ENTRY            C1006   20140418                             C141C100600000001 
 90.         1.990      1.641                                     C100600200037 
 90.         2.010      1.444                                     C100600200038 
 90.         2.024      1.344                                     C100600200039 
 90.         2.042      1.203                                     C100600200040 
 90.         2.062      1.098                                     C100600200041 
 90.         2.080      0.993                                     C100600200042 
 90.         2.126      1.047                                     C100600200043 
 90.         2.147      1.262                                     C100600200044 
 90.         2.171      1.385                                     C100600200045 
 90.         2.194      1.047                                     C100600200046 
 90.         2.213      0.770                                     C100600200047 
 90.         2.241      0.462                                     C100600200048 
 90.         2.262      0.355                                     C100600200049 
 90.         2.284      0.233                                     C100600200050 
 90.         2.306      0.240                                     C100600200051 
 90.         2.332      0.304                                     C100600200052 
 90.         2.371      0.503                                     C100600200053 
 90.         2.395      0.623                                     C100600200054 
 90.         2.415      0.532                                     C100600200055 
 90.         2.441      0.456                                     C100600200056 
 90.         2.464      0.453                                     C100600200057 
 90.         2.488      0.357                                     C100600200058 
 90.         2.511      0.363                                     C100600200059 
 90.         2.534      0.375                                     C100600200060 
 90.         2.561      0.356                                     C100600200061 
 90.         2.586      0.399                                     C100600200062 
 90.         2.609      0.665                                     C100600200063 
 90.         2.638      1.287                                     C100600200064 
 90.         2.667      1.050                                     C100600200065 
 90.         2.694      0.960                                     C100600200066 
 90.         2.722      1.008                                     C100600200067 
 90.         2.745      1.055                                     C100600200068 
 90.         2.769      1.229                                     C100600200069 
 90.         2.793      1.363                                     C100600200070 
 90.         2.816      1.506                                     C100600200071 
 90.         2.842      1.493                                     C100600200072 
 90.         2.864      1.596                                     C100600200073 
 90.         2.890      1.623                                     C100600200074 
 90.         2.912      1.746                                     C100600200075 
 90.         2.941      1.682                                     C100600200076 
 90.         2.966      1.628                                     C100600200077 
 90.         2.990      1.609                                     C100600200078 
 90.         3.021      1.596                                     C100600200079 
 90.         3.051      1.654                                     C100600200080 
 90.         3.075      1.752                                     C100600200081 
 90.         3.103      1.728                                     C100600200082 
 90.         3.128      1.400                                     C100600200083 
 90.         3.157      1.122                                     C100600200084 
 90.         3.184      0.847                                     C100600200085 
 90.         3.215      0.570                                     C100600200086 
 90.         3.236      0.406                                     C100600200087 
 90.         3.269      0.310                                     C100600200088 
 90.         3.293      0.249                                     C100600200089 
 90.         3.321      0.230                                     C100600200090 
 90.         3.342      0.237                                     C100600200091 
 90.         3.370      0.228                                     C100600200092 
 90.         3.396      0.188                                     C100600200093 
 90.         3.422      0.113                                     C100600200094 
 90.         3.451      0.063                                     C100600200095 
 90.         3.474      0.043                                     C100600200096 
 90.         3.499      0.050                                     C100600200097 
 90.         3.530      0.062                                     C100600200098 
 90.         3.560      0.090                                     C100600200099 
 90.         3.588      0.107                                     C100600200100 
 90.         3.624      0.130                                     C100600200101 
 90.         3.654      0.157                                     C100600200102 
 90.         3.678      0.133                                     C100600200103 
 90.         3.706      0.124                                     C100600200104 
 90.         3.742      0.131                                     C100600200105 
 90.         3.770      0.133                                     C100600200106 
 90.         3.806      0.140                                     C100600200107 
 90.         3.836      0.152                                     C100600200108 
 90.         3.866      0.226                                     C100600200109 
 90.         3.897      0.243                                     C100600200110 
 90.         3.926      0.328                                     C100600200111 
 90.         3.955      0.479                                     C100600200112 
 90.         3.984      0.574                                     C100600200113 
 90.         4.014      0.524                                     C100600200114 
 90.         4.052      0.459                                     C100600200115 
 90.         4.076      0.455                                     C100600200116 
 90.         4.109      0.379                                     C100600200117 
 90.         4.141      0.257                                     C100600200118 
 90.         4.176      0.191                                     C100600200119 
 90.         4.209      0.121                                     C100600200120 
 90.         4.237      0.086                                     C100600200121 
 90.         4.272      0.031                                     C100600200122 
 90.         4.296      0.022                                     C100600200123 
 90.         4.332      0.122                                     C100600200124 
 90.         4.364      0.186                                     C100600200125 
 90.         4.399      0.152                                     C100600200126 
 90.         4.431      0.128                                     C100600200127 
 90.         4.463      0.145                                     C100600200128 
 90.         4.493      0.126                                     C100600200129 
 90.         4.523      0.102                                     C100600200130 
 90.         4.560      0.073                                     C100600200131 
 90.         4.589      0.043                                     C100600200132 
 90.         4.624      0.071                                     C100600200133 
 90.         4.659      0.191                                     C100600200134 
 90.         4.689      0.239                                     C100600200135 
 90.         4.727      0.128                                     C100600200136 
 90.         4.783      0.089                                     C100600200137 
 90.         4.808      0.122                                     C100600200138 
 90.         4.828      0.112                                     C100600200139 
 90.         4.850      0.124                                     C100600200140 
 90.         4.881      0.125                                     C100600200141 
 90.         4.914      0.112                                     C100600200142 
 90.         4.949      0.243                                     C100600200143 
 90.         4.983      0.177                                     C100600200144 
 90.         5.014      0.225                                     C100600200145 
 90.         5.053      0.207                                     C100600200146 
 90.         5.091      0.224                                     C100600200147 
 90.         5.127      0.251                                     C100600200148 
 90.         5.162      0.289                                     C100600200149 
 90.         5.197      0.317                                     C100600200150 
 90.         5.236      0.319                                     C100600200151 
 90.         5.265      0.351                                     C100600200152 
160.         1.193      0.845                                     C100600200153 
160.         1.209      0.769                                     C100600200154 
160.         1.230      0.951                                     C100600200155 
160.         1.242      0.844                                     C100600200156 
160.         1.257      0.747                                     C100600200157 
160.         1.269      0.769                                     C100600200158 
160.         1.286      0.977                                     C100600200159 
160.         1.303      1.121                                     C100600200160 
160.         1.316      1.544                                     C100600200161 
160.         1.334      2.398                                     C100600200162 
160.         1.352      3.585                                     C100600200163 
160.         1.358      3.632                                     C100600200164 
160.         1.368      2.421                                     C100600200165 
160.         1.370      3.194                                     C100600200166 
160.         1.377      1.402                                     C100600200167 
160.         1.388      0.718                                     C100600200168 
160.         1.396      0.341                                     C100600200169 
160.         1.400      0.212                                     C100600200170 
160.         1.429      0.179                                     C100600200171 
160.         1.463      0.254                                     C100600200172 
160.         1.487      0.355                                     C100600200173 
160.         1.520      0.476                                     C100600200174 
160.         1.555      0.779                                     C100600200175 
160.         1.588      1.166                                     C100600200176 
160.         1.606      1.310                                     C100600200177 
160.         1.624      1.596                                     C100600200178 
160.         1.640      1.978                                     C100600200179 
160.         1.660      2.177                                     C100600200180 
160.         1.676      2.123                                     C100600200181 
160.         1.688      1.977                                     C100600200182 
160.         1.710      1.151                                     C100600200183 
160.         1.726      0.633                                     C100600200184 
160.         1.740      0.391                                     C100600200185 
160.         1.759      0.636                                     C100600200186 
160.         1.772      1.385                                     C100600200187 
160.         1.795      2.132                                     C100600200188 
160.         1.810      3.078                                     C100600200189 
160.         1.829      3.325                                     C100600200190 
160.         1.848      4.601                                     C100600200191 
160.         1.863      4.854                                     C100600200192 
160.         1.875      4.860                                     C100600200193 
160.         1.887      4.856                                     C100600200194 
160.         1.899      4.726                                     C100600200195 
160.         1.912      3.515                                     C100600200196 
160.         1.930      2.550                                     C100600200197 
160.         1.945      2.419                                     C100600200198 
160.         1.961      1.710                                     C100600200199 
160.         1.976      1.219                                     C100600200200 
160.         1.997      0.831                                     C100600200201 
160.         2.014      0.652                                     C100600200202 
160.         2.032      0.617                                     C100600200203 
160.         2.051      0.489                                     C100600200204 
160.         2.069      0.578                                     C100600200205 
160.         2.088      0.446                                     C100600200206 
160.         2.111      0.509                                     C100600200207 
160.         2.138      0.532                                     C100600200208 
160.         2.156      0.482                                     C100600200209 
160.         2.177      0.473                                     C100600200210 
160.         2.198      0.717                                     C100600200211 
160.         2.233      1.030                                     C100600200212 
160.         2.256      1.468                                     C100600200213 
160.         2.272      2.118                                     C100600200214 
160.         2.292      2.770                                     C100600200215 
160.         2.311      3.760                                     C100600200216 
160.         2.330      4.662                                     C100600200217 
160.         2.349      5.574                                     C100600200218 
160.         2.352      5.495                                     C100600200219 
160.         2.370      4.923                                     C100600200220 
160.         2.388      3.969                                     C100600200221 
160.         2.405      2.930                                     C100600200222 
160.         2.420      2.602                                     C100600200223 
160.         2.444      2.324                                     C100600200224 
160.         2.464      2.468                                     C100600200225 
160.         2.483      2.829                                     C100600200226 
160.         2.502      3.136                                     C100600200227 
160.         2.522      3.214                                     C100600200228 
160.         2.542      3.373                                     C100600200229 
160.         2.565      3.492                                     C100600200230 
160.         2.586      3.718                                     C100600200231 
160.         2.610      3.827                                     C100600200232 
160.         2.631      3.400                                     C100600200233 
160.         2.650      3.182                                     C100600200234 
160.         2.674      2.827                                     C100600200235 
160.         2.696      2.793                                     C100600200236 
160.         2.716      2.576                                     C100600200237 
160.         2.737      2.252                                     C100600200238 
160.         2.753      2.162                                     C100600200239 
160.         2.777      1.651                                     C100600200240 
160.         2.799      1.120                                     C100600200241 
160.         2.820      0.984                                     C100600200242 
160.         2.841      1.188                                     C100600200243 
160.         2.860      1.189                                     C100600200244 
160.         2.880      1.186                                     C100600200245 
160.         2.926      1.666                                     C100600200246 
160.         2.950      1.652                                     C100600200247 
160.         2.970      1.598                                     C100600200248 
160.         2.991      1.706                                     C100600200249 
160.         3.011      1.474                                     C100600200250 
160.         3.039      1.470                                     C100600200251 
160.         3.059      1.588                                     C100600200252 
160.         3.085      2.042                                     C100600200253 
160.         3.103      2.449                                     C100600200254 
160.         3.125      2.739                                     C100600200255 
160.         3.148      3.142                                     C100600200256 
160.         3.173      3.476                                     C100600200257 
160.         3.191      3.502                                     C100600200258 
160.         3.218      3.397                                     C100600200259 
160.         3.239      3.214                                     C100600200260 
160.         3.262      3.262                                     C100600200261 
160.         3.285      3.273                                     C100600200262 
160.         3.308      3.418                                     C100600200263 
160.         3.332      3.572                                     C100600200264 
160.         3.353      3.344                                     C100600200265 
160.         3.377      2.176                                     C100600200266 
160.         3.400      1.467                                     C100600200267 
160.         3.423      1.138                                     C100600200268 
160.         3.452      0.879                                     C100600200269 
160.         3.476      0.783                                     C100600200270 
160.         3.496      0.675                                     C100600200271 
160.         3.518      0.702                                     C100600200272 
160.         3.544      0.725                                     C100600200273 
160.         3.571      0.783                                     C100600200274 
160.         3.615      1.104                                     C100600200275 
160.         3.647      1.248                                     C100600200276 
160.         3.672      1.407                                     C100600200277 
160.         3.698      1.576                                     C100600200278 
160.         3.722      1.739                                     C100600200279 
160.         3.748      1.710                                     C100600200280 
160.         3.773      1.910                                     C100600200281 
160.         3.797      2.023                                     C100600200282 
160.         3.822      2.222                                     C100600200283 
160.         3.849      2.533                                     C100600200284 
160.         3.873      2.605                                     C100600200285 
160.         3.898      2.891                                     C100600200286 
160.         3.921      3.019                                     C100600200287 
160.         3.947      3.006                                     C100600200288 
160.         3.971      3.119                                     C100600200289 
160.         3.995      3.248                                     C100600200290 
160.         4.026      2.619                                     C100600200291 
160.         4.054      2.321                                     C100600200292 
160.         4.078      1.992                                     C100600200293 
160.         4.104      1.684                                     C100600200294 
160.         4.133      1.858                                     C100600200295 
160.         4.158      1.956                                     C100600200296 
160.         4.184      1.308                                     C100600200297 
160.         4.208      0.777                                     C100600200298 
160.         4.236      0.283                                     C100600200299 
160.         4.265      0.129                                     C100600200300 
160.         4.285      0.254                                     C100600200301 
160.         4.314      1.015                                     C100600200302 
160.         4.343      2.281                                     C100600200303 
160.         4.365      3.151                                     C100600200304 
160.         4.395      2.928                                     C100600200305 
160.         4.423      2.336                                     C100600200306 
160.         4.446      2.190                                     C100600200307 
160.         4.476      1.851                                     C100600200308 
160.         4.502      1.487                                     C100600200309 
160.         4.529      1.001                                     C100600200310 
160.         4.558      0.786                                     C100600200311 
160.         4.585      0.642                                     C100600200312 
160.         4.613      0.473                                     C100600200313 
160.         4.644      0.408                                     C100600200314 
160.         4.662      1.064                                     C100600200315 
160.         4.696      0.705                                     C100600200316 
160.         4.720      0.417                                     C100600200317 
160.         4.749      0.330                                     C100600200318 
160.         4.779      0.187                                     C100600200319 
160.         4.828      0.081                                     C100600200320 
160.         4.862      0.455                                     C100600200321 
160.         4.884      0.637                                     C100600200322 
160.         4.917      0.499                                     C100600200323 
160.         4.942      0.340                                     C100600200324 
160.         4.970      0.285                                     C100600200325 
ENDDATA            309          0                                 C100600200326 
ENDSUBENT          325          0                                 C100600299999 
SUBENT        C1006003   20081022                             C089C100600300001 
BIB                  7          9                                 C100600300002 
REACTION   (9-F-19(P,A)8-O-16,PAR,SIG,G)                          C100600300003 
SAMPLE     CaF2 target, 0.22 mg/cm2 thick, deposited onto silver  C100600300004 
            backing.                                              C100600300005 
DETECTOR   (NAICR) at 150 degrees.                                C100600300006 
MONITOR    (9-F-19(P,A)8-O-16,PAR,SIG,G)                          C100600300007 
MONIT-REF  (,C.Y.Chao+,J,PR,79,108,1950)                          C100600300008 
ERR-ANALYS (EN-ERR-DIG) Digitizing error                          C100600300009 
           (ERR-DIG)    Digitizing error                          C100600300010 
STATUS     (CURVE) Scanned from Fig.1 in reference at IAEA-NDS.   C100600300011 
ENDBIB               9          0                                 C100600300012 
COMMON               5          3                                 C100600300013 
E-MIN      EN-NRM     MONIT      EN-ERR-DIG ERR-DIG               C100600300014 
MEV        MEV        MB         MEV        MB                    C100600300015 
  3.5        1.372      300.       0.004      4.                  C100600300016 
ENDCOMMON            3          0                                 C100600300017 
DATA                 2        153                                 C100600300018 
EN         DATA                                                   C100600300019 
MEV        MB                                                     C100600300020 
  1.235     23.                                                   C100600300021 
  1.295    168.                                                   C100600300022 
  1.320    232.                                                   C100600300023 
  1.333    199.                                                   C100600300024 
  1.392     29.                                                   C100600300025 
  1.423     25.                                                   C100600300026 
  1.448     22.                                                   C100600300027 
  1.479     22.                                                   C100600300028 
  1.504     22.                                                   C100600300029 
  1.518     23.                                                   C100600300030 
  1.533     23.                                                   C100600300031 
  1.562     25.                                                   C100600300032 
  1.580     26.                                                   C100600300033 
  1.599     31.                                                   C100600300034 
  1.616     43.                                                   C100600300035 
  1.624     72.                                                   C100600300036 
  1.637     41.                                                   C100600300037 
  1.657     50.                                                   C100600300038 
  1.665     56.                                                   C100600300039 
  1.674     69.                                                   C100600300040 
  1.682     74.                                                   C100600300041 
  1.687     78.                                                   C100600300042 
  1.695    108.                                                   C100600300043 
  1.714    134.                                                   C100600300044 
  1.733     94.                                                   C100600300045 
  1.752     79.                                                   C100600300046 
  1.796     82.                                                   C100600300047 
  1.816     93.                                                   C100600300048 
  1.855    133.                                                   C100600300049 
  1.879    172.                                                   C100600300050 
  1.905    197.                                                   C100600300051 
  1.923    219.                                                   C100600300052 
  1.928    248.                                                   C100600300053 
  1.935    272.                                                   C100600300054 
  1.938    290.                                                   C100600300055 
  1.964    358.                                                   C100600300056 
  1.982    338.                                                   C100600300057 
  2.005    387.                                                   C100600300058 
  2.019    418.                                                   C100600300059 
  2.035    437.                                                   C100600300060 
  2.049    449.                                                   C100600300061 
  2.075    413.                                                   C100600300062 
  2.097    377.                                                   C100600300063 
  2.115    345.                                                   C100600300064 
  2.134    337.                                                   C100600300065 
  2.187    377.                                                   C100600300066 
  2.234    394.                                                   C100600300067 
  2.325    424.                                                   C100600300068 
  2.352    437.                                                   C100600300069 
  2.391    383.                                                   C100600300070 
  2.412    364.                                                   C100600300071 
  2.439    356.                                                   C100600300072 
  2.463    375.                                                   C100600300073 
  2.507    413.                                                   C100600300074 
  2.530    418.                                                   C100600300075 
  2.579    483.                                                   C100600300076 
  2.616    509.                                                   C100600300077 
  2.667    470.                                                   C100600300078 
  2.693    419.                                                   C100600300079 
  2.710    327.                                                   C100600300080 
  2.732    259.                                                   C100600300081 
  2.781    277.                                                   C100600300082 
  2.808    319.                                                   C100600300083 
  2.830    296.                                                   C100600300084 
  2.851    264.                                                   C100600300085 
  2.877    238.                                                   C100600300086 
  2.898    211.                                                   C100600300087 
  2.926    191.                                                   C100600300088 
  2.950    175.                                                   C100600300089 
  2.974    185.                                                   C100600300090 
  2.997    232.                                                   C100600300091 
  3.137    313.                                                   C100600300092 
  3.180    373.                                                   C100600300093 
  3.220    335.                                                   C100600300094 
  3.247    299.                                                   C100600300095 
  3.279    267.                                                   C100600300096 
  3.301    232.                                                   C100600300097 
  3.332    216.                                                   C100600300098 
  3.366    216.                                                   C100600300099 
  3.389    210.                                                   C100600300100 
  3.398    205.                                                   C100600300101 
  3.407    200.                                                   C100600300102 
  3.411    196.                                                   C100600300103 
  3.414    190.                                                   C100600300104 
  3.423    185.                                                   C100600300105 
  3.427    181.                                                   C100600300106 
  3.446    176.                                                   C100600300107 
  3.510    198.                                                   C100600300108 
  3.532    182.                                                   C100600300109 
  3.557    174.                                                   C100600300110 
  3.576    167.                                                   C100600300111 
  3.580    162.                                                   C100600300112 
  3.595    155.                                                   C100600300113 
  3.603    148.                                                   C100600300114 
  3.645    145.                                                   C100600300115 
  3.670    140.                                                   C100600300116 
  3.707    144.                                                   C100600300117 
  3.816    201.                                                   C100600300118 
  3.849    231.                                                   C100600300119 
  3.911    292.                                                   C100600300120 
  3.939    301.                                                   C100600300121 
  4.006    360.                                                   C100600300122 
  4.035    360.                                                   C100600300123 
  4.063    360.                                                   C100600300124 
  4.104    299.                                                   C100600300125 
  4.126    274.                                                   C100600300126 
  4.161    253.                                                   C100600300127 
  4.190    257.                                                   C100600300128 
  4.239    271.                                                   C100600300129 
  4.289    288.                                                   C100600300130 
  4.319    271.                                                   C100600300131 
  4.345    262.                                                   C100600300132 
  4.405    231.                                                   C100600300133 
  4.433    228.                                                   C100600300134 
  4.469    258.                                                   C100600300135 
  4.494    266.                                                   C100600300136 
  4.515    287.                                                   C100600300137 
  4.532    280.                                                   C100600300138 
  4.548    267.                                                   C100600300139 
  4.567    270.                                                   C100600300140 
  4.579    268.                                                   C100600300141 
  4.596    284.                                                   C100600300142 
  4.611    258.                                                   C100600300143 
  4.613    254.                                                   C100600300144 
  4.623    259.                                                   C100600300145 
  4.634    297.                                                   C100600300146 
  4.642    263.                                                   C100600300147 
  4.647    236.                                                   C100600300148 
  4.663    218.                                                   C100600300149 
  4.683    236.                                                   C100600300150 
  4.698    253.                                                   C100600300151 
  4.709    270.                                                   C100600300152 
  4.731    318.                                                   C100600300153 
  4.739    311.                                                   C100600300154 
  4.748    284.                                                   C100600300155 
  4.755    297.                                                   C100600300156 
  4.767    313.                                                   C100600300157 
  4.783    319.                                                   C100600300158 
  4.803    310.                                                   C100600300159 
  4.818    310.                                                   C100600300160 
  4.833    335.                                                   C100600300161 
  4.850    301.                                                   C100600300162 
  4.870    294.                                                   C100600300163 
  4.881    310.                                                   C100600300164 
  4.901    341.                                                   C100600300165 
  4.917    345.                                                   C100600300166 
  4.934    342.                                                   C100600300167 
  4.950    348.                                                   C100600300168 
  4.966    332.                                                   C100600300169 
  4.982    316.                                                   C100600300170 
  5.786    320.                                                   C100600300171 
  5.809    336.                                                   C100600300172 
  5.827    346.                                                   C100600300173 
ENDDATA            155          0                                 C100600300174 
ENDSUBENT          173          0                                 C100600399999 
SUBENT        C1006004   20081022                             C089C100600400001 
BIB                  5          8                                 C100600400002 
REACTION   (9-F-19(P,INL)9-F-19,PAR,SIG,G)                        C100600400003 
SAMPLE     CaF2 target, 0.130 mg/cm2 thick, deposited onto        C100600400004 
            tungten foil.                                         C100600400005 
DETECTOR   (NAICR) NaI crystal mounted on photomultiplier and     C100600400006 
            positioned at 45 degrees.                             C100600400007 
ERR-ANALYS (EN-ERR-DIG) Digitizing error                          C100600400008 
           (ERR-DIG)    Digitizing error                          C100600400009 
STATUS     (CURVE) Scanned from Fig.3 in reference at IAEA-NDS.   C100600400010 
ENDBIB               8          0                                 C100600400011 
COMMON               2          3                                 C100600400012 
EN-ERR-DIG ERR-DIG                                                C100600400013 
MEV        MB                                                     C100600400014 
  0.01       3.0                                                  C100600400015 
ENDCOMMON            3          0                                 C100600400016 
DATA                 3        245                                 C100600400017 
E          EN         DATA                                        C100600400018 
MEV        MEV        MB                                          C100600400019 
  0.109      1.66       7.77                                      C100600400020 
  0.109      1.67      10.56                                      C100600400021 
  0.109      1.69      21.63                                      C100600400022 
  0.109      1.71      20.75                                      C100600400023 
  0.109      1.73      11.16                                      C100600400024 
  0.109      1.74       8.46                                      C100600400025 
  0.109      1.76       8.97                                      C100600400026 
  0.109      1.78       9.46                                      C100600400027 
  0.109      1.79       9.05                                      C100600400028 
  0.109      1.81      10.94                                      C100600400029 
  0.109      1.83      13.27                                      C100600400030 
  0.109      1.84      16.99                                      C100600400031 
  0.109      1.86      17.49                                      C100600400032 
  0.109      1.88      29.47                                      C100600400033 
  0.109      1.90      44.19                                      C100600400034 
  0.109      1.91      65.02                                      C100600400035 
  0.109      1.93      91.46                                      C100600400036 
  0.109      1.95      85.02                                      C100600400037 
  0.109      1.96      55.90                                      C100600400038 
  0.109      1.98      40.29                                      C100600400039 
  0.109      2.00      31.16                                      C100600400040 
  0.109      2.02      25.24                                      C100600400041 
  0.109      2.04      20.71                                      C100600400042 
  0.109      2.06      20.30                                      C100600400043 
  0.109      2.08      19.89                                      C100600400044 
  0.109      2.10      18.55                                      C100600400045 
  0.109      2.11      19.51                                      C100600400046 
  0.109      2.13      21.40                                      C100600400047 
  0.109      2.15      19.60                                      C100600400048 
  0.109      2.17      20.11                                      C100600400049 
  0.109      2.19      28.42                                      C100600400050 
  0.109      2.21      39.00                                      C100600400051 
  0.109      2.23      49.14                                      C100600400052 
  0.109      2.25      70.94                                      C100600400053 
  0.109      2.27     102.04                                      C100600400054 
  0.109      2.28     117.49                                      C100600400055 
  0.109      2.31     154.93                                      C100600400056 
  0.109      2.32     152.64                                      C100600400057 
  0.109      2.35     121.85                                      C100600400058 
  0.109      2.37      98.08                                      C100600400059 
  0.109      2.38      87.47                                      C100600400060 
  0.109      2.40      75.48                                      C100600400061 
  0.109      2.42      71.36                                      C100600400062 
  0.109      2.44      63.54                                      C100600400063 
  0.109      2.46      45.11                                      C100600400064 
  0.109      2.48      42.87                                      C100600400065 
  0.109      2.50      47.03                                      C100600400066 
  0.109      2.52      69.74                                      C100600400067 
  0.109      2.54      90.62                                      C100600400068 
  0.109      2.57      86.51                                      C100600400069 
  0.109      2.59      82.85                                      C100600400070 
  0.109      2.60      86.59                                      C100600400071 
  0.109      2.63      90.81                                      C100600400072 
  0.109      2.65      96.40                                      C100600400073 
  0.109      2.67     101.09                                      C100600400074 
  0.109      2.68     107.20                                      C100600400075 
  0.109      2.71     120.35                                      C100600400076 
  0.109      2.73     128.81                                      C100600400077 
  0.109      2.75     156.42                                      C100600400078 
  0.109      2.77     181.70                                      C100600400079 
  0.109      2.80     148.58                                      C100600400080 
  0.109      2.82     131.79                                      C100600400081 
  0.109      2.84     128.57                                      C100600400082 
  0.109      2.86     108.06                                      C100600400083 
  0.109      2.88      99.70                                      C100600400084 
  0.109      2.90     103.48                                      C100600400085 
  0.109      2.92     108.66                                      C100600400086 
  0.109      2.94     117.12                                      C100600400087 
  0.109      2.96     120.90                                      C100600400088 
  0.109      2.99      98.54                                      C100600400089 
  0.109      3.01      97.66                                      C100600400090 
  0.109      3.03     107.97                                      C100600400091 
  0.109      3.05     131.37                                      C100600400092 
  0.109      3.08     148.25                                      C100600400093 
  0.109      3.10     194.55                                      C100600400094 
  0.109      3.12     185.72                                      C100600400095 
  0.109      3.15     186.70                                      C100600400096 
  0.109      3.18     203.14                                      C100600400097 
  0.109      3.19     197.54                                      C100600400098 
  0.109      3.22     197.59                                      C100600400099 
  0.109      3.24     196.23                                      C100600400100 
  0.109      3.26     178.06                                      C100600400101 
  0.109      3.29     181.37                                      C100600400102 
  0.109      3.31     188.43                                      C100600400103 
  0.109      3.33     186.14                                      C100600400104 
  0.109      3.36     190.39                                      C100600400105 
  0.109      3.38     168.95                                      C100600400106 
  0.109      3.40     168.99                                      C100600400107 
  0.109      3.43     173.71                                      C100600400108 
  0.109      3.45     170.95                                      C100600400109 
  0.109      3.50     177.13                                      C100600400110 
  0.109      3.52     168.76                                      C100600400111 
  0.109      3.54     164.60                                      C100600400112 
  0.109      3.57     153.90                                      C100600400113 
  0.109      3.59     154.87                                      C100600400114 
  0.109      3.62     148.38                                      C100600400115 
  0.109      3.64     153.11                                      C100600400116 
  0.109      3.67     142.88                                      C100600400117 
  0.109      3.69     156.46                                      C100600400118 
  0.109      3.71     174.27                                      C100600400119 
  0.109      3.74     153.30                                      C100600400120 
  0.109      3.77     151.02                                      C100600400121 
  0.109      3.79     149.66                                      C100600400122 
  0.109      3.84     165.63                                      C100600400123 
  0.109      3.86     169.88                                      C100600400124 
  0.109      3.89     184.88                                      C100600400125 
  0.109      3.91     184.00                                      C100600400126 
  0.109      3.94     180.31                                      C100600400127 
  0.109      3.97     183.63                                      C100600400128 
  0.109      3.99     183.67                                      C100600400129 
  0.109      4.04     177.69                                      C100600400130 
  0.109      4.06     168.39                                      C100600400131 
  0.109      4.09     168.43                                      C100600400132 
  0.109      4.12     154.94                                      C100600400133 
  0.109      4.14     155.45                                      C100600400134 
  0.109      4.17     166.24                                      C100600400135 
  0.109      4.19     171.89                                      C100600400136 
  0.109      4.22     182.68                                      C100600400137 
  0.109      4.24     180.39                                      C100600400138 
  0.109      4.27     203.83                                      C100600400139 
  0.109      4.30     232.19                                      C100600400140 
  0.109      4.32     221.85                                      C100600400141 
  0.197      1.66       6.09                                      C100600400142 
  0.197      1.68       7.96                                      C100600400143 
  0.197      1.69      10.76                                      C100600400144 
  0.197      1.71      10.83                                      C100600400145 
  0.197      1.73       9.03                                      C100600400146 
  0.197      1.74      10.46                                      C100600400147 
  0.197      1.76      12.35                                      C100600400148 
  0.197      1.78      13.32                                      C100600400149 
  0.197      1.79      14.74                                      C100600400150 
  0.197      1.81      18.47                                      C100600400151 
  0.197      1.83      22.20                                      C100600400152 
