ENTRY            C2868   20221228                             C234C2868000    1 
SUBENT        C2868001   20221228                             C234C2868001    1 
BIB                  9         15                                 C2868001    2 
TITLE      The distribution of electric multipole strength in     C2868001    3 
           19F from inelastic scattering of 25 MeV alpha-particlesC2868001    4 
AUTHOR     (T.P.Krick,N.M.Hintz,D.Dehnhard)                       C2868001    5 
INSTITUTE  (1USAMIN)                                              C2868001    6 
REFERENCE  (J,NP/A,216,549,1973)                                  C2868001    7 
           #doi:10.1016/0375-9474(73)90169-3                      C2868001    8 
FACILITY   (VDGT,1USAMIN) MP tandem Van de Graaff accelerator     C2868001    9 
DETECTOR   (SOLST) Four, 3 cm long, 1 cm high, solid state        C2868001   10 
           detectors were placed at the proper kinematic focus    C2868001   11 
           of the spectrometer.                                   C2868001   12 
SAMPLE     CaF2 targets of 12.7 mu-g/cm2 and 23.2 mu-g/cm2        C2868001   13 
           thickness evaporated onto thin (10 mu-g/cm2) carbon    C2868001   14 
           backings.                                              C2868001   15 
ADD-RES    (COMP) DWBA calculations.                              C2868001   16 
HISTORY    (20221228C) OG                                         C2868001   17 
ENDBIB              15          0                                 C2868001   18 
COMMON               1          3                                 C2868001   19 
EN                                                                C2868001   20 
MEV                                                               C2868001   21 
25.00                                                             C2868001   22 
ENDCOMMON            3          0                                 C2868001   23 
ENDSUBENT           22          0                                 C286800199999 
SUBENT        C2868002   20221228                             C234C2868002    1 
BIB                  4         24                                 C2868002    2 
REACTION   (9-F-19(A,INL)9-F-19,PAR,DA)                           C2868002    3 
LEVEL-PROP (9-F-19,E-LVL=0.110,SPIN=0.5,PARITY=-1.)               C2868002    4 
           (9-F-19,E-LVL=0.197,SPIN=2.5,PARITY=+1.)               C2868002    5 
           (9-F-19,E-LVL=1.345,SPIN=2.5,PARITY=-1.)               C2868002    6 
           (9-F-19,E-LVL=1.456,SPIN=1.5,PARITY=-1.)               C2868002    7 
           (9-F-19,E-LVL=1.5542,SPIN=1.5,PARITY=+1.)              C2868002    8 
           (9-F-19,E-LVL=2.783,SPIN=4.5,PARITY=+1.)               C2868002    9 
           (9-F-19,E-LVL=3.907,SPIN=1.5,PARITY=+1.)               C2868002   10 
           (9-F-19,E-LVL=3.998,SPIN=3.5,PARITY=-1.) )             C2868002   11 
           (9-F-19,E-LVL=4.032,SPIN=4.5,PARITY=-1.)               C2868002   12 
           (9-F-19,E-LVL=4.398,SPIN=3.5,PARITY=+1.)               C2868002   13 
           (9-F-19,E-LVL=4.551,SPIN=2.5,PARITY=+1.)               C2868002   14 
           (9-F-19,E-LVL=4.557,SPIN=1.5,PARITY=-1.)               C2868002   15 
           (9-F-19,E-LVL=4.647,SPIN=6.5,PARITY=+1.)               C2868002   16 
           (9-F-19,E-LVL=4.677,SPIN=2.5,PARITY=-1.)               C2868002   17 
           (9-F-19,E-LVL=5.113,SPIN=2.5,PARITY=-1.)               C2868002   18 
           (9-F-19,E-LVL=5.349,SPIN=0.5)                          C2868002   19 
           (9-F-19,E-LVL=5.431,SPIN=3.5,PARITY=-1.)               C2868002   20 
           (9-F-19,E-LVL=5.482,SPIN=3.5,PARITY=+1.)               C2868002   21 
           (9-F-19,E-LVL=5.494,SPIN=1.5,PARITY=+1.)               C2868002   22 
           (9-F-19,E-LVL=5.555,SPIN=2.5,PARITY=+1.)               C2868002   23 
           (9-F-19,E-LVL=5.630,SPIN=2.5,PARITY=-1.)               C2868002   24 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties.  C2868002   25 
STATUS     (CURVE,,T.P.Krick+,J,NP/A,216,549,1973) Figs.2-5       C2868002   26 
ENDBIB              24          0                                 C2868002   27 
NOCOMMON             0          0                                 C2868002   28 
DATA                 4        337                                 C2868002   29 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         C2868002   30 
MEV        ADEG       MB/SR      MB/SR                            C2868002   31 
      0.110     33.795  1.231E-01  2.373E-02                      C2868002   32 
      0.110     38.657  1.224E-01  2.230E-02                      C2868002   33 
      0.110     43.262  3.368E-01  4.806E-02                      C2868002   34 
      0.110     45.614  2.494E-01  4.124E-02                      C2868002   35 
      0.110     48.155  1.974E-01  3.265E-02                      C2868002   36 
      0.110     57.123  1.352E-01  2.895E-02                      C2868002   37 
      0.110     64.075  2.984E-01  4.597E-02                      C2868002   38 
      0.197     21.880  8.213E+00  4.488E-01                      C2868002   39 
      0.197     23.946  4.970E+00  1.710E-01                      C2868002   40 
      0.197     33.435  6.596E+00  4.640E-01                      C2868002   41 
      0.197     35.756  8.287E+00  7.965E-01                      C2868002   42 
      0.197     38.239  6.640E+00  3.974E-01                      C2868002   43 
      0.197     40.899  4.780E+00  4.603E-01                      C2868002   44 
      0.197     42.972  2.958E+00  1.779E-01                      C2868002   45 
      0.197     45.481  2.550E+00  1.528E-01                      C2868002   46 
      0.197     47.873  2.895E+00  1.585E-01                      C2868002   47 
      0.197     50.114  3.935E+00  3.465E-01                      C2868002   48 
      0.197     52.192  4.545E+00  4.836E-01                      C2868002   49 
      0.197     54.845  4.359E+00  1.920E-01                      C2868002   50 
      0.197     57.348  3.694E+00  1.613E-01                      C2868002   51 
      0.197     58.844  2.738E+00  2.219E-01                      C2868002   52 
      0.197     63.444  1.537E+00  1.244E-01                      C2868002   53 
      0.197     65.981  1.433E+00  1.262E-01                      C2868002   54 
      0.197     68.007  1.937E+00  1.668E-01                      C2868002   55 
      0.197     70.277  2.103E+00  1.149E-01                      C2868002   56 
      0.197     72.572  2.456E+00  2.007E-01                      C2868002   57 
      0.197     74.678  2.265E+00  2.070E-01                      C2868002   58 
       1.35     12.322  2.179E+00  1.855E-01                      C2868002   59 
       1.35     14.579  2.397E+00  2.628E-01                      C2868002   60 
       1.35     17.595  2.948E+00  2.273E-01                      C2868002   61 
       1.35     19.310  3.034E+00  2.173E-01                      C2868002   62 
       1.35     21.777  3.193E+00  1.838E-01                      C2868002   63 
       1.35     24.232  2.961E+00  2.323E-01                      C2868002   64 
       1.35     26.987  2.214E+00  1.278E-01                      C2868002   65 
       1.35     28.873  1.427E+00  1.313E-01                      C2868002   66 
       1.35     31.379  7.250E-01  5.685E-02                      C2868002   67 
       1.35     34.120  4.637E-01  5.507E-02                      C2868002   68 
       1.35     36.262  4.668E-01  4.923E-02                      C2868002   69 
       1.35     38.332  6.913E-01  8.151E-02                      C2868002   70 
       1.35     40.939  1.047E+00  7.492E-02                      C2868002   71 
       1.35     43.508  1.045E+00  6.765E-02                      C2868002   72 
       1.35     45.430  9.990E-01  1.119E-01                      C2868002   73 
       1.35     50.179  4.814E-01  4.488E-02                      C2868002   74 
       1.35     56.769  9.228E-02  2.218E-02                      C2868002   75 
       1.35     59.293  1.812E-01  1.399E-02                      C2868002   76 
       1.35     63.834  2.952E-01  4.984E-02                      C2868002   77 
       1.35     65.875  3.201E-01  2.946E-02                      C2868002   78 
       1.35     68.508  2.002E-01  1.569E-02                      C2868002   79 
       1.35     70.642  1.871E-01  2.821E-02                      C2868002   80 
       1.35     72.245  1.815E-01  1.425E-02                      C2868002   81 
       1.35     75.053  7.545E-02  8.896E-03                      C2868002   82 
       1.46     11.473  1.842E-01  2.223E-02                      C2868002   83 
       1.46     18.976  3.768E-01  4.557E-02                      C2868002   84 
       1.46     21.289  4.530E-01  5.534E-02                      C2868002   85 
       1.46     23.586  6.195E-01  5.705E-02                      C2868002   86 
       1.46     28.501  4.281E-01  4.396E-02                      C2868002   87 
