ENTRY            C0785   20010312                             0000C078500000001 
SUBENT        C0785001   20010312                             0000C078500100001 
BIB                 10         15                                 C078500100002 
INSTITUTE  (1USATEX)                                              C078500100003 
REFERENCE  (J,PR/C,35,2185,198706)                                C078500100004 
AUTHOR     (M.L.BARLETT,G.W.HOFFMANN,L.RAY)                       C078500100005 
TITLE      Effective interaction analysis of 500 MeV (p(pol),p')  C078500100006 
            excitation of low-lying states in 40,48Ca, 90Zr,      C078500100007 
            and 208Pb                                             C078500100008 
FACILITY   (MESON,1USALAS)                                        C078500100009 
METHOD     (SITA)                                                 C078500100010 
DETECTOR   (MAGSP)                                                C078500100011 
ERR-ANALYS (ERR-S) Statistical uncertainty given.                 C078500100012 
STATUS     Data received by email from L. Ray, 23 February 2001.  C078500100013 
           (COREL,C0657001) Elastic data.                         C078500100014 
           (APRVD) Approved by L. Ray, 9 March 2001.              C078500100015 
HISTORY    (20010226C) Converted from data set O0188 compiled by  C078500100016 
                       CAJaD and updated. Data replaced.          C078500100017 
ENDBIB              15          0                                 C078500100018 
COMMON               1          3                                 C078500100019 
EN                                                                C078500100020 
MEV                                                               C078500100021 
 500.                                                             C078500100022 
ENDCOMMON            3          0                                 C078500100023 
ENDSUBENT           22          0                                 C078500199999 
SUBENT        C0785002   20010226                             0000C078500200001 
BIB                  2          2                                 C078500200002 
REACTION   (20-CA-40(P,INL)20-CA-40,PAR,DA)                       C078500200003 
MONITOR    (20-CA-40(P,EL)20-CA-40,,DA)                           C078500200004 
ENDBIB               2          0                                 C078500200005 
NOCOMMON             0          0                                 C078500200006 
DATA                 4        244                                 C078500200007 
E-LVL      ANG-CM     DATA-CM    ERR-S                            C078500200008 
MEV        ADEG       MB/SR      MB/SR                            C078500200009 
  3.74       7.39      0.1394E+02 0.1338E+01                      C078500200010 
  3.74       8.10      0.1676E+02 0.1576E+01                      C078500200011 
  3.74       8.70      0.2198E+02 0.4501E+00                      C078500200012 
  3.74       9.12      0.2450E+02 0.3854E+00                      C078500200013 
  3.74       9.48      0.2559E+02 0.3948E+00                      C078500200014 
  3.74       9.83      0.2776E+02 0.4098E+00                      C078500200015 
  3.74      10.19      0.2855E+02 0.4143E+00                      C078500200016 
  3.74      10.32      0.2822E+02 0.2334E+00                      C078500200017 
  3.74      10.68      0.2781E+02 0.2293E+00                      C078500200018 
  3.74      11.03      0.2779E+02 0.2289E+00                      C078500200019 
  3.74      11.39      0.2718E+02 0.2255E+00                      C078500200020 
  3.74      11.74      0.2624E+02 0.2217E+00                      C078500200021 
  3.74      11.87      0.2570E+02 0.2128E+00                      C078500200022 
  3.74      12.23      0.2360E+02 0.2033E+00                      C078500200023 
  3.74      12.59      0.2256E+02 0.1948E+00                      C078500200024 
  3.74      12.94      0.2013E+02 0.1840E+00                      C078500200025 
  3.74      13.30      0.1820E+02 0.1740E+00                      C078500200026 
  3.74      13.43      0.1742E+02 0.1604E+00                      C078500200027 
  3.74      13.79      0.1506E+02 0.1487E+00                      C078500200028 
  3.74      14.14      0.1268E+02 0.1362E+00                      C078500200029 
  3.74      14.50      0.1050E+02 0.1246E+00                      C078500200030 
  3.74      14.86      0.8873E+01 0.1136E+00                      C078500200031 
  3.74      14.99      0.8418E+01 0.1291E+00                      C078500200032 
  3.74      15.34      0.6474E+01 0.1128E+00                      C078500200033 
  3.74      15.70      0.4957E+01 0.9846E-01                      C078500200034 
  3.74      16.05      0.3572E+01 0.8182E-01                      C078500200035 
  3.74      16.41      0.2470E+01 0.6941E-01                      C078500200036 
  3.74      16.54      0.2118E+01 0.4809E-01                      C078500200037 
  3.74      16.90      0.1347E+01 0.3800E-01                      C078500200038 
  3.74      17.25      0.8866E+00 0.3084E-01                      C078500200039 
  3.74      17.58      0.6335E+00 0.2212E-01                      C078500200040 
  3.74      17.61      0.6225E+00 0.2567E-01                      C078500200041 
  3.74      17.95      0.4503E+00 0.1453E-01                      C078500200042 
  3.74      18.47      0.5054E+00 0.1485E-01                      C078500200043 
  3.74      19.07      0.7412E+00 0.1508E-01                      C078500200044 
  3.74      19.67      0.9108E+00 0.1414E-01                      C078500200045 
  3.74      20.20      0.1243E+01 0.2362E-01                      C078500200046 
  3.74      20.63      0.1433E+01 0.1741E-01                      C078500200047 
  3.74      21.22      0.1376E+01 0.1641E-01                      C078500200048 
  3.74      21.75      0.1569E+01 0.2488E-01                      C078500200049 
  3.74      22.11      0.1525E+01 0.2466E-01                      C078500200050 
  3.74      25.34      0.3918E+00 0.6437E-02                      C078500200051 
  3.74      25.70      0.2910E+00 0.5536E-02                      C078500200052 
  3.74      26.05      0.2234E+00 0.4867E-02                      C078500200053 
  3.74      26.41      0.1672E+00 0.4252E-02                      C078500200054 
  3.74      26.77      0.1248E+00 0.3661E-02                      C078500200055 
  3.74      26.89      0.1188E+00 0.2686E-02                      C078500200056 
  3.74      27.25      0.9473E-01 0.2407E-02                      C078500200057 
  3.74      27.61      0.8347E-01 0.2248E-02                      C078500200058 
  3.74      27.96      0.8238E-01 0.2234E-02                      C078500200059 
  3.74      28.32      0.8225E-01 0.2238E-02                      C078500200060 
  3.74      28.45      0.8005E-01 0.2014E-02                      C078500200061 
  3.74      28.80      0.8257E-01 0.1969E-02                      C078500200062 
  3.74      29.16      0.9493E-01 0.2037E-02                      C078500200063 
  3.74      29.51      0.1021E+00 0.2080E-02                      C078500200064 
  3.74      29.87      0.1053E+00 0.2134E-02                      C078500200065 
  3.90       7.39      0.7103E+01 0.1078E+01                      C078500200066 
  3.90       8.10      0.5844E+01 0.1019E+01                      C078500200067 
  3.90       8.76      0.6394E+01 0.2125E+00                      C078500200068 
  3.90       9.12      0.5540E+01 0.2031E+00                      C078500200069 
  3.90       9.48      0.5360E+01 0.2012E+00                      C078500200070 
  3.90       9.83      0.4475E+01 0.1883E+00                      C078500200071 
  3.90      10.26      0.3529E+01 0.8727E-01                      C078500200072 
  3.90      10.68      0.2398E+01 0.8173E-01                      C078500200073 
  3.90      11.03      0.1915E+01 0.7568E-01                      C078500200074 
  3.90      11.39      0.1611E+01 0.6981E-01                      C078500200075 
  3.90      11.81      0.1171E+01 0.4377E-01                      C078500200076 
  3.90      12.23      0.9153E+00 0.5785E-01                      C078500200077 
  3.90      13.43      0.2021E+00 0.3714E-01                      C078500200078 
  3.90      13.79      0.1101E-01 0.3125E-01                      C078500200079 
  3.90      14.32      0.5446E-01 0.2019E-01                      C078500200080 
  3.90      14.93      0.8305E-01 0.2085E-01                      C078500200081 
  3.90      15.52      0.1473E+00 0.1970E-01                      C078500200082 
  3.90      16.05      0.2780E+00 0.2940E-01                      C078500200083 
  3.90      16.48      0.3297E+00 0.1795E-01                      C078500200084 
  3.90      16.90      0.3687E+00 0.2211E-01                      C078500200085 
  3.90      17.25      0.4118E+00 0.2247E-01                      C078500200086 
  3.90      17.60      0.3958E+00 0.1462E-01                      C078500200087 
  3.90      17.95      0.3667E+00 0.1399E-01                      C078500200088 
  3.90      18.29      0.3595E+00 0.1843E-01                      C078500200089 
  3.90      18.65      0.3191E+00 0.1772E-01                      C078500200090 
  3.90      19.07      0.2928E+00 0.9885E-02                      C078500200091 
  3.90      19.67      0.1857E+00 0.6947E-02                      C078500200092 
  3.90      20.20      0.1686E+00 0.9673E-02                      C078500200093 
  3.90      20.56      0.1351E+00 0.8728E-02                      C078500200094 
  3.90      20.69      0.1215E+00 0.7902E-02                      C078500200095 
  3.90      21.04      0.6836E-01 0.6179E-02                      C078500200096 
  3.90      21.40      0.6354E-01 0.6343E-02                      C078500200097 
  3.90      21.75      0.5166E-01 0.5821E-02                      C078500200098 
  3.90      22.11      0.3540E-01 0.5309E-02                      C078500200099 
  3.90      25.52      0.2493E-01 0.1700E-02                      C078500200100 
  3.90      26.23      0.2704E-01 0.1612E-02                      C078500200101 
  3.90      26.83      0.2375E-01 0.1231E-02                      C078500200102 
  3.90      27.25      0.2173E-01 0.1452E-02                      C078500200103 
  3.90      27.61      0.2097E-01 0.1354E-02                      C078500200104 
  3.90      27.96      0.1704E-01 0.1284E-02                      C078500200105 
  3.90      28.32      0.1660E-01 0.1242E-02                      C078500200106 
  3.90      28.80      0.1526E-01 0.1073E-02                      C078500200107 
  4.49       8.94      0.4226E+00 0.3786E-01                      C078500200108 
  4.49       9.65      0.4963E+00 0.4162E-01                      C078500200109 
  4.49      10.26      0.8576E+00 0.3674E-01                      C078500200110 
  4.49      10.85      0.1083E+01 0.3229E-01                      C078500200111 
  4.49      11.57      0.1451E+01 0.3721E-01                      C078500200112 
  4.49      11.87      0.1658E+01 0.5417E-01                      C078500200113 
  4.49      12.23      0.1453E+01 0.5035E-01                      C078500200114 
  4.49      12.59      0.1966E+01 0.5886E-01                      C078500200115 
  4.49      12.94      0.2330E+01 0.6337E-01                      C078500200116 
  4.49      13.30      0.2556E+01 0.6639E-01                      C078500200117 
  4.49      13.43      0.2659E+01 0.6266E-01                      C078500200118 
  4.49      13.79      0.3077E+01 0.6658E-01                      C078500200119 
  4.49      14.14      0.3009E+01 0.6640E-01                      C078500200120 
  4.49      14.50      0.3176E+01 0.6847E-01                      C078500200121 
  4.49      14.86      0.3398E+01 0.7035E-01                      C078500200122 
  4.49      14.99      0.3713E+01 0.8692E-01                      C078500200123 
  4.49      15.34      0.3524E+01 0.8250E-01                      C078500200124 
  4.49      15.70      0.3779E+01 0.8609E-01                      C078500200125 
  4.49      16.05      0.3621E+01 0.8475E-01                      C078500200126 
  4.49      16.41      0.3618E+01 0.8376E-01                      C078500200127 
  4.49      16.54      0.3788E+01 0.6505E-01                      C078500200128 
  4.49      16.90      0.3802E+01 0.6455E-01                      C078500200129 
  4.49      17.25      0.3822E+01 0.6441E-01                      C078500200130 
  4.49      17.58      0.3780E+01 0.5486E-01                      C078500200131 
  4.49      17.61      0.3661E+01 0.6273E-01                      C078500200132 
  4.49      17.95      0.3226E+01 0.3857E-01                      C078500200133 
  4.49      18.29      0.3239E+01 0.5036E-01                      C078500200134 
  4.49      18.65      0.3014E+01 0.4909E-01                      C078500200135 
  4.49      19.00      0.2932E+01 0.4801E-01                      C078500200136 
  4.49      19.13      0.2794E+01 0.3441E-01                      C078500200137 
  4.49      19.49      0.2484E+01 0.3209E-01                      C078500200138 
  4.49      19.84      0.2281E+01 0.3086E-01                      C078500200139 
  4.49      20.20      0.2090E+01 0.2963E-01                      C078500200140 
  4.49      20.56      0.1838E+01 0.2780E-01                      C078500200141 
  4.49      20.68      0.1823E+01 0.2655E-01                      C078500200142 
  4.49      21.04      0.1496E+01 0.2376E-01                      C078500200143 
  4.49      21.40      0.1333E+01 0.2253E-01                      C078500200144 
  4.49      21.75      0.1180E+01 0.2123E-01                      C078500200145 
  4.49      22.11      0.9764E+00 0.1939E-01                      C078500200146 
  4.49      22.24      0.9613E+00 0.1117E-01                      C078500200147 
  4.49      22.59      0.7486E+00 0.9448E-02                      C078500200148 
  4.49      22.95      0.6144E+00 0.8933E-02                      C078500200149 
  4.49      23.31      0.5111E+00 0.7815E-02                      C078500200150 
  4.49      23.66      0.4549E+00 0.7375E-02                      C078500200151 
  4.49      23.79      0.3964E+00 0.8127E-02                      C078500200152 
  4.49      24.15      0.3251E+00 0.7409E-02                      C078500200153 
  4.49      24.50      0.2420E+00 0.6354E-02                      C078500200154 
  4.49      24.86      0.2258E+00 0.6165E-02                      C078500200155 
  4.49      25.21      0.1826E+00 0.5518E-02                      C078500200156 
  4.49      27.25      0.9332E-01 0.2244E-02                      C078500200157 
  4.49      27.61      0.9157E-01 0.2223E-02                      C078500200158 
  4.49      27.96      0.9070E-01 0.2199E-02                      C078500200159 
  4.49      28.32      0.8642E-01 0.2135E-02                      C078500200160 
  4.49      28.45      0.8505E-01 0.1881E-02                      C078500200161 
  4.49      28.80      0.7745E-01 0.1791E-02                      C078500200162 
  4.49      29.16      0.7828E-01 0.1805E-02                      C078500200163 
  4.49      29.51      0.7159E-01 0.1722E-02                      C078500200164 
  4.49      29.87      0.7213E-01 0.1727E-02                      C078500200165 
  5.90       8.94      0.3533E+00 0.3536E-01                      C078500200166 
  5.90       9.65      0.4421E+00 0.4079E-01                      C078500200167 
  5.90      10.26      0.5156E+00 0.2968E-01                      C078500200168 
  5.90      10.85      0.5195E+00 0.2322E-01                      C078500200169 
  5.90      11.57      0.4895E+00 0.2287E-01                      C078500200170 
  5.90      12.05      0.4506E+00 0.2041E-01                      C078500200171 
  5.90      12.59      0.3494E+00 0.2597E-01                      C078500200172 
  5.90      13.30      0.2577E+00 0.2259E-01                      C078500200173 
  5.90      13.43      0.1902E+00 0.1800E-01                      C078500200174 
  5.90      13.97      0.1134E+00 0.9957E-02                      C078500200175 
  5.90      15.16      0.3789E-01 0.7827E-02                      C078500200176 
  5.90      15.88      0.2166E-01 0.6537E-02                      C078500200177 
  5.90      16.41      0.2843E-01 0.1091E-01                      C078500200178 
  5.90      17.25      0.3355E-01 0.7365E-02                      C078500200179 
  5.90      17.61      0.4631E-01 0.8290E-02                      C078500200180 
  5.90      17.97      0.5657E-01 0.9063E-02                      C078500200181 
  5.90      19.31      0.7881E-01 0.4440E-02                      C078500200182 
  5.90      20.02      0.8499E-01 0.4553E-02                      C078500200183 
  5.90      20.61      0.8446E-01 0.4363E-02                      C078500200184 
  5.90      21.22      0.6354E-01 0.3613E-02                      C078500200185 
  5.90      21.75      0.5784E-01 0.5006E-02                      C078500200186 
  5.90      22.11      0.4782E-01 0.4642E-02                      C078500200187 
  5.90      22.24      0.4176E-01 0.2582E-02                      C078500200188 
  5.90      22.59      0.3359E-01 0.2309E-02                      C078500200189 
  5.90      22.95      0.2391E-01 0.2479E-02                      C078500200190 
  5.90      23.49      0.1917E-01 0.1364E-02                      C078500200191 
  5.90      23.97      0.1431E-01 0.1262E-02                      C078500200192 
  5.90      25.63      0.5684E-02 0.7385E-03                      C078500200193 
  5.90      26.83      0.5741E-02 0.5229E-03                      C078500200194 
  5.90      27.43      0.8703E-02 0.5179E-03                      C078500200195 
  5.90      27.96      0.9502E-02 0.7657E-03                      C078500200196 
  5.90      28.32      0.1082E-01 0.8031E-03                      C078500200197 
  6.29       8.76      0.1837E+01 0.1059E+00                      C078500200198 
  6.29       9.12      0.1820E+01 0.1040E+00                      C078500200199 
  6.29       9.47      0.1790E+01 0.1029E+00                      C078500200200 
  6.29      10.01      0.1792E+01 0.7311E-01                      C078500200201 
  6.29      10.32      0.1702E+01 0.5577E-01                      C078500200202 
  6.29      10.67      0.1638E+01 0.5504E-01                      C078500200203 
  6.29      11.21      0.1403E+01 0.3597E-01                      C078500200204 
  6.29      11.74      0.1190E+01 0.4788E-01                      C078500200205 
  6.29      11.87      0.1092E+01 0.4209E-01                      C078500200206 
  6.29      12.23      0.8645E+00 0.3730E-01                      C078500200207 
  6.29      12.59      0.7227E+00 0.3438E-01                      C078500200208 
  6.29      12.94      0.5792E+00 0.3187E-01                      C078500200209 
  6.29      13.30      0.4888E+00 0.2974E-01                      C078500200210 
  6.29      13.43      0.4311E+00 0.2598E-01                      C078500200211 
  6.29      13.79      0.2955E+00 0.2194E-01                      C078500200212 
  6.29      14.14      0.1773E+00 0.1762E-01                      C078500200213 
  6.29      14.86      0.6321E-01 0.1096E-01                      C078500200214 
  6.29      14.98      0.4947E-01 0.1227E-01                      C078500200215 
  6.29      15.34      0.5354E-01 0.1231E-01                      C078500200216 
  6.29      15.70      0.8215E-01 0.1454E-01                      C078500200217 
  6.29      16.05      0.8904E-01 0.1544E-01                      C078500200218 
  6.29      16.41      0.1306E+00 0.1862E-01                      C078500200219 
  6.29      16.54      0.1714E+00 0.1461E-01                      C078500200220 
  6.29      17.08      0.2792E+00 0.1318E-01                      C078500200221 
  6.29      17.60      0.3897E+00 0.1408E-01                      C078500200222 
  6.29      17.94      0.4221E+00 0.1471E-01                      C078500200223 
  6.29      18.47      0.5182E+00 0.1487E-01                      C078500200224 
  6.29      19.07      0.5386E+00 0.1256E-01                      C078500200225 
  6.29      19.67      0.5599E+00 0.1061E-01                      C078500200226 
  6.29      20.38      0.4963E+00 0.1011E-01                      C078500200227 
  6.29      20.68      0.5083E+00 0.1417E-01                      C078500200228 
  6.29      21.04      0.4350E+00 0.1298E-01                      C078500200229 
