ENTRY            C2087   20140305                             C140C208700000001 
SUBENT        C2087001   20140305                             C140C208700100001 
BIB                  9         23                                 C208700100002 
TITLE      Nuclear level densities of 64,66Zn from neutron        C208700100003 
           evaporation                                            C208700100004 
AUTHOR     (A.P.D.Ramirez,A.V.Voinov,S.M.Grimes,A.Schiller,       C208700100005 
           C.R.Brune,T.N.Massey,A.Salas-Bacci)                    C208700100006 
INSTITUTE  (1USAOHO,1USAVIR)                                      C208700100007 
REFERENCE  (J,PR/C,88,064324,2013)                                C208700100008 
FACILITY   (VDGT,1USAOHO) Experiment was performed at the         C208700100009 
           Edwards accelerator laboratory of Ohio University      C208700100010 
           using the 4.5-MV tandem Van de Graaff accelerator      C208700100011 
DETECTOR   (SCIN) Outgoing neutrons were registered using three   C208700100012 
           NE213 neutron detectors, which were positioned inside  C208700100013 
           an underground tunnel to reduce background radiation.  C208700100014 
           Neutron energies were obtained by the time-of-flight   C208700100015 
           technique with a flight path of 6.93 m.                C208700100016 
METHOD     (TOF,PSD) Neutron energies were obtained by the time-  C208700100017 
           of-flight technique with a flight path of 6.93 m.      C208700100018 
           Pulse shape discrimination was utilized to identify    C208700100019 
           the neutrons. The neutron emission spectra were        C208700100020 
           measured at angles of 20, 40, 60, 80, 100, 120, 130,   C208700100021 
           140, and 150deg using a beam swinger facility.         C208700100022 
ERR-ANALYS (ERR-S) Statistical uncertainty as given by author     C208700100023 
           (ERR-SYS) Systematic uncertainty                       C208700100024 
HISTORY    (20140305C) Compiled by S.H.                           C208700100025 
ENDBIB              23          0                                 C208700100026 
COMMON               1          3                                 C208700100027 
ERR-SYS                                                           C208700100028 
PER-CENT                                                          C208700100029 
15.0                                                              C208700100030 
ENDCOMMON            3          0                                 C208700100031 
ENDSUBENT           30          0                                 C208700199999 
SUBENT        C2087002   20140305                             C140C208700200001 
BIB                  5         11                                 C208700200002 
REACTION   (29-CU-63(D,X)0-NN-1,,DA/DE)                           C208700200003 
STATUS     (TABLE) Data presented in fig. 1a of the reference     C208700200004 
                   sent by author (A.P.D.R.)                      C208700200005 
SAMPLE     (29-CU-63,ENR=0.998) The targets consisted of self-    C208700200006 
           supporting foil with thickness of 2mg/cm2              C208700200007 
EN-SEC     (E-CM,N) Two-body kinematics was assumed to obtain     C208700200008 
            c.m.neutron energy                                    C208700200009 
CORRECTION Pronounced low energy peaks in spectra at 20 deg and   C208700200010 
           30 deg, visible in figure were identified by authors   C208700200011 
           as background and were corrected in present data       C208700200012 
           by authors                                             C208700200013 
ENDBIB              11          0                                 C208700200014 
COMMON               1          3                                 C208700200015 
EN                                                                C208700200016 
MEV                                                               C208700200017 
6.0                                                               C208700200018 
ENDCOMMON            3          0                                 C208700200019 
DATA                 4        448                                 C208700200020 
ANG        E-CM       DATA-CM    ERR-S                            C208700200021 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        C208700200022 
       20.0      2.152  1.394E+01  1.400E-01                      C208700200023 
       20.0      2.345  1.333E+01  1.327E-01                      C208700200024 
       20.0      2.539  1.338E+01  1.361E-01                      C208700200025 
       20.0      2.733  1.303E+01  1.326E-01                      C208700200026 
       20.0      2.927  1.158E+01  1.268E-01                      C208700200027 
       20.0      3.122  1.006E+01  1.176E-01                      C208700200028 
       20.0      3.316  1.023E+01  1.194E-01                      C208700200029 
       20.0      3.511  9.671E+00  1.205E-01                      C208700200030 
       20.0      3.706  6.957E+00  9.690E-02                      C208700200031 
       20.0      3.901  6.279E+00  9.440E-02                      C208700200032 
       20.0      4.096  5.917E+00  9.700E-02                      C208700200033 
       20.0      4.291  4.832E+00  8.670E-02                      C208700200034 
       20.0      4.487  4.296E+00  7.990E-02                      C208700200035 
       20.0      4.682  3.948E+00  7.660E-02                      C208700200036 
       20.0      4.878  4.114E+00  8.130E-02                      C208700200037 
       20.0      5.073  3.663E+00  7.860E-02                      C208700200038 
       20.0      5.269  3.399E+00  7.940E-02                      C208700200039 
       20.0      5.465  2.534E+00  6.460E-02                      C208700200040 
       20.0      5.661  2.093E+00  5.870E-02                      C208700200041 
       20.0      5.857  2.292E+00  6.390E-02                      C208700200042 
       20.0      6.053  2.177E+00  6.350E-02                      C208700200043 
       20.0      6.249  1.423E+00  4.920E-02                      C208700200044 
       20.0      6.445  1.168E+00  4.610E-02                      C208700200045 
       20.0      6.641  1.164E+00  4.520E-02                      C208700200046 
       20.0      6.837  1.121E+00  4.450E-02                      C208700200047 
       20.0      7.034  1.334E+00  5.180E-02                      C208700200048 
       20.0      7.230  1.402E+00  5.520E-02                      C208700200049 
       20.0      7.426  1.443E+00  5.320E-02                      C208700200050 
       20.0      7.623  1.744E+00  6.680E-02                      C208700200051 
       20.0      7.819  2.369E+00  7.620E-02                      C208700200052 
       20.0      8.016  2.425E+00  7.610E-02                      C208700200053 
       20.0      8.212  2.940E+00  8.510E-02                      C208700200054 
       20.0      8.409  2.091E+00  7.350E-02                      C208700200055 
       20.0      8.606  7.604E-01  4.620E-02                      C208700200056 
       20.0      8.802  3.374E-01  3.270E-02                      C208700200057 
       20.0      8.999  3.572E-01  3.380E-02                      C208700200058 
       20.0      9.196  1.640E-01  2.120E-02                      C208700200059 
       20.0      9.393  2.607E-01  2.780E-02                      C208700200060 
       20.0      9.589  2.483E-01  2.600E-02                      C208700200061 
       20.0      9.786  9.080E-02  1.650E-02                      C208700200062 
       20.0      9.983  2.667E-01  2.710E-02                      C208700200063 
       20.0     10.180  6.159E-01  3.790E-02                      C208700200064 
       20.0     10.377  4.861E-01  3.170E-02                      C208700200065 
       20.0     10.574  1.480E-01  1.670E-02                      C208700200066 
       20.0     10.771  9.990E-02  1.650E-02                      C208700200067 
       20.0     10.968  1.602E-01  2.300E-02                      C208700200068 
       20.0     11.165  2.933E-01  3.210E-02                      C208700200069 
       20.0     11.362  2.055E-01  2.330E-02                      C208700200070 
       20.0     11.559  5.480E-02  1.360E-02                      C208700200071 
       20.0     11.756  2.040E-02  1.010E-02                      C208700200072 
       20.0     11.953  2.600E-03  6.700E-03                      C208700200073 
       40.0      2.180  1.092E+01  1.214E-01                      C208700200074 
       40.0      2.374  9.777E+00  1.114E-01                      C208700200075 
       40.0      2.569  9.584E+00  1.131E-01                      C208700200076 
       40.0      2.765  9.706E+00  1.121E-01                      C208700200077 
       40.0      2.960  7.983E+00  1.034E-01                      C208700200078 
       40.0      3.155  7.246E+00  9.740E-02                      C208700200079 
       40.0      3.351  6.448E+00  9.260E-02                      C208700200080 
       40.0      3.547  6.481E+00  9.630E-02                      C208700200081 
       40.0      3.742  5.050E+00  8.130E-02                      C208700200082 
       40.0      3.938  4.686E+00  7.990E-02                      C208700200083 
       40.0      4.134  4.352E+00  8.110E-02                      C208700200084 
       40.0      4.331  4.095E+00  7.800E-02                      C208700200085 
       40.0      4.527  3.422E+00  6.980E-02                      C208700200086 
       40.0      4.723  3.067E+00  6.590E-02                      C208700200087 
       40.0      4.919  3.232E+00  7.040E-02                      C208700200088 
       40.0      5.116  3.107E+00  7.080E-02                      C208700200089 
       40.0      5.312  2.915E+00  7.180E-02                      C208700200090 
       40.0      5.509  1.934E+00  5.520E-02                      C208700200091 
       40.0      5.706  1.588E+00  4.990E-02                      C208700200092 
       40.0      5.902  1.677E+00  5.330E-02                      C208700200093 
       40.0      6.099  1.602E+00  5.320E-02                      C208700200094 
       40.0      6.296  1.005E+00  4.040E-02                      C208700200095 
       40.0      6.493  8.908E-01  3.930E-02                      C208700200096 
       40.0      6.689  8.203E-01  3.710E-02                      C208700200097 
       40.0      6.886  7.841E-01  3.640E-02                      C208700200098 
       40.0      7.083  8.697E-01  4.080E-02                      C208700200099 
       40.0      7.280  1.060E+00  4.670E-02                      C208700200100 
       40.0      7.477  9.041E-01  4.070E-02                      C208700200101 
       40.0      7.675  1.038E+00  5.000E-02                      C208700200102 
       40.0      7.872  1.373E+00  5.610E-02                      C208700200103 
       40.0      8.069  1.460E+00  5.710E-02                      C208700200104 
       40.0      8.266  1.656E+00  6.120E-02                      C208700200105 
       40.0      8.463  9.078E-01  4.620E-02                      C208700200106 
       40.0      8.661  3.396E-01  3.050E-02                      C208700200107 
       40.0      8.858  2.334E-01  2.680E-02                      C208700200108 
       40.0      9.055  2.492E-01  2.750E-02                      C208700200109 
       40.0      9.252  1.365E-01  1.900E-02                      C208700200110 
       40.0      9.450  2.104E-01  2.490E-02                      C208700200111 
       40.0      9.647  9.540E-02  1.670E-02                      C208700200112 
       40.0      9.845  6.380E-02  1.400E-02                      C208700200113 
       40.0     10.042  2.636E-01  2.580E-02                      C208700200114 
       40.0     10.240  4.366E-01  3.080E-02                      C208700200115 
       40.0     10.437  2.380E-01  2.160E-02                      C208700200116 
       40.0     10.635  7.380E-02  1.180E-02                      C208700200117 
       40.0     10.832  3.640E-02  1.050E-02                      C208700200118 
       40.0     11.030  1.235E-01  1.990E-02                      C208700200119 
       40.0     11.227  2.013E-01  2.600E-02                      C208700200120 
       40.0     11.425  1.006E-01  1.630E-02                      C208700200121 
       40.0     11.623  1.470E-02  9.200E-03                      C208700200122 
       40.0     11.820 -1.100E-03  6.600E-03                      C208700200123 
       60.0      2.026  9.344E+00  1.078E-01                      C208700200124 
       60.0      2.222  8.919E+00  1.055E-01                      C208700200125 
       60.0      2.419  8.779E+00  1.013E-01                      C208700200126 
       60.0      2.616  7.852E+00  9.860E-02                      C208700200127 
       60.0      2.813  7.129E+00  9.220E-02                      C208700200128 
       60.0      3.010  6.119E+00  8.740E-02                      C208700200129 
       60.0      3.207  6.532E+00  8.870E-02                      C208700200130 
       60.0      3.404  5.963E+00  8.520E-02                      C208700200131 
       60.0      3.601  5.847E+00  8.740E-02                      C208700200132 
       60.0      3.798  4.389E+00  7.290E-02                      C208700200133 
       60.0      3.996  3.470E+00  6.610E-02                      C208700200134 
       60.0      4.193  3.570E+00  7.050E-02                      C208700200135 
       60.0      4.390  3.157E+00  6.540E-02                      C208700200136 
       60.0      4.588  2.877E+00  6.120E-02                      C208700200137 
       60.0      4.785  2.632E+00  5.830E-02                      C208700200138 
       60.0      4.983  2.376E+00  5.770E-02                      C208700200139 
       60.0      5.181  2.170E+00  5.650E-02                      C208700200140 
       60.0      5.379  1.846E+00  5.470E-02                      C208700200141 
       60.0      5.576  1.440E+00  4.550E-02                      C208700200142 
       60.0      5.774  1.329E+00  4.380E-02                      C208700200143 
       60.0      5.972  1.345E+00  4.590E-02                      C208700200144 
       60.0      6.170  1.295E+00  4.580E-02                      C208700200145 
       60.0      6.368  7.766E-01  3.400E-02                      C208700200146 
       60.0      6.566  7.003E-01  3.350E-02                      C208700200147 
       60.0      6.764  6.570E-01  3.200E-02                      C208700200148 
       60.0      6.962  6.213E-01  3.120E-02                      C208700200149 
       60.0      7.160  6.641E-01  3.410E-02                      C208700200150 
       60.0      7.358  9.689E-01  4.290E-02                      C208700200151 
       60.0      7.556  6.570E-01  3.310E-02                      C208700200152 
       60.0      7.754  9.670E-01  4.620E-02                      C208700200153 
       60.0      7.952  1.121E+00  4.850E-02                      C208700200154 
       60.0      8.150  1.251E+00  5.060E-02                      C208700200155 
       60.0      8.348  1.100E+00  4.720E-02                      C208700200156 
       60.0      8.546  6.166E-01  3.610E-02                      C208700200157 
       60.0      8.745  1.713E-01  2.140E-02                      C208700200158 
       60.0      8.943  1.797E-01  2.310E-02                      C208700200159 
       60.0      9.141  9.950E-02  1.790E-02                      C208700200160 
       60.0      9.339  9.500E-02  1.580E-02                      C208700200161 
       60.0      9.538  9.020E-02  1.620E-02                      C208700200162 
       60.0      9.736  4.410E-02  1.250E-02                      C208700200163 
       60.0      9.934  2.550E-02  1.040E-02                      C208700200164 
       60.0     10.133  2.378E-01  2.400E-02                      C208700200165 
       60.0     10.331  3.061E-01  2.510E-02                      C208700200166 
       60.0     10.529  1.298E-01  1.590E-02                      C208700200167 
       60.0     10.728  1.250E-02  6.500E-03                      C208700200168 
       60.0     10.926  3.200E-02  1.030E-02                      C208700200169 
       60.0     11.125  6.530E-02  1.480E-02                      C208700200170 
       60.0     11.323  8.590E-02  1.700E-02                      C208700200171 
       60.0     11.522  7.280E-02  1.350E-02                      C208700200172 
       60.0     11.720  1.380E-02  9.000E-03                      C208700200173 
       60.0     11.918 -1.300E-03  6.700E-03                      C208700200174 
       80.0      2.076  7.967E+00  1.114E-01                      C208700200175 
       80.0      2.275  7.468E+00  1.081E-01                      C208700200176 
       80.0      2.474  6.545E+00  9.830E-02                      C208700200177 
       80.0      2.673  6.174E+00  9.820E-02                      C208700200178 
       80.0      2.872  5.963E+00  9.420E-02                      C208700200179 
       80.0      3.070  5.475E+00  9.250E-02                      C208700200180 
       80.0      3.269  5.156E+00  8.760E-02                      C208700200181 
       80.0      3.468  4.890E+00  8.600E-02                      C208700200182 
       80.0      3.667  4.243E+00  8.330E-02                      C208700200183 
       80.0      3.867  2.677E+00  6.490E-02                      C208700200184 
       80.0      4.066  2.677E+00  6.510E-02                      C208700200185 
       80.0      4.265  2.892E+00  7.070E-02                      C208700200186 
       80.0      4.464  2.628E+00  6.650E-02                      C208700200187 
       80.0      4.663  2.218E+00  6.000E-02                      C208700200188 
       80.0      4.862  1.810E+00  5.400E-02                      C208700200189 
       80.0      5.061  1.653E+00  5.370E-02                      C208700200190 
       80.0      5.260  1.340E+00  4.940E-02                      C208700200191 
       80.0      5.460  1.367E+00  5.230E-02                      C208700200192 
       80.0      5.659  1.033E+00  4.270E-02                      C208700200193 
       80.0      5.858  9.127E-01  4.050E-02                      C208700200194 
       80.0      6.057  8.534E-01  4.090E-02                      C208700200195 
       80.0      6.257  6.165E-01  3.520E-02                      C208700200196 
       80.0      6.456  5.338E-01  3.140E-02                      C208700200197 
       80.0      6.655  4.864E-01  3.120E-02                      C208700200198 
       80.0      6.854  4.492E-01  2.950E-02                      C208700200199 
       80.0      7.054  3.981E-01  2.780E-02                      C208700200200 
       80.0      7.253  6.710E-01  3.800E-02                      C208700200201 
       80.0      7.452  4.703E-01  3.310E-02                      C208700200202 
       80.0      7.652  3.448E-01  2.680E-02                      C208700200203 
       80.0      7.851  5.710E-01  3.940E-02                      C208700200204 
       80.0      8.050  5.722E-01  3.820E-02                      C208700200205 
       80.0      8.250  4.237E-01  3.270E-02                      C208700200206 
       80.0      8.449  1.819E-01  2.200E-02                      C208700200207 
       80.0      8.649  7.030E-02  1.410E-02                      C208700200208 
       80.0      8.848  1.411E-01  2.200E-02                      C208700200209 
       80.0      9.047  5.630E-02  1.620E-02                      C208700200210 
       80.0      9.247  6.830E-02  1.700E-02                      C208700200211 
       80.0      9.446  4.000E-02  1.220E-02                      C208700200212 
       80.0      9.646  1.340E-02  9.300E-03                      C208700200213 
       80.0      9.845  2.590E-02  1.160E-02                      C208700200214 
       80.0     10.044  1.136E-01  1.850E-02                      C208700200215 
       80.0     10.244  1.174E-01  1.900E-02                      C208700200216 
       80.0     10.443  1.800E-02  9.200E-03                      C208700200217 
       80.0     10.643  1.700E-03  5.100E-03                      C208700200218 
       80.0     10.842  5.800E-03  5.400E-03                      C208700200219 
       80.0     11.042  4.050E-02  1.200E-02                      C208700200220 
       80.0     11.241  2.090E-02  1.080E-02                      C208700200221 
       80.0     11.440  2.840E-02  1.180E-02                      C208700200222 
       80.0     11.640 -5.300E-03  2.300E-03                      C208700200223 
       80.0     11.839 -7.700E-03  5.300E-03                      C208700200224 
      100.0      2.130  7.903E+00  8.060E-02                      C208700200225 
      100.0      2.331  7.363E+00  7.780E-02                      C208700200226 
      100.0      2.532  6.600E+00  7.150E-02                      C208700200227 
      100.0      2.733  6.705E+00  7.420E-02                      C208700200228 
      100.0      2.934  5.517E+00  6.560E-02                      C208700200229 
      100.0      3.135  5.654E+00  6.840E-02                      C208700200230 
      100.0      3.336  4.737E+00  6.080E-02                      C208700200231 
      100.0      3.537  3.914E+00  5.560E-02                      C208700200232 
      100.0      3.738  3.897E+00  5.730E-02                      C208700200233 
      100.0      3.939  2.471E+00  4.590E-02                      C208700200234 
      100.0      4.140  2.552E+00  4.630E-02                      C208700200235 
      100.0      4.341  2.462E+00  4.730E-02                      C208700200236 
      100.0      4.542  2.097E+00  4.280E-02                      C208700200237 
      100.0      4.743  1.770E+00  3.880E-02                      C208700200238 
      100.0      4.944  1.520E+00  3.570E-02                      C208700200239 
      100.0      5.144  1.240E+00  3.370E-02                      C208700200240 
      100.0      5.345  1.232E+00  3.400E-02                      C208700200241 
      100.0      5.546  1.158E+00  3.480E-02                      C208700200242 
