ENTRY            C1451   20060724                             C078C145100000001 
SUBENT        C1451001   20060724                             C078C145100100001 
BIB                  9         27                                 C145100100002 
INSTITUTE  (1USANOT,1CANTOR)                                      C145100100003 
REFERENCE  (J,NP/A,567,146,1994)                                  C145100100004 
AUTHOR     (U.Giesen,C.P.Browne,J.Gorres,J.G.Ross,M.Wiescher,     C145100100005 
            R.E.Azuma,J.D.King,J.B.Vise,M.Buckby)                 C145100100006 
TITLE      The influence of low-energy resonances on the reaction C145100100007 
            rate of 18O(a, g)22Ne                                 C145100100008 
FACILITY   (VDGT,1USANOT) the FN-tandem accelerator at the        C145100100009 
            Nuclear Structure Laboratory of the University of     C145100100010 
            Notre Dame.                                           C145100100011 
INC-SOURCE A 6Li beam energy of 32 MeV to assure a predominantly  C145100100012 
            direct reaction mechanism. 7Li beam energy of 16 MeV. C145100100013 
            The typical Li beam intensity varied between 100 and  C145100100014 
            500 nA on target.                                     C145100100015 
DETECTOR   (MAGSP)                                                C145100100016 
           (PROPC)                                                C145100100017 
           (SCIN) A 100 cm broad-range magnetic spectrograph and  C145100100018 
            detected at the focal plane with a position-sensitive C145100100019 
            proportional counter system backed by a scintillator  C145100100020 
            to measure position, energy loss and total energy of  C145100100021 
            the incoming reaction products.                       C145100100022 
SAMPLE     The 180 targets were prepared by evaporating an        C145100100023 
            approximately 50 microg/cm2 thick layer of W18aO onto C145100100024 
            a 380 microg/cm2 gold foil. The thickness of the W18O C145100100025 
            layer was determined and possible target contaminants C145100100026 
            were identified from the elastic scattering of 6Li at C145100100027 
            an energy of 32 MeV.                                  C145100100028 
HISTORY    (20060724C) DR                                         C145100100029 
ENDBIB              27          0                                 C145100100030 
NOCOMMON             0          0                                 C145100100031 
ENDSUBENT           30          0                                 C145100199999 
SUBENT        C1451002   20060724                             C078C145100200001 
BIB                  3          3                                 C145100200002 
REACTION   (8-O-18(3-LI-6,EL)8-O-18,,DA,,RTH)                     C145100200003 
ERR-ANALYS (DATA-ERR) No information                              C145100200004 
STATUS     (CURVE) Data taken from Fig. 5                         C145100200005 
ENDBIB               3          0                                 C145100200006 
COMMON               1          3                                 C145100200007 
EN                                                                C145100200008 
MEV                                                               C145100200009 
32.                                                               C145100200010 
ENDCOMMON            3          0                                 C145100200011 
DATA                 3         11                                 C145100200012 
ANG-CM     DATA       DATA-ERR                                    C145100200013 
ADEG       NO-DIM     NO-DIM                                      C145100200014 
   1.99E+01   4.04E-01   7.94E-02                                 C145100200015 
   2.33E+01   2.28E-01   2.64E-02                                 C145100200016 
   2.65E+01   9.64E-02   2.31E-02                                 C145100200017 
   2.98E+01   9.64E-02   1.00E-02                                 C145100200018 
   3.32E+01   1.71E-01   1.65E-02                                 C145100200019 
   3.64E+01   9.34E-02   1.16E-02                                 C145100200020 
   3.97E+01   3.83E-02   6.06E-03                                 C145100200021 
   4.62E+01   8.12E-02   1.99E-02                                 C145100200022 
   4.95E+01   5.36E-02   9.53E-03                                 C145100200023 
   5.28E+01   2.61E-02   8.03E-03                                 C145100200024 
   5.85E+01   2.25E-02   9.07E-03                                 C145100200025 
ENDDATA             13          0                                 C145100200026 
ENDSUBENT           25          0                                 C145100299999 
SUBENT        C1451003   20060724                             C078C145100300001 
BIB                  4          4                                 C145100300002 
REACTION   (8-O-18(3-LI-6,D)10-NE-22,PAR,DA,,REL)                 C145100300003 
EN-SEC     (E-EXC,10-NE-22)                                       C145100300004 
ERR-ANALYS (DATA-ERR) No information                              C145100300005 
STATUS     (CURVE) Data taken from Fig. 6                         C145100300006 
ENDBIB               4          0                                 C145100300007 
COMMON               1          3                                 C145100300008 
EN                                                                C145100300009 
MEV                                                               C145100300010 
32.                                                               C145100300011 
ENDCOMMON            3          0                                 C145100300012 
DATA                 4         82                                 C145100300013 
E-EXC      ANG-CM     DATA       DATA-ERR                         C145100300014 
MEV        ADEG       ARB-UNITS  ARB-UNITS                        C145100300015 
 8.592       7.570E+00  1.920E+00  2.901E-01                      C145100300016 
 8.592       1.232E+01  1.285E+00  1.939E-01                      C145100300017 
 8.592       1.684E+01  9.951E-01  1.804E-01                      C145100300018 
 8.592       2.161E+01  4.890E-01  8.866E-02                      C145100300019 
 8.592       2.550E+01  3.395E-01  5.128E-02                      C145100300020 
 8.592       3.457E+01  1.467E-01  2.439E-02                      C145100300021 
 8.592       3.914E+01  6.464E-02  1.172E-02                      C145100300022 
 8.592       5.140E+01  3.535E-02  5.336E-03                      C145100300023 
 8.737       9.433E+00  9.285E-01  7.552E-01                      C145100300024 
 8.737       1.357E+01  2.353E+00  4.627E-01                      C145100300025 
 8.737       1.809E+01  1.574E+00  2.626E-01                      C145100300026 
 8.737       2.301E+01  5.663E-01  9.446E-02                      C145100300027 
 8.737       2.708E+01  2.679E-01  6.038E-02                      C145100300028 
 8.737       3.591E+01  1.759E-01  5.597E-02                      C145100300029 
 8.737       4.043E+01  1.361E-01  2.875E-02                      C145100300030 
 8.737       5.273E+01  1.310E-01  2.954E-02                      C145100300031 
 8.979       8.530E+00  3.486E-03  5.799E-04                      C145100300032 
 8.979       1.282E+01  3.420E-03  5.165E-04                      C145100300033 
 8.979       1.731E+01  3.879E-03  7.030E-04                      C145100300034 
 8.979       2.248E+01  2.596E-03  3.513E-04                      C145100300035 
 8.979       2.612E+01  2.790E-03  2.881E-04                      C145100300036 
 8.979       3.455E+01  1.184E-03  1.603E-04                      C145100300037 
 8.979       3.951E+01  7.641E-04  1.270E-04                      C145100300038 
 8.979       5.183E+01  2.335E-04  3.526E-05                      C145100300039 
 9.097       9.439E+00  6.613E-03  7.927E-04                      C145100300040 
 9.097       1.333E+01  7.510E-03  1.020E-03                      C145100300041 
 9.097       1.785E+01  5.306E-03  7.208E-04                      C145100300042 
 9.097       2.321E+01  2.700E-03  4.501E-04                      C145100300043 
 9.097       2.686E+01  1.679E-03  2.543E-04                      C145100300044 
 9.097       3.566E+01  4.762E-04  6.466E-05                      C145100300045 
 9.097       4.038E+01  2.804E-04  4.245E-05                      C145100300046 
 9.097       5.267E+01  1.742E-04  3.678E-05                      C145100300047 
 9.170       1.822E+01  2.726E-03  5.368E-04                      C145100300048 
 9.170       2.316E+01  1.518E-03  2.535E-04                      C145100300049 
 9.170       2.755E+01  2.983E-03  4.981E-04                      C145100300050 
 9.170       3.595E+01  1.853E-03  2.520E-04                      C145100300051 
 9.170       4.042E+01  7.562E-04  1.517E-04                      C145100300052 
 9.170       5.339E+01  5.433E-04  1.149E-04                      C145100300053 
 9.325       1.894E+01  9.796E-01  2.483E-01                      C145100300054 
 9.325       2.364E+01  4.381E-01  9.264E-02                      C145100300055 
 9.325       2.774E+01  3.647E-01  1.379E-01                      C145100300056 
 9.325       3.641E+01  3.778E-01  6.881E-02                      C145100300057 
 9.325       4.095E+01  3.384E-01  6.163E-02                      C145100300058 
 9.325       5.364E+01  1.259E-01  2.663E-02                      C145100300059 
 9.717       9.116E+00  4.197E-05  7.608E-06                      C145100300060 
 9.717       1.298E+01  3.898E-05  6.481E-06                      C145100300061 
 9.717       1.793E+01  2.858E-05  4.751E-06                      C145100300062 
 9.717       2.289E+01  2.020E-05  2.734E-06                      C145100300063 
 9.717       3.519E+01  7.405E-06  2.531E-06                      C145100300064 
 9.717       4.017E+01  4.132E-06  6.872E-07                      C145100300065 
 9.858       8.913E+00  2.504E-01  5.628E-02                      C145100300066 
 9.858       1.326E+01  2.242E-01  3.728E-02                      C145100300067 
 9.858       1.783E+01  9.526E-02  2.274E-02                      C145100300068 
