ENTRY            C3130   20260515                             C258C3130000    1 
SUBENT        C3130001   20260515                             C258C3130001    1 
BIB                 11         50                                 C3130001    2 
TITLE      Measurement of the 9Be(p,n) thick target spectrum for  C3130001    3 
           use in accelerator-based Boron Neutron Capture Therapy C3130001    4 
AUTHOR     (W.B.Howard,J.C.Yanch,S.M.Grimes,T.N.Massey,           C3130001    5 
           S.I.Al-Quraishi,D.K.Jacobs,C.E.Brient,D.L.Smith,       C3130001    6 
           B.J.Micklich)                                          C3130001    7 
REFERENCE  (J,MED,23,1233,1996) Main Paper #1.                    C3130001    8 
           #doi:10.1118/1.597684                                  C3130001    9 
           (J,FED,37,57,1997) Additional Paper #2.                C3130001   10 
           #doi:10.1016/S0920-3796(97)00031-8                     C3130001   11 
           (J,NSE,138,145,2001) Additional Paper #3.              C3130001   12 
           #doi:10.13182/NSE01-A2206                              C3130001   13 
           (J,NST,39,677,2002) Additional Paper #4.               C3130001   14 
           #doi:10.1080/00223131.2002.10875190                    C3130001   15 
INSTITUTE  (1USAOHO,1USAMIT,1USAANL)                              C3130001   16 
FACILITY   (VDGT,1USAOHO) The T11 tandem Van de Graaff, and TOF   C3130001   17 
           tunnel of the Ohio University Accelerator Laboratory.  C3130001   18 
DETECTOR   (GLASD,SCIN,FISCH) Four to six lithium-loaded glass    C3130001   19 
           scintillators. The lithium glass detectors contained   C3130001   20 
           6.6% weight fraction of lithium, which was enriched    C3130001   21 
           to 95% 6Li. The detectors were 1.27 cm thick and 12.7  C3130001   22 
           cm in diameter. A detector array made up of seven      C3130001   23 
           11.5-cm diameter x 5 cm thick NE213 scintillators.     C3130001   24 
           The fission chamber used ultrapure methane as a        C3130001   25 
           counting gas and was composed of four 235U foils:      C3130001   26 
           U-235-J, U-235-P, U-235-S, and U-235-T.                C3130001   27 
SAMPLE     The targets used were 2.5 cm square, and 0.25 and 0.5  C3130001   28 
           mm thick, and 99.9% pure in their beryllium content.   C3130001   29 
           These targets were thick enough to stop 4-MeV          C3130001   30 
           protons. Neutrons produced at the target must pass     C3130001   31 
           through a collimator with a 30-cm diameter in a        C3130001   32 
           1.2-m-thick concrete wall before entering the flight   C3130001   33 
           tunnel, which shields the flight path from neutrons    C3130001   34 
           scattered near the source.                             C3130001   35 
METHOD     (TOF,PSD) Standard TOF techniques were used in the     C3130001   36 
           determination of neutron spectra. The axis of the      C3130001   37 
           accelerator is perpendicular to the axis of the        C3130001   38 
           flight tunnel, so the beam must be redirected by       C3130001   39 
           using the beam swinger. The fixed detectors can be     C3130001   40 
           set to record data for laboratory angles from -4 to    C3130001   41 
           +160 deg simply by rotating the swinger. The target    C3130001   42 
           chamber is mounted at the end of the beam swinger      C3130001   43 
           gantry.                                                C3130001   44 
ERR-ANALYS (ERR-S) Statistical errors.                            C3130001   45 
           (ERR-1) There is an additional 5% error in the         C3130001   46 
           absolute normalization of the Al(d,n) spectra from     C3130001   47 
           the uncertainty in the composition of the fission      C3130001   48 
           foils used to determine the Al(d,n) spectrum at 7.44   C3130001   49 
           MeV and 120 degrees.                                   C3130001   50 
STATUS     (APRVD) Approved by Dr. Th.Massey on May 20, 2026.     C3130001   51 
HISTORY    (20260515C) BP                                         C3130001   52 
ENDBIB              50          0                                 C3130001   53 
COMMON               1          3                                 C3130001   54 
ERR-1                                                             C3130001   55 
PER-CENT                                                          C3130001   56 
        5.0                                                       C3130001   57 
ENDCOMMON            3          0                                 C3130001   58 
ENDSUBENT           57          0                                 C313000199999 
SUBENT        C3130002   20260515                             C258C3130002    1 
BIB                  2          3                                 C3130002    2 
REACTION   (4-BE-9(P,X)0-NN-1,,PY/DA/DE,,TT/CH)                   C3130002    3 
STATUS     (TABLE,,W.B.Howard+,J,MED,23,1233,1996) Data were      C3130002    4 
           provided by Th.Massey on May 14, 2026.                 C3130002    5 
ENDBIB               3          0                                 C3130002    6 
COMMON               1          3                                 C3130002    7 
EN                                                                C3130002    8 
MEV                                                               C3130002    9 
        3.0                                                       C3130002   10 
ENDCOMMON            3          0                                 C3130002   11 
DATA                 4         78                                 C3130002   12 
ANG        E          DATA       ERR-S                            C3130002   13 
ADEG       MEV        P/MEVMUCSR P/MEVMUCSR                       C3130002   14 
         0.       0.09   6132194.   1258472.                      C3130002   15 
         0.       0.11   9060967.   1181047.                      C3130002   16 
         0.       0.13   8547313.   1036093.                      C3130002   17 
         0.       0.15   7848577.   846530.5                      C3130002   18 
         0.       0.17   7576842.   677756.9                      C3130002   19 
         0.       0.19   8879949.   668127.9                      C3130002   20 
         0.       0.21   8771908.   625786.7                      C3130002   21 
         0.       0.23   8657176.   485089.1                      C3130002   22 
         0.       0.25  10937370.   519083.2                      C3130002   23 
         0.       0.27  10008380.   520160.3                      C3130002   24 
         0.       0.29  10181800.   524576.3                      C3130002   25 
         0.       0.31  16928280.   713407.3                      C3130002   26 
         0.       0.33  18113200.   775687.6                      C3130002   27 
         0.       0.35  22045210.   929381.7                      C3130002   28 
         0.       0.37  18118110.   817760.8                      C3130002   29 
         0.       0.39  20185360.   843022.9                      C3130002   30 
         0.       0.41  22582900.   922941.4                      C3130002   31 
         0.       0.43  30623750.   1270918.                      C3130002   32 
         0.       0.45  28292160.   1205937.                      C3130002   33 
         0.       0.47  34879500.   1670767.                      C3130002   34 
         0.       0.49  33482430.   1703758.                      C3130002   35 
         0.       0.51  44885450.   2398673.                      C3130002   36 
         0.       0.53  49368060.   2594050.                      C3130002   37 
         0.       0.55  55990000.   2907512.                      C3130002   38 
         0.       0.57  58582980.   3208718.                      C3130002   39 
         0.       0.59  59265980.   3253854.                      C3130002   40 
         0.       0.61  64148050.   3876661.                      C3130002   41 
         0.       0.63  65476390.   4022314.                      C3130002   42 
         0.       0.65  43855970.   2587859.                      C3130002   43 
         0.       0.67  45917730.   3058245.                      C3130002   44 
         0.       0.69  39614560.   2652750.                      C3130002   45 
         0.      0.725  35708440.   1486040.                      C3130002   46 
         0.      0.775  31821850.   1276852.                      C3130002   47 
         0.      0.825  32075570.   1347407.                      C3130002   48 
         0.      0.875  30306070.   1209031.                      C3130002   49 
         0.      0.925  32996220.   1282348.                      C3130002   50 
         0.      0.975  30004480.   1151761.                      C3130002   51 
         0.      1.025  27864230.   1150251.                      C3130002   52 
         0.      1.075  18874950.   873952.2                      C3130002   53 
         0.      1.125   572374.8   369786.2                      C3130002   54 
        40.       0.09   4263310.   1163426.                      C3130002   55 
        40.       0.11   7631691.   1092961.                      C3130002   56 
        40.       0.13   8297086.   990627.7                      C3130002   57 
        40.       0.15   6761437.   777334.7                      C3130002   58 
        40.       0.17   6965324.   630166.7                      C3130002   59 
        40.       0.19   6819602.    541638.                      C3130002   60 
        40.       0.21   7404758.   537397.1                      C3130002   61 
        40.       0.23   7281058.   413800.5                      C3130002   62 
        40.       0.25   8927957.   432167.1                      C3130002   63 
        40.       0.27   8194448.   431697.5                      C3130002   64 
        40.       0.29   8091174.   425167.1                      C3130002   65 
        40.       0.31  13551790.   587094.9                      C3130002   66 
        40.       0.33  13605520.   607246.2                      C3130002   67 
        40.       0.35  17991020.   780686.3                      C3130002   68 
        40.       0.37  14573030.   675266.9                      C3130002   69 
        40.       0.39  17043520.   724620.5                      C3130002   70 
        40.       0.41  19691100.   813983.4                      C3130002   71 
        40.       0.43  26452910.   1110584.                      C3130002   72 
        40.       0.45  24057990.   1039220.                      C3130002   73 
        40.       0.47  33645280.   1597642.                      C3130002   74 
        40.       0.49  33660670.   1688167.                      C3130002   75 
        40.       0.51  44560840.   2365398.                      C3130002   76 
        40.       0.53  50830760.   2643832.                      C3130002   77 
        40.       0.55  59980510.   3058493.                      C3130002   78 
        40.       0.57  62126600.   3357656.                      C3130002   79 
        40.       0.59  57067050.   3120102.                      C3130002   80 
        40.       0.61  52217490.   3209999.                      C3130002   81 
        40.       0.63  53255220.   3309825.                      C3130002   82 
        40.       0.65  35879970.   2152496.                      C3130002   83 
        40.       0.67  44785130.   2975521.                      C3130002   84 
        40.       0.69  40829250.   2709085.                      C3130002   85 
        40.      0.725  42115260.   1686078.                      C3130002   86 
        40.      0.775  35888760.   1392712.                      C3130002   87 
        40.      0.825  37214710.   1504143.                      C3130002   88 
        40.      0.875  34779050.   1335883.                      C3130002   89 
