ENTRY            C1931   20120731                             C121C193100000001 
SUBENT        C1931001   20120731                             C121C193100100001 
BIB                 10         33                                 C193100100002 
TITLE      26Al+p elastic and inelastic scattering reactions and  C193100100003 
           galactic abundances of 26Al                            C193100100004 
AUTHOR     (S.T.Pittman,D.W.Bardayan,K.Y.Chae,K.A.Chipps,         C193100100005 
           K.L.Jones,R.L.Kozub,C.Matei,M.Matos,B.H.Moazen,        C193100100006 
           C.D.Nesaraja,P.D.O'Malley,S.D.Pain,P.D.Parker,         C193100100007 
           W.A.Peters,J.F.Shriner Jr,M.S.Smith)                   C193100100008 
INSTITUTE  (1USATEN,1USAORL,1USARUT,1USATTU,1USAOAU,1USALSU,      C193100100009 
           1USAYAL)                                               C193100100010 
           (3KORKOR) Sungkyunkwan University, Suwon               C193100100011 
REFERENCE  (J,PR/C,85,065804,2012)                                C193100100012 
FACILITY   (VDGT,1USAORL) Experiment performed at the Holifield   C193100100013 
           Radioactive Ion Beam Facility (HRIBF) at Oak Ridge     C193100100014 
           National Laboratory                                    C193100100015 
SAMPLE     Polypropylene (CH2) target with thickness of 46 mu-    C193100100016 
           g/cm2                                                  C193100100017 
DETECTOR   (SI) Protons scattered out of the target were          C193100100018 
           detected in the Silicon Detector Array (SIDAR),        C193100100019 
           consisting of six 1000 mu-m and two 500 mu-m YY1       C193100100020 
           silicon detectors manufactured by Micron               C193100100021 
           Semiconductors, Ltd.The array subtended laboratory     C193100100022 
           angles 18 - 41 degrees off the beam axis.              C193100100023 
           (IOCH) A gas-filled ionization chamber was placed      C193100100024 
           downstream of the target chamber to detect scattered   C193100100025 
           26Al particles in coincidence with protons scattered   C193100100026 
           into SIDAR.                                            C193100100027 
METHOD     (COINC) Coincidence of scattered 26Al ions detected    C193100100028 
           in ionization chamber with protons scattered into      C193100100029 
           SIDAR array was required. Inverse kinematics was used  C193100100030 
INC-SOURCE Pure radioactive 26Al beam was obtained by placing     C193100100031 
           sintered aluminium oxide (with 26Al) in the Cs-sputter C193100100032 
           ion source on the RIB platform. Beam intensities of    C193100100033 
           approx. 2 x 10E+6 26Al/s were achieved                 C193100100034 
HISTORY    (20120731C) Compiled by S.H.                           C193100100035 
ENDBIB              33          0                                 C193100100036 
NOCOMMON             0          0                                 C193100100037 
ENDSUBENT           36          0                                 C193100199999 
SUBENT        C1931002   20120731                             C121C193100200001 
BIB                  3          4                                 C193100200002 
REACTION   (13-AL-26(P,EL)13-AL-26,,DA,,REL)                      C193100200003 
STATUS     (CURVE) Data taken from fig. 2 of the reference        C193100200004 
                   Waiting for data from author                   C193100200005 
ERR-ANALYS (ERR-S) Statistical uncertainties                      C193100200006 
ENDBIB               4          0                                 C193100200007 
NOCOMMON             0          0                                 C193100200008 
DATA                 4        598                                 C193100200009 
ANG        EN-CM      DATA-CM    ERR-S                            C193100200010 
ADEG       MEV        ARB-UNITS  ARB-UNITS                        C193100200011 
       19.0      0.484   2.27E-01   2.90E-03                      C193100200012 
       19.0      0.485   2.39E-01   3.70E-03                      C193100200013 
       19.0      0.502   2.14E-01   3.30E-03                      C193100200014 
       19.0      0.519   1.96E-01   3.30E-03                      C193100200015 
       19.0      0.524   1.93E-01   2.50E-03                      C193100200016 
       19.0      0.539   1.68E-01   2.90E-03                      C193100200017 
       19.0      0.557   1.61E-01   2.50E-03                      C193100200018 
       19.0      0.563   1.66E-01   2.90E-03                      C193100200019 
       19.0      0.577   1.64E-01   2.90E-03                      C193100200020 
       19.0      0.595   1.41E-01   2.10E-03                      C193100200021 
       19.0      0.599   1.46E-01   8.00E-04                      C193100200022 
       19.0      0.614   1.36E-01   2.10E-03                      C193100200023 
       19.0      0.635   1.23E-01   1.70E-03                      C193100200024 
       19.0      0.652   1.20E-01   2.10E-03                      C193100200025 
       19.0      0.670   1.16E-01   1.20E-03                      C193100200026 
       19.0      0.673   1.11E-01   1.20E-03                      C193100200027 
       19.0      0.690   1.04E-01   1.70E-03                      C193100200028 
       19.0      0.710   9.60E-02   2.10E-03                      C193100200029 
       19.0      0.727   1.01E-01   2.10E-03                      C193100200030 
       19.0      0.747   8.64E-02   1.70E-03                      C193100200031 
       19.0      0.764   9.18E-02   1.20E-03                      C193100200032 
       19.0      0.785   7.31E-02   2.10E-03                      C193100200033 
       19.0      0.802   7.98E-02   1.70E-03                      C193100200034 
       19.0      0.811   7.43E-02   2.10E-03                      C193100200035 
       19.0      0.822   7.31E-02   1.70E-03                      C193100200036 
       19.0      0.839   7.06E-02   1.20E-03                      C193100200037 
       19.0      0.860   6.14E-02   1.70E-03                      C193100200038 
       19.0      0.876   6.48E-02   1.70E-03                      C193100200039 
       19.0      0.914   6.23E-02   1.70E-03                      C193100200040 
       19.0      0.951   5.10E-02   1.70E-03                      C193100200041 
       19.0      0.972   5.02E-02   2.10E-03                      C193100200042 
       19.0      0.988   4.93E-02   1.70E-03                      C193100200043 
       19.0      0.991   4.23E-02   1.70E-03                      C193100200044 
       19.0      1.010   4.10E-02   1.20E-03                      C193100200045 
       19.0      1.026   5.35E-02   2.10E-03                      C193100200046 
       19.0      1.046   3.52E-02   1.20E-03                      C193100200047 
       19.0      1.065   3.85E-02   2.10E-03                      C193100200048 
       19.0      1.085   3.39E-02   8.00E-04                      C193100200049 
       19.0      1.100   3.94E-02   1.70E-03                      C193100200050 
       19.0      1.139   3.27E-02   1.70E-03                      C193100200051 
       19.0      1.175   3.14E-02   1.20E-03                      C193100200052 
       19.0      1.213   3.10E-02   1.20E-03                      C193100200053 
       19.0      1.251   2.85E-02   1.70E-03                      C193100200054 
       19.0      1.288   2.64E-02   1.20E-03                      C193100200055 
       19.0      1.326   2.23E-02   1.70E-03                      C193100200056 
       19.0      1.363   2.31E-02   8.00E-04                      C193100200057 
       19.0      1.400   2.14E-02   1.20E-03                      C193100200058 
       19.0      1.438   1.94E-02   1.20E-03                      C193100200059 
       19.0      1.475   2.02E-02   1.20E-03                      C193100200060 
       19.0      1.513   1.31E-02   1.20E-03                      C193100200061 
       20.0      0.484   2.36E-01   3.00E-03                      C193100200062 
       20.0      0.485   2.63E-01   3.10E-03                      C193100200063 
       20.0      0.502   2.62E-01   3.50E-03                      C193100200064 
       20.0      0.521   2.47E-01   3.80E-03                      C193100200065 
       20.0      0.524   2.23E-01   3.40E-03                      C193100200066 
       20.0      0.539   1.87E-01   2.60E-03                      C193100200067 
       20.0      0.558   1.89E-01   2.30E-03                      C193100200068 
       20.0      0.560   1.80E-01   2.30E-03                      C193100200069 
       20.0      0.577   1.77E-01   2.60E-03                      C193100200070 
       20.0      0.595   1.56E-01   1.90E-03                      C193100200071 
       20.0      0.597   1.69E-01   2.30E-03                      C193100200072 
       20.0      0.613   1.54E-01   2.30E-03                      C193100200073 
       20.0      0.635   1.42E-01   2.60E-03                      C193100200074 
       20.0      0.650   1.40E-01   2.30E-03                      C193100200075 
       20.0      0.671   1.26E-01   1.90E-03                      C193100200076 
       20.0      0.673   1.22E-01   2.60E-03                      C193100200077 
       20.0      0.690   1.10E-01   2.60E-03                      C193100200078 
       20.0      0.710   1.08E-01   1.50E-03                      C193100200079 
       20.0      0.726   1.09E-01   1.90E-03                      C193100200080 
       20.0      0.748   9.07E-02   1.90E-03                      C193100200081 
       20.0      0.764   9.98E-02   1.90E-03                      C193100200082 
       20.0      0.785   8.88E-02   2.30E-03                      C193100200083 
       20.0      0.802   8.88E-02   1.90E-03                      C193100200084 
       20.0      0.813   8.16E-02   2.30E-03                      C193100200085 
       20.0      0.823   7.78E-02   1.50E-03                      C193100200086 
       20.0      0.838   7.86E-02   1.90E-03                      C193100200087 
       20.0      0.861   7.14E-02   1.90E-03                      C193100200088 
       20.0      0.876   6.69E-02   1.90E-03                      C193100200089 
       20.0      0.913   6.80E-02   1.50E-03                      C193100200090 
       20.0      0.951   6.08E-02   1.90E-03                      C193100200091 
       20.0      0.973   5.48E-02   1.10E-03                      C193100200092 
       20.0      0.990   5.10E-02   2.60E-03                      C193100200093 
       20.0      1.010   4.42E-02   1.50E-03                      C193100200094 
       20.0      1.026   5.36E-02   1.90E-03                      C193100200095 
       20.0      1.047   3.85E-02   1.10E-03                      C193100200096 
       20.0      1.063   4.34E-02   1.50E-03                      C193100200097 
       20.0      1.085   3.81E-02   1.50E-03                      C193100200098 
       20.0      1.101   5.06E-02   1.90E-03                      C193100200099 
       20.0      1.139   3.70E-02   1.90E-03                      C193100200100 
       20.0      1.176   3.36E-02   1.90E-03                      C193100200101 
       20.0      1.214   3.40E-02   1.50E-03                      C193100200102 
       20.0      1.251   3.02E-02   1.50E-03                      C193100200103 
       20.0      1.289   3.13E-02   1.50E-03                      C193100200104 
       20.0      1.326   2.45E-02   1.50E-03                      C193100200105 
       20.0      1.363   2.45E-02   1.50E-03                      C193100200106 
       20.0      1.400   2.34E-02   1.10E-03                      C193100200107 
       20.0      1.439   2.19E-02   1.10E-03                      C193100200108 
       20.0      1.476   2.11E-02   1.50E-03                      C193100200109 
       20.0      1.513   1.50E-02   8.00E-04                      C193100200110 
       22.0      0.482   2.46E-01   2.90E-03                      C193100200111 
       22.0      0.484   2.43E-01   3.70E-03                      C193100200112 
       22.0      0.502   2.32E-01   3.70E-03                      C193100200113 
       22.0      0.521   2.18E-01   3.70E-03                      C193100200114 
       22.0      0.539   1.83E-01   2.20E-03                      C193100200115 
       22.0      0.558   1.84E-01   2.90E-03                      C193100200116 
       22.0      0.560   1.72E-01   2.60E-03                      C193100200117 
       22.0      0.576   1.68E-01   2.60E-03                      C193100200118 
       22.0      0.597   1.43E-01   1.80E-03                      C193100200119 
       22.0      0.598   1.58E-01   2.20E-03                      C193100200120 
       22.0      0.614   1.39E-01   2.20E-03                      C193100200121 
       22.0      0.633   1.34E-01   1.50E-03                      C193100200122 
       22.0      0.636   1.32E-01   2.20E-03                      C193100200123 
       22.0      0.651   1.29E-01   2.60E-03                      C193100200124 
       22.0      0.670   1.15E-01   1.10E-03                      C193100200125 
       22.0      0.673   1.12E-01   1.50E-03                      C193100200126 
       22.0      0.689   1.05E-01   1.50E-03                      C193100200127 
       22.0      0.710   9.95E-02   1.50E-03                      C193100200128 
       22.0      0.727   1.01E-01   1.80E-03                      C193100200129 
       22.0      0.748   8.82E-02   1.50E-03                      C193100200130 
       22.0      0.764   9.26E-02   1.50E-03                      C193100200131 
       22.0      0.786   7.80E-02   1.50E-03                      C193100200132 
       22.0      0.800   7.80E-02   1.80E-03                      C193100200133 
       22.0      0.813   7.98E-02   1.80E-03                      C193100200134 
       22.0      0.822   7.47E-02   1.10E-03                      C193100200135 
       22.0      0.839   7.47E-02   1.80E-03                      C193100200136 
       22.0      0.860   5.86E-02   1.80E-03                      C193100200137 
       22.0      0.877   6.22E-02   1.50E-03                      C193100200138 
       22.0      0.914   6.33E-02   1.80E-03                      C193100200139 
       22.0      0.951   5.45E-02   2.20E-03                      C193100200140 
       22.0      0.973   4.94E-02   1.50E-03                      C193100200141 
       22.0      0.991   4.58E-02   1.80E-03                      C193100200142 
       22.0      1.010   4.03E-02   1.10E-03                      C193100200143 
       22.0      1.026   4.94E-02   1.50E-03                      C193100200144 
       22.0      1.048   3.77E-02   1.10E-03                      C193100200145 
       22.0      1.064   4.06E-02   1.50E-03                      C193100200146 
       22.0      1.085   3.44E-02   1.10E-03                      C193100200147 
       22.0      1.102   4.32E-02   1.80E-03                      C193100200148 
       22.0      1.138   3.08E-02   1.50E-03                      C193100200149 
       22.0      1.176   3.44E-02   1.50E-03                      C193100200150 
       22.0      1.214   2.67E-02   1.50E-03                      C193100200151 
       22.0      1.251   2.60E-02   1.50E-03                      C193100200152 
       22.0      1.288   2.78E-02   1.10E-03                      C193100200153 
       22.0      1.326   2.53E-02   1.10E-03                      C193100200154 
       22.0      1.363   2.02E-02   1.50E-03                      C193100200155 
       22.0      1.400   2.16E-02   1.10E-03                      C193100200156 
       22.0      1.439   2.02E-02   1.10E-03                      C193100200157 
       22.0      1.475   1.98E-02   7.00E-04                      C193100200158 
       22.0      1.514   1.43E-02   1.50E-03                      C193100200159 
       24.0      0.483   2.38E-01   3.20E-03                      C193100200160 
       24.0      0.485   2.64E-01   4.00E-03                      C193100200161 
       24.0      0.502   2.41E-01   3.60E-03                      C193100200162 
       24.0      0.521   2.35E-01   3.20E-03                      C193100200163 
       24.0      0.524   2.26E-01   3.60E-03                      C193100200164 
       24.0      0.538   2.07E-01   3.20E-03                      C193100200165 
       24.0      0.557   1.96E-01   2.50E-03                      C193100200166 
       24.0      0.560   1.82E-01   2.20E-03                      C193100200167 
       24.0      0.576   1.89E-01   3.20E-03                      C193100200168 
       24.0      0.596   1.61E-01   2.20E-03                      C193100200169 
       24.0      0.598   1.66E-01   2.20E-03                      C193100200170 
       24.0      0.615   1.59E-01   2.50E-03                      C193100200171 
       24.0      0.633   1.39E-01   1.80E-03                      C193100200172 
       24.0      0.634   1.46E-01   2.20E-03                      C193100200173 
       24.0      0.651   1.43E-01   2.50E-03                      C193100200174 
       24.0      0.671   1.19E-01   1.80E-03                      C193100200175 
       24.0      0.673   1.31E-01   2.20E-03                      C193100200176 
       24.0      0.690   1.17E-01   2.20E-03                      C193100200177 
       24.0      0.710   1.06E-01   1.40E-03                      C193100200178 
       24.0      0.727   1.11E-01   1.80E-03                      C193100200179 
       24.0      0.748   9.90E-02   1.10E-03                      C193100200180 
       24.0      0.764   1.06E-01   1.80E-03                      C193100200181 
       24.0      0.785   8.34E-02   1.40E-03                      C193100200182 
       24.0      0.801   9.14E-02   1.80E-03                      C193100200183 
       24.0      0.812   8.06E-02   1.40E-03                      C193100200184 
       24.0      0.821   8.16E-02   1.40E-03                      C193100200185 
       24.0      0.838   8.02E-02   1.80E-03                      C193100200186 
       24.0      0.860   7.08E-02   1.80E-03                      C193100200187 
       24.0      0.875   6.87E-02   1.40E-03                      C193100200188 
       24.0      0.913   6.47E-02   1.40E-03                      C193100200189 
       24.0      0.951   5.78E-02   1.80E-03                      C193100200190 
       24.0      0.973   5.46E-02   1.80E-03                      C193100200191 
       24.0      0.988   5.57E-02   1.80E-03                      C193100200192 
       24.0      0.991   4.88E-02   1.10E-03                      C193100200193 
       24.0      1.009   4.45E-02   7.00E-04                      C193100200194 
       24.0      1.026   5.28E-02   2.50E-03                      C193100200195 
       24.0      1.046   4.30E-02   1.40E-03                      C193100200196 
       24.0      1.063   4.49E-02   1.80E-03                      C193100200197 
       24.0      1.085   3.84E-02   1.40E-03                      C193100200198 
       24.0      1.101   4.38E-02   1.40E-03                      C193100200199 
       24.0      1.138   4.05E-02   1.40E-03                      C193100200200 
       24.0      1.176   3.87E-02   1.10E-03                      C193100200201 
       24.0      1.213   3.40E-02   1.10E-03                      C193100200202 
       24.0      1.251   2.97E-02   1.80E-03                      C193100200203 
       24.0      1.287   3.01E-02   7.00E-04                      C193100200204 
       24.0      1.326   2.43E-02   1.10E-03                      C193100200205 
       24.0      1.363   2.47E-02   1.40E-03                      C193100200206 
       24.0      1.400   2.47E-02   7.00E-04                      C193100200207 
       24.0      1.438   2.36E-02   1.10E-03                      C193100200208 
       24.0      1.475   2.39E-02   1.10E-03                      C193100200209 
       25.0      0.483   2.49E-01   3.30E-03                      C193100200210 
       25.0      0.485   2.62E-01   3.70E-03                      C193100200211 
       25.0      0.502   2.50E-01   3.70E-03                      C193100200212 
       25.0      0.520   2.41E-01   4.00E-03                      C193100200213 
       25.0      0.524   2.22E-01   3.30E-03                      C193100200214 
       25.0      0.540   1.94E-01   2.70E-03                      C193100200215 
       25.0      0.557   1.95E-01   2.70E-03                      C193100200216 
       25.0      0.561   1.90E-01   2.70E-03                      C193100200217 
       25.0      0.577   1.76E-01   3.00E-03                      C193100200218 
       25.0      0.596   1.62E-01   2.00E-03                      C193100200219 
       25.0      0.598   1.71E-01   2.70E-03                      C193100200220 
       25.0      0.614   1.50E-01   1.70E-03                      C193100200221 
       25.0      0.633   1.34E-01   1.70E-03                      C193100200222 
       25.0      0.636   1.42E-01   2.00E-03                      C193100200223 
       25.0      0.652   1.38E-01   2.30E-03                      C193100200224 
       25.0      0.671   1.26E-01   2.00E-03                      C193100200225 
       25.0      0.673   1.24E-01   1.30E-03                      C193100200226 
       25.0      0.690   1.17E-01   1.70E-03                      C193100200227 
       25.0      0.710   1.08E-01   1.70E-03                      C193100200228 
       25.0      0.726   1.16E-01   2.00E-03                      C193100200229 
       25.0      0.748   9.65E-02   1.70E-03                      C193100200230 
       25.0      0.764   1.03E-01   1.70E-03                      C193100200231 
       25.0      0.785   8.88E-02   1.70E-03                      C193100200232 
       25.0      0.801   8.98E-02   1.70E-03                      C193100200233 
       25.0      0.813   8.24E-02   1.70E-03                      C193100200234 
       25.0      0.824   8.01E-02   1.70E-03                      C193100200235 
       25.0      0.839   7.61E-02   1.70E-03                      C193100200236 
       25.0      0.860   7.14E-02   1.30E-03                      C193100200237 
       25.0      0.876   6.64E-02   1.30E-03                      C193100200238 
       25.0      0.914   7.14E-02   1.70E-03                      C193100200239 
       25.0      0.952   5.64E-02   1.70E-03                      C193100200240 
       25.0      0.973   5.54E-02   1.30E-03                      C193100200241 
       25.0      0.989   5.40E-02   1.00E-03                      C193100200242 
       25.0      0.992   5.07E-02   1.00E-03                      C193100200243 
       25.0      1.010   4.63E-02   1.30E-03                      C193100200244 
       25.0      1.026   5.57E-02   1.70E-03                      C193100200245 
       25.0      1.047   4.26E-02   1.00E-03                      C193100200246 
       25.0      1.063   4.53E-02   1.00E-03                      C193100200247 
       25.0      1.085   3.96E-02   1.00E-03                      C193100200248 
       25.0      1.101   4.43E-02   1.30E-03                      C193100200249 
       25.0      1.138   3.80E-02   1.30E-03                      C193100200250 
       25.0      1.176   3.50E-02   1.30E-03                      C193100200251 
       25.0      1.214   3.26E-02   1.30E-03                      C193100200252 
       25.0      1.251   3.19E-02   1.30E-03                      C193100200253 
       25.0      1.288   3.09E-02   1.00E-03                      C193100200254 
       25.0      1.327   2.43E-02   1.00E-03                      C193100200255 
       25.0      1.363   2.46E-02   1.00E-03                      C193100200256 
       25.0      1.400   2.39E-02   7.00E-04                      C193100200257 
       25.0      1.439   2.19E-02   7.00E-04                      C193100200258 
       25.0      1.475   2.26E-02   1.00E-03                      C193100200259 
       25.0      1.513   1.52E-02   3.00E-04                      C193100200260 
       27.0      0.483   2.17E-01   3.40E-03                      C193100200261 
       27.0      0.486   2.41E-01   4.60E-03                      C193100200262 
       27.0      0.502   2.21E-01   4.30E-03                      C193100200263 
       27.0      0.521   2.09E-01   4.30E-03                      C193100200264 
       27.0      0.524   1.94E-01   3.70E-03                      C193100200265 
       27.0      0.539   1.73E-01   3.70E-03                      C193100200266 
       27.0      0.558   1.75E-01   3.10E-03                      C193100200267 
       27.0      0.561   1.64E-01   3.70E-03                      C193100200268 
       27.0      0.576   1.54E-01   3.70E-03                      C193100200269 
       27.0      0.596   1.41E-01   1.90E-03                      C193100200270 
       27.0      0.598   1.47E-01   2.80E-03                      C193100200271 
       27.0      0.615   1.40E-01   2.50E-03                      C193100200272 
       27.0      0.632   1.26E-01   9.00E-04                      C193100200273 
       27.0      0.637   1.23E-01   1.50E-03                      C193100200274 
       27.0      0.652   1.23E-01   2.50E-03                      C193100200275 
       27.0      0.672   1.11E-01   3.10E-03                      C193100200276 
       27.0      0.689   1.03E-01   2.20E-03                      C193100200277 
       27.0      0.710   9.66E-02   1.90E-03                      C193100200278 
       27.0      0.727   1.01E-01   2.20E-03                      C193100200279 
       27.0      0.748   8.45E-02   1.50E-03                      C193100200280 
       27.0      0.764   9.07E-02   1.90E-03                      C193100200281 
       27.0      0.785   7.28E-02   1.50E-03                      C193100200282 
       27.0      0.801   8.24E-02   2.20E-03                      C193100200283 
       27.0      0.813   6.82E-02   1.50E-03                      C193100200284 
       27.0      0.822   7.22E-02   1.50E-03                      C193100200285 
       27.0      0.839   6.69E-02   1.50E-03                      C193100200286 
       27.0      0.861   6.01E-02   1.20E-03                      C193100200287 
       27.0      0.876   6.07E-02   1.20E-03                      C193100200288 
       27.0      0.914   5.83E-02   1.50E-03                      C193100200289 
       27.0      0.951   4.93E-02   2.20E-03                      C193100200290 
       27.0      0.972   4.93E-02   9.00E-04                      C193100200291 
       27.0      0.988   5.05E-02   1.90E-03                      C193100200292 
       27.0      0.991   4.22E-02   9.00E-04                      C193100200293 
       27.0      1.009   3.66E-02   1.20E-03                      C193100200294 
       27.0      1.027   4.43E-02   1.90E-03                      C193100200295 
       27.0      1.048   3.63E-02   9.00E-04                      C193100200296 
       27.0      1.064   4.25E-02   1.90E-03                      C193100200297 
       27.0      1.085   3.41E-02   1.50E-03                      C193100200298 
       27.0      1.102   3.84E-02   1.20E-03                      C193100200299 
       27.0      1.139   3.32E-02   9.00E-04                      C193100200300 
       27.0      1.176   3.16E-02   1.20E-03                      C193100200301 
       27.0      1.214   2.73E-02   9.00E-04                      C193100200302 
       27.0      1.251   2.64E-02   9.00E-04                      C193100200303 
       27.0      1.288   2.85E-02   9.00E-04                      C193100200304 
       27.0      1.326   2.05E-02   6.00E-04                      C193100200305 
       27.0      1.363   2.08E-02   9.00E-04                      C193100200306 
       27.0      1.400   2.08E-02   6.00E-04                      C193100200307 
       27.0      1.438   1.92E-02   6.00E-04                      C193100200308 
       27.0      1.475   1.83E-02   9.00E-04                      C193100200309 
       27.0      1.513   1.21E-02   9.00E-04                      C193100200310 
       28.0      0.483   2.38E-01   4.30E-03                      C193100200311 
       28.0      0.485   2.47E-01   4.00E-03                      C193100200312 
       28.0      0.502   2.39E-01   4.30E-03                      C193100200313 
       28.0      0.521   2.34E-01   4.60E-03                      C193100200314 
       28.0      0.524   2.14E-01   4.00E-03                      C193100200315 
       28.0      0.539   1.81E-01   3.30E-03                      C193100200316 
       28.0      0.558   1.88E-01   2.60E-03                      C193100200317 
       28.0      0.560   1.82E-01   3.60E-03                      C193100200318 
