ENTRY            C2690   20211031                             C212C2690  0    1 
SUBENT        C2690001   20211031                             C212C2690  1    1 
BIB                  7         13                                 C2690  1    2 
TITLE      Study of core coupling in 87Rb through                 C2690  1    3 
            isobaric-analog resonances. I                         C2690  1    4 
AUTHOR     (C.L.Hollas, H.R.Hiddleston, V.D.Mistry, S.Sen,        C2690  1    5 
            P.J.Riley)                                            C2690  1    6 
INSTITUTE  (1USATEX)                                              C2690  1    7 
REFERENCE  (J,PR/C,5,1641,1972)                                   C2690  1    8 
           #doi:10.1103/PhysRevC.5.1641                           C2690  1    9 
FACILITY   (VDGT,1USATEX)                                         C2690  1   10 
SAMPLE     The target gas, enriched to an isotopic purity of      C2690  1   11 
           96.3% 86Kr, was contained within a 3-in.-diam          C2690  1   12 
           thin-walled gas cell.                                  C2690  1   13 
           (36-KR-96,ENR=0.963)                                   C2690  1   14 
HISTORY    (20211031C) OG                                         C2690  1   15 
ENDBIB              13          0                                 C2690  1   16 
NOCOMMON             0          0                                 C2690  1   17 
ENDSUBENT           16          0                                 C2690  199999 
SUBENT        C2690002   20211031                             C212C2690  2    1 
BIB                  3          4                                 C2690  2    2 
REACTION   (36-KR-96(P,EL)36-KR-96,,DA)                           C2690  2    3 
ERR-ANALYS No information on uncertainties.                       C2690  2    4 
STATUS     (CURVE) Fig.1 (p.1642) in Phys.Rev.C,5,1641,1972 was   C2690  2    5 
           digitized by GSYS2.4.7.                                C2690  2    6 
ENDBIB               4          0                                 C2690  2    7 
NOCOMMON             0          0                                 C2690  2    8 
DATA                 3       1598                                 C2690  2    9 
ANG        EN-CM      DATA-CM                                     C2690  2   10 
ADEG       MEV        MB/SR                                       C2690  2   11 
        95.      4.711    217.515                                 C2690  2   12 
        95.      4.716    212.362                                 C2690  2   13 
        95.      4.730    211.333                                 C2690  2   14 
        95.      4.742    214.428                                 C2690  2   15 
        95.      4.759    211.854                                 C2690  2   16 
        95.      4.775    209.795                                 C2690  2   17 
        95.      4.790    204.128                                 C2690  2   18 
        95.      4.810    205.678                                 C2690  2   19 
        95.      4.823    202.588                                 C2690  2   20 
        95.      4.843    202.076                                 C2690  2   21 
        95.      4.862    197.956                                 C2690  2   22 
        95.      4.866    205.172                                 C2690  2   23 
        95.      4.886    202.599                                 C2690  2   24 
        95.      4.901    197.963                                 C2690  2   25 
        95.      4.917    197.966                                 C2690  2   26 
        95.      4.936    197.454                                 C2690  2   27 
        95.      4.950    198.487                                 C2690  2   28 
        95.      4.967    197.974                                 C2690  2   29 
        95.      4.977    196.945                                 C2690  2   30 
        95.      4.993    194.887                                 C2690  2   31 
        95.      5.004    192.311                                 C2690  2   32 
        95.      5.020    191.799                                 C2690  2   33 
        95.      5.030    188.193                                 C2690  2   34 
        95.      5.035    183.555                                 C2690  2   35 
        95.      5.043    179.433                                 C2690  2   36 
        95.      5.059    183.559                                 C2690  2   37 
        95.      5.072    190.777                                 C2690  2   38 
        95.      5.082    188.717                                 C2690  2   39 
        95.      5.082    182.017                                 C2690  2   40 
        95.      5.096    178.412                                 C2690  2   41 
        95.      5.111    177.899                                 C2690  2   42 
        95.      5.117    174.292                                 C2690  2   43 
        95.      5.127    176.871                                 C2690  2   44 
        95.      5.144    174.297                                 C2690  2   45 
        95.      5.154    171.722                                 C2690  2   46 
        95.      5.162    168.631                                 C2690  2   47 
        95.      5.170    173.271                                 C2690  2   48 
        95.      5.179    167.087                                 C2690  2   49 
        95.      5.189    166.058                                 C2690  2   50 
        95.      5.210    165.031                                 C2690  2   51 
        95.      5.226    160.395                                 C2690  2   52 
        95.      5.234    157.820                                 C2690  2   53 
        95.      5.249    154.730                                 C2690  2   54 
        95.      5.261    160.917                                 C2690  2   55 
        95.      5.267    156.795                                 C2690  2   56 
        95.      5.271    153.703                                 C2690  2   57 
        95.      5.286    149.067                                 C2690  2   58 
        95.      5.300    142.369                                 C2690  2   59 
        95.      5.315    133.095                                 C2690  2   60 
        95.      5.329    125.882                                 C2690  2   61 
        95.      5.337    145.984                                 C2690  2   62 
        95.      5.339    129.491                                 C2690  2   63 
        95.      5.341    171.239                                 C2690  2   64 
        95.      5.349    189.795                                 C2690  2   65 
        95.      5.356    205.258                                 C2690  2   66 
        95.      5.368    209.899                                 C2690  2   67 
        95.      5.374    204.746                                 C2690  2   68 
        95.      5.374    200.107                                 C2690  2   69 
        95.      5.384    197.532                                 C2690  2   70 
        95.      5.388    193.410                                 C2690  2   71 
        95.      5.399    186.711                                 C2690  2   72 
        95.      5.401    183.104                                 C2690  2   73 
        95.      5.415    183.106                                 C2690  2   74 
        95.      5.423    179.500                                 C2690  2   75 
        95.      5.436    177.956                                 C2690  2   76 
        95.      5.452    173.320                                 C2690  2   77 
        95.      5.473    172.293                                 C2690  2   78 
        95.      5.491    167.658                                 C2690  2   79 
        95.      5.506    165.083                                 C2690  2   80 
        95.      5.522    165.086                                 C2690  2   81 
        95.      5.535    158.388                                 C2690  2   82 
        95.      5.545    158.390                                 C2690  2   83 
        95.      5.563    160.455                                 C2690  2   84 
        95.      5.570    156.848                                 C2690  2   85 
        95.      5.584    156.850                                 C2690  2   86 
        95.      5.594    154.275                                 C2690  2   87 
        95.      5.615    153.248                                 C2690  2   88 
        95.      5.625    156.342                                 C2690  2   89 
        95.      5.629    151.704                                 C2690  2   90 
        95.      5.650    152.223                                 C2690  2   91 
        95.      5.664    149.133                                 C2690  2   92 
        95.      5.679    147.074                                 C2690  2   93 
        95.      5.695    146.046                                 C2690  2   94 
        95.      5.708    143.472                                 C2690  2   95 
        95.      5.722    141.928                                 C2690  2   96 
        95.      5.734    139.353                                 C2690  2   97 
