ENTRY            C0797   20010622                             0000C079700000001 
SUBENT        C0797001   20010622                             0000C079700100001 
BIB                 12         26                                 C079700100002 
INSTITUTE  (1USANMX,1USATEM,1USALAS)                              C079700100003 
REFERENCE  (J,PR/C,28,1696,198310)                                C079700100004 
AUTHOR     (T.Rupp,R.Carlini,B.Dieterle,J.Donohue,C.Leavitt,      C079700100005 
           W.Thomas,D.Wolfe,L.B.Auerbach,V.L.Highland,K.F.Johnson,C079700100006 
           W.K.McFarlane,J.Pratt,R.F.Bentley)                     C079700100007 
TITLE      Neutron energy-angle distributions from 800 MeV proton-C079700100008 
            proton inelastic scattering                           C079700100009 
FACILITY   (MESON,1USALAS)                                        C079700100010 
SAMPLE     Liguid hydrogen target.                                C079700100011 
METHOD     (BCINT)                                                C079700100012 
           (TOF) Neutron time-of-flight spectrum measured.        C079700100013 
DETECTOR   (MWPC,SCIN) Neutron spectrometer consisted of 3 multi- C079700100014 
            wire proportional counters, 4 scintillators, a        C079700100015 
            neutron converter and 2 steel plates.                 C079700100016 
           Proton spectrometer consisted of 3 multi-wire          C079700100017 
            proportional counters, and 2 scintillators.           C079700100018 
CORRECTION Corrected for detector efficiency, background, cosmic  C079700100019 
            ray events, veto inefficiency, and dead time.         C079700100020 
ERR-ANALYS (DATA-ERR) Major sources of error include calibration  C079700100021 
            of efficiency and statistics.                         C079700100022 
           Uncertainty does not include normalization uncertainty C079700100023 
            (8%), but do include 2% systematic uncertainty from   C079700100024 
            Faraday cup. See Table II in reference for complete   C079700100025 
            list of contributions.                                C079700100026 
STATUS     (APRVD) Approved by T.D. Rupp, 21 June 2001.           C079700100027 
HISTORY    (20010510C) VM                                         C079700100028 
ENDBIB              26          0                                 C079700100029 
COMMON               1          3                                 C079700100030 
EN                                                                C079700100031 
MEV                                                               C079700100032 
800.                                                              C079700100033 
ENDCOMMON            3          0                                 C079700100034 
ENDSUBENT           33          0                                 C079700199999 
SUBENT        C0797002   20010518                             0000C079700200001 
BIB                  2          2                                 C079700200002 
REACTION   (1-H-1(P,X)0-NN-1,,DA/DE)                              C079700200003 
STATUS     Data taken from tables, PAPS PRVCA-28-1696-18.         C079700200004 
ENDBIB               2          0                                 C079700200005 
NOCOMMON             0          0                                 C079700200006 
DATA                 4        237                                 C079700200007 
ANG        E          DATA       DATA-ERR                         C079700200008 
ADEG       MEV        MUB/SR/MEV MUB/SR/MEV                       C079700200009 
  0.       210.        20.95       5.79                           C079700200010 
  0.       231.        34.93       5.22                           C079700200011 
  0.       252.        40.93       5.10                           C079700200012 
  0.       272.        53.85       5.43                           C079700200013 
  0.       293.        66.05       5.50                           C079700200014 
  0.       314.        65.56       5.01                           C079700200015 
  0.       335.        72.49       4.92                           C079700200016 
  0.       356.        74.64       4.76                           C079700200017 
  0.       378.        99.13       5.07                           C079700200018 
  0.       400.       127.46       5.70                           C079700200019 
  0.       422.       144.03       5.71                           C079700200020 
  0.       445.       142.46       5.65                           C079700200021 
  0.       468.       134.94       5.18                           C079700200022 
  0.       490.       110.33       4.71                           C079700200023 
  0.       511.        78.89       3.67                           C079700200024 
  0.       534.        51.85       2.74                           C079700200025 
  0.       560.        33.35       2.02                           C079700200026 
  0.       583.        20.25       1.65                           C079700200027 
  0.       605.         9.07       1.05                           C079700200028 
  0.       629.         0.99       0.44                           C079700200029 
  6.       210.        23.52       6.39                           C079700200030 
  6.       230.        36.97       7.19                           C079700200031 
  6.       251.        44.11       7.16                           C079700200032 
  6.       272.        50.27       7.79                           C079700200033 
  6.       294.        46.56       6.75                           C079700200034 
  6.       316.        74.13       7.54                           C079700200035 
  6.       337.        70.76       6.98                           C079700200036 
  6.       359.        87.23       7.47                           C079700200037 
  6.       381.       107.76       8.00                           C079700200038 
  6.       404.       114.73       8.06                           C079700200039 
  6.       427.       139.73       8.95                           C079700200040 
  6.       449.       140.72       8.14                           C079700200041 
  6.       473.       101.27       7.37                           C079700200042 
  6.       496.        86.63       7.41                           C079700200043 
  6.       517.        61.35       6.35                           C079700200044 
  6.       540.        49.91       6.15                           C079700200045 
  6.       565.        22.24       4.81                           C079700200046 
  6.       593.        11.14       3.96                           C079700200047 
  6.       618.         0.60       5.09                           C079700200048 
  8.       210.        26.67       5.26                           C079700200049 
  8.       230.        33.87       5.50                           C079700200050 
  8.       251.        47.27       6.18                           C079700200051 
  8.       272.        49.60       5.63                           C079700200052 
  8.       294.        63.10       5.72                           C079700200053 
  8.       316.        62.97       5.51                           C079700200054 
  8.       338.        74.13       5.57                           C079700200055 
  8.       360.        91.75       5.72                           C079700200056 
  8.       383.       108.80       6.25                           C079700200057 
