ENTRY            C0447   19990813                             0000C044700000001 
SUBENT        C0447001   19990813                             0000C044700100001 
BIB                 13         23                                 C044700100002 
INSTITUTE  (1USAFSU,3SAFWIT)                                      C044700100003 
REFERENCE  (J,PR/C,54,1267,199609)                                C044700100004 
AUTHOR     (P.L.KERR,K.W.KEMPER,P.V.GREEN,K.MOHAJERI,E.G.MYERS,   C044700100005 
           B.G.SCHMIDT,V.HNIZDO)                                  C044700100006 
TITLE      6LI(pol)+12C inelastic scattering at 30 and 50 MeV     C044700100007 
FACILITY   (VDGT,1USAFSU)                                         C044700100008 
           (LINAC,1USAFSU)                                        C044700100009 
           Beam accelerated to 32 MeV by tandem, then to 50 MeV   C044700100010 
            by linac.                                             C044700100011 
INC-SOURCE (POLIS) Optically Pumped Polarized Lithium Ion Source. C044700100012 
            Beam passed through Wien filter before acceleration.  C044700100013 
SAMPLE     Self-supporting natural carbon, sample thickness 200   C044700100014 
            micro-g/cm2.                                          C044700100015 
METHOD     (EDE)                                                  C044700100016 
DETECTOR   (SOLST) 4 silicon surface barrier detector telescopes, C044700100017 
            2 on either side of beam.                             C044700100018 
CORRECTION No information.                                        C044700100019 
ERR-ANALYS (DATA-ERR) Standard deviation calculated from repeated C044700100020 
            runs.                                                 C044700100021 
STATUS     Data received by electronic mail, P.Kerr, 97/4/4.      C044700100022 
           (APRVD) Approved by P. Kerr, 97/5/5.                   C044700100023 
HISTORY    (19970404C)                                            C044700100024 
           (19990813A) Updated to new date and TAP formalisms.    C044700100025 
ENDBIB              23          0                                 C044700100026 
COMMON               1          3                                 C044700100027 
EN                                                                C044700100028 
MEV                                                               C044700100029 
50.                                                               C044700100030 
ENDCOMMON            3          0                                 C044700100031 
ENDSUBENT           30          0                                 C044700199999 
SUBENT        C0447002   19970328                             0000C044700200001 
BIB                  1          1                                 C044700200002 
REACTION   (6-C-12(3-LI-6,INL)6-C-12,PAR,DA,,RTH)                 C044700200003 
ENDBIB               1          0                                 C044700200004 
NOCOMMON             0          0                                 C044700200005 
DATA                 4        151                                 C044700200006 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         C044700200007 
MEV        ADEG       NO-DIM     NO-DIM                           C044700200008 
 4.44        9.22     30.200      4.580                           C044700200009 
 4.44       12.29     38.600      3.430                           C044700200010 
 4.44       13.82     39.565      0.956                           C044700200011 
 4.44       15.35     29.356      0.765                           C044700200012 
 4.44       16.88     17.185      0.503                           C044700200013 
 4.44       18.41      9.774      0.389                           C044700200014 
 4.44       19.94      3.738      0.217                           C044700200015 
 4.44       21.46      3.670      0.206                           C044700200016 
 4.44       22.99      6.275      0.256                           C044700200017 
 4.44       24.51      8.048      0.541                           C044700200018 
 4.44       27.55      9.589      0.318                           C044700200019 
 4.44       29.07      6.344      0.230                           C044700200020 
 4.44       30.58      3.781      0.180                           C044700200021 
 4.44       32.10      1.539      0.075                           C044700200022 
 4.44       33.61      0.832      0.060                           C044700200023 
 4.44       35.11      1.005      0.104                           C044700200024 
 4.44       36.62      1.712      0.094                           C044700200025 
 4.44       38.12      2.507      0.160                           C044700200026 
 4.44       39.62      2.795      0.122                           C044700200027 
 4.44       41.11      3.261      0.125                           C044700200028 
 4.44       42.60      3.060      0.123                           C044700200029 
 4.44       44.09      2.381      0.091                           C044700200030 
 4.44       45.58      1.908      0.084                           C044700200031 
 4.44       47.06      1.513      0.081                           C044700200032 
 4.44       48.54      1.210      0.064                           C044700200033 
 4.44       50.01      1.069      0.066                           C044700200034 
 4.44       51.48      0.771      0.054                           C044700200035 
 4.44       52.94      0.891      0.054                           C044700200036 
 4.44       54.40      0.995      0.049                           C044700200037 
 4.44       55.86      0.790      0.036                           C044700200038 
 4.44       57.31      0.773      0.041                           C044700200039 
 4.44       58.76      0.725      0.047                           C044700200040 
 4.44       60.20      0.618      0.061                           C044700200041 
 4.44       61.63      0.519      0.040                           C044700200042 
 4.44       63.06      0.388      0.033                           C044700200043 
 4.44       64.49      0.291      0.029                           C044700200044 
 4.44       65.91      0.239      0.022                           C044700200045 
 4.44       67.32      0.202      0.021                           C044700200046 
 4.44       68.73      0.232      0.025                           C044700200047 
 4.44       70.13      0.261      0.023                           C044700200048 
 4.44       71.52      0.250      0.025                           C044700200049 
 4.44       72.91      0.237      0.023                           C044700200050 
 4.44       74.29      0.290      0.027                           C044700200051 
 4.44       75.67      0.266      0.025                           C044700200052 
 4.44       77.04      0.334      0.030                           C044700200053 
 4.44       78.40      0.228      0.022                           C044700200054 
 4.44       82.44      0.324      0.033                           C044700200055 
 4.44       90.31      0.507      0.037                           C044700200056 
 4.44      101.52      0.348      0.028                           C044700200057 
 4.44      108.55      0.306      0.024                           C044700200058 
 7.65        9.41      4.872      0.894                           C044700200059 
 7.65       11.00      3.450      0.494                           C044700200060 
 7.65       12.55      3.406      0.496                           C044700200061 
 7.65       15.68      2.805      0.231                           C044700200062 
 7.65       17.24      2.124      0.173                           C044700200063 
 7.65       18.80      1.273      0.137                           C044700200064 
 7.65       20.36      0.664      0.090                           C044700200065 
 7.65       21.92      0.806      0.094                           C044700200066 
 7.65       23.48      0.678      0.082                           C044700200067 
 7.65       25.03      1.078      0.194                           C044700200068 
 7.65       28.14      0.908      0.096                           C044700200069 
 7.65       28.90      0.706      0.133                           C044700200070 
 7.65       29.69      0.392      0.056                           C044700200071 
 7.65       30.50      0.298      0.052                           C044700200072 
 7.65       31.23      0.213      0.042                           C044700200073 
 7.65       32.78      0.101      0.019                           C044700200074 
 7.65       33.60      0.081      0.039                           C044700200075 
 7.65       35.10      0.101      0.045                           C044700200076 
 7.65       36.60      0.153      0.056                           C044700200077 
 7.65       37.39      0.249      0.035                           C044700200078 
 7.65       38.20      0.138      0.054                           C044700200079 
 7.65       38.93      0.246      0.049                           C044700200080 
 7.65       39.70      0.312      0.081                           C044700200081 
 7.65       40.46      0.272      0.037                           C044700200082 
 7.65       41.20      0.233      0.066                           C044700200083 
 7.65       41.99      0.235      0.033                           C044700200084 
 7.65       43.51      0.181      0.029                           C044700200085 
 7.65       45.03      0.097      0.018                           C044700200086 
 7.65       46.55      0.106      0.019                           C044700200087 
 7.65       48.06      0.097      0.020                           C044700200088 
 7.65       49.57      0.128      0.020                           C044700200089 
 7.65       51.07      0.087      0.019                           C044700200090 
