ENTRY            E2267   20190117                             E119E226700000001 
SUBENT        E2267001   20190117                             E119E226700100001 
BIB                  9         14                                 E226700100002 
TITLE      Breakup of deuteron by impact of alpha particle and    E226700100003 
           deuteron                                               E226700100004 
AUTHOR     (T.Tanabe)                                             E226700100005 
INSTITUTE  (2JPNKTO) Institute for Chemical Research              E226700100006 
REFERENCE  (J,JPJ,25,21,1968)                                     E226700100007 
EN-SEC     - ANG1 is polar angle (lab.) between beam and proton   E226700100008 
           - MISC2 is azimuthal angle of proton                   E226700100009 
SAMPLE     - Chemical-form of target is CD2.                      E226700100010 
           - Physical-form of target is solid.                    E226700100011 
           - Target-thickness is about 1 mg/cm2.                  E226700100012 
           (1-H-2,ENR=0.98)                                       E226700100013 
FACILITY   (CYCLO,2JPNKTO) 105 cm                                 E226700100014 
ADD-RES    (COMP) Impulse approximation                           E226700100015 
HISTORY    (20120903C) Ichiko                                     E226700100016 
ENDBIB              14          0                                 E226700100017 
NOCOMMON             0          0                                 E226700100018 
ENDSUBENT           17          0                                 E226700199999 
SUBENT        E2267002   20190117                             E119E226700200001 
BIB                  8         15                                 E226700200002 
REACTION   (1-H-2(A,N+P)2-HE-4,,DA/DA/DE,P/A/A)                   E226700200003 
PART-DET   (P,A)                                                  E226700200004 
EN-SEC     - ANG1 is polar angle (lab.) between beam and proton   E226700200005 
           - ANG2 is polar angle (lab.) between beam and alpha    E226700200006 
           (E2,A)                                                 E226700200007 
INC-SOURCE Beam intensity is 10 nA.                               E226700200008 
METHOD     (COINC) Detect proton and alpha in coincidence.        E226700200009 
DETECTOR   Solid angle: 1.3E-3 sr. for proton and 5.5E-4 sr. for  E226700200010 
           alpha                                                  E226700200011 
           (SOLST) To detect the proton slit size 4 mm in dia.    E226700200012 
                   with 1000-micron-thick                         E226700200013 
           (SOLST) To detect the alpha slit size 2.1x3.2 mm in    E226700200014 
                   dia. with 500-micron-thick                     E226700200015 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties   E226700200016 
STATUS     (CURVE) Fig.17 of J.Phys.Soc.Jpn 25 (1968) 21          E226700200017 
ENDBIB              15          0                                 E226700200018 
COMMON               2          3                                 E226700200019 
EN         ANG1                                                   E226700200020 
MEV        ADEG                                                   E226700200021 
 29.2       45.                                                   E226700200022 
ENDCOMMON            3          0                                 E226700200023 
DATA                 4        148                                 E226700200024 
ANG2       E2         DATA       DATA-ERR                         E226700200025 
ADEG       MEV        MB/SR2/MEV MB/SR2/MEV                       E226700200026 
        10.      8.182  8.632E+00  1.806E+00                      E226700200027 
        10.      8.536  1.107E+01  1.937E+00                      E226700200028 
        10.      8.888  9.630E+00  1.935E+00                      E226700200029 
        10.      9.230  1.813E+01  2.581E+00                      E226700200030 
        10.      9.599  1.656E+01  2.710E+00                      E226700200031 
        10.      9.921  2.197E+01  3.097E+00                      E226700200032 
        10.     10.290  2.079E+01  2.711E+00                      E226700200033 
        10.     10.660  2.155E+01  2.840E+00                      E226700200034 
        10.     11.010  1.727E+01  2.709E+00                      E226700200035 
        10.     11.370  2.332E+01  2.969E+00                      E226700200036 
        10.     11.720  2.020E+01  3.097E+00                      E226700200037 
        10.     12.020  2.445E+01  3.227E+00                      E226700200038 
        10.     12.410  2.417E+01  3.098E+00                      E226700200039 
        10.     12.760  2.196E+01  2.967E+00                      E226700200040 
        10.     13.120  2.917E+01  3.485E+00                      E226700200041 
        10.     13.490  3.005E+01  3.742E+00                      E226700200042 
        10.     13.810  3.210E+01  4.130E+00                      E226700200043 
        10.     14.150  3.931E+01  3.743E+00                      E226700200044 
        10.     14.550  3.142E+01  3.872E+00                      E226700200045 
        10.     14.860  2.082E+01  2.582E+00                      E226700200046 
        10.     15.210  2.494E+01  3.228E+00                      E226700200047 
        10.     15.560  2.079E+01  3.485E+00                      E226700200048 
        10.     15.930  1.729E+01  2.712E+00                      E226700200049 
        10.     16.280  1.546E+01  2.452E+00                      E226700200050 
        10.     16.620  1.738E+01  2.839E+00                      E226700200051 
        10.     16.960  2.472E+01  3.615E+00                      E226700200052 
        10.     17.350  4.561E+01  4.388E+00                      E226700200053 
        10.     17.710  5.450E+01  4.258E+00                      E226700200054 
        11.      7.462  7.252E+00  1.944E+00                      E226700200055 
        11.      7.779  6.459E+00  1.944E+00                      E226700200056 
        11.      8.156  1.266E+01  1.944E+00                      E226700200057 
        11.      8.493  1.420E+01  2.074E+00                      E226700200058 
        11.      8.851  1.950E+01  2.463E+00                      E226700200059 
        11.      9.205  2.000E+01  2.464E+00                      E226700200060 
        11.      9.597  2.426E+01  2.332E+00                      E226700200061 
        11.      9.934  2.541E+01  2.593E+00                      E226700200062 
        11.     10.250  2.604E+01  2.333E+00                      E226700200063 
        11.     10.640  2.434E+01  2.462E+00                      E226700200064 
        11.     10.970  2.225E+01  2.852E+00                      E226700200065 
        11.     11.330  2.275E+01  2.462E+00                      E226700200066 
        11.     11.680  2.507E+01  2.723E+00                      E226700200067 
        11.     12.050  2.259E+01  2.721E+00                      E226700200068 
        11.     12.360  2.555E+01  2.464E+00                      E226700200069 
        11.     12.740  2.463E+01  2.722E+00                      E226700200070 
        11.     13.080  2.720E+01  2.722E+00                      E226700200071 
        11.     13.460  3.470E+01  2.981E+00                      E226700200072 
        11.     13.830  3.845E+01  2.721E+00                      E226700200073 
        11.     14.150  4.089E+01  2.983E+00                      E226700200074 
        11.     14.540  3.945E+01  3.111E+00                      E226700200075 
        11.     14.910  3.813E+01  2.852E+00                      E226700200076 
        11.     15.210  3.138E+01  2.465E+00                      E226700200077 
        11.     15.550  2.708E+01  2.594E+00                      E226700200078 
        11.     15.920  2.357E+01  2.722E+00                      E226700200079 
        11.     16.260  2.692E+01  2.334E+00                      E226700200080 
        11.     16.610  2.703E+01  2.464E+00                      E226700200081 
        11.     16.980  3.972E+01  2.853E+00                      E226700200082 
        11.     17.350  5.344E+01  3.370E+00                      E226700200083 
        16.      7.091  5.989E+00  1.955E+00                      E226700200084 
        16.      7.443  4.811E+00  1.955E+00                      E226700200085 
        16.      7.779  8.065E+00  2.216E+00                      E226700200086 
        16.      8.168  1.093E+01  2.085E+00                      E226700200087 
        16.      8.504  1.275E+01  2.477E+00                      E226700200088 
        16.      8.875  1.757E+01  2.476E+00                      E226700200089 
        16.      9.211  2.121E+01  2.476E+00                      E226700200090 
        16.      9.581  1.990E+01  2.607E+00                      E226700200091 
        16.      9.899  2.068E+01  2.216E+00                      E226700200092 
        16.     10.270  1.338E+01  1.825E+00                      E226700200093 
        16.     10.620  9.462E+00  2.086E+00                      E226700200094 
        16.     10.970  1.115E+01  1.955E+00                      E226700200095 
        16.     11.320  8.540E+00  1.825E+00                      E226700200096 
        16.     11.710  6.059E+00  1.955E+00                      E226700200097 
        16.     12.030  7.488E+00  1.955E+00                      E226700200098 
        16.     12.380  7.092E+00  1.955E+00                      E226700200099 
        16.     12.770  5.784E+00  1.564E+00                      E226700200100 
        16.     13.090  7.344E+00  1.825E+00                      E226700200101 
        16.     13.440  1.034E+01  1.955E+00                      E226700200102 
        16.     13.780  9.290E+00  2.085E+00                      E226700200103 
        16.     14.160  9.676E+00  1.955E+00                      E226700200104 
        16.     14.520  1.137E+01  2.346E+00                      E226700200105 
        16.     14.870  1.345E+01  1.955E+00                      E226700200106 
        16.     15.210  1.540E+01  2.216E+00                      E226700200107 
        16.     15.580  1.709E+01  2.085E+00                      E226700200108 
        16.     15.910  1.526E+01  1.955E+00                      E226700200109 
        16.     16.260  1.343E+01  2.215E+00                      E226700200110 
        16.     16.630  1.225E+01  2.216E+00                      E226700200111 
        16.     16.990  1.251E+01  1.955E+00                      E226700200112 
        16.     17.340  1.289E+01  2.215E+00                      E226700200113 
        16.     17.690  1.289E+01  2.346E+00                      E226700200114 
        18.      6.825  9.333E+00  2.204E+00                      E226700200115 
        18.      7.159  9.981E+00  2.074E+00                      E226700200116 
        18.      7.511  1.063E+01  2.074E+00                      E226700200117 
        18.      7.845  1.659E+01  2.204E+00                      E226700200118 
        18.      8.179  1.828E+01  2.333E+00                      E226700200119 
        18.      8.547  2.372E+01  2.463E+00                      E226700200120 
        18.      8.899  1.996E+01  2.463E+00                      E226700200121 
        18.      9.233  2.230E+01  2.463E+00                      E226700200122 
        18.      9.602  2.761E+01  2.463E+00                      E226700200123 
        18.      9.936  3.617E+01  2.852E+00                      E226700200124 
        18.     10.290  2.956E+01  2.852E+00                      E226700200125 
        18.     10.640  1.724E+01  1.944E+00                      E226700200126 
        18.     11.030  1.089E+01  2.074E+00                      E226700200127 
        18.     11.400  8.685E+00  1.815E+00                      E226700200128 
        18.     11.730  8.426E+00  1.685E+00                      E226700200129 
        18.     12.080  8.037E+00  1.685E+00                      E226700200130 
        18.     12.420  4.666E+00  1.685E+00                      E226700200131 
        18.     12.770  5.833E+00  1.685E+00                      E226700200132 
        18.     13.120  6.222E+00  1.815E+00                      E226700200133 
        18.     13.470  4.926E+00  1.685E+00                      E226700200134 
        18.     13.830  5.963E+00  1.685E+00                      E226700200135 
        18.     14.160  9.981E+00  1.944E+00                      E226700200136 
        18.     14.550  1.076E+01  1.944E+00                      E226700200137 
        18.     14.900  1.180E+01  1.944E+00                      E226700200138 
        18.     15.230  1.218E+01  2.204E+00                      E226700200139 
        18.     15.600  1.180E+01  2.074E+00                      E226700200140 
        18.     15.950  1.037E+01  2.074E+00                      E226700200141 
        18.     16.290  1.180E+01  2.333E+00                      E226700200142 
        18.     16.640  1.478E+01  2.463E+00                      E226700200143 
        18.     16.990  1.024E+01  1.815E+00                      E226700200144 
        18.     17.330  8.944E+00  1.815E+00                      E226700200145 
        21.      7.491  9.358E+00  1.895E+00                      E226700200146 
        21.      7.857  1.001E+01  1.809E+00                      E226700200147 
        21.      8.229  1.466E+01  1.939E+00                      E226700200148 
        21.      8.524  2.007E+01  2.602E+00                      E226700200149 
        21.      8.870  2.536E+01  2.974E+00                      E226700200150 
        21.      9.242  3.501E+01  2.765E+00                      E226700200151 
        21.      9.622  3.987E+01  3.253E+00                      E226700200152 
        21.      9.918  5.320E+01  3.090E+00                      E226700200153 
        21.     10.250  6.022E+01  3.619E+00                      E226700200154 
        21.     10.610  7.468E+01  3.747E+00                      E226700200155 
        21.     10.960  7.079E+01  3.620E+00                      E226700200156 
        21.     11.340  5.889E+01  3.360E+00                      E226700200157 
        21.     11.650  4.761E+01  2.676E+00                      E226700200158 
        21.     12.030  4.024E+01  3.078E+00                      E226700200159 
        21.     12.400  3.559E+01  3.102E+00                      E226700200160 
        21.     12.710  2.831E+01  2.585E+00                      E226700200161 
        21.     13.080  2.710E+01  2.699E+00                      E226700200162 
        21.     13.430  3.284E+01  3.231E+00                      E226700200163 
        21.     13.790  3.153E+01  2.586E+00                      E226700200164 
        21.     14.150  2.816E+01  2.584E+00                      E226700200165 
        21.     14.490  2.556E+01  2.603E+00                      E226700200166 
        21.     14.850  1.624E+01  2.327E+00                      E226700200167 
        21.     15.200  1.248E+01  2.197E+00                      E226700200168 
        21.     15.550  9.370E+00  1.938E+00                      E226700200169 
        21.     15.880  6.903E+00  1.681E+00                      E226700200170 
        21.     16.270  5.080E+00  1.809E+00                      E226700200171 
        21.     16.590  6.104E+00  1.681E+00                      E226700200172 
        21.     16.960  3.248E+00  1.939E+00                      E226700200173 
        21.     17.330  4.528E+00  1.808E+00                      E226700200174 
ENDDATA            150          0                                 E226700200175 
ENDSUBENT          174          0                                 E226700299999 
SUBENT        E2267003   20190117                             E119E226700300001 
BIB                  8         15                                 E226700300002 
REACTION   (1-H-2(A,N+P)2-HE-4,,DA/DA/DE,P/A/A)                   E226700300003 
PART-DET   (P,A)                                                  E226700300004 
EN-SEC     - ANG1 is polar angle (lab.) between beam and proton   E226700300005 
           - ANG2 is polar angle (lab.) between beam and alpha    E226700300006 
           (E2,A)                                                 E226700300007 
INC-SOURCE Beam intensity is 10 nA.                               E226700300008 
METHOD     (COINC) Detect proton and alpha in coincidence.        E226700300009 
DETECTOR   Solid angle: 7.6E-4 sr. for proton and 2.6-4 sr. for   E226700300010 
           alpha                                                  E226700300011 
           (SOLST) To detect the proton slit size 3 mm in dia.    E226700300012 
                   with 2000-micron-thick                         E226700300013 
           (SOLST) To detect the alphaslit size 3 mm in dia. in   E226700300014 
                   dia. with 500-micron-thick                     E226700300015 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties   E226700300016 
STATUS     (CURVE) Fig.20 of J.Phys.Soc.Jpn 25 (1968) 21          E226700300017 
ENDBIB              15          0                                 E226700300018 
COMMON               1          3                                 E226700300019 
EN                                                                E226700300020 
MEV                                                               E226700300021 
 29.2                                                             E226700300022 
ENDCOMMON            3          0                                 E226700300023 
DATA                 5        143                                 E226700300024 
ANG1       ANG2       E2         DATA       DATA-ERR              E226700300025 
ADEG       ADEG       MEV        MB/SR2/MEV MB/SR2/MEV            E226700300026 
        17.        8.3     11.610  5.772E+01                      E226700300027 
        17.        8.3     12.040  8.870E+01                      E226700300028 
        17.        8.3     12.500  1.307E+02                      E226700300029 
        17.        8.3     12.930  1.300E+02                      E226700300030 
        17.        8.3     13.370  1.815E+02                      E226700300031 
