ENTRY            E2129   20150520                             E097E212900000001 
SUBENT        E2129001   20150520                             E097E212900100001 
BIB                 14         28                                 E212900100002 
TITLE      Measurements of double-differential neutron-production E212900100003 
           cross-sections for the 9Be(p,xn) and 9Be(d,xn)         E212900100004 
           reactions at 10 MeV                                    E212900100005 
AUTHOR     (Y.Iwamoto, Y.Sakamoto, N.Matsuda, Y.Nakane, K.Ochiai, E212900100006 
            H.Kaneko, K.Niita, T.Shibata, H.Nakashima)            E212900100007 
INSTITUTE  (2JPNJAE)                                              E212900100008 
           (2JPNJPN) Research Organization for Information        E212900100009 
                     Science and Technology, Tokai                E212900100010 
REFERENCE  (J,NIM/A,598,(3),687,200901)                           E212900100011 
PART-DET   (N)                                                    E212900100012 
INC-SOURCE Beam intensity is 10 to 20 nA.                         E212900100013 
SAMPLE     - Chemical-form of target is element.                  E212900100014 
           - Physical-form of target is solid.                    E212900100015 
           - Target-thickness is 0.028 mg/cm2.                    E212900100016 
METHOD     (TOF) Flight path of 2.0 m                             E212900100017 
FACILITY   (ISOCY,2JPNJAE) HB-1 beam line at the TIARA facility   E212900100018 
DETECTOR   Solid angle of detector is 2.03 msr.                   E212900100019 
           (SCIN) To detect neutron (NE213)                       E212900100020 
ERR-ANALYS (ERR-SYS) Mainly due to limited neutron detection      E212900100021 
                     efficiency                                   E212900100022 
           (ERR-S) Statistical uncertainty                        E212900100023 
ADD-RES    Integrated neutron production cross sections for En >  E212900100024 
           1.8 MeV (Fig.9, p695)                                  E212900100025 
STATUS     (APRVD) Proofread by Y.Iwamoto (2015.05.20)            E212900100026 
HISTORY    (20090106C) Mt                                         E212900100027 
           (20150430R) Received by e-mail from Y.Iwamoto          E212900100028 
           (20150520A) MA: Numerical data replaced and heading    E212900100029 
                       modified in 2,3                            E212900100030 
ENDBIB              28          0                                 E212900100031 
COMMON               2          3                                 E212900100032 
EN         ERR-SYS                                                E212900100033 
MEV        PER-CENT                                               E212900100034 
 10.        10.                                                   E212900100035 
ENDCOMMON            3          0                                 E212900100036 
ENDSUBENT           35          0                                 E212900199999 
SUBENT        E2129002   20150520                             E097E212900200001 
BIB                  4          7                                 E212900200002 
REACTION   (4-BE-9(P,X)0-NN-1,,DA/DE)                             E212900200003 
EN-SEC     ANG is polar angle (lab.) between beam and neutron     E212900200004 
           (E,N)                                                  E212900200005 
STATUS     (TABLE) Data (Fig.7, p691 of reference) sent by e-mail E212900200006 
                   from Y.Iwamoto (2009.01.06)                    E212900200007 
HISTORY    (20150520A) MA: ERR-T -> ERR-S, numerical data         E212900200008 
                       replaced                                   E212900200009 
ENDBIB               7          0                                 E212900200010 
NOCOMMON             0          0                                 E212900200011 
DATA                 4        421                                 E212900200012 
        15.       6.75      1.627     0.1389                      E212900200067 
        15.       6.85      1.528     0.1553                      E212900200068 
        15.       6.95      1.561     0.1546                      E212900200069 
        15.       7.05      1.638     0.1574                      E212900200070 
        15.       7.15      1.690     0.1460                      E212900200071 
        15.       7.25      1.920     0.1481                      E212900200072 
        15.       7.35      2.845     0.1544                      E212900200073 
        15.       7.45      5.549     0.2208                      E212900200074 
        15.       7.55      9.518     0.2979                      E212900200075 
        15.       7.65     13.341     0.3040                      E212900200076 
        15.       7.75     12.702     0.2430                      E212900200077 
        15.       7.85      6.546     0.1581                      E212900200078 
        15.       7.95      1.603     0.0888                      E212900200079 
        15.       8.05      0.187     0.0579                      E212900200080 
        15.       8.15      0.019     0.0517                      E212900200081 
        15.       8.25      0.008     0.0490                      E212900200082 
        15.       8.35      0.010     0.0539                      E212900200083 
        15.       8.45      0.010     0.0536                      E212900200084 
        15.       8.55      0.001     0.0546                      E212900200085 
        30.       1.55      9.461     0.2728                      E212900200086 
        30.       1.65      9.489     0.2693                      E212900200087 
        30.       1.75      8.701     0.2583                      E212900200088 
        30.       1.85      8.907     0.2559                      E212900200089 
        30.       1.95      8.252     0.2437                      E212900200090 
        30.       2.05      7.947     0.2357                      E212900200091 
        30.       2.15      7.886     0.2303                      E212900200092 
        30.       2.25      7.736     0.2253                      E212900200093 
        30.       2.35      7.306     0.2157                      E212900200094 
        30.       2.45      6.488     0.2049                      E212900200095 
        30.       2.55      6.044     0.1979                      E212900200096 
        30.       2.65      5.735     0.1929                      E212900200097 
        30.       2.75      5.349     0.1820                      E212900200098 
        30.       2.85      5.176     0.1774                      E212900200099 
        30.       2.95      4.754     0.1754                      E212900200100 
        30.       3.05      4.507     0.1648                      E212900200101 
        30.       3.15      3.916     0.1597                      E212900200102 
        30.       3.25      4.071     0.1610                      E212900200103 
        30.       3.35      3.752     0.1551                      E212900200104 
        30.       3.45      3.328     0.1510                      E212900200105 
        30.       3.55      3.543     0.1509                      E212900200106 
        30.       3.65      3.082     0.1454                      E212900200107 
        30.       3.75      2.941     0.1468                      E212900200108 
        30.       3.85      2.929     0.1423                      E212900200109 
        30.       3.95      2.645     0.1388                      E212900200110 
        30.       4.05      2.691     0.1380                      E212900200111 
        30.       4.15      2.732     0.1376                      E212900200112 
        30.       4.25      2.428     0.1373                      E212900200113 
        30.       4.35      2.858     0.1432                      E212900200114 
        30.       4.45      2.907     0.1408                      E212900200115 
        30.       4.55      3.541     0.1496                      E212900200116 
        30.       4.65      3.046     0.1430                      E212900200117 
        30.       4.75      3.425     0.1494                      E212900200118 
        30.       4.85      3.655     0.1535                      E212900200119 
        30.       4.95      4.468     0.1687                      E212900200120 
        30.       5.05      5.732     0.1839                      E212900200121 
        30.       5.15      6.734     0.1968                      E212900200122 
        30.       5.25      5.212     0.1772                      E212900200123 
        30.       5.35      2.858     0.1428                      E212900200124 
        30.       5.45      1.819     0.1217                      E212900200125 
        30.       5.55      1.792     0.1233                      E212900200126 
        30.       5.65      1.467     0.1155                      E212900200127 
        30.       5.75      1.474     0.1144                      E212900200128 
        30.       5.85      1.363     0.1120                      E212900200129 
        30.       5.95      1.494     0.1148                      E212900200130 
        30.       6.05      1.050     0.1125                      E212900200131 
        30.       6.15      1.072     0.1017                      E212900200132 
        30.       6.25      0.988     0.1053                      E212900200133 
        30.       6.35      1.115     0.1072                      E212900200134 
        30.       6.45      1.101     0.1023                      E212900200135 
        30.       6.55      0.874     0.1000                      E212900200136 
        30.       6.65      0.797     0.0990                      E212900200137 
        30.       6.75      0.927     0.1029                      E212900200138 
        30.       6.85      1.107     0.1078                      E212900200139 
        30.       6.95      1.575     0.1186                      E212900200140 
        30.       7.05      2.456     0.1382                      E212900200141 
        30.       7.15      3.588     0.1604                      E212900200142 
        30.       7.25      5.047     0.1838                      E212900200143 
        30.       7.35      5.731     0.1913                      E212900200144 
        30.       7.45      5.755     0.1957                      E212900200145 
        30.       7.55      4.943     0.1816                      E212900200146 
        30.       7.65      1.733     0.1285                      E212900200147 
        30.       7.75      0.200     0.0768                      E212900200148 
        30.       7.85      0.022     0.0712                      E212900200149 
        45.       1.55     10.646     0.0859                      E212900200150 
        45.       1.65      9.949     0.0825                      E212900200151 
        45.       1.75      9.676     0.0807                      E212900200152 
        45.       1.85      9.125     0.0779                      E212900200153 
        45.       1.95      8.795     0.0765                      E212900200154 
        45.       2.05      7.706     0.0712                      E212900200155 
        45.       2.15      7.761     0.0710                      E212900200156 
        45.       2.25      6.747     0.0664                      E212900200157 
        45.       2.35      6.229     0.0639                      E212900200158 
        45.       2.45      5.769     0.0617                      E212900200159 
        45.       2.55      5.137     0.0585                      E212900200160 
        45.       2.65      4.752     0.0565                      E212900200161 
        45.       2.75      4.762     0.0560                      E212900200162 
        45.       2.85      4.374     0.0542                      E212900200163 
        45.       2.95      4.038     0.0521                      E212900200164 
        45.       3.05      4.184     0.0503                      E212900200165 
        45.       3.15      4.283     0.0513                      E212900200166 
        45.       3.25      3.601     0.0469                      E212900200167 
        45.       3.35      3.953     0.0494                      E212900200168 
        45.       3.45      3.677     0.0476                      E212900200169 
        45.       3.55      3.395     0.0459                      E212900200170 
        45.       3.65      3.993     0.0496                      E212900200171 
        45.       3.75      3.665     0.0482                      E212900200172 
        45.       3.85      3.388     0.0463                      E212900200173 
        45.       3.95      4.207     0.0517                      E212900200174 
        45.       4.05      4.046     0.0508                      E212900200175 
        45.       4.15      4.449     0.0533                      E212900200176 
        45.       4.25      4.131     0.0519                      E212900200177 
        45.       4.35      4.859     0.0571                      E212900200178 
        45.       4.45      7.052     0.0687                      E212900200179 
        45.       4.55      8.605     0.0733                      E212900200180 
        45.       4.65      8.461     0.0705                      E212900200181 
        45.       4.75      8.622     0.0702                      E212900200182 
        45.       4.85      4.210     0.0500                      E212900200183 
        45.       4.95      2.599     0.0410                      E212900200184 
        45.       5.05      2.475     0.0414                      E212900200185 
        45.       5.15      1.478     0.0329                      E212900200186 
        45.       5.25      1.753     0.0359                      E212900200187 
        45.       5.35      1.737     0.0360                      E212900200188 
        45.       5.45      1.306     0.0315                      E212900200189 
        45.       5.55      1.558     0.0349                      E212900200190 
        45.       5.65      1.192     0.0305                      E212900200191 
        45.       5.75      1.145     0.0306                      E212900200192 
        45.       5.85      1.090     0.0305                      E212900200193 
        45.       5.95      1.021     0.0304                      E212900200194 
        45.       6.05      1.072     0.0328                      E212900200195 
        45.       6.15      1.141     0.0351                      E212900200196 
        45.       6.25      1.452     0.0405                      E212900200197 
        45.       6.35      1.640     0.0416                      E212900200198 
        45.       6.45      3.815     0.0596                      E212900200199 
        45.       6.55      4.741     0.0625                      E212900200200 
        45.       6.65      9.062     0.0825                      E212900200201 
        45.       6.75      9.069     0.0797                      E212900200202 
        45.       6.85      8.613     0.0761                      E212900200203 
        45.       6.95      6.971     0.0679                      E212900200204 
        45.       7.05      3.867     0.0508                      E212900200205 
        45.       7.15      1.487     0.0326                      E212900200206 
        45.       7.25      0.378     0.0180                      E212900200207 
        45.       7.35      0.073     0.0108                      E212900200208 
        45.       7.45      0.018     0.0090                      E212900200209 
        45.       7.55      0.009     0.0092                      E212900200210 
        45.       7.65      0.004     0.0068                      E212900200211 
        45.       7.75      0.005     0.0085                      E212900200212 
        60.       1.55      6.844     0.0710                      E212900200213 
        60.       1.65      6.361     0.0678                      E212900200214 
        60.       1.75      5.927     0.0655                      E212900200215 
        60.       1.85      5.422     0.0619                      E212900200216 
        60.       1.95      5.148     0.0606                      E212900200217 
        60.       2.05      4.376     0.0559                      E212900200218 
        60.       2.15      4.186     0.0549                      E212900200219 
        60.       2.25      3.587     0.0510                      E212900200220 
        60.       2.35      3.219     0.0487                      E212900200221 
        60.       2.45      3.049     0.0470                      E212900200222 
        60.       2.55      2.725     0.0445                      E212900200223 
        60.       2.65      2.518     0.0428                      E212900200224 
        60.       2.75      2.505     0.0428                      E212900200225 
        60.       2.85      2.328     0.0412                      E212900200226 
        60.       2.95      2.168     0.0400                      E212900200227 
        60.       3.05      2.172     0.0384                      E212900200228 
        60.       3.15      2.248     0.0390                      E212900200229 
        60.       3.25      1.907     0.0358                      E212900200230 
        60.       3.35      2.136     0.0376                      E212900200231 
        60.       3.45      2.045     0.0364                      E212900200232 
        60.       3.55      1.856     0.0353                      E212900200233 
        60.       3.65      2.216     0.0380                      E212900200234 
        60.       3.75      2.139     0.0372                      E212900200235 
        60.       3.85      1.969     0.0361                      E212900200236 
        60.       3.95      2.335     0.0393                      E212900200237 
        60.       4.05      2.234     0.0386                      E212900200238 
        60.       4.15      2.449     0.0409                      E212900200239 
        60.       4.25      2.583     0.0419                      E212900200240 
        60.       4.35      3.697     0.0488                      E212900200241 
        60.       4.45      5.349     0.0563                      E212900200242 
        60.       4.55      3.866     0.0465                      E212900200243 
        60.       4.65      1.700     0.0322                      E212900200244 
        60.       4.75      1.272     0.0294                      E212900200245 
        60.       4.85      0.817     0.0246                      E212900200246 
        60.       4.95      0.717     0.0235                      E212900200247 
        60.       5.05      0.865     0.0262                      E212900200248 
        60.       5.15      0.528     0.0205                      E212900200249 
        60.       5.25      0.587     0.0223                      E212900200250 
        60.       5.35      0.617     0.0230                      E212900200251 
        60.       5.45      0.471     0.0202                      E212900200252 
        60.       5.55      0.547     0.0224                      E212900200253 
        60.       5.65      0.431     0.0205                      E212900200254 
        60.       5.75      0.444     0.0210                      E212900200255 
        60.       5.85      0.442     0.0216                      E212900200256 
        60.       5.95      0.463     0.0231                      E212900200257 
        60.       6.05      0.573     0.0260                      E212900200258 
        60.       6.15      0.874     0.0311                      E212900200259 
        60.       6.25      1.677     0.0401                      E212900200260 
        60.       6.35      2.228     0.0427                      E212900200261 
        60.       6.45      4.765     0.0589                      E212900200262 
        60.       6.55      4.604     0.0554                      E212900200263 
        60.       6.65      6.082     0.0624                      E212900200264 
        60.       6.75      3.210     0.0454                      E212900200265 
        60.       6.85      1.409     0.0307                      E212900200266 
        60.       6.95      0.509     0.0196                      E212900200267 
        60.       7.05      0.116     0.0119                      E212900200268 
        60.       7.15      0.027     0.0089                      E212900200269 
        60.       7.25      0.006     0.0085                      E212900200270 
        75.       1.05      9.229     0.1118                      E212900200271 
        75.       1.15      8.972     0.1090                      E212900200272 
        75.       1.25      8.626     0.1051                      E212900200273 
        75.       1.35      8.262     0.1023                      E212900200274 
        75.       1.45      8.010     0.0991                      E212900200275 
        75.       1.55      7.549     0.0959                      E212900200276 
        75.       1.65      7.249     0.0926                      E212900200277 
        75.       1.75      6.476     0.0874                      E212900200278 
        75.       1.85      6.008     0.0829                      E212900200279 
        75.       1.95      5.243     0.0793                      E212900200280 
        75.       2.05      4.762     0.0761                      E212900200281 
        75.       2.15      4.239     0.0724                      E212900200282 
        75.       2.25      4.051     0.0705                      E212900200283 
        75.       2.35      3.934     0.0672                      E212900200284 
        75.       2.45      3.553     0.0658                      E212900200285 
        75.       2.55      3.098     0.0637                      E212900200286 
        75.       2.65      3.013     0.0629                      E212900200287 
        75.       2.75      2.791     0.0617                      E212900200288 
        75.       2.85      2.743     0.0609                      E212900200289 
        75.       2.95      2.700     0.0612                      E212900200290 
        75.       3.05      2.508     0.0591                      E212900200291 
        75.       3.15      2.579     0.0598                      E212900200292 
        75.       3.25      2.181     0.0602                      E212900200293 
        75.       3.35      2.416     0.0597                      E212900200294 
        75.       3.45      2.430     0.0610                      E212900200295 
        75.       3.55      2.519     0.0610                      E212900200296 
        75.       3.65      2.534     0.0616                      E212900200297 
        75.       3.75      2.586     0.0636                      E212900200298 
        75.       3.85      2.922     0.0624                      E212900200299 
        75.       3.95      3.096     0.0610                      E212900200300 
        75.       4.05      3.907     0.0617                      E212900200301 
        75.       4.15      4.466     0.0706                      E212900200302 
        75.       4.25      5.268     0.0750                      E212900200303 
        75.       4.35      5.499     0.0636                      E212900200304 
        75.       4.45      3.730     0.0476                      E212900200305 
        75.       4.55      2.020     0.0390                      E212900200306 
        75.       4.65      1.041     0.0357                      E212900200307 
        75.       4.75      0.788     0.0349                      E212900200308 
        75.       4.85      0.709     0.0342                      E212900200309 
        75.       4.95      0.559     0.0340                      E212900200310 
        75.       5.05      0.534     0.0347                      E212900200311 
        75.       5.15      0.533     0.0357                      E212900200312 
        75.       5.25      0.487     0.0379                      E212900200313 
        75.       5.35      0.420     0.0398                      E212900200314 
        75.       5.45      0.357     0.0405                      E212900200315 
        75.       5.55      0.408     0.0411                      E212900200316 
        75.       5.65      0.503     0.0388                      E212900200317 
        75.       5.75      0.700     0.0373                      E212900200318 
        75.       5.85      1.152     0.0360                      E212900200319 
        75.       5.95      1.647     0.0374                      E212900200320 
        75.       6.05      2.206     0.0474                      E212900200321 
        75.       6.15      2.938     0.0646                      E212900200322 
        75.       6.25      3.425     0.0761                      E212900200323 
        75.       6.35      4.203     0.0701                      E212900200324 
        75.       6.45      4.370     0.0567                      E212900200325 
        75.       6.55      3.801     0.0409                      E212900200326 
        75.       6.65      2.756     0.0284                      E212900200327 
        75.       6.75      1.274     0.0174                      E212900200328 
        75.       6.85      0.418     0.0115                      E212900200329 
        75.       6.95      0.135     0.0091                      E212900200330 
        75.       7.05      0.029     0.0088                      E212900200331 
        75.       7.15      0.012     0.0082                      E212900200332 
        90.       1.55      2.545     0.0698                      E212900200333 
        90.       1.65      2.524     0.0679                      E212900200334 
        90.       1.75      2.353     0.0664                      E212900200335 
        90.       1.85      2.060     0.0633                      E212900200336 
        90.       1.95      2.007     0.0611                      E212900200337 
        90.       2.05      1.835     0.0594                      E212900200338 
        90.       2.15      1.740     0.0566                      E212900200339 
        90.       2.25      1.556     0.0539                      E212900200340 
        90.       2.35      1.421     0.0523                      E212900200341 
        90.       2.45      1.155     0.0500                      E212900200342 
        90.       2.55      1.245     0.0506                      E212900200343 
        90.       2.65      1.120     0.0498                      E212900200344 
        90.       2.75      1.190     0.0511                      E212900200345 
        90.       2.85      1.210     0.0524                      E212900200346 
        90.       2.95      1.058     0.0514                      E212900200347 
        90.       3.05      1.234     0.0499                      E212900200348 
        90.       3.15      1.132     0.0487                      E212900200349 
        90.       3.25      1.190     0.0471                      E212900200350 
        90.       3.35      1.249     0.0467                      E212900200351 
        90.       3.45      1.170     0.0451                      E212900200352 
        90.       3.55      1.306     0.0460                      E212900200353 
        90.       3.65      1.447     0.0485                      E212900200354 
        90.       3.75      1.955     0.0554                      E212900200355 
        90.       3.85      2.415     0.0590                      E212900200356 
        90.       3.95      2.510     0.0615                      E212900200357 
        90.       4.05      2.188     0.0583                      E212900200358 
        90.       4.15      1.156     0.0460                      E212900200359 
        90.       4.25      0.555     0.0352                      E212900200360 
        90.       4.35      0.311     0.0300                      E212900200361 
        90.       4.45      0.252     0.0271                      E212900200362 
        90.       4.55      0.198     0.0260                      E212900200363 
        90.       4.65      0.234     0.0262                      E212900200364 
        90.       4.75      0.241     0.0263                      E212900200365 
        90.       4.85      0.160     0.0250                      E212900200366 
        90.       4.95      0.221     0.0259                      E212900200367 
        90.       5.05      0.164     0.0258                      E212900200368 
        90.       5.15      0.227     0.0253                      E212900200369 
        90.       5.25      0.172     0.0262                      E212900200370 
        90.       5.35      0.266     0.0282                      E212900200371 
        90.       5.45      0.361     0.0302                      E212900200372 
        90.       5.55      0.590     0.0342                      E212900200373 
        90.       5.65      0.806     0.0401                      E212900200374 
        90.       5.75      1.028     0.0443                      E212900200375 
        90.       5.85      1.299     0.0474                      E212900200376 
        90.       5.95      1.417     0.0500                      E212900200377 
        90.       6.05      1.346     0.0503                      E212900200378 
        90.       6.15      1.154     0.0480                      E212900200379 
        90.       6.25      0.731     0.0398                      E212900200380 
        90.       6.35      0.291     0.0304                      E212900200381 
        90.       6.45      0.127     0.0252                      E212900200382 
        90.       6.55      0.034     0.0191                      E212900200383 
        90.       6.65      0.025     0.0172                      E212900200384 
       120.       1.55      2.929     0.0959                      E212900200385 
       120.       1.65      2.801     0.0952                      E212900200386 
       120.       1.75      2.647     0.0925                      E212900200387 
       120.       1.85      2.439     0.0916                      E212900200388 
       120.       1.95      2.302     0.0895                      E212900200389 
       120.       2.05      2.088     0.0877                      E212900200390 
       120.       2.15      1.980     0.0850                      E212900200391 
       120.       2.25      1.693     0.0828                      E212900200392 
       120.       2.35      1.668     0.0811                      E212900200393 
       120.       2.45      1.653     0.0788                      E212900200394 
       120.       2.55      1.576     0.0783                      E212900200395 
       120.       2.65      1.600     0.0783                      E212900200396 
       120.       2.75      1.653     0.0770                      E212900200397 
       120.       2.85      1.752     0.0769                      E212900200398 
       120.       2.95      1.899     0.0772                      E212900200399 
       120.       3.05      1.934     0.0755                      E212900200400 
       120.       3.15      2.117     0.0787                      E212900200401 
       120.       3.25      3.039     0.0836                      E212900200402 
       120.       3.35      4.274     0.0940                      E212900200403 
       120.       3.45      5.700     0.1049                      E212900200404 
       120.       3.55      6.462     0.1043                      E212900200405 
       120.       3.65      3.468     0.0841                      E212900200406 
       120.       3.75      1.159     0.0627                      E212900200407 
       120.       3.85      0.770     0.0555                      E212900200408 
       120.       3.95      0.538     0.0532                      E212900200409 
       120.       4.05      0.471     0.0492                      E212900200410 
       120.       4.15      0.417     0.0471                      E212900200411 
       120.       4.25      0.265     0.0451                      E212900200412 
       120.       4.35      0.307     0.0433                      E212900200413 
       120.       4.45      0.251     0.0425                      E212900200414 
       120.       4.55      0.242     0.0425                      E212900200415 
       120.       4.65      0.215     0.0420                      E212900200416 
       120.       4.75      0.288     0.0427                      E212900200417 
       120.       4.85      0.248     0.0412                      E212900200418 
       120.       4.95      0.540     0.0443                      E212900200419 
       120.       5.05      0.840     0.0479                      E212900200420 
       120.       5.15      1.345     0.0563                      E212900200421 
       120.       5.25      2.006     0.0623                      E212900200422 
       120.       5.35      2.264     0.0675                      E212900200423 
       120.       5.45      2.564     0.0710                      E212900200424 
       120.       5.55      2.447     0.0724                      E212900200425 
       120.       5.65      1.537     0.0613                      E212900200426 
       120.       5.75      0.623     0.0478                      E212900200427 
       120.       5.85      0.159     0.0359                      E212900200428 
       120.       5.95      0.117     0.0336                      E212900200429 
       120.       6.05      0.079     0.0302                      E212900200430 
       120.       6.15      0.051     0.0295                      E212900200431 
       120.       6.25      0.027     0.0283                      E212900200432 
       120.       6.35      0.009     0.0267                      E212900200433 
       120.       6.45      0.011     0.0275                      E212900200434 
       120.       6.55      0.013     0.0263                      E212900200435 
ENDDATA            423          0                                 E212900200436 
ENDSUBENT          435          0                                 E212900299999 
SUBENT        E2129003   20150520                             E097E212900300001 
BIB                  4          7                                 E212900300002 
REACTION   (4-BE-9(D,X)0-NN-1,,DA/DE)                             E212900300003 
EN-SEC     ANG is polar angle (lab.) between beam and neutron     E212900300004 
           (E,N)                                                  E212900300005 
STATUS     (TABLE) Data (Fig.8, p693 of reference) sent by e-mail E212900300006 
                   from Y.Iwamoto (2009.01.06)                    E212900300007 
HISTORY    (20150520A) MA: ERR-T -> ERR-S, numerical data         E212900300008 
                       replaced                                   E212900300009 
ENDBIB               7          0                                 E212900300010 
NOCOMMON             0          0                                 E212900300011 
DATA                 4        812                                 E212900300012 
ANG        E          DATA       ERR-S                            E212900300013 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        E212900300014 
        15.       1.85     21.408     0.0234                      E212900300015 
        15.       1.95     19.178     0.0216                      E212900300016 
        15.       2.05     17.588     0.0202                      E212900300017 
        15.       2.15     16.886     0.0192                      E212900300018 
        15.       2.25     15.884     0.0185                      E212900300019 
        15.       2.35     15.083     0.0178                      E212900300020 
        15.       2.45     14.703     0.0173                      E212900300021 
        15.       2.55     14.571     0.0172                      E212900300022 
        15.       2.65     14.085     0.0168                      E212900300023 
        15.       2.75     14.472     0.0169                      E212900300024 
