ENTRY            E2297   20130408                             E074E229700000001 
SUBENT        E2297001   20130408                             E074E229700100001 
BIB                 11         32                                 E229700100002 
TITLE      Quasi-monoenergetic neutron energy spectra for 246 and E229700100003 
           389 MeV 7Li(p,n) reactions at angles from 0 deg to 30  E229700100004 
           deg                                                    E229700100005 
AUTHOR     (Y.Iwamoto, M.Hagiwara, D.Satoh, H.Iwase, H.Yashima,   E229700100006 
            T.Itoga, T.Sato, Y.Nakane, H.Nakashima, Y.Sakamoto,   E229700100007 
            T.Tatsumoto, A.Masuda, J.Nishiyama, A.Tamii,          E229700100008 
            K.Hatanaka, C.Theis, E.Feldbaumer, L.Jaegerhofer,     E229700100009 
            C.Pioch, V.Mares, T.Nakamura)                         E229700100010 
INSTITUTE  (2JPNJAE)                                              E229700100011 
           (2JPNKEK)                                              E229700100012 
           (2JPNKTO) Research Reactor Institute                   E229700100013 
           (2JPNIPC)                                              E229700100014 
           (2JPNAIS)                                              E229700100015 
           (2JPNOSA) Research Center for Nuclear Physics (RCNP)   E229700100016 
           (2ZZZCER)                                              E229700100017 
           (2GERGER) German Research Center for Environmental     E229700100018 
                     Health, Institute of Radiation Protection,   E229700100019 
                     Ingolstadter Landstr.1, 85764 Neuherberg     E229700100020 
           (2JPNTOH)                                              E229700100021 
REFERENCE  (J,NIM/A,629,(1),43,201102)                            E229700100022 
PART-DET   (N)                                                    E229700100023 
SAMPLE     - Target is natural.                                   E229700100024 
           - Chemical-form of target is element.                  E229700100025 
           - Physical-form of target is solid.                    E229700100026 
           - Target-thickness: 1.0 cm                             E229700100027 
METHOD     (TOF) Flight path extends to about 100m                E229700100028 
FACILITY   (CYCLO,2JPNOSA) ring cyclotron at RCNP                 E229700100029 
DETECTOR   (SCIN) TOF measurement (N213 organic liquid            E229700100030 
                  scintillator)                                   E229700100031 
ERR-ANALYS (ERR-1) Detection efficiency                           E229700100032 
HISTORY    (20110228C) Ichinkhorloo                               E229700100033 
           (20130205A) MA. 003, 004, 005: ENR -> NAT              E229700100034 
ENDBIB              32          0                                 E229700100035 
COMMON               1          3                                 E229700100036 
ERR-1                                                             E229700100037 
PER-CENT                                                          E229700100038 
 15.                                                              E229700100039 
ENDCOMMON            3          0                                 E229700100040 
ENDSUBENT           39          0                                 E229700199999 
SUBENT        E2297002   20111008                             E066E229700200001 
BIB                  5          7                                 E229700200002 
REACTION   (3-LI-0(P,X)0-NN-1,,TTY/PY/DA/DE)                      E229700200003 
EN-SEC     ANG is polar angle (lab.) between beam and neutron     E229700200004 
           (E,N)                                                  E229700200005 
SAMPLE     Target is natural.                                     E229700200006 
ERR-ANALYS (ERR-S,,3.) 0.16% (peak), 1-3% (continuum) (<3%)       E229700200007 
STATUS     (TABLE) Data (Fig. 8 and 9, p43 of reference) sent by  E229700200008 
                   e-mail from Y.Iwamoto (2011.01.28)             E229700200009 
ENDBIB               7          0                                 E229700200010 
NOCOMMON             0          0                                 E229700200011 
DATA                 4       1983                                 E229700200012 
       246.         0.       109.   3.83E+07                      E229700200072 
       246.         0.       111.   3.75E+07                      E229700200073 
       246.         0.       113.   3.64E+07                      E229700200074 
       246.         0.       115.   3.92E+07                      E229700200075 
       246.         0.       117.   3.68E+07                      E229700200076 
       246.         0.       119.   3.61E+07                      E229700200077 
       246.         0.       121.   3.42E+07                      E229700200078 
       246.         0.       123.   3.35E+07                      E229700200079 
       246.         0.       125.   3.45E+07                      E229700200080 
       246.         0.       127.   3.25E+07                      E229700200081 
       246.         0.       129.   3.27E+07                      E229700200082 
       246.         0.       131.   3.30E+07                      E229700200083 
       246.         0.       133.   3.20E+07                      E229700200084 
       246.         0.       135.   3.35E+07                      E229700200085 
       246.         0.       137.   3.37E+07                      E229700200086 
       246.         0.       139.   3.24E+07                      E229700200087 
       246.         0.       141.   3.10E+07                      E229700200088 
       246.         0.       143.   3.47E+07                      E229700200089 
       246.         0.       145.   3.15E+07                      E229700200090 
       246.         0.       147.   3.46E+07                      E229700200091 
       246.         0.       149.   3.41E+07                      E229700200092 
       246.         0.       151.   3.23E+07                      E229700200093 
       246.         0.       153.   3.63E+07                      E229700200094 
       246.         0.       155.   3.56E+07                      E229700200095 
       246.         0.       157.   3.38E+07                      E229700200096 
       246.         0.       159.   3.68E+07                      E229700200097 
       246.         0.       161.   3.62E+07                      E229700200098 
       246.         0.       163.   3.52E+07                      E229700200099 
       246.         0.       165.   3.90E+07                      E229700200100 
       246.         0.       167.   3.73E+07                      E229700200101 
       246.         0.       169.   3.85E+07                      E229700200102 
       246.         0.       171.   4.16E+07                      E229700200103 
       246.         0.       173.   3.99E+07                      E229700200104 
       246.         0.       175.   4.17E+07                      E229700200105 
       246.         0.       177.   4.32E+07                      E229700200106 
       246.         0.       179.   4.52E+07                      E229700200107 
       246.         0.       181.   4.29E+07                      E229700200108 
       246.         0.       183.   4.61E+07                      E229700200109 
       246.         0.       185.   4.87E+07                      E229700200110 
       246.         0.       187.   5.21E+07                      E229700200111 
       246.         0.       189.   4.94E+07                      E229700200112 
       246.         0.       191.   5.85E+07                      E229700200113 
       246.         0.       193.   5.70E+07                      E229700200114 
       246.         0.       195.   5.87E+07                      E229700200115 
       246.         0.       197.   6.26E+07                      E229700200116 
       246.         0.       199.   6.07E+07                      E229700200117 
       246.         0.      200.5   6.62E+07                      E229700200118 
       246.         0.      201.5   6.82E+07                      E229700200119 
       246.         0.      202.5   7.54E+07                      E229700200120 
       246.         0.      203.5   7.42E+07                      E229700200121 
       246.         0.      204.5   7.71E+07                      E229700200122 
       246.         0.      205.5   8.18E+07                      E229700200123 
       246.         0.      206.5   8.22E+07                      E229700200124 
       246.         0.      207.5   8.48E+07                      E229700200125 
       246.         0.      208.5   9.10E+07                      E229700200126 
       246.         0.      209.5   8.68E+07                      E229700200127 
       246.         0.      210.5   9.08E+07                      E229700200128 
       246.         0.      211.5   9.42E+07                      E229700200129 
       246.         0.      212.5   1.00E+08                      E229700200130 
       246.         0.      213.5   9.65E+07                      E229700200131 
       246.         0.      214.5   9.70E+07                      E229700200132 
       246.         0.      215.5   1.02E+08                      E229700200133 
       246.         0.      216.5   9.22E+07                      E229700200134 
       246.         0.      217.5   9.38E+07                      E229700200135 
       246.         0.      218.5   9.28E+07                      E229700200136 
       246.         0.      219.5   8.79E+07                      E229700200137 
       246.         0.      220.5   8.89E+07                      E229700200138 
       246.         0.      221.5   8.55E+07                      E229700200139 
       246.         0.      222.5   9.51E+07                      E229700200140 
       246.         0.      223.5   9.16E+07                      E229700200141 
       246.         0.      224.5   9.27E+07                      E229700200142 
       246.         0.      225.5   1.02E+08                      E229700200143 
       246.         0.      226.5   1.06E+08                      E229700200144 
       246.         0.      227.5   1.01E+08                      E229700200145 
       246.         0.      228.5   1.15E+08                      E229700200146 
       246.         0.      229.5   1.15E+08                      E229700200147 
       246.         0.      230.5   1.17E+08                      E229700200148 
       246.         0.      231.5   1.24E+08                      E229700200149 
       246.         0.      232.5   1.35E+08                      E229700200150 
       246.         0.      233.5   1.63E+08                      E229700200151 
       246.         0.      234.5   1.72E+08                      E229700200152 
       246.         0.      235.5   1.44E+08                      E229700200153 
       246.         0.      236.5   1.16E+08                      E229700200154 
       246.         0.      237.5   8.73E+07                      E229700200155 
       246.         0.      238.5   9.79E+07                      E229700200156 
       246.         0.      239.5   1.90E+08                      E229700200157 
       246.         0.      240.5   2.54E+08                      E229700200158 
       246.         0.      241.5   7.23E+08                      E229700200159 
       246.         0.      242.5   2.45E+09                      E229700200160 
       246.         0.      243.5   3.31E+09                      E229700200161 
       246.         0.      244.5   2.28E+09                      E229700200162 
       246.         0.      245.5   1.07E+09                      E229700200163 
       246.         0.      246.5   2.62E+08                      E229700200164 
       246.         0.      247.5   2.78E+07                      E229700200165 
       246.         0.      248.5   1.91E+06                      E229700200166 
       246.         0.      249.5   8.35E+04                      E229700200167 
       246.        2.5        11.   4.17E+07                      E229700200168 
       246.        2.5        13.   4.18E+07                      E229700200169 
       246.        2.5        15.   3.81E+07                      E229700200170 
       246.        2.5        17.   3.47E+07                      E229700200171 
       246.        2.5        19.   3.30E+07                      E229700200172 
       246.        2.5        21.   3.10E+07                      E229700200173 
       246.        2.5        23.   2.93E+07                      E229700200174 
       246.        2.5        25.   2.83E+07                      E229700200175 
       246.        2.5        27.   2.79E+07                      E229700200176 
       246.        2.5        29.   2.78E+07                      E229700200177 
       246.        2.5        31.   2.62E+07                      E229700200178 
       246.        2.5        33.   2.50E+07                      E229700200179 
       246.        2.5        35.   2.63E+07                      E229700200180 
       246.        2.5        37.   2.61E+07                      E229700200181 
       246.        2.5        39.   2.67E+07                      E229700200182 
       246.        2.5        41.   2.55E+07                      E229700200183 
       246.        2.5        43.   2.54E+07                      E229700200184 
       246.        2.5        45.   2.50E+07                      E229700200185 
       246.        2.5        47.   2.48E+07                      E229700200186 
       246.        2.5        49.   2.56E+07                      E229700200187 
       246.        2.5        51.   2.49E+07                      E229700200188 
       246.        2.5        53.   2.41E+07                      E229700200189 
       246.        2.5        55.   2.45E+07                      E229700200190 
       246.        2.5        57.   2.64E+07                      E229700200191 
       246.        2.5        59.   2.60E+07                      E229700200192 
       246.        2.5        61.   2.68E+07                      E229700200193 
       246.        2.5        63.   2.76E+07                      E229700200194 
       246.        2.5        65.   2.83E+07                      E229700200195 
       246.        2.5        67.   2.87E+07                      E229700200196 
       246.        2.5        69.   2.80E+07                      E229700200197 
       246.        2.5        71.   2.79E+07                      E229700200198 
       246.        2.5        73.   2.85E+07                      E229700200199 
       246.        2.5        75.   2.94E+07                      E229700200200 
       246.        2.5        77.   2.99E+07                      E229700200201 
       246.        2.5        79.   2.90E+07                      E229700200202 
       246.        2.5        81.   3.06E+07                      E229700200203 
       246.        2.5        83.   3.20E+07                      E229700200204 
       246.        2.5        85.   3.22E+07                      E229700200205 
       246.        2.5        87.   3.14E+07                      E229700200206 
       246.        2.5        89.   3.15E+07                      E229700200207 
       246.        2.5        91.   3.15E+07                      E229700200208 
       246.        2.5        93.   3.23E+07                      E229700200209 
       246.        2.5        95.   3.18E+07                      E229700200210 
       246.        2.5        97.   3.33E+07                      E229700200211 
       246.        2.5        99.   3.18E+07                      E229700200212 
       246.        2.5       101.   3.34E+07                      E229700200213 
       246.        2.5       103.   3.25E+07                      E229700200214 
       246.        2.5       105.   3.21E+07                      E229700200215 
       246.        2.5       107.   3.32E+07                      E229700200216 
       246.        2.5       109.   3.19E+07                      E229700200217 
       246.        2.5       111.   3.14E+07                      E229700200218 
       246.        2.5       113.   3.06E+07                      E229700200219 
       246.        2.5       115.   3.27E+07                      E229700200220 
       246.        2.5       117.   3.18E+07                      E229700200221 
       246.        2.5       119.   3.13E+07                      E229700200222 
       246.        2.5       121.   2.96E+07                      E229700200223 
       246.        2.5       123.   2.96E+07                      E229700200224 
       246.        2.5       125.   3.09E+07                      E229700200225 
       246.        2.5       127.   2.78E+07                      E229700200226 
       246.        2.5       129.   3.03E+07                      E229700200227 
       246.        2.5       131.   2.81E+07                      E229700200228 
       246.        2.5       133.   2.78E+07                      E229700200229 
       246.        2.5       135.   3.05E+07                      E229700200230 
       246.        2.5       137.   2.84E+07                      E229700200231 
       246.        2.5       139.   2.72E+07                      E229700200232 
       246.        2.5       141.   2.94E+07                      E229700200233 
       246.        2.5       143.   2.86E+07                      E229700200234 
       246.        2.5       145.   2.89E+07                      E229700200235 
       246.        2.5       147.   2.73E+07                      E229700200236 
       246.        2.5       149.   2.84E+07                      E229700200237 
       246.        2.5       151.   2.76E+07                      E229700200238 
       246.        2.5       153.   2.77E+07                      E229700200239 
       246.        2.5       155.   2.83E+07                      E229700200240 
       246.        2.5       157.   2.97E+07                      E229700200241 
       246.        2.5       159.   2.86E+07                      E229700200242 
       246.        2.5       161.   3.09E+07                      E229700200243 
       246.        2.5       163.   3.20E+07                      E229700200244 
       246.        2.5       165.   3.20E+07                      E229700200245 
       246.        2.5       167.   3.31E+07                      E229700200246 
       246.        2.5       169.   3.31E+07                      E229700200247 
       246.        2.5       171.   3.47E+07                      E229700200248 
       246.        2.5       173.   3.35E+07                      E229700200249 
       246.        2.5       175.   3.52E+07                      E229700200250 
       246.        2.5       177.   3.60E+07                      E229700200251 
       246.        2.5       179.   3.75E+07                      E229700200252 
       246.        2.5       181.   3.98E+07                      E229700200253 
       246.        2.5       183.   4.32E+07                      E229700200254 
       246.        2.5       185.   4.31E+07                      E229700200255 
       246.        2.5       187.   4.55E+07                      E229700200256 
       246.        2.5       189.   4.78E+07                      E229700200257 
       246.        2.5       191.   4.72E+07                      E229700200258 
       246.        2.5       193.   4.79E+07                      E229700200259 
       246.        2.5       195.   5.19E+07                      E229700200260 
       246.        2.5       197.   5.31E+07                      E229700200261 
       246.        2.5       199.   6.12E+07                      E229700200262 
       246.        2.5      200.5   6.05E+07                      E229700200263 
       246.        2.5      201.5   6.35E+07                      E229700200264 
       246.        2.5      202.5   6.41E+07                      E229700200265 
       246.        2.5      203.5   6.87E+07                      E229700200266 
       246.        2.5      204.5   6.99E+07                      E229700200267 
       246.        2.5      205.5   7.49E+07                      E229700200268 
       246.        2.5      206.5   7.44E+07                      E229700200269 
       246.        2.5      207.5   7.76E+07                      E229700200270 
       246.        2.5      208.5   8.44E+07                      E229700200271 
       246.        2.5      209.5   8.28E+07                      E229700200272 
       246.        2.5      210.5   9.16E+07                      E229700200273 
       246.        2.5      211.5   8.79E+07                      E229700200274 
       246.        2.5      212.5   9.34E+07                      E229700200275 
       246.        2.5      213.5   9.32E+07                      E229700200276 
       246.        2.5      214.5   8.93E+07                      E229700200277 
       246.        2.5      215.5   9.65E+07                      E229700200278 
       246.        2.5      216.5   9.47E+07                      E229700200279 
       246.        2.5      217.5   9.10E+07                      E229700200280 
       246.        2.5      218.5   9.61E+07                      E229700200281 
       246.        2.5      219.5   9.10E+07                      E229700200282 
       246.        2.5      220.5   9.21E+07                      E229700200283 
       246.        2.5      221.5   8.94E+07                      E229700200284 
       246.        2.5      222.5   9.46E+07                      E229700200285 
       246.        2.5      223.5   1.02E+08                      E229700200286 
       246.        2.5      224.5   1.04E+08                      E229700200287 
       246.        2.5      225.5   1.14E+08                      E229700200288 
       246.        2.5      226.5   1.12E+08                      E229700200289 
       246.        2.5      227.5   1.05E+08                      E229700200290 
       246.        2.5      228.5   1.26E+08                      E229700200291 
       246.        2.5      229.5   1.29E+08                      E229700200292 
       246.        2.5      230.5   1.27E+08                      E229700200293 
       246.        2.5      231.5   1.42E+08                      E229700200294 
       246.        2.5      232.5   1.53E+08                      E229700200295 
       246.        2.5      233.5   1.63E+08                      E229700200296 
       246.        2.5      234.5   1.73E+08                      E229700200297 
       246.        2.5      235.5   1.54E+08                      E229700200298 
       246.        2.5      236.5   1.32E+08                      E229700200299 
       246.        2.5      237.5   1.04E+08                      E229700200300 
       246.        2.5      238.5   1.12E+08                      E229700200301 
       246.        2.5      239.5   1.55E+08                      E229700200302 
       246.        2.5      240.5   2.04E+08                      E229700200303 
       246.        2.5      241.5   4.97E+08                      E229700200304 
       246.        2.5      242.5   1.59E+09                      E229700200305 
       246.        2.5      243.5   2.16E+09                      E229700200306 
       246.        2.5      244.5   1.82E+09                      E229700200307 
       246.        2.5      245.5   9.64E+08                      E229700200308 
       246.        2.5      246.5   3.91E+08                      E229700200309 
       246.        2.5      247.5   1.49E+08                      E229700200310 
       246.        2.5      248.5   6.11E+07                      E229700200311 
       246.        2.5      249.5   1.82E+07                      E229700200312 
       246.         5.        11.   4.26E+07                      E229700200313 
       246.         5.        13.   4.03E+07                      E229700200314 
       246.         5.        15.   3.58E+07                      E229700200315 
       246.         5.        17.   3.44E+07                      E229700200316 
       246.         5.        19.   3.24E+07                      E229700200317 
       246.         5.        21.   2.96E+07                      E229700200318 
       246.         5.        23.   2.94E+07                      E229700200319 
       246.         5.        25.   2.76E+07                      E229700200320 
       246.         5.        27.   2.71E+07                      E229700200321 
       246.         5.        29.   2.58E+07                      E229700200322 
       246.         5.        31.   2.58E+07                      E229700200323 
       246.         5.        33.   2.57E+07                      E229700200324 
       246.         5.        35.   2.52E+07                      E229700200325 
       246.         5.        37.   2.51E+07                      E229700200326 
       246.         5.        39.   2.54E+07                      E229700200327 
       246.         5.        41.   2.49E+07                      E229700200328 
       246.         5.        43.   2.52E+07                      E229700200329 
       246.         5.        45.   2.56E+07                      E229700200330 
       246.         5.        47.   2.53E+07                      E229700200331 
       246.         5.        49.   2.46E+07                      E229700200332 
       246.         5.        51.   2.38E+07                      E229700200333 
       246.         5.        53.   2.49E+07                      E229700200334 
       246.         5.        55.   2.52E+07                      E229700200335 
       246.         5.        57.   2.58E+07                      E229700200336 
       246.         5.        59.   2.66E+07                      E229700200337 
       246.         5.        61.   2.63E+07                      E229700200338 
       246.         5.        63.   2.70E+07                      E229700200339 
       246.         5.        65.   2.63E+07                      E229700200340 
       246.         5.        67.   2.69E+07                      E229700200341 
       246.         5.        69.   2.84E+07                      E229700200342 
       246.         5.        71.   2.74E+07                      E229700200343 
       246.         5.        73.   2.78E+07                      E229700200344 
       246.         5.        75.   2.83E+07                      E229700200345 
       246.         5.        77.   2.88E+07                      E229700200346 
       246.         5.        79.   3.04E+07                      E229700200347 
       246.         5.        81.   2.85E+07                      E229700200348 
       246.         5.        83.   3.07E+07                      E229700200349 
       246.         5.        85.   3.12E+07                      E229700200350 
       246.         5.        87.   3.00E+07                      E229700200351 
       246.         5.        89.   2.99E+07                      E229700200352 
       246.         5.        91.   3.21E+07                      E229700200353 
       246.         5.        93.   2.97E+07                      E229700200354 
       246.         5.        95.   3.11E+07                      E229700200355 
       246.         5.        97.   3.19E+07                      E229700200356 
       246.         5.        99.   3.01E+07                      E229700200357 
       246.         5.       101.   3.10E+07                      E229700200358 
       246.         5.       103.   3.10E+07                      E229700200359 
       246.         5.       105.   3.36E+07                      E229700200360 
       246.         5.       107.   3.07E+07                      E229700200361 
       246.         5.       109.   3.11E+07                      E229700200362 
       246.         5.       111.   3.05E+07                      E229700200363 
       246.         5.       113.   3.05E+07                      E229700200364 
       246.         5.       115.   3.10E+07                      E229700200365 
       246.         5.       117.   3.06E+07                      E229700200366 
       246.         5.       119.   3.21E+07                      E229700200367 
       246.         5.       121.   2.86E+07                      E229700200368 
       246.         5.       123.   2.94E+07                      E229700200369 
       246.         5.       125.   3.05E+07                      E229700200370 
       246.         5.       127.   2.78E+07                      E229700200371 
       246.         5.       129.   2.98E+07                      E229700200372 
       246.         5.       131.   2.76E+07                      E229700200373 
       246.         5.       133.   2.91E+07                      E229700200374 
       246.         5.       135.   2.85E+07                      E229700200375 
       246.         5.       137.   2.78E+07                      E229700200376 
       246.         5.       139.   2.70E+07                      E229700200377 
       246.         5.       141.   2.68E+07                      E229700200378 
       246.         5.       143.   2.82E+07                      E229700200379 
       246.         5.       145.   2.77E+07                      E229700200380 
       246.         5.       147.   2.83E+07                      E229700200381 
       246.         5.       149.   2.81E+07                      E229700200382 
       246.         5.       151.   2.72E+07                      E229700200383 
       246.         5.       153.   2.62E+07                      E229700200384 
       246.         5.       155.   2.95E+07                      E229700200385 
       246.         5.       157.   3.01E+07                      E229700200386 
       246.         5.       159.   2.93E+07                      E229700200387 
       246.         5.       161.   2.99E+07                      E229700200388 
       246.         5.       163.   3.34E+07                      E229700200389 
       246.         5.       165.   3.16E+07                      E229700200390 
       246.         5.       167.   3.38E+07                      E229700200391 
       246.         5.       169.   3.55E+07                      E229700200392 
       246.         5.       171.   3.56E+07                      E229700200393 
       246.         5.       173.   3.48E+07                      E229700200394 
       246.         5.       175.   3.66E+07                      E229700200395 
       246.         5.       177.   4.06E+07                      E229700200396 
       246.         5.       179.   3.98E+07                      E229700200397 
       246.         5.       181.   3.95E+07                      E229700200398 
       246.         5.       183.   4.37E+07                      E229700200399 
       246.         5.       185.   4.37E+07                      E229700200400 
       246.         5.       187.   4.77E+07                      E229700200401 
       246.         5.       189.   5.19E+07                      E229700200402 
       246.         5.       191.   5.39E+07                      E229700200403 
       246.         5.       193.   5.30E+07                      E229700200404 
       246.         5.       195.   5.71E+07                      E229700200405 
       246.         5.       197.   6.33E+07                      E229700200406 
       246.         5.       199.   6.82E+07                      E229700200407 
       246.         5.      200.5   7.00E+07                      E229700200408 
       246.         5.      201.5   6.96E+07                      E229700200409 
       246.         5.      202.5   7.13E+07                      E229700200410 
       246.         5.      203.5   8.07E+07                      E229700200411 
       246.         5.      204.5   8.50E+07                      E229700200412 
       246.         5.      205.5   8.70E+07                      E229700200413 
       246.         5.      206.5   9.31E+07                      E229700200414 
       246.         5.      207.5   9.22E+07                      E229700200415 
       246.         5.      208.5   9.67E+07                      E229700200416 
       246.         5.      209.5   9.74E+07                      E229700200417 
       246.         5.      210.5   1.04E+08                      E229700200418 
       246.         5.      211.5   1.17E+08                      E229700200419 
       246.         5.      212.5   1.23E+08                      E229700200420 
       246.         5.      213.5   1.22E+08                      E229700200421 
       246.         5.      214.5   1.23E+08                      E229700200422 
       246.         5.      215.5   1.31E+08                      E229700200423 
       246.         5.      216.5   1.21E+08                      E229700200424 
       246.         5.      217.5   1.25E+08                      E229700200425 
       246.         5.      218.5   1.25E+08                      E229700200426 
       246.         5.      219.5   1.27E+08                      E229700200427 
       246.         5.      220.5   1.33E+08                      E229700200428 
       246.         5.      221.5   1.25E+08                      E229700200429 
       246.         5.      222.5   1.42E+08                      E229700200430 
       246.         5.      223.5   1.52E+08                      E229700200431 
       246.         5.      224.5   1.51E+08                      E229700200432 
       246.         5.      225.5   1.60E+08                      E229700200433 
       246.         5.      226.5   1.69E+08                      E229700200434 
       246.         5.      227.5   1.71E+08                      E229700200435 
       246.         5.      228.5   1.94E+08                      E229700200436 
       246.         5.      229.5   1.99E+08                      E229700200437 
       246.         5.      230.5   2.06E+08                      E229700200438 
       246.         5.      231.5   2.24E+08                      E229700200439 
       246.         5.      232.5   2.36E+08                      E229700200440 
