ENTRY            E1983   20070208                             E042E198300000001 
SUBENT        E1983001   20070208                             E042E198300100001 
BIB                 11         32                                 E198300100002 
TITLE      'Bi-modal' isoscalar giant dipole strength in 58Ni     E198300100003 
AUTHOR     (B.K.Nayak, U.Garg, M.Hedden, M.Koss, T.Li, Y.Liu,     E198300100004 
           P.V.Madhusudhana Rao, S.Zhu, M.Itoh, H.Sakaguchi,      E198300100005 
           H.Takeda, M.Uchida, Y.Yasuda, M.Yosoi, H.Fujimura,     E198300100006 
           M.Fujiwara, K.Hara, T.Kawabata, H.Akimune,             E198300100007 
           M.N.Harakeh)                                           E198300100008 
INSTITUTE  (1USANOT) Physics Department                           E198300100009 
           (2JPNKTO) Department of Physics                        E198300100010 
           (2JPNOSA) Research Center for Nuclear Physics          E198300100011 
           (2JPNTOK) Center for Nuclear Study                     E198300100012 
           (2JPNKON) Department of Pnysics                        E198300100013 
           (2NEDKVI)                                              E198300100014 
REFERENCE  (J,PL/B,637,(1-2),43,200606)                           E198300100015 
PART-DET   (A)                                                    E198300100016 
SAMPLE     - Chemical-form of target is element.                  E198300100017 
           - Physical-form of target is solid.                    E198300100018 
           - Target-thickness is 5.8 mg/cm**2.                    E198300100019 
METHOD     Ray-tracing method                                     E198300100020 
FACILITY   (CYCLO,2JPNOSA) Research Center for Nuclear Physics    E198300100021 
DETECTOR   (MAGSP) To analyze momentum (Grand Raiden)             E198300100022 
           (MWDC,SCIN) To detect scattered alphas                 E198300100023 
ADD-RES    E1983.007:28-NI-58(A,INL)28-NI-58                      E198300100024 
                     Strength function                            E198300100025 
                     See NRDF D1983 DATA,6 for detail.            E198300100026 
           E1983.008:28-NI-58(A,INL)28-NI-58                      E198300100027 
                     Strength function                            E198300100028 
                     See NRDF D1983 DATA,7 for detail.            E198300100029 
           E1983.009:28-NI-58(A,INL)28-NI-58                      E198300100030 
                     Strength function                            E198300100031 
                     See NRDF D1983 DATA,8 for detail.            E198300100032 
HISTORY    (20060516C) Tt + On                                    E198300100033 
           (20060518R) On. Data received by e-mail from U.Garg    E198300100034 
ENDBIB              32          0                                 E198300100035 
COMMON               1          3                                 E198300100036 
EN                                                                E198300100037 
MEV                                                               E198300100038 
 386.                                                             E198300100039 
ENDCOMMON            3          0                                 E198300100040 
ENDSUBENT           39          0                                 E198300199999 
SUBENT        E1983002   20070208                             E042E198300200001 
BIB                  5          9                                 E198300200002 
REACTION   (28-NI-58(A,INL)28-NI-58,,DA/DE,A/RSD)                 E198300200003 
EN-SEC     ANG is polar angle between beam and alpha in           E198300200004 
           laboratory system                                      E198300200005 
           (E-EXC,28-NI-58)                                       E198300200006 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties   E198300200007 
FLAG       (1.) Low energy part                                   E198300200008 
           (2.) High energy part                                  E198300200009 
STATUS     (TABLE) Data (Fig. 1, p44 in reference) received by    E198300200010 
                   e-mail from U.Garg (2006.05.18)                E198300200011 
ENDBIB               9          0                                 E198300200012 
COMMON               1          3                                 E198300200013 
ANG                                                               E198300200014 
ADEG                                                              E198300200015 
 0.69                                                             E198300200016 
ENDCOMMON            3          0                                 E198300200017 
DATA                 4        515                                 E198300200018 
 12.85      33.11726   1.99458    1.                              E198300200079 
 12.95      38.15765   2.25048    1.                              E198300200080 
 13.05      37.18691   2.20127    1.                              E198300200081 
 13.15      41.44324   2.41686    1.                              E198300200082 
 13.25      46.33429   2.66404    1.                              E198300200083 
 13.35      58.91661   3.29813    1.                              E198300200084 
 13.45      56.90045   3.19665    1.                              E198300200085 
 13.55      46.59564   2.67724    1.                              E198300200086 
 13.65      37.0749    2.19559    1.                              E198300200087 
 13.75      42.11529   2.45085    1.                              E198300200088 
 13.85      41.55525   2.42252    1.                              E198300200089 
 13.95      48.27578   2.76203    1.                              E198300200090 
 14.05      47.41704   2.7187     1.                              E198300200091 
 14.15      51.03866   2.90137    1.                              E198300200092 
 14.25      56.19106   3.16094    1.                              E198300200093 
 14.35      61.15678   3.41083    1.                              E198300200094 
 14.45      60.9701    3.40144    1.                              E198300200095 
 14.55      61.7915    3.44275    1.                              E198300200096 
 14.65      63.09827   3.50847    1.                              E198300200097 
 14.75      51.93473   2.94654    1.                              E198300200098 
 14.85      49.09717   2.80347    1.                              E198300200099 
 14.95      54.43626   3.07257    1.                              E198300200100 
 15.05      58.28189   3.26619    1.                              E198300200101 
 15.15      56.78844   3.19102    1.                              E198300200102 
 15.25      69.18407   3.81434    1.                              E198300200103 
 15.35      68.36268   3.77307    1.                              E198300200104 
 15.45      63.32228   3.51973    1.                              E198300200105 
 15.55      67.39194   3.72429    1.                              E198300200106 
 15.65      72.02163   3.95687    1.                              E198300200107 
 15.75      69.66945   3.83872    1.                              E198300200108 
 15.85      71.31224   3.92124    1.                              E198300200109 
 15.95      75.68059   4.14059    1.                              E198300200110 
 16.05      83.07317   4.5116     1.                              E198300200111 
 16.15      76.50198   4.18183    1.                              E198300200112 
 16.25      84.79063   4.59776    1.                              E198300200113 
 16.35      85.20133   4.61836    1.                              E198300200114 
 16.45      86.17207   4.66706    1.                              E198300200115 
 16.55      86.95613   4.70638    1.                              E198300200116 
 16.65      92.1832    4.96851    1.                              E198300200117 
 16.75      94.31137   5.07522    1.                              E198300200118 
 16.85      90.16705   4.86742    1.                              E198300200119 
 16.95      97.14893   5.21747    1.                              E198300200120 
 17.05      99.23976   5.32227    1.                              E198300200121 
 17.15      99.72513   5.3466     1.                              E198300200122 
 17.25      102.48801  5.48507    1.                              E198300200123 
 17.35      99.50111   5.33537    1.                              E198300200124 
 17.45      101.74129  5.44765    1.                              E198300200125 
 17.55      95.20744   5.12014    1.                              E198300200126 
 17.65      99.23976   5.32227    1.                              E198300200127 
 17.75      102.56268  5.48881    1.                              E198300200128 
 17.85      96.85024   5.20249    1.                              E198300200129 
 17.95      92.96727   5.00783    1.                              E198300200130 
 18.05      87.70286   4.74384    1.                              E198300200131 
 18.15      85.76138   4.64645    1.                              E198300200132 
 18.25      83.14783   4.51534    1.                              E198300200133 
 18.35      85.6867    4.64271    1.                              E198300200134 
 18.45      79.26486   4.3205     1.                              E198300200135 
 18.55      82.13976   4.46477    1.                              E198300200136 
 18.65      84.23058   4.56966    1.                              E198300200137 
 18.75      82.6998    4.49287    1.                              E198300200138 
 18.85      77.95809   4.25492    1.                              E198300200139 
 18.95      74.2618    4.06936    1.                              E198300200140 
 19.05      74.85918   4.09935    1.                              E198300200141 
 19.15      80.42229   4.37859    1.                              E198300200142 
 19.25      76.24063   4.16871    1.                              E198300200143 
 19.35      70.7522    3.89311    1.                              E198300200144 
 19.45      69.63211   3.83684    1.                              E198300200145 
 19.55      68.21333   3.76556    1.                              E198300200146 
 19.65      70.56552   3.88373    1.                              E198300200147 
 19.75      66.79456   3.69427    1.                              E198300200148 
 19.85      67.05591   3.70741    1.                              E198300200149 
 19.95      64.8904    3.59857    1.                              E198300200150 
 20.05      61.45547   3.42585    1.                              E198300200151 
 20.15      62.2022    3.46341    1.                              E198300200152 
 20.25      60.41006   3.37327    1.                              E198300200153 
 20.35      59.88735   3.34697    1.                              E198300200154 
 20.45      60.70875   3.38829    1.                              E198300200155 
 20.55      55.407     3.12146    1.                              E198300200156 
 20.65      58.54324   3.27934    1.                              E198300200157 
 20.75      55.59368   3.13086    1.                              E198300200158 
 20.85      58.91661   3.29813    1.                              E198300200159 
 20.95      53.83887   3.04248    1.                              E198300200160 
 21.05      58.3939    3.27182    1.                              E198300200161 
 21.15      52.94281   2.99734    1.                              E198300200162 
 21.25      56.04171   3.15342    1.                              E198300200163 
 21.35      50.51595   2.87502    1.                              E198300200164 
 21.45      53.68953   3.03496    1.                              E198300200165 
 21.55      52.15874   2.95783    1.                              E198300200166 
 21.65      53.80154   3.0406     1.                              E198300200167 
 21.75      47.79041   2.73754    1.                              E198300200168 
 21.85      51.188     2.9089     1.                              E198300200169 
 21.95      47.2677    2.71116    1.                              E198300200170 
 22.05      45.43822   2.61879    1.                              E198300200171 
 22.15      47.30503   2.71304    1.                              E198300200172 
 22.25      45.58756   2.62633    1.                              E198300200173 
 22.35      48.49979   2.77333    1.                              E198300200174 
 22.45      45.06486   2.59993    1.                              E198300200175 
 22.55      43.68341   2.53013    1.                              E198300200176 
 22.65      43.49673   2.5207     1.                              E198300200177 
 22.75      47.11835   2.70362    1.                              E198300200178 
 22.85      44.65416   2.57919    1.                              E198300200179 
 22.95      41.74193   2.43197    1.                              E198300200180 
 23.05      45.47556   2.62068    1.                              E198300200181 
 23.15      43.01136   2.49616    1.                              E198300200182 
 23.25      41.25656   2.40741    1.                              E198300200183 
 23.35      43.57141   2.52447    1.                              E198300200184 
 23.45      40.62184   2.37529    1.                              E198300200185 
 23.55      40.0618    2.34694    1.                              E198300200186 
 23.65      36.55219   2.16907    1.                              E198300200187 
 23.75      43.19804   2.5056     1.                              E198300200188 
 23.85      35.80547   2.13118    1.                              E198300200189 
 23.95      38.64302   2.27508    1.                              E198300200190 
 24.05      38.68036   2.27697    1.                              E198300200191 
 24.15      39.87512   2.33749    1.                              E198300200192 
 24.25      37.85896   2.23534    1.                              E198300200193 
 24.35      37.93363   2.23913    1.                              E198300200194 
 24.45      36.77621   2.18044    1.                              E198300200195 
 24.55      40.17381   2.35261    1.                              E198300200196 
 24.65      35.39477   2.11033    1.                              E198300200197 
 24.75      35.73079   2.12739    1.                              E198300200198 
 24.85      37.59761   2.22209    1.                              E198300200199 
 24.95      35.54411   2.11791    1.                              E198300200200 
 25.05      33.6773    2.02306    1.                              E198300200201 
 25.05      34.9281    2.0439     2.                              E198300200202 
 25.15      32.89324   1.98319    1.                              E198300200203 
 25.15      34.33104   2.05206    2.                              E198300200204 
 25.25      37.97097   2.24102    1.                              E198300200205 
 25.25      37.39098   2.10168    2.                              E198300200206 
 25.35      35.17075   2.09895    1.                              E198300200207 
 25.35      32.61449   2.03434    2.                              E198300200208 
 25.45      38.56835   2.2713     1.                              E198300200209 
 25.45      34.55494   2.03434    2.                              E198300200210 
 25.55      35.3201    2.10654    1.                              E198300200211 
 25.55      32.83839   2.01093    2.                              E198300200212 
 25.65      36.51485   2.16718    1.                              E198300200213 
 25.65      32.98765   2.02473    2.                              E198300200214 
 25.75      34.76005   2.07809    1.                              E198300200215 
 25.75      35.22663   2.07903    2.                              E198300200216 
 25.85      33.6773    2.02306    1.                              E198300200217 
 25.85      30.8233    1.99564    2.                              E198300200218 
 25.95      30.01835   1.83672    1.                              E198300200219 
 25.95      33.13692   2.00816    2.                              E198300200220 
 26.05      32.40787   1.95848    1.                              E198300200221 
 26.05      30.45014   1.96895    2.                              E198300200222 
 26.15      34.68538   2.0743     1.                              E198300200223 
 26.15      31.12183   1.95332    2.                              E198300200224 
 26.25      34.34935   2.05722    1.                              E198300200225 
 26.25      31.12183   1.94475    2.                              E198300200226 
 26.35      32.14651   1.94518    1.                              E198300200227 
 26.35      37.24171   2.06694    2.                              E198300200228 
 26.45      34.01332   2.04015    1.                              E198300200229 
 26.45      27.6141    1.9519     2.                              E198300200230 
 26.55      32.29586   1.95278    1.                              E198300200231 
 26.55      33.80861   1.96186    2.                              E198300200232 
 26.65      33.49062   2.01357    1.                              E198300200233 
 26.65      33.73398   2.0137     2.                              E198300200234 
 26.75      35.39477   2.11033    1.                              E198300200235 
 26.75      28.13653   1.89249    2.                              E198300200236 
 26.85      30.80241   1.8767     1.                              E198300200237 
 26.85      31.42037   1.97036    2.                              E198300200238 
 26.95      35.61879   2.1217     1.                              E198300200239 
 26.95      28.50969   1.92604    2.                              E198300200240 
 27.05      28.97293   1.78334    1.                              E198300200241 
 27.05      30.97257   1.95047    2.                              E198300200242 
 27.15      34.20001   2.04963    1.                              E198300200243 
 27.15      32.83839   1.99703    2.                              E198300200244 
 27.25      30.42905   1.85767    1.                              E198300200245 
 27.25      31.86816   1.96753    2.                              E198300200246 
 27.35      33.86398   2.03255    1.                              E198300200247 
 27.35      29.03212   1.98725    2.                              E198300200248 
 27.45      31.06376   1.89003    1.                              E198300200249 
 27.45      33.06229   1.98725    2.                              E198300200250 
 27.55      35.24542   2.10274    1.                              E198300200251 
 27.55      27.46483   1.96044    2.                              E198300200252 
 27.65      31.02643   1.88812    1.                              E198300200253 
 27.65      30.30087   1.8792     2.                              E198300200254 
 27.75      31.69848   1.92236    1.                              E198300200255 
 27.75      34.55494   2.03434    2.                              E198300200256 
 27.85      32.07184   1.94138    1.                              E198300200257 
 27.85      31.64426   1.96611    2.                              E198300200258 
 27.95      31.5118    1.91286    1.                              E198300200259 
 27.95      33.28618   1.97741    2.                              E198300200260 
 28.05      31.1011    1.89193    1.                              E198300200261 
 28.05      30.59941   1.94618    2.                              E198300200262 
 28.15      32.8559    1.98129    1.                              E198300200263 
 28.15      31.86816   1.95332    2.                              E198300200264 
 28.25      28.30088   1.749      1.                              E198300200265 
 28.25      31.7189    1.8866     2.                              E198300200266 
 28.35      32.51987   1.96419    1.                              E198300200267 
 28.35      32.98765   1.94332    2.                              E198300200268 
 28.45      35.73079   2.12739    1.                              E198300200269 
 28.45      29.18139   1.9013     2.                              E198300200270 
 28.55      32.10918   1.94328    1.                              E198300200271 
 28.55      29.77845   1.89544    2.                              E198300200272 
 28.65      31.84782   1.92997    1.                              E198300200273 
 28.65      32.98765   2.0439     2.                              E198300200274 
 28.75      33.52795   2.01547    1.                              E198300200275 
 28.75      28.73359   1.9246     2.                              E198300200276 
 28.85      31.47446   1.91095    1.                              E198300200277 
 28.85      28.58432   1.89249    2.                              E198300200278 
 28.95      31.77315   1.92617    1.                              E198300200279 
 28.95      29.33065   1.89249    2.                              E198300200280 
 29.05      30.65306   1.86909    1.                              E198300200281 
 29.05      32.31596   1.97882    2.                              E198300200282 
 29.15      29.94367   1.83291    1.                              E198300200283 
 29.15      29.77845   1.95617    2.                              E198300200284 
 29.25      30.87708   1.88051    1.                              E198300200285 
 29.25      34.10714   2.02886    2.                              E198300200286 
 29.35      31.58647   1.91666    1.                              E198300200287 
 29.35      29.85308   1.92025    2.                              E198300200288 
 29.45      26.80743   1.67257    1.                              E198300200289 
 29.45      29.55455   1.92315    2.                              E198300200290 
 29.55      33.34127   2.00598    1.                              E198300200291 
 29.55      31.12183   1.93326    2.                              E198300200292 
 29.65      31.43712   1.90905    1.                              E198300200293 
 29.65      31.2711    1.96753    2.                              E198300200294 
 29.75      29.79433   1.82528    1.                              E198300200295 
 29.75      34.25641   1.99843    2.                              E198300200296 
 29.85      28.30088   1.749      1.                              E198300200297 
 29.85      27.91263   1.9746     2.                              E198300200298 
 29.95      30.31704   1.85195    1.                              E198300200299 
 29.95      28.73359   1.9188     2.                              E198300200300 
 30.05      32.59455   1.96799    1.                              E198300200301 
 30.05      28.80822   1.92893    2.                              E198300200302 
 30.15      32.18385   1.94708    1.                              E198300200303 
 30.15      26.04681   1.90423    2.                              E198300200304 
 30.25      28.9356    1.78144    1.                              E198300200305 
 30.25      30.67404   1.9647     2.                              E198300200306 
 30.35      32.74389   1.97559    1.                              E198300200307 
 30.35      28.43506   1.9217     2.                              E198300200308 
 30.45      32.96791   1.98698    1.                              E198300200309 
 30.45      31.42037   1.97882    2.                              E198300200310 
 30.55      33.04258   1.99078    1.                              E198300200311 
 30.55      28.58432   1.90423    2.                              E198300200312 
 30.65      30.20503   1.84624    1.                              E198300200313 
 30.65      29.10675   1.93758    2.                              E198300200314 
 30.75      28.33821   1.75091    1.                              E198300200315 
 30.75      30.37551   1.99285    2.                              E198300200316 
 30.85      28.48756   1.75854    1.                              E198300200317 
 30.85      31.64426   1.96328    2.                              E198300200318 
 30.95      30.46638   1.85957    1.                              E198300200319 
 30.95      30.97257   1.95047    2.                              E198300200320 
 31.05      29.23429   1.79669    1.                              E198300200321 
 31.05      28.50969   1.9519     2.                              E198300200322 
 31.15      28.9356    1.78144    1.                              E198300200323 
 31.15      27.6141    1.92315    2.                              E198300200324 
 31.25      27.18079   1.69169    1.                              E198300200325 
 31.25      30.37551   1.95332    2.                              E198300200326 
 31.35      28.22621   1.74518    1.                              E198300200327 
 31.35      27.01704   1.88216    2.                              E198300200328 
 31.45      28.97293   1.78334    1.                              E198300200329 
 31.45      28.95749   2.00538    2.                              E198300200330 
 31.55      28.58432   1.9188     2.                              E198300200331 
 31.65      31.34573   2.02198    2.                              E198300200332 
 31.75      27.3902    1.97318    2.                              E198300200333 
 31.85      25.74828   1.93901    2.                              E198300200334 
 31.95      27.68873   1.92749    2.                              E198300200335 
 32.05      28.13653   1.93038    2.                              E198300200336 
 32.15      29.62918   2.004      2.                              E198300200337 
 32.25      28.36042   1.94618    2.                              E198300200338 
 32.35      31.2711    2.07769    2.                              E198300200339 
 32.45      26.19608   2.02886    2.                              E198300200340 
 32.55      24.03173   1.9347     2.                              E198300200341 
 32.65      25.59901   1.93901    2.                              E198300200342 
 32.75      23.65857   1.99564    2.                              E198300200343 
 32.85      25.30048   2.02336    2.                              E198300200344 
 32.95      28.80822   1.99982    2.                              E198300200345 
 33.05      24.10636   1.9188     2.                              E198300200346 
 33.15      29.25602   2.05748    2.                              E198300200347 
 33.25      22.31518   1.92749    2.                              E198300200348 
 33.35      21.64348   2.02748    2.                              E198300200349 
 33.45      29.10675   2.04117    2.                              E198300200350 
 33.55      26.79314   2.02611    2.                              E198300200351 
 33.65      26.41998   1.97177    2.                              E198300200352 
 33.75      27.01704   2.00538    2.                              E198300200353 
 33.85      27.1663    1.94618    2.                              E198300200354 
 33.95      27.46483   1.97177    2.                              E198300200355 
 34.05      25.22585   1.96611    2.                              E198300200356 
 34.15      29.33065   2.02611    2.                              E198300200357 
 34.25      25.59901   1.93614    2.                              E198300200358 
 34.35      27.98726   1.9217     2.                              E198300200359 
 34.45      25.30048   1.96753    2.                              E198300200360 
 34.55      24.18099   1.96611    2.                              E198300200361 
 34.65      23.5093    1.9246     2.                              E198300200362 
 34.75      26.41998   1.95475    2.                              E198300200363 
 34.85      27.01704   1.98023    2.                              E198300200364 
 34.95      24.62879   1.94045    2.                              E198300200365 
 35.05      22.16591   1.88955    2.                              E198300200366 
 35.15      23.80783   1.97882    2.                              E198300200367 
 35.25      26.86777   1.91153    2.                              E198300200368 
 35.35      25.15122   1.9159     2.                              E198300200369 
 35.45      27.53946   2.0316     2.                              E198300200370 
 35.55      27.6141    1.9347     2.                              E198300200371 
 35.65      22.09128   1.88216    2.                              E198300200372 
 35.75      25.07659   1.92025    2.                              E198300200373 
 35.85      24.18099   1.9519     2.                              E198300200374 
 35.95      23.0615    1.85984    2.                              E198300200375 
 36.05      24.47952   1.92604    2.                              E198300200376 
 36.15      25.37512   1.87029    2.                              E198300200377 
 36.25      19.4045    1.80667    2.                              E198300200378 
 36.35      24.47952   1.85534    2.                              E198300200379 
 36.45      23.9571    1.88364    2.                              E198300200380 
 36.55      20.22546   1.85684    2.                              E198300200381 
 36.65      22.46444   1.86283    2.                              E198300200382 
 36.75      28.06189   1.93758    2.                              E198300200383 
 36.85      22.09128   1.87029    2.                              E198300200384 
 36.95      19.4045    1.80358    2.                              E198300200385 
 37.05      22.31518   1.80204    2.                              E198300200386 
 37.15      24.70342   1.8866     2.                              E198300200387 
 37.25      24.33026   1.83724    2.                              E198300200388 
 37.35      21.64348   1.90569    2.                              E198300200389 
 37.45      21.86738   1.88068    2.                              E198300200390 
 37.55      19.8523    1.85534    2.                              E198300200391 
 37.65      24.18099   1.92604    2.                              E198300200392 
 37.75      20.89716   1.76928    2.                              E198300200393 
 37.85      24.70342   1.87475    2.                              E198300200394 
 37.95      24.92732   1.82812    2.                              E198300200395 
 38.05      21.34495   1.82507    2.                              E198300200396 
 38.15      24.62879   1.81896    2.                              E198300200397 
 38.25      21.49422   1.81896    2.                              E198300200398 
 38.35      21.56885   1.79894    2.                              E198300200399 
 38.45      21.12105   1.83268    2.                              E198300200400 
 38.55      22.98687   1.81282    2.                              E198300200401 
 38.65      21.12105   1.85384    2.                              E198300200402 
 38.75      20.97179   1.81129    2.                              E198300200403 
 38.85      22.91224   1.83875    2.                              E198300200404 
 38.95      21.27032   1.88364    2.                              E198300200405 
 39.05      22.68834   1.83724    2.                              E198300200406 
 39.15      21.71811   1.85984    2.                              E198300200407 
 39.25      23.36003   1.81129    2.                              E198300200408 
 39.35      20.44936   1.84631    2.                              E198300200409 
 39.45      22.01665   1.85984    2.                              E198300200410 
 39.55      18.95671   1.73752    2.                              E198300200411 
 39.65      20.37473   1.82964    2.                              E198300200412 
 39.75      20.67326   1.83875    2.                              E198300200413 
 39.85      20.67326   1.80821    2.                              E198300200414 
 39.95      18.80744   1.78495    2.                              E198300200415 
 40.05      22.53907   1.91444    2.                              E198300200416 
 40.15      21.56885   1.80204    2.                              E198300200417 
 40.25      20.67326   1.83875    2.                              E198300200418 
 40.35      18.65817   1.84933    2.                              E198300200419 
 40.45      22.8376    1.84933    2.                              E198300200420 
 40.55      17.16552   1.83116    2.                              E198300200421 
 40.65      18.65817   1.80667    2.                              E198300200422 
 40.75      20.00156   1.89397    2.                              E198300200423 
 40.85      21.27032   1.78027    2.                              E198300200424 
 40.95      20.30009   1.89102    2.                              E198300200425 
 41.05      19.6284    1.81743    2.                              E198300200426 
 41.15      22.53907   1.82812    2.                              E198300200427 
 41.25      21.19569   1.85834    2.                              E198300200428 
 41.35      22.16591   1.85083    2.                              E198300200429 
 41.45      23.5093    1.91299    2.                              E198300200430 
 41.55      20.30009   1.77557    2.                              E198300200431 
 41.65      20.15083   1.89397    2.                              E198300200432 
 41.75      18.35964   1.79118    2.                              E198300200433 
