ENTRY            E2289   20111008                             E066E228900000001 
SUBENT        E2289001   20111008                             E066E228900100001 
BIB                 11         22                                 E228900100002 
TITLE      Proton-production double-differential cross sections   E228900100003 
           for 300-MeV and 392-MeV proton-induced reactions       E228900100004 
AUTHOR     (H.Iwamoto, M.Imamura, Y.Koba, Y.Fukui, G.Wakabayashi, E228900100005 
            Y.Uozumi, T.Kin, Y.Iwamoto, S.Hohara, M.Nakano)       E228900100006 
INSTITUTE  (2JPNKYU) Department of Applied Quantum Physics and    E228900100007 
                     Nuclear Engineering                          E228900100008 
           (2JPNJAE)                                              E228900100009 
           (2JPNKNK) Atomic Energy Research Institute             E228900100010 
           (2JPNKIT)                                              E228900100011 
REFERENCE  (J,PR/C,82,(3),034604,201009)                          E228900100012 
PART-DET   (P)                                                    E228900100013 
INC-SOURCE Beam intensity is 5 nA.                                E228900100014 
SAMPLE     Physical-form of target is solid.                      E228900100015 
FACILITY   (CYCLO,2JPNOSA) Research Center for Nuclear Physics    E228900100016 
DETECTOR   Calibration: The proton scattering off hydrogen        E228900100017 
           contained in polyester was used in energy calibration  E228900100018 
           of the scintillators.                                  E228900100019 
           (SCIN,GE) To detect emitted proton with Delta E-E      E228900100020 
                     spectrometry                                 E228900100021 
ERR-ANALYS (ERR-S) Statistical uncertainty                        E228900100022 
HISTORY    (20110104C) Kt                                         E228900100023 
           (20110630U) Nf. Author name corrected                  E228900100024 
ENDBIB              22          0                                 E228900100025 
NOCOMMON             0          0                                 E228900100026 
ENDSUBENT           25          0                                 E228900199999 
SUBENT        E2289002   20110518                             E065E228900200001 
BIB                  5          8                                 E228900200002 
REACTION   (8-O-16(P,X)1-H-1,,DA/DE)                              E228900200003 
EN-SEC     ANG is polar angle (lab.) between beam and proton      E228900200004 
           (E,P)                                                  E228900200005 
SAMPLE     - Target is natural.                                   E228900200006 
           - Chemical-form of target: Al2O3                       E228900200007 
           - Target-thickness is 1.34 mg/cm**2.                   E228900200008 
STATUS     (TABLE) Plotted in Fig.4 of J,PR/C,82,034604,2010      E228900200009 
HISTORY    (20100927R) Received by e-mail from Y.Uozumi           E228900200010 
ENDBIB               8          0                                 E228900200011 
COMMON               1          3                                 E228900200012 
EN                                                                E228900200013 
MEV                                                               E228900200014 
 300.                                                             E228900200015 
ENDCOMMON            3          0                                 E228900200016 
DATA                 4        143                                 E228900200017 
   9.00E+01        40.   4.21E-01   3.47E-02                      E228900200054 
   9.00E+01        50.   4.04E-01   2.31E-02                      E228900200055 
   9.00E+01        60.   3.87E-01   5.27E-03                      E228900200056 
   9.00E+01        75.   2.01E-01   3.24E-03                      E228900200057 
   9.00E+01        90.   8.02E-02   1.32E-02                      E228900200058 
   9.00E+01       105.   4.25E-02   4.55E-03                      E228900200059 
   1.00E+02        30.   3.31E-01   5.47E-02                      E228900200060 
   1.00E+02        40.   4.35E-01   3.47E-02                      E228900200061 
   1.00E+02        50.   3.77E-01   2.28E-02                      E228900200062 
   1.00E+02        60.   3.53E-01   5.05E-03                      E228900200063 
   1.00E+02        75.   1.66E-01   2.95E-03                      E228900200064 
   1.00E+02        90.   6.77E-02   1.23E-02                      E228900200065 
   1.00E+02       105.   3.00E-02   4.06E-03                      E228900200066 
   1.10E+02        40.   4.39E-01   3.49E-02                      E228900200067 
   1.10E+02        50.   3.85E-01   2.27E-02                      E228900200068 
   1.10E+02        60.   2.80E-01   4.88E-03                      E228900200069 
   1.10E+02        75.   1.14E-01   2.52E-03                      E228900200070 
   1.10E+02        90.   5.02E-02   1.13E-02                      E228900200071 
   1.10E+02       105.   2.55E-02   3.64E-03                      E228900200072 
   1.20E+02        30.   3.72E-01   5.69E-02                      E228900200073 
   1.20E+02        40.   4.88E-01   3.48E-02                      E228900200074 
   1.20E+02        50.   3.72E-01   2.23E-02                      E228900200075 
   1.20E+02        60.   2.55E-01   4.68E-03                      E228900200076 
   1.20E+02        75.   8.70E-02   2.31E-03                      E228900200077 
   1.20E+02        90.   4.21E-02   1.03E-02                      E228900200078 
   1.20E+02       105.   1.91E-02   3.24E-03                      E228900200079 
   1.30E+02        30.   4.37E-01   5.77E-02                      E228900200080 
   1.30E+02        40.   5.35E-01   3.43E-02                      E228900200081 
   1.30E+02        50.   3.86E-01   2.15E-02                      E228900200082 
   1.30E+02        60.   2.31E-01   4.43E-03                      E228900200083 
   1.30E+02        75.   7.06E-02   2.08E-03                      E228900200084 
   1.30E+02        90.   3.49E-02   9.12E-03                      E228900200085 
   1.30E+02       105.   1.37E-02   2.91E-03                      E228900200086 
   1.40E+02        30.   5.17E-01   5.80E-02                      E228900200087 
   1.40E+02        40.   5.21E-01   3.63E-02                      E228900200088 
   1.40E+02        50.   3.58E-01   2.06E-02                      E228900200089 
   1.40E+02        60.   1.75E-01   4.19E-03                      E228900200090 
   1.40E+02        75.   5.18E-02   1.84E-03                      E228900200091 
   1.40E+02        90.   2.76E-02   8.81E-03                      E228900200092 
   1.40E+02       105.   1.07E-02   2.57E-03                      E228900200093 
   1.50E+02        30.   5.60E-01   5.74E-02                      E228900200094 
   1.50E+02        40.   6.00E-01   3.46E-02                      E228900200095 
   1.50E+02        50.   3.25E-01   2.14E-02                      E228900200096 
   1.50E+02        60.   1.52E-01   3.86E-03                      E228900200097 
   1.50E+02        75.   3.99E-02   1.64E-03                      E228900200098 
   1.50E+02        90.   2.06E-02   7.75E-03                      E228900200099 
   1.50E+02       105.   7.23E-03   2.31E-03                      E228900200100 
   1.80E+02        30.   6.62E-01   6.42E-02                      E228900200101 
   1.80E+02        40.   5.77E-01   3.32E-02                      E228900200102 
   1.80E+02        50.   1.48E-01   1.60E-02                      E228900200103 
   1.80E+02        60.   3.56E-02   2.85E-03                      E228900200104 
   1.80E+02        75.   7.28E-03   9.07E-04                      E228900200105 
   1.80E+02        90.   1.25E-02   6.10E-03                      E228900200106 
   1.80E+02       105.   3.20E-03   1.61E-03                      E228900200107 
   1.90E+02        30.   6.66E-01   6.45E-02                      E228900200108 
   1.90E+02        40.   4.85E-01   2.71E-02                      E228900200109 
   1.90E+02        50.   9.94E-02   1.25E-02                      E228900200110 
   1.90E+02        60.   2.84E-02   2.31E-03                      E228900200111 
   1.90E+02        75.   6.29E-03   5.83E-04                      E228900200112 
   1.90E+02        90.   8.47E-03   5.78E-03                      E228900200113 
   1.90E+02       105.   2.73E-03   1.49E-03                      E228900200114 
   2.00E+02        30.   6.46E-01   6.52E-02                      E228900200115 
   2.00E+02        40.   3.83E-01   2.45E-02                      E228900200116 
   2.00E+02        50.   6.80E-02   1.15E-02                      E228900200117 
   2.00E+02        60.   1.99E-02   2.20E-03                      E228900200118 
   2.00E+02        75.   2.16E-03   6.28E-04                      E228900200119 
   2.00E+02        90.   6.03E-03   4.99E-03                      E228900200120 
   2.00E+02       105.   2.29E-03   1.37E-03                      E228900200121 
   2.10E+02        30.   6.49E-01   6.61E-02                      E228900200122 
   2.10E+02        40.   3.66E-01   2.37E-02                      E228900200123 
   2.10E+02        50.   5.02E-02   1.02E-02                      E228900200124 
   2.10E+02        60.   1.35E-02   2.01E-03                      E228900200125 
   2.10E+02        75.   1.77E-03   4.11E-04                      E228900200126 
   2.10E+02        90.   6.19E-03   4.39E-03                      E228900200127 
   2.10E+02       105.   0.00E+00   1.33E-03                      E228900200128 
   2.20E+02        30.   6.99E-01   6.44E-02                      E228900200129 
   2.20E+02        40.   3.12E-01   2.09E-02                      E228900200130 
   2.20E+02        50.   3.01E-02   9.23E-03                      E228900200131 
   2.20E+02        60.   1.49E-02   1.88E-03                      E228900200132 
   2.20E+02        75.   1.27E-03   3.64E-04                      E228900200133 
   2.20E+02        90.   3.27E-03   4.42E-03                      E228900200134 
   2.20E+02       105.   5.80E-04   1.03E-03                      E228900200135 
   2.30E+02        30.   6.38E-01   6.02E-02                      E228900200136 
   2.30E+02        40.   2.65E-01   2.00E-02                      E228900200137 
   2.30E+02        50.   3.04E-02   7.72E-03                      E228900200138 
   2.30E+02        60.   7.62E-03   1.78E-03                      E228900200139 
   2.30E+02        75.   3.19E-05   2.84E-04                      E228900200140 
   2.30E+02        90.   1.14E-03   4.14E-03                      E228900200141 
   2.30E+02       105.   8.71E-04   1.04E-03                      E228900200142 
   2.40E+02        30.   6.27E-01   6.15E-02                      E228900200143 
   2.40E+02        40.   1.84E-01   2.04E-02                      E228900200144 
   2.40E+02        50.   1.92E-02   7.25E-03                      E228900200145 
   2.40E+02        60.   2.20E-03   1.68E-03                      E228900200146 
   2.40E+02        90.   1.71E-03   3.98E-03                      E228900200147 
   2.40E+02       105.   5.95E-04   5.53E-04                      E228900200148 
   2.50E+02        30.   4.49E-01   6.13E-02                      E228900200149 
   2.50E+02        40.   1.12E-01   1.76E-02                      E228900200150 
   2.50E+02        50.   1.01E-02   6.38E-03                      E228900200151 
   2.50E+02        60.   2.95E-03   1.27E-03                      E228900200152 
   2.50E+02        90.  -1.18E-03   2.65E-03                      E228900200153 
   2.50E+02       105.   2.20E-04   4.27E-04                      E228900200154 
   2.60E+02        30.   3.66E-01   5.39E-02                      E228900200155 
   2.60E+02        40.   8.17E-02   1.36E-02                      E228900200156 
   2.60E+02        50.   2.92E-03   5.01E-03                      E228900200157 
   2.70E+02        30.   1.94E-01   4.51E-02                      E228900200158 
   2.70E+02        50.   1.73E-03   2.92E-03                      E228900200159 
   2.80E+02        30.   2.09E-01   3.75E-02                      E228900200160 
   2.90E+02        30.   1.59E-01   2.75E-02                      E228900200161 
   3.00E+02        30.   9.28E-02   1.32E-02                      E228900200162 
ENDDATA            145          0                                 E228900200163 
ENDSUBENT          162          0                                 E228900299999 
SUBENT        E2289003   20110518                             E065E228900300001 
BIB                  4          7                                 E228900300002 
REACTION   (79-AU-197(P,X)1-H-1,EM,DA/DE)                         E228900300003 
EN-SEC     ANG is polar angle (lab.) between beam and proton      E228900300004 
           (E,P)                                                  E228900300005 
SAMPLE     - Target is natural.                                   E228900300006 
           - Chemical-form of target is element.                  E228900300007 
           - Target-thickness is 19.32 mg/cm**2.                  E228900300008 
STATUS     (CURVE) Plotted in Fig.4 of J,PR/C,82,034604,2010      E228900300009 
ENDBIB               7          0                                 E228900300010 
COMMON               1          3                                 E228900300011 
EN                                                                E228900300012 
MEV                                                               E228900300013 
 300.                                                             E228900300014 
ENDCOMMON            3          0                                 E228900300015 
DATA                 4        113                                 E228900300016 
E          ANG        DATA       ERR-S                            E228900300017 
MEV        ADEG       MB/SR/MEV  MB/SR/MEV                        E228900300018 
   4.00E+01   3.00E+01  1.300E+00   0.00E+00                      E228900300019 
   4.00E+01   4.50E+01  1.274E+00   0.00E+00                      E228900300020 
   4.00E+01   6.00E+01  1.164E+00   0.00E+00                      E228900300021 
   4.00E+01   7.50E+01  1.139E+00   0.00E+00                      E228900300022 
   4.00E+01   9.00E+01  8.483E-01   0.00E+00                      E228900300023 
   5.00E+01   3.00E+01  1.222E+00   0.00E+00                      E228900300024 
   5.00E+01   4.50E+01  1.334E+00   0.00E+00                      E228900300025 
   5.00E+01   6.00E+01  1.137E+00   0.00E+00                      E228900300026 
   5.00E+01   7.50E+01  1.064E+00   0.00E+00                      E228900300027 
   5.00E+01   9.00E+01  7.399E-01   0.00E+00                      E228900300028 
   6.00E+01   3.00E+01  1.285E+00   0.00E+00                      E228900300029 
   6.00E+01   4.50E+01  1.245E+00   0.00E+00                      E228900300030 
   6.00E+01   6.00E+01  1.087E+00   0.00E+00                      E228900300031 
   6.00E+01   7.50E+01  9.711E-01   0.00E+00                      E228900300032 
   6.00E+01   9.00E+01  6.027E-01   0.00E+00                      E228900300033 
   7.00E+01   3.00E+01  1.132E+00   0.00E+00                      E228900300034 
   7.00E+01   4.50E+01  1.216E+00   0.00E+00                      E228900300035 
   7.00E+01   6.00E+01  1.038E+00   0.00E+00                      E228900300036 
   7.00E+01   7.50E+01  8.280E-01   0.00E+00                      E228900300037 
   7.00E+01   9.00E+01  4.585E-01   0.00E+00                      E228900300038 
   8.00E+01   3.00E+01  1.132E+00   0.00E+00                      E228900300039 
   8.00E+01   4.50E+01  1.189E+00   0.00E+00                      E228900300040 
   8.00E+01   6.00E+01  9.479E-01   0.00E+00                      E228900300041 
   8.00E+01   7.50E+01  7.059E-01   0.00E+00                      E228900300042 
   8.00E+01   9.00E+01  3.569E-01   0.00E+00                      E228900300043 
   9.00E+01   3.00E+01  1.050E+00   0.00E+00                      E228900300044 
   9.00E+01   4.50E+01  1.109E+00   0.00E+00                      E228900300045 
   9.00E+01   6.00E+01  8.459E-01   0.00E+00                      E228900300046 
   9.00E+01   7.50E+01  5.883E-01   0.00E+00                      E228900300047 
   9.00E+01   9.00E+01  2.778E-01   0.00E+00                      E228900300048 
   1.00E+02   3.00E+01  9.977E-01   0.00E+00                      E228900300049 
   1.00E+02   4.50E+01  1.062E+00   0.00E+00                      E228900300050 
   1.00E+02   6.00E+01  7.722E-01   0.00E+00                      E228900300051 
   1.00E+02   7.50E+01  4.792E-01   0.00E+00                      E228900300052 
   1.00E+02   9.00E+01  2.113E-01   0.00E+00                      E228900300053 
   1.10E+02   3.00E+01  9.247E-01   0.00E+00                      E228900300054 
   1.10E+02   4.50E+01  1.014E+00   0.00E+00                      E228900300055 
   1.10E+02   6.00E+01  6.891E-01   0.00E+00                      E228900300056 
   1.10E+02   7.50E+01  3.730E-01   0.00E+00                      E228900300057 
   1.10E+02   9.00E+01  1.645E-01   0.00E+00                      E228900300058 
   1.20E+02   3.00E+01  9.727E-01   0.00E+00                      E228900300059 
   1.20E+02   4.50E+01  1.014E+00   0.00E+00                      E228900300060 
   1.20E+02   6.00E+01  6.149E-01   0.00E+00                      E228900300061 
   1.20E+02   7.50E+01  3.038E-01   0.00E+00                      E228900300062 
   1.20E+02   9.00E+01  1.251E-01   0.00E+00                      E228900300063 
   1.30E+02   3.00E+01  9.727E-01   0.00E+00                      E228900300064 
   1.30E+02   4.50E+01  9.247E-01   0.00E+00                      E228900300065 
   1.30E+02   6.00E+01  5.363E-01   0.00E+00                      E228900300066 
   1.30E+02   7.50E+01  2.419E-01   0.00E+00                      E228900300067 
   1.30E+02   9.00E+01  1.043E-01   0.00E+00                      E228900300068 
   1.40E+02   3.00E+01  9.727E-01   0.00E+00                      E228900300069 
   1.40E+02   4.50E+01  9.462E-01   0.00E+00                      E228900300070 
   1.40E+02   6.00E+01  4.678E-01   0.00E+00                      E228900300071 
   1.40E+02   7.50E+01  1.883E-01   0.00E+00                      E228900300072 
   1.40E+02   9.00E+01  8.494E-02   0.00E+00                      E228900300073 
   1.50E+02   3.00E+01  1.132E+00   0.00E+00                      E228900300074 
   1.50E+02   4.50E+01  9.036E-01   0.00E+00                      E228900300075 
   1.50E+02   6.00E+01  4.174E-01   0.00E+00                      E228900300076 
   1.50E+02   7.50E+01  1.499E-01   0.00E+00                      E228900300077 
   1.50E+02   9.00E+01  6.462E-02   0.00E+00                      E228900300078 
   1.60E+02   3.00E+01  1.161E+00   0.00E+00                      E228900300079 
   1.60E+02   6.00E+01  3.725E-01   0.00E+00                      E228900300080 
   1.60E+02   7.50E+01  1.221E-01   0.00E+00                      E228900300081 
   1.60E+02   9.00E+01  5.264E-02   0.00E+00                      E228900300082 
   1.70E+02   9.00E+01  3.915E-02   0.00E+00                      E228900300083 
   1.80E+02   3.00E+01  1.104E+00   0.00E+00                      E228900300084 
   1.80E+02   4.50E+01  7.362E-01   0.00E+00                      E228900300085 
   1.80E+02   6.00E+01  1.717E-01   0.00E+00                      E228900300086 
   1.80E+02   7.50E+01  4.799E-02   0.00E+00                      E228900300087 
   1.80E+02   9.00E+01  2.978E-02   0.00E+00                      E228900300088 
   1.90E+02   3.00E+01  1.076E+00   0.00E+00                      E228900300089 
   1.90E+02   4.50E+01  5.358E-01   0.00E+00                      E228900300090 
   1.90E+02   6.00E+01  1.064E-01   0.00E+00                      E228900300091 
   1.90E+02   7.50E+01  2.654E-02   0.00E+00                      E228900300092 
   1.90E+02   9.00E+01  2.266E-02   0.00E+00                      E228900300093 
   2.00E+02   3.00E+01  1.050E+00   0.00E+00                      E228900300094 
   2.00E+02   4.50E+01  4.365E-01   0.00E+00                      E228900300095 
   2.00E+02   6.00E+01  7.733E-02   0.00E+00                      E228900300096 
   2.00E+02   7.50E+01  1.761E-02   0.00E+00                      E228900300097 
   2.00E+02   9.00E+01  1.437E-02   0.00E+00                      E228900300098 
   2.10E+02   3.00E+01  1.050E+00   0.00E+00                      E228900300099 
   2.10E+02   4.50E+01  3.981E-01   0.00E+00                      E228900300100 
   2.10E+02   6.00E+01  6.299E-02   0.00E+00                      E228900300101 
   2.10E+02   7.50E+01  9.739E-03   0.00E+00                      E228900300102 
   2.20E+02   3.00E+01  1.023E+00   0.00E+00                      E228900300103 
   2.20E+02   4.50E+01  3.097E-01   0.00E+00                      E228900300104 
   2.20E+02   6.00E+01  3.730E-02   0.00E+00                      E228900300105 
   2.20E+02   7.50E+01  7.242E-03   0.00E+00                      E228900300106 
   2.30E+02   3.00E+01  9.977E-01   0.00E+00                      E228900300107 
   2.30E+02   4.50E+01  2.642E-01   0.00E+00                      E228900300108 
   2.30E+02   6.00E+01  3.180E-02   0.00E+00                      E228900300109 
   2.30E+02   7.50E+01  4.288E-03   0.00E+00                      E228900300110 
   2.40E+02   3.00E+01  9.247E-01   0.00E+00                      E228900300111 
   2.40E+02   4.50E+01  2.104E-01   0.00E+00                      E228900300112 
   2.40E+02   6.00E+01  2.312E-02   0.00E+00                      E228900300113 
   2.40E+02   7.50E+01  3.827E-03   0.00E+00                      E228900300114 
   2.50E+02   3.00E+01  8.790E-01   0.00E+00                      E228900300115 
   2.50E+02   4.50E+01  1.365E-01   0.00E+00                      E228900300116 
   2.50E+02   6.00E+01  1.308E-02   0.00E+00                      E228900300117 
   2.50E+02   7.50E+01  1.724E-03   0.00E+00                      E228900300118 
   2.60E+02   3.00E+01  6.012E-01   0.00E+00                      E228900300119 
   2.60E+02   4.50E+01  8.851E-02   0.00E+00                      E228900300120 
   2.60E+02   6.00E+01  6.910E-03   0.00E+00                      E228900300121 
   2.70E+02   3.00E+01  4.909E-01   0.00E+00                      E228900300122 
   2.70E+02   4.50E+01  5.129E-02   0.00E+00                      E228900300123 
   2.70E+02   6.00E+01  4.282E-03   0.00E+00                      E228900300124 
   2.80E+02   3.00E+01  3.715E-01   0.00E+00                      E228900300125 
   2.80E+02   4.50E+01  3.404E-02   0.00E+00                      E228900300126 
   2.80E+02   6.00E+01  1.435E-03   0.00E+00                      E228900300127 
   2.90E+02   3.00E+01  2.742E-01   0.00E+00                      E228900300128 
   2.90E+02   4.50E+01  1.368E-02   0.00E+00                      E228900300129 
   3.00E+02   3.00E+01  1.394E-01   0.00E+00                      E228900300130 
   3.00E+02   4.50E+01  4.581E-03   0.00E+00                      E228900300131 
ENDDATA            115          0                                 E228900300132 
ENDSUBENT          131          0                                 E228900399999 
SUBENT        E2289004   20110518                             E065E228900400001 
BIB                  5          8                                 E228900400002 
REACTION   (23-V-51(P,X)1-H-1,EM,DA/DE,P)                         E228900400003 
EN-SEC     ANG is polar angle (lab.) between beam and proton      E228900400004 
           (E,P)                                                  E228900400005 
SAMPLE     - Target is natural.                                   E228900400006 
           - Chemical-form of target is element.                  E228900400007 
           - Target-thickness is 2.54 mg/cm**2.                   E228900400008 
STATUS     (TABLE) Plotted in Fig.5 of J,PR/C,82,034604,2010      E228900400009 
HISTORY    (20100927R) Received by e-mail from Y.Uozumi           E228900400010 
ENDBIB               8          0                                 E228900400011 
COMMON               1          3                                 E228900400012 
EN                                                                E228900400013 
MEV                                                               E228900400014 
 392.                                                             E228900400015 
ENDCOMMON            3          0                                 E228900400016 
DATA                 4        214                                 E228900400017 
E          ANG        DATA       ERR-S                            E228900400018 
MEV        ADEG       MB/SR/MEV  MB/SR/MEV                        E228900400019 
   2.50E+01   2.00E+01   3.84E-01   3.19E-03                      E228900400020 
   2.50E+01   3.00E+01   3.72E-01   3.09E-03                      E228900400021 
   2.50E+01   4.50E+01   3.38E-01   3.73E-03                      E228900400022 
   2.50E+01   6.00E+01   3.02E-01   3.39E-03                      E228900400023 
   2.50E+01   7.50E+01   2.37E-01   1.76E-03                      E228900400024 
   2.50E+01   9.00E+01   1.99E-01   1.54E-03                      E228900400025 
   2.50E+01   1.05E+02   1.59E-01   1.60E-03                      E228900400026 
   3.50E+01   2.00E+01   5.64E-01   3.88E-03                      E228900400027 
   3.50E+01   3.00E+01   5.41E-01   3.74E-03                      E228900400028 
   3.50E+01   4.50E+01   4.99E-01   4.56E-03                      E228900400029 
   3.50E+01   6.00E+01   4.47E-01   4.15E-03                      E228900400030 
   3.50E+01   7.50E+01   3.33E-01   2.10E-03                      E228900400031 
   3.50E+01   9.00E+01   2.74E-01   1.82E-03                      E228900400032 
   3.50E+01   1.05E+02   2.05E-01   1.83E-03                      E228900400033 
   4.50E+01   2.00E+01   5.87E-01   3.98E-03                      E228900400034 
   4.50E+01   3.00E+01   5.52E-01   3.80E-03                      E228900400035 
   4.50E+01   4.50E+01   5.10E-01   4.63E-03                      E228900400036 
   4.50E+01   6.00E+01   4.47E-01   4.17E-03                      E228900400037 
   4.50E+01   7.50E+01   3.25E-01   2.08E-03                      E228900400038 
   4.50E+01   9.00E+01   2.50E-01   1.75E-03                      E228900400039 
   4.50E+01   1.05E+02   1.72E-01   1.68E-03                      E228900400040 
   5.50E+01   2.00E+01   5.61E-01   3.91E-03                      E228900400041 
   5.50E+01   3.00E+01   5.31E-01   3.75E-03                      E228900400042 
   5.50E+01   4.50E+01   5.02E-01   4.62E-03                      E228900400043 
   5.50E+01   6.00E+01   4.30E-01   4.11E-03                      E228900400044 
   5.50E+01   7.50E+01   2.99E-01   2.01E-03                      E228900400045 
   5.50E+01   9.00E+01   2.12E-01   1.62E-03                      E228900400046 
   5.50E+01   1.05E+02   1.36E-01   1.51E-03                      E228900400047 
   6.50E+01   2.00E+01   5.43E-01   3.87E-03                      E228900400048 
   6.50E+01   3.00E+01   5.13E-01   3.70E-03                      E228900400049 
   6.50E+01   4.50E+01   4.85E-01   4.57E-03                      E228900400050 
   6.50E+01   6.00E+01   4.11E-01   4.05E-03                      E228900400051 
   6.50E+01   7.50E+01   2.65E-01   1.90E-03                      E228900400052 
   6.50E+01   9.00E+01   1.73E-01   1.47E-03                      E228900400053 
   6.50E+01   1.05E+02   1.05E-01   1.33E-03                      E228900400054 
   7.50E+01   2.00E+01   5.15E-01   3.80E-03                      E228900400055 
   7.50E+01   3.00E+01   4.84E-01   3.62E-03                      E228900400056 
   7.50E+01   4.50E+01   4.70E-01   4.53E-03                      E228900400057 
   7.50E+01   6.00E+01   3.94E-01   3.99E-03                      E228900400058 
   7.50E+01   7.50E+01   2.32E-01   1.79E-03                      E228900400059 
   7.50E+01   9.00E+01   1.38E-01   1.32E-03                      E228900400060 
   7.50E+01   1.05E+02   7.85E-02   1.16E-03                      E228900400061 
   8.50E+01   2.00E+01   4.85E-01   3.72E-03                      E228900400062 
   8.50E+01   3.00E+01   4.60E-01   3.56E-03                      E228900400063 
