ENTRY            E2269   20190117                             E120E226900000001 
SUBENT        E2269001   20190117                             E120E226900100001 
BIB                 10         35                                 E226900100002 
TITLE      Precision evaluation of the 71Ga(nue,e-) solar         E226900100003 
           neutrino capture rate from the (3He,t) charge-exchange E226900100004 
           reaction                                               E226900100005 
AUTHOR     (D.Frekers, T.Adachi, H.Akimune, M.Alanssari,          E226900100006 
            B.A.Brown, B.T.Cleveland, H.Ejiri, H.Fujita, Y.Fujita,E226900100007 
            M.Fujiwara, V.N.Gavrin, M.N.Harakeh, K.Hatanaka,      E226900100008 
            M.Holl, C.Iwamoto, A.Lennarz, A.Okamoto, H.Okamura,   E226900100009 
            T.Suzuki, A.Tamii)                                    E226900100010 
INSTITUTE  (2GERMST) Institut fuer Kernphysik                     E226900100011 
           (2JPNOSA) Research Center for Nuclear physics          E226900100012 
           (2JPNKON) Department of Physics                        E226900100013 
           (1USAMSU) National Superconducting Cyclotron           E226900100014 
                     Laboratory, The Joint Institute for Nuclear  E226900100015 
                     Astrophysics and the Department of Physics   E226900100016 
                     and Astronomy                                E226900100017 
           (1USAWAU) Department of Physics                        E226900100018 
           (2JPNOSA) Department of Physics                        E226900100019 
           (4RUSJIA)                                              E226900100020 
           (2NEDKVI) University of Groningen                      E226900100021 
           (2GERGSI) GSI Helmholtzzentrum                         E226900100022 
REFERENCE  (J,PR/C,91,034608,2015)                                E226900100023 
PART-DET   (T)                                                    E226900100024 
INC-SOURCE Beam intensity is about 10 nA. (Electrical for 3He2+ ) E226900100025 
SAMPLE     - Chemical-form of target is element.                  E226900100026 
           - Physical-form of target is unknown.                  E226900100027 
           - Target-thickness is 3.64 mg/cm2.                     E226900100028 
           (31-GA-71,ENR=0.995)                                   E226900100029 
           During the experiment additional spectra from enriched E226900100030 
           69Ga target (99.7%) and from a target with a natural   E226900100031 
           composition of gallium were accumulated for later      E226900100032 
           consistency checks in analysis                         E226900100033 
FACILITY   (CYCLO,2JPNOSA) RCNP                                   E226900100034 
DETECTOR   - E-RSL: FWHM. Mainly given by the target thickness    E226900100035 
           - Grand Raiden spectrometer                            E226900100036 
HISTORY    (20181220C) Tada                                       E226900100037 
ENDBIB              35          0                                 E226900100038 
COMMON               2          3                                 E226900100039 
EN         E-RSL-FW                                               E226900100040 
MEV        KEV                                                    E226900100041 
 420.       45.                                                   E226900100042 
ENDCOMMON            3          0                                 E226900100043 
ENDSUBENT           42          0                                 E226900199999 
SUBENT        E2269002   20190117                             E120E226900200001 
BIB                  4          6                                 E226900200002 
REACTION   (31-GA-71(HE3,T)32-GE-71,PAR,DA)                       E226900200003 
EN-SEC     ANG-CM is polar angle (c.m.) between beam and triton   E226900200004 
           (E-LVL,32-GE-71)                                       E226900200005 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties   E226900200006 
STATUS     (CURVE) Plotted in Fig. 2 of Phys. Rev. C, 91, 034608, E226900200007 
                   2015                                           E226900200008 
ENDBIB               6          0                                 E226900200009 
NOCOMMON             0          0                                 E226900200010 
DATA                 4        147                                 E226900200011 
      1299.      1.843  4.190E-01  1.675E-02                      E226900200062 
      1299.      2.361  3.241E-01  2.191E-02                      E226900200063 
      1299.      2.880  3.394E-01  2.294E-02                      E226900200064 
      1299.      3.409  3.219E-01  2.174E-02                      E226900200065 
      1299.      3.937  2.534E-01  1.985E-02                      E226900200066 
      1299.      4.466  2.127E-01  1.667E-02                      E226900200067 
      1299.      4.984  1.534E-01  1.203E-02                      E226900200068 
      1299.      5.631  7.616E-02  5.146E-03                      E226900200069 
      1299.      6.039  6.976E-02  4.714E-03                      E226900200070 
      1299.      6.558  5.889E-02  3.981E-03                      E226900200071 
      1299.      7.086  4.198E-02  3.064E-03                      E226900200072 
      1299.      7.453  2.085E-02  1.772E-03                      E226900200073 
      1378.      0.249  3.734E-01  1.555E-02                      E226900200074 
      1378.      0.780  3.009E-01  1.203E-02                      E226900200075 
      1378.      1.300  2.121E-01  1.201E-02                      E226900200076 
      1378.      1.831  1.354E-01  8.410E-03                      E226900200077 
      1378.      2.352  1.006E-01  7.341E-03                      E226900200078 
      1378.      2.872  1.567E-01  1.312E-02                      E226900200079 
      1378.      3.403  1.270E-01  1.063E-02                      E226900200080 
      1378.      4.464  9.379E-02  9.770E-03                      E226900200081 
      1378.      4.985  5.952E-02  6.858E-03                      E226900200082 
      1378.      5.386  3.822E-02  4.990E-03                      E226900200083 
      1378.      6.036  2.497E-02  2.488E-03                      E226900200084 
      1378.      6.557  2.822E-02  2.759E-03                      E226900200085 
      1378.      7.088  1.791E-02  1.982E-03                      E226900200086 
      1378.      7.468  1.150E-02  1.347E-03                      E226900200087 
      1744.      0.250  6.458E-01  2.690E-02                      E226900200088 
      1744.      0.778  4.997E-01  2.081E-02                      E226900200089 
      1744.      1.317  3.342E-01  1.523E-02                      E226900200090 
      1744.      1.836  1.921E-01  9.819E-03                      E226900200091 
      1744.      2.355  1.410E-01  1.029E-02                      E226900200092 
      1744.      2.873  1.362E-01  1.140E-02                      E226900200093 
      1744.      3.392  1.323E-01  9.654E-03                      E226900200094 
      1744.      3.921  9.216E-02  7.716E-03                      E226900200095 
      1744.      4.450  7.966E-02  7.094E-03                      E226900200096 
      1744.      4.968  5.266E-02  4.690E-03                      E226900200097 
      1744.      5.627  2.121E-02  1.548E-03                      E226900200098 
      1744.      6.026  2.275E-02  1.783E-03                      E226900200099 
      1744.      6.545  1.966E-02  1.435E-03                      E226900200100 
      1744.      7.073  1.300E-02  1.226E-03                      E226900200101 
      2041.      0.270  1.908E+00  4.431E-02                      E226900200102 
      2041.      0.790  1.600E+00  4.768E-02                      E226900200103 
      2041.      1.311  1.092E+00  3.161E-02                      E226900200104 
      2041.      1.842  7.588E-01  3.057E-02                      E226900200105 
      2041.      2.362  6.105E-01  4.459E-02                      E226900200106 
      2041.      2.883  6.105E-01  4.845E-02                      E226900200107 
      2041.      3.414  5.303E-01  4.208E-02                      E226900200108 
      2041.      3.934  4.605E-01  2.882E-02                      E226900200109 
      2041.      4.465  3.494E-01  2.569E-02                      E226900200110 
      2041.      4.985  2.146E-01  1.694E-02                      E226900200111 
      2041.      5.636  1.373E-01  8.593E-03                      E226900200112 
      2041.      6.037  1.179E-01  7.868E-03                      E226900200113 
      2041.      6.557  8.997E-02  6.570E-03                      E226900200114 
      2041.      7.078  5.525E-02  4.035E-03                      E226900200115 
      2041.      7.458  3.515E-02  3.153E-03                      E226900200116 
      2352.      0.268  1.381E+00  3.998E-02                      E226900200117 
      2352.      0.797  1.295E+00  3.860E-02                      E226900200118 
      2352.      1.306  9.941E-01  2.963E-02                      E226900200119 
      2352.      1.844  8.685E-01  3.646E-02                      E226900200120 
      2352.      2.363  7.814E-01  4.889E-02                      E226900200121 
      2352.      2.892  8.238E-01  4.242E-02                      E226900200122 
      2352.      3.421  6.866E-01  4.296E-02                      E226900200123 
      2352.      3.940  5.558E-01  3.477E-02                      E226900200124 
      2352.      4.468  4.420E-01  2.521E-02                      E226900200125 
      2352.      4.997  3.071E-01  2.258E-02                      E226900200126 
      2352.      5.626  2.072E-01  1.182E-02                      E226900200127 
      2352.      6.045  1.821E-01  1.139E-02                      E226900200128 
      2352.      6.563  1.465E-01  9.970E-03                      E226900200129 
      2352.      7.092  1.000E-01  7.303E-03                      E226900200130 
      2352.      7.471  6.786E-02  5.357E-03                      E226900200131 
      2435.      0.230  1.341E+00  5.395E-02                      E226900200132 
      2435.      0.770  1.072E+00  3.099E-02                      E226900200133 
      2435.      1.290  8.041E-01  2.780E-02                      E226900200134 
      2435.      1.820  5.890E-01  2.037E-02                      E226900200135 
      2435.      2.340  4.851E-01  3.232E-02                      E226900200136 
      2435.      2.860  4.546E-01  3.602E-02                      E226900200137 
      2435.      3.391  4.311E-01  3.416E-02                      E226900200138 
      2435.      3.931  3.787E-01  2.782E-02                      E226900200139 
      2435.      4.461  3.012E-01  2.375E-02                      E226900200140 
      2435.      4.980  2.117E-01  1.440E-02                      E226900200141 
      2435.      5.630  1.130E-01  8.240E-03                      E226900200142 
      2435.      6.040  1.004E-01  6.691E-03                      E226900200143 
      2435.      6.560  7.986E-02  5.867E-03                      E226900200144 
      2435.      7.089  5.581E-02  4.100E-03                      E226900200145 
      2860.      0.250  1.697E+00  6.086E-02                      E226900200146 
      2860.      0.782  1.381E+00  3.998E-02                      E226900200147 
      2860.      1.304  9.211E-01  3.190E-02                      E226900200148 
      2860.      1.836  6.178E-01  2.489E-02                      E226900200149 
      2860.      2.348  4.498E-01  3.856E-02                      E226900200150 
      2860.      2.880  3.641E-01  2.874E-02                      E226900200151 
      2860.      3.412  3.750E-01  2.757E-02                      E226900200152 
      2860.      3.934  3.125E-01  2.636E-02                      E226900200153 
      2860.      4.476  2.828E-01  2.385E-02                      E226900200154 
      2860.      4.988  2.636E-01  2.081E-02                      E226900200155 
      2860.      5.390  2.651E-01  2.273E-02                      E226900200156 
      2860.      6.042  1.831E-01  1.346E-02                      E226900200157 
      2860.      6.564  1.526E-01  1.122E-02                      E226900200158 
      2860.      7.087  1.544E-01  1.423E-02                      E226900200159 
      2860.      7.468  1.414E-01  1.419E-02                      E226900200160 
ENDDATA            149          0                                 E226900200161 
ENDSUBENT          160          0                                 E226900299999 
SUBENT        E2269003   20190117                             E120E226900300001 
BIB                  4          6                                 E226900300002 
REACTION   (31-GA-71(HE3,T)32-GE-71,PAR,DA)                       E226900300003 
EN-SEC     ANG-CM is polar angle (c.m.) between beam and triton   E226900300004 
           (E-EXC,32-GE-71)                                       E226900300005 
ERR-ANALYS (DATA-ERR) No information on source of uncertainties   E226900300006 
STATUS     (CURVE) Plotted in Fig. 3 of Phys. Rev. C, 91, 034608, E226900300007 
                   2015                                           E226900300008 
ENDBIB               6          0                                 E226900300009 
NOCOMMON             0          0                                 E226900300010 
DATA                 5        211                                 E226900300011 
E-EXC-MIN  E-EXC-MAX  ANG-CM     DATA-CM    DATA-ERR              E226900300012 
MEV        MEV        ADEG       MB/SR      MB/SR                 E226900300013 
        1.0        1.5      0.257  3.334E-01  1.116E-02           E226900300014 
        1.0        1.5      0.795  2.641E-01  6.681E-03           E226900300015 
        1.0        1.5      1.318  1.821E-01  7.558E-03           E226900300016 
        1.0        1.5      1.842  1.279E-01  3.233E-03           E226900300017 
        1.0        1.5      2.366  1.066E-01  8.520E-03           E226900300018 
        1.0        1.5      2.875  1.193E-01  8.642E-03           E226900300019 
        1.0        1.5      3.413  1.094E-01  7.929E-03           E226900300020 
        1.0        1.5      3.936  1.039E-01  5.946E-03           E226900300021 
        1.0        1.5      4.460  8.818E-02  5.495E-03           E226900300022 
        1.0        1.5      4.984  6.924E-02  4.493E-03           E226900300023 
        1.0        1.5      5.380  5.252E-02  3.805E-03           E226900300024 
        1.0        1.5      6.031  5.162E-02  4.172E-03           E226900300025 
        1.0        1.5      6.555  3.783E-02  3.299E-03           E226900300026 
        1.0        1.5      7.078  2.796E-02  2.839E-03           E226900300027 
        1.0        1.5      7.460  2.084E-02  3.483E-03           E226900300028 
        1.5        2.0      0.258  1.211E-01  5.786E-03           E226900300029 
        1.5        2.0      0.805  1.041E-01  4.121E-03           E226900300030 
        1.5        2.0      1.310  9.046E-02  3.702E-03           E226900300031 
        1.5        2.0      1.845  7.463E-02  3.651E-03           E226900300032 
        1.5        2.0      2.366  6.584E-02  4.771E-03           E226900300033 
        1.5        2.0      2.887  6.695E-02  5.368E-03           E226900300034 
        1.5        2.0      3.408  6.107E-02  4.897E-03           E226900300035 
        1.5        2.0      3.942  5.711E-02  4.139E-03           E226900300036 
        1.5        2.0      4.463  4.673E-02  3.387E-03           E226900300037 
        1.5        2.0      4.984  3.402E-02  2.657E-03           E226900300038 
        1.5        2.0      5.382  2.113E-02  1.694E-03           E226900300039 
        1.5        2.0      6.040  1.895E-02  1.825E-03           E226900300040 
        1.5        2.0      6.561  1.513E-02  1.557E-03           E226900300041 
        1.5        2.0      7.082  1.217E-02  1.434E-03           E226900300042 
        1.5        2.0      7.466  1.301E-02  2.094E-03           E226900300043 
        2.0        2.5      0.236  5.797E-01  1.904E-02           E226900300044 
        2.0        2.5      0.772  5.075E-01  1.670E-02           E226900300045 
        2.0        2.5      1.295  4.296E-01  1.068E-02           E226900300046 
        2.0        2.5      1.818  3.401E-01  1.393E-02           E226900300047 
        2.0        2.5      2.340  3.104E-01  1.872E-02           E226900300048 
        2.0        2.5      2.862  3.186E-01  2.060E-02           E226900300049 
        2.0        2.5      3.385  2.719E-01  1.547E-02           E226900300050 
        2.0        2.5      3.921  2.245E-01  1.453E-02           E226900300051 
        2.0        2.5      4.444  1.777E-01  1.011E-02           E226900300052 
        2.0        2.5      4.954  1.262E-01  7.607E-03           E226900300053 
        2.0        2.5      5.367  8.886E-02  6.153E-03           E226900300054 
        2.0        2.5      6.028  6.862E-02  5.371E-03           E226900300055 
        2.0        2.5      6.537  5.571E-02  4.357E-03           E226900300056 
        2.0        2.5      7.073  4.448E-02  4.246E-03           E226900300057 
        2.0        2.5      7.445  4.162E-02  5.520E-03           E226900300058 
        2.5        3.0      0.254  5.745E-01  2.354E-02           E226900300059 
        2.5        3.0      0.779  4.779E-01  1.573E-02           E226900300060 
        2.5        3.0      1.303  3.626E-01  8.990E-03           E226900300061 
        2.5        3.0      1.842  2.821E-01  4.682E-03           E226900300062 
        2.5        3.0      2.352  2.616E-01  1.898E-02           E226900300063 
        2.5        3.0      2.877  2.683E-01  1.946E-02           E226900300064 
        2.5        3.0      3.415  2.467E-01  1.598E-02           E226900300065 
        2.5        3.0      3.954  2.176E-01  1.409E-02           E226900300066 
        2.5        3.0      4.478  1.679E-01  1.218E-02           E226900300067 
        2.5        3.0      4.989  1.201E-01  7.780E-03           E226900300068 
        2.5        3.0      5.403  8.964E-02  6.503E-03           E226900300069 
        2.5        3.0      6.052  7.582E-02  5.501E-03           E226900300070 
        2.5        3.0      6.576  6.414E-02  5.149E-03           E226900300071 
        2.5        3.0      7.101  5.753E-02  5.059E-03           E226900300072 
        2.5        3.0      7.488  5.203E-02  6.467E-03           E226900300073 
        3.0        3.5      0.248  1.083E+00  2.745E-02           E226900300074 
        3.0        3.5      0.786  8.715E-01  2.155E-02           E226900300075 
        3.0        3.5      1.311  5.937E-01  1.949E-02           E226900300076 
        3.0        3.5      1.849  4.182E-01  1.034E-02           E226900300077 
        3.0        3.5      2.360  3.569E-01  2.305E-02           E226900300078 
        3.0        3.5      2.898  3.912E-01  2.526E-02           E226900300079 
        3.0        3.5      3.422  3.569E-01  2.147E-02           E226900300080 
        3.0        3.5      3.960  3.366E-01  2.025E-02           E226900300081 
        3.0        3.5      4.485  2.599E-01  1.678E-02           E226900300082 
        3.0        3.5      5.009  1.846E-01  1.192E-02           E226900300083 
        3.0        3.5      5.409  1.247E-01  7.076E-03           E226900300084 
        3.0        3.5      6.072  1.055E-01  8.450E-03           E226900300085 
        3.0        3.5      6.596  9.391E-02  7.518E-03           E226900300086 
        3.0        3.5      7.121  8.355E-02  6.689E-03           E226900300087 
        3.0        3.5      7.507  6.782E-02  7.143E-03           E226900300088 
        3.5        4.0      0.250  1.658E+00  5.497E-02           E226900300089 
        3.5        4.0      0.791  1.331E+00  4.415E-02           E226900300090 
        3.5        4.0      1.305  9.266E-01  3.073E-02           E226900300091 
        3.5        4.0      1.846  6.503E-01  1.624E-02           E226900300092 
        3.5        4.0      2.374  5.828E-01  3.340E-02           E226900300093 
        3.5        4.0      2.901  6.558E-01  3.758E-02           E226900300094 
        3.5        4.0      3.429  6.079E-01  3.695E-02           E226900300095 
        3.5        4.0      3.970  5.007E-01  3.266E-02           E226900300096 
        3.5        4.0      4.498  3.856E-01  2.210E-02           E226900300097 
        3.5        4.0      5.025  2.661E-01  1.525E-02           E226900300098 
        3.5        4.0      5.442  1.883E-01  1.079E-02           E226900300099 
        3.5        4.0      6.094  1.716E-01  1.353E-02           E226900300100 
        3.5        4.0      6.622  1.450E-01  1.060E-02           E226900300101 
        3.5        4.0      7.149  1.322E-01  9.657E-03           E226900300102 
        3.5        4.0      7.538  1.267E-01  1.315E-02           E226900300103 
        4.0        4.5      0.272  1.850E+00  6.134E-02           E226900300104 
        4.0        4.5      0.785  1.498E+00  3.742E-02           E226900300105 
        4.0        4.5      1.311  1.052E+00  2.626E-02           E226900300106 
        4.0        4.5      1.824  7.380E-01  1.843E-02           E226900300107 
        4.0        4.5      2.337  6.394E-01  4.672E-02           E226900300108 
        4.0        4.5      2.850  7.195E-01  4.123E-02           E226900300109 
        4.0        4.5      3.377  6.840E-01  3.920E-02           E226900300110 
        4.0        4.5      3.890  5.540E-01  3.175E-02           E226900300111 
        4.0        4.5      4.403  4.641E-01  3.027E-02           E226900300112 
        4.0        4.5      4.929  3.485E-01  1.997E-02           E226900300113 
        4.0        4.5      5.321  2.638E-01  1.721E-02           E226900300114 
        4.0        4.5      5.955  2.248E-01  1.466E-02           E226900300115 
        4.0        4.5      6.468  1.805E-01  1.319E-02           E226900300116 
        4.0        4.5      6.995  1.591E-01  1.286E-02           E226900300117 
        4.0        4.5      7.359  1.525E-01  1.468E-02           E226900300118 
        4.5        5.0      0.244  1.996E+00  4.984E-02           E226900300119 
        4.5        5.0      0.771  1.603E+00  5.315E-02           E226900300120 
        4.5        5.0      1.299  1.154E+00  2.955E-02           E226900300121 
        4.5        5.0      1.840  8.374E-01  2.092E-02           E226900300122 
        4.5        5.0      2.354  6.957E-01  3.987E-02           E226900300123 
        4.5        5.0      2.882  7.195E-01  4.374E-02           E226900300124 
        4.5        5.0      3.423  6.669E-01  4.054E-02           E226900300125 
        4.5        5.0      3.951  5.587E-01  3.202E-02           E226900300126 
        4.5        5.0      4.492  4.375E-01  2.507E-02           E226900300127 
        4.5        5.0      5.020  3.123E-01  1.540E-02           E226900300128 
        4.5        5.0      5.422  2.325E-01  1.699E-02           E226900300129 
        4.5        5.0      6.075  2.487E-01  1.817E-02           E226900300130 
        4.5        5.0      6.603  2.066E-01  1.184E-02           E226900300131 
        4.5        5.0      7.130  1.790E-01  1.168E-02           E226900300132 
        4.5        5.0      7.519  1.659E-01  1.597E-02           E226900300133 
        5.0        5.5      0.251  1.700E+00  4.355E-02           E226900300134 
        5.0        5.5      0.778  1.449E+00  3.618E-02           E226900300135 
        5.0        5.5      1.320  1.144E+00  3.924E-02           E226900300136 
        5.0        5.5      1.847  9.034E-01  3.099E-02           E226900300137 
        5.0        5.5      2.375  7.894E-01  4.799E-02           E226900300138 
        5.0        5.5      2.902  7.961E-01  5.555E-02           E226900300139 
        5.0        5.5      3.444  7.075E-01  4.054E-02           E226900300140 
        5.0        5.5      3.971  6.182E-01  3.049E-02           E226900300141 
        5.0        5.5      4.499  5.357E-01  3.070E-02           E226900300142 
        5.0        5.5      5.027  4.266E-01  2.593E-02           E226900300143 
        5.0        5.5      5.443  3.230E-01  2.107E-02           E226900300144 
        5.0        5.5      6.096  3.097E-01  2.020E-02           E226900300145 
        5.0        5.5      6.623  2.551E-01  1.258E-02           E226900300146 
        5.0        5.5      7.165  2.015E-01  1.472E-02           E226900300147 
        5.0        5.5      7.540  1.852E-01  1.629E-02           E226900300148 
        5.5        6.0      0.233  2.273E+00  3.831E-02           E226900300149 
        5.5        6.0      0.765  1.909E+00  3.235E-02           E226900300150 
        5.5        6.0      1.312  1.450E+00  3.669E-02           E226900300151 
        5.5        6.0      1.831  1.092E+00  3.711E-02           E226900300152 
        5.5        6.0      2.378  8.646E-01  5.224E-02           E226900300153 
        5.5        6.0      2.909  8.163E-01  4.935E-02           E226900300154 
        5.5        6.0      3.455  7.643E-01  4.948E-02           E226900300155 
        5.5        6.0      3.987  6.979E-01  3.417E-02           E226900300156 
        5.5        6.0      4.533  6.372E-01  3.283E-02           E226900300157 
        5.5        6.0      5.065  5.132E-01  2.513E-02           E226900300158 
        5.5        6.0      5.472  3.896E-01  2.525E-02           E226900300159 
        5.5        6.0      6.130  3.618E-01  2.182E-02           E226900300160 
        5.5        6.0      6.663  2.818E-01  1.827E-02           E226900300161 
        5.5        6.0      7.209  2.308E-01  1.674E-02           E226900300162 
        5.5        6.0      7.587  2.124E-01  1.704E-02           E226900300163 
        6.0        6.5      0.230  2.902E+00  7.354E-02           E226900300164 
        6.0        6.5      0.773  2.416E+00  4.073E-02           E226900300165 
        6.0        6.5      1.316  1.775E+00  2.937E-02           E226900300166 
        6.0        6.5      1.832  1.261E+00  3.112E-02           E226900300167 
        6.0        6.5      2.376  9.028E-01  5.142E-02           E226900300168 
        6.0        6.5      2.890  8.313E-01  5.369E-02           E226900300169 
        6.0        6.5      3.432  7.654E-01  4.961E-02           E226900300170 
        6.0        6.5      3.960  7.287E-01  4.399E-02           E226900300171 
        6.0        6.5      4.502  6.766E-01  4.078E-02           E226900300172 
        6.0        6.5      5.031  5.495E-01  3.557E-02           E226900300173 
        6.0        6.5      5.435  4.278E-01  2.432E-02           E226900300174 
        6.0        6.5      6.102  3.875E-01  2.819E-02           E226900300175 
        6.0        6.5      6.632  2.943E-01  1.680E-02           E226900300176 
        6.0        6.5      7.161  2.350E-01  1.521E-02           E226900300177 
        6.0        6.5      7.536  2.040E-01  1.794E-02           E226900300178 
        6.5        7.0      0.243  2.619E+00  4.423E-02           E226900300179 
        6.5        7.0      0.754  2.160E+00  5.359E-02           E226900300180 
        6.5        7.0      1.266  1.625E+00  4.031E-02           E226900300181 
        6.5        7.0      1.765  1.172E+00  2.982E-02           E226900300182 
        6.5        7.0      2.291  8.458E-01  3.616E-02           E226900300183 
        6.5        7.0      2.802  7.910E-01  4.503E-02           E226900300184 
        6.5        7.0      3.326  7.336E-01  4.176E-02           E226900300185 
        6.5        7.0      3.837  6.690E-01  3.278E-02           E226900300186 
        6.5        7.0      4.361  6.257E-01  3.562E-02           E226900300187 
