ENTRY            E2079   20080131                             E050E207900000001 
SUBENT        E2079001   20080131                             E050E207900100001 
BIB                 13         37                                 E207900100002 
TITLE      Reevaluation of secondary neutron spectra from thick   E207900100003 
           targets upon heavy-ion bombardment                     E207900100004 
AUTHOR     (D.Satoh, T.Kurosawa, T.Sato, A.Endo, M.Takada,        E207900100005 
           H.Iwase, T.Nakamura, K.Niita)                          E207900100006 
INSTITUTE  (2JPNJAE)                                              E207900100007 
           (2JPNAIS)                                              E207900100008 
           (2JPNIRS)                                              E207900100009 
           (2JPNKEK)                                              E207900100010 
           (2JPNTOH) Cyclotron and Radioisotope Center            E207900100011 
           (2JPNJPN) Research Organization for Information        E207900100012 
                     Science and Technology, Tokai, Ibaraki       E207900100013 
REFERENCE  (J,NIM/A,583,(2-3),507,200712)                         E207900100014 
           Main reference. See also TITLE and AUTHOR.             E207900100015 
           (J,PR/C,62,(4),044615,200010)                          E207900100016 
           T.Kurosawa+, Data of Ar, Fe, Xe and Si beam before     E207900100017 
           revision                                               E207900100018 
           (J,NST,36,(1),41,199901)                               E207900100019 
           T.Kurosawa+, Data of Ne beam before revision           E207900100020 
           (J,NSE,132,(1),30,199905)                              E207900100021 
           T.Kurosawa+, Data of He and C beam before revision     E207900100022 
PART-DET   (N)                                                    E207900100023 
SAMPLE     - Chemical-form of target is element.                  E207900100024 
           - Physical-form of target is solid.                    E207900100025 
METHOD     (TOF) To determine kinetic energies of neutrons        E207900100026 
           (EDE) To eliminate charged particles                   E207900100027 
FACILITY   (SYNCH,2JPNIRS) HIMAC                                  E207900100028 
DETECTOR   (SCIN) To detect neutron (BC501A = NE213)              E207900100029 
           (SCIN) Plastic scintillator to eliminate charged       E207900100030 
                  particles                                       E207900100031 
ADD-RES    (COMP) Intranuclear cascade model (PHITS)              E207900100032 
COMMENT    C (400 MeV/A)+C and Si (800MeV/A)+C are new            E207900100033 
           measurements by D.Satoh et al. (2007). Other data are  E207900100034 
           originally measured by T.Kurosawa et al. (1999,2000)   E207900100035 
           and revised by D.Satoh et al.(2007).                   E207900100036 
STATUS     (APRVD) Proofread by Daiki Satoh (2007.10.29)          E207900100037 
HISTORY    (20071002R) On. Received by e-mail from D.Satoh        E207900100038 
           (20071024C) On + Yt                                    E207900100039 
ENDBIB              37          0                                 E207900100040 
NOCOMMON             0          0                                 E207900100041 
ENDSUBENT           40          0                                 E207900199999 
SUBENT        E2079002   20080131                             E050E207900200001 
BIB                  4          9                                 E207900200002 
REACTION   (13-AL-27(6-C-12,X)0-NN-1,,PY/DA/DE,,TT)               E207900200003 
EN-SEC     ANG is polar angle between beam and neutron in         E207900200004 
           laboratory system                                      E207900200005 
           (E,N)                                                  E207900200006 
SAMPLE     Target-thickness: 2.0 cm                               E207900200007 
STATUS     (TABLE) Data (not shown in reference) received by      E207900200008 
                   e-mail from D.Satoh (2007.10.02)               E207900200009 
           (COREL,E1810032) Same experiment analyzed with old set E207900200010 
                            of neutron detection efficiency       E207900200011 
ENDBIB               9          0                                 E207900200012 
COMMON               1          3                                 E207900200013 
EN                                                                E207900200014 
MEV/A                                                             E207900200015 
 100.                                                             E207900200016 
ENDCOMMON            3          0                                 E207900200017 
DATA                 4        225                                 E207900200018 
 7.5         9.890E+00  1.090E+01  3.077E-03                      E207900200088 
 7.5         8.950E+00  9.890E+00  2.927E-03                      E207900200089 
 7.5         8.090E+00  8.950E+00  2.959E-03                      E207900200090 
 7.5         7.310E+00  8.090E+00  3.238E-03                      E207900200091 
 7.5         6.600E+00  7.310E+00  3.463E-03                      E207900200092 
 7.5         5.970E+00  6.600E+00  3.849E-03                      E207900200093 
 7.5         5.400E+00  5.970E+00  2.992E-03                      E207900200094 
 7.5         4.880E+00  5.400E+00  3.110E-03                      E207900200095 
 7.5         4.410E+00  4.880E+00  3.324E-03                      E207900200096 
 15.0        2.080E+02  2.320E+02  1.490E-05                      E207900200097 
 15.0        1.860E+02  2.080E+02  2.356E-05                      E207900200098 
 15.0        1.670E+02  1.860E+02  5.941E-05                      E207900200099 
 15.0        1.510E+02  1.670E+02  1.134E-04                      E207900200100 
 15.0        1.350E+02  1.510E+02  8.537E-05                      E207900200101 
 15.0        1.220E+02  1.350E+02  2.383E-04                      E207900200102 
 15.0        1.100E+02  1.220E+02  2.772E-04                      E207900200103 
 15.0        9.900E+01  1.100E+02  4.570E-04                      E207900200104 
 15.0        8.910E+01  9.900E+01  6.403E-04                      E207900200105 
 15.0        7.980E+01  8.910E+01  9.586E-04                      E207900200106 
 15.0        7.200E+01  7.980E+01  1.188E-03                      E207900200107 
 15.0        6.470E+01  7.200E+01  1.494E-03                      E207900200108 
 15.0        5.810E+01  6.470E+01  1.741E-03                      E207900200109 
 15.0        5.240E+01  5.810E+01  2.180E-03                      E207900200110 
 15.0        4.720E+01  5.240E+01  2.486E-03                      E207900200111 
 15.0        4.250E+01  4.720E+01  2.766E-03                      E207900200112 
 15.0        3.820E+01  4.250E+01  2.724E-03                      E207900200113 
 15.0        3.450E+01  3.820E+01  3.369E-03                      E207900200114 
 15.0        3.120E+01  3.450E+01  3.268E-03                      E207900200115 
 15.0        2.820E+01  3.120E+01  3.273E-03                      E207900200116 
 15.0        2.540E+01  2.820E+01  3.524E-03                      E207900200117 
 15.0        2.300E+01  2.540E+01  3.392E-03                      E207900200118 
 15.0        2.080E+01  2.300E+01  3.439E-03                      E207900200119 
 15.0        1.880E+01  2.080E+01  3.499E-03                      E207900200120 
 15.0        1.690E+01  1.880E+01  3.548E-03                      E207900200121 
 15.0        1.520E+01  1.690E+01  3.794E-03                      E207900200122 
 15.0        1.380E+01  1.520E+01  3.463E-03                      E207900200123 
 15.0        1.250E+01  1.380E+01  3.292E-03                      E207900200124 
 15.0        1.120E+01  1.250E+01  3.517E-03                      E207900200125 
 15.0        1.020E+01  1.120E+01  3.678E-03                      E207900200126 
 15.0        9.180E+00  1.020E+01  3.303E-03                      E207900200127 
 15.0        8.290E+00  9.180E+00  3.549E-03                      E207900200128 
 15.0        7.490E+00  8.290E+00  3.646E-03                      E207900200129 
 15.0        6.770E+00  7.490E+00  4.225E-03                      E207900200130 
 15.0        6.120E+00  6.770E+00  4.246E-03                      E207900200131 
 15.0        5.530E+00  6.120E+00  4.739E-03                      E207900200132 
 15.0        5.000E+00  5.530E+00  3.978E-03                      E207900200133 
 15.0        4.530E+00  5.000E+00  4.343E-03                      E207900200134 
 15.0        4.090E+00  4.530E+00  4.686E-03                      E207900200135 
 30.0        1.770E+02  1.970E+02  5.261E-06                      E207900200136 
 30.0        1.570E+02  1.770E+02  6.325E-06                      E207900200137 
 30.0        1.410E+02  1.570E+02  1.610E-05                      E207900200138 
 30.0        1.270E+02  1.410E+02  3.258E-05                      E207900200139 
 30.0        1.130E+02  1.270E+02  5.194E-05                      E207900200140 
 30.0        1.020E+02  1.130E+02  8.568E-05                      E207900200141 
 30.0        9.060E+01  1.020E+02  1.120E-04                      E207900200142 
 30.0        8.140E+01  9.060E+01  1.749E-04                      E207900200143 
 30.0        7.350E+01  8.140E+01  2.274E-04                      E207900200144 
 30.0        6.600E+01  7.350E+01  2.864E-04                      E207900200145 
 30.0        5.970E+01  6.600E+01  4.421E-04                      E207900200146 
 30.0        5.360E+01  5.970E+01  4.773E-04                      E207900200147 
 30.0        4.850E+01  5.360E+01  6.390E-04                      E207900200148 
 30.0        4.370E+01  4.850E+01  6.301E-04                      E207900200149 
 30.0        3.920E+01  4.370E+01  6.639E-04                      E207900200150 
 30.0        3.540E+01  3.920E+01  8.832E-04                      E207900200151 
 30.0        3.190E+01  3.540E+01  9.140E-04                      E207900200152 
 30.0        2.860E+01  3.190E+01  9.957E-04                      E207900200153 
 30.0        2.590E+01  2.860E+01  1.014E-03                      E207900200154 
 30.0        2.340E+01  2.590E+01  1.075E-03                      E207900200155 
 30.0        2.110E+01  2.340E+01  1.122E-03                      E207900200156 
 30.0        1.900E+01  2.110E+01  1.170E-03                      E207900200157 
 30.0        1.710E+01  1.900E+01  1.273E-03                      E207900200158 
 30.0        1.540E+01  1.710E+01  1.430E-03                      E207900200159 
 30.0        1.380E+01  1.540E+01  1.458E-03                      E207900200160 
 30.0        1.250E+01  1.380E+01  1.330E-03                      E207900200161 
 30.0        1.120E+01  1.250E+01  1.619E-03                      E207900200162 
 30.0        1.020E+01  1.120E+01  1.673E-03                      E207900200163 
 30.0        9.160E+00  1.020E+01  1.855E-03                      E207900200164 
 30.0        8.290E+00  9.160E+00  1.812E-03                      E207900200165 
 30.0        7.470E+00  8.290E+00  1.898E-03                      E207900200166 
 30.0        6.750E+00  7.470E+00  2.102E-03                      E207900200167 
 30.0        6.090E+00  6.750E+00  2.220E-03                      E207900200168 
 30.0        5.500E+00  6.090E+00  2.391E-03                      E207900200169 
 30.0        4.960E+00  5.500E+00  2.316E-03                      E207900200170 
 30.0        4.490E+00  4.960E+00  2.509E-03                      E207900200171 
 30.0        4.056E+00  4.490E+00  2.037E-03                      E207900200172 
 30.0        3.665E+00  4.056E+00  1.587E-03                      E207900200173 
 60.0        1.570E+02  1.770E+02  4.398E-06                      E207900200174 
 60.0        1.410E+02  1.570E+02  9.154E-06                      E207900200175 
 60.0        1.270E+02  1.410E+02  1.009E-05                      E207900200176 
 60.0        1.120E+02  1.270E+02  8.711E-06                      E207900200177 
 60.0        1.000E+02  1.120E+02  7.269E-06                      E207900200178 
 60.0        9.000E+01  1.000E+02  1.449E-05                      E207900200179 
 60.0        7.980E+01  9.000E+01  2.493E-05                      E207900200180 
 60.0        7.130E+01  7.980E+01  2.643E-05                      E207900200181 
 60.0        6.420E+01  7.130E+01  4.328E-05                      E207900200182 
 60.0        5.710E+01  6.420E+01  5.200E-05                      E207900200183 
 60.0        5.120E+01  5.710E+01  7.366E-05                      E207900200184 
 60.0        4.620E+01  5.120E+01  1.022E-04                      E207900200185 
 60.0        4.130E+01  4.620E+01  1.091E-04                      E207900200186 
 60.0        3.720E+01  4.130E+01  1.380E-04                      E207900200187 
 60.0        3.330E+01  3.720E+01  1.758E-04                      E207900200188 
 60.0        3.000E+01  3.330E+01  2.342E-04                      E207900200189 
 60.0        2.680E+01  3.000E+01  2.311E-04                      E207900200190 
 60.0        2.420E+01  2.680E+01  3.041E-04                      E207900200191 
 60.0        2.170E+01  2.420E+01  3.098E-04                      E207900200192 
 60.0        1.950E+01  2.170E+01  3.874E-04                      E207900200193 
 60.0        1.760E+01  1.950E+01  3.727E-04                      E207900200194 
 60.0        1.590E+01  1.760E+01  4.552E-04                      E207900200195 
 60.0        1.430E+01  1.590E+01  4.504E-04                      E207900200196 
 60.0        1.290E+01  1.430E+01  4.965E-04                      E207900200197 
 60.0        1.160E+01  1.290E+01  5.479E-04                      E207900200198 
 60.0        1.050E+01  1.160E+01  5.769E-04                      E207900200199 
 60.0        9.470E+00  1.050E+01  6.734E-04                      E207900200200 
 60.0        8.540E+00  9.470E+00  7.409E-04                      E207900200201 
 60.0        7.690E+00  8.540E+00  8.063E-04                      E207900200202 
 60.0        6.920E+00  7.690E+00  1.025E-03                      E207900200203 
 60.0        6.230E+00  6.920E+00  1.115E-03                      E207900200204 
 60.0        5.620E+00  6.230E+00  1.330E-03                      E207900200205 
 60.0        5.060E+00  5.620E+00  1.265E-03                      E207900200206 
 60.0        4.570E+00  5.060E+00  1.415E-03                      E207900200207 
 60.0        4.120E+00  4.570E+00  1.533E-03                      E207900200208 
 60.0        3.730E+00  4.120E+00  1.469E-03                      E207900200209 
 60.0        3.360E+00  3.730E+00  1.555E-03                      E207900200210 
 90.0        1.050E+02  1.180E+02  9.722E-07                      E207900200211 
 90.0        9.380E+01  1.050E+02  3.576E-06                      E207900200212 
 90.0        8.470E+01  9.380E+01  2.357E-06                      E207900200213 
 90.0        7.540E+01  8.470E+01  2.590E-06                      E207900200214 
 90.0        6.760E+01  7.540E+01  7.265E-06                      E207900200215 
 90.0        6.100E+01  6.760E+01  7.399E-06                      E207900200216 
 90.0        5.450E+01  6.100E+01  7.219E-06                      E207900200217 
 90.0        4.900E+01  5.450E+01  1.535E-05                      E207900200218 
 90.0        4.370E+01  4.900E+01  1.152E-05                      E207900200219 
 90.0        3.920E+01  4.370E+01  2.941E-05                      E207900200220 
 90.0        3.540E+01  3.920E+01  3.685E-05                      E207900200221 
 90.0        3.170E+01  3.540E+01  5.170E-05                      E207900200222 
 90.0        2.860E+01  3.170E+01  6.588E-05                      E207900200223 
 90.0        2.570E+01  2.860E+01  8.620E-05                      E207900200224 
 90.0        2.320E+01  2.570E+01  1.037E-04                      E207900200225 
 90.0        2.090E+01  2.320E+01  9.765E-05                      E207900200226 
 90.0        1.880E+01  2.090E+01  1.657E-04                      E207900200227 
 90.0        1.700E+01  1.880E+01  1.607E-04                      E207900200228 
 90.0        1.520E+01  1.700E+01  1.773E-04                      E207900200229 
 90.0        1.380E+01  1.520E+01  1.941E-04                      E207900200230 
 90.0        1.240E+01  1.380E+01  2.166E-04                      E207900200231 
 90.0        1.120E+01  1.240E+01  3.045E-04                      E207900200232 
 90.0        1.000E+01  1.120E+01  2.799E-04                      E207900200233 
 90.0        9.070E+00  1.000E+01  3.678E-04                      E207900200234 
 90.0        8.190E+00  9.070E+00  3.882E-04                      E207900200235 
 90.0        7.390E+00  8.190E+00  4.461E-04                      E207900200236 
 90.0        6.670E+00  7.390E+00  5.544E-04                      E207900200237 
 90.0        6.020E+00  6.670E+00  6.369E-04                      E207900200238 
 90.0        5.430E+00  6.020E+00  7.967E-04                      E207900200239 
 90.0        4.900E+00  5.430E+00  8.278E-04                      E207900200240 
 90.0        4.430E+00  4.900E+00  9.157E-04                      E207900200241 
 90.0        4.010E+00  4.430E+00  9.607E-04                      E207900200242 
 90.0        3.610E+00  4.010E+00  1.015E-03                      E207900200243 
 90.0        3.260E+00  3.610E+00  9.200E-04                      E207900200244 
 90.0        2.950E+00  3.260E+00  7.098E-04                      E207900200245 
ENDDATA            227          0                                 E207900200246 
ENDSUBENT          245          0                                 E207900299999 
SUBENT        E2079003   20080131                             E050E207900300001 
BIB                  4          9                                 E207900300002 
REACTION   (6-C-12(6-C-12,X)0-NN-1,,PY/DA/DE,,TT)                 E207900300003 
EN-SEC     ANG is polar angle between beam and neutron in         E207900300004 
           laboratory system                                      E207900300005 
           (E,N)                                                  E207900300006 
SAMPLE     Target-thickness: 2.0 cm                               E207900300007 
STATUS     (TABLE) Data (not shown in reference) received by      E207900300008 
                   e-mail from D.Satoh (2007.10.02)               E207900300009 
           (COREL,E1810026) Same experiment analyzed with old set E207900300010 
                            of neutron detection efficiency       E207900300011 
ENDBIB               9          0                                 E207900300012 
COMMON               1          3                                 E207900300013 
EN                                                                E207900300014 
MEV/A                                                             E207900300015 
 100.                                                             E207900300016 
ENDCOMMON            3          0                                 E207900300017 
DATA                 4        240                                 E207900300018 
ANG        E-MIN      E-MAX      DATA                             E207900300019 
ADEG       MEV        MEV        P/IN/MEVSR                       E207900300020 
 0.0         2.540E+02  2.850E+02  6.592E-06                      E207900300021 
 0.0         2.280E+02  2.540E+02  1.934E-05                      E207900300022 
 0.0         2.040E+02  2.280E+02  2.012E-05                      E207900300023 
 0.0         1.840E+02  2.040E+02  9.836E-05                      E207900300024 
 0.0         1.650E+02  1.840E+02  1.021E-04                      E207900300025 
 0.0         1.490E+02  1.650E+02  2.192E-04                      E207900300026 
 0.0         1.330E+02  1.490E+02  4.301E-04                      E207900300027 
 0.0         1.210E+02  1.330E+02  8.499E-04                      E207900300028 
 0.0         1.090E+02  1.210E+02  1.296E-03                      E207900300029 
 0.0         9.750E+01  1.090E+02  2.311E-03                      E207900300030 
 0.0         8.820E+01  9.750E+01  4.483E-03                      E207900300031 
 0.0         7.950E+01  8.820E+01  6.011E-03                      E207900300032 
 0.0         7.160E+01  7.950E+01  7.843E-03                      E207900300033 
 0.0         6.440E+01  7.160E+01  9.119E-03                      E207900300034 
 0.0         5.790E+01  6.440E+01  1.027E-02                      E207900300035 
 0.0         5.230E+01  5.790E+01  1.088E-02                      E207900300036 
 0.0         4.730E+01  5.230E+01  1.071E-02                      E207900300037 
 0.0         4.270E+01  4.730E+01  1.113E-02                      E207900300038 
 0.0         3.860E+01  4.270E+01  1.157E-02                      E207900300039 
 0.0         3.490E+01  3.860E+01  1.119E-02                      E207900300040 
 0.0         3.150E+01  3.490E+01  1.013E-02                      E207900300041 
 0.0         2.850E+01  3.150E+01  1.022E-02                      E207900300042 
 0.0         2.570E+01  2.850E+01  9.676E-03                      E207900300043 
 0.0         2.320E+01  2.570E+01  9.779E-03                      E207900300044 
 0.0         2.100E+01  2.320E+01  9.833E-03                      E207900300045 
 0.0         1.890E+01  2.100E+01  8.354E-03                      E207900300046 
 0.0         1.710E+01  1.890E+01  9.204E-03                      E207900300047 
 0.0         1.540E+01  1.710E+01  7.902E-03                      E207900300048 
 0.0         1.390E+01  1.540E+01  6.519E-03                      E207900300049 
 0.0         1.260E+01  1.390E+01  6.015E-03                      E207900300050 
 0.0         1.140E+01  1.260E+01  5.115E-03                      E207900300051 
 0.0         1.030E+01  1.140E+01  5.597E-03                      E207900300052 
 0.0         9.260E+00  1.030E+01  5.704E-03                      E207900300053 
 0.0         8.360E+00  9.260E+00  5.447E-03                      E207900300054 
 0.0         7.560E+00  8.360E+00  4.643E-03                      E207900300055 
 0.0         6.830E+00  7.560E+00  4.407E-03                      E207900300056 
 0.0         6.170E+00  6.830E+00  5.222E-03                      E207900300057 
 0.0         5.580E+00  6.170E+00  5.940E-03                      E207900300058 
 0.0         5.040E+00  5.580E+00  4.782E-03                      E207900300059 
 0.0         4.560E+00  5.040E+00  4.643E-03                      E207900300060 
 0.0         4.120E+00  4.560E+00  4.675E-03                      E207900300061 
 7.5         1.890E+02  2.100E+02  2.597E-05                      E207900300062 
 7.5         1.690E+02  1.890E+02  8.064E-05                      E207900300063 
 7.5         1.520E+02  1.690E+02  1.589E-04                      E207900300064 
 7.5         1.360E+02  1.520E+02  2.511E-04                      E207900300065 
 7.5         1.230E+02  1.360E+02  4.365E-04                      E207900300066 
 7.5         1.110E+02  1.230E+02  6.923E-04                      E207900300067 
 7.5         9.920E+01  1.110E+02  1.274E-03                      E207900300068 
 7.5         8.960E+01  9.920E+01  2.055E-03                      E207900300069 
 7.5         8.080E+01  8.960E+01  2.867E-03                      E207900300070 
 7.5         7.270E+01  8.080E+01  3.591E-03                      E207900300071 
 7.5         6.530E+01  7.270E+01  4.951E-03                      E207900300072 
 7.5         5.900E+01  6.530E+01  6.068E-03                      E207900300073 
 7.5         5.330E+01  5.900E+01  6.161E-03                      E207900300074 
 7.5         4.810E+01  5.330E+01  6.339E-03                      E207900300075 
 7.5         4.340E+01  4.810E+01  6.827E-03                      E207900300076 
 7.5         3.920E+01  4.340E+01  7.177E-03                      E207900300077 
 7.5         3.540E+01  3.920E+01  6.972E-03                      E207900300078 
 7.5         3.200E+01  3.540E+01  7.202E-03                      E207900300079 
 7.5         2.890E+01  3.200E+01  6.792E-03                      E207900300080 
 7.5         2.600E+01  2.890E+01  5.990E-03                      E207900300081 
 7.5         2.350E+01  2.600E+01  6.257E-03                      E207900300082 
 7.5         2.120E+01  2.350E+01  6.144E-03                      E207900300083 
 7.5         1.920E+01  2.120E+01  6.050E-03                      E207900300084 
 7.5         1.730E+01  1.920E+01  5.064E-03                      E207900300085 
 7.5         1.570E+01  1.730E+01  5.206E-03                      E207900300086 
 7.5         1.420E+01  1.570E+01  4.632E-03                      E207900300087 
 7.5         1.280E+01  1.420E+01  4.278E-03                      E207900300088 
 7.5         1.160E+01  1.280E+01  3.924E-03                      E207900300089 
 7.5         1.050E+01  1.160E+01  3.442E-03                      E207900300090 
 7.5         9.450E+00  1.050E+01  3.742E-03                      E207900300091 
 7.5         8.550E+00  9.450E+00  3.002E-03                      E207900300092 
 7.5         7.730E+00  8.550E+00  3.013E-03                      E207900300093 
 7.5         6.980E+00  7.730E+00  2.959E-03                      E207900300094 
