ENTRY            E0077   20091023                             E060E007700000001 
SUBENT        E0077001   20091023                             E060E007700100001 
BIB                 10         18                                 E007700100002 
TITLE      Polarization and cross section measurements for p-4He  E007700100003 
           elastic scattering at 45, 52, 60 and 65 MeV            E007700100004 
AUTHOR     (K.Imai, K.Hatanaka, H.Shimizu, N.Tamura, K.Egawa,     E007700100005 
           K.Nisimura, T.Saito, H.Sato, Y.Wakuta)                 E007700100006 
INSTITUTE  (2JPNKTO) Department of Physics                        E007700100007 
           (2JPNOSA) Research Center for Nuclear Physics          E007700100008 
           (2JPNLEP)                                              E007700100009 
           (2JPNKYU) Faculty of Engineering                       E007700100010 
REFERENCE  (J,NP/A,325,(2-3),397,197908)                          E007700100011 
PART-DET   (P)                                                    E007700100012 
INC-SOURCE Beam intensity is 10-80 nA.                            E007700100013 
           (POLIS,ATOMI)                                          E007700100014 
SAMPLE     - Chemical-form of target is element.                  E007700100015 
           - Physical-form of target is gas.                      E007700100016 
           - Target-thickness: 1000 Torr                          E007700100017 
FACILITY   (ISOCY,2JPNOSA) Research Center for Nuclear Physics    E007700100018 
DETECTOR   (GE-IN,NAICR) over all energy resolution 0.3%          E007700100019 
HISTORY    (20090825C) Nh                                         E007700100020 
ENDBIB              18          0                                 E007700100021 
COMMON               2          3                                 E007700100022 
EN-ERR     POL-BM                                                 E007700100023 
PER-CENT   NO-DIM                                                 E007700100024 
 0.2        0.7                                                   E007700100025 
ENDCOMMON            3          0                                 E007700100026 
ENDSUBENT           25          0                                 E007700199999 
SUBENT        E0077002   20091023                             E060E007700200001 
BIB                  5          6                                 E007700200002 
REACTION   (2-HE-4(P,EL)2-HE-4,,POL/DA,,ANA)                      E007700200003 
EN-SEC     ANG-CM is polar angle (c.m.) between beam and proton   E007700200004 
METHOD     (LRASY,SFLIP)                                          E007700200005 
ERR-ANALYS (ERR-1) Normalization uncertainty                      E007700200006 
           (DATA-ERR) Relative uncertainty only                   E007700200007 
STATUS     (TABLE) Takem from Table 1, p401 of reference          E007700200008 
ENDBIB               6          0                                 E007700200009 
COMMON               1          3                                 E007700200010 
ERR-1                                                             E007700200011 
PER-CENT                                                          E007700200012 
 1.8                                                              E007700200013 
ENDCOMMON            3          0                                 E007700200014 
DATA                 4        141                                 E007700200015 
 52.3       163.56     0.4315     0.0099                          E007700200080 
 59.6       19.55      0.0810     0.0031                          E007700200081 
 59.6       22.06      0.0872     0.0033                          E007700200082 
 59.6       25.18      0.0840     0.0033                          E007700200083 
 59.6       28.30      0.0841     0.0038                          E007700200084 
 59.6       31.41      0.0815     0.0039                          E007700200085 
 59.6       34.50      0.0827     0.005                           E007700200086 
 59.6       38.20      0.0748     0.0055                          E007700200087 
 59.6       43.70      0.0587     0.0075                          E007700200088 
 59.6       44.31      0.0462     0.0069                          E007700200089 
 59.6       46.74      0.0266     0.0078                          E007700200090 
 59.6       49.75      0.0176     0.0063                          E007700200091 
 59.6       52.75      -0.0186    0.0096                          E007700200092 
 59.6       55.73      -0.0208    0.0083                          E007700200093 
 59.6       58.69      -0.057     0.014                           E007700200094 
 59.6       61.63      -0.077     0.012                           E007700200095 
 59.6       67.43      -0.098     0.014                           E007700200096 
 59.6       73.15      -0.0676    0.0097                          E007700200097 
 59.6       78.76      -0.021     0.013                           E007700200098 
 59.6       84.26      0.068      0.014                           E007700200099 
 59.6       89.65      0.071      0.016                           E007700200100 
 59.6       94.93      0.081      0.013                           E007700200101 
 59.6       100.09     0.050      0.015                           E007700200102 
 59.6       105.14     -0.056     0.015                           E007700200103 
 59.6       110.07     -0.101     0.019                           E007700200104 
 59.6       114.88     -0.251     0.027                           E007700200105 
 59.6       119.58     -0.298     0.028                           E007700200106 
 59.6       124.16     -0.171     0.025                           E007700200107 
 59.6       128.64     0.154      0.03                            E007700200108 
 59.6       133.02     0.453      0.028                           E007700200109 
 59.6       137.29     0.774      0.022                           E007700200110 
 59.6       141.48     0.891      0.019                           E007700200111 
 59.6       145.58     0.898      0.016                           E007700200112 
 59.6       149.61     0.832      0.017                           E007700200113 
 59.6       153.56     0.731      0.015                           E007700200114 
 59.6       157.45     0.590      0.017                           E007700200115 
 59.6       161.29     0.480      0.015                           E007700200116 
 59.6       165.09     0.352      0.013                           E007700200117 
 64.9       6.96       0.1483     0.0048                          E007700200118 
 64.9       7.59       0.1477     0.0052                          E007700200119 
 64.9       8.85       0.1387     0.005                           E007700200120 
 64.9       10.12      0.1211     0.0052                          E007700200121 
 64.9       12.64      0.1001     0.0037                          E007700200122 
 64.9       15.16      0.0998     0.0039                          E007700200123 
 64.9       17.68      0.1090     0.0053                          E007700200124 
 64.9       20.20      0.0880     0.0042                          E007700200125 
 64.9       22.70      0.1047     0.0055                          E007700200126 
 64.9       25.21      0.1188     0.0056                          E007700200127 
 64.9       31.43      0.1020     0.0074                          E007700200128 
 64.9       37.61      0.1152     0.0099                          E007700200129 
 64.9       43.73      0.098      0.015                           E007700200130 
 64.9       44.95      0.070      0.014                           E007700200131 
 64.9       49.79      0.0353     0.0087                          E007700200132 
 64.9       55.77      -0.026     0.018                           E007700200133 
 64.9       61.67      -0.088     0.016                           E007700200134 
 64.9       67.48      -0.146     0.016                           E007700200135 
 64.9       73.19      -0.1266    0.0051                          E007700200136 
 64.9       78.80      -0.093     0.017                           E007700200137 
 64.9       84.31      -0.018     0.014                           E007700200138 
 64.9       89.70      0.009      0.014                           E007700200139 
 64.9       94.98      0.063      0.015                           E007700200140 
 64.9       100.14     0.048      0.016                           E007700200141 
 64.9       105.19     0.028      0.019                           E007700200142 
 64.9       110.12     -0.072     0.017                           E007700200143 
 64.9       112.54     -0.090     0.023                           E007700200144 
 64.9       114.93     -0.153     0.065                           E007700200145 
 64.9       119.62     -0.258     0.047                           E007700200146 
 64.9       124.21     -0.212     0.036                           E007700200147 
 64.9       124.66     -0.170     0.028                           E007700200148 
 64.9       128.68     0.061      0.026                           E007700200149 
 64.9       133.05     0.422      0.054                           E007700200150 
 64.9       137.32     0.787      0.054                           E007700200151 
 64.9       141.51     0.959      0.02                            E007700200152 
 64.9       145.61     0.887      0.038                           E007700200153 
 64.9       149.63     0.774      0.034                           E007700200154 
 64.9       153.38     0.692      0.029                           E007700200155 
 64.9       157.47     0.559      0.028                           E007700200156 
 64.9       161.31     0.434      0.022                           E007700200157 
 64.9       165.10     0.350      0.022                           E007700200158 
ENDDATA            143          0                                 E007700200159 
ENDSUBENT          158          0                                 E007700299999 
SUBENT        E0077003   20091023                             E060E007700300001 
BIB                  4          5                                 E007700300002 
REACTION   (2-HE-4(P,EL)2-HE-4,,DA)                               E007700300003 
EN-SEC     ANG-CM is polar angle (c.m.) between beam and proton   E007700300004 
ERR-ANALYS (ERR-1) Normalization uncertainty                      E007700300005 
           (DATA-ERR) Relative uncertainty only                   E007700300006 
STATUS     (TABLE) Taken from Table 1, p401 of reference          E007700300007 
ENDBIB               5          0                                 E007700300008 
COMMON               1          3                                 E007700300009 
ERR-1                                                             E007700300010 
PER-CENT                                                          E007700300011 
 1.4                                                              E007700300012 
ENDCOMMON            3          0                                 E007700300013 
DATA                 4        141                                 E007700300014 
EN         ANG-CM     DATA-CM    DATA-ERR                         E007700300015 
MEV        ADEG       MB/SR      MB/SR                            E007700300016 
 45.0       25.13      132.3      1.                              E007700300017 
 45.0       37.50      70.0       1.1                             E007700300018 
 45.0       43.61      49.18      0.7                             E007700300019 
 45.0       49.65      32.24      0.54                            E007700300020 
 45.0       61.51      12.02      0.2                             E007700300021 
 45.0       67.31      7.82       0.13                            E007700300022 
 45.0       73.01      4.928      0.082                           E007700300023 
 45.0       78.62      3.469      0.048                           E007700300024 
 45.0       84.12      2.808      0.043                           E007700300025 
 45.0       94.80      1.865      0.023                           E007700300026 
 45.0       99.96      1.581      0.023                           E007700300027 
 45.0       105.01     1.411      0.02                            E007700300028 
 45.0       109.94     1.296      0.022                           E007700300029 
 45.0       124.05     1.375      0.011                           E007700300030 
 45.0       128.54     1.467      0.015                           E007700300031 
 45.0       132.92     1.752      0.041                           E007700300032 
 45.0       139.31     2.149      0.093                           E007700300033 
 45.0       141.40     2.531      0.036                           E007700300034 
 45.0       145.51     2.926      0.065                           E007700300035 
 45.0       149.54     3.798      0.044                           E007700300036 
 45.0       155.46     4.977      0.06                            E007700300037 
 45.0       161.25     6.443      0.074                           E007700300038 
 52.3       6.94       109.0      4.4                             E007700300039 
 52.3       7.57       98.3       2.7                             E007700300040 
 52.3       8.84       100.1      1.1                             E007700300041 
 52.3       10.10      111.7      1.2                             E007700300042 
 52.3       12.62      129.4      1.4                             E007700300043 
 52.3       15.13      138.1      1.5                             E007700300044 
 52.3       17.65      138.3      1.5                             E007700300045 
 52.3       20.15      131.8      1.5                             E007700300046 
 52.3       22.66      122.1      1.5                             E007700300047 
 52.3       25.15      112.5      0.9                             E007700300048 
 52.3       31.37      82.40      0.92                            E007700300049 
 52.3       37.54      57.13      0.79                            E007700300050 
 52.3       43.65      35.62      0.6                             E007700300051 
 52.3       49.70      20.66      0.4                             E007700300052 
 52.3       55.67      12.55      0.25                            E007700300053 
 52.3       61.56      7.36       0.13                            E007700300054 
 52.3       67.37      4.540      0.07                            E007700300055 
 52.3       73.08      3.020      0.052                           E007700300056 
 52.3       78.69      2.200      0.024                           E007700300057 
 52.3       84.19      1.650      0.024                           E007700300058 
 52.3       89.58      1.393      0.019                           E007700300059 
 52.3       94.86      1.145      0.02                            E007700300060 
 52.3       100.02     1.015      0.015                           E007700300061 
 52.3       105.07     0.909      0.014                           E007700300062 
 52.3       107.55     0.831      0.017                           E007700300063 
 52.3       112.42     0.759      0.022                           E007700300064 
 52.3       114.82     0.737      0.012                           E007700300065 
 52.3       119.52     0.706      0.012                           E007700300066 
 52.3       124.11     0.7048     0.0064                          E007700300067 
 52.3       126.36     0.6914     0.0085                          E007700300068 
 52.3       128.59     0.700      0.032                           E007700300069 
 52.3       130.79     0.733      0.013                           E007700300070 
 52.3       132.97     0.763      0.024                           E007700300071 
 52.3       137.25     0.971      0.024                           E007700300072 
 52.3       141.44     1.263      0.02                            E007700300073 
 52.3       143.50     1.342      0.023                           E007700300074 
 52.3       145.54     1.632      0.026                           E007700300075 
 52.3       147.97     1.904      0.056                           E007700300076 
 52.3       149.57     2.166      0.034                           E007700300077 
 52.3       157.42     3.303      0.039                           E007700300078 
 52.3       163.56     4.363      0.045                           E007700300079 
 59.6       19.55      112.3      0.7                             E007700300080 
 59.6       22.06      106.9      0.9                             E007700300081 
 59.6       25.18      93.3       1.                              E007700300082 
 59.6       28.30      79.6       1.                              E007700300083 
 59.6       31.41      64.58      0.99                            E007700300084 
 59.6       34.50      54.28      0.91                            E007700300085 
 59.6       38.20      43.48      0.8                             E007700300086 
 59.6       43.70      26.28      0.56                            E007700300087 
 59.6       44.31      24.84      0.51                            E007700300088 
 59.6       46.74      19.95      0.45                            E007700300089 
 59.6       49.75      15.23      0.35                            E007700300090 
 59.6       52.75      11.45      0.27                            E007700300091 
 59.6       55.73      8.69       0.2                             E007700300092 
 59.6       58.69      6.48       0.15                            E007700300093 
 59.6       61.63      4.99       0.11                            E007700300094 
 59.6       67.43      3.163      0.057                           E007700300095 
 59.6       73.15      2.191      0.03                            E007700300096 
 59.6       78.76      1.666      0.022                           E007700300097 
 59.6       84.26      1.324      0.017                           E007700300098 
 59.6       89.65      1.072      0.016                           E007700300099 
 59.6       94.93      0.871      0.01                            E007700300100 
 59.6       100.09     0.7162     0.0091                          E007700300101 
 59.6       105.14     0.5765     0.0046                          E007700300102 
 59.6       110.07     0.4840     0.007                           E007700300103 
 59.6       114.88     0.4430     0.0082                          E007700300104 
 59.6       119.58     0.3937     0.0078                          E007700300105 
 59.6       124.16     0.3622     0.0064                          E007700300106 
 59.6       128.64     0.3760     0.0092                          E007700300107 
 59.6       133.02     0.3805     0.0076                          E007700300108 
 59.6       137.29     0.4546     0.0083                          E007700300109 
 59.6       141.48     0.602      0.012                           E007700300110 
 59.6       145.58     0.821      0.015                           E007700300111 
 59.6       149.61     1.118      0.021                           E007700300112 
 59.6       153.56     1.475      0.024                           E007700300113 
 59.6       157.45     1.910      0.03                            E007700300114 
 59.6       161.29     2.360      0.031                           E007700300115 
 59.6       165.09     2.731      0.03                            E007700300116 
 64.9       6.96       82.2       3.1                             E007700300117 
 64.9       7.59       75.25      0.96                            E007700300118 
 64.9       8.85       83.36      0.92                            E007700300119 
 64.9       10.12      93.7       1.                              E007700300120 
 64.9       12.64      109.6      1.2                             E007700300121 
 64.9       15.16      113.6      1.3                             E007700300122 
 64.9       17.68      111.4      1.3                             E007700300123 
 64.9       20.20      104.5      1.2                             E007700300124 
 64.9       22.70      95.36      1.2                             E007700300125 
 64.9       25.21      82.37      0.86                            E007700300126 
 64.9       31.43      56.12      0.83                            E007700300127 
 64.9       37.61      35.51      0.66                            E007700300128 
 64.9       43.73      20.65      0.47                            E007700300129 
 64.9       44.95      18.27      0.41                            E007700300130 
 64.9       49.79      11.43      0.27                            E007700300131 
 64.9       55.77      6.40       0.15                            E007700300132 
 64.9       61.67      3.852      0.073                           E007700300133 
 64.9       67.48      2.430      0.035                           E007700300134 
 64.9       73.19      1.813      0.022                           E007700300135 
 64.9       78.80      1.421      0.018                           E007700300136 
 64.9       84.31      1.138      0.015                           E007700300137 
 64.9       89.70      0.970      0.011                           E007700300138 
 64.9       94.98      0.735      0.01                            E007700300139 
 64.9       100.14     0.5771     0.007                           E007700300140 
 64.9       105.19     0.4504     0.0062                          E007700300141 
 64.9       110.12     0.3773     0.0046                          E007700300142 
 64.9       112.54     0.3516     0.0053                          E007700300143 
 64.9       114.93     0.311      0.014                           E007700300144 
 64.9       119.62     0.2738     0.0092                          E007700300145 
 64.9       124.21     0.2637     0.0067                          E007700300146 
 64.9       124.66     0.2595     0.0044                          E007700300147 
 64.9       128.68     0.2454     0.0037                          E007700300148 
 64.9       133.05     0.2292     0.0088                          E007700300149 
 64.9       137.32     0.2470     0.0098                          E007700300150 
 64.9       141.51     0.3402     0.0067                          E007700300151 
 64.9       145.61     0.504      0.017                           E007700300152 
 64.9       149.63     0.701      0.021                           E007700300153 
 64.9       153.58     0.956      0.024                           E007700300154 
 64.9       157.47     1.236      0.029                           E007700300155 
 64.9       161.31     1.542      0.028                           E007700300156 
 64.9       165.10     1.807      0.031                           E007700300157 
ENDDATA            143          0                                 E007700300158 
ENDSUBENT          157          0                                 E007700399999 
ENDENTRY             3          0                                 E007799999999 
