ENTRY            E0149   20051025                             E033E014900000001 
SUBENT        E0149001   20051025                             E033E014900100001 
BIB                  7          8                                 E014900100002 
TITLE      The M1 transition strength from the 3/2- isobaric      E014900100003 
           analogue state in 49Sc                                 E014900100004 
AUTHOR     (M.Adachi, H.Taketani)                                 E014900100005 
INSTITUTE  (2JPNTIT) Department of Applied Physics                E014900100006 
REFERENCE  (J,JPJ,35,(2),325,197308)                              E014900100007 
PART-DET   (G)                                                    E014900100008 
FACILITY   (VDG,2JPNTIT)                                          E014900100009 
HISTORY    (20050722T) Am + On, Converted from NRDF D0149         E014900100010 
ENDBIB               8          0                                 E014900100011 
NOCOMMON             0          0                                 E014900100012 
ENDSUBENT           11          0                                 E014900199999 
SUBENT        E0149002   20051025                             E033E014900200001 
BIB                  6          6                                 E014900200002 
REACTION   (20-CA-48(P,N)21-SC-48,,SPC,,REL)                      E014900200003 
EN-SEC     (E,G)                                                  E014900200004 
INC-SOURCE Beam intensity is 1.0 to 1.5 micro-Ampere.             E014900200005 
DETECTOR   (NAICR)                                                E014900200006 
STATUS     (CURVE) Data scanned from Fig.1, p326 in reference     E014900200007 
HISTORY    (20050928A) At. Re-digitized                           E014900200008 
ENDBIB               6          0                                 E014900200009 
COMMON               1          3                                 E014900200010 
E                                                                 E014900200011 
KEV                                                               E014900200012 
 370.0                                                            E014900200013 
ENDCOMMON            3          0                                 E014900200014 
DATA                 2        126                                 E014900200015 
EN         DATA                                                   E014900200016 
MEV        ARB-UNITS                                              E014900200017 
  1.935E+00  1.981E+04                                            E014900200018 
  1.936E+00  1.579E+04                                            E014900200019 
  1.937E+00  1.466E+04                                            E014900200020 
  1.937E+00  1.526E+04                                            E014900200021 
  1.938E+00  1.182E+04                                            E014900200022 
  1.938E+00  1.358E+04                                            E014900200023 
  1.939E+00  1.418E+04                                            E014900200024 
  1.940E+00  1.593E+04                                            E014900200025 
  1.940E+00  2.173E+04                                            E014900200026 
  1.941E+00  2.465E+04                                            E014900200027 
  1.941E+00  2.352E+04                                            E014900200028 
  1.942E+00  2.180E+04                                            E014900200029 
  1.942E+00  1.778E+04                                            E014900200030 
  1.943E+00  1.491E+04                                            E014900200031 
  1.943E+00  1.435E+04                                            E014900200032 
  1.944E+00  1.381E+04                                            E014900200033 
  1.944E+00  1.382E+04                                            E014900200034 
  1.945E+00  1.616E+04                                            E014900200035 
  1.946E+00  1.561E+04                                            E014900200036 
  1.946E+00  1.563E+04                                            E014900200037 
  1.947E+00  1.854E+04                                            E014900200038 
  1.947E+00  2.434E+04                                            E014900200039 
  1.948E+00  4.403E+04                                            E014900200040 
  1.948E+00  6.717E+04                                            E014900200041 
  1.949E+00  8.510E+04                                            E014900200042 
  1.949E+00  9.149E+04                                            E014900200043 
  1.950E+00  8.689E+04                                            E014900200044 
  1.951E+00  7.593E+04                                            E014900200045 
  1.951E+00  6.266E+04                                            E014900200046 
  1.952E+00  4.881E+04                                            E014900200047 
  1.952E+00  3.844E+04                                            E014900200048 
  1.953E+00  2.805E+04                                            E014900200049 
  1.953E+00  2.286E+04                                            E014900200050 
  1.954E+00  1.942E+04                                            E014900200051 
  1.954E+00  1.944E+04                                            E014900200052 
  1.955E+00  2.758E+04                                            E014900200053 
  1.956E+00  3.627E+04                                            E014900200054 
  1.957E+00  4.728E+04                                            E014900200055 
  1.957E+00  6.465E+04                                            E014900200056 
  1.958E+00  8.895E+04                                            E014900200057 
  1.958E+00  1.231E+05                                            E014900200058 
  1.959E+00  1.497E+05                                            E014900200059 
  1.959E+00  1.780E+05                                            E014900200060 
  1.960E+00  1.775E+05                                            E014900200061 
  1.961E+00  1.631E+05                                            E014900200062 
  1.961E+00  1.400E+05                                            E014900200063 
  1.962E+00  1.226E+05                                            E014900200064 
  1.962E+00  1.302E+05                                            E014900200065 
  1.963E+00  1.545E+05                                            E014900200066 
  1.963E+00  1.973E+05                                            E014900200067 
  1.964E+00  2.198E+05                                            E014900200068 
  1.964E+00  2.251E+05                                            E014900200069 
  1.964E+00  2.297E+05                                            E014900200070 
  1.965E+00  2.332E+05                                            E014900200071 
  1.965E+00  2.182E+05                                            E014900200072 
  1.966E+00  1.910E+05                                            E014900200073 
  1.967E+00  1.650E+05                                            E014900200074 
  1.967E+00  1.466E+05                                            E014900200075 
  1.968E+00  1.200E+05                                            E014900200076 
  1.968E+00  1.090E+05                                            E014900200077 
  1.969E+00  9.866E+04                                            E014900200078 
  1.969E+00  9.636E+04                                            E014900200079 
  1.970E+00  9.581E+04                                            E014900200080 
  1.971E+00  9.816E+04                                            E014900200081 
  1.971E+00  1.080E+05                                            E014900200082 
  1.972E+00  1.231E+05                                            E014900200083 
  1.972E+00  1.468E+05                                            E014900200084 
  1.973E+00  1.798E+05                                            E014900200085 
  1.974E+00  2.012E+05                                            E014900200086 
  1.974E+00  2.307E+05                                            E014900200087 
  1.975E+00  2.457E+05                                            E014900200088 
  1.975E+00  2.423E+05                                            E014900200089 
  1.976E+00  2.307E+05                                            E014900200090 
  1.976E+00  2.007E+05                                            E014900200091 
  1.977E+00  1.840E+05                                            E014900200092 
  1.977E+00  1.620E+05                                            E014900200093 
  1.978E+00  1.303E+05                                            E014900200094 
  1.979E+00  1.083E+05                                            E014900200095 
  1.979E+00  8.406E+04                                            E014900200096 
  1.980E+00  7.079E+04                                            E014900200097 
  1.980E+00  7.428E+04                                            E014900200098 
  1.981E+00  9.165E+04                                            E014900200099 
  1.981E+00  1.142E+05                                            E014900200100 
  1.982E+00  1.402E+05                                            E014900200101 
  1.982E+00  1.547E+05                                            E014900200102 
  1.983E+00  1.524E+05                                            E014900200103 
  1.983E+00  1.403E+05                                            E014900200104 
  1.984E+00  1.166E+05                                            E014900200105 
  1.985E+00  9.411E+04                                            E014900200106 
  1.985E+00  7.564E+04                                            E014900200107 
  1.986E+00  6.122E+04                                            E014900200108 
  1.986E+00  5.257E+04                                            E014900200109 
  1.987E+00  4.450E+04                                            E014900200110 
  1.987E+00  4.105E+04                                            E014900200111 
  1.988E+00  3.704E+04                                            E014900200112 
  1.989E+00  3.532E+04                                            E014900200113 
  1.989E+00  3.535E+04                                            E014900200114 
  1.990E+00  3.999E+04                                            E014900200115 
  1.990E+00  5.446E+04                                            E014900200116 
  1.991E+00  7.067E+04                                            E014900200117 
  1.991E+00  8.862E+04                                            E014900200118 
  1.992E+00  9.442E+04                                            E014900200119 
  1.992E+00  9.328E+04                                            E014900200120 
  1.993E+00  8.117E+04                                            E014900200121 
  1.994E+00  6.616E+04                                            E014900200122 
  1.994E+00  5.174E+04                                            E014900200123 
  1.995E+00  4.193E+04                                            E014900200124 
  1.995E+00  4.139E+04                                            E014900200125 
  1.996E+00  4.603E+04                                            E014900200126 
  1.997E+00  4.028E+04                                            E014900200127 
  1.997E+00  4.318E+04                                            E014900200128 
  1.997E+00  4.724E+04                                            E014900200129 
  1.997E+00  4.840E+04                                            E014900200130 
  1.998E+00  5.304E+04                                            E014900200131 
  1.998E+00  5.537E+04                                            E014900200132 
  1.998E+00  5.481E+04                                            E014900200133 
  1.999E+00  4.848E+04                                            E014900200134 
  2.000E+00  3.234E+04                                            E014900200135 
  2.001E+00  2.485E+04                                            E014900200136 
  2.001E+00  2.025E+04                                            E014900200137 
  2.002E+00  1.680E+04                                            E014900200138 
  2.002E+00  1.683E+04                                            E014900200139 
  2.003E+00  1.743E+04                                            E014900200140 
  2.004E+00  1.687E+04                                            E014900200141 
  2.004E+00  1.978E+04                                            E014900200142 
  2.005E+00  1.981E+04                                            E014900200143 
ENDDATA            128          0                                 E014900200144 
ENDSUBENT          143          0                                 E014900299999 
SUBENT        E0149003   20051025                             E033E014900300001 
BIB                  6          6                                 E014900300002 
REACTION   (20-CA-48(P,N)21-SC-48,,SPC,,REL)                      E014900300003 
EN-SEC     (E,G)                                                  E014900300004 
INC-SOURCE Beam intensity is 1.0 to 1.5 micro-Ampere.             E014900300005 
DETECTOR   (NAICR)                                                E014900300006 
STATUS     (CURVE) Data scanned from Fig.1, p326 in reference     E014900300007 
HISTORY    (20050928A) At. Re-digitized                           E014900300008 
ENDBIB               6          0                                 E014900300009 
COMMON               1          3                                 E014900300010 
E                                                                 E014900300011 
KEV                                                               E014900300012 
 779.0                                                            E014900300013 
ENDCOMMON            3          0                                 E014900300014 
DATA                 2        122                                 E014900300015 
EN         DATA                                                   E014900300016 
MEV        ARB-UNITS                                              E014900300017 
  1.936E+00  4.759E+03                                            E014900300018 
  1.936E+00  4.766E+03                                            E014900300019 
  1.937E+00  4.773E+03                                            E014900300020 
  1.938E+00  5.066E+03                                            E014900300021 
  1.938E+00  5.072E+03                                            E014900300022 
  1.939E+00  5.078E+03                                            E014900300023 
  1.939E+00  5.083E+03                                            E014900300024 
  1.940E+00  5.088E+03                                            E014900300025 
  1.940E+00  5.384E+03                                            E014900300026 
  1.941E+00  5.388E+03                                            E014900300027 
  1.941E+00  5.107E+03                                            E014900300028 
  1.942E+00  5.115E+03                                            E014900300029 
  1.942E+00  5.119E+03                                            E014900300030 
  1.943E+00  5.125E+03                                            E014900300031 
  1.944E+00  4.844E+03                                            E014900300032 
  1.944E+00  4.851E+03                                            E014900300033 
  1.945E+00  4.856E+03                                            E014900300034 
  1.945E+00  5.725E+03                                            E014900300035 
  1.946E+00  5.729E+03                                            E014900300036 
  1.946E+00  5.450E+03                                            E014900300037 
  1.947E+00  5.456E+03                                            E014900300038 
  1.947E+00  5.747E+03                                            E014900300039 
  1.948E+00  7.479E+03                                            E014900300040 
  1.949E+00  9.782E+03                                            E014900300041 
  1.949E+00  1.266E+04                                            E014900300042 
  1.950E+00  1.295E+04                                            E014900300043 
  1.950E+00  1.296E+04                                            E014900300044 
  1.951E+00  1.096E+04                                            E014900300045 
  1.951E+00  1.010E+04                                            E014900300046 
  1.952E+00  8.381E+03                                            E014900300047 
  1.952E+00  6.952E+03                                            E014900300048 
  1.953E+00  6.957E+03                                            E014900300049 
  1.953E+00  5.526E+03                                            E014900300050 
  1.954E+00  4.957E+03                                            E014900300051 
  1.955E+00  4.965E+03                                            E014900300052 
  1.955E+00  4.394E+03                                            E014900300053 
  1.956E+00  4.976E+03                                            E014900300054 
  1.956E+00  5.269E+03                                            E014900300055 
  1.957E+00  6.136E+03                                            E014900300056 
  1.957E+00  8.442E+03                                            E014900300057 
  1.958E+00  1.362E+04                                            E014900300058 
  1.958E+00  2.052E+04                                            E014900300059 
  1.959E+00  2.684E+04                                            E014900300060 
  1.960E+00  3.231E+04                                            E014900300061 
  1.960E+00  3.289E+04                                            E014900300062 
  1.961E+00  3.060E+04                                            E014900300063 
  1.961E+00  2.486E+04                                            E014900300064 
  1.962E+00  2.056E+04                                            E014900300065 
  1.962E+00  2.315E+04                                            E014900300066 
  1.963E+00  3.465E+04                                            E014900300067 
  1.964E+00  5.534E+04                                            E014900300068 
  1.964E+00  6.885E+04                                            E014900300069 
  1.965E+00  7.689E+04                                            E014900300070 
  1.965E+00  8.265E+04                                            E014900300071 
  1.966E+00  7.806E+04                                            E014900300072 
  1.966E+00  6.916E+04                                            E014900300073 
  1.967E+00  5.997E+04                                            E014900300074 
  1.967E+00  5.365E+04                                            E014900300075 
  1.968E+00  4.475E+04                                            E014900300076 
  1.969E+00  4.189E+04                                            E014900300077 
  1.969E+00  3.988E+04                                            E014900300078 
  1.970E+00  3.903E+04                                            E014900300079 
  1.971E+00  4.163E+04                                            E014900300080 
  1.971E+00  4.795E+04                                            E014900300081 
  1.972E+00  5.657E+04                                            E014900300082 
  1.972E+00  6.865E+04                                            E014900300083 
  1.973E+00  8.819E+04                                            E014900300084 
  1.973E+00  1.066E+05                                            E014900300085 
  1.974E+00  1.250E+05                                            E014900300086 
  1.975E+00  1.345E+05                                            E014900300087 
  1.975E+00  1.345E+05                                            E014900300088 
  1.976E+00  1.284E+05                                            E014900300089 
  1.976E+00  1.170E+05                                            E014900300090 
  1.977E+00  9.944E+04                                            E014900300091 
  1.977E+00  8.766E+04                                            E014900300092 
  1.978E+00  6.957E+04                                            E014900300093 
  1.979E+00  5.579E+04                                            E014900300094 
  1.979E+00  4.373E+04                                            E014900300095 
  1.980E+00  2.994E+04                                            E014900300096 
  1.980E+00  2.880E+04                                            E014900300097 
  1.981E+00  3.340E+04                                            E014900300098 
  1.981E+00  4.030E+04                                            E014900300099 
  1.982E+00  4.864E+04                                            E014900300100 
  1.982E+00  5.181E+04                                            E014900300101 
  1.983E+00  4.951E+04                                            E014900300102 
  1.983E+00  4.464E+04                                            E014900300103 
  1.984E+00  3.602E+04                                            E014900300104 
  1.985E+00  2.885E+04                                            E014900300105 
  1.985E+00  2.541E+04                                            E014900300106 
  1.986E+00  2.110E+04                                            E014900300107 
  1.986E+00  1.996E+04                                            E014900300108 
  1.987E+00  1.767E+04                                            E014900300109 
  1.987E+00  1.767E+04                                            E014900300110 
  1.988E+00  1.653E+04                                            E014900300111 
  1.989E+00  1.711E+04                                            E014900300112 
  1.989E+00  1.741E+04                                            E014900300113 
  1.990E+00  1.999E+04                                            E014900300114 
  1.990E+00  2.546E+04                                            E014900300115 
  1.991E+00  3.322E+04                                            E014900300116 
  1.991E+00  4.041E+04                                            E014900300117 
  1.992E+00  4.329E+04                                            E014900300118 
  1.992E+00  4.215E+04                                            E014900300119 
  1.993E+00  3.526E+04                                            E014900300120 
  1.994E+00  2.866E+04                                            E014900300121 
  1.994E+00  2.119E+04                                            E014900300122 
  1.995E+00  1.574E+04                                            E014900300123 
  1.995E+00  1.575E+04                                            E014900300124 
  1.996E+00  1.776E+04                                            E014900300125 
  1.996E+00  1.547E+04                                            E014900300126 
  1.997E+00  1.577E+04                                            E014900300127 
  1.997E+00  2.008E+04                                            E014900300128 
  1.998E+00  2.152E+04                                            E014900300129 
  1.998E+00  2.124E+04                                            E014900300130 
  2.000E+00  1.120E+04                                            E014900300131 
  2.001E+00  9.199E+03                                            E014900300132 
  2.001E+00  7.193E+03                                            E014900300133 
  2.002E+00  6.340E+03                                            E014900300134 
  2.002E+00  5.770E+03                                            E014900300135 
  2.003E+00  5.489E+03                                            E014900300136 
  2.004E+00  4.633E+03                                            E014900300137 
  2.004E+00  4.639E+03                                            E014900300138 
  2.005E+00  4.646E+03                                            E014900300139 
ENDDATA            124          0                                 E014900300140 
ENDSUBENT          139          0                                 E014900399999 
SUBENT        E0149004   20051025                             E033E014900400001 
BIB                  6          6                                 E014900400002 
REACTION   (20-CA-48(P,G)21-SC-49,,SPC,,REL)                      E014900400003 
EN-SEC     (E,G)                                                  E014900400004 
INC-SOURCE Beam intensity is 1.0 to 1.5 micro-Ampere.             E014900400005 
DETECTOR   (NAICR)                                                E014900400006 
STATUS     (CURVE) Data scanned from Fig.1, p326 in reference     E014900400007 
HISTORY    (20050928A) At. Re-digitized                           E014900400008 
ENDBIB               6          0                                 E014900400009 
COMMON               1          3                                 E014900400010 
E-MIN                                                             E014900400011 
MEV                                                               E014900400012 
 2.6                                                              E014900400013 
ENDCOMMON            3          0                                 E014900400014 
DATA                 2        125                                 E014900400015 
EN         DATA                                                   E014900400016 
MEV        ARB-UNITS                                              E014900400017 
  1.936E+00  2.605E+03                                            E014900400018 
  1.937E+00  2.616E+03                                            E014900400019 
  1.937E+00  2.482E+03                                            E014900400020 
  1.938E+00  2.349E+03                                            E014900400021 
  1.938E+00  2.213E+03                                            E014900400022 
  1.939E+00  2.510E+03                                            E014900400023 
  1.939E+00  2.519E+03                                            E014900400024 
  1.940E+00  2.960E+03                                            E014900400025 
  1.940E+00  3.689E+03                                            E014900400026 
  1.941E+00  3.984E+03                                            E014900400027 
  1.941E+00  3.852E+03                                            E014900400028 
  1.942E+00  3.571E+03                                            E014900400029 
  1.943E+00  3.296E+03                                            E014900400030 
  1.943E+00  3.305E+03                                            E014900400031 
  1.944E+00  3.169E+03                                            E014900400032 
  1.944E+00  3.032E+03                                            E014900400033 
  1.945E+00  3.189E+03                                            E014900400034 
  1.945E+00  3.198E+03                                            E014900400035 
  1.946E+00  3.207E+03                                            E014900400036 
  1.946E+00  3.362E+03                                            E014900400037 
  1.947E+00  3.369E+03                                            E014900400038 
  1.947E+00  4.528E+03                                            E014900400039 
  1.948E+00  5.976E+03                                            E014900400040 
  1.948E+00  8.431E+03                                            E014900400041 
  1.949E+00  1.002E+04                                            E014900400042 
  1.950E+00  1.032E+04                                            E014900400043 
  1.950E+00  9.756E+03                                            E014900400044 
  1.951E+00  8.758E+03                                            E014900400045 
  1.951E+00  7.473E+03                                            E014900400046 
  1.952E+00  6.474E+03                                            E014900400047 
  1.952E+00  5.334E+03                                            E014900400048 
  1.953E+00  4.338E+03                                            E014900400049 
  1.954E+00  3.630E+03                                            E014900400050 
  1.954E+00  3.494E+03                                            E014900400051 
  1.955E+00  3.362E+03                                            E014900400052 
  1.955E+00  3.369E+03                                            E014900400053 
  1.956E+00  4.539E+03                                            E014900400054 
  1.957E+00  5.269E+03                                            E014900400055 
  1.957E+00  6.282E+03                                            E014900400056 
  1.958E+00  8.304E+03                                            E014900400057 
  1.959E+00  1.379E+04                                            E014900400058 
  1.960E+00  1.610E+04                                            E014900400059 
  1.960E+00  1.655E+04                                            E014900400060 
  1.961E+00  1.540E+04                                            E014900400061 
  1.961E+00  1.354E+04                                            E014900400062 
  1.962E+00  1.212E+04                                            E014900400063 
  1.962E+00  1.342E+04                                            E014900400064 
  1.963E+00  1.832E+04                                            E014900400065 
  1.964E+00  2.768E+04                                            E014900400066 
  1.964E+00  3.244E+04                                            E014900400067 
  1.964E+00  3.532E+04                                            E014900400068 
  1.965E+00  3.648E+04                                            E014900400069 
  1.966E+00  3.333E+04                                            E014900400070 
  1.966E+00  2.845E+04                                            E014900400071 
  1.967E+00  2.414E+04                                            E014900400072 
  1.967E+00  2.099E+04                                            E014900400073 
  1.968E+00  1.754E+04                                            E014900400074 
  1.969E+00  1.626E+04                                            E014900400075 
  1.969E+00  1.497E+04                                            E014900400076 
  1.970E+00  1.469E+04                                            E014900400077 
  1.970E+00  1.513E+04                                            E014900400078 
  1.971E+00  1.572E+04                                            E014900400079 
  1.971E+00  1.789E+04                                            E014900400080 
  1.972E+00  2.121E+04                                            E014900400081 
  1.972E+00  2.639E+04                                            E014900400082 
  1.973E+00  3.403E+04                                            E014900400083 
  1.973E+00  4.310E+04                                            E014900400084 
  1.974E+00  5.462E+04                                            E014900400085 
  1.975E+00  5.923E+04                                            E014900400086 
  1.975E+00  5.939E+04                                            E014900400087 
  1.976E+00  5.681E+04                                            E014900400088 
  1.976E+00  5.034E+04                                            E014900400089 
  1.977E+00  4.230E+04                                            E014900400090 
  1.977E+00  3.612E+04                                            E014900400091 
  1.978E+00  2.807E+04                                            E014900400092 
  1.979E+00  2.262E+04                                            E014900400093 
  1.979E+00  1.658E+04                                            E014900400094 
  1.980E+00  1.285E+04                                            E014900400095 
  1.980E+00  1.257E+04                                            E014900400096 
  1.981E+00  1.301E+04                                            E014900400097 
  1.981E+00  1.316E+04                                            E014900400098 
  1.981E+00  1.561E+04                                            E014900400099 
  1.982E+00  1.864E+04                                            E014900400100 
  1.982E+00  1.952E+04                                            E014900400101 
  1.983E+00  1.852E+04                                            E014900400102 
  1.984E+00  1.738E+04                                            E014900400103 
  1.984E+00  1.393E+04                                            E014900400104 
  1.985E+00  1.279E+04                                            E014900400105 
  1.985E+00  9.782E+03                                            E014900400106 
  1.986E+00  8.496E+03                                            E014900400107 
  1.986E+00  7.501E+03                                            E014900400108 
  1.987E+00  7.079E+03                                            E014900400109 
  1.988E+00  6.655E+03                                            E014900400110 
