ENTRY            E2616   20201014                             E129E261600000001 
SUBENT        E2616001   20201014                             E129E261600100001 
BIB                 11         51                                 E261600100002 
TITLE      Spallation and fragmentation cross sections for 168    E261600100003 
           MeV/nucleon 136Xe ions on proton, deuteron, and carbon E261600100004 
           targets                                                E261600100005 
AUTHOR     (X.H.Sun, H.Wang, H.Otsu, H.Sakurai, D.S.Ahn, M.Aikawa,E261600100006 
            N.Fukuda, T.Isobe, S.Kawakami, S.Koyama, T.Kubo,      E261600100007 
            S.Kubono, G.Lorusso, Y.Maeda, A.Makinaga, S.Momiyama, E261600100008 
            K.Nakano, S.Nakayama, M.Niikura, Y.Shiga,             E261600100009 
            A.Soederstroem, H.Suzuki, H.Takeda, S.Takeuchi,       E261600100010 
            R.Taniuchi, Ya.Watanabe, Yu.Watanabe, H.Yamasaki,     E261600100011 
            X.F.Yang, Y.L.Ye, K.Yoshida)                          E261600100012 
INSTITUTE  (3CPRBJG) School of Physics and State Key Laboratory   E261600100013 
                     of Nuclear Physics and Technology            E261600100014 
           (2JPNIPC) RIKEN Nishina Center                         E261600100015 
           (2JPNHOK) Faculty of Science                           E261600100016 
           (2JPNMZK) Faculty of Engineering                       E261600100017 
           (2JPNTOK) Graduate School of Science                   E261600100018 
           (2JPNHOK) Graduate School of Medicine                  E261600100019 
           (2JPNJPN) JEin Institute for Fundamental Science, NPO  E261600100020 
                     Einstein, Kyoto                              E261600100021 
           (2JPNJPN) Faculty of Fukuoka Medical Technology,       E261600100022 
                     Teikyo University, Fukuoka                   E261600100023 
           (2JPNKYU) Department of Advanced Energy Engineering    E261600100024 
                     Science                                      E261600100025 
           (2JPNJAE) Nuclear Data Center                          E261600100026 
           (2JPNYOK) Department of Physics                        E261600100027 
REFERENCE  (J,PR/C,101,064623,2020)                               E261600100028 
           Main reference. See also TITLE and AUTHOR.             E261600100029 
           (S,CERN-PROC-2019-001,153,2019)                        E261600100030 
           X.Sun+, preliminary result                             E261600100031 
           (S,JAEA-C-2018-001,99,2018) X.Sun+, preliminary result E261600100032 
INC-SOURCE Beam intensity is 1.6E+3 PPS.                          E261600100033 
           (FRAGM) Secondary beams were produced by the in-flight E261600100034 
                   fission of 238U on a beryllium target.         E261600100035 
SAMPLE     - Chemical-form of target: CH2, CD2 and C              E261600100036 
           - Physical-form of target is solid.                    E261600100037 
           - Target-thickness: 179.2 mg/cm2 for CH2, 217.8 for    E261600100038 
             CD2 and 226.0 for C                                  E261600100039 
METHOD     (TOF,EDE)                                              E261600100040 
FACILITY   (CYCLO,2JPNIPC)                                        E261600100041 
DETECTOR   (MAGSP) ZeroDegree                                     E261600100042 
ERR-ANALYS (ERR-1,,2.) target thickness (<2%)                     E261600100043 
           (ERR-2,,5.) charge state distribution (<5%)            E261600100044 
           (ERR-3,,10.) acceptance of the ZeroDegree spectrometer E261600100045 
                        (<10%)                                    E261600100046 
HISTORY    (20190711R) Received by e-mail from X.Sun              E261600100047 
           (20190722C) MA                                         E261600100048 
           (20200603R) Finalized data received by e-mail from     E261600100049 
                       X.Sun                                      E261600100050 
           (20200825A) MA: Added main and third references in     E261600100051 
                       001; Replaced numerical data in 002-004;   E261600100052 
                       Added subentries 005-006.                  E261600100053 
ENDBIB              51          0                                 E261600100054 
COMMON               1          3                                 E261600100055 
EN                                                                E261600100056 
MEV/A                                                             E261600100057 
 168.                                                             E261600100058 
ENDCOMMON            3          0                                 E261600100059 
ENDSUBENT           58          0                                 E261600199999 
SUBENT        E2616002   20201014                             E129E261600200001 
BIB                  4          7                                 E261600200002 
REACTION   ((1-H-1(54-XE-136,X)ELEM/MASS,,SIG)=                   E261600200003 
           (54-XE-136(P,X)ELEM/MASS,,SIG))                        E261600200004 
ERR-ANALYS (ERR-SYS,,12.) Total systematic uncertainty (<12%)     E261600200005 
           (ERR-S) Statistical uncertainty                        E261600200006 
STATUS     (TABLE) Data received by e-mail from X. Sun and listed E261600200007 
                   in Table II of Phys. Rev. C 101, 064623 (2020) E261600200008 
HISTORY    (20200825A) MA: Numerical data replaced.               E261600200009 
ENDBIB               7          0                                 E261600200010 
NOCOMMON             0          0                                 E261600200011 
DATA                 4         73                                 E261600200012 
NOCOMMON             0          0                                 E261600300011 
DATA                 4        102                                 E261600300012 
ELEMENT    MASS       DATA       ERR-S                            E261600300013 
NO-DIM     NO-DIM     MB         MB                               E261600300014 
        55.       136.       2.07       0.68                      E261600300015 
        55.       135.       5.20       0.40                      E261600300016 
        55.       134.      10.45       0.56                      E261600300017 
        55.       133.      14.73       0.66                      E261600300018 
        55.       132.      14.95       0.49                      E261600300019 
        55.       131.      14.48       0.50                      E261600300020 
        55.       130.      13.00       0.47                      E261600300021 
        55.       129.      12.39       0.45                      E261600300022 
        55.       128.      11.47       0.59                      E261600300023 
        55.       127.      10.12       0.56                      E261600300024 
        55.       126.       8.03       0.48                      E261600300025 
        55.       125.       6.84       0.48                      E261600300026 
        55.       124.       3.26       0.48                      E261600300027 
        55.       123.       1.08       1.06                      E261600300028 
        54.       135.      79.39       2.86                      E261600300029 
        54.       134.      59.69       2.28                      E261600300030 
        54.       133.      61.88       1.15                      E261600300031 
        54.       132.      58.72       1.25                      E261600300032 
        54.       131.      56.13       1.20                      E261600300033 
        54.       130.      52.10       1.15                      E261600300034 
        54.       129.      48.41       0.84                      E261600300035 
        54.       128.      47.85       0.81                      E261600300036 
        54.       127.      40.13       0.74                      E261600300037 
        54.       126.      33.41       0.95                      E261600300038 
        54.       125.      29.09       0.86                      E261600300039 
        54.       124.      20.47       0.72                      E261600300040 
        54.       123.      14.52       0.63                      E261600300041 
        54.       122.       5.93       0.44                      E261600300042 
        54.       121.       0.88       0.28                      E261600300043 
        53.       135.      16.73       1.08                      E261600300044 
        53.       134.      20.63       1.27                      E261600300045 
        53.       133.      29.43       1.65                      E261600300046 
        53.       132.      22.44       1.29                      E261600300047 
        53.       131.      32.40       0.84                      E261600300048 
        53.       130.      29.91       0.77                      E261600300049 
        53.       129.      38.12       0.90                      E261600300050 
        53.       128.      36.78       0.89                      E261600300051 
        53.       127.      40.47       0.70                      E261600300052 
        53.       126.      37.89       0.68                      E261600300053 
        53.       125.      35.82       0.66                      E261600300054 
        53.       124.      31.13       0.87                      E261600300055 
        53.       123.      25.59       0.80                      E261600300056 
        53.       122.      21.49       0.72                      E261600300057 
        53.       121.      16.76       0.66                      E261600300058 
        53.       120.       9.16       0.53                      E261600300059 
        53.       119.       1.99       0.35                      E261600300060 
        52.       134.       0.45       0.22                      E261600300061 
        52.       133.       1.68       0.51                      E261600300062 
        52.       132.       2.81       0.45                      E261600300063 
        52.       130.       4.99       0.56                      E261600300064 
        52.       129.       6.31       0.63                      E261600300065 
        52.       128.       8.50       0.41                      E261600300066 
        52.       127.      10.28       0.49                      E261600300067 
        52.       126.      11.90       0.52                      E261600300068 
        52.       125.      14.64       0.59                      E261600300069 
        52.       124.      17.11       0.46                      E261600300070 
        52.       123.      18.07       0.48                      E261600300071 
        52.       122.      19.44       0.69                      E261600300072 
        52.       121.      16.90       0.67                      E261600300073 
        52.       120.      15.82       0.65                      E261600300074 
        52.       119.      13.71       0.64                      E261600300075 
        52.       118.       8.65       0.54                      E261600300076 
        52.       117.       2.48       0.37                      E261600300077 
        51.       125.       3.36       0.28                      E261600300078 
        51.       124.       4.34       0.30                      E261600300079 
        51.       123.       4.74       0.36                      E261600300080 
        51.       122.       7.44       0.31                      E261600300081 
        51.       121.       9.28       0.34                      E261600300082 
        51.       120.       9.34       0.36                      E261600300083 
        51.       119.       9.61       0.52                      E261600300084 
        51.       118.       8.37       0.53                      E261600300085 
        51.       117.       8.54       0.52                      E261600300086 
        51.       116.       6.28       0.50                      E261600300087 
        51.       115.       2.23       0.41                      E261600300088 
        50.       122.       0.85       0.18                      E261600300089 
        50.       121.       1.38       0.22                      E261600300090 
        50.       120.       2.65       0.26                      E261600300091 
        50.       119.       3.80       0.24                      E261600300092 
        50.       118.       4.32       0.27                      E261600300093 
        50.       117.       4.84       0.40                      E261600300094 
        50.       116.       5.54       0.43                      E261600300095 
        50.       115.       4.75       0.44                      E261600300096 
        50.       114.       4.62       0.47                      E261600300097 
        50.       113.       1.80       0.40                      E261600300098 
        50.       112.       0.55       0.32                      E261600300099 
        49.       119.       0.73       0.13                      E261600300100 
        49.       118.       0.95       0.17                      E261600300101 
        49.       117.       1.58       0.20                      E261600300102 
        49.       116.       1.87       0.20                      E261600300103 
        49.       115.       2.04       0.29                      E261600300104 
        49.       114.       2.23       0.33                      E261600300105 
        49.       113.       1.77       0.35                      E261600300106 
        49.       112.       2.73       0.41                      E261600300107 
        49.       111.       1.74       0.39                      E261600300108 
        49.       110.       0.55       0.32                      E261600300109 
        48.       116.       0.29       0.10                      E261600300110 
        48.       115.       0.30       0.13                      E261600300111 
        48.       114.       0.88       0.15                      E261600300112 
        48.       113.       0.91       0.22                      E261600300113 
        48.       112.       1.04       0.25                      E261600300114 
        48.       111.       1.03       0.28                      E261600300115 
        48.       110.       1.92       0.35                      E261600300116 
ENDDATA            104          0                                 E261600300117 
ENDSUBENT          116          0                                 E261600399999 
SUBENT        E2616004   20201014                             E129E261600400001 
BIB                  4          7                                 E261600400002 
REACTION   ((6-C-12(54-XE-136,X)ELEM/MASS,,SIG)=                  E261600400003 
           (54-XE-136(6-C-12,X)ELEM/MASS,,SIG))                   E261600400004 
ERR-ANALYS (ERR-SYS,,12.) Total systematic uncertainty (<12%)     E261600400005 
           (ERR-S) Statistical uncertainty                        E261600400006 
STATUS     (TABLE) Data received by e-mail from X. Sun and listed E261600400007 
                   in Table II of Phys. Rev. C 101, 064623 (2020) E261600400008 
HISTORY    (20200825A) MA: Numerical data replaced.               E261600400009 
ENDBIB               7          0                                 E261600400010 
NOCOMMON             0          0                                 E261600400011 
DATA                 4        176                                 E261600400012 
ELEMENT    MASS       DATA       ERR-S                            E261600400013 
NO-DIM     NO-DIM     MB         MB                               E261600400014 
        55.       136.       2.93       1.24                      E261600400015 
        55.       135.       6.30       0.55                      E261600400016 
        55.       134.       8.93       0.69                      E261600400017 
        55.       133.      12.22       0.81                      E261600400018 
        55.       132.      13.10       0.58                      E261600400019 
        55.       131.      12.66       0.61                      E261600400020 
        55.       130.      10.55       0.57                      E261600400021 
        55.       129.       9.36       0.53                      E261600400022 
        55.       128.       8.11       0.67                      E261600400023 
        55.       127.       7.22       0.62                      E261600400024 
        55.       126.       4.93       0.52                      E261600400025 
        55.       125.       2.73       0.51                      E261600400026 
        55.       124.       1.44       0.54                      E261600400027 
        55.       123.       1.52       1.00                      E261600400028 
        54.       135.     106.22       4.23                      E261600400029 
        54.       134.      59.05       3.29                      E261600400030 
        54.       133.      43.48       1.46                      E261600400031 
        54.       132.      40.27       1.53                      E261600400032 
        54.       131.      38.17       1.45                      E261600400033 
        54.       130.      35.17       1.39                      E261600400034 
        54.       129.      31.45       0.99                      E261600400035 
        54.       128.      27.56       0.92                      E261600400036 
        54.       127.      21.37       0.85                      E261600400037 
        54.       126.      18.06       1.05                      E261600400038 
        54.       125.      14.39       0.91                      E261600400039 
        54.       124.      11.41       0.76                      E261600400040 
        54.       123.       8.73       0.64                      E261600400041 
        54.       122.       4.88       0.44                      E261600400042 
        54.       121.       2.08       0.32                      E261600400043 
        53.       135.      19.57       1.39                      E261600400044 
        53.       134.      16.47       1.82                      E261600400045 
        53.       133.      21.60       1.65                      E261600400046 
        53.       132.      18.95       1.78                      E261600400047 
        53.       131.      25.00       1.08                      E261600400048 
        53.       130.      24.06       0.94                      E261600400049 
        53.       129.      23.18       1.01                      E261600400050 
        53.       128.      22.99       0.99                      E261600400051 
        53.       127.      23.20       0.74                      E261600400052 
        53.       126.      22.57       0.74                      E261600400053 
        53.       125.      21.23       0.71                      E261600400054 
        53.       124.      18.41       0.90                      E261600400055 
        53.       123.      16.65       0.83                      E261600400056 
        53.       122.      14.34       0.74                      E261600400057 
        53.       121.      11.69       0.65                      E261600400058 
        53.       120.       8.15       0.55                      E261600400059 
        53.       119.       3.99       0.40                      E261600400060 
        53.       118.       0.80       0.27                      E261600400061 
        52.       133.       3.01       0.45                      E261600400062 
        52.       132.       1.17       0.56                      E261600400063 
        52.       130.       3.76       0.74                      E261600400064 
        52.       129.       4.94       0.82                      E261600400065 
        52.       128.       9.30       0.49                      E261600400066 
        52.       127.      10.53       0.54                      E261600400067 
        52.       126.      10.66       0.60                      E261600400068 
        52.       125.      11.28       0.60                      E261600400069 
        52.       124.      13.81       0.51                      E261600400070 
        52.       123.      14.90       0.53                      E261600400071 
        52.       122.      16.12       0.72                      E261600400072 
        52.       121.      15.48       0.72                      E261600400073 
        52.       120.      14.54       0.69                      E261600400074 
        52.       119.      13.31       0.83                      E261600400075 
        52.       118.      11.16       0.57                      E261600400076 
        52.       117.       4.69       0.44                      E261600400077 
        52.       116.       2.62       0.36                      E261600400078 
        51.       125.       3.37       0.30                      E261600400079 
        51.       124.       3.45       0.35                      E261600400080 
        51.       123.       5.32       0.38                      E261600400081 
        51.       122.       7.66       0.33                      E261600400082 
        51.       121.       9.22       0.37                      E261600400083 
        51.       120.      10.13       0.40                      E261600400084 
        51.       119.      11.78       0.57                      E261600400085 
        51.       118.      13.06       0.61                      E261600400086 
        51.       117.      13.10       0.75                      E261600400087 
        51.       116.      11.65       0.58                      E261600400088 
        51.       115.       8.73       0.49                      E261600400089 
        51.       114.       3.63       0.38                      E261600400090 
        51.       113.       1.38       0.44                      E261600400091 
        50.       122.       1.55       0.22                      E261600400092 
        50.       121.       2.22       0.27                      E261600400093 
        50.       120.       2.43       0.31                      E261600400094 
        50.       119.       4.35       0.25                      E261600400095 
        50.       118.       6.13       0.29                      E261600400096 
        50.       117.       8.31       0.47                      E261600400097 
        50.       116.       9.86       0.50                      E261600400098 
        50.       115.      11.28       0.52                      E261600400099 
        50.       114.      12.37       0.54                      E261600400100 
        50.       113.       9.61       0.51                      E261600400101 
        50.       112.       4.56       0.41                      E261600400102 
        50.       111.       1.78       0.41                      E261600400103 
        49.       119.       0.67       0.15                      E261600400104 
        49.       118.       1.48       0.21                      E261600400105 
        49.       117.       2.12       0.23                      E261600400106 
        49.       116.       3.38       0.21                      E261600400107 
        49.       115.       4.84       0.35                      E261600400108 
        49.       114.       6.11       0.41                      E261600400109 
        49.       113.       8.82       0.45                      E261600400110 
        49.       112.       9.61       0.51                      E261600400111 
        49.       111.       9.61       0.48                      E261600400112 
        49.       110.       5.19       0.42                      E261600400113 
        49.       109.       2.97       0.38                      E261600400114 
        48.       116.       0.58       0.12                      E261600400115 
        48.       115.       1.35       0.17                      E261600400116 
        48.       114.       1.83       0.15                      E261600400117 
        48.       113.       3.47       0.27                      E261600400118 
        48.       112.       3.92       0.32                      E261600400119 
        48.       111.       6.38       0.36                      E261600400120 
        48.       110.       7.55       0.43                      E261600400121 
        48.       109.       8.87       0.45                      E261600400122 
        48.       108.       6.73       0.43                      E261600400123 
        48.       107.       3.81       0.40                      E261600400124 
        47.       114.       0.21       0.08                      E261600400125 
        47.       113.       0.60       0.12                      E261600400126 
        47.       112.       0.96       0.15                      E261600400127 
        47.       111.       2.11       0.20                      E261600400128 
        47.       110.       3.10       0.24                      E261600400129 
        47.       109.       3.75       0.29                      E261600400130 
        47.       108.       5.88       0.36                      E261600400131 
        47.       107.       8.27       0.41                      E261600400132 
        47.       106.       6.08       0.40                      E261600400133 
        47.       105.       4.60       0.36                      E261600400134 
        47.       104.       1.14       0.34                      E261600400135 
        46.       110.       0.59       0.12                      E261600400136 
        46.       109.       1.09       0.16                      E261600400137 
        46.       108.       1.76       0.17                      E261600400138 
        46.       107.       2.84       0.22                      E261600400139 
        46.       106.       4.27       0.28                      E261600400140 
        46.       105.       6.69       0.36                      E261600400141 
        46.       104.       6.66       0.36                      E261600400142 
        46.       103.       4.43       0.34                      E261600400143 
        46.       102.       2.67       0.37                      E261600400144 
        45.       108.       0.25       0.08                      E261600400145 
        45.       107.       0.42       0.11                      E261600400146 
        45.       106.       1.04       0.13                      E261600400147 
        45.       105.       1.80       0.17                      E261600400148 
        45.       104.       2.86       0.22                      E261600400149 
        45.       103.       5.16       0.30                      E261600400150 
        45.       102.       6.28       0.33                      E261600400151 
        45.       101.       5.09       0.33                      E261600400152 
        45.       100.       2.64       0.31                      E261600400153 
        45.        99.       1.72       0.50                      E261600400154 
        44.       106.       0.17       0.06                      E261600400155 
        44.       105.       0.30       0.07                      E261600400156 
        44.       104.       0.58       0.09                      E261600400157 
        44.       103.       1.33       0.14                      E261600400158 
        44.       102.       2.18       0.19                      E261600400159 
        44.       101.       3.94       0.25                      E261600400160 
        44.       100.       4.43       0.29                      E261600400161 
        44.        99.       4.77       0.31                      E261600400162 
        44.        98.       3.32       0.31                      E261600400163 
        44.        97.       2.34       0.44                      E261600400164 
        43.       102.       0.42       0.08                      E261600400165 
        43.       101.       0.84       0.11                      E261600400166 
        43.       100.       1.49       0.16                      E261600400167 
        43.        99.       2.76       0.21                      E261600400168 
        43.        98.       3.74       0.25                      E261600400169 
        43.        97.       4.85       0.29                      E261600400170 
        43.        96.       3.55       0.29                      E261600400171 
        42.        99.       0.53       0.09                      E261600400172 
        42.        98.       0.94       0.12                      E261600400173 
        42.        97.       1.91       0.17                      E261600400174 
        42.        96.       3.09       0.24                      E261600400175 
        42.        95.       3.80       0.26                      E261600400176 
        42.        94.       3.58       0.29                      E261600400177 
        42.        93.       2.45       0.33                      E261600400178 
        41.        96.       0.54       0.11                      E261600400179 
        41.        95.       1.27       0.15                      E261600400180 
        41.        94.       2.32       0.19                      E261600400181 
        41.        93.       3.12       0.23                      E261600400182 
        41.        92.       3.27       0.25                      E261600400183 
        41.        91.       3.18       0.32                      E261600400184 
        40.        94.       0.27       0.07                      E261600400185 
        40.        93.       0.51       0.09                      E261600400186 
        40.        92.       1.50       0.15                      E261600400187 
        40.        91.       3.03       0.22                      E261600400188 
        40.        90.       3.75       0.26                      E261600400189 
        40.        89.       3.57       0.31                      E261600400190 
ENDDATA            178          0                                 E261600400191 
ENDSUBENT          190          0                                 E261600499999 
SUBENT        E2616005   20201014                             E129E261600500001 
BIB                  5          9                                 E261600500002 
REACTION   ((1-H-1(54-XE-136,NON),,SIG,,,DERIV)=                  E261600500003 
           (54-XE-136(P,NON),,SIG,,,DERIV))                       E261600500004 
ANALYSIS   summation of the measured isotope production cross     E261600500005 
           section                                                E261600500006 
ERR-ANALYS (ERR-SYS) Total systematic uncertainty                 E261600500007 
           (ERR-S) Statistical uncertainty                        E261600500008 
STATUS     (TABLE) Table I of Phys. Rev. C 101, 064623 (2020)     E261600500009 
           (DEP,E2616002) Isotope production cross sections       E261600500010 
HISTORY    (20200825C) MA                                         E261600500011 
ENDBIB               9          0                                 E261600500012 
NOCOMMON             0          0                                 E261600500013 
DATA                 3          1                                 E261600500014 
DATA       ERR-S      ERR-SYS                                     E261600500015 
MB         MB         MB                                          E261600500016 
      1161.         8.        11.                                 E261600500017 
ENDDATA              3          0                                 E261600500018 
ENDSUBENT           17          0                                 E261600599999 
SUBENT        E2616006   20201014                             E129E261600600001 
BIB                  5          9                                 E261600600002 
REACTION   ((1-H-2(54-XE-136,NON),,SIG,,,DERIV)=                  E261600600003 
           (54-XE-136(D,NON),,SIG,,,DERIV))                       E261600600004 
ANALYSIS   summation of the measured isotope production cross     E261600600005 
           section                                                E261600600006 
ERR-ANALYS (ERR-SYS) Total systematic uncertainty                 E261600600007 
