ENTRY            T0232   20030804                             0000T023200000001 
SUBENT        T0232001   20030804                             0000T023200100001 
BIB                  9         12                                 T023200100002 
INSTITUTE  (1CANCRC)                                              T023200100003 
REFERENCE  (J,NP/A,179,465,1972)                                  T023200100004 
AUTHOR     (O.Hausser,A.J.Ferguson,A.B.McDonald,I.M.Szoghy,       T023200100005 
           T.K.Alexander,D.L.Disdier)                             T023200100006 
TITLE      High spin states in 20Ne from 16O(a,a) scattering      T023200100007 
FACILITY   (VDGT,1CANCRC)                                         T023200100008 
DETECTOR   (SIBAR) Four movable surface-barrier detectors and one T023200100009 
            annular detector fixed at 180 degrees in a 43 cm      T023200100010 
            diameter Ortec scattering chamber.                    T023200100011 
COMMENT    Many points at a single angle due to accuracy of scan. T023200100012 
ERR-ANALYS (DATA-ERR) Experimental error                          T023200100013 
HISTORY    (20030512C)                                            T023200100014 
ENDBIB              12          0                                 T023200100015 
NOCOMMON             0          0                                 T023200100016 
ENDSUBENT           15          0                                 T023200199999 
SUBENT        T0232002   20030804                             0000T023200200001 
BIB                  6         10                                 T023200200002 
REACTION   (8-O-16(A,EL)8-O-16,,DA)                               T023200200003 
           Excitation functions near the l=6 resonance at         T023200200004 
            E(alpha)=5058 keV.                                    T023200200005 
SAMPLE     Thin (<10 microg/cm2) self-supporting SiO2 targets.    T023200200006 
MONITOR    (8-O-16(A,EL)8-O-16,,DA) Data of McDermott near 5      T023200200007 
            MeV.                                                  T023200200008 
MONIT-REF  (,L.C.MCDERMOTT+,J,PR,118,175,1960)                    T023200200009 
ERR-ANALYS Digitizing error in energy 0.5 keV.                    T023200200010 
           Digitizing error in data 0.5 mb/sr.                    T023200200011 
STATUS     (CURVE) Data scanned from Fig.2 of reference by NPDC.  T023200200012 
ENDBIB              10          0                                 T023200200013 
NOCOMMON             0          0                                 T023200200014 
DATA                 4        197                                 T023200200015 
  137.3      5.067      1.834     0.2364                          T023200200090 
  137.3      5.068      1.743     0.2545                          T023200200091 
  137.3      5.069      1.698     0.2273                          T023200200092 
  137.3      5.069      1.416     0.2364                          T023200200093 
  137.3      5.070      1.353     0.2454                          T023200200094 
  137.3      5.072      1.608     0.2636                          T023200200095 
  137.3      5.073      1.335     0.2454                          T023200200096 
  137.3      5.075      1.417     0.2364                          T023200200097 
  154.4      5.035      49.68     0.8681                          T023200200098 
  154.4      5.036      47.94     0.8682                          T023200200099 
  154.4      5.037      49.51     0.8681                          T023200200100 
  154.4      5.038      49.12     0.7893                          T023200200101 
  154.4      5.039      49.51     0.8681                          T023200200102 
  154.4      5.040      49.66     0.8682                          T023200200103 
  154.4      5.041      49.82     0.8683                          T023200200104 
  154.4      5.042      49.97     0.8682                          T023200200105 
  154.4      5.043      50.44     0.8682                          T023200200106 
  154.4      5.044      50.36     0.9471                          T023200200107 
  154.4      5.045      51.07     0.8681                          T023200200108 
  154.4      5.046      49.57     0.7893                          T023200200109 
  154.4      5.047      52.72     0.9471                          T023200200110 
  154.4      5.048      50.67     0.7893                          T023200200111 
  154.4      5.049      50.27     0.8683                          T023200200112 
  154.4      5.050      51.92     0.9470                          T023200200113 
  154.4      5.051      54.37     0.8682                          T023200200114 
  154.4      5.052      52.63     0.8682                          T023200200115 
  154.4      5.053      51.91     0.9473                          T023200200116 
  154.4      5.054      52.30      1.026                          T023200200117 
  154.4      5.055      53.56      1.026                          T023200200118 
  154.4      5.056      57.67     0.8682                          T023200200119 
  154.4      5.057      64.53     0.9471                          T023200200120 
  154.4      5.058      64.37     0.9473                          T023200200121 
  154.4      5.059      64.21     0.9471                          T023200200122 
  154.4      5.060      60.10     0.9471                          T023200200123 
  154.4      5.061      57.81     0.8682                          T023200200124 
  154.4      5.062      54.73     0.7891                          T023200200125 
  154.4      5.063      54.64     0.8682                          T023200200126 
  154.4      5.064      52.51     0.9470                          T023200200127 
  154.4      5.065      54.40     0.9470                          T023200200128 
  154.4      5.066      54.08     0.9471                          T023200200129 
  154.4      5.067      52.50     0.9473                          T023200200130 
  154.4      5.068      54.00     0.8682                          T023200200131 
  154.4      5.069      54.15     0.8681                          T023200200132 
  154.4      5.070      52.65     0.9470                          T023200200133 
  154.4      5.071      53.51     0.8682                          T023200200134 
  154.4      5.073      54.69     0.9471                          T023200200135 
  154.4      5.074      55.24     0.8682                          T023200200136 
  154.4      5.075      53.42     0.9473                          T023200200137 
  163.8      5.035      102.7      1.581                          T023200200138 
  163.8      5.035      102.3      1.581                          T023200200139 
  163.8      5.037      98.20      1.581                          T023200200140 
  163.8      5.037      100.0      1.580                          T023200200141 
  163.8      5.039      100.0      1.581                          T023200200142 
  163.8      5.040      100.9      1.581                          T023200200143 
  163.8      5.040      102.1      1.807                          T023200200144 
  163.8      5.041      100.0      1.581                          T023200200145 
  163.8      5.043      101.0      1.581                          T023200200146 
  163.8      5.044      98.93      1.807                          T023200200147 
  163.8      5.045      101.6      1.807                          T023200200148 
  163.8      5.046      99.85      1.807                          T023200200149 
  163.8      5.046      102.6      1.807                          T023200200150 
  163.8      5.047      101.0      1.581                          T023200200151 
  163.8      5.048      103.3      1.581                          T023200200152 
  163.8      5.049      101.9      1.581                          T023200200153 
  163.8      5.050      100.1      1.581                          T023200200154 
  163.8      5.052      101.5      1.581                          T023200200155 
  163.8      5.052      100.4      1.355                          T023200200156 
  163.8      5.053      104.2      1.580                          T023200200157 
  163.8      5.054      99.70      1.580                          T023200200158 
  163.8      5.055      96.09      1.581                          T023200200159 
  163.8      5.056      95.42      1.355                          T023200200160 
  163.8      5.057      99.94      1.806                          T023200200161 
  163.8      5.058      105.1      1.581                          T023200200162 
  163.8      5.059      108.1      1.806                          T023200200163 
  163.8      5.060      109.9      1.807                          T023200200164 
  163.8      5.061      113.1      1.807                          T023200200165 
  163.8      5.062      113.8      1.581                          T023200200166 
  163.8      5.063      113.5      1.807                          T023200200167 
  163.8      5.064      114.7      1.581                          T023200200168 
  163.8      5.066      113.1      1.807                          T023200200169 
  163.8      5.067      113.3      1.581                          T023200200170 
  163.8      5.068      114.5      1.807                          T023200200171 
  163.8      5.069      115.4      1.807                          T023200200172 
  163.8      5.069      114.5      1.806                          T023200200173 
  163.8      5.070      112.9      2.032                          T023200200174 
  163.8      5.073      112.9      1.581                          T023200200175 
  163.8      5.074      116.6      1.581                          T023200200176 
  163.8      5.075      117.0      1.581                          T023200200177 
  178.1      5.035      147.0      2.280                          T023200200178 
  178.1      5.035      143.7      1.629                          T023200200179 
  178.1      5.039      145.3      1.954                          T023200200180 
  178.1      5.040      147.9      1.954                          T023200200181 
  178.1      5.041      149.9      1.954                          T023200200182 
  178.1      5.041      145.0      2.280                          T023200200183 
  178.1      5.042      147.9      1.954                          T023200200184 
  178.1      5.044      145.9      1.954                          T023200200185 
  178.1      5.045      147.9      1.954                          T023200200186 
  178.1      5.046      147.2      1.954                          T023200200187 
  178.1      5.048      144.9      2.280                          T023200200188 
  178.1      5.048      145.6      1.629                          T023200200189 
  178.1      5.049      149.1      1.954                          T023200200190 
  178.1      5.050      145.5      1.629                          T023200200191 
  178.1      5.051      143.6      2.280                          T023200200192 
  178.1      5.052      139.7      1.629                          T023200200193 
  178.1      5.054      140.6      2.605                          T023200200194 
  178.1      5.054      138.7      1.954                          T023200200195 
  178.1      5.055      131.5      1.954                          T023200200196 
  178.1      5.056      169.3      1.954                          T023200200197 
  178.1      5.057      200.2      2.280                          T023200200198 
  178.1      5.058      212.9      3.258                          T023200200199 
  178.1      5.059      214.5      2.280                          T023200200200 
  178.1      5.060      220.7      2.605                          T023200200201 
  178.1      5.061      211.6      1.954                          T023200200202 
  178.1      5.062      201.5      2.280                          T023200200203 
  178.1      5.063      188.8      2.606                          T023200200204 
  178.1      5.064      185.8      2.280                          T023200200205 
  178.1      5.065      177.3      2.280                          T023200200206 
  178.1      5.066      174.7      2.280                          T023200200207 
  178.1      5.067      171.8      2.606                          T023200200208 
  178.1      5.068      169.8      1.954                          T023200200209 
  178.1      5.069      173.1      1.954                          T023200200210 
  178.1      5.070      172.7      2.280                          T023200200211 
  178.1      5.072      169.5      1.629                          T023200200212 
  178.1      5.073      171.4      2.280                          T023200200213 
  178.1      5.074      171.4      2.280                          T023200200214 
ENDDATA            199          0                                 T023200200215 
ENDSUBENT          214          0                                 T023200299999 
SUBENT        T0232003   20030804                             0000T023200300001 
BIB                  6         10                                 T023200300002 
REACTION   (8-O-16(A,EL)8-O-16,,DA)                               T023200300003 
           Excitation functions near the l=8 resonance at         T023200300004 
            E(alpha)=9026 keV.                                    T023200300005 
SAMPLE     Thin (<10 microg/cm2) self-supporting SiO2 targets.    T023200300006 
MONITOR    (8-O-16(A,EL)8-O-16,,DA) Data of McDermott near 5      T023200300007 
            MeV.                                                  T023200300008 
MONIT-REF  (,L.C.MCDERMOTT+,J,PR,118,175,1960)                    T023200300009 
ERR-ANALYS Digitizing error in energy 0.5 keV.                    T023200300010 
           Digitizing error in data 0.5 mb/sr.                    T023200300011 
STATUS     (CURVE) Data scanned from Fig.3 of reference by NPDC.  T023200300012 
ENDBIB              10          0                                 T023200300013 
COMMON               1          3                                 T023200300014 
ANG-CM                                                            T023200300015 
ADEG                                                              T023200300016 
 178.1                                                            T023200300017 
ENDCOMMON            3          0                                 T023200300018 
DATA                 3        104                                 T023200300019 
EN         DATA-CM    DATA-ERR                                    T023200300020 
MEV        MB/SR      MB/SR                                       T023200300021 
  8.977      55.19      2.636                                     T023200300022 
  8.978      56.95      2.259                                     T023200300023 
  8.979      59.47      1.883                                     T023200300024 
  8.980      60.12      1.883                                     T023200300025 
  8.981      59.23      1.883                                     T023200300026 
  8.982      61.38      2.645                                     T023200300027 
  8.983      65.02      2.636                                     T023200300028 
  8.984      63.39      2.636                                     T023200300029 
  8.985      65.91      2.259                                     T023200300030 
  8.986      65.03      2.259                                     T023200300031 
  8.987      69.42      2.259                                     T023200300032 
  8.988      70.06      2.269                                     T023200300033 
  8.989      71.45      2.269                                     T023200300034 
  8.990      72.09      2.259                                     T023200300035 
  8.991      76.48      2.259                                     T023200300036 
  8.992      77.50      2.636                                     T023200300037 
  8.993      83.77      2.259                                     T023200300038 
  8.994      91.93      2.259                                     T023200300039 
  8.995      137.8      3.013                                     T023200300040 
  8.996      196.1      3.398                                     T023200300041 
  8.997      286.0      4.519                                     T023200300042 
  8.998      288.5      4.142                                     T023200300043 
  8.999      236.8      3.757                                     T023200300044 
  9.000      186.5      3.389                                     T023200300045 
  9.001      141.6      3.013                                     T023200300046 
  9.002      113.2      2.636                                     T023200300047 
  9.003      90.85      2.259                                     T023200300048 
  9.004      80.93      3.013                                     T023200300049 
  9.005      73.29      2.259                                     T023200300050 
  9.006      74.29      2.636                                     T023200300051 
  9.007      73.41      2.636                                     T023200300052 
  9.008      72.16      2.250                                     T023200300053 
  9.009      70.91      2.636                                     T023200300054 
  9.010      74.18      2.269                                     T023200300055 
  9.011      74.06      2.259                                     T023200300056 
  9.012      73.56      2.636                                     T023200300057 
  9.013      76.08      2.259                                     T023200300058 
  9.014      78.22      3.013                                     T023200300059 
  9.015      74.33      2.250                                     T023200300060 
  9.016      78.73      2.259                                     T023200300061 
  9.017      77.48      2.645                                     T023200300062 
  9.018      78.49      2.259                                     T023200300063 
  9.019      79.50      2.645                                     T023200300064 
  9.020      80.89      2.636                                     T023200300065 
  9.021      80.40      2.259                                     T023200300066 
  9.022      82.90      2.645                                     T023200300067 
  9.023      85.42      2.259                                     T023200300068 
  9.024      87.57      2.259                                     T023200300069 
  9.025      105.2      2.627                                     T023200300070 
  9.026      106.9      2.259                                     T023200300071 
  9.027      111.3      3.003                                     T023200300072 
  9.028      102.2      3.013                                     T023200300073 
  9.029      100.1      3.398                                     T023200300074 
  9.030      98.14      2.259                                     T023200300075 
  9.031      101.4      2.645                                     T023200300076 
  9.032      102.0      2.645                                     T023200300077 
  9.033      103.0      3.013                                     T023200300078 
  9.034      106.3      2.645                                     T023200300079 
  9.035      112.2      2.636                                     T023200300080 
  9.036      115.9      2.636                                     T023200300081 
  9.037      122.5      2.636                                     T023200300082 
  9.038      126.2      2.627                                     T023200300083 
  9.039      131.3      2.636                                     T023200300084 
  9.040      139.1      3.004                                     T023200300085 
  9.041      151.1      3.013                                     T023200300086 
  9.042      153.6      2.636                                     T023200300087 
  9.043      162.9      3.013                                     T023200300088 
  9.044      173.3      3.022                                     T023200300089 
  9.045      181.9      3.398                                     T023200300090 
  9.046      190.0      3.389                                     T023200300091 
  9.047      200.5      3.398                                     T023200300092 
  9.048      208.3      3.766                                     T023200300093 
  9.049      225.1      3.389                                     T023200300094 
  9.050      239.3      3.389                                     T023200300095 
  9.051      254.2      4.152                                     T023200300096 
  9.052      258.3      4.519                                     T023200300097 
  9.053      274.0      4.519                                     T023200300098 
  9.054      281.4      4.528                                     T023200300099 
  9.055      292.6      3.766                                     T023200300100 
  9.056      297.3      4.905                                     T023200300101 
  9.057      316.0      4.905                                     T023200300102 
  9.058      320.1      4.519                                     T023200300103 
  9.059      326.4      4.905                                     T023200300104 
  9.060      322.1      4.519                                     T023200300105 
  9.061      320.5      5.272                                     T023200300106 
  9.062      320.7      4.896                                     T023200300107 
  9.063      341.3      5.272                                     T023200300108 
  9.064      329.5      4.896                                     T023200300109 
  9.065      322.2      4.519                                     T023200300110 
  9.066      330.4      4.519                                     T023200300111 
  9.067      322.0      4.519                                     T023200300112 
  9.068      318.5      4.896                                     T023200300113 
  9.069      318.0      5.281                                     T023200300114 
  9.070      308.5      4.896                                     T023200300115 
  9.071      304.6      4.142                                     T023200300116 
  9.072      306.3      4.519                                     T023200300117 
  9.073      301.7      4.519                                     T023200300118 
  9.074      303.1      4.528                                     T023200300119 
  9.075      295.0      4.142                                     T023200300120 
  9.076      284.4      4.142                                     T023200300121 
  9.077      286.1      4.519                                     T023200300122 
  9.078      278.5      4.510                                     T023200300123 
  9.079      272.3      4.528                                     T023200300124 
  9.080      276.0      4.519                                     T023200300125 
ENDDATA            106          0                                 T023200300126 
ENDSUBENT          125          0                                 T023200399999 
SUBENT        T0232004   20030804                             0000T023200400001 
BIB                  6         10                                 T023200400002 
REACTION   (8-O-16(A,EL)8-O-16,,DA)                               T023200400003 
           Excitation functions near the l=4 resonance at         T023200400004 
            E(alpha)=8997 keV.                                    T023200400005 
SAMPLE     Thin (<10 microg/cm2) self-supporting SiO2 targets.    T023200400006 
MONITOR    (8-O-16(A,EL)8-O-16,,DA) Data of McDermott near 5      T023200400007 
            MeV.                                                  T023200400008 
MONIT-REF  (,L.C.MCDERMOTT+,J,PR,118,175,1960)                    T023200400009 
ERR-ANALYS Digitizing error in energy 0.5 keV.                    T023200400010 
           Digitizing error in data 0.5 mb/sr.                    T023200400011 
STATUS     (CURVE) Data scanned from Fig.4 of reference by NPDC.  T023200400012 
ENDBIB              10          0                                 T023200400013 
NOCOMMON             0          0                                 T023200400014 
DATA                 4        231                                 T023200400015 
ANG-CM     EN         DATA-CM    DATA-ERR                         T023200400016 
ADEG       MEV        MB/SR      MB/SR                            T023200400017 
  113.0      8.977      36.52     0.6515                          T023200400018 
  113.0      8.978      35.95     0.8004                          T023200400019 
  113.0      8.979      34.67     0.7504                          T023200400020 
  113.0      8.980      35.40     0.8004                          T023200400021 
  113.0      8.981      32.02     0.6503                          T023200400022 
  113.0      8.982      33.00     0.7515                          T023200400023 
  113.0      8.983      33.08     0.7515                          T023200400024 
  113.0      8.984      31.76     0.7504                          T023200400025 
  113.0      8.985      30.63     0.7504                          T023200400026 
  113.0      8.986      31.76     0.7015                          T023200400027 
  113.0      8.987      30.34     0.7015                          T023200400028 
  113.0      8.988      29.42     0.7004                          T023200400029 
  113.0      8.989      30.89     0.6992                          T023200400030 
  113.0      8.990      31.17     0.7004                          T023200400031 
  113.0      8.991      30.45     0.7015                          T023200400032 
  113.0      8.992      29.78     0.6503                          T023200400033 
  113.0      8.993      31.51     0.8015                          T023200400034 
  113.0      8.994      30.48     0.7004                          T023200400035 
  113.0      8.995      32.76     0.8015                          T023200400036 
  113.0      8.996      32.59     0.7504                          T023200400037 
  113.0      8.997      33.17     0.7515                          T023200400038 
  113.0      8.998      31.50     0.8004                          T023200400039 
  113.0      8.999      29.17     0.8015                          T023200400040 
  113.0      9.000      26.24     0.7004                          T023200400041 
  113.0      9.001      27.08     0.7492                          T023200400042 
  113.0      9.002      24.50     0.5992                          T023200400043 
  113.0      9.003      25.28     0.7004                          T023200400044 
  113.0      9.004      24.85     0.6003                          T023200400045 
  113.0      9.005      23.93     0.5992                          T023200400046 
  113.0      9.006      24.01     0.5992                          T023200400047 
  113.0      9.007      24.49     0.6003                          T023200400048 
  113.0      9.008      23.76     0.5992                          T023200400049 
  113.0      9.009      23.64     0.6992                          T023200400050 
  113.0      9.010      23.67     0.6503                          T023200400051 
  113.0      9.011      23.50     0.6003                          T023200400052 
  113.0      9.012      23.57     0.7004                          T023200400053 
  113.0      9.013      22.95     0.5992                          T023200400054 
  113.0      9.014      22.13     0.5992                          T023200400055 
  113.0      9.015      23.11     0.7004                          T023200400056 
  113.0      9.016      22.73     0.6503                          T023200400057 
  113.0      9.017      22.51     0.6503                          T023200400058 
  113.0      9.018      21.34     0.6003                          T023200400059 
  113.0      9.019      21.87     0.7504                          T023200400060 
  113.0      9.020      20.60     0.5003                          T023200400061 
  113.0      9.021      19.82     0.5491                          T023200400062 
  113.0      9.022      20.45     0.5992                          T023200400063 
  113.0      9.023      20.48     0.5503                          T023200400064 
  137.3      8.977      6.568     0.4926                          T023200400065 
  137.3      8.978      6.892     0.3789                          T023200400066 
  137.3      8.979      7.027     0.4547                          T023200400067 
  137.3      8.980      7.048     0.4176                          T023200400068 
  137.3      8.981      7.638     0.4168                          T023200400069 
  137.3      8.982      7.394     0.4926                          T023200400070 
  137.3      8.983      6.733     0.4547                          T023200400071 
  137.3      8.984      7.171     0.4538                          T023200400072 
  137.3      8.985      6.359     0.4926                          T023200400073 
  137.3      8.986      6.759     0.4547                          T023200400074 
  137.3      8.987      7.614     0.4934                          T023200400075 
  137.3      8.988      7.598     0.4168                          T023200400076 
  137.3      8.989      7.240     0.3789                          T023200400077 
  137.3      8.990      7.639     0.4168                          T023200400078 
  137.3      8.991      7.662     0.4547                          T023200400079 
  137.3      8.992      7.833     0.4934                          T023200400080 
  137.3      8.993      6.983     0.4934                          T023200400081 
  137.3      8.994      6.889     0.4168                          T023200400082 
  137.3      8.995      7.898     0.4555                          T023200400083 
  137.3      8.996      12.16     0.5692                          T023200400084 
  137.3      8.997      23.44     0.6441                          T023200400085 
  137.3      8.998      28.51     0.7208                          T023200400086 
  137.3      8.999      27.16     0.7578                          T023200400087 
  137.3      9.000      26.27     0.7191                          T023200400088 
  137.3      9.001      22.51     0.6820                          T023200400089 
  137.3      9.002      20.06     0.6071                          T023200400090 
  137.3      9.003      17.47     0.6062                          T023200400091 
  137.3      9.004      15.59     0.5683                          T023200400092 
  137.3      9.005      15.24     0.6071                          T023200400093 
  137.3      9.006      15.75     0.5313                          T023200400094 
  137.3      9.007      14.90     0.5305                          T023200400095 
  137.3      9.008      14.81     0.5296                          T023200400096 
  137.3      9.009      14.07     0.5675                          T023200400097 
  137.3      9.010      12.95     0.5305                          T023200400098 
  137.3      9.011      13.96     0.5683                          T023200400099 
  137.3      9.012      13.26     0.4168                          T023200400100 
  137.3      9.013      13.17     0.4926                          T023200400101 
  137.3      9.014      12.58     0.4547                          T023200400102 
  137.3      9.015      13.13     0.5683                          T023200400103 
  137.3      9.016      12.74     0.4926                          T023200400104 
  137.3      9.017      12.12     0.4926                          T023200400105 
  137.3      9.018      11.72     0.4926                          T023200400106 
  137.3      9.019      12.84     0.5683                          T023200400107 
  137.3      9.020      12.22     0.4926                          T023200400108 
  137.3      9.021      12.43     0.5683                          T023200400109 
  137.3      9.022      13.74     0.5305                          T023200400110 
  137.3      9.023      13.53     0.5683                          T023200400111 
  154.4      8.977      24.22     0.8224                          T023200400112 
  154.4      8.978      23.63     0.8857                          T023200400113 
  154.4      8.979      25.69     0.8224                          T023200400114 
  154.4      8.980      25.34     0.8857                          T023200400115 
  154.4      8.981      25.63     0.8210                          T023200400116 
  154.4      8.982      24.47     0.8224                          T023200400117 
  154.4      8.983      26.02     0.8857                          T023200400118 
  154.4      8.984      23.33     0.8857                          T023200400119 
  154.4      8.985      24.82     0.8871                          T023200400120 
  154.4      8.986      26.13     0.8224                          T023200400121 
  154.4      8.987      26.16     0.8857                          T023200400122 
  154.4      8.988      25.63     0.7592                          T023200400123 
  154.4      8.989      25.91     0.6959                          T023200400124 
  154.4      8.990      26.20     0.7592                          T023200400125 
  154.4      8.991      26.11     0.8224                          T023200400126 
  154.4      8.992      26.02     0.8843                          T023200400127 
  154.4      8.993      25.17     0.8224                          T023200400128 
  154.4      8.994      28.69     0.8224                          T023200400129 
  154.4      8.995      33.85     0.9489                          T023200400130 
  154.4      8.996      39.39     0.6959                          T023200400131 
  154.4      8.997      41.45      1.137                          T023200400132 
  154.4      8.998      38.26      1.012                          T023200400133 
  154.4      8.999      32.60     0.9489                          T023200400134 
  154.4      9.000      27.44     0.8857                          T023200400135 
  154.4      9.001      26.97     0.8224                          T023200400136 
  154.4      9.002      25.04     0.8224                          T023200400137 
  154.4      9.003      23.31     0.7592                          T023200400138 
  154.4      9.004      24.42     0.7592                          T023200400139 
  154.4      9.005      24.39     0.7592                          T023200400140 
  154.4      9.006      22.97     0.7592                          T023200400141 
  154.4      9.007      25.16     0.9489                          T023200400142 
  154.4      9.008      24.24     0.8224                          T023200400143 
  154.4      9.009      25.42     0.8857                          T023200400144 
  154.4      9.010      25.08     0.8224                          T023200400145 
  154.4      9.011      25.62     0.8857                          T023200400146 
  154.4      9.012      26.22     0.7577                          T023200400147 
  154.4      9.013      26.07     0.8843                          T023200400148 
  154.4      9.014      27.43     0.8857                          T023200400149 
  154.4      9.015      26.58     0.8224                          T023200400150 
  154.4      9.016      27.25     0.8857                          T023200400151 
  154.4      9.017      28.11     0.8857                          T023200400152 
  154.4      9.018      29.03     0.9489                          T023200400153 
  154.4      9.019      27.29     0.8857                          T023200400154 
