ENTRY            T0066   20020219                             0000T006600000001 
SUBENT        T0066001   20020219                             0000T006600100001 
BIB                  9         17                                 T006600100002 
INSTITUTE  (1USANCA,1USATNL)                                      T006600100003 
REFERENCE  (J,NP/A,549,223,1992)                                  T006600100004 
           (J,PRL,51,2269,198312)                                 T006600100005 
           (T,FAUBER,1990) 24Mg, 28Si, 32S.                       T006600100006 
           (T,WILKERSON,1982) 12C, 16O, 24Mg, 28Si, 32S, 36Ar.    T006600100007 
AUTHOR     (J.F.Wilkerson,T.M.Mooney,R.E.Fauber,T.B.Clegg,        T006600100008 
           H.J.Karwowski,E.J.Ludwig,W.J.Thompson)                 T006600100009 
TITLE      Isospin-nonconserving particle decays in light nuclei  T006600100010 
FACILITY   (VDGT,1USATNL) HVEC model FN tandem Van de Graaff.     T006600100011 
METHOD     (BCINT) Incident beam current integrated using a       T006600100012 
            Faraday cup downstream from the target.               T006600100013 
DETECTOR   (SIBAR) Outgoing protons or alpha particles were       T006600100014 
            detected in silicon surface barrier detectors in the  T006600100015 
            scattering plane. From 4 to 8 angles were measured    T006600100016 
            simultaneously.                                       T006600100017 
STATUS      No reply from R. Fauber to author proof.              T006600100018 
HISTORY    (20001024C) SD,VM                                      T006600100019 
ENDBIB              17          0                                 T006600100020 
COMMON               1          3                                 T006600100021 
ANG-RSL                                                           T006600100022 
ADEG                                                              T006600100023 
  1.0                                                             T006600100024 
ENDCOMMON            3          0                                 T006600100025 
ENDSUBENT           24          0                                 T006600199999 
SUBENT        T0066002   20020219                             0000T006600200001 
BIB                  4         10                                 T006600200002 
REACTION   (8-O-16(P,EL)8-O-16,,DA)                               T006600200003 
INC-SOURCE (LAMB) Polarized protons momentum analyzed in a dual-  T006600200004 
            90 degree magnet system.                              T006600200005 
ERR-ANALYS (ERR-S) Statistical error scanned from figure.         T006600200006 
           Normalization uncertainy arising from target thickness T006600200007 
            and current-integration uncertainties < 10%.          T006600200008 
           Digitizing error in incident energy 0.0005 MeV.        T006600200009 
           Digitizing error in data 0.5 mb/sr.                    T006600200010 
STATUS     (CURVE) Data scanned from Fig.2 in main reference at   T006600200011 
                   NPDC (RFNC-VNIIEF).                            T006600200012 
ENDBIB              10          0                                 T006600200013 
COMMON               1          3                                 T006600200014 
EN-RSL-FW                                                         T006600200015 
EV                                                                T006600200016 
 950.                                                             T006600200017 
ENDCOMMON            3          0                                 T006600200018 
DATA                 4        196                                 T006600200019 
   65.2     11.2639     21.2       0.4                            T006600200077 
   65.2     11.2642     20.0       0.4                            T006600200078 
   65.2     11.2644     20.6       0.4                            T006600200079 
   65.2     11.2647     20.9       0.4                            T006600200080 
   65.2     11.2650     19.7       0.4                            T006600200081 
   65.2     11.2652     20.7       0.4                            T006600200082 
   65.2     11.2655     20.1       0.4                            T006600200083 
   65.2     11.2658     20.7       0.4                            T006600200084 
   65.2     11.2661     20.6       0.4                            T006600200085 
   65.2     11.2663     20.2       0.4                            T006600200086 
   65.2     11.2666     20.3       0.4                            T006600200087 
   65.2     11.2669     21.0       0.4                            T006600200088 
   65.2     11.2671     21.0       0.4                            T006600200089 
   65.2     11.2674     19.8       0.4                            T006600200090 
   65.2     11.2677     20.8       0.4                            T006600200091 
   65.2     11.2680     21.3       0.4                            T006600200092 
   65.2     11.2682     21.2       0.4                            T006600200093 
   65.2     11.2685     20.8       0.4                            T006600200094 
   65.2     11.2688     20.5       0.4                            T006600200095 
   65.2     11.2691     20.6       0.4                            T006600200096 
   65.2     11.2694     20.4       0.4                            T006600200097 
  124.1     11.2588     29.8       0.3                            T006600200098 
  124.1     11.2590     30.1       0.3                            T006600200099 
  124.1     11.2593     30.1       0.3                            T006600200100 
  124.1     11.2596     30.7       0.3                            T006600200101 
  124.1     11.2598     30.4       0.3                            T006600200102 
  124.1     11.2601     30.2       0.3                            T006600200103 
  124.1     11.2604     30.5       0.3                            T006600200104 
  124.1     11.2606     30.4       0.3                            T006600200105 
  124.1     11.2609     30.7       0.3                            T006600200106 
  124.1     11.2612     30.2       0.3                            T006600200107 
  124.1     11.2615     29.8       0.3                            T006600200108 
  124.1     11.2618     30.2       0.3                            T006600200109 
  124.1     11.2620     29.8       0.3                            T006600200110 
  124.1     11.2623     30.2       0.3                            T006600200111 
  124.1     11.2626     30.4       0.3                            T006600200112 
  124.1     11.2629     30.4       0.3                            T006600200113 
  124.1     11.2631     29.4       0.3                            T006600200114 
  124.1     11.2634     29.7       0.3                            T006600200115 
  124.1     11.2637     30.5       0.3                            T006600200116 
  124.1     11.2640     30.5       0.3                            T006600200117 
  124.1     11.2643     30.8       0.3                            T006600200118 
  124.1     11.2645     31.1       0.3                            T006600200119 
  124.1     11.2648     30.5       0.3                            T006600200120 
  124.1     11.2650     30.6       0.3                            T006600200121 
  124.1     11.2653     30.5       0.3                            T006600200122 
  124.1     11.2656     30.9       0.3                            T006600200123 
  124.1     11.2659     31.1       0.3                            T006600200124 
  124.1     11.2661     30.6       0.3                            T006600200125 
  124.1     11.2664     30.8       0.3                            T006600200126 
  124.1     11.2667     30.4       0.3                            T006600200127 
  124.1     11.2670     30.6       0.3                            T006600200128 
  124.1     11.2672     31.0       0.3                            T006600200129 
  124.1     11.2675     31.2       0.3                            T006600200130 
  124.1     11.2678     31.0       0.3                            T006600200131 
  124.1     11.2681     31.5       0.3                            T006600200132 
  124.1     11.2683     31.0       0.3                            T006600200133 
  124.1     11.2686     30.7       0.3                            T006600200134 
  124.1     11.2688     31.2       0.3                            T006600200135 
  124.1     11.2691     31.0       0.3                            T006600200136 
  124.1     11.2694     30.7       0.3                            T006600200137 
  142.3     11.2587     12.8       0.2                            T006600200138 
  142.3     11.2590     12.5       0.2                            T006600200139 
  142.3     11.2593     12.6       0.2                            T006600200140 
  142.3     11.2595     12.7       0.2                            T006600200141 
  142.3     11.2598     12.8       0.2                            T006600200142 
  142.3     11.2601     12.9       0.2                            T006600200143 
  142.3     11.2604     12.5       0.2                            T006600200144 
  142.3     11.2606     12.6       0.2                            T006600200145 
  142.3     11.2609     12.9       0.2                            T006600200146 
  142.3     11.2612     12.9       0.2                            T006600200147 
  142.3     11.2615     13.0       0.2                            T006600200148 
  142.3     11.2617     12.9       0.2                            T006600200149 
  142.3     11.2620     12.8       0.2                            T006600200150 
  142.3     11.2623     12.9       0.2                            T006600200151 
  142.3     11.2625     13.0       0.2                            T006600200152 
  142.3     11.2628     12.8       0.2                            T006600200153 
  142.3     11.2631     12.6       0.2                            T006600200154 
  142.3     11.2634     12.0       0.2                            T006600200155 
  142.3     11.2637     12.4       0.2                            T006600200156 
  142.3     11.2639     12.1       0.2                            T006600200157 
  142.3     11.2642     12.5       0.2                            T006600200158 
  142.3     11.2644     12.5       0.2                            T006600200159 
  142.3     11.2647     12.9       0.2                            T006600200160 
  142.3     11.2650     12.9       0.2                            T006600200161 
  142.3     11.2653     13.0       0.2                            T006600200162 
  142.3     11.2655     12.8       0.2                            T006600200163 
  142.3     11.2658     12.8       0.2                            T006600200164 
  142.3     11.2661     12.9       0.2                            T006600200165 
  142.3     11.2664     12.8       0.2                            T006600200166 
  142.3     11.2666     12.8       0.2                            T006600200167 
  142.3     11.2669     13.2       0.2                            T006600200168 
  142.3     11.2672     13.2       0.2                            T006600200169 
  142.3     11.2674     13.0       0.2                            T006600200170 
  142.3     11.2677     13.0       0.2                            T006600200171 
  142.3     11.2680     12.8       0.2                            T006600200172 
  142.3     11.2683     13.0       0.2                            T006600200173 
  142.3     11.2685     12.9       0.2                            T006600200174 
  142.3     11.2688     13.1       0.2                            T006600200175 
  142.3     11.2691     13.0       0.2                            T006600200176 
  142.3     11.2694     13.2       0.2                            T006600200177 
  164.1     11.2586     33.8       0.3                            T006600200178 
  164.1     11.2589     33.4       0.4                            T006600200179 
  164.1     11.2592     33.4       0.3                            T006600200180 
  164.1     11.2594     33.7       0.3                            T006600200181 
  164.1     11.2597     33.3       0.3                            T006600200182 
  164.1     11.2600     33.4       0.3                            T006600200183 
  164.1     11.2602     33.3       0.3                            T006600200184 
  164.1     11.2605     33.3       0.3                            T006600200185 
  164.1     11.2608     33.4       0.3                            T006600200186 
  164.1     11.2611     33.9       0.3                            T006600200187 
  164.1     11.2614     33.9       0.3                            T006600200188 
  164.1     11.2616     33.3       0.3                            T006600200189 
  164.1     11.2619     33.5       0.3                            T006600200190 
  164.1     11.2622     33.6       0.3                            T006600200191 
  164.1     11.2624     34.4       0.3                            T006600200192 
  164.1     11.2627     34.1       0.3                            T006600200193 
  164.1     11.2630     34.4       0.3                            T006600200194 
  164.1     11.2633     34.2       0.3                            T006600200195 
  164.1     11.2636     34.5       0.3                            T006600200196 
  164.1     11.2638     33.5       0.3                            T006600200197 
  164.1     11.2641     33.6       0.3                            T006600200198 
  164.1     11.2644     32.9       0.3                            T006600200199 
  164.1     11.2646     32.9       0.3                            T006600200200 
  164.1     11.2649     33.1       0.3                            T006600200201 
  164.1     11.2652     32.7       0.3                            T006600200202 
  164.1     11.2655     32.8       0.3                            T006600200203 
  164.1     11.2657     33.4       0.3                            T006600200204 
  164.1     11.2660     32.8       0.3                            T006600200205 
  164.1     11.2663     33.2       0.3                            T006600200206 
  164.1     11.2665     33.6       0.3                            T006600200207 
  164.1     11.2668     33.4       0.3                            T006600200208 
  164.1     11.2670     33.7       0.3                            T006600200209 
  164.1     11.2673     33.9       0.3                            T006600200210 
  164.1     11.2676     33.4       0.3                            T006600200211 
  164.1     11.2679     33.4       0.3                            T006600200212 
  164.1     11.2682     33.5       0.3                            T006600200213 
  164.1     11.2684     33.6       0.3                            T006600200214 
  164.1     11.2687     34.0       0.3                            T006600200215 
  164.1     11.2690     33.2       0.3                            T006600200216 
  164.1     11.2693     33.2       0.3                            T006600200217 
ENDDATA            198          0                                 T006600200218 
ENDSUBENT          217          0                                 T006600299999 
SUBENT        T0066003   20020219                             0000T006600300001 
BIB                  5         12                                 T006600300002 
REACTION   (8-O-16(P,EL)8-O-16,,POL/DA,,ANA)                      T006600300003 
INC-SOURCE (LAMB) Polarized protons momentum analyzed in a dual-  T006600300004 
            90 degree magnet system.                              T006600300005 
MONITOR    (2-HE-4(P,EL)2-HE-4,,POL/DA) Used to measure beam      T006600300006 
             polarization.                                        T006600300007 
ERR-ANALYS (ERR-S) Statistical error scanned from figure.         T006600300008 
           Normalization uncertainy arising uncertainty in beam   T006600300009 
            polarization < 3%.                                    T006600300010 
           Digitizing error in incident energy 0.0005 MeV.        T006600300011 
           Digitizing error in data 0.005.                        T006600300012 
STATUS     (CURVE) Data scanned from Fig.2 in main reference at   T006600300013 
                   NPDC (RFNC-VNIIEF).                            T006600300014 
ENDBIB              12          0                                 T006600300015 
COMMON               1          3                                 T006600300016 
EN-RSL-FW                                                         T006600300017 
EV                                                                T006600300018 
 950.                                                             T006600300019 
ENDCOMMON            3          0                                 T006600300020 
DATA                 4        200                                 T006600300021 
ANG        EN         DATA       ERR-S                            T006600300022 
ADEG       MEV        NO-DIM     NO-DIM                           T006600300023 
   57.0     11.2586    -0.754      0.023                          T006600300024 
   57.0     11.2588    -0.776      0.022                          T006600300025 
   57.0     11.2591    -0.770      0.022                          T006600300026 
   57.0     11.2593    -0.761      0.023                          T006600300027 
   57.0     11.2596    -0.786      0.020                          T006600300028 
   57.0     11.2599    -0.783      0.022                          T006600300029 
   57.0     11.2602    -0.781      0.022                          T006600300030 
   57.0     11.2604    -0.762      0.023                          T006600300031 
   57.0     11.2607    -0.788      0.022                          T006600300032 
   57.0     11.2610    -0.770      0.022                          T006600300033 
   57.0     11.2613    -0.763      0.024                          T006600300034 
   57.0     11.2615    -0.748      0.021                          T006600300035 
   57.0     11.2618    -0.764      0.021                          T006600300036 
   57.0     11.2621    -0.764      0.021                          T006600300037 
   57.0     11.2623    -0.765      0.021                          T006600300038 
   57.0     11.2626    -0.816      0.021                          T006600300039 
   57.0     11.2628    -0.771      0.020                          T006600300040 
   57.0     11.2631    -0.757      0.020                          T006600300041 
   57.0     11.2634    -0.741      0.021                          T006600300042 
   57.0     11.2637    -0.776      0.021                          T006600300043 
   57.0     11.2639    -0.785      0.021                          T006600300044 
   57.0     11.2642    -0.730      0.022                          T006600300045 
   57.0     11.2645    -0.766      0.021                          T006600300046 
   57.0     11.2648    -0.725      0.020                          T006600300047 
   57.0     11.2650    -0.774      0.021                          T006600300048 
   57.0     11.2653    -0.796      0.020                          T006600300049 
   57.0     11.2656    -0.764      0.021                          T006600300050 
   57.0     11.2658    -0.753      0.021                          T006600300051 
   57.0     11.2661    -0.765      0.021                          T006600300052 
   57.0     11.2664    -0.740      0.021                          T006600300053 
   57.0     11.2667    -0.768      0.021                          T006600300054 
   57.0     11.2669    -0.735      0.023                          T006600300055 
   57.0     11.2672    -0.780      0.021                          T006600300056 
   57.0     11.2674    -0.815      0.021                          T006600300057 
   57.0     11.2677    -0.771      0.022                          T006600300058 
   57.0     11.2680    -0.785      0.022                          T006600300059 
   57.0     11.2682    -0.759      0.023                          T006600300060 
   57.0     11.2685    -0.765      0.023                          T006600300061 
   57.0     11.2688    -0.788      0.024                          T006600300062 
   57.0     11.2691    -0.750      0.022                          T006600300063 
   65.2     11.2586     0.138      0.025                          T006600300064 
   65.2     11.2589     0.083      0.026                          T006600300065 
   65.2     11.2592     0.071      0.024                          T006600300066 
   65.2     11.2595     0.119      0.024                          T006600300067 
   65.2     11.2597     0.071      0.026                          T006600300068 
   65.2     11.2600     0.152      0.024                          T006600300069 
   65.2     11.2603     0.075      0.024                          T006600300070 
   65.2     11.2605     0.119      0.026                          T006600300071 
   65.2     11.2608     0.088      0.026                          T006600300072 
   65.2     11.2611     0.109      0.028                          T006600300073 
   65.2     11.2613     0.089      0.026                          T006600300074 
   65.2     11.2616     0.066      0.025                          T006600300075 
   65.2     11.2619     0.072      0.025                          T006600300076 
   65.2     11.2622     0.080      0.026                          T006600300077 
   65.2     11.2625     0.084      0.024                          T006600300078 
   65.2     11.2627     0.121      0.023                          T006600300079 
   65.2     11.2630     0.120      0.024                          T006600300080 
   65.2     11.2632     0.152      0.026                          T006600300081 
   65.2     11.2635     0.111      0.025                          T006600300082 
   65.2     11.2638     0.094      0.023                          T006600300083 
   65.2     11.2641     0.078      0.027                          T006600300084 
   65.2     11.2643     0.085      0.026                          T006600300085 
   65.2     11.2646     0.108      0.022                          T006600300086 
   65.2     11.2649     0.054      0.024                          T006600300087 
   65.2     11.2651     0.107      0.025                          T006600300088 
   65.2     11.2654     0.122      0.025                          T006600300089 
   65.2     11.2657     0.107      0.025                          T006600300090 
   65.2     11.2660     0.108      0.027                          T006600300091 
   65.2     11.2662     0.056      0.024                          T006600300092 
   65.2     11.2665     0.072      0.024                          T006600300093 
   65.2     11.2668     0.068      0.024                          T006600300094 
   65.2     11.2670     0.100      0.023                          T006600300095 
   65.2     11.2673     0.069      0.026                          T006600300096 
   65.2     11.2675     0.103      0.025                          T006600300097 
   65.2     11.2678     0.041      0.025                          T006600300098 
   65.2     11.2681     0.069      0.026                          T006600300099 
   65.2     11.2684     0.123      0.027                          T006600300100 
   65.2     11.2686     0.084      0.025                          T006600300101 
   65.2     11.2689     0.059      0.028                          T006600300102 
   65.2     11.2691     0.145      0.028                          T006600300103 
  124.1     11.2587    -0.694      0.009                          T006600300104 
  124.1     11.2590    -0.700      0.011                          T006600300105 
  124.1     11.2593    -0.701      0.009                          T006600300106 
  124.1     11.2595    -0.710      0.010                          T006600300107 
  124.1     11.2598    -0.721      0.010                          T006600300108 
  124.1     11.2601    -0.698      0.011                          T006600300109 
  124.1     11.2603    -0.700      0.010                          T006600300110 
  124.1     11.2606    -0.718      0.011                          T006600300111 
  124.1     11.2609    -0.720      0.011                          T006600300112 
  124.1     11.2611    -0.707      0.009                          T006600300113 
  124.1     11.2614    -0.699      0.010                          T006600300114 
  124.1     11.2617    -0.694      0.010                          T006600300115 
  124.1     11.2620    -0.710      0.009                          T006600300116 
  124.1     11.2622    -0.701      0.009                          T006600300117 
  124.1     11.2625    -0.722      0.009                          T006600300118 
  124.1     11.2628    -0.704      0.010                          T006600300119 
  124.1     11.2631    -0.690      0.009                          T006600300120 
  124.1     11.2633    -0.696      0.010                          T006600300121 
  124.1     11.2636    -0.685      0.010                          T006600300122 
  124.1     11.2639    -0.702      0.010                          T006600300123 
  124.1     11.2641    -0.702      0.009                          T006600300124 
  124.1     11.2644    -0.698      0.010                          T006600300125 
  124.1     11.2647    -0.702      0.009                          T006600300126 
  124.1     11.2650    -0.692      0.010                          T006600300127 
  124.1     11.2652    -0.703      0.010                          T006600300128 
  124.1     11.2655    -0.684      0.009                          T006600300129 
  124.1     11.2658    -0.696      0.010                          T006600300130 
  124.1     11.2660    -0.695      0.010                          T006600300131 
  124.1     11.2663    -0.698      0.011                          T006600300132 
  124.1     11.2666    -0.704      0.009                          T006600300133 
  124.1     11.2668    -0.682      0.009                          T006600300134 
  124.1     11.2671    -0.687      0.010                          T006600300135 
  124.1     11.2674    -0.715      0.011                          T006600300136 
  124.1     11.2677    -0.713      0.009                          T006600300137 
  124.1     11.2679    -0.737      0.010                          T006600300138 
  124.1     11.2682    -0.710      0.011                          T006600300139 
  124.1     11.2684    -0.692      0.011                          T006600300140 
  124.1     11.2687    -0.697      0.010                          T006600300141 
  124.1     11.2690    -0.703      0.011                          T006600300142 
  124.1     11.2692    -0.708      0.011                          T006600300143 
  142.3     11.2587    -0.261      0.018                          T006600300144 
  142.3     11.2590    -0.243      0.018                          T006600300145 
  142.3     11.2593    -0.232      0.019                          T006600300146 
  142.3     11.2595    -0.179      0.018                          T006600300147 
  142.3     11.2598    -0.234      0.017                          T006600300148 
  142.3     11.2601    -0.217      0.018                          T006600300149 
  142.3     11.2603    -0.195      0.018                          T006600300150 
  142.3     11.2606    -0.179      0.017                          T006600300151 
  142.3     11.2608    -0.210      0.020                          T006600300152 
  142.3     11.2611    -0.215      0.020                          T006600300153 
  142.3     11.2614    -0.222      0.018                          T006600300154 
  142.3     11.2617    -0.203      0.017                          T006600300155 
  142.3     11.2620    -0.226      0.017                          T006600300156 
  142.3     11.2622    -0.175      0.017                          T006600300157 
  142.3     11.2625    -0.197      0.017                          T006600300158 
  142.3     11.2628    -0.174      0.018                          T006600300159 
  142.3     11.2630    -0.208      0.019                          T006600300160 
  142.3     11.2633    -0.182      0.018                          T006600300161 
  142.3     11.2636    -0.206      0.019                          T006600300162 
  142.3     11.2639    -0.206      0.018                          T006600300163 
  142.3     11.2641    -0.238      0.016                          T006600300164 
  142.3     11.2644    -0.246      0.019                          T006600300165 
  142.3     11.2647    -0.253      0.017                          T006600300166 
  142.3     11.2649    -0.220      0.017                          T006600300167 
  142.3     11.2652    -0.245      0.017                          T006600300168 
  142.3     11.2655    -0.252      0.016                          T006600300169 
  142.3     11.2658    -0.243      0.017                          T006600300170 
  142.3     11.2660    -0.240      0.016                          T006600300171 
  142.3     11.2663    -0.233      0.017                          T006600300172 
  142.3     11.2666    -0.208      0.018                          T006600300173 
  142.3     11.2669    -0.227      0.017                          T006600300174 
  142.3     11.2671    -0.209      0.019                          T006600300175 
  142.3     11.2674    -0.215      0.018                          T006600300176 
  142.3     11.2676    -0.210      0.017                          T006600300177 
  142.3     11.2679    -0.250      0.017                          T006600300178 
  142.3     11.2682    -0.231      0.018                          T006600300179 
  142.3     11.2684    -0.240      0.018                          T006600300180 
  142.3     11.2687    -0.237      0.018                          T006600300181 
  142.3     11.2690    -0.233      0.018                          T006600300182 
  142.3     11.2693    -0.245      0.020                          T006600300183 
  164.1     11.2586     0.760      0.009                          T006600300184 
  164.1     11.2589     0.787      0.010                          T006600300185 
  164.1     11.2592     0.777      0.009                          T006600300186 
  164.1     11.2594     0.773      0.010                          T006600300187 
  164.1     11.2597     0.768      0.009                          T006600300188 
  164.1     11.2600     0.771      0.010                          T006600300189 
  164.1     11.2602     0.754      0.010                          T006600300190 
  164.1     11.2605     0.775      0.010                          T006600300191 
  164.1     11.2608     0.790      0.009                          T006600300192 
  164.1     11.2610     0.794      0.010                          T006600300193 
  164.1     11.2613     0.753      0.010                          T006600300194 
  164.1     11.2616     0.750      0.010                          T006600300195 
  164.1     11.2619     0.776      0.010                          T006600300196 
  164.1     11.2621     0.776      0.010                          T006600300197 
  164.1     11.2624     0.768      0.010                          T006600300198 
  164.1     11.2627     0.774      0.010                          T006600300199 
  164.1     11.2629     0.763      0.010                          T006600300200 
  164.1     11.2632     0.760      0.010                          T006600300201 
  164.1     11.2635     0.735      0.010                          T006600300202 
  164.1     11.2638     0.761      0.009                          T006600300203 
  164.1     11.2640     0.766      0.010                          T006600300204 
  164.1     11.2643     0.785      0.009                          T006600300205 
  164.1     11.2646     0.769      0.010                          T006600300206 
  164.1     11.2649     0.767      0.010                          T006600300207 
  164.1     11.2651     0.757      0.010                          T006600300208 
  164.1     11.2654     0.774      0.011                          T006600300209 
  164.1     11.2657     0.775      0.010                          T006600300210 
  164.1     11.2659     0.765      0.010                          T006600300211 
  164.1     11.2663     0.751      0.010                          T006600300212 
  164.1     11.2665     0.772      0.010                          T006600300213 
  164.1     11.2667     0.764      0.010                          T006600300214 
  164.1     11.2670     0.770      0.010                          T006600300215 
  164.1     11.2673     0.759      0.010                          T006600300216 
  164.1     11.2675     0.779      0.009                          T006600300217 
  164.1     11.2678     0.757      0.010                          T006600300218 
  164.1     11.2681     0.780      0.010                          T006600300219 
  164.1     11.2683     0.770      0.009                          T006600300220 
  164.1     11.2686     0.775      0.011                          T006600300221 
  164.1     11.2689     0.786      0.010                          T006600300222 
  164.1     11.2691     0.762      0.011                          T006600300223 
ENDDATA            202          0                                 T006600300224 
ENDSUBENT          223          0                                 T006600399999 
SUBENT        T0066004   20030418                             0000T006600400001 
BIB                  6         16                                 T006600400002 
REACTION   (10-NE-20(P,EL)10-NE-20,,DA)                           T006600400003 
INC-SOURCE (LAMB) Polarized protons momentum analyzed in a dual-  T006600400004 
            90 degree magnet system.                              T006600400005 
SAMPLE     20Ne targets, 2.3+-0.2 microg/cm2 thick, ion implanted T006600400006 
            on thin carbon or aluminum backings to produce a      T006600400007 
            localized concentration of Ne atoms near the surface  T006600400008 
            of the foil facing the beam.                          T006600400009 
ERR-ANALYS (ERR-S) Statistical error scanned from figure.         T006600400010 
           (DATA-ERR) Overall uncertainty                         T006600400011 
           Normalization uncertainy arising from target thickness T006600400012 
            and current-integration uncertainties < 10%.          T006600400013 
           Digitizing error in incident energy 0.0005 MeV.        T006600400014 
