ENTRY            T0098   20011119                             0000T009800000001 
SUBENT        T0098001   20011119                             0000T009800100001 
BIB                  9         13                                 T009800100002 
INSTITUTE  (1USAMIT)                                              T009800100003 
REFERENCE  (J,NP/A,154,417,1970)                                  T009800100004 
           (T,GINAVEN,1966)                                       T009800100005 
AUTHOR     (R.O.Ginaven,A.M.Bernstein)                            T009800100006 
TITLE      The (alpha,p) Reaction on 40,42,44,48Ca and            T009800100007 
           48Ti at 31 MeV                                         T009800100008 
FACILITY   (CYCLO,1USAMIT)                                        T009800100009 
METHOD     (EDE)                                                  T009800100010 
DETECTOR   (TELES,SOLST) Solid state counter telescope.           T009800100011 
ERR-ANALYS Digitizing error in angle 0.7.                         T009800100012 
           Digitizing error in data 1%.                           T009800100013 
           (DATA-ERR) Error scanned from graphs.                  T009800100014 
HISTORY    (20011002C) SD,VM                                      T009800100015 
ENDBIB              13          0                                 T009800100016 
COMMON               2          3                                 T009800100017 
EN         E-RSL                                                  T009800100018 
MEV        KEV                                                    T009800100019 
  31.0      150.                                                  T009800100020 
ENDCOMMON            3          0                                 T009800100021 
ENDSUBENT           20          0                                 T009800199999 
SUBENT        T0098002   20011119                             0000T009800200001 
BIB                  5          7                                 T009800200002 
REACTION   (20-CA-40(A,P)21-SC-43,PAR,DA)                         T009800200003 
SAMPLE     Self-supporting foil enriched to >97% 40Ca, about      T009800200004 
            1 mg/cm2 thick.                                       T009800200005 
MONITOR    (20-CA-40(A,EL)20-CA-40,,DA) Near 30 degrees.          T009800200006 
MONIT-REF  (,LIPPENCOTT+,J,NP/A,115,79,1968)                      T009800200007 
STATUS     (CURVE) Data scanned from Fig.6.19-21 in thesis at     T009800200008 
                   NPDC (RFNC-VNIIEF).                            T009800200009 
ENDBIB               7          0                                 T009800200010 
NOCOMMON             0          0                                 T009800200011 
DATA                 4        102                                 T009800200012 
ADEG       ARB-UNITS  ARB-UNITS                                   T009800500019 
  21.7       1.61      0.22                                       T009800500020 
  26.8       1.61      0.22                                       T009800500021 
  32.0       0.847     0.116                                      T009800500022 
  36.9       0.831     0.131                                      T009800500023 
  42.0       0.831     0.131                                      T009800500024 
  47.3       0.608     0.096                                      T009800500025 
  52.4       0.515     0.092                                      T009800500026 
  57.9       0.332     0.070                                      T009800500027 
  63.2       0.210     0.052                                      T009800500028 
  67.6       0.286     0.064                                      T009800500029 
  73.0       0.251     0.045                                      T009800500030 
  78.4       0.217     0.044                                      T009800500031 
ENDDATA             14          0                                 T009800500032 
ENDSUBENT           31          0                                 T009800599999 
SUBENT        T0098006   20011119                             0000T009800600001 
BIB                  5          9                                 T009800600002 
REACTION   (20-CA-48(A,P)21-SC-51,PAR,DA)                         T009800600003 
SAMPLE     Self-supporting foil enriched to >97% 48Ca, about      T009800600004 
            1 mg/cm2 thick.                                       T009800600005 
MONITOR    (20-CA-48(A,EL)20-CA-48,,DA) Near 30 degrees.          T009800600006 
MONIT-REF  (,LIPPENCOTT+,J,NP/A,115,79,1968)                      T009800600007 
STATUS     (CURVE) Data scanned from Fig. 6.25-26 in thesis at    T009800600008 
                   NPDC (RFNC-VNIIEF).                            T009800600009 
           Data for ground state given in Fig. 6.1 of thesis      T009800600010 
            not scanned.                                          T009800600011 
ENDBIB               9          0                                 T009800600012 
NOCOMMON             0          0                                 T009800600013 
DATA                 4         64                                 T009800600014 
E-LVL      ANG-CM     DATA       DATA-ERR                         T009800600015 
MEV        ADEG       MU-B/SR    MU-B/SR                          T009800600016 
  0.85       15.3       65.8      132.7                           T009800600017 
  0.85       18.3       63.8       79.0                           T009800600018 
  0.85       20.6       69.4      126.1                           T009800600019 
  0.85       23.3       54.2       77.3                           T009800600020 
  0.85       27.6       59.0       73.8                           T009800600021 
  0.85       31.3       43.8       54.3                           T009800600022 
  0.85       36.8       31.0       38.4                           T009800600023 
  0.85       41.5       20.5       33.2                           T009800600024 
  0.85       47.2       16.0       26.0                           T009800600025 
  0.85       52.2        9.57      25.20                          T009800600026 
  0.85       57.7        7.74      16.13                          T009800600027 
  0.85       62.9        6.46      17.00                          T009800600028 
  0.85       67.9        4.27       9.47                          T009800600029 
  0.85       73.1        3.39       9.22                          T009800600030 
  0.85       78.3        5.53      16.33                          T009800600031 
  1.06       18.0       49.5        7.5                           T009800600032 
  1.06       20.6       35.7        7.3                           T009800600033 
  1.06       23.2       32.4        7.0                           T009800600034 
  1.06       26.1       24.1        4.3                           T009800600035 
  1.06       31.1       22.3        3.7                           T009800600036 
  1.06       36.3       26.6        4.4                           T009800600037 
  1.06       41.1       26.2        2.8                           T009800600038 
  1.06       46.4       27.5        4.9                           T009800600039 
  1.06       51.7       23.4        3.7                           T009800600040 
  1.06       57.0       17.4        3.1                           T009800600041 
  1.06       62.2       11.4        2.0                           T009800600042 
  1.06       67.4        6.76       1.46                          T009800600043 
  1.06       72.3        7.45       1.76                          T009800600044 
  1.06       77.5        4.49       1.06                          T009800600045 
  2.34       15.7       45.4        7.2                           T009800600046 
  2.34       18.4       45.4        8.1                           T009800600047 
  2.34       20.8       51.7       10.2                           T009800600048 
  2.34       23.5       47.6        7.5                           T009800600049 
  2.34       26.2       63.9       11.3                           T009800600050 
  2.34       31.9       39.7        5.4                           T009800600051 
  2.34       36.8       22.8        3.6                           T009800600052 
  2.34       41.6        9.27       2.13                          T009800600053 
  2.34       47.1        7.01       1.52                          T009800600054 
  2.34       52.0        9.56       2.45                          T009800600055 
  2.34       57.5       15.6        2.8                           T009800600056 
  2.34       62.5       12.6        1.9                           T009800600057 
  2.34       67.4        6.98       1.65                          T009800600058 
  2.34       72.8        2.02       1.02                          T009800600059 
  2.70       20.2       54.2        1.1                           T009800600060 
  2.70       23.0       49.9        0.9                           T009800600061 
  2.70       25.7       50.8        0.8                           T009800600062 
  2.70       31.0       30.7        0.5                           T009800600063 
  2.70       36.2       18.6        0.5                           T009800600064 
  2.70       41.2       15.2        0.2                           T009800600065 
  2.70       46.9       14.7        0.2                           T009800600066 
  2.70       51.7       13.8        0.6                           T009800600067 
  2.70       56.9        8.22       0.27                          T009800600068 
  2.70       62.4        5.78       0.19                          T009800600069 
  2.70       67.4        6.52       0.12                          T009800600070 
  2.70       72.5        6.31       0.14                          T009800600071 
  3.06       20.9       53.7        1.1                           T009800600072 
  3.06       26.2       47.0        0.8                           T009800600073 
  3.06       31.5       42.5        0.8                           T009800600074 
  3.06       36.8       43.2        0.7                           T009800600075 
  3.06       41.8       34.7        0.6                           T009800600076 
  3.06       47.1       31.9        0.5                           T009800600077 
  3.06       52.5       19.9        0.7                           T009800600078 
  3.06       63.0       11.4        0.2                           T009800600079 
  3.06       68.3       10.5        0.2                           T009800600080 
ENDDATA             66          0                                 T009800600081 
ENDSUBENT           80          0                                 T009800699999 
SUBENT        T0098007   20011119                             0000T009800700001 
BIB                  3          7                                 T009800700002 
REACTION   (22-TI-48(A,P)23-V-51,PAR,DA,,REL)                     T009800700003 
SAMPLE     Self-supporting foil enriched to >97% 48Ti, about      T009800700004 
            1 mg/cm2 thick.                                       T009800700005 
STATUS     (CURVE) Data scanned from Fig. 6.24 in thesis at       T009800700006 
                   NPDC (RFNC-VNIIEF).                            T009800700007 
           Data for ground and 3.2 to 4.18-MeV levels given in    T009800700008 
            Fig. 6.4 and 6.6 of thesis not scanned.               T009800700009 
ENDBIB               7          0                                 T009800700010 
COMMON               1          3                                 T009800700011 
E-LVL                                                             T009800700012 
MEV                                                               T009800700013 
  2.42                                                            T009800700014 
ENDCOMMON            3          0                                 T009800700015 
DATA                 3         20                                 T009800700016 
ANG-CM     DATA       DATA-ERR                                    T009800700017 
ADEG       ARB-UNITS  ARB-UNITS                                   T009800700018 
   5.0      0.231      0.031                                      T009800700019 
   7.4      0.244      0.037                                      T009800700020 
   9.4      0.344      0.061                                      T009800700021 
  12.4      0.377      0.067                                      T009800700022 
  14.6      0.428      0.085                                      T009800700023 
  17.3      0.436      0.077                                      T009800700024 
  19.7      0.398      0.062                                      T009800700025 
  22.7      0.405      0.061                                      T009800700026 
  25.4      0.364      0.060                                      T009800700027 
  30.7      0.215      0.036                                      T009800700028 
  36.1      0.176      0.024                                      T009800700029 
  41.2      0.145      0.026                                      T009800700030 
  46.3      0.114      0.018                                      T009800700031 
  51.4      0.0767     0.0120                                     T009800700032 
  56.2      0.0574     0.0095                                     T009800700033 
  61.6      0.0535     0.0095                                     T009800700034 
  66.4      0.0423     0.0066                                     T009800700035 
  71.8      0.0415     0.0056                                     T009800700036 
  77.0      0.0423     0.0075                                     T009800700037 
  82.1      0.0360     0.0060                                     T009800700038 
ENDDATA             22          0                                 T009800700039 
ENDSUBENT           38          0                                 T009800799999 
ENDENTRY             7          0                                 T009899999999 
