ENTRY            T0117   20181008                             C179T0117  0    1 
SUBENT        T0117001   20181008                             C179T0117  1    1 
BIB                 11         29                                 T0117  1    2 
INSTITUTE  (1USAPEN,4RUSKUR)                                      T0117  1    3 
REFERENCE  (J,PR/C,49,2549,1994)                                  T0117  1    4 
AUTHOR     (R.W.Zurmuhle, Z.Liu, D.R.Benton, S.Barrow, N.Wimer,   T0117  1    5 
           Y.Miao, C.Lee, J.T.Murgatroyd, X.Li, V.Z.Goldberg,     T0117  1    6 
           M.S.Golovkov)                                          T0117  1    7 
TITLE      Observation of 12C cluster transfer by angular         T0117  1    8 
            correlation measurements                              T0117  1    9 
FACILITY   (VDGT,1USAPEN)                                         T0117  1   10 
SAMPLE     A 30 microg/cm**2 self-supporting 12C target was used. T0117  1   11 
METHOD     (SITA)                                                 T0117  1   12 
DETECTOR   (MAGSP) Deuterons were momentum analyzed in a double   T0117  1   13 
            focusing magnetic spectrometer.                       T0117  1   14 
           (PS,SI) Deuterons were detected in the focal plane     T0117  1   15 
            with a 10 cm x 2.5 cm double-sided position sensitive T0117  1   16 
            silicon detector covered with a 42 mg/cm**2 Ta foil   T0117  1   17 
            to stop beam particles that otherwise might strike    T0117  1   18 
            the detector.                                         T0117  1   19 
           (SIBAR) Two 5 cm x 1.7 cm silicon detectors used for   T0117  1   20 
            detection of alpha particles, one detector on either  T0117  1   21 
            side of the beam, each detector divided into 25 stripsT0117  1   22 
            At small angles, the detectors were covered with a 9  T0117  1   23 
            mg/cm**2 Ni foil at 33 MeV and a 10.7 mg/cm**2 Ni     T0117  1   24 
            foil at 42 MeV to stop elastically scattering beam    T0117  1   25 
            particles.                                            T0117  1   26 
ADD-RES    (COMP).Distorted Wave Born Approximation and the HauserT0117  1   27 
            Feshbach Formalism.                                   T0117  1   28 
STATUS     (APRVD) Approved by R.W. Zurmuehle, 19 January 2000.   T0117  1   29 
HISTORY    (20000327C) CAJaD+VM                                   T0117  1   30 
           (20180927D) OS. Sub.3 deleted (same points in sub.2)   T0117  1   31 
ENDBIB              29          0                                 T0117  1   32 
NOCOMMON             0          0                                 T0117  1   33 
ENDSUBENT           32          0                                 T0117  199999 
SUBENT        T0117002   20040809                             T018T011700200001 
BIB                  7         17                                 T011700200002 
REACTION   (6-C-12(7-N-14,D+A)10-NE-20,PAR,DA/DA,D/D+A,REL)       T011700200003 
DETECTOR   An annular detector subdivided into ten segments,      T011700200004 
            provided by the Kurchatov Institute, was also used at T011700200005 
            small angles. Each annulus had a width of 12 mm and   T011700200006 
            was separated from adjacent segments with 1-mm wide   T011700200007 
            inactive masks.                                       T011700200008 
EN-SEC     (E-EXC1,12-MG-24)                                      T011700200009 
           (E-EXC2,10-NE-20)                                      T011700200010 
ERR-ANALYS (DATA-ERR) Uncertainty read from figures.              T011700200011 
           (ANG-ERR-D) Digitizing error in angle.                 T011700200012 
FLAG       (1.) Data taken with the annular detector.             T011700200013 
           (2.) Data taken with the position sensitive strip      T011700200014 
            detectors.                                            T011700200015 
STATUS     (CURVE) Data scanned from Figs.3,4 in reference by     T011700200016 
                   CAJAD.                                         T011700200017 
HISTORY    (20040809A) Subentries 2 and 3 combined. REACTION,     T011700200018 
                       data heading updates.                      T011700200019 
ENDBIB              17          0                                 T011700200020 
COMMON               3          3                                 T011700200021 
ANG1       E-EXC1     E-EXC2                                      T011700200022 
ADEG       MEV        MEV                                         T011700200023 
  0.        13.45       0.                                        T011700200024 
ENDCOMMON            3          0                                 T011700200025 
DATA                 6        114                                 T011700200026 
EN         ANG-RL-CM  DATA       DATA-ERR   FLAG       ANG-ERR-D  T011700200027 
MEV        ADEG       ARB-UNITS  ARB-UNITS  NO-DIM     ADEG       T011700200028 
   30.         8.36     150.        30.       2.         0.19     T011700200029 
   30.        11.31     148.        17.       2.         0.19     T011700200030 
   30.        14.18     127.        13.       2.         0.19     T011700200031 
   30.        17.31     103.        11.       2.         0.19     T011700200032 
   30.        20.29     110.        10.       2.         0.19     T011700200033 
   30.        23.22     104.         9.       2.         0.19     T011700200034 
   30.        25.97      87.         9.       2.         0.19     T011700200035 
   30.        28.91      84.         9.       2.         0.19     T011700200036 
   30.        31.78      64.         8.       2.         0.19     T011700200037 
   30.        34.19      61.         7.       2.         0.19     T011700200038 
   33.         8.0       71.        16.       1.         0.4      T011700200039 
   33.        11.3       34.         8.       1.         0.4      T011700200040 
   33.        14.5       35.         7.       1.         0.4      T011700200041 
   33.        16.7       30.         4.       2.         0.4      T011700200042 
   33.        17.3       26.         5.       1.         0.4      T011700200043 
   33.        18.1       22.2        2.7      1.         0.4      T011700200044 
   33.        19.3       23.7        2.7      2.         0.4      T011700200045 
   33.        20.5       30.         5.       1.         0.4      T011700200046 
   33.        21.4       29.         4.       2.         0.4      T011700200047 
   33.        23.5       30.         5.       1.         0.4      T011700200048 
   33.        25.0       36.         3.       2.         0.4      T011700200049 
   33.        26.6       29.         5.       1.         0.4      T011700200050 
   33.        26.7       37.         4.       2.         0.4      T011700200051 
   33.        28.2       34.         3.       2.         0.4      T011700200052 
   33.        29.3       35.         5.       1.         0.4      T011700200053 
   33.        31.7       36.         3.       2.         0.4      T011700200054 
   33.        32.0       39.         4.       1.         0.4      T011700200055 
   33.        34.0       34.         3.       2.         0.4      T011700200056 
   33.        34.9       40.         4.       1.         0.4      T011700200057 
   33.        36.0       29.         3.       2.         0.4      T011700200058 
   33.        38.0       26.         3.       2.         0.4      T011700200059 
   33.        39.7       23.2        2.5      2.         0.4      T011700200060 
   33.        41.4       22.0        2.5      2.         0.4      T011700200061 
   33.        43.4       18.6        2.3      2.         0.4      T011700200062 
   33.        45.4       15.9        2.5      2.         0.4      T011700200063 
   33.        47.1       13.2        1.6      2.         0.4      T011700200064 
   33.        49.7        8.6        1.4      2.         0.4      T011700200065 
   33.        51.5       12.3        2.0      2.         0.4      T011700200066 
   33.        53.3       14.9        1.4      2.         0.4      T011700200067 
   33.        54.4       13.0        0.9      2.         0.4      T011700200068 
   33.        55.3       14.9        2.1      2.         0.4      T011700200069 
   33.        57.6       11.0        1.8      2.         0.4      T011700200070 
   33.        58.4       11.0        1.4      2.         0.4      T011700200071 
   33.        62.0       17.4        2.3      2.         0.4      T011700200072 
   33.        65.8       15.4        2.0      2.         0.4      T011700200073 
   33.        68.7       12.7        1.6      2.         0.4      T011700200074 
   33.        73.0       11.0        1.8      2.         0.4      T011700200075 
   33.        76.6       14.7        2.1      2.         0.4      T011700200076 
   33.        80.0       14.7        2.1      2.         0.4      T011700200077 
   33.        83.9       18.3        2.5      2.         0.4      T011700200078 
   33.        87.5       24.0        4.0      2.         0.4      T011700200079 
   33.        90.6       18.9        2.9      2.         0.4      T011700200080 
   33.        94.4       18.1        2.7      2.         0.4      T011700200081 
   33.        96.9       14.2        2.5      2.         0.4      T011700200082 
   33.       100.4        9.2        2.0      2.         0.4      T011700200083 
   33.       103.3        9.9        2.3      2.         0.4      T011700200084 
   33.       106.5        8.7        2.1      2.         0.4      T011700200085 
   33.       108.0       11.0        4.0      2.         0.4      T011700200086 
   36.        10.99     126.        12.       2.         0.19     T011700200087 
   36.        13.94     124.        11.       2.         0.19     T011700200088 
   36.        16.68      79.         7.       2.         0.19     T011700200089 
