ENTRY            M0315   20210620                             M113M0315  0    1 
SUBENT        M0315001   20210620                             M113M0315  1    1 
BIB                 10         26                                 M0315  1    2 
TITLE      Ground-state photoneutron  angular  distribution  for  M0315  1    3 
            N-14.                                                 M0315  1    4 
AUTHOR     (J.W.Jury,C.K.Ross,N.K.Sherman)                        M0315  1    5 
INSTITUTE  (1CANOTC)                                              M0315  1    6 
REFERENCE  (J,NP/A,337,503,1980)                                  M0315  1    7 
           #doi:10.1016/0375-9474(80)90156-6                      M0315  1    8 
FACILITY   (LINAC,1CANOTC)                                        M0315  1    9 
SAMPLE     140 g of cyanoguanidine (NCNC(NH2)2) powder containing M0315  1   10 
            93 g of natural nitrogen in which the abundance of    M0315  1   11 
            N-14 is 99.6%. This sample was contained in a hollow  M0315  1   12 
            disk (diameter = 152 mm, thickness = 12 mm) of 0.13   M0315  1   13 
            mm thick plastic film. The sample was oriented at 15  M0315  1   14 
            degrees to the direction of the photon beam.          M0315  1   15 
METHOD     (TOF) flight path = 10 m.                              M0315  1   16 
DETECTOR   (SCIN) Each of eight neutron detectors consisted of a  M0315  1   17 
            25 mm thick NE104 plastic scintillator of diameter    M0315  1   18 
            125 mm viewed by two Phillips xp1040 photomultiplier  M0315  1   19 
            tubes.                                                M0315  1   20 
ERR-ANALYS (ERR-S) Statistical errors are presented.              M0315  1   21 
HISTORY    (19881227C) Data were compiled at SCJAD of Saratov     M0315  1   22 
            State University.                                     M0315  1   23 
           (19910202A) Corrected by V.Varlamov, V.Mclane.         M0315  1   24 
           (20130617A) Corrected by V.Varlamov: REACTION,         M0315  1   25 
            STATUS, HISTORY, dates, lowercase.                    M0315  1   26 
           (20210620U) Corrected by SD and VV: AUTHOR, PART-DET,  M0315  1   27 
            EN-SEC, small corrections in several SUBENTs.         M0315  1   28 
ENDBIB              26          0                                 M0315  1   29 
NOCOMMON             0          0                                 M0315  1   30 
ENDSUBENT           29          0                                 M0315  199999 
SUBENT        M0315002   20210620                             M113M0315  2    1 
BIB                  7         24                                 M0315  2    2 
REACTION   (7-N-14(G,X)0-NN-1,,DA/DE,,BRA/REL)                    M0315  2    3 
            Relative number of neutrons                           M0315  2    4 
INC-SOURCE (BRST)                                                 M0315  2    5 
CORRECTION The energy spectra were corrected for                  M0315  2    6 
             a) the dead time of detectors,                       M0315  2    7 
             b) the cosmic background,                            M0315  2    8 
             c) the background sample data,                       M0315  2    9 
             d) the neutron detection efficiency.                 M0315  2   10 
ANALYSIS   Each obtained laboratory-frame neutron energy          M0315  2   11 
            spectrum was divided at each energy by the measured   M0315  2   12 
            neutron detection efficiency and then converted to    M0315  2   13 
            the c.m. frame.                                       M0315  2   14 
COMMENT    Photoneutron energy spectra for end-point energies of  M0315  2   15 
            20.5, 22.5, 24.5, 26.5 MeV were measured using        M0315  2   16 
            time-of-flight techniques at eight angles from 48 to  M0315  2   17 
            139 degrees in 13 degrees step. Ground-state angular  M0315  2   18 
            distributions and (g,n0) cross sections were obtained M0315  2   19 
            from measured spectra. Coefficients of a Legendre     M0315  2   20 
            polynomial fitted to the data were interpreted in     M0315  2   21 
            terms of a simple single particle nuclear model.      M0315  2   22 
STATUS     (CURVE) Data from Fig. 4 of Nucl.Phys.,A337(1980)503.  M0315  2   23 
HISTORY    (20130617A) Corrected  by  V.Varlamov:  BRS -> BRA.    M0315  2   24 
           (20210620U) Corrected by SD and VV: STATUS,            M0315  2   25 
            corrections in SUBENTs 010 and 011.                   M0315  2   26 
ENDBIB              24          0                                 M0315  2   27 
COMMON               1          3                                 M0315  2   28 
EN-MAX                                                            M0315  2   29 
MEV                                                               M0315  2   30 
24.5                                                              M0315  2   31 
ENDCOMMON            3          0                                 M0315  2   32 
DATA                 4        136                                 M0315  2   33 
ANG-CM     E-CM       DATA-CM    ERR-S                            M0315  2   34 
ADEG       MEV        ARB-UNITS  ARB-UNITS                        M0315  2   35 
 48.        9.66       2.40      0.20                             M0315  2   36 
 48.        9.84       2.56      0.20                             M0315  2   37 
 48.       10.03       2.72      0.20                             M0315  2   38 
 48.       10.21       2.80      0.20                             M0315  2   39 
 48.       10.40       3.06      0.20                             M0315  2   40 
 48.       10.59       3.36      0.28                             M0315  2   41 
 48.       10.77       3.74      0.24                             M0315  2   42 
 48.       10.96       3.92      0.28                             M0315  2   43 
 48.       11.14       3.28      0.28                             M0315  2   44 
 48.       11.33       2.98      0.24                             M0315  2   45 
 48.       11.51       2.56      0.24                             M0315  2   46 
 48.       11.70       2.06      0.20                             M0315  2   47 
 48.       11.89       1.66      0.24                             M0315  2   48 
 48.       12.07       0.90      0.18                             M0315  2   49 
 48.       12.26       0.76      0.16                             M0315  2   50 
 48.       12.44       0.40      0.12                             M0315  2   51 
 48.       12.63       0.16      0.12                             M0315  2   52 
 60.        9.66       2.38      0.20                             M0315  2   53 
 60.        9.84       2.96      0.16                             M0315  2   54 
 60.       10.03       3.10      0.20                             M0315  2   55 
 60.       10.21       3.20      0.16                             M0315  2   56 
 60.       10.40       3.44      0.16                             M0315  2   57 
 60.       10.59       3.38      0.16                             M0315  2   58 
 60.       10.77       3.72      0.16                             M0315  2   59 
 60.       10.96       3.44      0.16                             M0315  2   60 
 60.       11.14       3.28      0.16                             M0315  2   61 
 60.       11.33       2.88      0.16                             M0315  2   62 
 60.       11.51       2.60      0.18                             M0315  2   63 
 60.       11.70       2.10      0.16                             M0315  2   64 
 60.       11.89       1.36      0.14                             M0315  2   65 
 60.       12.07       0.80      0.14                             M0315  2   66 
 60.       12.26       0.68      0.12                             M0315  2   67 
 60.       12.44       0.40      0.12                             M0315  2   68 
 60.       12.63       0.16      0.12                             M0315  2   69 
 72.        9.66       2.74      0.16                             M0315  2   70 
 72.        9.84       2.72      0.16                             M0315  2   71 
 72.       10.03       2.86      0.16                             M0315  2   72 
 72.       10.21       2.50      0.18                             M0315  2   73 
 72.       10.40       2.54      0.20                             M0315  2   74 
 72.       10.59       2.72      0.20                             M0315  2   75 
 72.       10.77       2.96      0.24                             M0315  2   76 
 72.       10.96       2.64      0.16                             M0315  2   77 
 72.       11.14       2.86      0.20                             M0315  2   78 
 72.       11.33       2.86      0.18                             M0315  2   79 
 72.       11.51       2.80      0.16                             M0315  2   80 
 72.       11.70       2.42      0.18                             M0315  2   81 
 72.       11.89       1.82      0.16                             M0315  2   82 
 72.       12.07       1.36      0.18                             M0315  2   83 
 72.       12.26       0.80      0.14                             M0315  2   84 
 72.       12.44       0.60      0.12                             M0315  2   85 
 72.       12.63       0.28      0.12                             M0315  2   86 
 84.        9.66       3.02      0.18                             M0315  2   87 
 84.        9.84       2.94      0.16                             M0315  2   88 
 84.       10.03       3.04      0.16                             M0315  2   89 
 84.       10.21       3.26      0.16                             M0315  2   90 
 84.       10.40       3.10      0.18                             M0315  2   91 
 84.       10.59       3.32      0.20                             M0315  2   92 
 84.       10.77       3.66      0.20                             M0315  2   93 
 84.       10.96       3.92      0.24                             M0315  2   94 
 84.       11.14       4.00      0.24                             M0315  2   95 
 84.       11.33       3.52      0.24                             M0315  2   96 
 84.       11.51       2.78      0.18                             M0315  2   97 
 84.       11.70       2.54      0.18                             M0315  2   98 
 84.       11.89       1.94      0.18                             M0315  2   99 
 84.       12.07       1.44      0.16                             M0315  2  100 
 84.       12.26       1.14      0.14                             M0315  2  101 
 84.       12.44       0.80      0.12                             M0315  2  102 
 84.       12.63       0.40      0.12                             M0315  2  103 
 97.        9.66       3.20      0.28                             M0315  2  104 
 97.        9.84       2.78      0.24                             M0315  2  105 
 97.       10.03       2.70      0.24                             M0315  2  106 
 97.       10.21       3.28      0.24                             M0315  2  107 
 97.       10.40       3.42      0.24                             M0315  2  108 
 97.       10.59       3.35      0.24                             M0315  2  109 
 97.       10.77       3.88      0.22                             M0315  2  110 
 97.       10.96       3.92      0.22                             M0315  2  111 
 97.       11.14       3.42      0.22                             M0315  2  112 
 97.       11.33       3.00      0.24                             M0315  2  113 
 97.       11.51       2.24      0.24                             M0315  2  114 
 97.       11.70       1.84      0.22                             M0315  2  115 
 97.       11.89       1.20      0.20                             M0315  2  116 
 97.       12.07       1.08      0.18                             M0315  2  117 
 97.       12.26       0.68      0.16                             M0315  2  118 
 97.       12.44       0.55      0.12                             M0315  2  119 
 97.       12.63       0.32      0.12                             M0315  2  120 
110.        9.66       2.86      0.24                             M0315  2  121 
110.        9.84       2.62      0.24                             M0315  2  122 
110.       10.03       2.46      0.24                             M0315  2  123 
