ENTRY            32894   20241008                             32143289400000001 
SUBENT        32894001   20241008                             32143289400100001 
BIB                 14         61                                 3289400100002 
TITLE      Measurement of the 239Pu(n,f) cross section from 4     3289400100003 
           keV to 100 MeV using the white neutron source at the   3289400100004 
           CSNS Back-n facility                                   3289400100005 
AUTHOR     (Yijia Qiu, Changlin Lan, Yonghao Chen, Liyang Jiang,  3289400100006 
           Jie Bao, Yiwei Yang, Zhongwei Wen, Rong Liu,           3289400100007 
           Xichao Ruan, Jingyu Tang, Jie Ren, Hantao Jing,        3289400100008 
           Guangyuan Luan, Ruirui Fan, Yangbo Nie, Xianlin Yang,  3289400100009 
           Xiaojun Li, Han Yi, Wei Jiang, Tao Ye, Yi Yang,        3289400100010 
           Shilong Liu, Jincheng Wang)                            3289400100011 
INSTITUTE  (3CPRLNZ,3CPRIHP,3CPRAEP,3CPRNPC,3CPRIPM)              3289400100012 
REFERENCE  (J,PR/C,107,024606,2023)                               3289400100013 
           #doi:10.1103/PhysRevC.107.024606                       3289400100014 
FACILITY   (SYNCH,3CPRIHP) The back-streaming white neutron       3289400100015 
           beamline (Back-n) at the China Spallation Neutron      3289400100016 
           Source (CSNS)                                          3289400100017 
INC-SOURCE (SPALL) Neutrons are produced via 1.6 GeV proton-      3289400100018 
           induced spallation reactions on a Tungsten target.     3289400100019 
           The incident proton pulse was in double-bunch mode,    3289400100020 
           about 60 ns (FWHM) wide and 410 ns apart.              3289400100021 
SAMPLE     (94-PU-239,ENR=0.9671) Two uranium and two plutonium   3289400100022 
           samples were used in this measurement. The plutonium   3289400100023 
           samples were electroplated on platinum backings. The   3289400100024 
           uranium samples were electroplated on the stainless    3289400100025 
           steel and aluminium backing. The mass of the two       3289400100026 
           plutonium samples were 373 and 401 ug. The diameter    3289400100027 
           of the two plutonium samples were 25.4 mm.             3289400100028 
DETECTOR   (FISCH) A fast fission ionization chamber for the      3289400100029 
           fission cross section measurement was mounted at the   3289400100030 
           endstation 1 of Back-n. The chamber is a cylinder      3289400100031 
           made of 5 mm-thick aluminium alloy with length of 300  3289400100032 
           mm and diameter of 300 mm. The neutron window with     3289400100033 
           diameter of 80 mm was sealed with 100 um Kapton film   3289400100034 
           at the center of chamber caps. The chamber was filled  3289400100035 
           with a mixture gas of 90% Ar and 10% CF4 at a          3289400100036 
           pressure of 800 mbar. A stack of fission cells was     3289400100037 
           mounted inside the chamber along the neutron beam      3289400100038 
           direction.                                             3289400100039 
METHOD     (TOF) A flight path about 57 m.                        3289400100040 
MONITOR   2(92-U-235(N,F),,SIG) IAEA standards                    3289400100041 
ERR-ANALYS (ERR-T) The total uncertainty including unfolding      3289400100042 
           error (2.6% to 15%). It is reduced to 1.7% to 5.8%     3289400100043 
           if the unfolding error is excluded.                    3289400100044 
           (ERR-1) Detection efficiency and sample mass.          3289400100045 
          2(MONIT-ERR,0.6,3.6) The uncertainties of the           3289400100046 
           235U(n,f) cross sections are provided by IAEA          3289400100047 
           standards which vary from about 0.6% to about 3.6% in  3289400100048 
           the range from 4 keV to 100 MeV.                       3289400100049 
CORRECTION The correction due to isotopic composition and         3289400100050 
           neutron flux attenuation. The correction factor for    3289400100051 
           isotopic composition substantially keeps as 1 when     3289400100052 
           the neutron energy is less than 400 keV, apart from    3289400100053 
           some resonance dips. When the energy is above 400 keV, 3289400100054 
           the correction factor decreases with the increasing    3289400100055 
           of neutron energy and then becomes steady around       3289400100056 
           1MeV. The flux attenuation tends to be more severe,    3289400100057 
           especially in the low-energy region with the increase  3289400100058 
           of the material amount.                                3289400100059 
STATUS     (TABLE,,Yijia Qiu+,J,PR/C,107,024606,2023)             3289400100060 
            Data presented by author                              3289400100061 
HISTORY    (20240925R) The data received from Changlin Lan        3289400100062 
           (20241008C) Jimin Wang (CNDC)                          3289400100063 
ENDBIB              61          0                                 3289400100064 
COMMON               1          3                                 3289400100065 
ERR-1                                                             3289400100066 
PER-CENT                                                          3289400100067 
        0.9                                                       3289400100068 
ENDCOMMON            3          0                                 3289400100069 
ENDSUBENT           68          0                                 3289400199999 
SUBENT        32894002   20241008                             32143289400200001 
BIB                  1          2                                 3289400200002 
REACTION  1((94-PU-239(N,F),,SIG)/(92-U-235(N,F),,SIG))           3289400200003 
          2(94-PU-239(N,F),,SIG)                                  3289400200004 
ENDBIB               2          0                                 3289400200005 
NOCOMMON             0          0                                 3289400200006 
DATA                 5        180                                 3289400200007 
EN         DATA      1ERR-T     1DATA      2ERR-T     2           3289400200008 
EV         NO-DIM     NO-DIM     B          B                     3289400200009 
4.36979E+03    0.55024    0.02245    2.52432    0.10408           3289400200010 
4.79138E+03    0.52878    0.02180    2.09979    0.08748           3289400200011 
5.25364E+03    0.52568    0.02179    2.01985    0.08464           3289400200012 
5.76050E+03    0.54665    0.02259    2.09068    0.08736           3289400200013 
6.31627E+03    0.56657    0.02399    1.89779    0.08127           3289400200014 
6.92565E+03    0.50704    0.02203    1.72598    0.07576           3289400200015 
7.59382E+03    0.79821    0.02980    2.53681    0.09591           3289400200016 
8.32646E+03    0.77334    0.02996    2.34467    0.09196           3289400200017 
9.12978E+03    0.64577    0.02476    2.09992    0.08154           3289400200018 
1.00106E+04    0.65173    0.02552    1.96845    0.07803           3289400200019 
1.09764E+04    0.66229    0.04141    1.99184    0.17445           3289400200020 
1.20354E+04    0.65999    0.04186    1.76135    0.15671           3289400200021 
1.31965E+04    0.67210    0.04115    1.86847    0.15987           3289400200022 
1.44697E+04    0.63793    0.03923    1.71739    0.14732           3289400200023 
1.58657E+04    0.74996    0.04612    1.83154    0.15749           3289400200024 
1.73964E+04    0.74343    0.04437    1.75525    0.14706           3289400200025 
1.90748E+04    0.68965    0.04332    1.68303    0.14927           3289400200026 
2.09151E+04    0.73813    0.04088    1.65521    0.12871           3289400200027 
2.29330E+04    0.69613    0.03886    1.56604    0.12254           3289400200028 
2.51455E+04    0.72603    0.03563    1.55680    0.10642           3289400200029 
2.75715E+04    0.72506    0.04291    1.56553    0.12917           3289400200030 
3.02315E+04    0.77068    0.04336    1.68644    0.13294           3289400200031 
3.31482E+04    0.80466    0.04379    1.62122    0.12285           3289400200032 
3.63463E+04    0.79789    0.04867    1.46104    0.12452           3289400200033 
3.98529E+04    0.78231    0.04138    1.50973    0.11136           3289400200034 
4.36979E+04    0.80603    0.03872    1.50475    0.10061           3289400200035 
4.79138E+04    0.81614    0.03732    1.52515    0.09739           3289400200036 
5.25364E+04    0.79645    0.03698    1.46014    0.09471           3289400200037 
5.76050E+04    0.87466    0.03665    1.56694    0.09163           3289400200038 
6.31627E+04    0.86051    0.03468    1.52974    0.08573           3289400200039 
6.92565E+04    0.88682    0.03350    1.48676    0.07792           3289400200040 
7.59382E+04    0.88850    0.03535    1.48140    0.08186           3289400200041 
8.32646E+04    0.93826    0.03801    1.51532    0.08566           3289400200042 
9.12978E+04    0.99206    0.03810    1.57260    0.08367           3289400200043 
1.00106E+05    0.99655    0.03614    1.57487    0.07900           3289400200044 
1.09764E+05    1.01249    0.03264    1.56472    0.06943           3289400200045 
1.20354E+05    0.94807    0.03184    1.42487    0.06598           3289400200046 
1.31965E+05    1.02686    0.03081    1.51547    0.06243           3289400200047 
1.44697E+05    1.06331    0.03515    1.54085    0.07040           3289400200048 
1.58657E+05    1.06494    0.03236    1.51485    0.06341           3289400200049 
1.69869E+05    1.06133    0.04044    1.49083    0.05721           3289400200050 
1.77875E+05    1.08350    0.04007    1.51436    0.05912           3289400200051 
1.86258E+05    1.04335    0.03785    1.44022    0.05473           3289400200052 
1.95036E+05    1.04139    0.04072    1.41443    0.05719           3289400200053 
2.04228E+05    1.11916    0.04088    1.50871    0.05732           3289400200054 
2.13853E+05    1.19276    0.04292    1.59796    0.05936           3289400200055 
2.23931E+05    1.16066    0.04152    1.52568    0.05634           3289400200056 
2.34485E+05    1.15581    0.03789    1.50294    0.05131           3289400200057 
2.45536E+05    1.22774    0.04061    1.58399    0.05451           3289400200058 
2.57108E+05    1.16324    0.03817    1.47764    0.04978           3289400200059 
2.69225E+05    1.20271    0.03767    1.50446    0.04966           3289400200060 
2.81913E+05    1.28460    0.04155    1.58644    0.05287           3289400200061 
2.95199E+05    1.25421    0.03996    1.54469    0.05057           3289400200062 
3.09111E+05    1.19865    0.03724    1.47745    0.04733           3289400200063 
3.23679E+05    1.29867    0.03884    1.60303    0.04989           3289400200064 
3.38934E+05    1.32428    0.03776    1.62206    0.04802           3289400200065 
3.54907E+05    1.24683    0.03515    1.51724    0.04425           3289400200066 
3.71634E+05    1.30027    0.03758    1.58261    0.04749           3289400200067 
3.89148E+05    1.28395    0.03784    1.54064    0.04706           3289400200068 
4.07488E+05    1.31269    0.03752    1.56318    0.04656           3289400200069 
4.26693E+05    1.28325    0.03813    1.53508    0.04778           3289400200070 
4.46802E+05    1.38553    0.03934    1.62184    0.04789           3289400200071 
4.67859E+05    1.41816    0.03927    1.62758    0.04701           3289400200072 
4.89909E+05    1.40849    0.03777    1.60746    0.04469           3289400200073 
5.12997E+05    1.44664    0.03855    1.64982    0.04568           3289400200074 
