ENTRY            31769   20160701                             317431769  0    1 
SUBENT        31769001   20160701                             317431769  1    1 
BIB                 12         30                                 31769  1    2 
TITLE      Investigation of 186Re via radiative thermal-neutron   31769  1    3 
           capture on 185Re                                       31769  1    4 
AUTHOR     (D.A.Matters,A.G.Lerch,A.M.Hurst,L.Szentmiklosi,       31769  1    5 
           J.J.Carroll,B.Detwiler,Zs.Revay,J.W.Mcclory,           31769  1    6 
           S.R Mchale,R.B.Firestone,B.W.Sleaford,M.Krticka,       31769  1    7 
           T.Belgya)                                              31769  1    8 
INSTITUTE  (1USAAFT,1USABRK,1USAUCX,3HUNKFI,2GERMUN,1USALRL,      31769  1    9 
           3CZRCHU)                                               31769  1   10 
           (1USAUSA)Defense Threat Reduction Agency, Fort Belvoir,31769  1   11 
                    Virginia 22060, USA                           31769  1   12 
           (1USAUSA)U.S. Army Research Laboratory, Adelphi,       31769  1   13 
                    Maryland 20783, USA                           31769  1   14 
           (1USAUSA) Youngstown State University, Youngstown,     31769  1   15 
                     Ohio 44555, USA                              31769  1   16 
REFERENCE  (J,PR/C,93,054319,2016)                                31769  1   17 
           #doi:10.1103/PhysRevC.93.054319                        31769  1   18 
FACILITY   (REAC,3HUNKFI) PGAA-NIPS facility at the Budapest      31769  1   19 
           Neutron Centre (BNC, Budapest, Hungary.                31769  1   20 
INC-SOURCE (REAC) 10 MW Budapest Research Reactor.                31769  1   21 
INC-SPECT  1.5x10**7 n/cm2s total thermal-neutron flux.           31769  1   22 
METHOD     Prompt Gamma Activation Analysis                       31769  1   23 
           (GSPEC)                                                31769  1   24 
DETECTOR   (HPGE) 27% relative efficiency. Detector-sample        31769  1   25 
           distance 23.5 cm.                                      31769  1   26 
CORRECTION  - Gamma-ray are corrected for gamma-ray               31769  1   27 
            attenuation in the target.                            31769  1   28 
            - Gamma-ray transition probabilities are              31769  1   29 
           corrected for internal conversion                      31769  1   30 
ERR-ANALYS (DATA-ERR) No information on partial uncertainties.    31769  1   31 
HISTORY    (20160701C) VS.                                        31769  1   32 
ENDBIB              30          0                                 31769  1   33 
COMMON               1          3                                 31769  1   34 
EN                                                                31769  1   35 
EV                                                                31769  1   36 
     0.0253                                                       31769  1   37 
ENDCOMMON            3          0                                 31769  1   38 
ENDSUBENT           37          0                                 31769  199999 
SUBENT        31769002   20160701                             317431769  2    1 
BIB                  6         14                                 31769  2    2 
REACTION   (75-RE-185(N,G)75-RE-186,PAR,SIG)                      31769  2    3 
EN-SEC     (E,G)                                                  31769  2    4 
SAMPLE     (75-RE-185,NAT=0.37398) natReCl3 target.               31769  2    5 
MONITOR    (17-CL-35(N,G)17-CL-36,PAR,SIG)                        31769  2    6 
            The following comparator cross sections were used:    31769  2    7 
                  E(gamma)     Cross section                      31769  2    8 
                     keV            b                             31769  2    9 
                    517.1        7.58(5)                          31769  2   10 
                    788.4        5.42(5)                          31769  2   11 
                   1164.9        8.91(4)                          31769  2   12 
                   1951.1        6.33(4)                          31769  2   13 
                   5715.2        1.820(16)                        31769  2   14 
MONIT-REF  (,G.L.Molnar+,B,MOLNAR,,173,2004)                      31769  2   15 
STATUS     (TABLE) Tbl.I of Phys.Rev.C93(2016)054319              31769  2   16 
ENDBIB              14          0                                 31769  2   17 
NOCOMMON             0          0                                 31769  2   18 
DATA                 3          4                                 31769  2   19 
E          DATA       DATA-ERR                                    31769  2   20 
KEV        B          B                                           31769  2   21 
103.3       1.34        0.08                                      31769  2   22 
214.7       6.6         0.4                                       31769  2   23 
255.0       3.19        0.19                                      31769  2   24 
391.0       3.27        0.06                                      31769  2   25 
ENDDATA              6          0                                 31769  2   26 
ENDSUBENT           25          0                                 31769  299999 
SUBENT        31769003   20160704                             317431769  3    1 
BIB                  6          6                                 31769  3    2 
REACTION   (75-RE-185(N,G)75-RE-186,PAR,SIG)                      31769  3    3 
EN-SEC     (E,G)                                                  31769  3    4 
MONITOR    (75-RE-185(N,G)75-RE-186,PAR,SIG)                      31769  3    5 
MONIT-REF  (31769002,D.A.Matters+,J,PR/C,93,054319,2016)          31769  3    6 
SAMPLE     (75-RE-175,ENR=0.9674) 150.76 mg rhenium-metal powder. 31769  3    7 
STATUS     (TABLE) Tbl. IV. of Phys.Rev.C93(2016)054319.          31769  3    8 
ENDBIB               6          0                                 31769  3    9 
NOCOMMON             0          0                                 31769  3   10 
DATA                 6        200                                 31769  3   11 
E          E-ERR      DATA       DATA-ERR   LVL-INI    LVL-FIN    31769  3   12 
KEV        KEV        B          B          KEV        KEV        31769  3   13 
40.364     0.007      2.2        0.5        99.381     59.007     31769  3   14 
56.445     0.018      0.10       0.03       658.27     601.82     31769  3   15 
58.987     0.006      17.5       1.1        59.007     0.0        31769  3   16 
62.22      0.04       1.11       0.17       378.535    316.531    31769  3   17 
92.104     0.021      0.59       0.13       470.755    378.535    31769  3   18 
99.449     0.011      0.47       0.09       99.381     0.0        31769  3   19 
99.449     0.011      0.30       0.07       273.566    174.059    31769  3   20 
103.290    0.012      1.34       0.08       313.989    210.722    31769  3   21 
106.58     0.03       0.91       0.11       420.51     313.989    31769  3   22 
108.315    0.018      0.18       0.04       686.2      577.87     31769  3   23 
109.93     0.05       0.157      0.018      855.39     745.47     31769  3   24 
111.16     0.08       1.28       0.18       210.722    99.381     31769  3   25 
111.65     0.03       1.4        0.3        322.488    210.722    31769  3   26 
111.65     0.03       1.1        0.4        425.7      313.989    31769  3   27 
118.173    0.013      0.49       0.03       588.92     470.755    31769  3   28 
122.519    0.012      1.82       0.13       268.729    146.227    31769  3   29 
123.46     0.03       0.38       0.05       549.16     425.70     31769  3   30 
127.354    0.016      0.76       0.17       273.566    146.227    31769  3   31 
134.16     0.04       0.067      0.008      559.96     425.70     31769  3   32 
139.61     0.05       0.37       0.06       559.96     420.51     31769  3   33 
140.2      0.05       0.52       0.06       826.48     686.2      31769  3   34 
141.31     0.04       0.285      0.023                            31769  3   35 
143.88     0.03       1.6        0.2        317.792    174.059    31769  3   36 
144.230    0.022      2.6        0.3                              31769  3   37 
144.230    0.022      0.075      0.004      417.784    273.566    31769  3   38 
146.57     0.16       0.20       0.04       174.059    99.381     31769  3   39 
147.460    0.019      1.03       0.03       469.945    322.488    31769  3   40 
147.460    0.019      0.200      0.022      736.39     588.92     31769  3   41 
148.92     0.07       0.082      0.020      322.488    174.059    31769  3   42 
148.92     0.07       0.57       0.10       417.784    268.729    31769  3   43 
149.57     0.08       0.8        0.40       500.74     351.25     31769  3   44 
151.722    0.014      2.45       0.14       210.722    59.007     31769  3   45 
163.47     0.07       0.13       0.05       821.47     658.27     31769  3   46 
164.490    0.024      0.13       0.03       665.23     500.74     31769  3   47 
167.657    0.017      0.57       0.03       313.989    146.227    31769  3   48 
169.46     0.03       0.36       0.09       268.729    99.381     31769  3   49 
174.31     0.03       1.11       0.07       273.566    99.381     31769  3   50 
176.32     0.03       0.38       0.08       322.488    146.227    31769  3   51 
176.32     0.03       0.37       0.09       646.26     469.945    31769  3   52 
179.41     0.03       0.23       0.04       497.20     317.792    31769  3   53 
189.270    0.02       0.48       0.012      462.914    273.566    31769  3   54 
193.83     0.16       0.142      0.08       462.914    268.729    31769  3   55 
197.06     0.12       0.022      0.004      855.39     658.27     31769  3   56 
199.81     0.13       0.62       0.21       577.87     378.535    31769  3   57 
201.16     0.03       0.19       0.040      469.945    268.729    31769  3   58 
202.64     0.04       0.040      0.012      470.755    268.729    31769  3   59 
205.14     0.09       0.056      0.015      351.25     146.227    31769  3   60 
209.78     0.04       0.41       0.04       268.729    59.007     31769  3   61 
210.705    0.023      3.05       0.18       210.722    0.0        31769  3   62 
214.677    0.023      6.6        0.4        313.989    99.381     31769  3   63 
218.14     0.06       0.114      0.012      796.24     577.87     31769  3   64 
219.70     0.04       0.237      0.018      821.47     601.82     31769  3   65 
223.05     0.03       0.50       0.03       322.488    99.381     31769  3   66 
228.57     0.06       0.087      0.009      691.44     462.914    31769  3   67 
232.16     0.03       0.55       0.06       378.535    146.227    31769  3   68 
232.16     0.03       0.18       0.04                             31769  3   69 
237.54     0.17       0.073      0.021      826.48     588.92     31769  3   70 
251.87     0.03       4.3        0.3        351.25     99.381     31769  3   71 
255.04     0.03       3.19       0.19       313.989    59.007     31769  3   72 
257.50     0.03       3.11       0.18       316.531    59.007     31769  3   73 
259.84     0.09       0.76       0.16       534.32     273.566    31769  3   74 
261.23     0.03       1.16       0.19       577.87     316.531    31769  3   75 
263.14     0.07       0.23       0.5        322.488    59.007     31769  3   76 
271.56     0.04       0.23       0.07       417.784    146.227    31769  3   77 
285.29     0.04       0.59       0.04       601.82     316.531    31769  3   78 
286.83     0.08       0.118      0.011      864.70      577.87    31769  3   79 
289.32     0.08       0.044      0.013      462.914    174.059    31769  3   80 
296.03     0.05       0.141      0.011      469.945    174.059    31769  3   81 
300.51     0.013      0.14       0.05       623.97     322.488    31769  3   82 
307.69     0.04       0.70       0.05       686.20     378.535    31769  3   83 
316.58     0.04       5.63       0.16       316.531    0.0        31769  3   84 
319.48     0.04       0.368      0.023      378.535    59.007     31769  3   85 
335.67     0.15       0.046      0.016      658.27     322.488    31769  3   86 
340.969    0.011      0.111      0.012      658.27     316.531    31769  3   87 
355.84     0.06       0.22       0.05       826.48     470.755    31769  3   88 
357.77     0.05       0.305      0.020      680.21     322.488    31769  3   89 
360.53     0.05       0.95       0.06       534.32     174.059    31769  3   90 
363.56     0.05       0.239      0.017      462.914    99.381     31769  3   91 
373.6      0.06       0.127      0.011      691.44     317.792    31769  3   92 
378.49     0.05       1.52       0.09       378.535    0.0        31769  3   93 
391.01     0.05       3.27       0.06       601.82     210.722    31769  3   94 
401.29     0.07       0.101      0.010      500.74     99.381     31769  3   95 
406.98     0.06       0.197      0.019      785.52     378.535    31769  3   96 
411.52     0.07       0.321      0.024      470.755    59.007     31769  3   97 
413.39     0.05       0.42       0.03       623.97     210.722    31769  3   98 
418.22     0.06       0.23       0.11       796.24     378.535    31769  3   99 
438.89     0.07       0.158      0.016      761.49     322.488    31769  3  100 
469.38     0.07       0.174      0.016      680.21     210.722    31769  3  101 
479.68     0.06       0.63       0.04       796.24     316.531    31769  3  102 
496.78     0.07       0.37       0.02       819.21     322.488    31769  3  103 
551.12     0.09       0.15       0.05       761.49     210.722    31769  3  104 
572.37     0.21       0.138      0.011      6179.59    1607.16    31769  3  105 
584.36     0.12       0.16       0.08       796.24     210.722    31769  3  106 
607.50     0.12       0.24       0.09       819.21     210.722    31769  3  107 
645.39     0.09       0.11       0.04       819.21     174.059    31769  3  108 
680.34     0.15       0.58       0.13       680.21     0.0        31769  3  109 
760.99     0.18       0.207      0.022      761.49     0.0        31769  3  110 
760.99     0.18       0.207      0.022      819.21     59.007     31769  3  111 
796.46     0.18       0.18       0.15       796.24     0.0        31769  3  112 
3820.5     0.05       0.018      0.007      6179.59    2359.0     31769  3  113 
3859.73    0.22       0.068      0.007      6179.59    2319.81    31769  3  114 
3934.68    0.14       0.143      0.011      6179.59    2244.86    31769  3  115 
3960.3     0.21       0.049      0.006      6179.59    2219.24    31769  3  116 
3976.1     0.03       0.049      0.007      6179.59    2203.4     31769  3  117 
4214.71    0.13       0.05       0.03       6179.59    1964.83    31769  3  118 
4273.7     0.04       0.056      0.008      6179.59    1905.8     31769  3  119 
4298.14    0.21       0.172      0.014      6179.59    1881.39    31769  3  120 
4333.07    0.21       0.068      0.009      6179.59    1846.46    31769  3  121 
4340.8     0.3        0.046      0.006      6179.59    1838.7     31769  3  122 
4351.94    0.16       0.188      0.014      6179.59    1827.59    31769  3  123 
4421.5     0.4        0.090      0.015      6179.59    1758.0     31769  3  124 
4436.32    0.21       0.104      0.009      6179.59    1743.21    31769  3  125 
4460.57    0.23       0.218      0.017      6179.59    1718.96    31769  3  126 
4484.8     0.4        0.031      0.006      6179.59    1694.7     31769  3  127 
4507.2     0.3        0.205      0.015      6179.59    1672.3     31769  3  128 
4520.35    0.14       0.043      0.016      6179.59    1659.18    31769  3  129 
4532.6     0.22       0.149      0.016      6179.59    1646.93    31769  3  130 
4551.29    0.21       0.080      0.008      6179.59    1628.24    31769  3  131 
4577.8     0.3        0.040      0.006      6179.59    1601.7     31769  3  132 
4592.42    0.15       0.189      0.013      6179.59    1587.11    31769  3  133 
4607.49    0.19       0.086      0.008      6179.59    1572.04    31769  3  134 
4613.12    0.17       0.137      0.011      6179.59    1566.41    31769  3  135 
4628.82    0.19       0.090      0.007      6179.59    1550.71    31769  3  136 
4634.52    0.16       0.312      0.019      6179.59    1545.01    31769  3  137 
4654.23    0.19       0.063      0.006      6179.59    1525.3     31769  3  138 
4692.81    0.16       0.182      0.013      6179.59    1486.71    31769  3  139 
4703.6     0.3        0.110      0.012      6179.59    1475.9     31769  3  140 
4717.1     0.5        0.021      0.005      6179.59    1462.4     31769  3  141 
