 1966.27        0.49      0.0043    0.0029                        3155200200111 
 1980.76        0.41      0.0048    0.0031                        3155200200112 
 1998.81        0.43      0.0045    0.0030                        3155200200113 
 2023.55        0.12      0.0567    0.0043                        3155200200114 
 2027.64        0.17      0.0259    0.0024                        3155200200115 
 2032.38        0.46      0.0049    0.0013                        3155200200116 
 2080.50        0.22      0.0133    0.0018                        3155200200117 
 2229.60        0.23      0.0064    0.0012                        3155200200118 
 2262.33        0.19      0.0106    0.0015                        3155200200119 
 2266.03        0.15      0.0140    0.0017                        3155200200120 
 2290.13        0.31      0.0046    0.0012                        3155200200121 
 2333.05        0.32      0.0032    0.0008                        3155200200122 
 2340.33        0.08      0.0174    0.0015                        3155200200123 
 2347.01        0.14      0.0108    0.0012                        3155200200124 
 2358.46        0.26      0.0046    0.0009                        3155200200125 
 2379.43        0.47      0.0035    0.0011                        3155200200126 
 2496.59        0.14      0.0170    0.0018                        3155200200127 
 2505.49        0.09      0.1400    0.0093                        3155200200128 
 2540.16        0.41      0.0030    0.0010                        3155200200129 
 2570.78        0.13      0.0213    0.0020                        3155200200130 
 2598.36        0.09      0.1139    0.0077                        3155200200131 
 2614.74        0.10      0.0445    0.0035                        3155200200132 
 2624.48        0.08      0.1033    0.0071                        3155200200133 
 2755.48        0.35      0.0043    0.0012                        3155200200134 
 2828.47        0.10      0.1301    0.0082                        3155200200135 
 2898.43        0.07      0.0581    0.0044                        3155200200136 
 3081.23        0.33      0.0615    0.0040                        3155200200137 
 3141.80        0.12      0.0222    0.0022                        3155200200138 
 3214.74        0.07      0.0443    0.0028                        3155200200139 
 3231.15        0.13      0.0161    0.0014                        3155200200140 
 3268.67        0.28      0.0244    0.0024                        3155200200141 
 3356.74        0.07      0.1149    0.0069                        3155200200142 
 3396.33        0.12      0.1260    0.0069                        3155200200143 
 3407.63        0.16      0.0140    0.0015                        3155200200144 
 3429.55        0.18      0.0135    0.0015                        3155200200145 
 3610.77        0.18      0.0132    0.0014                        3155200200146 
 3633.00        0.10      0.0938    0.0046                        3155200200147 
 4054.72        0.08      1.0000    0.0185                        3155200200148 
 4101.96        0.08      0.6090    0.0139                        3155200200149 
 4165.46        0.09      0.0970    0.0046                        3155200200150 
 4171.27        0.08      1.2302    0.0331                        3155200200151 
 4256.85        0.11      0.1614    0.0074                        3155200200152 
 4285.22        0.12      0.0268    0.0020                        3155200200153 
ENDDATA            135          0                                 3155200200154 
ENDSUBENT          153          0                                 3155200299999 
SUBENT        31552003   20110825                             31543155200300001 
BIB                  5          8                                 3155200300002 
REACTION   ((83-BI-209(N,G)83-BI-210,,SPC,,SPA)//                 3155200300003 
           (83-BI-209(N,G)83-BI-210,,SPC,,SPA))                   3155200300004 
           Intensities of the primary gamma-rays normalized       3155200300005 
           to the 4055 keV line                                   3155200300006 
SAMPLE     Bi(NO3)3 * xH2O Pressed powder (in Teflon bag)         3155200300007 
EN-SEC     (E,G)                                                  3155200300008 
ERR-ANALYS (DATA-ERR) Experimental error                          3155200300009 
STATUS     (TABLE) Data taken from Ref. NP/A,850,1,2011, Table 4. 3155200300010 
ENDBIB               8          0                                 3155200300011 
COMMON               2          3                                 3155200300012 
EN-DUMMY   E-DN                                                   3155200300013 
EV         KEV                                                    3155200300014 
0.0005     4055.                                                  3155200300015 
ENDCOMMON            3          0                                 3155200300016 
DATA                 4         18                                 3155200300017 
E-NM       E-ERR      DATA       DATA-ERR                         3155200300018 
KEV        KEV        NO-DIM     NO-DIM                           3155200300019 
  2897.92      0.13      0.0744     0.0033                        3155200300020 
  3081.40      0.12      0.0610     0.0033                        3155200300021 
  3141.41      0.26      0.0192     0.0033                        3155200300022 
  3214.36      0.15      0.0429     0.0036                        3155200300023 
  3230.82      0.21      0.0238     0.0029                        3155200300024 
  3268.10      0.38      0.0268     0.0051                        3155200300025 
