ENTRY            31671   20090421                             31363167100000001 
SUBENT        31671001   20090421                             31363167100100001 
BIB                 12         41                                 3167100100002 
TITLE      Measurement and analysis of the energy-angular         3167100100003 
           distribution of secondary neutrons for 9Be at 5.9      3167100100004 
           and 6.4 MeV incident neutrons                          3167100100005 
AUTHOR     (Jinxiang Chen,Pei Zhu,Xiaoyong Mao,Xiangqing Li,      3167100100006 
           Guanren Shen,Jingshang Zhang,Yinlu Han)                3167100100007 
INSTITUTE  (3CPRBJG,3CPRAEP)                                      3167100100008 
REFERENCE  (J,ANE,36,668,2009)                                    3167100100009 
FACILITY   (VDG,3CPRBJG) 4.5 MV Van de Graaff accelerator TOF     3167100100010 
           facility in the Institute of Heavy Ion Physics,        3167100100011 
           Peking University.                                     3167100100012 
SAMPLE     The beryllium scattering sample was a right cylinder   3167100100013 
           of 40 mm high and 30 mm outside diameter.              3167100100014 
DETECTOR   (SCIN) The secondary neutron detector consisted of a   3167100100015 
           105 mm diameter x 50 mm thick ST-451 liquid            3167100100016 
           scintillator (similar to NE213) directly coupled to    3167100100017 
           an XP2040 photomultiplier tube.                        3167100100018 
           A Stilbene scintillator (40 mm diam. 25 mm thick)      3167100100019 
           directly coupled to a RCA8575 photomultiplier tube was 3167100100020 
           employed as a monitor to measure the intensity and     3167100100021 
           spectrum of source neutrons in TOF mode, and used      3167100100022 
           for neutron fluence normalization for the              3167100100023 
           measurements at different angles for a certain         3167100100024 
           incident energy.                                       3167100100025 
METHOD     (TOF)                                                  3167100100026 
INC-SOURCE (D-D) The monoenergetic neutrons with energies of      3167100100027 
           5.9 and 6.4 MeV were produced via the d + D reaction   3167100100028 
           using a deuterium gas target. target. The cell of      3167100100029 
           gas target is a tantalum-lined stainless-steel         3167100100030 
           cylinder of 10 mm long x 9.5 mm o.d. isolated from     3167100100031 
           the vacuum system by a 5.0 mu-m thick molybdenum foil  3167100100032 
           and filled to a pressure of 2.8 atm with 99.9% high    3167100100033 
           purity deuterium gas.                                  3167100100034 
ERR-ANALYS (ERR-T) The experimental uncertainty was estimated by  3167100100035 
           considering the contributions from:                    3167100100036 
           (ERR-1,2.,12.) counting statistics (2-12%),            3167100100037 
           (ERR-1,2.2,4.) detector efficiency (2.2-4%),           3167100100038 
           (ERR-1,3.,4.) absolute normalization (3-4%),           3167100100039 
           (ERR-1,2.,8.) sample size correction (2-8%).           3167100100040 
STATUS     (TABLE) Data were received from Dr. Jinxiang Chen      3167100100041 
           (APRVD) Entry approved by Dr. Jinxiang Chen            3167100100042 
HISTORY    (20090421C) SD                                         3167100100043 
ENDBIB              41          0                                 3167100100044 
NOCOMMON             0          0                                 3167100100045 
ENDSUBENT           44          0                                 3167100199999 
SUBENT        31671002   20090421                             31363167100200001 
BIB                  1          1                                 3167100200002 
REACTION   (4-BE-9(N,X)0-NN-1,,DA/DE)  fig.1                      3167100200003 
ENDBIB               1          0                                 3167100200004 
COMMON               1          3                                 3167100200005 
EN                                                                3167100200006 
MEV                                                               3167100200007 
  5.9                                                             3167100200008 
ENDCOMMON            3          0                                 3167100200009 
DATA                 4        278                                 3167100200010 
ANG        E          DATA       ERR-T                            3167100200011 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        3167100200012 
        25.       1.15       20.3        3.3                      3167100200013 
        25.       1.25       24.3        3.8                      3167100200014 
        25.       1.35       27.2        4.2                      3167100200015 
        25.       1.45       28.9        4.5                      3167100200016 
        25.       1.55       27.2        4.0                      3167100200017 
        25.       1.65       26.1        3.9                      3167100200018 
        25.       1.75       25.5        3.7                      3167100200019 
        25.       1.85       23.2        3.3                      3167100200020 
        25.       1.95       23.9        3.4                      3167100200021 
        25.       2.05       23.3        3.4                      3167100200022 
        25.       2.15       24.3        2.9                      3167100200023 
        25.       2.25       25.1        3.0                      3167100200024 
        25.       2.35       28.2        3.2                      3167100200025 
        25.       2.45       38.2        4.0                      3167100200026 
        25.       2.55       32.2        3.4                      3167100200027 
        25.       2.65       26.6        2.9                      3167100200028 
        25.       2.75       22.6        2.7                      3167100200029 
        25.       2.85       20.8        2.5                      3167100200030 
        25.       2.95       31.6        3.4                      3167100200031 
        25.       3.05       57.4        6.3                      3167100200032 
        25.       3.15       125.       12.0                      3167100200033 
        25.       3.25       152.       15.0                      3167100200034 
        25.       3.35       54.2        5.4                      3167100200035 
        25.       3.45       16.7        2.0                      3167100200036 
        25.       3.55       10.3        1.4                      3167100200037 
        25.       3.65        9.2        1.4                      3167100200038 
        25.       3.75        8.7        1.3                      3167100200039 
        25.       3.85        9.8        1.4                      3167100200040 
        25.       3.95        9.5        1.4                      3167100200041 
        25.       4.05        8.1        1.3                      3167100200042 
        25.       4.15        7.4        1.3                      3167100200043 
        25.       4.25        8.9        1.4                      3167100200044 
        25.       4.35       10.5        1.5                      3167100200045 
        25.       4.45       12.7        1.6                      3167100200046 
        25.       4.55       14.2        1.6                      3167100200047 
        35.       1.15       17.2        2.8                      3167100200048 
        35.       1.25       24.2        3.8                      3167100200049 
        35.       1.35       22.2        3.0                      3167100200050 
        35.       1.45       23.2        3.4                      3167100200051 
        35.       1.55       22.8        3.3                      3167100200052 
        35.       1.65       18.6        2.7                      3167100200053 
        35.       1.75       17.2        2.6                      3167100200054 
        35.       1.85       21.5        2.9                      3167100200055 
        35.       1.95       20.3        2.8                      3167100200056 
        35.       2.05       18.0        2.5                      3167100200057 
        35.       2.15       16.7        2.4                      3167100200058 
        35.       2.25       16.4        2.1                      3167100200059 
        35.       2.35       24.3        3.4                      3167100200060 
        35.       2.45       32.1        4.3                      3167100200061 
        35.       2.55       22.0        2.7                      3167100200062 
        35.       2.65       21.5        2.7                      3167100200063 
        35.       2.75       20.7        2.5                      3167100200064 
        35.       2.85       25.0        3.0                      3167100200065 
        35.       2.95       40.8        5.1                      3167100200066 
        35.       3.05       94.3        10.                      3167100200067 
        35.       3.15       118.        13.                      3167100200068 
        35.       3.25       42.3        4.7                      3167100200069 
        35.       3.35       11.5        1.7                      3167100200070 
        35.       3.45        6.5        0.8                      3167100200071 
        35.       3.55        6.1        0.7                      3167100200072 
        35.       3.65        5.9        0.7                      3167100200073 
        35.       3.75        6.3        0.8                      3167100200074 
        35.       3.85        4.4        0.7                      3167100200075 
