ENTRY            30620   20090923                             31403062000000001 
SUBENT        30620001   20090923                             31403062000100001 
BIB                 16         35                                 3062000100002 
INSTITUTE  (3CPRAEP)                                              3062000100003 
REFERENCE  (J,CNP,2,(4),327,198011) in Chinese, English abstract  3062000100004 
AUTHOR     (Bai Xixiang,Wen Shenlin,Sun Daze,Li Anli,             3062000100005 
           Chen Guanren,Huang Tangzi,Sun Fengxian)                3062000100006 
TITLE      The angular distribution for elastic scattering of     3062000100007 
            14.7 MeV neutrons by deuterons and the neutron spectra3062000100008 
           from the break-up of the deuterons.                    3062000100009 
FACILITY   (CCW,3CPRAEP) 200 keV deuterons                        3062000100010 
INC-SOURCE (D-T) T-Ti target                                      3062000100011 
SAMPLE     Deuterated polythene, content of deuteron is about     3062000100012 
            98.66%. Disc of diam.60 mm and thickness 20.8 mm.     3062000100013 
           Graphite sample was also used.                         3062000100014 
METHOD     (TOF,ASSOP) Flight path = 2.2 m.                       3062000100015 
DETECTOR   (SCIN) Stilben crystal with 58AVP photo-multiplier     3062000100016 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)  For efficiency response of     3062000100017 
           neutron detector.                                      3062000100018 
MONIT-REF  (,J.P.HOPKINS+,J,ND/A,9,137,1971)                      3062000100019 
PART-DET   (N) .Energy threshold of the measurement was set at    3062000100020 
           1.5 MeV of out-going neutrons.                         3062000100021 
CORRECTION Corrections for neutron flux attenuation, multiple     3062000100022 
           scattering and for finite geometry were performed in   3062000100023 
           Monte-Carlo programme.                                 3062000100024 
STATUS     (TABLE) Data taken from Tables 1, 2 of Chinese         3062000100025 
                                   J.Nucl.Phys.,2,(4), (1980)326. 3062000100026 
ERR-ANALYS (DATA-ERR) The errors were mostly thought on           3062000100027 
           fluctuation of time after time measurements and        3062000100028 
           measurement errors of responsive efficiencies.         3062000100029 
               The errors for deduction of the contribution of    3062000100030 
           carbon have been an important part sometimes, because  3062000100031 
           it is the subtraction of two data with same magnitude. 3062000100032 
           It is difficult to avoid this additional errors for    3062000100033 
           using the sample of (C2D4)n compound.                  3062000100034 
HISTORY    (19820125C) KO.                                        3062000100035 
           (19850215U) OS. Country code corrected.                3062000100036 
           (20090725A) SD:Updated to new date formats,lower case. 3062000100037 
ENDBIB              35          0                                 3062000100038 
COMMON               1          3                                 3062000100039 
EN                                                                3062000100040 
MEV                                                               3062000100041 
 1.4700E+01                                                       3062000100042 
ENDCOMMON            3          0                                 3062000100043 
ENDSUBENT           42          0                                 3062000199999 
SUBENT        30620002   20090806                             31403062000200001 
BIB                  1          1                                 3062000200002 
REACTION   (1-H-2(N,EL)1-H-2,,DA)                                 3062000200003 
ENDBIB               1          0                                 3062000200004 
NOCOMMON             0          0                                 3062000200005 
DATA                 3          9                                 3062000200006 
ANG        DATA       DATA-ERR                                    3062000200007 
ADEG       MB/SR      MB/SR                                       3062000200008 
 1.5000E+01 3.1190E+02 1.2200E+01                                 3062000200009 
 3.0000E+01 1.8180E+02 8.3000E+00                                 3062000200010 
 4.5000E+01 1.0280E+02 6.8000E+00                                 3062000200011 
 6.0000E+01 4.9900E+01 3.7000E+00                                 3062000200012 
 7.5000E+01 1.9500E+01 1.5000E+00                                 3062000200013 
 9.0000E+01 9.0000E+00 8.0000E-01                                 3062000200014 
 1.0500E+02 7.5000E+00 8.0000E-01                                 3062000200015 
 1.2000E+02 1.6300E+01 1.2000E+00                                 3062000200016 
 1.3500E+02 2.1100E+01 1.7000E+00                                 3062000200017 
ENDDATA             11          0                                 3062000200018 
ENDSUBENT           17          0                                 3062000299999 
SUBENT        30620003   20090923                             31403062000300001 
BIB                  3          6                                 3062000300002 
REACTION   (1-H-2(N,2N)1-H-1,,DA/DE)                              3062000300003 
            Neutron spectra from the break-up of deuteron         3062000300004 
EN-SEC     Upper and lower energy limit of neutron from the       3062000300005 
            breakup of deuteron.                                  3062000300006 
HISTORY    (20090910A) OS. Changed first angle from 10 to 15 deg  3062000300007 
            according to publication                              3062000300008 
ENDBIB               6          0                                 3062000300009 
NOCOMMON             0          0                                 3062000300010 
DATA                 5         88                                 3062000300011 
ANG        E-MIN      E-MAX      DATA       DATA-ERR              3062000300012 
ADEG       MEV        MEV        MB/SR/MEV  MB/SR/MEV             3062000300013 
        15.       1.75        2.0        5.4        5.0           3062000300014 
        15.        2.0       2.25        7.2        1.7           3062000300015 
        15.       2.25        2.5        6.2        1.7           3062000300016 
        15.        2.5       2.75        8.8        1.5           3062000300017 
        15.       2.75        3.0        9.0        1.6           3062000300018 
        15.        3.0       3.25        8.9        1.3           3062000300019 
        15.       3.25        3.5        9.9        1.1           3062000300020 
        15.        3.5       3.75       10.1        1.1           3062000300021 
        15.       3.75        4.0       13.7        1.1           3062000300022 
        15.        4.0        4.5       15.9        1.3           3062000300023 
        15.        4.5        5.0       18.5        1.4           3062000300024 
        15.        5.0        5.5       22.5        1.6           3062000300025 
        15.        5.5        6.0       15.3        1.3           3062000300026 
        15.        6.0        7.0       16.5        1.0           3062000300027 
        15.        7.0        8.0       13.9        1.0           3062000300028 
        15.        8.0        9.0       12.9        0.9           3062000300029 
        15.        9.0       10.0        7.9        1.0           3062000300030 
        15.       10.0       11.0        9.2        2.2           3062000300031 
        15.       11.0       12.0        7.7        3.3           3062000300032 
        30.       1.75        2.0       11.3        4.6           3062000300033 
        30.        2.0       2.25        9.1        2.3           3062000300034 
        30.       2.25        2.5        8.5        1.1           3062000300035 
        30.        2.5       2.75        8.5        0.6           3062000300036 
        30.       2.75        3.0        9.9        1.2           3062000300037 
        30.        3.0       3.25        9.8        1.2           3062000300038 
        30.       3.25        3.5        9.2        0.9           3062000300039 
        30.        3.5       3.75       10.5        1.3           3062000300040 
        30.       3.75        4.0       12.2        1.3           3062000300041 
        30.        4.0        4.5       11.8        0.9           3062000300042 
        30.        4.5        5.0       11.9        1.0           3062000300043 
        30.        5.0        5.5       11.2        0.8           3062000300044 
        30.        5.5        6.0        9.5        0.8           3062000300045 
        30.        6.0        7.0       10.0        0.6           3062000300046 
        30.        7.0        8.0        7.7        0.6           3062000300047 
        30.        8.0        9.0        8.3        0.6           3062000300048 
        30.        9.0       10.0        7.6        1.2           3062000300049 
        30.       10.0       11.0        7.6        1.5           3062000300050 
        45.       1.75        2.0        9.8        4.0           3062000300051 
        45.        2.0       2.25       13.6        2.2           3062000300052 
        45.       2.25        2.5       11.9        1.3           3062000300053 
        45.        2.5       2.75        9.2        1.1           3062000300054 
        45.       2.75        3.0        7.1        0.8           3062000300055 
        45.        3.0       3.25        8.2        0.9           3062000300056 
        45.       3.25        3.5        7.8        1.2           3062000300057 
        45.        3.5       3.75        5.6        0.7           3062000300058 
        45.       3.75        4.0        9.0        0.9           3062000300059 
        45.        4.0        4.5        9.7        1.1           3062000300060 
        45.        4.5        5.0        7.5        0.8           3062000300061 
        45.        5.0        5.5        9.0        0.9           3062000300062 
        45.        5.5        6.0        7.0        0.6           3062000300063 
        45.        6.0        7.0        6.6        0.5           3062000300064 
        45.        7.0        8.0        6.4        1.0           3062000300065 
        45.        8.0        9.0        2.9        2.1           3062000300066 
        60.       1.75        2.0        9.6        2.4           3062000300067 
        60.        2.0       2.25        7.0        1.4           3062000300068 
        60.       2.25        2.5        7.3        1.1           3062000300069 
        60.        2.5       2.75        4.5        0.6           3062000300070 
        60.       2.75        3.0        5.3        0.9           3062000300071 
        60.        3.0       3.25        3.1        0.5           3062000300072 
        60.       3.25        3.5        4.2        0.8           3062000300073 
        60.        3.5       3.75        4.7        0.5           3062000300074 
        60.       3.75        4.0        5.3        1.3           3062000300075 
        60.        4.0        4.5        5.4        0.7           3062000300076 
        60.        4.5        5.0        3.8        0.4           3062000300077 
        60.        5.0        5.5        2.9        0.3           3062000300078 
        60.        5.5        6.0        2.6        0.2           3062000300079 
        60.        6.0        7.0        0.6        0.9           3062000300080 
        75.       1.75        2.0        4.7        1.5           3062000300081 
        75.        2.0       2.25        3.9        0.8           3062000300082 
        75.       2.25        2.5        3.3        0.5           3062000300083 
        75.        2.5       2.75        3.2        0.5           3062000300084 
        75.       2.75        3.0        2.3        0.4           3062000300085 
        75.        3.0       3.25        2.2        0.3           3062000300086 
        75.       3.25        3.5        2.4        0.5           3062000300087 
        75.        3.5       3.75        2.5        0.6           3062000300088 
        75.       3.75        4.0        2.0        0.6           3062000300089 
