ENTRY            30024   20080215                             31253002400000001 
SUBENT        30024001   20080215                             31253002400100001 
BIB                 14         32                                 3002400100002 
INSTITUTE  (3POLWWA)                                              3002400100003 
REFERENCE  (J,APP,35,417,196903)Exp information, table, graph     3002400100004 
           (R,INR-940/I/PL,196808) Same inform as in APP,35,417   3002400100005 
           (P,INDC-230,48,196805) Progress report, curve only     3002400100006 
           (J,NP/A,123,603,196901)Short description,graph,no data 3002400100007 
AUTHOR     (J.S.Brzosko,E.Gierlik,A.Saganek,A.Soltan JR,          3002400100008 
           Z.Wilhelmi)                                            3002400100009 
TITLE      Excitation curve for the reaction Ta-181(n,g)Ta-182 in 3002400100010 
           the 0.03 To 5.1 MeV neutron energy range               3002400100011 
FACILITY   (VDG) Van de Graaff                                    3002400100012 
INC-SOURCE (D-D,P-T) d(d,n) and t(p,n) reactions, tritium and     3002400100013 
           deuterium absorbed in zirconium, target thickness was  3002400100014 
           less than 0.5 mg/cm2                                   3002400100015 
METHOD     (ACTIV) Activation                                     3002400100016 
DETECTOR   (NAICR) 5 by 5 cm NaI(Tl) crystal spectrometer         3002400100017 
MONITOR    (79-AU-197(N,G)79-AU-198,,SIG)                         3002400100018 
            for n-energy= 30. - 600. keV                          3002400100019 
           (29-CU-63(N,G)29-CU-64,,SIG)                           3002400100020 
             for n-energy= 0.2 - 1.0  MeV                         3002400100021 
           (30-ZN-64(N,P)29-CU-64,,SIG)                           3002400100022 
             for n-energy= 1.9 - 5.1  MeV                         3002400100023 
PART-DET   (G) gamma                                              3002400100024 
COMMENT    It is assumed that the isomeric ratio S(m)/S(g) is less3002400100025 
           than 1 for energies between 1.9 And 5.1 MeV and that   3002400100026 
           therefor the total(n,g) cross-section given is too     3002400100027 
           small by less than 5%                                  3002400100028 
STATUS     (TABLE) Data from Acta Phys Pol 35 417 3/1969 Table 1  3002400100029 
HISTORY    (19700630T) previously DASTAR-00761  corrected from    3002400100030 
                     Acta Physica Polonica 35, 417, 3/1969        3002400100031 
           (20080215A) BIB section updated. Data set was restored.3002400100032 
ERR-ANALYS (DATA-ERR) Source of indicated errors not given,       3002400100033 
                      probably statistic                          3002400100034 
ENDBIB              32          0                                 3002400100035 
NOCOMMON             0          0                                 3002400100036 
ENDSUBENT           35          0                                 3002400199999 
SUBENT        30024002   20080215                             31253002400200001 
BIB                  1          1                                 3002400200002 
REACTION   (73-TA-181(N,G)73-TA-182,,SIG)                         3002400200003 
ENDBIB               1          0                                 3002400200004 
NOCOMMON             0          0                                 3002400200005 
DATA                 4         38                                 3002400200006 
EN         EN-RSL     DATA       DATA-ERR                         3002400200007 
KEV        KEV        MB         MB                               3002400200008 
  35.        8.       798.       37.                              3002400200009 
  37.        8.       698.       37.                              3002400200010 
  46.       11.       657.       32.                              3002400200011 
  50.       11.       623.       32.                              3002400200012 
  67.       13.       520.       26.                              3002400200013 
  74.       13.       515.       26.                              3002400200014 
  93.       13.       456.       23.                              3002400200015 
 136.       22.       380.       17.                              3002400200016 
 154.       22.       347.       18.                              3002400200017 
 163.       24.       333.       16.                              3002400200018 
 175.       24.       324.       16.                              3002400200019 
 192.       12.       310.       16.                              3002400200020 
 207.       27.       304.       15.                              3002400200021 
 216.       27.       310.       15.                              3002400200022 
 242.       29.       299.       14.                              3002400200023 
 251.       29.       266.       14.                              3002400200024 
 282.       30.       249.       12.                              3002400200025 
 288.       30.       245.       12.                              3002400200026 
 322.       34.       236.       12.                              3002400200027 
 326.       34.       218.       12.                              3002400200028 
 370.       30.       202.       12.                              3002400200029 
 417.       36.       186.       10.                              3002400200030 
 429.       36.       183.       10.                              3002400200031 
 465.       38.       156.        8.                              3002400200032 
 476.       38.       164.        8.                              3002400200033 
 504.       40.       161.        8.                              3002400200034 
 512.       40.       164.        8.                              3002400200035 
 557.       43.       144.        7.                              3002400200036 
 558.       43.       146.        7.                              3002400200037 
 712.       32.       139.       29.                              3002400200038 
 790.       34.       138.       22.                              3002400200039 
 883.       35.       123.       20.                              3002400200040 
 955.       31.       112.       18.                              3002400200041 
 980.       28.       107.       17.                              3002400200042 
1900.      200.        73.       10.                              3002400200043 
2000.      200.        70.       10.                              3002400200044 
4160.      150.        39.        3.                              3002400200045 
5110.      150.        23.        3.                              3002400200046 
ENDDATA             40          0                                 3002400200047 
ENDSUBENT           46          0                                 3002400299999 
ENDENTRY             2          0                                 3002499999999 
