ENTRY            A1194   20140902                             A082A119400000001 
SUBENT        A1194001   20140902                             A082A119400100001 
BIB                  9         16                                 A119400100002 
INSTITUTE  (4UZ UZB)                                              A119400100003 
REFERENCE  (J,IZV,42,(1),199,197801)                              A119400100004 
           (J,BAS,42,(1),173,1978) Eng.trans.of IZV,42,199        A119400100005 
AUTHOR     (M.P.Gold'berg,Z.P.Kiseleva,B.G.Skorodumov,            A119400100006 
           Ju.N.Talanin,I.I.Trinkin)                              A119400100007 
TITLE      Proton energy spectrum  from D(p,p)np reaction         A119400100008 
FACILITY   (CYCLO,4UZ UZB)                                        A119400100009 
SAMPLE     Gas deuterium target                                   A119400100010 
METHOD     (EDE,EXTB)                                             A119400100011 
DETECTOR   (TELES,SI,SI) DeltaE-E telescope on base of            A119400100012 
           silicon detectors                                      A119400100013 
HISTORY    (19840220C) Compilation produced by Arzamas RFNC-VNIIEFA119400100014 
           (19970822A) Compiler checked reference                 A119400100015 
           (19990220U)CNPD: corrected 4-dig. year and lower cases.A119400100016 
           (20140902U) SD: Ref. on Engl.transl. added. SF9=EXP    A119400100017 
           was deleted from REACTION code in Subent 2.            A119400100018 
ENDBIB              16          0                                 A119400100019 
NOCOMMON             0          0                                 A119400100020 
ENDSUBENT           19          0                                 A119400199999 
SUBENT        A1194002   20140902                             A082A119400200001 
BIB                  5          6                                 A119400200002 
REACTION   (1-H-2(P,N+P)1-H-1,,DA/DE,P)                           A119400200003 
PART-DET   (E,P)                                                  A119400200004 
ERR-ANALYS (EN-ERR-DIG) Digitizing error                          A119400200005 
           (DATA-ERR) From graph bars (statistic) and digitizing  A119400200006 
STATUS     (CURVE) fig. 1 from IZV,42,199,1978                    A119400200007 
HISTORY    (20140902A) SD: Titles E and EN swapped.               A119400200008 
ENDBIB               6          0                                 A119400200009 
COMMON               2          3                                 A119400200010 
EN-ERR-DIG ANG                                                    A119400200011 
MEV        ADEG                                                   A119400200012 
 0.05       40.                                                   A119400200013 
ENDCOMMON            3          0                                 A119400200014 
DATA                 4        216                                 A119400200015 
       13.2      6.828      4.583     0.2729                      A119400200055 
       13.2      6.959      4.813     0.2736                      A119400200056 
       13.2      7.095      4.815     0.5465                      A119400200057 
       13.2      7.277      4.727      0.501                      A119400200058 
       13.2      7.376      4.228     0.5465                      A119400200059 
       13.2      7.473       3.82     0.2282                      A119400200060 
       13.2      7.621       3.05     0.1827                      A119400200061 
       13.2      7.709      3.233     0.1819                      A119400200062 
       13.2      7.861      2.189     0.2729                      A119400200063 
       13.2      8.024     0.5541     0.1364                      A119400200064 
       13.2       8.12     0.2373     0.1827                      A119400200065 
       14.3      3.031      7.154     0.2728                      A119400200066 
       14.3      3.266      6.614     0.3173                      A119400200067 
       14.3      3.358      6.524     0.2728                      A119400200068 
       14.3      3.495      6.436     0.3173                      A119400200069 
       14.3      3.566      7.571     0.3181                      A119400200070 
       14.3      3.717      6.667     0.2267                      A119400200071 
       14.3      3.794      7.439     0.3181                      A119400200072 
       14.3      3.965      8.032     0.3173                      A119400200073 
       14.3      4.109      7.535     0.3173                      A119400200074 
       14.3      4.245      7.538      0.272                      A119400200075 
       14.3      4.377      7.721     0.3173                      A119400200076 
       14.3      4.507      8.041     0.3173                      A119400200077 
       14.3      4.599      7.952     0.3181                      A119400200078 
       14.3      4.749      7.138     0.2267                      A119400200079 
       14.3      4.871      7.911     0.3635                      A119400200080 
       14.3      4.997      8.458     0.3635                      A119400200081 
       14.3      5.182      8.234     0.4072                      A119400200082 
       14.3      5.217      8.824     0.3181                      A119400200083 
       14.3      5.368       7.92     0.3181                      A119400200084 
       14.3      5.475       6.97     0.2728                      A119400200085 
       14.3      5.655      7.018     0.3181                      A119400200086 
       14.3      5.744       7.11     0.2728                      A119400200087 
       14.3      5.924      7.114     0.2728                      A119400200088 
       14.3      6.057      7.252     0.2275                      A119400200089 
       14.3      6.197      7.028     0.3181                      A119400200090 
       14.3      6.329      7.257      0.272                      A119400200091 
       14.3      6.425      6.896     0.2728                      A119400200092 
       14.3      6.561      6.898     0.2267                      A119400200093 
       14.3      6.713      5.948     0.4088                      A119400200094 
       14.3      6.852      5.724     0.4088                      A119400200095 
       14.3      6.992        5.5     0.4541                      A119400200096 
       14.3      7.176      5.321      0.272                      A119400200097 
       14.3      7.412      4.736      0.272                      A119400200098 
       14.3      7.612      3.606     0.1813                      A119400200099 
       14.3      7.644      4.377     0.5448                      A119400200100 
       14.3      7.786      4.017      0.544                      A119400200101 
       14.3      7.924      3.883     0.4995                      A119400200102 
       14.3       8.15      3.887     0.4987                      A119400200103 
       14.3      8.197      3.797     0.5003                      A119400200104 
       14.3      8.482      2.986     0.1908                      A119400200105 
       14.3      8.575      2.806     0.2275                      A119400200106 
       14.3      8.682      1.901      0.136                      A119400200107 
       14.3      8.903      0.736     0.1258                      A119400200108 
       14.3      9.025     0.3654     0.0915                      A119400200109 
       14.3       9.12      0.095     0.0907                      A119400200110 
       15.6      3.322       6.46      0.229                      A119400200111 
       15.6      3.502      6.463     0.2274                      A119400200112 
       15.6      3.592       6.51     0.2274                      A119400200113 
       15.6      3.724       6.74     0.1819                      A119400200114 
       15.6      3.821      6.332     0.2282                      A119400200115 
       15.6       3.95      6.744     0.2282                      A119400200116 
       15.6      4.087      6.655     0.2274                      A119400200117 
       15.6      4.171      7.021     0.2274                      A119400200118 
       15.6      4.317      6.386     0.1819                      A119400200119 
       15.6      4.402      6.752     0.1819                      A119400200120 
       15.6      4.497      6.435     0.1819                      A119400200121 
       15.6      4.587      6.482     0.1827                      A119400200122 
       15.6      4.683       6.12     0.1819                      A119400200123 
       15.6      4.771      6.303     0.1827                      A119400200124 
       15.6      4.903      6.488     0.2282                      A119400200125 
       15.6      4.998      6.216     0.2274                      A119400200126 
       15.6      5.137      6.037     0.1819                      A119400200127 
       15.6      5.174      6.538     0.2282                      A119400200128 
       15.6       5.36      6.222     0.1819                      A119400200129 
       15.6      5.445      6.542     0.2274                      A119400200130 
       15.6      5.575      6.863     0.1819                      A119400200131 
       15.6      5.665      6.865     0.2282                      A119400200132 
       15.6      5.762      6.457     0.1827                      A119400200133 
       15.6      5.898      6.459     0.1811                      A119400200134 
       15.6      5.995      6.097     0.1819                      A119400200135 
       15.6      6.082       6.28     0.2274                      A119400200136 
       15.6      6.168      6.555     0.2737                      A119400200137 
       15.6      6.313      5.966     0.2266                      A119400200138 
       15.6      6.399       6.24     0.2274                      A119400200139 
       15.6      6.492       6.06     0.2729                      A119400200140 
       15.6      6.574      6.562     0.2274                      A119400200141 
       15.6      6.725        5.7     0.2274                      A119400200142 
       15.6      6.856      5.975     0.2274                      A119400200143 
       15.6      6.998      5.568     0.1819                      A119400200144 
       15.6      7.087      5.661     0.4093                      A119400200145 
       15.6      7.226      5.436     0.4532                      A119400200146 
       15.6      7.321       5.21     0.5003                      A119400200147 
       15.6      7.466      4.621     0.1827                      A119400200148 
       15.6      7.566      4.077     0.2282                      A119400200149 
       15.6      7.706      3.806     0.1364                      A119400200150 
       15.6        7.8       3.58     0.0917                      A119400200151 
       15.6      7.889      3.718     0.1819                      A119400200152 
       15.6       7.98      3.674     0.1827                      A119400200153 
       15.6      8.116      3.631     0.4093                      A119400200154 
       15.6      8.297      3.634     0.4093                      A119400200155 
       15.6      8.387      3.636     0.4101                      A119400200156 
       15.6      8.477      3.638     0.3638                      A119400200157 
       15.6      8.615      3.503     0.3638                      A119400200158 
       15.6       8.71      3.278     0.3184                      A119400200159 
       15.6      8.803      3.097     0.3192                      A119400200160 
       15.6      8.903      2.553     0.1372                      A119400200161 
       15.6      8.946       2.69     0.1827                      A119400200162 
       15.6      9.042      2.328     0.1364                      A119400200163 
       15.6      9.178       2.33     0.1819                      A119400200164 
       15.6      9.326      1.605     0.1811                      A119400200165 
       15.6      9.335      1.059     0.1827                      A119400200166 
       15.6      9.481     0.4248     0.1372                      A119400200167 
       15.6      9.667     0.1551     0.1819                      A119400200168 
       15.6      9.756     0.2476     0.1364                      A119400200169 
       15.6      9.849      0.067     0.1372                      A119400200170 
       18.5       2.82      6.543     0.2734                      A119400200171 
       18.5      2.965      6.046     0.2734                      A119400200172 
       18.5      3.132      6.821     0.2271                      A119400200173 
       18.5      3.272      6.551      0.228                      A119400200174 
       18.5       3.45      6.736      0.228                      A119400200175 
       18.5       3.63       6.74     0.2271                      A119400200176 
       18.5      3.714      7.105     0.2742                      A119400200177 
       18.5      3.939      7.154     0.2726                      A119400200178 
       18.5      4.009      8.292     0.3188                      A119400200179 
       18.5      4.204      7.523     0.2726                      A119400200180 
       18.5      4.361      6.344     0.2271                      A119400200181 
       18.5       4.49       6.71     0.2734                      A119400200182 
       18.5      4.663      7.122     0.2271                      A119400200183 
       18.5      4.789       7.67     0.3188                      A119400200184 
       18.5      4.945      6.537     0.2726                      A119400200185 
       18.5      5.124      6.631     0.2726                      A119400200186 
       18.5      5.246      7.406     0.2734                      A119400200187 
       18.5      5.405      6.091      0.228                      A119400200188 
       18.5      5.538      6.229     0.3643                      A119400200189 
       18.5      5.711      6.687     0.3643                      A119400200190 
       18.5      5.875      7.599     0.2726                      A119400200191 
       18.5      5.978      6.874     0.2734                      A119400200192 
       18.5      6.163       6.65     0.2726                      A119400200193 
       18.5      6.298      6.698     0.3188                      A119400200194 
       18.5      6.437      6.519     0.3188                      A119400200195 
       18.5      6.618      6.522      0.318                      A119400200196 
       18.5      6.754      6.479     0.3188                      A119400200197 
       18.5      6.882      6.891     0.2734                      A119400200198 
       18.5       7.07       6.53     0.2263                      A119400200199 
       18.5      7.154       6.85     0.3188                      A119400200200 
       18.5      7.378      6.945     0.3172                      A119400200201 
       18.5      7.464      7.219     0.3188                      A119400200202 
       18.5      7.613      6.495      0.318                      A119400200203 
       18.5      7.789      6.726     0.2717                      A119400200204 
       18.5      7.885      6.409     0.2726                      A119400200205 
       18.5      7.964      7.047     0.2734                      A119400200206 
       18.5      8.157      6.414     0.3188                      A119400200207 
       18.5      8.325      7.099     0.2726                      A119400200208 
       18.5      8.468      6.693     0.2726                      A119400200209 
       18.5      8.649       6.65     0.4543                      A119400200210 
       18.5      8.796      6.062     0.5005                      A119400200211 
       18.5      8.986      5.566     0.5005                      A119400200212 
       18.5      9.125      5.387     0.3634                      A119400200213 
       18.5      9.309      5.163     0.3634                      A119400200214 
       18.5      9.406      4.801     0.3188                      A119400200215 
       18.5      9.644      4.169     0.3634                      A119400200216 
       18.5      9.727       4.58      0.318                      A119400200217 
       18.5      9.918      4.038     0.2726                      A119400200218 
       18.5      10.05      4.041     0.5906                      A119400200219 
       18.5      10.23       4.18     0.5451                      A119400200220 
       18.5      10.37      4.001     0.5451                      A119400200221 
       18.5      10.55       4.05     0.5451                      A119400200222 
       18.5      10.69      4.052     0.2726                      A119400200223 
       18.5      10.82      3.919     0.3634                      A119400200224 
       18.5      10.93      3.102     0.3188                      A119400200225 
       18.5       11.1      3.696     0.1817                      A119400200226 
       18.5      11.16      3.016     0.3188                      A119400200227 
       18.5      11.37      3.474     0.2734                      A119400200228 
       18.5      11.48      2.885     0.2734                      A119400200229 
       18.5      11.66      2.843     0.1825                      A119400200230 
       18.5      11.81       1.71      0.228                      A119400200231 
       18.5        12.      1.623     0.2726                      A119400200232 
       18.5       12.1      1.079     0.2734                      A119400200233 
ENDDATA            218          0                                 A119400200234 
ENDSUBENT          233          0                                 A119400299999 
ENDENTRY             2          0                                 A119499999999 
