ENTRY            A1353   19990322                             0000A135300000001 
    21.        17.         0.5112                                 A135300200152 
    21.        18.65       0.4492                                 A135300200153 
    21.        20.09       0.4092                                 A135300200154 
    21.        21.92       0.3701                                 A135300200155 
    21.        22.76       0.3395                                 A135300200156 
    21.        24.44       0.2796                                 A135300200157 
    21.        26.7        0.2405                                 A135300200158 
    21.        28.17       0.2038                                 A135300200159 
    21.        29.64       0.1715                                 A135300200160 
    21.        31.13       0.1423                                 A135300200161 
    21.        33.         0.1197                                 A135300200162 
    21.        34.08       0.0993                                 A135300200163 
    21.        35.78       0.0806                                 A135300200164 
    21.        37.04       0.0693                                 A135300200165 
    21.        38.74       0.0554                                 A135300200166 
    21.        40.02       0.0463                                 A135300200167 
    21.        41.48       0.0404                                 A135300200168 
    21.        44.21       0.0296                                 A135300200169 
    21.        45.84       0.0274                                 A135300200170 
    21.        47.63       0.027                                  A135300200171 
    21.        50.23       0.0257                                 A135300200172 
    21.        53.02       0.0247                                 A135300200173 
    21.        55.19       0.0252                                 A135300200174 
    21.        56.54       0.0271                                 A135300200175 
    21.        57.15       0.0262                                 A135300200176 
    21.        58.92       0.0268                                 A135300200177 
    21.        60.07       0.0286                                 A135300200178 
    21.        62.42       0.0303                                 A135300200179 
    21.        65.37       0.0317                                 A135300200180 
    21.        68.34       0.0317                                 A135300200181 
    21.        70.31       0.0322                                 A135300200182 
    21.        73.27       0.0329                                 A135300200183 
    21.        75.04       0.0332                                 A135300200184 
    21.        77.22       0.0332                                 A135300200185 
    21.        78.04       0.0318                                 A135300200186 
    21.        79.6        0.033                                  A135300200187 
    21.        82.37       0.0335                                 A135300200188 
    21.        83.95       0.0336                                 A135300200189 
    21.        87.32       0.0334                                 A135300200190 
    21.        89.72       0.0315                                 A135300200191 
    21.        91.7        0.032                                  A135300200192 
    21.        93.7        0.0304                                 A135300200193 
    21.        95.88       0.0307                                 A135300200194 
    21.        98.43       0.0318                                 A135300200195 
    21.        99.61       0.0326                                 A135300200196 
    21.       101.6        0.0317                                 A135300200197 
    21.       103.8        0.0299                                 A135300200198 
    21.       105.8        0.0293                                 A135300200199 
    21.       107.6        0.0283                                 A135300200200 
    21.       109.6        0.0269                                 A135300200201 
    21.       111.8        0.0247                                 A135300200202 
    21.       113.4        0.0232                                 A135300200203 
    21.       115.7        0.0217                                 A135300200204 
    21.       121.9        0.0166                                 A135300200205 
    21.       123.6        0.0153                                 A135300200206 
    21.       125.4        0.0147                                 A135300200207 
    21.       126.6        0.0135                                 A135300200208 
    21.       129.8        0.0133                                 A135300200209 
    21.       131.6        0.0129                                 A135300200210 
    21.       133.6        0.0123                                 A135300200211 
    21.       135.8        0.0122                                 A135300200212 
    21.       137.7        0.0123                                 A135300200213 
    21.       139.7        0.0124                                 A135300200214 
    21.       141.1        0.0125                                 A135300200215 
    21.       143.2        0.0132                                 A135300200216 
    21.       146.2        0.0137                                 A135300200217 
    21.       147.5        0.0146                                 A135300200218 
    21.       149.5        0.0153                                 A135300200219 
    21.       151.5        0.0156                                 A135300200220 
    21.       153.4        0.0169                                 A135300200221 
    21.       155.3        0.0183                                 A135300200222 
    21.       158.9        0.0194                                 A135300200223 
    21.       161.         0.0206                                 A135300200224 
    21.       162.6        0.0221                                 A135300200225 
    21.3       14.57       0.9193                                 A135300200226 
    21.3       21.75       0.4378                                 A135300200227 
    21.3       29.08       0.241                                  A135300200228 
    21.3       36.26       0.1196                                 A135300200229 
    21.3       44.73       0.0427                                 A135300200230 
    21.3       51.44       0.0253                                 A135300200231 
    21.3       58.14       0.0282                                 A135300200232 
    21.3       65.08       0.0271                                 A135300200233 
    21.3       72.14       0.0332                                 A135300200234 
    21.3       78.24       0.0374                                 A135300200235 
    21.3       79.26       0.0337                                 A135300200236 
    21.3       84.17       0.0385                                 A135300200237 
    21.3       84.93       0.0424                                 A135300200238 
    21.3       89.13       0.037                                  A135300200239 
    21.3       91.24       0.0459                                 A135300200240 
    21.3       94.05       0.0411                                 A135300200241 
    21.3       97.01       0.0421                                 A135300200242 
    21.3       98.61       0.0398                                 A135300200243 
    21.3      102.9        0.0436                                 A135300200244 
    21.3      103.6        0.0404                                 A135300200245 
    21.3      108.2        0.0327                                 A135300200246 
    21.3      108.9        0.0365                                 A135300200247 
    21.3      113.7        0.0326                                 A135300200248 
    21.3      114.         0.0258                                 A135300200249 
    21.3      118.5        0.0278                                 A135300200250 
    21.3      124.2        0.0222                                 A135300200251 
    21.3      128.7        0.0202                                 A135300200252 
    21.3      133.8        0.0169                                 A135300200253 
    21.3      138.7        0.0167                                 A135300200254 
    21.3      143.9        0.0171                                 A135300200255 
    21.3      148.6        0.0191                                 A135300200256 
    21.3      153.5        0.0215                                 A135300200257 
    21.3      154.8        0.0267                                 A135300200258 
    21.3      158.3        0.0271                                 A135300200259 
    21.3      164.4        0.0325                                 A135300200260 
    21.3      167.6        0.0349                                 A135300200261 
    24.3       13.66       0.8094                                 A135300200262 
    24.3       21.06       0.4355                                 A135300200263 
    24.3       28.88       0.2164                                 A135300200264 
    24.3       35.7        0.1115                                 A135300200265 
    24.3       44.32       0.0326                                 A135300200266 
    24.3       51.24       0.0226                                 A135300200267 
    24.3       57.74       0.0242                                 A135300200268 
    24.3       64.79       0.0293                                 A135300200269 
    24.3       68.74       0.03                                   A135300200270 
    24.3       71.16       0.0273                                 A135300200271 
    24.3       73.11       0.029                                  A135300200272 
    24.3       77.47       0.0291                                 A135300200273 
    24.3       78.48       0.0272                                 A135300200274 
    24.3       84.24       0.0265                                 A135300200275 
    24.3       88.61       0.0254                                 A135300200276 
    24.3       90.54       0.0288                                 A135300200277 
    24.3       93.16       0.0258                                 A135300200278 
    24.3       96.09       0.0284                                 A135300200279 
    24.3       98.53       0.0245                                 A135300200280 
    24.3      102.3        0.0259                                 A135300200281 
    24.3      107.5        0.0233                                 A135300200282 
    24.3      112.9        0.0201                                 A135300200283 
    24.3      113.4        0.0163                                 A135300200284 
    24.3      118.3        0.0173                                 A135300200285 
    24.3      123.2        0.0111                                 A135300200286 
    24.3      123.3        0.0135                                 A135300200287 
    24.3      128.2        0.0117                                 A135300200288 
    24.3      133.         0.0102                                 A135300200289 
    24.3      137.7        0.0103                                 A135300200290 
    24.3      142.8        0.0107                                 A135300200291 
    24.3      148.4        0.0115                                 A135300200292 
    24.3      152.8        0.0135                                 A135300200293 
    24.3      161.8        0.0174                                 A135300200294 
    24.85       9.692      0.9003                                 A135300200295 
    24.85      11.09       0.8501                                 A135300200296 
    24.85      13.91       0.7257                                 A135300200297 
    24.85      15.92       0.6376                                 A135300200298 
    24.85      16.93       0.5933                                 A135300200299 
    24.85      18.53       0.5442                                 A135300200300 
    24.85      19.55       0.4884                                 A135300200301 
    24.85      21.16       0.4416                                 A135300200302 
    24.85      22.77       0.3964                                 A135300200303 
    24.85      24.19       0.3558                                 A135300200304 
    24.85      27.03       0.2667                                 A135300200305 
    24.85      29.89       0.19                                   A135300200306 
    24.85      32.73       0.1487                                 A135300200307 
    24.85      33.76       0.1278                                 A135300200308 
    24.85      34.99       0.1098                                 A135300200309 
    24.85      37.68       0.0692                                 A135300200310 
    24.85      40.77       0.0436                                 A135300200311 
    24.85      42.38       0.0397                                 A135300200312 
    24.85      43.22       0.0324                                 A135300200313 
    24.85      45.61       0.0302                                 A135300200314 
    24.85      45.84       0.0277                                 A135300200315 
    24.85      50.38       0.0289                                 A135300200316 
    24.85      53.92       0.0314                                 A135300200317 
    24.85      62.01       0.0359                                 A135300200318 
    24.85      65.78       0.0344                                 A135300200319 
    24.85      69.75       0.0327                                 A135300200320 
    24.85      76.73       0.0272                                 A135300200321 
    24.85      80.32       0.025                                  A135300200322 
    24.85      84.29       0.0238                                 A135300200323 
    24.85      87.48       0.0221                                 A135300200324 
    24.85      90.44       0.0228                                 A135300200325 
    24.85      94.4        0.023                                  A135300200326 
    24.85      97.36       0.0234                                 A135300200327 
    24.85     100.3        0.0232                                 A135300200328 
    24.85     103.5        0.0226                                 A135300200329 
    24.85     106.1        0.0225                                 A135300200330 
    24.85     111.8        0.0209                                 A135300200331 
    24.85     117.4        0.0169                                 A135300200332 
    24.85     123.6        0.0138                                 A135300200333 
    24.85     128.8        0.0112                                 A135300200334 
    24.85     134.2        0.0102                                 A135300200335 
    24.85     140.1        0.0102                                 A135300200336 
    24.85     145.7        0.0112                                 A135300200337 
    24.85     150.8        0.0125                                 A135300200338 
    24.85     156.5        0.0141                                 A135300200339 
    24.85     159.7        0.0149                                 A135300200340 
    24.85     162.4        0.0152                                 A135300200341 
    24.85     166.4        0.0159                                 A135300200342 
    24.85     169.3        0.016                                  A135300200343 
    25.8       14.71       0.9631                                 A135300200344 
    25.8       21.72       0.4272                                 A135300200345 
    25.8       29.66       0.2271                                 A135300200346 
    25.8       36.47       0.1029                                 A135300200347 
    25.8       44.37       0.0342                                 A135300200348 
    25.8       51.19       0.0267                                 A135300200349 
    25.8       58.46       0.0313                                 A135300200350 
    25.8       65.19       0.0319                                 A135300200351 
    25.8       69.58       0.0287                                 A135300200352 
    25.8       71.95       0.0291                                 A135300200353 
    25.8       74.56       0.0265                                 A135300200354 
    25.8       78.44       0.0189                                 A135300200355 
    25.8       79.37       0.0222                                 A135300200356 
    25.8       82.18       0.0202                                 A135300200357 
    25.8       84.39       0.0182                                 A135300200358 
    25.8       84.76       0.0197                                 A135300200359 
    25.8       89.5        0.0206                                 A135300200360 
    25.8       91.23       0.0238                                 A135300200361 
    25.8       94.46       0.0199                                 A135300200362 
    25.8       97.19       0.0225                                 A135300200363 
    25.8       99.42       0.0193                                 A135300200364 
    25.8      103.2        0.0207                                 A135300200365 
    25.8      104.2        0.0192                                 A135300200366 
    25.8      108.5        0.0185                                 A135300200367 
    25.8      114.3        0.0167                                 A135300200368 
    25.8      114.4        0.0151                                 A135300200369 
    25.8      119.3        0.0145                                 A135300200370 
    25.8      124.1        0.0115                                 A135300200371 
    25.8      129.2        0.009                                  A135300200372 
    25.8      134.         0.0074                                 A135300200373 
    25.8      139.1        0.0086                                 A135300200374 
    25.8      144.3        0.0085                                 A135300200375 
    25.8      147.2        0.0085                                 A135300200376 
    25.8      149.6        0.0097                                 A135300200377 
    25.8      151.5        0.0105                                 A135300200378 
    25.8      154.5        0.0111                                 A135300200379 
    25.8      157.         0.0114                                 A135300200380 
    25.8      159.4        0.0117                                 A135300200381 
    25.8      160.8        0.0115                                 A135300200382 
    25.8      164.5        0.0117                                 A135300200383 
    25.8      166.7        0.013                                  A135300200384 
    25.8      168.6        0.0149                                 A135300200385 
    25.8      170.2        0.0136                                 A135300200386 
    27.3       15.1        0.8342                                 A135300200387 
    27.3       22.58       0.4343                                 A135300200388 
    27.3       29.89       0.2086                                 A135300200389 
    27.3       37.01       0.0946                                 A135300200390 
    27.3       44.59       0.032                                  A135300200391 
    27.3       51.37       0.0266                                 A135300200392 
    27.3       58.45       0.0324                                 A135300200393 
    27.3       65.62       0.0279                                 A135300200394 
    27.3       69.38       0.0273                                 A135300200395 
    27.3       72.16       0.0274                                 A135300200396 
    27.3       74.55       0.0259                                 A135300200397 
    27.3       78.17       0.0201                                 A135300200398 
    27.3       79.56       0.0195                                 A135300200399 
    27.3       84.15       0.0174                                 A135300200400 
    27.3       85.13       0.018                                  A135300200401 
    27.3       89.7        0.0167                                 A135300200402 
    27.3       91.46       0.018                                  A135300200403 
    27.3       94.86       0.0159                                 A135300200404 
    27.3       97.04       0.0159                                 A135300200405 
    27.3       99.61       0.0164                                 A135300200406 
    27.3      103.2        0.0163                                 A135300200407 
    27.3      105.         0.0164                                 A135300200408 
    27.3      108.3        0.0153                                 A135300200409 
    27.3      114.3        0.0139                                 A135300200410 
    27.3      119.1        0.0113                                 A135300200411 
    27.3      119.3        0.0125                                 A135300200412 
    27.3      124.7        0.0099                                 A135300200413 
    27.3      124.7        0.0092                                 A135300200414 
    27.3      129.3        0.0075                                 A135300200415 
    27.3      129.5        0.0081                                 A135300200416 
    27.3      132.9        0.0073                                 A135300200417 
    27.3      134.7        0.0072                                 A135300200418 
    27.3      137.5        0.006                                  A135300200419 
    27.3      139.4        0.0073                                 A135300200420 
    27.3      144.7        0.0076                                 A135300200421 
    27.3      149.3        0.0082                                 A135300200422 
    27.3      154.4        0.0085                                 A135300200423 
    27.3      159.1        0.0092                                 A135300200424 
    27.3      162.5        0.0095                                 A135300200425 
    27.3      166.6        0.0103                                 A135300200426 
ENDDATA            413          0                                 A135300200427 
ENDSUBENT          426          0                                 A135300299999 
SUBENT        A1353003   19990322                             0000A135300300001 
BIB                  3          5                                 A135300300002 
REACTION   (3-LI-6(D,EL)3-LI-6,,DA,,,EXP)                         A135300300003 
ERR-ANALYS (EN-ERR) Scale error                                   A135300300004 
           (ANG-ERR) Scale error                                  A135300300005 
           (ERR-S) Statistical error                              A135300300006 
STATUS     (TABLE) TBL.4                                          A135300300007 
ENDBIB               5          0                                 A135300300008 
COMMON               1          3                                 A135300300009 
EN-ERR                                                            A135300300010 
MEV                                                               A135300300011 
 0.3                                                              A135300300012 
ENDCOMMON            3          0                                 A135300300013 
DATA                 5         44                                 A135300300014 
EN         ANG        ANG-ERR    DATA       ERR-S                 A135300300015 
MEV        ADEG       ADEG       MB/SR      PER-CENT              A135300300016 
    17.7       28.6        1.       160.        12.               A135300300017 
    17.7       36.         1.        66.7        4.               A135300300018 
    17.7       43.3        1.        25.         2.               A135300300019 
    17.7       50.5        1.        13.1        2.               A135300300020 
    17.7       57.6        1.        14.6        2.               A135300300021 
    17.7       64.6        1.        20.6        4.               A135300300022 
    17.7       71.6        1.        27.         3.               A135300300023 
    17.7       78.2        1.        29.         3.               A135300300024 
    17.7       84.7        0.9       38.7        6.               A135300300025 
    17.7       97.1        0.9       44.7       10.               A135300300026 
    17.7      108.7        0.8       38.        13.               A135300300027 
    19.7       24.9        1.       220.        13.               A135300300028 
    19.7       28.6        1.       157.         4.               A135300300029 
    19.7       36.         1.        60.8        1.               A135300300030 
    19.7       43.3        1.        23.         2.               A135300300031 
    19.7       50.5        1.        15.9        1.               A135300300032 
    19.7       57.6        1.        19.2        3.               A135300300033 
    19.7       64.6        1.        23.7        7.               A135300300034 
    19.7       71.6        1.        26.7        3.               A135300300035 
    19.7       78.2        1.        29.4        1.               A135300300036 
    19.7       84.7        0.9       32.6        1.               A135300300037 
    19.7       91.         0.9       33.8        2.               A135300300038 
    19.7       97.1        0.9       33.2        1.               A135300300039 
    19.7      103.         0.8       32.3        4.               A135300300040 
    19.7      108.7        0.8       28.4        5.               A135300300041 
    19.7      114.1        0.7       27.8        4.               A135300300042 
    21.4       25.6        1.       207.        10.               A135300300043 
    21.4       28.6        1.       145.        15.               A135300300044 
    21.4       36.         1.        57.3        4.               A135300300045 
    21.4       43.3        1.        23.8        3.               A135300300046 
    21.4       50.5        1.        19.         2.               A135300300047 
    21.4       57.6        1.        22.2        3.               A135300300048 
    21.4       64.6        1.        25.8        5.               A135300300049 
    21.4       71.6        1.        27.6        3.               A135300300050 
    21.4       78.2        1.        28.3        4.               A135300300051 
    21.4       84.7        0.9       29.5        3.               A135300300052 
    21.4       91.         0.9       28.6        2.               A135300300053 
    21.4       97.1        0.9       30.4        3.               A135300300054 
    21.4      103.         0.8       27.2        3.               A135300300055 
    21.4      108.7        0.8       23.8        8.               A135300300056 
    21.4      114.1        0.7       21.4        8.               A135300300057 
    21.4      119.3        0.7       19.4       18.               A135300300058 
    21.4      151.4        1.        10.1       14.               A135300300059 
    21.4      154.4        1.        11.6        5.               A135300300060 
ENDDATA             46          0                                 A135300300061 
ENDSUBENT           60          0                                 A135300399999 
SUBENT        A1353004   19990322                             0000A135300400001 
BIB                  3          4                                 A135300400002 
REACTION   (3-LI-6(D,ABS),,SIG,,,EXP)                             A135300400003 
ERR-ANALYS (EN-ERR) Digitizing error                              A135300400004 
           (DATA-ERR) Digitizing error                            A135300400005 
STATUS     (CURVE) FIG 23                                         A135300400006 
ENDBIB               4          0                                 A135300400007 
COMMON               2          3                                 A135300400008 
EN-ERR     DATA-ERR                                               A135300400009 
MEV        MB                                                     A135300400010 
 0.1         2.                                                   A135300400011 
ENDCOMMON            3          0                                 A135300400012 
DATA                 2         11                                 A135300400013 
EN         DATA                                                   A135300400014 
MEV        MB                                                     A135300400015 
    10.42     227.5                                               A135300400016 
    12.13     279.5                                               A135300400017 
    13.84     319.2                                               A135300400018 
    17.89     357.9                                               A135300400019 
    19.85     437.7                                               A135300400020 
    21.13     496.1                                               A135300400021 
    21.56     452.6                                               A135300400022 
    24.39     420.6                                               A135300400023 
    24.91     466.9                                               A135300400024 
    25.98     497.4                                               A135300400025 
    27.43     459.8                                               A135300400026 
ENDDATA             13          0                                 A135300400027 
ENDSUBENT           26          0                                 A135300499999 
ENDENTRY             4          0                                 A135399999999 
