ENTRY            A0418   20220804                             A101A0418  0    1 
SUBENT        A0418001   20220804                             A101A0418  1    1 
BIB                 12         18                                 A0418  1    2 
TITLE      Partial cross sections of the Cu-63(p,gamma)Zn-64      A0418  1    3 
            reaction                                              A0418  1    4 
AUTHOR     (G.N.Kuptsov,B.A.Nemashkalo,K.V.Shebeko)               A0418  1    5 
REFERENCE  (C,89TASHKE,,279,1989)                                 A0418  1    6 
FACILITY   (VDG,4UKRKFT)                                          A0418  1    7 
INSTITUTE  (4UKRKFT)                                              A0418  1    8 
REL-REF    (I,,B.A.Nemashkalo,R,KHFTI-82-14,15,1982) -            A0418  1    9 
            gamma-spectrometer description.                       A0418  1   10 
SAMPLE     (29-CU-63,ENR=0.978) Target Cu-63, thickness 1 um,     A0418  1   11 
           enrichment 97.8%, evaporated on Ta backing.            A0418  1   12 
METHOD     (SITA)                                                 A0418  1   13 
DETECTOR   (MAGSP)                                                A0418  1   14 
ERR-ANALYS (DATA-ERR) No information about source of uncertainty  A0418  1   15 
STATUS     (TABLE) Tbl. on p.279 from 89TASHKE,,279,1989          A0418  1   16 
HISTORY    (19890802C)                                            A0418  1   17 
           (19900814A) According to memo CP-C/196.                A0418  1   18 
           (20220804A) SD:Updated to new date formats, lower case.A0418  1   19 
           Corrections in all Subents. Subents 002-004 were mergedA0418  1   20 
ENDBIB              18          0                                 A0418  1   21 
COMMON               1          3                                 A0418  1   22 
ANG                                                               A0418  1   23 
ADEG                                                              A0418  1   24 
   55.                                                            A0418  1   25 
ENDCOMMON            3          0                                 A0418  1   26 
ENDSUBENT           25          0                                 A0418  199999 
SUBENT        A0418002   20220804                             A101A0418  2    1 
BIB                  2          3                                 A0418  2    2 
REACTION   (29-CU-63(P,G)30-ZN-64,PAR,DA)                         A0418  2    3 
HISTORY    (20220804A) SD: SF9=EXP deleted from REACTION code.    A0418  2    4 
            Data from Subents 003, 004 were added.                A0418  2    5 
ENDBIB               3          0                                 A0418  2    6 
NOCOMMON             0          0                                 A0418  2    7 
DATA                 4         59                                 A0418  2    8 
E-LVL      EN         DATA       DATA-ERR                         A0418  2    9 
KEV        MEV        MU-B/SR    MU-B/SR                          A0418  2   10 
         0.      1.285       0.04      0.015                      A0418  2   11 
         0.      1.458       0.09       0.02                      A0418  2   12 
         0.      1.621       0.36       0.06                      A0418  2   13 
         0.      1.775       0.76       0.10                      A0418  2   14 
         0.      1.923       1.22       0.14                      A0418  2   15 
         0.      1.995       1.16       0.12                      A0418  2   16 
         0.      2.065       1.29       0.13                      A0418  2   17 
         0.      2.203       1.55       0.16                      A0418  2   18 
         0.      2.336       1.50       0.13                      A0418  2   19 
         0.      2.401       2.56       0.24                      A0418  2   20 
         0.      2.465       2.69       0.24                      A0418  2   21 
         0.      2.529       2.30       0.23                      A0418  2   22 
         0.      2.591       2.01       0.18                      A0418  2   23 
         0.      2.653       2.17       0.19                      A0418  2   24 
         0.      2.775       2.98       0.24                      A0418  2   25 
         0.      2.810       2.67       0.24                      A0418  2   26 
         0.      3.011       2.13       0.13                      A0418  2   27 
         0.      3.099       1.59       0.23                      A0418  2   28 
         0.      3.181       2.89       0.23                      A0418  2   29 
       991.      1.285      0.061       0.03                      A0418  2   30 
       991.      1.458       0.62       0.09                      A0418  2   31 
       991.      1.621       1.26       0.13                      A0418  2   32 
       991.      1.775       2.56       0.26                      A0418  2   33 
       991.      1.923       3.35       0.33                      A0418  2   34 
       991.      1.995       3.55       0.35                      A0418  2   35 
       991.      2.065       4.45       0.42                      A0418  2   36 
       991.      2.203       4.86       0.47                      A0418  2   37 
       991.      2.336       4.23       0.35                      A0418  2   38 
       991.      2.401       6.63       0.50                      A0418  2   39 
       991.      2.465       6.16       0.44                      A0418  2   40 
       991.      2.529       6.84       0.51                      A0418  2   41 
       991.      2.591       6.09       0.42                      A0418  2   42 
       991.      2.653       6.67       0.49                      A0418  2   43 
       991.      2.715       6.33       0.46                      A0418  2   44 
       991.      2.775       6.38       0.46                      A0418  2   45 
       991.      2.810       5.98       0.47                      A0418  2   46 
       991.      3.011       7.55       0.50                      A0418  2   47 
       991.      3.099       7.56       0.51                      A0418  2   48 
       991.      3.181       6.81       0.45                      A0418  2   49 
      1779.      1.285       0.18       0.06                      A0418  2   50 
      1779.      1.458       0.34       0.07                      A0418  2   51 
      1779.      1.621       0.68       0.11                      A0418  2   52 
      1779.      1.775       1.31       0.20                      A0418  2   53 
      1779.      1.923       1.56       0.23                      A0418  2   54 
      1779.      1.995       2.19       0.35                      A0418  2   55 
      1779.      2.065       3.63       0.54                      A0418  2   56 
      1779.      2.203       3.72       0.57                      A0418  2   57 
      1779.      2.336       3.77       0.56                      A0418  2   58 
      1779.      2.401       5.31       0.63                      A0418  2   59 
      1779.      2.465       4.74       0.52                      A0418  2   60 
      1779.      2.529       6.27       0.64                      A0418  2   61 
      1779.      2.591       5.07       0.55                      A0418  2   62 
      1779.      2.653       6.33       0.65                      A0418  2   63 
      1779.      2.715       5.12       0.68                      A0418  2   64 
      1779.      2.775       5.62       0.75                      A0418  2   65 
      1779.      2.810       4.93       0.64                      A0418  2   66 
      1779.      3.011       4.62       0.65                      A0418  2   67 
      1779.      3.099       5.35       0.70                      A0418  2   68 
      1779.      3.181       4.44       0.67                      A0418  2   69 
ENDDATA             61          0                                 A0418  2   70 
ENDSUBENT           69          0                                 A0418  299999 
NOSUBENT      A0418003   20220804                             A101A0418  3    1 
NOSUBENT      A0418004   20220804                             A101A0418  4    1 
ENDENTRY             4          0                                 A041899999999 
