ENTRY            A0880   20120326                             A077A088000000001 
SUBENT        A0880001   20120326                             A077A088000100001 
BIB                 11         20                                 A088000100002 
TITLE      Nuclear level densities in 47V, 48V, 49V, 53Mn and 54MnA088000100003 
           from neutron evaporation spectra.                      A088000100004 
AUTHOR     (B.V.Zhuravlev, A.A.Lychagin, N.N.Titarenko,           A088000100005 
           V.G.Demenkov, V.I.Trykova)                             A088000100006 
INSTITUTE  (4RUSFEI)                                              A088000100007 
REFERENCE  (J,YF,74,355,2011)                                     A088000100008 
           (J,PAN,74,335,2011)                                    A088000100009 
REL-REF    (O,,B.V.Zhuravlev+,S,ISINN-18,225,2011)                A088000100010 
           Same data were reported                                A088000100011 
FACILITY   (VDGT,4RUSFEI) The pulsed tandem accelerator EGP-15    A088000100012 
                         of IPPE.                                 A088000100013 
DETECTOR   (SCIN) stilbene crystal (d=40 mm, h=40 mm) and FEU-43  A088000100014 
           photomultiplier.                                       A088000100015 
METHOD     (TOF)                                                  A088000100016 
SAMPLE     Self-supporting metallic foil 1.34, 0.88, 1.96, 6.30,  A088000100017 
           1.37 and 2.00 mg/cm*2 in thickness and enriched to     A088000100018 
           76.1, 97.8, 60.7, 98.6, 92.8 and 79.7% in 47Ti, 48Ti,  A088000100019 
            49Ti, 52Cr, 53Cr and 54Cr, respectively.              A088000100020 
ADD-RES    (N-SPC)                                                A088000100021 
HISTORY    (20110628C) SB                                         A088000100022 
ENDBIB              20          0                                 A088000100023 
NOCOMMON             0          0                                 A088000100024 
ENDSUBENT           23          0                                 A088000199999 
SUBENT        A0880002   20110726                             A072A088000200001 
BIB                  3          5                                 A088000200002 
REACTION   (22-TI-49(P,N)23-V-49,,DE)                             A088000200003 
EN-SEC     (E,N)                                                  A088000200004 
STATUS     (TABLE).Table data were received from Dr.A.A.Lychagin  A088000200005 
           for fig.1 of J,PAN,74,335,2011                         A088000200006 
           (APRVD).By DR.A.A.Lychagin                             A088000200007 
ENDBIB               5          0                                 A088000200008 
NOCOMMON             0          0                                 A088000200009 
DATA                 4        664                                 A088000200010 
       8.08      1.350      196.2       9.02                      A088000200052 
       8.08      1.375      203.1       9.35                      A088000200053 
       8.08      1.400      198.6       9.14                      A088000200054 
       8.08      1.425      189.3       8.71                      A088000200055 
       8.08      1.450      187.3       8.61                      A088000200056 
       8.08      1.475      190.7       8.77                      A088000200057 
       8.08      1.500      184.7       8.49                      A088000200058 
       8.08      1.525      166.8       7.67                      A088000200059 
       8.08      1.550      151.7       6.97                      A088000200060 
       8.08      1.575      159.6       7.42                      A088000200061 
       8.08      1.600      182.9       8.50                      A088000200062 
       8.08      1.625      193.8       9.02                      A088000200063 
       8.08      1.650      194.9       9.08                      A088000200064 
       8.08      1.675      182.3       8.49                      A088000200065 
       8.08      1.700      164.4       7.68                      A088000200066 
       8.08      1.725      152.1       7.07                      A088000200067 
       8.08      1.750      149.6       6.96                      A088000200068 
       8.08      1.775      152.1       7.05                      A088000200069 
       8.08      1.800      159.7       7.40                      A088000200070 
       8.08      1.825      169.9       7.89                      A088000200071 
       8.08      1.850      180.6       8.40                      A088000200072 
       8.08      1.875      187.2       8.73                      A088000200073 
       8.08      1.900      190.0       8.85                      A088000200074 
       8.08      1.925      192.6       8.96                      A088000200075 
       8.08      1.950      195.4       9.10                      A088000200076 
       8.08      1.975      196.4       9.16                      A088000200077 
       8.08      2.000      189.3       8.80                      A088000200078 
       8.08      2.025      174.0       8.10                      A088000200079 
       8.08      2.050      156.8       7.31                      A088000200080 
       8.08      2.075      137.6       6.44                      A088000200081 
       8.08      2.100      128.5       6.02                      A088000200082 
       8.08      2.125      117.4       5.51                      A088000200083 
       8.08      2.150      115.7       5.42                      A088000200084 
       8.08      2.175      121.2       5.68                      A088000200085 
       8.08      2.200      130.9       6.16                      A088000200086 
       8.08      2.225      129.2       6.08                      A088000200087 
       8.08      2.250      128.1       6.05                      A088000200088 
       8.08      2.275      121.1       5.73                      A088000200089 
       8.08      2.300      116.5       5.53                      A088000200090 
       8.08      2.325      154.1       7.32                      A088000200091 
       8.08      2.350      164.3       7.83                      A088000200092 
       8.08      2.375      161.3       7.68                      A088000200093 
       8.08      2.400      151.6       7.25                      A088000200094 
       8.08      2.425      122.6       5.88                      A088000200095 
       8.08      2.450      102.3       4.91                      A088000200096 
       8.08      2.475       96.7       4.65                      A088000200097 
       8.08       2.50       97.8       4.74                      A088000200098 
       8.08       2.55      105.3       5.13                      A088000200099 
       8.08       2.60      113.2       5.21                      A088000200100 
       8.08       2.65      107.7       4.96                      A088000200101 
       8.08       2.70      129.5       5.96                      A088000200102 
       8.08       2.75      134.8       6.20                      A088000200103 
       8.08       2.80      154.6       7.11                      A088000200104 
       8.08       2.85      156.8       7.29                      A088000200105 
       8.08       2.90      127.9       5.95                      A088000200106 
       8.08       2.95       97.0       4.52                      A088000200107 
       8.08       3.00       76.0       3.53                      A088000200108 
       8.08       3.10       88.1       4.09                      A088000200109 
       8.08       3.15       93.1       4.34                      A088000200110 
       8.08       3.20       83.2       3.87                      A088000200111 
       8.08       3.25       69.1       3.23                      A088000200112 
       8.08       3.30       60.4       2.81                      A088000200113 
       8.08       3.35       55.8       2.61                      A088000200114 
       8.08       3.40       50.1       2.35                      A088000200115 
       8.08       3.45       42.4       1.99                      A088000200116 
       8.08       3.50       39.6       1.86                      A088000200117 
       8.08       3.55       41.5       1.97                      A088000200118 
       8.08       3.60       48.3       2.30                      A088000200119 
       8.08       3.65       56.8       2.70                      A088000200120 
       8.08       3.70       59.7       2.86                      A088000200121 
       8.08       3.75       55.5       2.67                      A088000200122 
       8.08       3.80       44.9       2.18                      A088000200123 
       8.08       3.85       35.0       1.70                      A088000200124 
       8.08       3.90       27.6       1.27                      A088000200125 
       8.08       3.95       29.7       1.36                      A088000200126 
       8.08       4.00       35.4       1.63                      A088000200127 
       8.08       4.05       45.2       2.08                      A088000200128 
       8.08       4.10       52.4       2.41                      A088000200129 
       8.08       4.15       56.9       2.65                      A088000200130 
       8.08       4.20       55.1       2.57                      A088000200131 
       8.08       4.25       50.9       2.38                      A088000200132 
       8.08       4.30       43.4       2.02                      A088000200133 
       8.08       4.35       35.1       1.62                      A088000200134 
       8.08       4.40       26.1       1.21                      A088000200135 
       8.08       4.45       18.6       0.86                      A088000200136 
       8.08       4.50       16.2       0.75                      A088000200137 
       8.08       4.55       14.1       0.65                      A088000200138 
       8.08       4.60       13.0       0.61                      A088000200139 
       8.08       4.65       12.6       0.59                      A088000200140 
       8.08       4.70       15.3       0.72                      A088000200141 
       8.08       4.75       18.3       0.86                      A088000200142 
       8.08       4.80       22.2       1.05                      A088000200143 
       8.08       4.85       25.8       1.23                      A088000200144 
       8.08       4.90       25.6       1.22                      A088000200145 
       8.08       4.95       24.2       1.16                      A088000200146 
       8.08       5.00       21.2       1.02                      A088000200147 
       8.08       5.05       16.9       0.82                      A088000200148 
       8.08       5.10       13.7       0.67                      A088000200149 
       8.08       5.15       14.5       0.67                      A088000200150 
       8.08       5.20       15.4       0.71                      A088000200151 
       8.08       5.25       18.5       0.85                      A088000200152 
       8.08       5.30       22.4       1.03                      A088000200153 
       8.08       5.35       25.0       1.15                      A088000200154 
       8.08       5.40       23.5       1.09                      A088000200155 
       8.08       5.45       21.9       1.02                      A088000200156 
       8.08       5.50       19.1       0.89                      A088000200157 
       8.08       5.55       15.3       0.71                      A088000200158 
       8.08       5.60       11.6       0.54                      A088000200159 
       8.08       5.65       9.67      0.449                      A088000200160 
       8.08       5.70       8.01      0.374                      A088000200161 
       8.08       5.75       6.41      0.298                      A088000200162 
       8.08       5.80       5.87      0.274                      A088000200163 
       8.08       5.85       5.33      0.248                      A088000200164 
       8.08       5.90       4.84      0.226                      A088000200165 
       8.08       5.95       4.73      0.222                      A088000200166 
       8.08        6.0       4.62      0.216                      A088000200167 
       8.08        6.1       5.95      0.282                      A088000200168 
       8.08        6.2       8.71      0.415                      A088000200169 
       8.08        6.3      12.62      0.607                      A088000200170 
       8.08        6.4      15.36      0.743                      A088000200171 
       8.08        6.5      14.40      0.720                      A088000200172 
       8.08        6.6      11.07      0.554                      A088000200173 
       8.08        6.7       5.79      0.336                      A088000200174 
       8.08        6.8       2.87      0.167                      A088000200175 
       8.08        6.9      0.684      0.041                      A088000200176 
       8.70      0.375      181.8       14.5                      A088000200177 
       8.70      0.400      191.2       15.3                      A088000200178 
       8.70      0.425      198.6       13.9                      A088000200179 
       8.70      0.450      203.6       14.2                      A088000200180 
       8.70      0.475      192.5       13.5                      A088000200181 
       8.70      0.500      188.8       11.3                      A088000200182 
       8.70      0.525      216.8       13.0                      A088000200183 
       8.70      0.550      275.8       16.6                      A088000200184 
       8.70      0.575      322.5       18.7                      A088000200185 
       8.70      0.600      325.8       18.6                      A088000200186 
       8.70      0.625      288.7       16.2                      A088000200187 
       8.70      0.650      242.5       13.3                      A088000200188 
       8.70      0.675      220.0       12.1                      A088000200189 
       8.70      0.700      208.4       11.3                      A088000200190 
       8.70      0.725      212.1       11.5                      A088000200191 
       8.70      0.750      209.0       11.1                      A088000200192 
       8.70      0.775      208.5       11.0                      A088000200193 
       8.70      0.800      215.5       11.2                      A088000200194 
       8.70      0.825      211.3       11.0                      A088000200195 
       8.70      0.850      195.0       9.95                      A088000200196 
       8.70      0.875      189.7       9.67                      A088000200197 
       8.70      0.900      205.8       10.3                      A088000200198 
       8.70      0.925      206.0       10.1                      A088000200199 
       8.70      0.950      201.3       9.86                      A088000200200 
       8.70      0.975      229.0       11.0                      A088000200201 
       8.70      1.000      257.7       12.4                      A088000200202 
       8.70      1.025      222.6       10.5                      A088000200203 
       8.70      1.050      145.2       6.82                      A088000200204 
       8.70      1.075      121.0       5.63                      A088000200205 
       8.70      1.100      180.1       8.38                      A088000200206 
       8.70      1.125      250.6       11.5                      A088000200207 
       8.70      1.150      268.9       12.4                      A088000200208 
       8.70      1.175      243.2       11.2                      A088000200209 
       8.70      1.200      203.7       9.37                      A088000200210 
       8.70      1.225      153.9       7.08                      A088000200211 
       8.70      1.250      111.4       5.13                      A088000200212 
       8.70      1.275      121.7       5.59                      A088000200213 
       8.70      1.300      166.0       7.64                      A088000200214 
       8.70      1.325      183.8       8.46                      A088000200215 
       8.70      1.350      181.1       8.33                      A088000200216 
       8.70      1.375      190.3       8.75                      A088000200217 
       8.70      1.400      205.7       9.46                      A088000200218 
       8.70      1.425      205.0       9.43                      A088000200219 
       8.70      1.450      181.1       8.33                      A088000200220 
       8.70      1.475      159.4       7.33                      A088000200221 
       8.70      1.500      158.3       7.36                      A088000200222 
       8.70      1.525      162.7       7.56                      A088000200223 
       8.70      1.550      167.5       7.79                      A088000200224 
       8.70      1.575      180.9       8.43                      A088000200225 
       8.70      1.600      191.7       8.93                      A088000200226 
       8.70      1.625      185.3       8.66                      A088000200227 
       8.70      1.650      165.0       7.68                      A088000200228 
       8.70      1.675      161.7       7.53                      A088000200229 
       8.70      1.700      174.6       8.10                      A088000200230 
       8.70      1.725      187.3       8.67                      A088000200231 
       8.70      1.750      192.0       8.91                      A088000200232 
       8.70      1.775      193.2       8.99                      A088000200233 
       8.70      1.800      191.1       8.91                      A088000200234 
       8.70      1.825      176.6       8.23                      A088000200235 
       8.70      1.850      156.5       7.28                      A088000200236 
       8.70      1.875      144.5       6.73                      A088000200237 
       8.70      1.900      142.4       6.64                      A088000200238 
       8.70      1.925      146.6       6.82                      A088000200239 
       8.70      1.950      150.8       7.02                      A088000200240 
       8.70      1.975      154.3       7.19                      A088000200241 
       8.70      2.000      162.5       7.60                      A088000200242 
       8.70      2.025      161.5       7.57                      A088000200243 
       8.70      2.050      158.0       7.41                      A088000200244 
       8.70      2.075      143.1       6.71                      A088000200245 
       8.70      2.100      120.3       5.64                      A088000200246 
       8.70      2.125      117.6       5.53                      A088000200247 
       8.70      2.150      116.2       5.47                      A088000200248 
       8.70      2.175      123.0       5.81                      A088000200249 
       8.70      2.200      130.4       6.18                      A088000200250 
       8.70      2.225      127.7       6.06                      A088000200251 
       8.70      2.250      129.0       6.13                      A088000200252 
       8.70      2.275      129.9       6.19                      A088000200253 
       8.70      2.300      134.0       6.38                      A088000200254 
       8.70      2.325      135.6       6.48                      A088000200255 
       8.70      2.350      136.0       6.52                      A088000200256 
       8.70      2.375      137.2       6.59                      A088000200257 
       8.70      2.400      139.3       6.70                      A088000200258 
       8.70      2.425      143.9       6.98                      A088000200259 
       8.70      2.450      151.6       7.36                      A088000200260 
       8.70      2.475      154.1       7.51                      A088000200261 
       8.70       2.50      144.3       7.03                      A088000200262 
       8.70       2.55      107.0       4.92                      A088000200263 
       8.70       2.60       82.4       3.79                      A088000200264 
       8.70       2.65       91.9       4.23                      A088000200265 
       8.70       2.70      104.6       4.81                      A088000200266 
       8.70       2.75      120.3       5.53                      A088000200267 
       8.70       2.80      120.2       5.59                      A088000200268 
       8.70       2.85       99.7       4.64                      A088000200269 
       8.70       2.90       77.4       3.62                      A088000200270 
       8.70       2.95       77.8       3.62                      A088000200271 
       8.70       3.00       84.3       3.91                      A088000200272 
       8.70       3.10       83.8       3.90                      A088000200273 
       8.70       3.15       82.6       3.85                      A088000200274 
       8.70       3.20       83.6       3.89                      A088000200275 
       8.70       3.25       86.6       4.04                      A088000200276 
       8.70       3.30       85.6       4.01                      A088000200277 
       8.70       3.35       80.3       3.76                      A088000200278 
       8.70       3.40       78.3       3.68                      A088000200279 
       8.70       3.45       72.9       3.45                      A088000200280 
       8.70       3.50       67.8       3.22                      A088000200281 
       8.70       3.55       61.3       2.92                      A088000200282 
       8.70       3.60       54.3       2.59                      A088000200283 
       8.70       3.65       47.4       2.28                      A088000200284 
       8.70       3.70       42.8       2.08                      A088000200285 
       8.70       3.75       41.4       2.02                      A088000200286 
       8.70       3.80       39.5       1.82                      A088000200287 
       8.70       3.85       36.9       1.70                      A088000200288 
       8.70       3.90       33.5       1.54                      A088000200289 
       8.70       3.95       30.0       1.38                      A088000200290 
       8.70       4.00       27.9       1.28                      A088000200291 
       8.70       4.05       28.6       1.33                      A088000200292 
       8.70       4.10       30.8       1.43                      A088000200293 
       8.70       4.15       34.1       1.59                      A088000200294 
       8.70       4.20       35.8       1.67                      A088000200295 
       8.70       4.25       36.4       1.69                      A088000200296 
       8.70       4.30       32.6       1.51                      A088000200297 
       8.70       4.35       28.2       1.32                      A088000200298 
       8.70       4.40       25.2       1.17                      A088000200299 
       8.70       4.45       23.1       1.08                      A088000200300 
       8.70       4.50       25.0       1.16                      A088000200301 
       8.70       4.55       27.2       1.27                      A088000200302 
       8.70       4.60       30.4       1.42                      A088000200303 
       8.70       4.65       33.4       1.57                      A088000200304 
       8.70       4.70       33.5       1.58                      A088000200305 
       8.70       4.75       32.9       1.56                      A088000200306 
       8.70       4.80       30.2       1.43                      A088000200307 
       8.70       4.85       26.5       1.26                      A088000200308 
       8.70       4.90       22.4       1.07                      A088000200309 
       8.70       4.95       18.1       0.87                      A088000200310 
       8.70       5.00       14.2       0.69                      A088000200311 
       8.70       5.05       12.7       0.62                      A088000200312 
       8.70       5.10       11.1       0.51                      A088000200313 
       8.70       5.15       10.8       0.50                      A088000200314 
       8.70       5.20       11.1       0.51                      A088000200315 
       8.70       5.25       11.6       0.53                      A088000200316 
       8.70       5.30       13.0       0.60                      A088000200317 
       8.70       5.35       14.3       0.66                      A088000200318 
       8.70       5.40       14.5       0.68                      A088000200319 
       8.70       5.45       14.0       0.65                      A088000200320 
       8.70       5.50       13.4       0.62                      A088000200321 
       8.70       5.55       12.5       0.58                      A088000200322 
       8.70       5.60       11.6       0.54                      A088000200323 
       8.70       5.65       10.7       0.50                      A088000200324 
       8.70       5.70       10.8       0.50                      A088000200325 
       8.70       5.75       10.8       0.50                      A088000200326 
       8.70       5.80       11.0       0.51                      A088000200327 
       8.70       5.85       11.7       0.55                      A088000200328 
       8.70       5.90       12.3       0.58                      A088000200329 
       8.70       5.95       12.7       0.60                      A088000200330 
       8.70        6.0       11.5       0.55                      A088000200331 
       8.70        6.1       9.02      0.430                      A088000200332 
       8.70        6.2       6.52      0.313                      A088000200333 
       8.70        6.3       4.57      0.223                      A088000200334 
       8.70        6.4       3.72      0.186                      A088000200335 
       8.70        6.5       3.46      0.173                      A088000200336 
       8.70        6.6       3.55      0.206                      A088000200337 
       8.70        6.7       4.81      0.279                      A088000200338 
       8.70        6.8       6.26      0.376                      A088000200339 
       8.70        6.9       7.20      0.432                      A088000200340 
       8.70        7.0       7.86      0.488                      A088000200341 
       8.70        7.1       6.39      0.396                      A088000200342 
       8.70        7.2       4.83      0.314                      A088000200343 
       8.70        7.3       3.13      0.203                      A088000200344 
       8.70        7.4       1.47      0.095                      A088000200345 
       8.70        7.5      0.822      0.058                      A088000200346 
       8.70        7.6      0.279      0.020                      A088000200347 
       8.70        7.7      0.115      0.008                      A088000200348 
       9.13      0.375      139.0       12.5                      A088000200349 
       9.13      0.400       94.5        7.6                      A088000200350 
       9.13      0.425      143.5       12.2                      A088000200351 
       9.13      0.450      167.4       13.4                      A088000200352 
       9.13      0.475      149.4       11.9                      A088000200353 
       9.13      0.500      194.8       13.6                      A088000200354 
       9.13      0.525      195.5       13.7                      A088000200355 
       9.13      0.550      196.3       13.7                      A088000200356 
       9.13      0.575      186.1       11.2                      A088000200357 
       9.13      0.600      190.9       11.5                      A088000200358 
       9.13      0.625      179.9       10.8                      A088000200359 
       9.13      0.650      195.3       11.3                      A088000200360 
       9.13      0.675      226.5       12.9                      A088000200361 
       9.13      0.700      191.0       10.7                      A088000200362 
       9.13      0.725      187.3       10.3                      A088000200363 
       9.13      0.750      250.4       13.8                      A088000200364 
       9.13      0.775      255.5       13.8                      A088000200365 
       9.13      0.800      231.3       12.5                      A088000200366 
       9.13      0.825      209.8       11.1                      A088000200367 
       9.13      0.850      209.5       11.1                      A088000200368 
       9.13      0.875      209.7       10.9                      A088000200369 
       9.13      0.900      188.7       9.82                      A088000200370 
       9.13      0.925      198.0       10.1                      A088000200371 
       9.13      0.950      234.1       11.9                      A088000200372 
       9.13      0.975      246.8       12.3                      A088000200373 
       9.13      1.000      222.1       10.9                      A088000200374 
       9.13      1.025      192.7       9.44                      A088000200375 
       9.13      1.050      171.1       8.22                      A088000200376 
       9.13      1.075      224.2       10.8                      A088000200377 
       9.13      1.100      321.1       15.1                      A088000200378 
       9.13      1.125      330.9       15.5                      A088000200379 
       9.13      1.150      260.0       12.1                      A088000200380 
       9.13      1.175      200.7       9.33                      A088000200381 
       9.13      1.200      189.7       8.72                      A088000200382 
       9.13      1.225      201.4       9.26                      A088000200383 
       9.13      1.250      197.4       9.08                      A088000200384 
       9.13      1.275      178.9       8.23                      A088000200385 
       9.13      1.300      177.4       8.16                      A088000200386 
       9.13      1.325      200.8       9.24                      A088000200387 
       9.13      1.350      222.1       10.2                      A088000200388 
       9.13      1.375      224.9       10.3                      A088000200389 
       9.13      1.400      217.4       10.0                      A088000200390 
       9.13      1.425      195.3       8.98                      A088000200391 
       9.13      1.450      139.3       6.40                      A088000200392 
       9.13      1.475       84.1       3.87                      A088000200393 
       9.13      1.500      104.4       4.80                      A088000200394 
       9.13      1.525      185.1       8.51                      A088000200395 
       9.13      1.550      232.3       10.7                      A088000200396 
       9.13      1.575      207.7       9.66                      A088000200397 
       9.13      1.600      154.5       7.18                      A088000200398 
       9.13      1.625      129.0       6.00                      A088000200399 
       9.13      1.650      134.8       6.28                      A088000200400 
       9.13      1.675      144.1       6.71                      A088000200401 
       9.13      1.700      157.3       7.35                      A088000200402 
       9.13      1.725      172.5       8.02                      A088000200403 
       9.13      1.750      178.9       8.33                      A088000200404 
       9.13      1.775      175.2       8.12                      A088000200405 
       9.13      1.800      178.8       8.28                      A088000200406 
       9.13      1.825      186.5       8.66                      A088000200407 
       9.13      1.850      189.8       8.83                      A088000200408 
       9.13      1.875      180.7       8.43                      A088000200409 
       9.13      1.900      174.4       8.12                      A088000200410 
       9.13      1.925      170.9       7.95                      A088000200411 
       9.13      1.950      169.0       7.87                      A088000200412 
       9.13      1.975      164.8       7.69                      A088000200413 
       9.13      2.000      159.7       7.42                      A088000200414 
       9.13      2.025      155.9       7.26                      A088000200415 
       9.13      2.050      154.0       7.18                      A088000200416 
       9.13      2.075      159.4       7.46                      A088000200417 
       9.13      2.100      164.9       7.73                      A088000200418 
       9.13      2.125      178.9       8.38                      A088000200419 
       9.13      2.150      183.8       8.61                      A088000200420 
       9.13      2.175      169.6       7.95                      A088000200421 
       9.13      2.200      156.3       7.35                      A088000200422 
       9.13      2.225      142.0       6.68                      A088000200423 
       9.13      2.250      131.9       6.24                      A088000200424 
       9.13      2.275      126.4       5.99                      A088000200425 
       9.13      2.300      121.6       5.77                      A088000200426 
       9.13      2.325      126.6       6.02                      A088000200427 
       9.13      2.350      129.5       6.17                      A088000200428 
       9.13      2.375      131.5       6.26                      A088000200429 
       9.13      2.400      133.1       6.37                      A088000200430 
       9.13      2.425      126.2       6.05                      A088000200431 
       9.13      2.450      119.1       5.72                      A088000200432 
       9.13      2.475      113.0       5.43                      A088000200433 
       9.13       2.50      109.3       5.30                      A088000200434 
       9.13       2.55      109.5       5.33                      A088000200435 
       9.13       2.60      123.4       5.68                      A088000200436 
       9.13       2.65      123.1       5.66                      A088000200437 
       9.13       2.70      111.9       5.15                      A088000200438 
       9.13       2.75       98.2       4.52                      A088000200439 
       9.13       2.80       96.3       4.43                      A088000200440 
       9.13       2.85      102.6       4.77                      A088000200441 
       9.13       2.90       99.0       4.61                      A088000200442 
       9.13       2.95       91.2       4.25                      A088000200443 
       9.13       3.00       94.8       4.41                      A088000200444 
       9.13       3.10       86.4       4.01                      A088000200445 
       9.13       3.15       75.0       3.50                      A088000200446 
       9.13       3.20       70.4       3.27                      A088000200447 
       9.13       3.25       72.7       3.39                      A088000200448 
       9.13       3.30       78.4       3.65                      A088000200449 
       9.13       3.35       87.2       4.03                      A088000200450 
       9.13       3.40       85.3       3.90                      A088000200451 
       9.13       3.45       72.3       3.39                      A088000200452 
       9.13       3.50       65.2       3.07                      A088000200453 
       9.13       3.55       61.6       2.92                      A088000200454 
       9.13       3.60       60.8       2.89                      A088000200455 
       9.13       3.65       62.0       2.96                      A088000200456 
       9.13       3.70       64.2       3.08                      A088000200457 
       9.13       3.75       70.6       3.39                      A088000200458 
       9.13       3.80       77.7       3.77                      A088000200459 
       9.13       3.85       80.1       3.90                      A088000200460 
       9.13       3.90       74.2       3.41                      A088000200461 
       9.13       3.95       62.7       2.89                      A088000200462 
       9.13       4.00       52.4       2.41                      A088000200463 
       9.13       4.05       44.9       2.07                      A088000200464 
       9.13       4.10       42.5       1.95                      A088000200465 
       9.13       4.15       42.6       1.98                      A088000200466 
       9.13       4.20       43.4       2.02                      A088000200467 
       9.13       4.25       39.3       1.84                      A088000200468 
       9.13       4.30       33.3       1.55                      A088000200469 
       9.13       4.35       29.9       1.39                      A088000200470 
       9.13       4.40       26.6       1.24                      A088000200471 
       9.13       4.45       24.2       1.13                      A088000200472 
       9.13       4.50       22.3       1.04                      A088000200473 
       9.13       4.55       23.2       1.08                      A088000200474 
       9.13       4.60       24.3       1.13                      A088000200475 
       9.13       4.65       27.2       1.28                      A088000200476 
       9.13       4.70       29.9       1.40                      A088000200477 
       9.13       4.75       29.6       1.39                      A088000200478 
       9.13       4.80       28.9       1.37                      A088000200479 
       9.13       4.85       24.5       1.16                      A088000200480 
       9.13       4.90       19.4       0.92                      A088000200481 
       9.13       4.95       17.7       0.85                      A088000200482 
       9.13       5.00       18.1       0.87                      A088000200483 
       9.13       5.05       19.5       0.94                      A088000200484 
       9.13       5.10       23.2       1.13                      A088000200485 
       9.13       5.15       26.8       1.23                      A088000200486 
