ENTRY            A0886   20110706                             A072A088600000001 
SUBENT        A0886001   20110706                             A072A088600100001 
BIB                 10         20                                 A088600100002 
TITLE      Analysis of alpha-cluster transfer in 16O+12C and      A088600100003 
            12C+16O at energies near Coulomb barrier              A088600100004 
AUTHOR     (Sh.Hamada, N.Burtebayev, K.A.Gridnev, N.Amangeldi)    A088600100005 
REFERENCE  (J,NP/A,859,29,2011)                                   A088600100006 
INSTITUTE  (4KASKAS)1.Kazakh National University,Almaty,KazakhstanA088600100007 
            and 2.Eurasia National University,Astana,Kazakhstan   A088600100008 
           (4RUSSUL)                                              A088600100009 
FACILITY   (CYCLO,4KASKAS) the cyclotron DC-60 INP NNC, Astana,   A088600100010 
                           Kazakhstan,                            A088600100011 
DETECTOR   (SILI)                                                 A088600100012 
           (SIBAR)                                                A088600100013 
METHOD     (EDE)                                                  A088600100014 
SAMPLE     Self-supported carbon target of thickness 69 mug/cm**2.A088600100015 
           or Al(2)O(3) target of thickness 20  mug/cm**2.        A088600100016 
           The thickness of these targets was determined using theA088600100017 
           resonance chamber in the linear accelerator UKP in     A088600100018 
           Almaty-Kazakhstan and also using alpha-particles from  A088600100019 
           Am-241 source.                                         A088600100020 
STATUS     (TABLE).Table were received from Dr.Sh.Hamada          A088600100021 
HISTORY    (20110706C) SB                                         A088600100022 
ENDBIB              20          0                                 A088600100023 
NOCOMMON             0          0                                 A088600100024 
ENDSUBENT           23          0                                 A088600199999 
SUBENT        A0886002   20110726                             A072A088600200001 
BIB                  3          4                                 A088600200002 
REACTION   (6-C-12(8-O-16,EL)6-C-12,,DA)                          A088600200003 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     A088600200004 
STATUS     (TABLE).Table for fig.4,5,6 of J,NP/A,859,29,2011      A088600200005 
           were received from Dr.Sh.Hamada                        A088600200006 
ENDBIB               4          0                                 A088600200007 
NOCOMMON             0          0                                 A088600200008 
DATA                 4        172                                 A088600200009 
EN         ANG-CM     DATA-CM    DATA-ERR                         A088600200010 
MEV        ADEG       MB/SR      MB/SR                            A088600200011 
   28.00000   30.00000     4988.8        9.4                      A088600200012 
   28.00000   32.00000     3738.1        9.4                      A088600200013 
   28.00000   34.00000     3101.5       9.41                      A088600200014 
   28.00000   36.00000     2322.8       9.42                      A088600200015 
   28.00000   38.00000     1953.2       9.46                      A088600200016 
   28.00000   40.00000     1148.6       9.52                      A088600200017 
   28.00000   42.00000     1160.1       9.45                      A088600200018 
   28.00000   44.00000      791.0       9.42                      A088600200019 
   28.00000   46.00000      660.0       9.41                      A088600200020 
   28.00000   48.00000      530.1       9.41                      A088600200021 
   28.00000   50.00000     443.87       9.41                      A088600200022 
   28.00000   52.00000     357.79       9.41                      A088600200023 
   28.00000   54.00000     287.41       9.44                      A088600200024 
   28.00000   56.00000     231.07       9.48                      A088600200025 
   28.00000   58.00000     193.65       9.45                      A088600200026 
   28.00000   60.00000     123.24       9.43                      A088600200027 
   28.00000   62.00000     105.27       9.42                      A088600200028 
   28.00000   64.00000     85.165       9.42                      A088600200029 
   28.00000   66.00000      74.49       9.42                      A088600200030 
   28.00000   68.00000     59.655       9.55                      A088600200031 
   28.00000   70.00000     49.412       9.54                      A088600200032 
   28.00000   72.00000     35.851       9.49                      A088600200033 
   28.00000   74.00000     26.701       9.46                      A088600200034 
   28.00000   76.00000     20.965       9.53                      A088600200035 
   28.00000   78.00000     17.807       9.57                      A088600200036 
   28.00000   80.00000     16.497       9.58                      A088600200037 
   28.00000   82.00000     14.386        9.6                      A088600200038 
   28.00000   84.00000     15.765       9.69                      A088600200039 
   28.00000   86.00000     14.917       9.79                      A088600200040 
   28.00000   88.00000     16.233       9.94                      A088600200041 
   28.00000   90.00000     14.799       9.95                      A088600200042 
   28.00000   92.00000     13.398      10.24                      A088600200043 
   28.00000   94.00000      10.12      10.25                      A088600200044 
   28.00000   96.00000     7.2595      10.26                      A088600200045 
   28.00000   98.00000     5.8365      10.27                      A088600200046 
   28.00000  100.00000     0.7908      10.28                      A088600200047 
   28.00000  102.00000     2.4305      10.29                      A088600200048 
   28.00000  104.00000      3.228       10.3                      A088600200049 
   28.00000  106.00000      5.148      10.32                      A088600200050 
   28.00000  108.00000      7.182      10.33                      A088600200051 
   28.00000  110.00000     10.131      10.34                      A088600200052 
   28.00000  112.00000     13.202      10.35                      A088600200053 
   28.00000  114.00000      15.03      10.36                      A088600200054 
   28.00000  116.00000     13.863      10.37                      A088600200055 
   28.00000  118.00000      15.74      10.38                      A088600200056 
   28.00000  120.00000     15.743      10.39                      A088600200057 
   28.00000  122.00000     15.001       10.4                      A088600200058 
   28.00000  124.00000     16.784      10.41                      A088600200059 
   28.00000  126.00000      18.51      10.42                      A088600200060 
   28.00000  128.00000     21.848      10.43                      A088600200061 
