ENTRY            A1390   19990322                             0000A139000000001 
SUBENT        A1390001   19990322                             0000A139000100001 
BIB                 11         22                                 A139000100002 
INSTITUTE  (2FR SAC)                                              A139000100003 
REFERENCE  (J,NP,43,424,196305)                                   A139000100004 
AUTHOR     (J.M.F.JERONYMO,G.S.MANI,A.SADEGHI)                    A139000100005 
TITLE      The Li-6(p,alpha)He-3 reaction                         A139000100006 
FACILITY   (VDG)                                                  A139000100007 
SAMPLE     6Li(99.6%) metal targets deposited on 10 mu-g/cm**2    A139000100008 
           carbon backings. The thickness of the 6Li in the       A139000100009 
           targets was of the order of 10 mu-g/cm**2.             A139000100010 
METHOD     (PHD)                                                  A139000100011 
DETECTOR   (SOLST) Solid state counter was used as particle detec.A139000100012 
           from 20 degr. to 80 degr. in the lab.system in steps   A139000100013 
           of around 5 degr. in most cases.                       A139000100014 
           A solid state detector fixed at 90 degr. served as     A139000100015 
           monitor. Only the 3He pulses of the monitor were used  A139000100016 
           for normalising data.                                  A139000100017 
ERR-ANALYS (DATA-ERR) Digitizing error                            A139000100018 
           (DATA-ERR1) From graphic bars (statistical error)      A139000100019 
COMMENT    The excitstion curves obtained from 1.9 MeV to 5 MeV   A139000100020 
           for various angles were corrected for solid angle and  A139000100021 
           normalised to the monitor.                             A139000100022 
HISTORY    (19800723C) Compilation produced by Arzamas RFNC-VNIIEFA139000100023 
           (19990317U)CNPD: corrected 4-dig. year and lower cases.A139000100024 
ENDBIB              22          0                                 A139000100025 
NOCOMMON             0          0                                 A139000100026 
ENDSUBENT           25          0                                 A139000199999 
SUBENT        A1390002   19990322                             0000A139000200001 
BIB                  3          3                                 A139000200002 
REACTION   (3-LI-6(P,HE3)2-HE-4,,DA,,REL,EXP)                     A139000200003 
ERR-ANALYS (ANG-ERR) Digitizing error                             A139000200004 
STATUS     (CURVE) Fig 1                                          A139000200005 
ENDBIB               3          0                                 A139000200006 
COMMON               2          3                                 A139000200007 
ANG-ERR    DATA-ERR                                               A139000200008 
ADEG       ARB-UNITS                                              A139000200009 
 0.4        0.003                                                 A139000200010 
ENDCOMMON            3          0                                 A139000200011 
DATA                 4        505                                 A139000200012 
     3.241     78.15       1.225      0.0537                      A139000200201 
     3.241     83.1        1.205      0.0428                      A139000200202 
     3.241     84.65       1.348      0.0607                      A139000200203 
     3.241     89.86       1.138      0.0536                      A139000200204 
     3.241     93.98       1.21       0.0714                      A139000200205 
     3.241     95.82       1.15       0.0536                      A139000200206 
     3.241    100.2        1.065      0.0571                      A139000200207 
     3.241    106.4        1.127      0.05                        A139000200208 
     3.241    112.1        1.053      0.0535                      A139000200209 
     3.241    117.8        0.9821     0.05                        A139000200210 
     3.241    124.5        0.9583     0.0429                      A139000200211 
     3.241    129.8        0.9913     0.0536                      A139000200212 
     3.241    136.3        1.057      0.0677                      A139000200213 
     3.241    143.         1.097      0.0499                      A139000200214 
     3.241    155.5        1.174      0.0536                      A139000200215 
     3.335     24.34       1.142      0.0759                      A139000200216 
     3.335     36.67       1.007      0.0627                      A139000200217 
     3.335     42.78       1.162      0.0528                      A139000200218 
     3.335     48.74       1.135      0.066                       A139000200219 
     3.335     54.98       1.162      0.0693                      A139000200220 
     3.335     61.11       1.294      0.066                       A139000200221 
     3.335     66.96       1.386      0.0924                      A139000200222 
     3.335     72.61       1.34       0.0726                      A139000200223 
     3.335     77.92       1.304      0.0759                      A139000200224 
     3.335     82.59       1.244      0.0792                      A139000200225 
     3.335     84.54       1.274      0.0693                      A139000200226 
     3.335     89.31       1.116      0.0627                      A139000200227 
     3.335     93.23       1.152      0.0594                      A139000200228 
     3.335     95.24       1.125      0.0627                      A139000200229 
     3.335    100.6        1.053      0.0594                      A139000200230 
     3.335    106.1        1.109      0.0627                      A139000200231 
     3.335    112.3        1.155      0.0561                      A139000200232 
     3.335    118.2        0.815      0.0627                      A139000200233 
     3.335    124.1        0.892      0.0528                      A139000200234 
     3.335    130.3        0.856      0.0528                      A139000200235 
     3.335    136.6        1.013      0.0528                      A139000200236 
     3.335    142.1        1.056      0.0627                      A139000200237 
     3.335    154.5        1.234      0.066                       A139000200238 
     3.431     26.21       1.096      0.0672                      A139000200239 
     3.431     39.31       1.013      0.0566                      A139000200240 
     3.431     45.46       1.149      0.0565                      A139000200241 
     3.431     50.37       1.153      0.0566                      A139000200242 
     3.431     56.88       1.285      0.0566                      A139000200243 
     3.431     62.35       1.406      0.0566                      A139000200244 
     3.431     68.73       1.361      0.0636                      A139000200245 
     3.431     73.29       1.365      0.0671                      A139000200246 
     3.431     79.63       1.352      0.0707                      A139000200247 
     3.431     84.73       1.208      0.0671                      A139000200248 
     3.431     85.53       1.41       0.0671                      A139000200249 
     3.431     90.46       1.117      0.0601                      A139000200250 
     3.431     96.08       1.115      0.0566                      A139000200251 
     3.431     96.2        1.302      0.0707                      A139000200252 
     3.431    101.7        1.094      0.0424                      A139000200253 
     3.431    107.7        1.099      0.0496                      A139000200254 
     3.431    113.4        1.051      0.0602                      A139000200255 
     3.431    119.4        1.006      0.0495                      A139000200256 
     3.431    126.1        0.9784     0.0389                      A139000200257 
     3.431    131.4        0.944      0.0318                      A139000200258 
     3.431    138.         1.037      0.0529                      A139000200259 
     3.431    144.         1.017      0.0565                      A139000200260 
     3.431    156.7        1.22       0.06                        A139000200261 
     3.529     26.31       1.081      0.0598                      A139000200262 
     3.529     38.98       1.01       0.0493                      A139000200263 
     3.529     45.26       1.138      0.0528                      A139000200264 
     3.529     51.55       1.209      0.0563                      A139000200265 
     3.529     56.45       1.277      0.0529                      A139000200266 
     3.529     62.73       1.398      0.0703                      A139000200267 
     3.529     68.35       1.414      0.0563                      A139000200268 
     3.529     74.69       1.362      0.0563                      A139000200269 
     3.529     79.61       1.342      0.053                       A139000200270 
     3.529     83.46       1.389      0.0739                      A139000200271 
     3.529     85.23       1.343      0.0598                      A139000200272 
     3.529     89.89       1.098      0.0318                      A139000200273 
     3.529     94.75       1.25       0.0669                      A139000200274 
     3.529    100.1        1.124      0.0422                      A139000200275 
     3.529    106.4        1.126      0.0458                      A139000200276 
     3.529    111.3        1.088      0.0389                      A139000200277 
     3.529    117.7        1.033      0.0422                      A139000200278 
     3.529    123.3        0.9814     0.0352                      A139000200279 
     3.529    130.         0.944      0.0423                      A139000200280 
     3.529    136.3        1.047      0.0527                      A139000200281 
     3.529    142.3        1.042      0.0456                      A139000200282 
     3.529    155.9        1.199      0.0458                      A139000200283 
     3.627     25.49       0.9966     0.0531                      A139000200284 
     3.627     37.16       0.953      0.0496                      A139000200285 
     3.627     42.82       1.131      0.0497                      A139000200286 
     3.627     49.01       1.204      0.0426                      A139000200287 
     3.627     54.16       1.272      0.0568                      A139000200288 
     3.627     61.46       1.316      0.0567                      A139000200289 
     3.627     66.64       1.367      0.0603                      A139000200290 
     3.627     71.4        1.46       0.0639                      A139000200291 
     3.627     77.22       1.344      0.0498                      A139000200292 
     3.627     81.64       1.43       0.0672                      A139000200293 
     3.627     83.26       1.306      0.0602                      A139000200294 
     3.627     88.18       1.105      0.0496                      A139000200295 
     3.627     93.07       1.323      0.0426                      A139000200296 
     3.627     98.19       1.207      0.0568                      A139000200297 
     3.627    103.3        1.098      0.0531                      A139000200298 
     3.627    109.6        1.099      0.0566                      A139000200299 
     3.627    115.7        1.026      0.0532                      A139000200300 
     3.627    121.4        0.9705     0.0462                      A139000200301 
     3.627    128.9        0.9508     0.0495                      A139000200302 
     3.627    134.3        1.023      0.0532                      A139000200303 
     3.627    141.         1.01       0.0529                      A139000200304 
     3.627    153.8        1.169      0.0531                      A139000200305 
     3.727     24.84       0.9789     0.0565                      A139000200306 
     3.727     36.57       0.9039     0.0493                      A139000200307 
     3.727     43.79       1.194      0.0528                      A139000200308 
     3.727     49.41       1.192      0.0564                      A139000200309 
     3.727     54.86       1.288      0.0599                      A139000200310 
     3.727     59.79       1.285      0.0598                      A139000200311 
     3.727     65.53       1.413      0.067                       A139000200312 
     3.727     71.53       1.397      0.0598                      A139000200313 
     3.727     76.51       1.363      0.0529                      A139000200314 
     3.727     81.6        1.269      0.0598                      A139000200315 
     3.727     82.53       1.336      0.0598                      A139000200316 
     3.727     86.38       1.143      0.0598                      A139000200317 
     3.727     88.1        1.164      0.0528                      A139000200318 
     3.727     92.96       1.201      0.0598                      A139000200319 
     3.727     98.73       1.114      0.0491                      A139000200320 
     3.727    103.7        1.104      0.0564                      A139000200321 
     3.727    109.8        1.014      0.0423                      A139000200322 
     3.727    115.8        0.9942     0.0386                      A139000200323 
     3.727    122.2        0.9779     0.0458                      A139000200324 
     3.727    127.8        0.9615     0.0422                      A139000200325 
     3.727    134.8        0.9911     0.0494                      A139000200326 
     3.727    140.8        0.9395     0.0492                      A139000200327 
     3.727    153.3        1.055      0.0562                      A139000200328 
     3.829     24.68       1.014      0.0645                      A139000200329 
     3.829     36.82       0.9058     0.0502                      A139000200330 
     3.829     42.3        1.183      0.0537                      A139000200331 
     3.829     47.88       1.206      0.0574                      A139000200332 
     3.829     54.1        1.268      0.0573                      A139000200333 
     3.829     58.91       1.326      0.0573                      A139000200334 
     3.829     64.99       1.467      0.0538                      A139000200335 
     3.829     71.81       1.386      0.0573                      A139000200336 
     3.829     77.13       1.359      0.0609                      A139000200337 
     3.829     81.02       1.539      0.0752                      A139000200338 
     3.829     83.11       1.353      0.0643                      A139000200339 
     3.829     86.21       1.189      0.0608                      A139000200340 
     3.829     88.29       1.203      0.0574                      A139000200341 
     3.829     93.04       1.298      0.0679                      A139000200342 
     3.829     97.85       1.159      0.0537                      A139000200343 
     3.829    103.5        1.142      0.0573                      A139000200344 
     3.829    109.5        1.129      0.0573                      A139000200345 
     3.829    115.         0.9796     0.0539                      A139000200346 
     3.829    120.7        0.9414     0.0502                      A139000200347 
     3.829    127.         0.9893     0.0431                      A139000200348 
     3.829    133.9        1.02       0.0681                      A139000200349 
     3.829    140.2        1.074      0.0466                      A139000200350 
     3.829    153.1        1.117      0.0573                      A139000200351 
     3.932     25.02       1.054      0.05                        A139000200352 
     3.932     36.87       0.9065     0.0497                      A139000200353 
     3.932     42.38       1.171      0.0606                      A139000200354 
     3.932     48.66       1.194      0.0711                      A139000200355 
     3.932     55.03       1.369      0.0677                      A139000200356 
     3.932     60.22       1.41       0.0676                      A139000200357 
     3.932     64.99       1.496      0.082                       A139000200358 
     3.932     71.34       1.48       0.064                       A139000200359 
     3.932     76.45       1.374      0.0676                      A139000200360 
     3.932     81.58       1.453      0.0711                      A139000200361 
     3.932     82.54       1.304      0.0677                      A139000200362 
     3.932     87.82       1.298      0.0606                      A139000200363 
     3.932     91.84       1.213      0.0569                      A139000200364 
     3.932     92.19       1.213      0.0498                      A139000200365 
     3.932     93.04       1.327      0.0533                      A139000200366 
     3.932     97.13       1.197      0.0535                      A139000200367 
     3.932    102.9        1.137      0.0463                      A139000200368 
     3.932    109.         1.014      0.0499                      A139000200369 
     3.932    114.8        0.9477     0.0463                      A139000200370 
     3.932    121.         0.9953     0.0463                      A139000200371 
     3.932    126.7        0.9609     0.0499                      A139000200372 
     3.932    134.         1.03       0.0391                      A139000200373 
     3.932    139.6        1.02       0.0427                      A139000200374 
     3.932    153.1        1.155      0.0461                      A139000200375 
     4.036     24.8        1.049      0.0631                      A139000200376 
     4.036     42.88       1.155      0.0526                      A139000200377 
     4.036     48.59       1.303      0.0667                      A139000200378 
     4.036     55.19       1.35       0.0736                      A139000200379 
     4.036     60.56       1.488      0.0631                      A139000200380 
     4.036     65.49       1.486      0.0702                      A139000200381 
     4.036     71.12       1.48       0.0561                      A139000200382 
     4.036     77.33       1.341      0.0527                      A139000200383 
     4.036     81.35       1.454      0.0702                      A139000200384 
     4.036     83.29       1.352      0.0595                      A139000200385 
     4.036     85.86       1.29       0.0455                      A139000200386 
     4.036     87.51       1.346      0.0738                      A139000200387 
     4.036     92.31       1.217      0.0456                      A139000200388 
     4.036     94.04       1.232      0.0527                      A139000200389 
     4.036     97.74       1.124      0.0631                      A139000200390 
     4.036    103.5        1.062      0.0526                      A139000200391 
     4.036    109.8        1.042      0.0456                      A139000200392 
     4.036    115.6        0.9836     0.0386                      A139000200393 
     4.036    121.9        0.992      0.0386                      A139000200394 
     4.036    127.1        0.9825     0.0386                      A139000200395 
     4.036    134.1        1.026      0.0422                      A139000200396 
     4.036    153.4        1.048      0.0526                      A139000200397 
     4.141     25.29       1.036      0.0463                      A139000200398 
     4.141     43.56       1.268      0.0608                      A139000200399 
     4.141     49.23       1.23       0.0571                      A139000200400 
     4.141     54.61       1.392      0.0607                      A139000200401 
     4.141     60.48       1.464      0.0573                      A139000200402 
     4.141     65.18       1.612      0.0572                      A139000200403 
     4.141     71.28       1.517      0.0644                      A139000200404 
     4.141     77.44       1.375      0.0502                      A139000200405 
     4.141     81.5        1.483      0.0608                      A139000200406 
     4.141     82.75       1.34       0.0643                      A139000200407 
     4.141     86.74       1.502      0.0785                      A139000200408 
     4.141     91.4        1.178      0.0499                      A139000200409 
     4.141     93.34       1.3        0.0536                      A139000200410 
     4.141     97.36       1.179      0.0322                      A139000200411 
     4.141    103.1        1.084      0.0357                      A139000200412 
     4.141    109.         1.107      0.0393                      A139000200413 
     4.141    115.6        0.9651     0.0501                      A139000200414 
     4.141    121.2        0.9734     0.0285                      A139000200415 
     4.141    127.5        0.9676     0.0428                      A139000200416 
     4.141    133.         1.033      0.0464                      A139000200417 
     4.141    152.9        1.094      0.0429                      A139000200418 
     4.248     24.17       1.063      0.0423                      A139000200419 
     4.248     41.43       1.225      0.0669                      A139000200420 
     4.248     47.92       1.329      0.0634                      A139000200421 
     4.248     53.44       1.379      0.0563                      A139000200422 
     4.248     60.07       1.401      0.0633                      A139000200423 
     4.248     64.         1.561      0.0669                      A139000200424 
     4.248     70.72       1.527      0.0669                      A139000200425 
     4.248     76.77       1.482      0.0564                      A139000200426 
     4.248     79.18       1.504      0.06                        A139000200427 
     4.248     81.39       1.445      0.0669                      A139000200428 
     4.248     85.48       1.312      0.0704                      A139000200429 
     4.248     87.81       1.386      0.0633                      A139000200430 
     4.248     90.53       1.235      0.0705                      A139000200431 
     4.248     92.11       1.338      0.0704                      A139000200432 
     4.248     96.63       1.156      0.06                        A139000200433 
     4.248    102.7        1.097      0.0424                      A139000200434 
     4.248    108.         1.077      0.0458                      A139000200435 
     4.248    113.9        0.9125     0.0527                      A139000200436 
     4.248    120.4        1.02       0.0457                      A139000200437 
     4.248    127.3        0.8695     0.0387                      A139000200438 
     4.248    132.8        0.9586     0.0351                      A139000200439 
     4.248    152.1        1.135      0.0422                      A139000200440 
     4.356     23.55       1.212      0.0567                      A139000200441 
     4.356     41.47       1.399      0.06                        A139000200442 
     4.356     47.14       1.365      0.0565                      A139000200443 
     4.356     53.64       1.458      0.0671                      A139000200444 
     4.356     58.72       1.364      0.0672                      A139000200445 
     4.356     65.85       1.5        0.0706                      A139000200446 
     4.356     69.76       1.469      0.0707                      A139000200447 
     4.356     76.4        1.487      0.0707                      A139000200448 
     4.356     78.87       1.28       0.0636                      A139000200449 
     4.356     80.93       1.305      0.0458                      A139000200450 
     4.356     85.14       1.306      0.0634                      A139000200451 
     4.356     87.63       1.285      0.0565                      A139000200452 
     4.356     89.86       1.215      0.06                        A139000200453 
     4.356     92.24       1.455      0.0671                      A139000200454 
     4.356     95.92       1.156      0.0565                      A139000200455 
     4.356    102.4        1.065      0.0529                      A139000200456 
     4.356    108.1        1.038      0.0532                      A139000200457 
     4.356    114.2        0.9123     0.0353                      A139000200458 
     4.356    120.4        1.002      0.0388                      A139000200459 
     4.356    126.1        0.9677     0.0425                      A139000200460 
     4.356    132.3        1.033      0.0494                      A139000200461 
     4.356    151.9        1.27       0.0672                      A139000200462 
     4.577     26.07       1.224      0.0604                      A139000200463 
     4.577     43.56       1.263      0.064                       A139000200464 
     4.577     49.96       1.453      0.0782                      A139000200465 
     4.577     55.74       1.586      0.0605                      A139000200466 
