ENTRY            A0077   20120327                             A077A007700000001 
SUBENT        A0077001   20120327                             A077A007700100001 
BIB                 13         23                                 A007700100002 
TITLE      Mechanism of Ta-181(P,N)W-181 reaction at proton       A007700100003 
           energies below 10 MeV.                                 A007700100004 
AUTHOR     (G.V.Kotelnikova, G.N.Lovchikova, O.A.Salnikov,        A007700100005 
           S.P.Simakov, A.M.Trufanov, N.I.Fetisov)                A007700100006 
REFERENCE  (J,YF,31,1127,1980)                                    A007700100007 
           (J,SNP,31,582,1980) English translation                A007700100008 
INSTITUTE  (4RUSFEI)                                              A007700100009 
HISTORY    (19800902C)                                            A007700100010 
           (19840605A). Corrected data were received from authors.A007700100011 
           (20040610A) Updated. Subentries were combined.         A007700100012 
           (20120327A) English translation of 'YF' was added      A007700100013 
FACILITY   (VDG,4RUSFEI)                                          A007700100014 
STATUS     (TABLE).Table data were received from the authors.     A007700100015 
           (APRVD).By A.M.Trufanov.                               A007700100016 
SAMPLE     Ta metallic foil, thickness of 18 mg/cm**2, was used.  A007700100017 
DETECTOR   (SCIN)                                                 A007700100018 
ADD-RES    (ANGD)                                                 A007700100019 
PART-DET   (N)                                                    A007700100020 
METHOD     (BCINT,EXTB,SITA,TOF)                                  A007700100021 
ERR-ANALYS (DATA-ERR) In the low energies region the uncertainty  A007700100022 
           was determined by detector efficiency error.  In the   A007700100023 
           high energies region the uncertainty was determined by A007700100024 
           statistical error of measurements.                     A007700100025 
ENDBIB              23          0                                 A007700100026 
NOCOMMON             0          0                                 A007700100027 
ENDSUBENT           26          0                                 A007700199999 
SUBENT        A0077002   20040610                             0000A007700200001 
BIB                  2          2                                 A007700200002 
REACTION   (73-TA-181(P,X)0-NN-1,,DE)                             A007700200003 
EN-SEC     (E,N)                                                  A007700200004 
ENDBIB               2          0                                 A007700200005 
NOCOMMON             0          0                                 A007700200006 
DATA                 4        277                                 A007700200007 
EN         E          DATA       DATA-ERR                         A007700200008 
MEV        MEV        MU-B/MEV   PER-CENT                         A007700200009 
         6.      0.762      1950.         4.                      A007700200010 
         6.      0.836      1790.         4.                      A007700200011 
         6.       0.91      1660.         4.                      A007700200012 
         6.      0.986      1460.         4.                      A007700200013 
         6.       1.06      1380.         4.                      A007700200014 
         6.       1.14      1250.         4.                      A007700200015 
         6.       1.21      1140.         4.                      A007700200016 
         6.       1.29       987.         4.                      A007700200017 
         6.       1.36       916.         4.                      A007700200018 
         6.       1.44       837.         4.                      A007700200019 
         6.       1.52       728.         4.                      A007700200020 
         6.       1.59       672.         4.                      A007700200021 
         6.       1.66       630.         4.                      A007700200022 
         6.       1.74       599.         4.                      A007700200023 
         6.       1.81       558.         4.                      A007700200024 
         6.       1.89       508.         4.                      A007700200025 
         6.       1.96       456.         4.                      A007700200026 
         6.       2.03       397.       4.03                      A007700200027 
         6.       2.11       369.         4.                      A007700200028 
         6.       2.19       323.        4.7                      A007700200029 
         6.       2.26       280.       4.64                      A007700200030 
         6.       2.34       253.       4.64                      A007700200031 
         6.       2.41       227.       5.33                      A007700200032 
         6.       2.48       198.       5.77                      A007700200033 
         6.       2.55       164.       6.22                      A007700200034 
         6.       2.63       148.       6.36                      A007700200035 
         6.        2.7       133.       6.64                      A007700200036 
         6.       2.78       123.       6.75                      A007700200037 
         6.       2.87       98.8       7.93                      A007700200038 
         6.       2.94       92.2       9.28                      A007700200039 
         6.       3.02       89.3       8.68                      A007700200040 
         6.        3.1       75.1       10.6                      A007700200041 
         6.       3.16       65.7       12.1                      A007700200042 
         6.       3.23       58.4       12.9                      A007700200043 
         6.        3.3       54.7       13.1                      A007700200044 
         6.       3.37       51.8       13.3                      A007700200045 
         6.       3.45        41.       15.3                      A007700200046 
         6.       3.52        34.       16.8                      A007700200047 
         6.        3.6        29.       18.3                      A007700200048 
         6.       3.68       23.4       20.8                      A007700200049 
         6.       3.77       15.6       27.6                      A007700200050 
         6.       3.83       16.3        26.                      A007700200051 
         6.        3.9       15.5       26.4                      A007700200052 
         6.         4.       14.2        28.                      A007700200053 
         6.       4.07       12.8       30.1                      A007700200054 
         6.       4.14       11.9       30.2                      A007700200055 
         6.       4.22       7.94       40.5                      A007700200056 
         6.       4.29       8.93       36.2                      A007700200057 
         6.       4.38       6.83       43.4                      A007700200058 
         6.       4.43       5.93       47.9                      A007700200059 
         6.       4.51       4.33       62.3                      A007700200060 
         6.        4.6       2.87       86.6                      A007700200061 
         6.       4.66       4.59       56.3                      A007700200062 
         6.       4.72       2.74       89.3                      A007700200063 
         6.       4.81       2.54       93.2                      A007700200064 
         6.       4.91      0.655       322.                      A007700200065 
         7.      0.784     10700.         4.                      A007700200066 
         7.      0.873      9720.         4.                      A007700200067 
         7.      0.964      8590.         4.                      A007700200068 
         7.       1.06      7600.         4.                      A007700200069 
         7.       1.15      6800.         4.                      A007700200070 
         7.       1.23      6090.         4.                      A007700200071 
         7.       1.32      5460.         4.                      A007700200072 
         7.       1.41      4930.         4.                      A007700200073 
         7.       1.51      4390.         4.                      A007700200074 
         7.        1.6      3930.         4.                      A007700200075 
         7.       1.68      3490.         4.                      A007700200076 
         7.       1.77      3080.         4.                      A007700200077 
         7.       1.86      2750.         4.                      A007700200078 
         7.       1.95      2390.         4.                      A007700200079 
         7.       2.04      2090.         4.                      A007700200080 
         7.       2.13      1800.         4.                      A007700200081 
         7.       2.23      1560.         4.                      A007700200082 
         7.       2.32      1360.         4.                      A007700200083 
         7.        2.4      1210.         4.                      A007700200084 
         7.       2.49      1050.         4.                      A007700200085 
         7.       2.59       889.         4.                      A007700200086 
         7.       2.68       793.         4.                      A007700200087 
         7.       2.76       717.         4.                      A007700200088 
         7.       2.85       637.         4.                      A007700200089 
         7.       2.96       526.         4.                      A007700200090 
