ENTRY            A1209   19990319                             0000A120900000001 
SUBENT        A1209001   19990319                             0000A120900100001 
BIB                  8          9                                 A120900100002 
INSTITUTE  (1USALAS)                                              A120900100003 
REFERENCE  (J,PR,114,(1),176,195904)                              A120900100004 
AUTHOR     (N.JARMIE,R.C.ALLEN)                                   A120900100005 
TITLE      T(p,p)T scattering near the T(p,n)3He threshold        A120900100006 
FACILITY   (VDG,1USALAS) 2.5-MeV electrostatic generator.         A120900100007 
SAMPLE     A gaseous tritium target                               A120900100008 
DETECTOR   (MAGSP) 16-in. double-focusing magnetic spectrometer   A120900100009 
HISTORY    (19830314C) Compilation produced by Arzamas RFNC-VNIIEFA120900100010 
           (19990305U)CNPD: corrected 4-dig. year and lower cases.A120900100011 
ENDBIB               9          0                                 A120900100012 
NOCOMMON             0          0                                 A120900100013 
ENDSUBENT           12          0                                 A120900199999 
SUBENT        A1209002   19990319                             0000A120900200001 
BIB                  3          7                                 A120900200002 
REACTION   (1-H-3(P,EL)1-H-3,,DA,,,EXP)                           A120900200003 
ERR-ANALYS (EN-ERR) Digitizing error                              A120900200004 
           (DATA-ERR) Relative error (standard deviation) between A120900200005 
           the points from graphic (was determined to be 2%) and  A120900200006 
           digitizing error                                       A120900200007 
           (EN-ERR1) Energy uncertainty                           A120900200008 
STATUS     (CURVE) Fig. 1,2                                       A120900200009 
ENDBIB               7          0                                 A120900200010 
COMMON               2          3                                 A120900200011 
EN-ERR     EN-ERR1                                                A120900200012 
MEV        MEV                                                    A120900200013 
 0.006      0.05                                                  A120900200014 
ENDCOMMON            3          0                                 A120900200015 
DATA                 4         47                                 A120900200016 
EN         ANG-CM     DATA-CM    DATA-ERR                         A120900200017 
MEV        ADEG       MB/SR      MB/SR                            A120900200018 
     0.7035    58.63     233.1        7.29                        A120900200019 
     0.7558    58.63     216.3        5.442                       A120900200020 
     0.7983   109.5      214.6        5.364                       A120900200021 
     0.8036    58.63     199.6        9.037                       A120900200022 
     0.8516   109.5      212.3        3.612                       A120900200023 
     0.8521    58.63     191.8        7.189                       A120900200024 
     0.8738    58.63     184.4        7.189                       A120900200025 
     0.8918    58.63     186.         7.239                       A120900200026 
     0.9003   109.5      204.8        5.4                         A120900200027 
     0.9139    58.63     183.9        9.037                       A120900200028 
     0.9181   109.5      204.6        7.152                       A120900200029 
     0.9271    58.63     182.         7.239                       A120900200030 
     0.9401   109.5      200.9        7.152                       A120900200031 
     0.9402    58.63     178.2        7.189                       A120900200032 
     0.9537    58.63     179.9        0.9546                      A120900200033 
     0.9625   109.5      202.5        7.188                       A120900200034 
     0.9626    58.63     179.8        0.9546                      A120900200035 
     0.976     58.63     179.6        0.9546                      A120900200036 
     0.98     109.5      197.         7.152                       A120900200037 
     0.9804    58.63     179.6        0.9546                      A120900200038 
     0.9893    58.63     179.5        0.9546                      A120900200039 
     0.9977   109.5      195.1        7.152                       A120900200040 
     1.003     58.63     177.5        0.9546                      A120900200041 
     1.016     58.63     173.8        0.9546                      A120900200042 
     1.02      58.63     171.9        3.595                       A120900200043 
     1.02     109.5      193.1        7.152                       A120900200044 
     1.038     58.63     168.1        0.9546                      A120900200045 
     1.041     58.63     160.9        3.595                       A120900200046 
     1.041    109.5      178.6        7.188                       A120900200047 
     1.054    109.5      173.1        1.453                       A120900200048 
     1.055     58.63     157.2        3.595                       A120900200049 
     1.072     58.63     149.8        0.9546                      A120900200050 
     1.072    109.5      176.6        1.453                       A120900200051 
     1.094     58.63     140.5        0.9546                      A120900200052 
     1.095    109.5      176.4        1.453                       A120900200053 
     1.124     58.63     133.         0.9546                      A120900200054 
     1.148    109.5      167.         1.453                       A120900200055 
     1.155     58.63     132.6        0.9546                      A120900200056 
     1.197    109.5      166.6        1.453                       A120900200057 
     1.2       58.63     128.6        0.9546                      A120900200058 
     1.246    109.5      164.4        1.453                       A120900200059 
     1.257     58.63     127.9        0.9546                      A120900200060 
     1.299    109.5      158.6        1.453                       A120900200061 
     1.306     58.63     121.9        0.9546                      A120900200062 
     1.355     58.63     126.8        0.9546                      A120900200063 
     1.397    109.5      156.1        1.453                       A120900200064 
     1.409     58.63     131.6        0.9546                      A120900200065 
ENDDATA             49          0                                 A120900200066 
ENDSUBENT           65          0                                 A120900299999 
ENDENTRY             2          0                                 A120999999999 
