ENTRY            A1050   19990319                             0000A105000000001 
SUBENT        A1050001   19990319                             0000A105000100001 
BIB                 10         15                                 A105000100002 
INSTITUTE  (1USAVIR)                                              A105000100003 
REFERENCE  (J,NP/A,186,(1),161,197205)                            A105000100004 
AUTHOR     (J.R.SMITH,S.T.THORNTON)                               A105000100005 
TITLE      Measurements of 3H(p,n)3He neutron polarizations for   A105000100006 
           E-P = 1.5 to 5.0 MeV                                   A105000100007 
FACILITY   (VDG)                                                  A105000100008 
SAMPLE     Target consisted of 640 torr of gaseous tritium        A105000100009 
           contained within a 2 cm long gas cell                  A105000100010 
METHOD     (TOF)                                                  A105000100011 
DETECTOR   (SCIN)                                                 A105000100012 
COMMENT    Approximately 90% of this energy loss was due to the   A105000100013 
           mo foil,and the remainder was due to the tritium       A105000100014 
           target                                                 A105000100015 
HISTORY    (19810323C) Compilation produced by Arzamas RFNC-VNIIEFA105000100016 
           (19990115U)CNPD: corrected 4-dig. year and lower cases.A105000100017 
ENDBIB              15          0                                 A105000100018 
NOCOMMON             0          0                                 A105000100019 
ENDSUBENT           18          0                                 A105000199999 
SUBENT        A1050002   19990319                             0000A105000200001 
BIB                  5          6                                 A105000200002 
REACTION   (1-H-3(P,N)2-HE-3,,DA,,LEG,EXP)                        A105000200003 
ASSUMED    Differential cross section data for calculate legendre A105000200004 
           coefficients were taken from J.D.Seagrave              A105000200005 
ERR-ANALYS (ERR-S) Statistical error                              A105000200006 
REL-REF    (A,A0152002,SEAGRAVE,C,59LONDON,,583,1960)             A105000200007 
STATUS     (TABLE) Table 2                                        A105000200008 
ENDBIB               6          0                                 A105000200009 
NOCOMMON             0          0                                 A105000200010 
DATA                 4         36                                 A105000200011 
EN         NUMBER-CM  DATA-CM    ERR-S                            A105000200012 
MEV        NO-DIM     MB/SR      MB/SR                            A105000200013 
     1.5        0.        25.6        0.2                         A105000200014 
     1.5        1.       -11.1        0.3                         A105000200015 
     1.5        2.         7.4        0.3                         A105000200016 
     1.75       0.        30.6        0.3                         A105000200017 
     1.75       1.       -17.2        0.4                         A105000200018 
     1.75       2.        11.5        0.4                         A105000200019 
     1.9        0.        34.1        0.2                         A105000200020 
     1.9        1.       -20.3        0.4                         A105000200021 
     1.9        2.        14.5        0.4                         A105000200022 
     2.26       0.        38.3        0.2                         A105000200023 
     2.26       1.       -23.4        0.3                         A105000200024 
     2.26       2.        23.7        0.4                         A105000200025 
     2.46       0.        40.3        0.3                         A105000200026 
     2.46       1.       -24.4        0.5                         A105000200027 
     2.46       2.        31.6        0.6                         A105000200028 
     2.7        0.        41.3        0.3                         A105000200029 
     2.7        1.       -24.6        0.6                         A105000200030 
     2.7        2.        36.         0.7                         A105000200031 
     3.12       0.        40.4        0.4                         A105000200032 
     3.12       1.       -23.3        0.8                         A105000200033 
     3.12       2.        40.         0.8                         A105000200034 
     3.5        0.        38.7        0.6                         A105000200035 
     3.5        1.       -23.1        1.2                         A105000200036 
     3.5        2.        41.5        1.3                         A105000200037 
     3.9        0.        40.1        0.4                         A105000200038 
     3.9        1.       -26.8        0.8                         A105000200039 
     3.9        2.        45.8        0.9                         A105000200040 
     3.9        3.        -7.6        0.9                         A105000200041 
     4.41       0.        35.3        0.4                         A105000200042 
     4.41       1.       -24.2        0.8                         A105000200043 
     4.41       2.        42.5        0.9                         A105000200044 
     4.41       3.        -9.4        0.9                         A105000200045 
     5.         0.        30.2        0.4                         A105000200046 
     5.         1.       -21.9        0.8                         A105000200047 
     5.         2.        36.6        1.                          A105000200048 
     5.         3.       -11.4        1.                          A105000200049 
ENDDATA             38          0                                 A105000200050 
ENDSUBENT           49          0                                 A105000299999 
ENDENTRY             2          0                                 A105099999999 
