ENTRY            A0937   20121005                             A078A093700000001 
SUBENT        A0937001   20121005                             A078A093700100001 
BIB                 12         20                                 A093700100002 
TITLE      Abnormal angular distribution of fragments from fissionA093700100003 
           of Ra nuclei by neutrons with energy 14-16 MeV.        A093700100004 
           angular distributions of fragments                     A093700100005 
AUTHOR     (Yu.A.Babenko, Yu.A.Numilov, L.A.Pleskachevsky,        A093700100006 
           Yu.A.Selitcky, V.B.Funstein)                           A093700100007 
INSTITUTE  (4RUSRI)                                               A093700100008 
REFERENCE  (J,YF,11,1006,1970)                                    A093700100009 
           (J,SNP,11,560,1970) english translation                A093700100010 
REL-REF    (I,,Yu.A.Numilov+,J,YF,1,460,1965)                     A093700100011 
            J,SNP,1,453,1965-english translation                  A093700100012 
SAMPLE     Target Ra-226, diameter 9.0 mm was used.               A093700100013 
            effective target diameter was 7.0 Mm                  A093700100014 
FACILITY   (VDG,4RUSRI)  to 3 MeV deutrons                        A093700100015 
           (CYCLO,4RUSSUL) to 10-12 MeV                           A093700100016 
METHOD     (SITA)                                                 A093700100017 
DETECTOR   (IOCH) for U-target                                    A093700100018 
           (GEMUC) for Ra-226                                     A093700100019 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     A093700100020 
STATUS     (CURVE)By CAJAD-fig.1 of J,YF,11,1006,1970             A093700100021 
HISTORY    (20121005C) SB                                         A093700100022 
ENDBIB              20          0                                 A093700100023 
NOCOMMON             0          0                                 A093700100024 
ENDSUBENT           23          0                                 A093700199999 
SUBENT        A0937002   20121005                             A078A093700200001 
BIB                  1          1                                 A093700200002 
REACTION   (88-RA-226(D,F),,DA,FF,RSD)                            A093700200003 
ENDBIB               1          0                                 A093700200004 
COMMON               1          3                                 A093700200005 
ANG                                                               A093700200006 
ADEG                                                              A093700200007 
0.                                                                A093700200008 
ENDCOMMON            3          0                                 A093700200009 
DATA                 4         35                                 A093700200010 
EN         ANG        DATA       DATA-ERR                         A093700200011 
MEV        ADEG       NO-DIM     NO-DIM                           A093700200012 
        6.6       9.56      1.104      0.016                      A093700200013 
        6.6      22.89      1.080      0.017                      A093700200014 
        6.6      36.74      1.082      0.018                      A093700200015 
        6.6      50.08      1.034      0.019                      A093700200016 
        6.6      62.88      1.006      0.013                      A093700200017 
        6.6      76.90      1.021      0.015                      A093700200018 
        6.6      89.52      1.007      0.018                      A093700200019 
        9.0       9.29      1.152      0.020                      A093700200020 
        9.0      22.45      1.078      0.018                      A093700200021 
        9.0      36.57      1.057      0.014                      A093700200022 
        9.0      50.00      1.018      0.024                      A093700200023 
        9.0      63.12      1.027      0.020                      A093700200024 
        9.0      76.54      1.016      0.018                      A093700200025 
        9.0      89.52      1.011      0.014                      A093700200026 
       10.0       9.28      1.133      0.024                      A093700200027 
       10.0      22.40      1.156      0.014                      A093700200028 
       10.0      36.71      1.029      0.023                      A093700200029 
       10.0      49.84      1.019      0.023                      A093700200030 
       10.0      62.55      1.003      0.023                      A093700200031 
       10.0      76.52      1.016      0.017                      A093700200032 
       10.0      89.35      1.040      0.014                      A093700200033 
       11.0       9.10      1.173      0.017                      A093700200034 
       11.0      22.24      1.147      0.018                      A093700200035 
       11.0      36.52      1.095      0.019                      A093700200036 
       11.0      49.51      1.091      0.024                      A093700200037 
       11.0      62.66      1.031      0.018                      A093700200038 
       11.0      76.51      0.994      0.021                      A093700200039 
       11.0      89.63      1.025      0.021                      A093700200040 
       12.0       8.82      1.145      0.021                      A093700200041 
       12.0      21.90      1.097      0.019                      A093700200042 
       12.0      36.15      1.080      0.014                      A093700200043 
       12.0      49.01      1.059      0.020                      A093700200044 
       12.0      62.20      1.001      0.017                      A093700200045 
       12.0      76.22      1.026      0.013                      A093700200046 
       12.0      89.29      0.996      0.010                      A093700200047 
ENDDATA             37          0                                 A093700200048 
ENDSUBENT           47          0                                 A093700299999 
ENDENTRY             2          0                                 A093799999999 
