ENTRY            A0859   20100701                             A069A085900000001 
SUBENT        A0859001   20100701                             A069A085900100001 
BIB                 11         34                                 A085900100002 
TITLE      Measurement of light charged particle production doubleA085900100003 
           differential cross sections for 360- and 500-MeV protonA085900100004 
           induced reactions.                                     A085900100005 
AUTHOR     (H.Iwamoto, Y.Koba, M.Imamura, Y.Fukui, Y.Fukuda,      A085900100006 
           K.Kiyohara, M.Ueyama, G.Wakabayashi, Y.Uozumi,         A085900100007 
           P.Evtoukhovitch, V.Kalinikov, N.Khomutov, N.Kuchinskiy,A085900100008 
           G.Macharasvili, D.Mjavia, A.Moiseenko, A.Molokanov,    A085900100009 
           A.Mzavia, V.Samoilov, M.Nakano)                        A085900100010 
INSTITUTE  (2JPNKYU) Faculty of Engineering                       A085900100011 
           (4ZZZDUB)                                              A085900100012 
           (2JPNKIT)                                              A085900100013 
REFERENCE  (S,JAEA-C-2009-004,193,2009)                           A085900100014 
SAMPLE     A 77-mum thick Th-232 target was used.                 A085900100015 
FACILITY   (SYNCH,4ZZZDUB)                                        A085900100016 
DETECTOR   (SPEC) Two different types of spectrometers were used- A085900100017 
           The right-side one -Two plastic scintilators,3 mm thickA085900100018 
           and 5 mm thick and a BGO scintillator, 60 mm in        A085900100019 
           diameter and 200 mm long for 20 degree and 160 mm long A085900100020 
           for 40, 70 and 105 degree connected with               A085900100021 
           photomultiplier tubes(PMTs).                           A085900100022 
           The left-side one-(low-energy module) consisted of two A085900100023 
           silicon layer, 50 mum thick and either 2000 mum thick  A085900100024 
           for 105 degree or 300 mum thick for 20, 40 and 70      A085900100025 
           degrees and two scintillation counters, a cubic CsI(Tl)A085900100026 
            40 mm long scintillator and a plate plastic           A085900100027 
           scintillator, 5 mm thick, connected with PMTs.         A085900100028 
ERR-ANALYS (ERR-S).Statistical uncertainty                        A085900100029 
           (ERR-DIG).Digitizing error of data                     A085900100030 
           (E-ERR-DIG).Digitizing error of outgoing particle      A085900100031 
           energy                                                 A085900100032 
METHOD     (EDE)                                                  A085900100033 
STATUS     (PRELM) Curve 6-by CAJAD                               A085900100034 
           (CURVE).By CAJAD                                       A085900100035 
HISTORY    (20100701C) SB                                         A085900100036 
ENDBIB              34          0                                 A085900100037 
COMMON               1          3                                 A085900100038 
ERR-S                                                             A085900100039 
PER-CENT                                                          A085900100040 
15.                                                               A085900100041 
ENDCOMMON            3          0                                 A085900100042 
ENDSUBENT           41          0                                 A085900199999 
SUBENT        A0859002   20100701                             A069A085900200001 
BIB                  3          3                                 A085900200002 
REACTION   (90-TH-232(P,X)1-H-1,,DA/DE)  fig.6                    A085900200003 
PART-DET   (P)                                                    A085900200004 
EN-SEC     (E,P)                                                  A085900200005 
ENDBIB               3          0                                 A085900200006 
COMMON               2          3                                 A085900200007 
E-ERR-DIG  ERR-DIG                                                A085900200008 
MEV        PER-CENT                                               A085900200009 
1.3        10.                                                    A085900200010 
ENDCOMMON            3          0                                 A085900200011 
DATA                 4        135                                 A085900200012 
EN         ANG        E          DATA                             A085900200013 
MEV        ADEG       MEV        MB/SR/MEV                        A085900200014 
  360.00000   20.00000   42.80000    1.04000                      A085900200015 
  360.00000   20.00000   52.80000    1.04000                      A085900200016 
  360.00000   20.00000   61.90000    1.18000                      A085900200017 
  360.00000   20.00000   70.00000    1.19000                      A085900200018 
  360.00000   20.00000   81.00000    1.20000                      A085900200019 
  360.00000   20.00000   91.80000    1.37000                      A085900200020 
  360.00000   20.00000  100.90000    1.38000                      A085900200021 
  360.00000   20.00000  110.90000    1.39000                      A085900200022 
  360.00000   20.00000  119.10000    1.32000                      A085900200023 
  360.00000   20.00000  130.00000    1.25000                      A085900200024 
  360.00000   20.00000  140.00000    1.26000                      A085900200025 
  360.00000   20.00000  149.10000    1.20000                      A085900200026 
  360.00000   20.00000  160.10000    1.14000                      A085900200027 
  360.00000   20.00000  170.10000    1.15000                      A085900200028 
  360.00000   20.00000  180.10000    1.16000                      A085900200029 
  360.00000   20.00000  189.20000    1.04000                      A085900200030 
  360.00000   20.00000  200.10000    0.93000                      A085900200031 
  360.00000   20.00000  209.20000    0.89000                      A085900200032 
  360.00000   20.00000  220.10000    0.89000                      A085900200033 
  360.00000   20.00000  228.30000    1.01000                      A085900200034 
  360.00000   20.00000  239.20000    0.81000                      A085900200035 
  360.00000   20.00000  249.20000    0.72000                      A085900200036 
  360.00000   20.00000  257.40000    0.69000                      A085900200037 
  360.00000   20.00000  267.40000    0.69000                      A085900200038 
  360.00000   20.00000  299.20000    0.71000                      A085900200039 
  360.00000   20.00000  308.40000    0.57000                      A085900200040 
  360.00000   20.00000  318.40000    0.57000                      A085900200041 
  360.00000   20.00000  328.30000    0.61000                      A085900200042 
  360.00000   20.00000  337.50000    0.49000                      A085900200043 
  360.00000   20.00000  346.50000    0.58000                      A085900200044 
  360.00000   40.00000   41.70000    0.58000                      A085900200045 
  360.00000   40.00000   52.60000    0.80000                      A085900200046 
  360.00000   40.00000   61.70000    0.90000                      A085900200047 
  360.00000   40.00000   70.80000    0.86000                      A085900200048 
  360.00000   40.00000   80.80000    0.87000                      A085900200049 
  360.00000   40.00000   89.80000    0.98000                      A085900200050 
  360.00000   40.00000   99.80000    0.99000                      A085900200051 
  360.00000   40.00000  109.80000    1.06000                      A085900200052 
  360.00000   40.00000  120.70000    1.14000                      A085900200053 
  360.00000   40.00000  130.80000    0.96000                      A085900200054 
  360.00000   40.00000  140.70000    1.16000                      A085900200055 
  360.00000   40.00000  149.80000    1.10000                      A085900200056 
  360.00000   40.00000  158.90000    0.93000                      A085900200057 
  360.00000   40.00000  168.90000    0.88000                      A085900200058 
  360.00000   40.00000  179.00000    0.84000                      A085900200059 
  360.00000   40.00000  189.90000    0.71000                      A085900200060 
  360.00000   40.00000  199.00000    0.59000                      A085900200061 
  360.00000   40.00000  209.90000    0.50000                      A085900200062 
  360.00000   40.00000  219.10000    0.42000                      A085900200063 
  360.00000   40.00000  229.10000    0.38000                      A085900200064 
  360.00000   40.00000  240.00000    0.28400                      A085900200065 
  360.00000   40.00000  248.30000    0.20000                      A085900200066 
  360.00000   40.00000  259.20000    0.15000                      A085900200067 
  360.00000   40.00000  268.40000    0.08300                      A085900200068 
  360.00000   40.00000  279.30000    0.08400                      A085900200069 
  360.00000   70.00000   43.20000    1.20000                      A085900200070 
  360.00000   70.00000   52.30000    1.35000                      A085900200071 
  360.00000   70.00000   62.30000    1.20000                      A085900200072 
  360.00000   70.00000   71.40000    1.07000                      A085900200073 
  360.00000   70.00000   80.50000    0.85000                      A085900200074 
  360.00000   70.00000   90.50000    0.64000                      A085900200075 
  360.00000   70.00000  101.50000    0.45000                      A085900200076 
  360.00000   70.00000  110.60000    0.36000                      A085900200077 
  360.00000   70.00000  119.80000    0.23800                      A085900200078 
