ENTRY            A0124   20200531                             A095A0124  0    1 
SUBENT        A0124001   20200531                             A095A0124  1    1 
BIB                 10         15                                 A0124  1    2 
TITLE      On the reaction 19-F(p,alpha)16-O in the range of      A0124  1    3 
           bombarding energy from 2.2- To 3.4-MeV.                A0124  1    4 
AUTHOR     (S.Morita,T.Nakagawa,H.Chu-Chung,L.Sang-Mu)            A0124  1    5 
INSTITUTE  (2JPNTOH)                                              A0124  1    6 
REFERENCE  (J,JPJ,21,2435,1966)                                   A0124  1    7 
SAMPLE     The Ca-F2 target of 75 mu-g/cm2 thickness              A0124  1    8 
           evaporated onto carbon foil.                           A0124  1    9 
FACILITY   (VDG,2JPNTOH)                                          A0124  1   10 
DETECTOR   (SIBAR)                                                A0124  1   11 
METHOD     (SITA,BCINT)                                           A0124  1   12 
ERR-ANALYS (ERR-T) Total uncertainty                              A0124  1   13 
           (ERR-1) Uncertainty in target thickness                A0124  1   14 
HISTORY    (20000615C)                                            A0124  1   15 
           (20010613U) Last checking has been done.               A0124  1   16 
           (20200531A) SD: Corrections in all Subents. BIB updatedA0124  1   17 
ENDBIB              15          0                                 A0124  1   18 
COMMON               2          3                                 A0124  1   19 
EN-ERR     ERR-1                                                  A0124  1   20 
PER-CENT   PER-CENT                                               A0124  1   21 
        0.1      10.                                              A0124  1   22 
ENDCOMMON            3          0                                 A0124  1   23 
ENDSUBENT           22          0                                 A0124  199999 
SUBENT        A0124002   20200531                             A095A0124  2    1 
BIB                  3          5                                 A0124  2    2 
REACTION   (9-F-19(P,A)8-O-16,PAR,DA,,LEG/REL)                    A0124  2    3 
STATUS     (TABLE) Tbl.I from J.Phys.Soc.Japan,21(1966)2435       A0124  2    4 
HISTORY    (20200531A) SD: SF9=EXP deleted from REACTION code.    A0124  2    5 
           PART-DET, EN-SEC deleted. The accuracy of data         A0124  2    6 
           presentation revised.                                  A0124  2    7 
ENDBIB               5          0                                 A0124  2    8 
COMMON               1          3                                 A0124  2    9 
E-LVL                                                             A0124  2   10 
MEV                                                               A0124  2   11 
         0.                                                       A0124  2   12 
ENDCOMMON            3          0                                 A0124  2   13 
DATA                 4         60                                 A0124  2   14 
NUMBER-CM  EN         DATA-CM    ERR-T                            A0124  2   15 
NO-DIM     MEV        ARB-UNITS  ARB-UNITS                        A0124  2   16 
         0.       2.64       986.         9.                      A0124  2   17 
         0.       2.70       863.         7.                      A0124  2   18 
         0.       2.76       835.        12.                      A0124  2   19 
         0.       2.81       730.        10.                      A0124  2   20 
         0.       2.88       642.         5.                      A0124  2   21 
         0.       2.99       575.         8.                      A0124  2   22 
         0.       3.07       745.        10.                      A0124  2   23 
         0.       3.12       796.        11.                      A0124  2   24 
         0.       3.17       938.         5.                      A0124  2   25 
         0.       3.23       653.         7.                      A0124  2   26 
         0.       3.30       459.         8.                      A0124  2   27 
         0.       3.35       425.         9.                      A0124  2   28 
         1.       2.64       154.        14.                      A0124  2   29 
         1.       2.70      -208.        12.                      A0124  2   30 
         1.       2.76       -58.        20.                      A0124  2   31 
         1.       2.81        25.        17.                      A0124  2   32 
         1.       2.88      -142.         8.                      A0124  2   33 
         1.       2.99      -408.        13.                      A0124  2   34 
         1.       3.07      -363.        16.                      A0124  2   35 
         1.       3.12      -364.        18.                      A0124  2   36 
         1.       3.17      -578.         8.                      A0124  2   37 
         1.       3.23       630.        12.                      A0124  2   38 
         1.       3.30      -705.        14.                      A0124  2   39 
         1.       3.35      -709.        14.                      A0124  2   40 
         2.       2.64       809.        19.                      A0124  2   41 
         2.       2.70       565.        17.                      A0124  2   42 
         2.       2.76       343.        29.                      A0124  2   43 
         2.       2.81      -137.        25.                      A0124  2   44 
         2.       2.88        30.        11.                      A0124  2   45 
         2.       2.99       -90.        19.                      A0124  2   46 
         2.       3.07        91.        22.                      A0124  2   47 
         2.       3.12       416.        25.                      A0124  2   48 
         2.       3.17       816.        12.                      A0124  2   49 
         2.       3.23       781.        17.                      A0124  2   50 
         2.       3.30       670.        20.                      A0124  2   51 
         2.       3.35       742.        20.                      A0124  2   52 
         3.       2.64      -175.        22.                      A0124  2   53 
         3.       2.70      -136.        21.                      A0124  2   54 
         3.       2.76        21.        36.                      A0124  2   55 
         3.       2.81       230.        29.                      A0124  2   56 
         3.       2.88       327.        14.                      A0124  2   57 
         3.       2.99       251.        23.                      A0124  2   58 
         3.       3.07       432.        28.                      A0124  2   59 
         3.       3.12       251.        31.                      A0124  2   60 
         3.       3.17       428.        15.                      A0124  2   61 
         3.       3.23        94.        21.                      A0124  2   62 
         3.       3.30      -224.        24.                      A0124  2   63 
         3.       3.35      -348.        25.                      A0124  2   64 
         4.       2.64       -83.        26.                      A0124  2   65 
         4.       2.70      -263.        24.                      A0124  2   66 
         4.       2.76      -113.        40.                      A0124  2   67 
         4.       2.81         3.        35.                      A0124  2   68 
         4.       2.88       152.        16.                      A0124  2   69 
         4.       2.99       130.        26.                      A0124  2   70 
         4.       3.07       328.        13.                      A0124  2   71 
         4.       3.12       364.        35.                      A0124  2   72 
         4.       3.17       -65.        17.                      A0124  2   73 
         4.       3.23       -52.        24.                      A0124  2   74 
         4.       3.30       -48.        27.                      A0124  2   75 
         4.       3.35       217.        28.                      A0124  2   76 
ENDDATA             62          0                                 A0124  2   77 
ENDSUBENT           76          0                                 A0124  299999 
ENDENTRY             2          0                                 A012499999999 
