STATUS     (CURVE) Fig.3                                          A1536 10    7 
HISTORY    (20160707C)                                            A1536 10    8 
ENDBIB               6          0                                 A1536 10    9 
COMMON               3          3                                 A1536 10   10 
EN         ANG-ERR-D  ERR-DIG                                     A1536 10   11 
MEV        ADEG       NO-DIM                                      A1536 10   12 
        5.0      0.654     0.0042                                 A1536 10   13 
ENDCOMMON            3          0                                 A1536 10   14 
DATA                 2         12                                 A1536 10   15 
ANG-CM     DATA                                                   A1536 10   16 
ADEG       NO-DIM                                                 A1536 10   17 
     8.4283     0.2336                                            A1536 10   18 
     15.001     0.3510                                            A1536 10   19 
     21.022     0.4007                                            A1536 10   20 
     25.904     0.3580                                            A1536 10   21 
     29.550     0.3460                                            A1536 10   22 
     38.698     0.2730                                            A1536 10   23 
     47.886     0.1507                                            A1536 10   24 
     52.187     0.0772                                            A1536 10   25 
     61.336     0.0041                                            A1536 10   26 
     72.297    -0.0627                                            A1536 10   27 
     77.727    -0.0315                                            A1536 10   28 
     88.014    -0.0122                                            A1536 10   29 
ENDDATA             14          0                                 A1536 10   30 
ENDSUBENT           29          0                                 A1536 1099999 
SUBENT        A1536011   20160707                             A085A1536 11    1 
BIB                  5          7                                 A1536 11    2 
REACTION   (3-LI-6(D,A)2-HE-4,,POL/DA,,VAP)                       A1536 11    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 11    4 
           (ERR-DIG)    Data digitizing error                     A1536 11    5 
           (ERR-S)      Statistical error                         A1536 11    6 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 11    7 
STATUS     (CURVE) Fig.3                                          A1536 11    8 
HISTORY    (20160707C)                                            A1536 11    9 
ENDBIB               7          0                                 A1536 11   10 
COMMON               3          3                                 A1536 11   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 11   12 
MEV        ADEG       NO-DIM                                      A1536 11   13 
        6.0      0.664     0.0054                                 A1536 11   14 
ENDCOMMON            3          0                                 A1536 11   15 
DATA                 3         15                                 A1536 11   16 
ANG-CM     DATA       ERR-S                                       A1536 11   17 
ADEG       NO-DIM     NO-DIM                                      A1536 11   18 
      8.509     0.4674     0.0423                                 A1536 11   19 
     15.824     0.5940                                            A1536 11   20 
     21.882     0.5877                                            A1536 11   21 
     27.930     0.5513                                            A1536 11   22 
     30.328     0.4727                                            A1536 11   23 
     39.376     0.3455                                            A1536 11   24 
     45.408     0.2607                                            A1536 11   25 
     49.030     0.2183                                            A1536 11   26 
     53.866     0.1819                                            A1536 11   27 
     62.335     0.1333                                            A1536 11   28 
     68.989     0.0968                                            A1536 11   29 
     72.009     0.0665                                            A1536 11   30 
     76.241     0.0362                                            A1536 11   31 
     83.501    -0.0003                                            A1536 11   32 
     87.752     0.0237                                            A1536 11   33 
ENDDATA             17          0                                 A1536 11   34 
ENDSUBENT           33          0                                 A1536 1199999 
SUBENT        A1536012   20160707                             A085A1536 12    1 
BIB                  5          7                                 A1536 12    2 
REACTION   (3-LI-6(D,A)2-HE-4,,POL/DA,,VAP)                       A1536 12    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 12    4 
           (ERR-DIG)    Data digitizing error                     A1536 12    5 
           (ERR-S)      Statistical error                         A1536 12    6 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 12    7 
STATUS     (CURVE) Fig.3                                          A1536 12    8 
HISTORY    (20160707C)                                            A1536 12    9 
ENDBIB               7          0                                 A1536 12   10 
COMMON               3          3                                 A1536 12   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 12   12 
MEV        ADEG       NO-DIM                                      A1536 12   13 
        7.0      0.634     0.0051                                 A1536 12   14 
ENDCOMMON            3          0                                 A1536 12   15 
DATA                 3         14                                 A1536 12   16 
ANG-CM     DATA       ERR-S                                       A1536 12   17 
ADEG       NO-DIM     NO-DIM                                      A1536 12   18 
      8.320     0.1820     0.0364                                 A1536 12   19 
     14.423     0.3093     0.0303                                 A1536 12   20 
     21.146     0.3821                                            A1536 12   21 
     27.879     0.3883                                            A1536 12   22 
     31.549     0.4065                                            A1536 12   23 
     40.137     0.2854                                            A1536 12   24 
     45.659     0.2007                                            A1536 12   25 
     48.725     0.1643                                            A1536 12   26 
     54.858     0.0796                                            A1536 12   27 
     64.039     0.0918                                            A1536 12   28 
     68.325     0.0858                                            A1536 12   29 
     72.615     0.0495                                            A1536 12   30 
     76.903     0.0314                                            A1536 12   31 
     84.251     0.0133                                            A1536 12   32 
ENDDATA             16          0                                 A1536 12   33 
ENDSUBENT           32          0                                 A1536 1299999 
SUBENT        A1536013   20160707                             A085A1536 13    1 
BIB                  5          7                                 A1536 13    2 
REACTION   (3-LI-6(D,A)2-HE-4,,POL/DA,,VAP)                       A1536 13    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 13    4 
           (ERR-DIG)    Data digitizing error                     A1536 13    5 
           (ERR-S)      Statistical error                         A1536 13    6 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 13    7 
STATUS     (CURVE) Fig.3                                          A1536 13    8 
HISTORY    (20160707C)                                            A1536 13    9 
ENDBIB               7          0                                 A1536 13   10 
COMMON               3          3                                 A1536 13   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 13   12 
MEV        ADEG       NO-DIM                                      A1536 13   13 
        8.0      0.650     0.0061                                 A1536 13   14 
ENDCOMMON            3          0                                 A1536 13   15 
DATA                 3         15                                 A1536 13   16 
ANG-CM     DATA       ERR-S                                       A1536 13   17 
ADEG       NO-DIM     NO-DIM                                      A1536 13   18 
      9.614    -0.0243     0.0303                                 A1536 13   19 
     15.625     0.1029     0.0305                                 A1536 13   20 
     21.638     0.2544                                            A1536 13   21 
     28.245     0.3331                                            A1536 13   22 
     31.244     0.3149                                            A1536 13   23 
     40.829     0.1390                                            A1536 13   24 
     46.222     0.0541                                            A1536 13   25 
     49.213    -0.0429                                            A1536 13   26 
     55.207    -0.1156                                            A1536 13   27 
     63.606    -0.1278                                            A1536 13   28 
     67.805    -0.1400     0.0242                                 A1536 13   29 
     72.606    -0.1340                                            A1536 13   30 
     75.607    -0.1158                                            A1536 13   31 
     82.813    -0.0492                                            A1536 13   32 
     88.218     0.0053                                            A1536 13   33 
ENDDATA             17          0                                 A1536 13   34 
ENDSUBENT           33          0                                 A1536 1399999 
SUBENT        A1536014   20160707                             A085A1536 14    1 
BIB                  5          7                                 A1536 14    2 
REACTION   (3-LI-6(D,A)2-HE-4,,POL/DA,,VAP)                       A1536 14    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 14    4 
           (ERR-DIG)    Data digitizing error                     A1536 14    5 
           (ERR-S)      Statistical error                         A1536 14    6 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 14    7 
STATUS     (CURVE) Fig.3                                          A1536 14    8 
HISTORY    (20160707C)                                            A1536 14    9 
ENDBIB               7          0                                 A1536 14   10 
COMMON               3          3                                 A1536 14   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 14   12 
MEV        ADEG       NO-DIM                                      A1536 14   13 
        9.0      0.828     0.0083                                 A1536 14   14 
ENDCOMMON            3          0                                 A1536 14   15 
DATA                 3         14                                 A1536 14   16 
ANG-CM     DATA       ERR-S                                       A1536 14   17 
ADEG       NO-DIM     NO-DIM                                      A1536 14   18 
      9.264    -0.0279     0.0247                                 A1536 14   19 
     14.700    -0.0028                                            A1536 14   20 
     21.853     0.1454                                            A1536 14   21 
     28.425     0.2628                                            A1536 14   22 
     31.446     0.2753                                            A1536 14   23 
     41.225     0.1778                                            A1536 14   24 
     44.957     0.0612                                            A1536 14   25 
     49.896    -0.0491                                            A1536 14   26 
     54.209    -0.1348                                            A1536 14   27 
     62.149    -0.2080                                            A1536 14   28 
     68.180    -0.1706                                            A1536 14   29 
     73.009    -0.1456                                            A1536 14   30 
     75.454    -0.1700                                            A1536 14   31 
     83.264    -0.0832                                            A1536 14   32 
ENDDATA             16          0                                 A1536 14   33 
ENDSUBENT           32          0                                 A1536 1499999 
SUBENT        A1536015   20160707                             A085A1536 15    1 
BIB                  5          7                                 A1536 15    2 
REACTION   (3-LI-6(D,A)2-HE-4,,POL/DA,,VAP)                       A1536 15    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 15    4 
           (ERR-DIG)    Data digitizing error                     A1536 15    5 
           (ERR-S)      Statistical error                         A1536 15    6 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 15    7 
STATUS     (CURVE) Fig.3                                          A1536 15    8 
HISTORY    (20160707C)                                            A1536 15    9 
ENDBIB               7          0                                 A1536 15   10 
COMMON               3          3                                 A1536 15   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 15   12 
MEV        ADEG       NO-DIM                                      A1536 15   13 
       10.0      0.471     0.0092                                 A1536 15   14 
ENDCOMMON            3          0                                 A1536 15   15 
DATA                 3         13                                 A1536 15   16 
ANG-CM     DATA       ERR-S                                       A1536 15   17 
ADEG       NO-DIM     NO-DIM                                      A1536 15   18 
      8.493    -0.0572     0.0308                                 A1536 15   19 
     15.234    -0.0754                                            A1536 15   20 
     21.923     0.0786                                            A1536 15   21 
     27.998     0.2388                                            A1536 15   22 
     31.653     0.3004                                            A1536 15   23 
     41.461     0.2638                                            A1536 15   24 
     45.785     0.1347                                            A1536 15   25 
     50.713     0.0364                                            A1536 15   26 
     54.414    -0.0558                                            A1536 15   27 
     64.244    -0.1662                                            A1536 15   28 
     68.548    -0.2276                                            A1536 15   29 
     76.504    -0.2151                                            A1536 15   30 
     84.434    -0.1164                                            A1536 15   31 
ENDDATA             15          0                                 A1536 15   32 
ENDSUBENT           31          0                                 A1536 1599999 
SUBENT        A1536016   20160707                             A085A1536 16    1 
BIB                  5          7                                 A1536 16    2 
REACTION   (3-LI-6(D,A)2-HE-4,,POL/DA,,VAP)                       A1536 16    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 16    4 
           (ERR-DIG)    Data digitizing error                     A1536 16    5 
           (ERR-S)      Statistical error                         A1536 16    6 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 16    7 
STATUS     (CURVE) Fig.3                                          A1536 16    8 
HISTORY    (20160707C)                                            A1536 16    9 
ENDBIB               7          0                                 A1536 16   10 
COMMON               3          3                                 A1536 16   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 16   12 
MEV        ADEG       NO-DIM                                      A1536 16   13 
       11.5      0.497     0.0055                                 A1536 16   14 
ENDCOMMON            3          0                                 A1536 16   15 
DATA                 3         14                                 A1536 16   16 
ANG-CM     DATA       ERR-S                                       A1536 16   17 
ADEG       NO-DIM     NO-DIM                                      A1536 16   18 
     10.497    -0.2441     0.0243                                 A1536 16   19 
     17.626    -0.2441                                            A1536 16   20 
     22.973    -0.0657                                            A1536 16   21 
     29.509     0.1620                                            A1536 16   22 
     33.074     0.2605                                            A1536 16   23 
     42.579     0.3405                                            A1536 16   24 
     45.549     0.2974                                            A1536 16   25 
     51.489     0.1743                                            A1536 16   26 
     54.458     0.1128                                            A1536 16   27 
     63.368    -0.0657                                            A1536 16   28 
     68.714    -0.1457                                            A1536 16   29 
     72.278    -0.1334                                            A1536 16   30 
     75.248    -0.1888     0.0246                                 A1536 16   31 
     83.565    -0.1026                                            A1536 16   32 
ENDDATA             16          0                                 A1536 16   33 
ENDSUBENT           32          0                                 A1536 1699999 
SUBENT        A1536017   20160707                             A085A1536 17    1 
BIB                  5          7                                 A1536 17    2 
REACTION   (3-LI-6(D,A)2-HE-4,20,POL/DA,,TAP)                     A1536 17    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 17    4 
           (ERR-DIG)    Data digitizing error                     A1536 17    5 
           (ERR-S)      Statistical error                         A1536 17    6 
SAMPLE     The target thickness was 270 mu-g/cm2.                 A1536 17    7 
STATUS     (CURVE) Fig.4                                          A1536 17    8 
HISTORY    (20160707C)                                            A1536 17    9 
ENDBIB               7          0                                 A1536 17   10 
COMMON               3          3                                 A1536 17   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 17   12 
MEV        ADEG       NO-DIM                                      A1536 17   13 
        1.5      0.418     0.0051                                 A1536 17   14 
ENDCOMMON            3          0                                 A1536 17   15 
DATA                 3         15                                 A1536 17   16 
ANG-CM     DATA       ERR-S                                       A1536 17   17 
ADEG       NO-DIM     NO-DIM                                      A1536 17   18 
      3.012    -0.5652     0.0234                                 A1536 17   19 
      8.435    -0.5057     0.0239                                 A1536 17   20 
     14.484    -0.3806                                            A1536 17   21 
     19.910    -0.3151                                            A1536 17   22 
     25.956    -0.1960                                            A1536 17   23 
     28.384    -0.1244                                            A1536 17   24 
     36.842     0.0245                                            A1536 17   25 
     44.687     0.1376                                            A1536 17   26 
     53.096     0.1612                                            A1536 17   27 
     61.508     0.1907                                            A1536 17   28 
     69.327     0.2381                                            A1536 17   29 
     77.146     0.2856                                            A1536 17   30 
     80.748     0.2914                                            A1536 17   31 
     84.953     0.3032                                            A1536 17   32 
     88.558     0.3150                                            A1536 17   33 
ENDDATA             17          0                                 A1536 17   34 
ENDSUBENT           33          0                                 A1536 1799999 
SUBENT        A1536018   20160707                             A085A1536 18    1 
BIB                  5          7                                 A1536 18    2 
REACTION   (3-LI-6(D,A)2-HE-4,20,POL/DA,,TAP)                     A1536 18    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 18    4 
           (ERR-DIG)    Data digitizing error                     A1536 18    5 
           (ERR-S)      Statistical error                         A1536 18    6 
SAMPLE     The target thickness was 270 mu-g/cm2.                 A1536 18    7 
STATUS     (CURVE) Fig.4                                          A1536 18    8 
HISTORY    (20160707C)                                            A1536 18    9 
ENDBIB               7          0                                 A1536 18   10 
COMMON               3          3                                 A1536 18   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 18   12 
MEV        ADEG       NO-DIM                                      A1536 18   13 
        2.0      0.734     0.0046                                 A1536 18   14 
ENDCOMMON            3          0                                 A1536 18   15 
DATA                 3         15                                 A1536 18   16 
ANG-CM     DATA       ERR-S                                       A1536 18   17 
ADEG       NO-DIM     NO-DIM                                      A1536 18   18 
      3.187    -0.5235     0.0297                                 A1536 18   19 
      9.160    -0.3992                                            A1536 18   20 
     14.519    -0.3519                                            A1536 18   21 
     20.494    -0.2158                                            A1536 18   22 
     25.867    -0.1152                                            A1536 18   23 
     28.854    -0.0501                                            A1536 18   24 
     37.800     0.0860                                            A1536 18   25 
     46.129     0.1332     0.0296                                 A1536 18   26 
     53.261     0.1448                                            A1536 18   27 
     60.984     0.1446                                            A1536 18   28 
     68.717     0.1859                                            A1536 18   29 
     76.484     0.3576                                            A1536 18   30 
     80.650     0.3871                                            A1536 18   31 
     84.829     0.4640                                            A1536 18   32 
     88.395     0.4698                                            A1536 18   33 
ENDDATA             17          0                                 A1536 18   34 
ENDSUBENT           33          0                                 A1536 1899999 
SUBENT        A1536019   20160707                             A085A1536 19    1 
BIB                  5          7                                 A1536 19    2 
REACTION   (3-LI-6(D,A)2-HE-4,20,POL/DA,,TAP)                     A1536 19    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 19    4 
           (ERR-DIG)    Data digitizing error                     A1536 19    5 
           (ERR-S)      Statistical error                         A1536 19    6 
SAMPLE     The target thickness was 270 mu-g/cm2.                 A1536 19    7 
STATUS     (CURVE) Fig.4                                          A1536 19    8 
HISTORY    (20160707C)                                            A1536 19    9 
ENDBIB               7          0                                 A1536 19   10 
COMMON               3          3                                 A1536 19   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 19   12 
MEV        ADEG       NO-DIM                                      A1536 19   13 
        2.5      0.528     0.0049                                 A1536 19   14 
ENDCOMMON            3          0                                 A1536 19   15 
DATA                 3         17                                 A1536 19   16 
ANG-CM     DATA       ERR-S                                       A1536 19   17 
ADEG       NO-DIM     NO-DIM                                      A1536 19   18 
      3.976    -0.4583                                            A1536 19   19 
      9.329    -0.3813                                            A1536 19   20 
     14.684    -0.2984                                            A1536 19   21 
     20.041    -0.1859                                            A1536 19   22 
     26.583    -0.1089                                            A1536 19   23 
     28.966    -0.0437                                            A1536 19   24 
     37.882     0.0095                                            A1536 19   25 
     45.609     0.0568     0.0237                                 A1536 19   26 
     53.326    -0.0025     0.0296                                 A1536 19   27 
     61.058     0.0922                                            A1536 19   28 
     68.795     0.2462     0.0298                                 A1536 19   29 
     72.962     0.3351     0.0178                                 A1536 19   30 
     75.344     0.3943     0.0293                                 A1536 19   31 
     77.724     0.4239     0.0297                                 A1536 19   32 
     80.107     0.4950                                            A1536 19   33 
     83.673     0.5187                                            A1536 19   34 
     87.832     0.5246                                            A1536 19   35 
ENDDATA             19          0                                 A1536 19   36 
ENDSUBENT           35          0                                 A1536 1999999 
SUBENT        A1536020   20160707                             A085A1536 20    1 
BIB                  5          6                                 A1536 20    2 
REACTION   (3-LI-6(D,A)2-HE-4,20,POL/DA,,TAP)                     A1536 20    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 20    4 
           (ERR-DIG)    Data digitizing error                     A1536 20    5 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 20    6 
STATUS     (CURVE) Fig.4                                          A1536 20    7 
HISTORY    (20160707C)                                            A1536 20    8 
ENDBIB               6          0                                 A1536 20    9 
COMMON               3          3                                 A1536 20   10 
EN         ANG-ERR-D  ERR-DIG                                     A1536 20   11 
MEV        ADEG       NO-DIM                                      A1536 20   12 
        3.0      0.344     0.0081                                 A1536 20   13 
ENDCOMMON            3          0                                 A1536 20   14 
DATA                 2         16                                 A1536 20   15 
ANG-CM     DATA                                                   A1536 20   16 
ADEG       NO-DIM                                                 A1536 20   17 
      4.722    -0.5653                                            A1536 20   18 
     10.001    -0.5354                                            A1536 20   19 
     15.844    -0.4522                                            A1536 20   20 
     21.669    -0.3275                                            A1536 20   21 
     26.322    -0.2147                                            A1536 20   22 
     29.848    -0.2086                                            A1536 20   23 
     38.653    -0.1726                                            A1536 20   24 
     45.703    -0.1545                                            A1536 20   25 
     52.744    -0.1186                                            A1536 20   26 
     60.329     0.0121                                            A1536 20   27 
     68.468     0.2199                                            A1536 20   28 
     73.135     0.3031                                            A1536 20   29 
     76.041     0.3802                                            A1536 20   30 
     80.155     0.3864                                            A1536 20   31 
     81.905     0.4161                                            A1536 20   32 
     87.784     0.4223                                            A1536 20   33 
ENDDATA             18          0                                 A1536 20   34 
ENDSUBENT           33          0                                 A1536 2099999 
SUBENT        A1536021   20160707                             A085A1536 21    1 
BIB                  5          6                                 A1536 21    2 
REACTION   (3-LI-6(D,A)2-HE-4,20,POL/DA,,TAP)                     A1536 21    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 21    4 
           (ERR-DIG)    Data digitizing error                     A1536 21    5 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 21    6 
STATUS     (CURVE) Fig.4                                          A1536 21    7 
HISTORY    (20160707C)                                            A1536 21    8 
ENDBIB               6          0                                 A1536 21    9 
COMMON               3          3                                 A1536 21   10 
EN         ANG-ERR-D  ERR-DIG                                     A1536 21   11 
MEV        ADEG       NO-DIM                                      A1536 21   12 
        4.0      0.444     0.0055                                 A1536 21   13 
ENDCOMMON            3          0                                 A1536 21   14 
DATA                 2         16                                 A1536 21   15 
ANG-CM     DATA                                                   A1536 21   16 
ADEG       NO-DIM                                                 A1536 21   17 
      4.187    -1.0541                                            A1536 21   18 
      9.003    -0.9761                                            A1536 21   19 
     15.029    -0.8501                                            A1536 21   20 
     20.460    -0.7001                                            A1536 21   21 
     27.677    -0.6222                                            A1536 21   22 
     30.083    -0.5922                                            A1536 21   23 
     38.516    -0.4302                                            A1536 21   24 
     46.957    -0.2322                                            A1536 21   25 
     52.397    -0.0402                                            A1536 21   26 
     60.834     0.1398                                            A1536 21   27 
     69.249     0.2117                                            A1536 21   28 
     72.246     0.1937                                            A1536 21   29 
     77.632     0.1275                                            A1536 21   30 
     80.021     0.0734                                            A1536 21   31 
     84.810     0.0192                                            A1536 21   32 
     88.414     0.0372                                            A1536 21   33 
ENDDATA             18          0                                 A1536 21   34 
ENDSUBENT           33          0                                 A1536 2199999 
SUBENT        A1536022   20160707                             A085A1536 22    1 
BIB                  5          7                                 A1536 22    2 
REACTION   (3-LI-6(D,A)2-HE-4,20,POL/DA,,TAP)                     A1536 22    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 22    4 
           (ERR-DIG)    Data digitizing error                     A1536 22    5 
           (ERR-S)      Statistical error                         A1536 22    6 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 22    7 
STATUS     (CURVE) Fig.4                                          A1536 22    8 
HISTORY    (20160707C)                                            A1536 22    9 
ENDBIB               7          0                                 A1536 22   10 
COMMON               3          3                                 A1536 22   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 22   12 
MEV        ADEG       NO-DIM                                      A1536 22   13 
        5.0      0.485     0.0051                                 A1536 22   14 
ENDCOMMON            3          0                                 A1536 22   15 
DATA                 3         20                                 A1536 22   16 
ANG-CM     DATA       ERR-S                                       A1536 22   17 
ADEG       NO-DIM     NO-DIM                                      A1536 22   18 
      2.374    -0.7531     0.0239                                 A1536 22   19 
      7.861    -0.8010                                            A1536 22   20 
     14.646    -0.6882                                            A1536 22   21 
     20.814    -0.5872                                            A1536 22   22 
     26.353    -0.5220                                            A1536 22   23 
     29.444    -0.4567                                            A1536 22   24 
     39.353    -0.2071                                            A1536 22   25 
     48.090     0.1556                                            A1536 22   26 
     53.064     0.3220                                            A1536 22   27 
     53.662     0.2923                                            A1536 22   28 
     57.376     0.3814                                            A1536 22   29 
     62.300     0.4407                                            A1536 22   30 
     69.003     0.3749                                            A1536 22   31 
     70.804     0.2975                                            A1536 22   32 
     74.435     0.2080                                            A1536 22   33 
     78.654     0.0650                                            A1536 22   34 
     81.067    -0.0125                                            A1536 22   35 
     83.493    -0.0602     0.0297                                 A1536 22   36 
     84.693    -0.1139                                            A1536 22   37 
     89.554    -0.1914                                            A1536 22   38 
ENDDATA             22          0                                 A1536 22   39 
ENDSUBENT           38          0                                 A1536 2299999 
SUBENT        A1536023   20160707                             A085A1536 23    1 
BIB                  5          7                                 A1536 23    2 
REACTION   (3-LI-6(D,A)2-HE-4,20,POL/DA,,TAP)                     A1536 23    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 23    4 
           (ERR-DIG)    Data digitizing error                     A1536 23    5 
           (ERR-S)      Statistical error                         A1536 23    6 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 23    7 
STATUS     (CURVE) Fig.4                                          A1536 23    8 
HISTORY    (20160707C)                                            A1536 23    9 
ENDBIB               7          0                                 A1536 23   10 
COMMON               3          3                                 A1536 23   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 23   12 
MEV        ADEG       NO-DIM                                      A1536 23   13 
        6.0      0.666     0.0067                                 A1536 23   14 
ENDCOMMON            3          0                                 A1536 23   15 
DATA                 3         18                                 A1536 23   16 
ANG-CM     DATA       ERR-S                                       A1536 23   17 
ADEG       NO-DIM     NO-DIM                                      A1536 23   18 
      3.686     0.5238     0.0361                                 A1536 23   19 
      9.698     0.3494     0.0421                                 A1536 23   20 
     11.508     0.2171     0.0361                                 A1536 23   21 
     15.729    -0.0716     0.0301                                 A1536 23   22 
     17.533    -0.1257     0.0310                                 A1536 23   23 
     22.343    -0.2700                                            A1536 23   24 
     28.946    -0.3181                                            A1536 23   25 
     31.341    -0.2579                                            A1536 23   26 
     39.721    -0.0052                                            A1536 23   27 
     45.103     0.2234                                            A1536 23   28 
     49.293     0.3437                                            A1536 23   29 
     53.484     0.4580                                            A1536 23   30 
     63.080     0.4942                                            A1536 23   31 
     69.092     0.3258                                            A1536 23   32 
     71.502     0.1815                                            A1536 23   33 
     76.922    -0.0891                                            A1536 23   34 
     84.149    -0.4620                                            A1536 23   35 
     88.358    -0.5883                                            A1536 23   36 
ENDDATA             20          0                                 A1536 23   37 
ENDSUBENT           36          0                                 A1536 2399999 
SUBENT        A1536024   20160707                             A085A1536 24    1 
BIB                  5          7                                 A1536 24    2 
REACTION   (3-LI-6(D,A)2-HE-4,20,POL/DA,,TAP)                     A1536 24    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 24    4 
           (ERR-DIG)    Data digitizing error                     A1536 24    5 
           (ERR-S)      Statistical error                         A1536 24    6 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 24    7 
STATUS     (CURVE) Fig.4                                          A1536 24    8 
HISTORY    (20160707C)                                            A1536 24    9 
ENDBIB               7          0                                 A1536 24   10 
COMMON               3          3                                 A1536 24   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 24   12 
MEV        ADEG       NO-DIM                                      A1536 24   13 
        7.0      0.683     0.0065                                 A1536 24   14 
ENDCOMMON            3          0                                 A1536 24   15 
DATA                 3         16                                 A1536 24   16 
ANG-CM     DATA       ERR-S                                       A1536 24   17 
ADEG       NO-DIM     NO-DIM                                      A1536 24   18 
      4.334    -0.1197     0.0307                                 A1536 24   19 
     10.338    -0.0896     0.0302                                 A1536 24   20 
     15.707    -0.3188                                            A1536 24   21 
     22.298    -0.3852                                            A1536 24   22 
     28.305    -0.3310                                            A1536 24   23 
     31.914    -0.2648                                            A1536 24   24 
     41.565     0.1150                                            A1536 24   25 
     46.995     0.3381                                            A1536 24   26 
     49.412     0.4647                                            A1536 24   27 
     55.427     0.5791                                            A1536 24   28 
     64.413     0.4765                                            A1536 24   29 
     68.591     0.3136                                            A1536 24   30 
     72.758     0.0663                                            A1536 24   31 
     75.128    -0.1568                                            A1536 24   32 
     83.466    -0.6152                                            A1536 24   33 
     88.848    -0.7419                                            A1536 24   34 
ENDDATA             18          0                                 A1536 24   35 
ENDSUBENT           34          0                                 A1536 2499999 
SUBENT        A1536025   20160707                             A085A1536 25    1 
BIB                  5          7                                 A1536 25    2 
REACTION   (3-LI-6(D,A)2-HE-4,20,POL/DA,,TAP)                     A1536 25    3 
ERR-ANALYS (ANG-ERR-D)  Angle digitizing error                    A1536 25    4 
           (ERR-DIG)    Data digitizing error                     A1536 25    5 
           (ERR-S)      Statistical error                         A1536 25    6 
SAMPLE     The target thickness was 300 to 3000 mu-g/cm2.         A1536 25    7 
STATUS     (CURVE) Fig.4                                          A1536 25    8 
HISTORY    (20160707C)                                            A1536 25    9 
ENDBIB               7          0                                 A1536 25   10 
COMMON               3          3                                 A1536 25   11 
EN         ANG-ERR-D  ERR-DIG                                     A1536 25   12 
MEV        ADEG       NO-DIM                                      A1536 25   13 
        8.0      0.596     0.0034                                 A1536 25   14 
ENDCOMMON            3          0                                 A1536 25   15 
DATA                 3         16                                 A1536 25   16 
ANG-CM     DATA       ERR-S                                       A1536 25   17 
ADEG       NO-DIM     NO-DIM                                      A1536 25   18 
      2.547    -0.1739      0.030                                 A1536 25   19 
      9.221    -0.2582      0.036                                 A1536 25   20 
     15.283    -0.2823                                            A1536 25   21 
     21.949    -0.2762                                            A1536 25   22 
     28.610    -0.2158                                            A1536 25   23 
     31.634    -0.1435                                            A1536 25   24 
     40.694     0.2064                                            A1536 25   25 
     46.734     0.4416                                            A1536 25   26 
     50.361     0.5502                                            A1536 25   27 
     55.204     0.6105                                            A1536 25   28 
     64.913     0.4719                                            A1536 25   29 
     68.567     0.2669                                            A1536 25   30 
     73.444    -0.0587                                            A1536 25   31 
     75.889    -0.2999                                            A1536 25   32 
     83.812    -0.8063                                            A1536 25   33 
     88.676    -0.9872                                            A1536 25   34 
ENDDATA             18          0                                 A1536 25   35 
ENDSUBENT           34          0                                 A1536 2599999 
