ENTRY            A1439   19990323                             0000A143900000001 
SUBENT        A1439001   19990323                             0000A143900100001 
BIB                  7         14                                 A143900100002 
INSTITUTE  (2FR BRC)                                              A143900100003 
REFERENCE  (R,CEA-R-4270,185,198604)                              A143900100004 
AUTHOR     (G.SURGET)                                             A143900100005 
TITLE      Parametres deduced from the analysis of the reaction   A143900100006 
           7Li(d,a)5He and diffusion of the 7Li(d,d)7Li           A143900100007 
SAMPLE     Natural 7Li(92.6%) and 6Li(7.4%) evaporated on carbon  A143900100008 
           backing. Thickness 20 mu-g/cm**2.                      A143900100009 
DETECTOR   (SOLST) 8 detectors in conjuction (30,50,70,90,110,130,A143900100010 
           150,170 degr.)                                         A143900100011 
HISTORY    (19871019C) Compilation Produced by Arzamas RFNC-VNIIEFA143900100012 
           (19971023A) Comment Record is Deleted As O. Schwerer   A143900100013 
           Recommended. Little Corrections in A1439002.           A143900100014 
           (19971023U) Last checking has been done.               A143900100015 
           (19990220U)CNPD: corrected 4-dig. year and lower cases.A143900100016 
ENDBIB              14          0                                 A143900100017 
NOCOMMON             0          0                                 A143900100018 
ENDSUBENT           17          0                                 A143900199999 
SUBENT        A1439002   19990323                             0000A143900200001 
BIB                  3          4                                 A143900200002 
REACTION   (3-LI-7(D,A)2-HE-5,PAR,DA,,LEG/REL,EXP)                A143900200003 
ERR-ANALYS (EN-ERR) Digitizing error                              A143900200004 
           (DATA-ERR) Digitizing error                            A143900200005 
STATUS     (CURVE) Fig 16                                         A143900200006 
ENDBIB               4          0                                 A143900200007 
COMMON               2          3                                 A143900200008 
E-LVL      EN-ERR                                                 A143900200009 
MEV        MEV                                                    A143900200010 
         0. 0.004                                                 A143900200011 
ENDCOMMON            3          0                                 A143900200012 
DATA                 4        188                                 A143900200013 
     0.8689     1.        -2.454      0.082                       A143900200083 
     0.8776     2.        -5.343      0.1644                      A143900200084 
     0.8937     3.         0.2734     0.1587                      A143900200085 
     0.8938     0.        29.48       0.3958                      A143900200086 
     0.8949     1.        -2.348      0.082                       A143900200087 
     0.8983     2.        -4.717      0.1644                      A143900200088 
     0.9198     0.        28.43       0.3958                      A143900200089 
     0.9249     3.         0.0668     0.1587                      A143900200090 
     0.9262     1.        -0.9679     0.082                       A143900200091 
     0.9295     2.        -4.298      0.1644                      A143900200092 
     0.9418     1.        -0.1187     0.082                       A143900200093 
     0.945      2.        -3.464      0.1644                      A143900200094 
     0.9458     0.        27.38       0.3958                      A143900200095 
     0.9678     1.        -0.1192     0.082                       A143900200096 
     0.9717     0.        27.9        0.3958                      A143900200097 
     0.9769     3.        -1.179      0.1587                      A143900200098 
     0.9814     2.        -2.213      0.1644                      A143900200099 
     0.9886     1.        -0.332      0.082                       A143900200100 
     0.9925     0.        29.48       0.3958                      A143900200101 
     0.9926     3.        -2.635      0.1587                      A143900200102 
     1.002      2.        -0.9622     0.1644                      A143900200103 
     1.003      0.        30.01       0.3958                      A143900200104 
     1.004      1.        -0.0137     0.082                       A143900200105 
     1.008      3.        -3.466      0.1587                      A143900200106 
     1.012      2.        -0.1288     0.1644                      A143900200107 
     1.018      0.        32.11       0.3958                      A143900200108 
     1.019      3.        -4.506      0.1587                      A143900200109 
     1.025      1.        -2.032      0.082                       A143900200110 
     1.03       1.        -4.262      0.082                       A143900200111 
     1.039      0.        31.59       0.3958                      A143900200112 
     1.039      3.        -4.921      0.1587                      A143900200113 
     1.044      0.        30.01       0.3958                      A143900200114 
     1.044      2.        -0.1264     0.1644                      A143900200115 
     1.045      3.        -3.464      0.1587                      A143900200116 
     1.046      1.        -5.749      0.082                       A143900200117 
     1.059      2.        -0.5414     0.1644                      A143900200118 
     1.066      1.        -7.342      0.082                       A143900200119 
     1.071      0.        26.85       0.3958                      A143900200120 
     1.076      3.        -3.047      0.1587                      A143900200121 
     1.085      2.        -1.788      0.1644                      A143900200122 
     1.091      0.        22.11       0.3958                      A143900200123 
     1.092      1.        -6.706      0.082                       A143900200124 
     1.097      3.        -1.589      0.1587                      A143900200125 
     1.106      2.        -2.827      0.1644                      A143900200126 
     1.118      1.        -5.963      0.082                       A143900200127 
     1.122      3.        -0.3399     0.1587                      A143900200128 
     1.132      2.        -2.201      0.1644                      A143900200129 
     1.144      1.        -5.538      0.082                       A143900200130 
     1.148      0.        18.43       0.3958                      A143900200131 
     1.148      3.        -1.171      0.1587                      A143900200132 
     1.158      2.        -2.823      0.1644                      A143900200133 
     1.169      3.         0.2865     0.1587                      A143900200134 
     1.174      0.        17.38       0.3958                      A143900200135 
     1.176      1.        -4.265      0.082                       A143900200136 
     1.179      2.        -2.405      0.1644                      A143900200137 
     1.2        0.        15.8        0.3958                      A143900200138 
     1.202      1.        -4.372      0.082                       A143900200139 
     1.205      2.        -1.571      0.1644                      A143900200140 
     1.247      0.        15.27       0.3958                      A143900200141 
     1.248      1.        -3.098      0.082                       A143900200142 
     1.252      2.        -1.359      0.1644                      A143900200143 
     1.252      3.         0.7066     0.1587                      A143900200144 
     1.299      0.        15.27       0.3958                      A143900200145 
     1.299      3.         0.5008     0.1587                      A143900200146 
     1.3        1.        -2.037      0.082                       A143900200147 
     1.304      2.        -0.522      0.1644                      A143900200148 
     1.346      3.        -0.1212     0.1587                      A143900200149 
     1.35       2.        -0.5182     0.1644                      A143900200150 
     1.351      0.        14.75       0.3958                      A143900200151 
     1.352      1.        -1.507      0.082                       A143900200152 
     1.398      0.        15.27       0.3958                      A143900200153 
     1.402      2.         0.9429     0.1644                      A143900200154 
     1.404      1.        -0.9773     0.082                       A143900200155 
     1.45       0.        16.85       0.3958                      A143900200156 
     1.45       3.         1.132      0.1587                      A143900200157 
     1.454      2.         2.196      0.1644                      A143900200158 
     1.462      1.         0.4021     0.082                       A143900200159 
     1.501      2.         3.032      0.1644                      A143900200160 
     1.502      0.        15.8        0.3958                      A143900200161 
     1.502      3.         0.3023     0.1587                      A143900200162 
     1.508      1.        -0.6608     0.082                       A143900200163 
     1.554      0.        17.91       0.3958                      A143900200164 
     1.554      3.         0.0967     0.1587                      A143900200165 
     1.558      2.         3.453      0.1644                      A143900200166 
     1.56       1.         0.9311     0.082                       A143900200167 
     1.601      0.        19.49       0.3958                      A143900200168 
     1.601      3.         0.307      0.1587                      A143900200169 
     1.605      2.         4.497      0.1644                      A143900200170 
     1.612      1.         2.417      0.082                       A143900200171 
     1.653      0.        21.07       0.3958                      A143900200172 
     1.657      2.         5.126      0.1644                      A143900200173 
     1.658      3.         0.1017     0.1587                      A143900200174 
     1.659      1.         2.204      0.082                       A143900200175 
     1.699      0.        22.12       0.3958                      A143900200176 
     1.699      3.         0.9359     0.1587                      A143900200177 
     1.701      1.         3.265      0.082                       A143900200178 
     1.703      2.         6.587      0.1644                      A143900200179 
     1.751      0.        23.7        0.3958                      A143900200180 
     1.755      2.         7.215      0.1644                      A143900200181 
     1.762      3.         1.355      0.1587                      A143900200182 
     1.763      1.         3.688      0.082                       A143900200183 
     1.8        1.         3.369      0.082                       A143900200184 
     1.803      0.        25.28       0.3958                      A143900200185 
     1.803      3.         0.1086     0.1587                      A143900200186 
     1.807      2.         8.26       0.1644                      A143900200187 
     1.855      0.        26.33       0.3958                      A143900200188 
     1.855      3.         0.1111     0.1587                      A143900200189 
     1.857      1.         4.111      0.082                       A143900200190 
     1.859      2.         9.097      0.1644                      A143900200191 
     1.902      3.         2.402      0.1587                      A143900200192 
     1.903      1.         4.004      0.082                       A143900200193 
     1.907      0.        27.39       0.3958                      A143900200194 
     1.911      2.        11.39       0.1644                      A143900200195 
     1.956      1.         3.26       0.082                       A143900200196 
     1.958      2.        11.81       0.1644                      A143900200197 
     1.959      0.        28.97       0.3958                      A143900200198 
     1.959      3.         2.821      0.1587                      A143900200199 
     2.001      0.        31.07       0.3958                      A143900200200 
     2.004      2.        13.06       0.1644                      A143900200201 
     2.011      3.         2.407      0.1587                      A143900200202 
     2.013      1.         3.577      0.082                       A143900200203 
ENDDATA            190          0                                 A143900200204 
ENDSUBENT          203          0                                 A143900299999 
ENDENTRY             2          0                                 A143999999999 
