ENTRY            A1427   19990323                             0000A142700000001 
SUBENT        A1427001   19990323                             0000A142700100001 
BIB                  8         11                                 A142700100002 
INSTITUTE  (3AULCBR)                                              A142700100003 
REFERENCE  (J,PL/B,30,(2),100,196909)                             A142700100004 
AUTHOR     (J.L.BLACK,W.J.CAELLI,D.L.LIVESEY,R.B.WATSON)          A142700100005 
TITLE      Search for lowest T=2 state of 8Be : experimental      A142700100006 
FACILITY   (VDGT)                                                 A142700100007 
SAMPLE     Enriched 6Li metal largets were prepared by evaporationA142700100008 
           of the metal onto thin layers of formvar which had     A142700100009 
           previously been picked up on 15 mu-g/cm**2 carbon foilsA142700100010 
DETECTOR   (SOLST) Silicon surface-barrier counters               A142700100011 
HISTORY    (19800804C) Compilation produced by Arzamas RFNC-VNIIEFA142700100012 
           (19990220U)CNPD: corrected 4-dig. year and lower cases.A142700100013 
ENDBIB              11          0                                 A142700100014 
NOCOMMON             0          0                                 A142700100015 
ENDSUBENT           14          0                                 A142700199999 
SUBENT        A1427002   19990323                             0000A142700200001 
BIB                  3          6                                 A142700200002 
REACTION   ((3-LI-6(D,P)3-LI-7,PAR,DA,,,EXP)//                    A142700200003 
           (3-LI-6(D,P)3-LI-7,PAR,DA,,,EXP))                      A142700200004 
ERR-ANALYS (EN-ERR) Digitizing error                              A142700200005 
           (DATA-ERR) From graphic bars (statistical)             A142700200006 
           and digitizing error                                   A142700200007 
STATUS     (CURVE) Fig 1                                          A142700200008 
ENDBIB               6          0                                 A142700200009 
COMMON               3          3                                 A142700200010 
EN-ERR     E-LVL-DN   E-LVL-NM                                    A142700200011 
MEV        MEV        MEV                                         A142700200012 
 0.001       0.0        0.48                                      A142700200013 
ENDCOMMON            3          0                                 A142700200014 
DATA                 4        175                                 A142700200015 
     6.939     45.         0.7355     0.0304                      A142700200105 
     6.939     90.         0.4563     0.0304                      A142700200106 
     6.943     45.         0.7578     0.0276                      A142700200107 
     6.943     90.         0.4675     0.0249                      A142700200108 
     6.945     90.         0.4482     0.0249                      A142700200109 
     6.947     45.         0.7248     0.0304                      A142700200110 
     6.949     45.         0.7277     0.0277                      A142700200111 
     6.949     90.         0.5147     0.0222                      A142700200112 
     6.951     90.         0.4817     0.0221                      A142700200113 
     6.952     45.         0.6946     0.0304                      A142700200114 
     6.954     90.         0.4874     0.0249                      A142700200115 
     6.956     45.         0.7446     0.0277                      A142700200116 
     6.957     90.         0.4931     0.0276                      A142700200117 
     6.959     45.         0.7392     0.0277                      A142700200118 
     6.961     90.         0.4517     0.0276                      A142700200119 
     6.962     45.         0.7587     0.0277                      A142700200120 
     6.965     90.         0.4464     0.0249                      A142700200121 
     6.966     45.         0.7976     0.0276                      A142700200122 
     6.968     90.         0.4438     0.0248                      A142700200123 
     6.969     45.         0.7756     0.0277                      A142700200124 
     6.971     45.         0.7674     0.0277                      A142700200125 
     6.971     90.         0.4439     0.0221                      A142700200126 
     6.975     90.         0.4385     0.0249                      A142700200127 
     6.976     45.         0.7732     0.0304                      A142700200128 
     6.977     90.         0.4221     0.0221                      A142700200129 
     6.978     45.         0.765      0.0304                      A142700200130 
     6.981     90.         0.425      0.0193                      A142700200131 
     6.982     45.         0.7652     0.0276                      A142700200132 
     6.984     45.         0.7653     0.0277                      A142700200133 
     6.984     90.         0.4334     0.0221                      A142700200134 
     6.986     45.         0.7598     0.0331                      A142700200135 
     6.986     90.         0.439      0.0249                      A142700200136 
     6.989     90.         0.4447     0.0249                      A142700200137 
     6.99      45.         0.7738     0.0277                      A142700200138 
     6.993     90.         0.4477     0.0249                      A142700200139 
     6.994     45.         0.7519     0.0276                      A142700200140 
     6.996     45.         0.7354     0.0304                      A142700200141 
     6.997     90.         0.4257     0.0249                      A142700200142 
     6.998     90.         0.4203     0.0276                      A142700200143 
     7.        45.         0.7577     0.0303                      A142700200144 
     7.002     45.         0.7744     0.0276                      A142700200145 
     7.002     90.         0.437      0.0249                      A142700200146 
     7.005     45.         0.7773     0.0276                      A142700200147 
     7.006     90.         0.4289     0.0249                      A142700200148 
     7.009     45.         0.7802     0.0249                      A142700200149 
     7.009     90.         0.4179     0.0222                      A142700200150 
     7.011     45.         0.7554     0.0277                      A142700200151 
     7.012     90.         0.443      0.0249                      A142700200152 
     7.015     45.         0.7639     0.0276                      A142700200153 
     7.015     90.         0.4459     0.0222                      A142700200154 
     7.018     90.         0.4239     0.0194                      A142700200155 
     7.019     45.         0.7586     0.0304                      A142700200156 
     7.021     90.         0.449      0.0249                      A142700200157 
     7.022     45.         0.7449     0.0304                      A142700200158 
     7.025     45.         0.7644     0.0304                      A142700200159 
     7.025     90.         0.4491     0.0222                      A142700200160 
     7.027     90.         0.4603     0.0221                      A142700200161 
     7.031     90.         0.4466     0.0193                      A142700200162 
     7.033     90.         0.4495     0.0249                      A142700200163 
     7.036     90.         0.4469     0.0276                      A142700200164 
     7.04      90.         0.4637     0.0249                      A142700200165 
     7.043     90.         0.4416     0.0277                      A142700200166 
     7.046     90.         0.4529     0.0249                      A142700200167 
     7.049     90.         0.4558     0.0221                      A142700200168 
     7.052     90.         0.431      0.0304                      A142700200169 
     7.056     90.         0.4257     0.0276                      A142700200170 
     7.059     90.         0.47       0.0277                      A142700200171 
     7.063     90.         0.4647     0.0249                      A142700200172 
     7.065     90.         0.426      0.0305                      A142700200173 
     7.069     90.         0.4677     0.0249                      A142700200174 
     7.071     90.         0.4291     0.0249                      A142700200175 
     7.075     90.         0.4155     0.0277                      A142700200176 
     7.077     90.         0.446      0.0304                      A142700200177 
     7.081     90.         0.4407     0.0221                      A142700200178 
     7.087     90.         0.4326     0.0193                      A142700200179 
     7.09      90.         0.4383     0.0194                      A142700200180 
     7.094     90.         0.444      0.0193                      A142700200181 
     7.099     90.         0.447      0.0138                      A142700200182 
     7.104     90.         0.45       0.0166                      A142700200183 
     7.107     90.         0.4308     0.0166                      A142700200184 
     7.111     90.         0.4393     0.0193                      A142700200185 
     7.115     90.         0.4312     0.0138                      A142700200186 
     7.12      90.         0.4424     0.0222                      A142700200187 
     7.125     90.         0.4427     0.0166                      A142700200188 
     7.13      90.         0.4291     0.0166                      A142700200189 
     7.134     90.         0.4376     0.0193                      A142700200190 
     7.138     90.         0.4405     0.0193                      A142700200191 
     7.142     90.         0.4352     0.0193                      A142700200192 
ENDDATA            177          0                                 A142700200193 
ENDSUBENT          192          0                                 A142700299999 
SUBENT        A1427003   19990323                             0000A142700300001 
BIB                  3          6                                 A142700300002 
REACTION   ((3-LI-6(D,P)3-LI-7,PAR,DA,,,EXP)//                    A142700300003 
           (3-LI-6(D,P)3-LI-7,PAR,DA,,,EXP))                      A142700300004 
ERR-ANALYS (EN-ERR) Digitizing error                              A142700300005 
           (DATA-ERR) From graphic bars (statistical)             A142700300006 
           and digitizing error                                   A142700300007 
STATUS     (CURVE) Fig 2 left                                     A142700300008 
ENDBIB               6          0                                 A142700300009 
COMMON               3          3                                 A142700300010 
EN-ERR     E-LVL-DN   E-LVL-NM                                    A142700300011 
MEV        MEV        MEV                                         A142700300012 
 0.0006      0.0        0.48                                      A142700300013 
ENDCOMMON            3          0                                 A142700300014 
DATA                 4         90                                 A142700300015 
EN         ANG        DATA       DATA-ERR                         A142700300016 
MEV        ADEG       NO-DIM     NO-DIM                           A142700300017 
     6.911     73.         0.4859     0.0164                      A142700300018 
     6.911     90.         0.4373     0.0167                      A142700300019 
     6.915     45.         0.6676     0.031                       A142700300020 
     6.915     73.         0.5189     0.0136                      A142700300021 
     6.915     90.         0.4375     0.0148                      A142700300022 
     6.919     25.         0.7516     0.0067                      A142700300023 
     6.919     45.         0.6734     0.031                       A142700300024 
     6.919     73.         0.5029     0.019                       A142700300025 
     6.92      90.         0.4397     0.011                       A142700300026 
     6.921     45.         0.6635     0.0258                      A142700300027 
     6.922     25.         0.7585     0.0054                      A142700300028 
     6.923     73.         0.5006     0.0163                      A142700300029 
     6.923     90.         0.4343     0.0147                      A142700300030 
     6.925     45.         0.7003     0.0154                      A142700300031 
     6.925     73.         0.5008     0.0081                      A142700300032 
     6.926     25.         0.7519     0.0067                      A142700300033 
     6.926     90.         0.4364     0.0166                      A142700300034 
     6.928     45.         0.6389     0.0309                      A142700300035 
     6.928     73.         0.5092     0.0164                      A142700300036 
     6.929     90.         0.4272     0.0111                      A142700300037 
     6.93      25.         0.7548     0.0054                      A142700300038 
     6.931     45.         0.7014     0.0206                      A142700300039 
     6.932     73.         0.5068     0.0109                      A142700300040 
     6.932     90.         0.433      0.0166                      A142700300041 
     6.934     45.         0.6761     0.0206                      A142700300042 
     6.934     73.         0.5207     0.0163                      A142700300043 
     6.935     90.         0.4368     0.013                       A142700300044 
     6.936     25.         0.7578     0.0067                      A142700300045 
     6.938     45.         0.6664     0.036                       A142700300046 
     6.938     73.         0.5101     0.0135                      A142700300047 
     6.939     25.         0.7498     0.0041                      A142700300048 
     6.939     90.         0.4556     0.0184                      A142700300049 
     6.94      45.         0.6564     0.0206                      A142700300050 
     6.941     73.         0.5513     0.0136                      A142700300051 
     6.942     25.         0.7486     0.0068                      A142700300052 
     6.942     90.         0.4651     0.0148                      A142700300053 
     6.944     45.         0.6621     0.0258                      A142700300054 
     6.944     73.         0.5461     0.0163                      A142700300055 
     6.945     90.         0.4819     0.0185                      A142700300056 
     6.946     25.         0.742      0.0081                      A142700300057 
     6.947     45.         0.6678     0.0259                      A142700300058 
     6.947     73.         0.5382     0.0136                      A142700300059 
     6.948     25.         0.7367     0.0068                      A142700300060 
     6.948     90.         0.4783     0.0167                      A142700300061 
     6.95      45.         0.6839     0.0309                      A142700300062 
     6.951     73.         0.5358     0.0136                      A142700300063 
     6.951     90.         0.4804     0.0147                      A142700300064 
     6.952     25.         0.7369     0.0067                      A142700300065 
     6.953     45.         0.705      0.0309                      A142700300066 
     6.954     73.         0.5306     0.0109                      A142700300067 
     6.954     90.         0.4787     0.0185                      A142700300068 
     6.955     25.         0.7356     0.0068                      A142700300069 
     6.956     45.         0.7004     0.0308                      A142700300070 
     6.957     25.         0.7438     0.0054                      A142700300071 
     6.957     73.         0.5364     0.0136                      A142700300072 
     6.957     90.         0.4585     0.0148                      A142700300073 
     6.959     45.         0.6907     0.0258                      A142700300074 
     6.96      73.         0.5284     0.0136                      A142700300075 
     6.96      90.         0.4625     0.0166                      A142700300076 
     6.961     25.         0.7386     0.0041                      A142700300077 
     6.962     45.         0.7067     0.0258                      A142700300078 
     6.963     90.         0.4478     0.0148                      A142700300079 
     6.964     25.         0.7401     0.0054                      A142700300080 
     6.964     73.         0.5397     0.0136                      A142700300081 
     6.966     45.         0.7228     0.0309                      A142700300082 
     6.967     25.         0.7443     0.0067                      A142700300083 
     6.967     73.         0.5127     0.0136                      A142700300084 
     6.967     90.         0.4425     0.0111                      A142700300085 
     6.969     45.         0.7234     0.0308                      A142700300086 
     6.97      25.         0.7403     0.0068                      A142700300087 
     6.971     73.         0.513      0.0136                      A142700300088 
     6.971     90.         0.4354     0.0147                      A142700300089 
     6.974     25.         0.7486     0.0067                      A142700300090 
     6.974     45.         0.7242     0.0413                      A142700300091 
     6.974     73.         0.5215     0.0136                      A142700300092 
     6.974     90.         0.43       0.0129                      A142700300093 
     6.977     45.         0.7247     0.031                       A142700300094 
     6.978     25.         0.7474     0.0054                      A142700300095 
     6.978     73.         0.5328     0.0135                      A142700300096 
     6.979     90.         0.4229     0.0129                      A142700300097 
     6.981     25.         0.7463     0.0054                      A142700300098 
     6.981     45.         0.6997     0.0256                      A142700300099 
     6.982     90.         0.4342     0.0166                      A142700300100 
     6.983     73.         0.5059     0.0163                      A142700300101 
     6.985     25.         0.7478     0.0054                      A142700300102 
     6.988     45.         0.7265     0.0154                      A142700300103 
     6.989     25.         0.7452     0.0081                      A142700300104 
     6.989     73.         0.5092     0.0109                      A142700300105 
     6.989     90.         0.4272     0.0148                      A142700300106 
     6.996     25.         0.755      0.0041                      A142700300107 
ENDDATA             92          0                                 A142700300108 
ENDSUBENT          107          0                                 A142700399999 
SUBENT        A1427004   19990323                             0000A142700400001 
BIB                  4          7                                 A142700400002 
REACTION   (3-LI-6(D,A)2-HE-4,,DA,,REL,EXP)                       A142700400003 
ERR-ANALYS (EN-ERR) Digitizing error                              A142700400004 
           (DATA-ERR) From graphic bars and the digitizing        A142700400005 
           The error bars were not discussed.                     A142700400006 
COMMENT    The (d,a) excitation functions obtained by normalizing A142700400007 
           the yield against that form 6li(d,p0) at thetal=25 deg.A142700400008 
STATUS     (CURVE) Fig 2 right                                    A142700400009 
ENDBIB               7          0                                 A142700400010 
COMMON               1          3                                 A142700400011 
EN-ERR                                                            A142700400012 
MEV                                                               A142700400013 
 0.0006                                                           A142700400014 
ENDCOMMON            3          0                                 A142700400015 
DATA                 4        111                                 A142700400016 
EN         ANG        DATA       DATA-ERR                         A142700400017 
MEV        ADEG       ARB-UNITS  ARB-UNITS                        A142700400018 
     6.917     73.      8484.       190.9                         A142700400019 
     6.918     90.     0.1415E+05   160.                          A142700400020 
     6.921     73.      8405.       163.3                         A142700400021 
     6.921    152.      3059.       107.7                         A142700400022 
     6.921    165.      4155.        83.3                         A142700400023 
     6.922     45.      6573.       137.3                         A142700400024 
     6.922     90.     0.1426E+05   159.                          A142700400025 
     6.925     90.     0.1395E+05   213.                          A142700400026 
     6.925    152.      3143.       134.5                         A142700400027 
     6.925    165.      4129.        97.                          A142700400028 
     6.926     45.      6494.       137.6                         A142700400029 
     6.926     73.      8299.       163.3                         A142700400030 
     6.928     45.      6577.       109.9                         A142700400031 
     6.928     73.      8464.       136.1                         A142700400032 
     6.928     90.     0.1384E+05   266.                          A142700400033 
     6.928    152.      3145.       134.7                         A142700400034 
     6.929    165.      4060.        83.3                         A142700400035 
     6.931     45.      6415.       165.                          A142700400036 
     6.931     73.      8384.       163.6                         A142700400037 
     6.931    152.      3011.       134.8                         A142700400038 
     6.931    165.      4047.        55.4                         A142700400039 
     6.932     90.     0.1395E+05   161.                          A142700400040 
     6.934     73.      8358.       136.                          A142700400041 
     6.935     45.      6499.       164.7                         A142700400042 
     6.935     90.     0.1391E+05   212.                          A142700400043 
     6.935    152.      3256.       135.1                         A142700400044 
     6.935    165.      4146.       110.9                         A142700400045 
     6.937     73.      8196.       136.4                         A142700400046 
     6.937    152.      3258.       107.7                         A142700400047 
     6.937    165.      4216.        83.3                         A142700400048 
     6.938     45.      6446.       137.                          A142700400049 
     6.938     90.     0.1386E+05   160.                          A142700400050 
     6.94      73.      8117.       135.7                         A142700400051 
     6.94      90.     0.1359E+05   214.                          A142700400052 
     6.94     165.      4092.        97.                          A142700400053 
     6.941     45.      6448.       109.6                         A142700400054 
     6.941    152.      3314.        80.7                         A142700400055 
     6.944     45.      6286.       109.6                         A142700400056 
     6.944     73.      8255.       136.                          A142700400057 
     6.944     90.     0.1328E+05   213.                          A142700400058 
     6.944    152.      3451.       162.1                         A142700400059 
     6.944    165.      4107.        83.3                         A142700400060 
     6.946     73.      8093.       108.8                         A142700400061 
     6.947     45.      6342.       164.4                         A142700400062 
     6.947     90.     0.1333E+05   267.                          A142700400063 
     6.947    152.      3560.       135.1                         A142700400064 
     6.947    165.      4316.       111.1                         A142700400065 
     6.95      73.      8204.       136.1                         A142700400066 
     6.95      90.     0.1312E+05   214.                          A142700400067 
     6.95     152.      3590.       134.7                         A142700400068 
     6.95     165.      4386.       110.9                         A142700400069 
     6.953     45.      6319.       191.                          A142700400070 
     6.953     73.      8015.       136.1                         A142700400071 
     6.953     90.     0.1339E+05   266.                          A142700400072 
     6.953    165.      4401.       111.1                         A142700400073 
     6.954    152.      3403.       162.1                         A142700400074 
     6.956     73.      8099.       163.3                         A142700400075 
     6.956     90.     0.1350E+05   320.                          A142700400076 
     6.956    165.      4360.        83.3                         A142700400077 
     6.957     45.      6294.       164.                          A142700400078 
     6.957    152.      3431.       135.1                         A142700400079 
     6.959    152.      3298.       135.1                         A142700400080 
     6.96      45.      6432.       136.6                         A142700400081 
     6.96      73.      8101.       136.                          A142700400082 
     6.96      90.     0.1351E+05   212.                          A142700400083 
     6.96     165.      4306.        97.2                         A142700400084 
     6.962     45.      6461.       191.7                         A142700400085 
     6.962     73.      8048.       163.7                         A142700400086 
     6.962     90.     0.1351E+05   267.                          A142700400087 
     6.962    165.      4237.        83.2                         A142700400088 
     6.963    152.      3381.       108.1                         A142700400089 
     6.965     45.      6381.       109.6                         A142700400090 
     6.965     73.      8023.       163.3                         A142700400091 
     6.965     90.     0.1357E+05   266.                          A142700400092 
     6.965    165.      4113.       111.1                         A142700400093 
     6.966    152.      3302.       108.                          A142700400094 
     6.968    152.      3438.       135.1                         A142700400095 
     6.968    165.      4128.        97.2                         A142700400096 
     6.969     45.      6547.       164.6                         A142700400097 
     6.969     73.      8025.       136.                          A142700400098 
     6.969     90.     0.1341E+05   212.                          A142700400099 
     6.971     45.      6603.       164.                          A142700400100 
     6.971    152.      3413.       135.1                         A142700400101 
     6.972     73.      7808.       190.9                         A142700400102 
     6.972     90.     0.1358E+05   212.                          A142700400103 
     6.972    165.      3949.        96.9                         A142700400104 
     6.975     45.      6606.       164.                          A142700400105 
     6.976     73.      8056.       136.                          A142700400106 
     6.976     90.     0.1353E+05   212.                          A142700400107 
     6.976    152.      3254.       161.5                         A142700400108 
     6.976    165.      3853.        83.3                         A142700400109 
     6.979     45.      6526.       164.3                         A142700400110 
     6.979    152.      3336.       162.5                         A142700400111 
     6.98      73.      7867.       163.7                         A142700400112 
     6.98      90.     0.1332E+05   267.                          A142700400113 
     6.98     165.      3979.        82.9                         A142700400114 
     6.983    152.      3285.       107.8                         A142700400115 
     6.984     45.      6392.       136.9                         A142700400116 
     6.984     73.      7843.       190.6                         A142700400117 
     6.984     90.     0.1343E+05   266.                          A142700400118 
     6.984    165.      3938.        83.1                         A142700400119 
     6.987     45.      6668.       136.9                         A142700400120 
     6.988     73.      8036.        81.1                         A142700400121 
     6.988    165.      3912.        83.6                         A142700400122 
     6.989     90.     0.1349E+05   266.                          A142700400123 
     6.989    152.      3369.       108.1                         A142700400124 
     6.993     45.      6507.       136.6                         A142700400125 
     6.993     90.     0.1333E+05   212.                          A142700400126 
     6.994     73.      7822.       163.6                         A142700400127 
     6.994    152.      3427.       134.4                         A142700400128 
     6.995    165.      3997.        83.2                         A142700400129 
ENDDATA            113          0                                 A142700400130 
ENDSUBENT          129          0                                 A142700499999 
ENDENTRY             4          0                                 A142799999999 
