ENTRY            A1270   19990322                             0000A127000000001 
SUBENT        A1270001   19990322                             0000A127000100001 
BIB                  6          7                                 A127000100002 
INSTITUTE  (4RUSJIA)                                              A127000100003 
REFERENCE  (J,UFZ,30,(11),1630,198511)                            A127000100004 
AUTHOR     (I.JA.BARIT,L.S.DULKOVA,E.V.KUSNECOVA,N.M.SOBOLEVSKIJ) A127000100005 
TITLE      D-P scattering at low energy                           A127000100006 
FACILITY   (VDG)                                                  A127000100007 
HISTORY    (19881230C) Compilation produced by Arzamas RFNC-VNIIEFA127000100008 
           (19990315U)CNPD: corrected 4-dig. year and lower cases.A127000100009 
ENDBIB               7          0                                 A127000100010 
NOCOMMON             0          0                                 A127000100011 
ENDSUBENT           10          0                                 A127000199999 
SUBENT        A1270002   19990322                             0000A127000200001 
BIB                  3          5                                 A127000200002 
REACTION   (1-H-1(D,EL)1-H-1,,DA,,,EXP)                           A127000200003 
ERR-ANALYS (EN-ERR) Digitizing error                              A127000200004 
           (DATA-ERR) Error from graphic bars (total) and         A127000200005 
           digitizing error                                       A127000200006 
STATUS     (CURVE) Fig.1                                          A127000200007 
ENDBIB               5          0                                 A127000200008 
COMMON               1          3                                 A127000200009 
EN-ERR                                                            A127000200010 
MEV                                                               A127000200011 
 0.004                                                            A127000200012 
ENDCOMMON            3          0                                 A127000200013 
DATA                 4         35                                 A127000200014 
EN         ANG-CM     DATA-CM    DATA-ERR                         A127000200015 
MEV        ADEG       MB/SR      MB/SR                            A127000200016 
     0.8956   128.       230.         9.719                       A127000200017 
     0.9006    98.       191.7        4.746                       A127000200018 
     0.9009    98.       201.2       11.86                        A127000200019 
     0.9014   114.       233.1        4.76                        A127000200020 
     0.9063   114.       240.3        9.52                        A127000200021 
     0.9428    98.       224.6        9.412                       A127000200022 
     0.944     98.       189.        11.82                        A127000200023 
     0.9474   128.       236.9        9.754                       A127000200024 
     0.9574   114.       223.2        7.104                       A127000200025 
     0.9993   128.       243.8        4.877                       A127000200026 
     1.004     98.       205.1        9.492                       A127000200027 
     1.023    114.       227.5        7.14                        A127000200028 
     1.046    128.       231.3        9.754                       A127000200029 
     1.055     98.       185.7        7.119                       A127000200030 
     1.066    114.       227.1        4.76                        A127000200031 
     1.07     114.       229.5        7.176                       A127000200032 
     1.084    114.       231.7        7.14                        A127000200033 
     1.085    114.       222.2        1.859                       A127000200034 
     1.086    114.       224.6        9.52                        A127000200035 
     1.087    114.       219.9        1.859                       A127000200036 
     1.089    114.       227.         7.14                        A127000200037 
     1.094    114.       224.5        9.485                       A127000200038 
     1.116     98.       185.2        4.746                       A127000200039 
     1.117     98.       187.5        7.119                       A127000200040 
     1.117    128.       240.5       12.16                        A127000200041 
     1.159    128.       240.2        9.79                        A127000200042 
     1.164     98.       196.6        9.492                       A127000200043 
     1.177     98.       182.3       11.82                        A127000200044 
     1.201    128.       239.9       12.19                        A127000200045 
     1.328    114.       208.5        9.52                        A127000200046 
     1.338     98.       173.4        9.492                       A127000200047 
     1.379     98.       168.7        4.706                       A127000200048 
     1.432    114.       229.1        9.52                        A127000200049 
     1.441    114.       221.9        7.14                        A127000200050 
     1.441    128.       264.9        9.79                        A127000200051 
ENDDATA             37          0                                 A127000200052 
ENDSUBENT           51          0                                 A127000299999 
ENDENTRY             2          0                                 A127099999999 
