ENTRY            A1130   19990319                             0000A113000000001 
SUBENT        A1130001   19990319                             0000A113000100001 
BIB                 10         14                                 A113000100002 
INSTITUTE  (2SWTETH)                                              A113000100003 
REFERENCE  (J,NP/A,287,(2),237,197709)                            A113000100004 
AUTHOR     (R.A.HARDEKOPF,W.GRUEBLER,B.JENNEY,V.KONIG,R.RISLER,   A113000100005 
           H.R.BURGI,J.NURZYNSKI)                                 A113000100006 
TITLE      Investigation of the 1+ resonance in 6Li by d-alpha    A113000100007 
           scattering between 6 and 7 MeV                         A113000100008 
FACILITY   (VDGT)                                                 A113000100009 
SAMPLE     A gas target, 16 mm in diameter                        A113000100010 
METHOD     (PHD)                                                  A113000100011 
DETECTOR   (SOLST) Surface-barrier                                A113000100012 
ERR-ANALYS (ANG2-ERR) Scale error                                 A113000100013 
           (DATA-ERR1) Relative error                             A113000100014 
HISTORY    (19810526C) Compilation produced by Arzamas RFNC-VNIIEFA113000100015 
           (19990214U)CNPD: corrected 4-dig. year and lower cases.A113000100016 
ENDBIB              14          0                                 A113000100017 
COMMON               2          3                                 A113000100018 
ANG2-ERR   DATA-ERR1                                              A113000100019 
PER-CENT   PER-CENT                                               A113000100020 
  2.0        2.0                                                  A113000100021 
ENDCOMMON            3          0                                 A113000100022 
ENDSUBENT           21          0                                 A113000199999 
SUBENT        A1130002   19990319                             0000A113000200001 
BIB                  3          4                                 A113000200002 
REACTION   (2-HE-4(D,EL)2-HE-4,,DA,,,EXP)                         A113000200003 
ERR-ANALYS (ANG-ERR) Digitizing error                             A113000200004 
           (DATA-ERR) Digitizing error                            A113000200005 
STATUS     (CURVE) FIG 1                                          A113000200006 
ENDBIB               4          0                                 A113000200007 
COMMON               1          3                                 A113000200008 
ANG-ERR                                                           A113000200009 
ADEG                                                              A113000200010 
  1.                                                              A113000200011 
ENDCOMMON            3          0                                 A113000200012 
DATA                 4        204                                 A113000200013 
     6.44     112.9       63.54       1.118                       A113000200093 
     6.44     117.6       64.66       1.138                       A113000200094 
     6.44     121.8       74.34       1.308                       A113000200095 
     6.44     127.3       85.47       1.504                       A113000200096 
     6.44     132.7      100.         1.76                        A113000200097 
     6.44     135.5      113.         1.988                       A113000200098 
     6.44     138.3      123.3        2.169                       A113000200099 
     6.44     141.       146.8        2.583                       A113000200100 
     6.44     147.9      177.8        3.129                       A113000200101 
     6.44     152.7      211.7        3.725                       A113000200102 
     6.44     157.5      235.1        4.137                       A113000200103 
     6.44     163.       261.         4.593                       A113000200104 
     6.66      20.82     389.9        6.86                        A113000200105 
     6.66      28.1      235.1        4.136                       A113000200106 
     6.66      31.4      184.1        3.24                        A113000200107 
     6.66      35.4      149.4        2.628                       A113000200108 
     6.66      42.03      98.27       1.729                       A113000200109 
     6.66      49.32      60.3        1.061                       A113000200110 
     6.66      55.98      42.54       0.7485                      A113000200111 
     6.66      63.38      35.73       0.6287                      A113000200112 
     6.66      70.88      38.31       0.6741                      A113000200113 
     6.66      77.04      43.29       0.7616                      A113000200114 
     6.66      83.21      50.65       0.8911                      A113000200115 
     6.66      90.05      56.23       0.9894                      A113000200116 
     6.66      95.49      58.23       1.025                       A113000200117 
     6.66     100.9       56.23       0.9894                      A113000200118 
     6.66     107.7       58.23       1.025                       A113000200119 
     6.66     111.8       58.23       1.025                       A113000200120 
     6.66     117.2       58.23       1.025                       A113000200121 
     6.66     122.        64.66       1.138                       A113000200122 
     6.66     126.9       79.71       1.402                       A113000200123 
     6.66     132.3       91.65       1.613                       A113000200124 
     6.66     135.8       98.27       1.729                       A113000200125 
     6.66     136.5      113.         1.988                       A113000200126 
     6.66     143.4      139.3        2.451                       A113000200127 
     6.66     148.2      163.         2.868                       A113000200128 
     6.66     153.       197.4        3.474                       A113000200129 
     6.66     155.8      223.1        3.925                       A113000200130 
     6.66     162.6      243.4        4.283                       A113000200131 
     6.76      17.09    1630.        28.68                        A113000200132 
     6.76      20.34    1130.        19.88                        A113000200133 
     6.76      23.64     869.7       15.3                         A113000200134 
     6.76      27.61     657.9       11.58                        A113000200135 
     6.76      30.95     572.2       10.07                        A113000200136 
     6.76      35.61     440.5        7.75                        A113000200137 
     6.76      40.88     284.8        5.011                       A113000200138 
     6.76      48.88     194.         3.414                       A113000200139 
     6.76      55.52     129.9        2.286                       A113000200140 
     6.76      62.23     105.4        1.854                       A113000200141 
     6.76      70.39     107.2        1.887                       A113000200142 
     6.76      76.56     123.3        2.169                       A113000200143 
     6.76      82.08     154.7        2.721                       A113000200144 
     6.76      89.57     163.         2.868                       A113000200145 
     6.76      95.03     174.8        3.075                       A113000200146 
     6.76     101.8      174.8        3.075                       A113000200147 
     6.76     106.6      168.8        2.969                       A113000200148 
     6.76     112.       171.7        3.022                       A113000200149 
     6.76     116.8      174.8        3.075                       A113000200150 
     6.76     122.2      187.4        3.297                       A113000200151 
     6.76     127.       219.2        3.857                       A113000200152 
     6.76     131.8      252.1        4.435                       A113000200153 
     6.76     137.4      305.4        5.373                       A113000200154 
     6.76     142.2      383.1        6.741                       A113000200155 
     6.76     147.       456.1        8.026                       A113000200156 
     6.76     152.5      543.1        9.555                       A113000200157 
     6.76     157.3      613.6       10.8                         A113000200158 
     6.76     162.1      681.3       11.99                        A113000200159 
     6.85      18.07     225.7        3.987                       A113000200160 
     6.85      21.32     153.6        2.713                       A113000200161 
     6.85      24.63     120.2        2.123                       A113000200162 
     6.85      27.92      90.82       1.604                       A113000200163 
     6.85      31.92      74.91       1.323                       A113000200164 
     6.85      35.23      63.99       1.13                        A113000200165 
     6.85      35.26      59.66       1.054                       A113000200166 
     6.85      42.53      37.84       0.6684                      A113000200167 
     6.85      49.81      22.77       0.4022                      A113000200168 
     6.85      56.46      15.77       0.2785                      A113000200169 
     6.85      63.18      12.78       0.2257                      A113000200170 
     6.85      69.99      13.71       0.2421                      A113000200171 
     6.85      76.87      16.91       0.2987                      A113000200172 
     6.85      82.35      19.45       0.3436                      A113000200173 
     6.85      89.19      21.61       0.3817                      A113000200174 
     6.85      95.31      22.38       0.3953                      A113000200175 
     6.85     101.4       22.38       0.3953                      A113000200176 
     6.85     107.5       22.77       0.4022                      A113000200177 
     6.85     112.3       20.86       0.3685                      A113000200178 
     6.85     117.7       22.38       0.3953                      A113000200179 
     6.85     123.2       24.42       0.4314                      A113000200180 
     6.85     127.3       29.61       0.5231                      A113000200181 
     6.85     132.1       34.07       0.6017                      A113000200182 
     6.85     137.6       39.88       0.7044                      A113000200183 
     6.85     142.5       49.21       0.8691                      A113000200184 
     6.85     146.6       58.62       1.035                       A113000200185 
     6.85     152.8       68.63       1.212                       A113000200186 
     6.85     157.6       81.76       1.444                       A113000200187 
     6.85     163.1       90.82       1.604                       A113000200188 
     7.05      17.55     549.3        9.763                       A113000200189 
     7.05      20.8      372.8        6.626                       A113000200190 
     7.05      24.78     291.3        5.177                       A113000200191 
     7.05      28.07     219.7        3.905                       A113000200192 
     7.05      31.41     190.8        3.392                       A113000200193 
     7.05      34.72     154.5        2.745                       A113000200194 
     7.05      34.73     149.1        2.65                        A113000200195 
     7.05      42.71      97.69       1.736                       A113000200196 
     7.05      50.01      61.78       1.098                       A113000200197 
     7.05      56.65      41.2        0.7322                      A113000200198 
     7.05      62.7       35.16       0.6248                      A113000200199 
     7.05      70.88      37.72       0.6705                      A113000200200 
     7.05      77.76      47.43       0.8431                      A113000200201 
     7.05      83.24      53.66       0.9537                      A113000200202 
     7.05      88.72      61.78       1.098                       A113000200203 
     7.05      95.53      64.         1.138                       A113000200204 
     7.05     101.7       66.3        1.178                       A113000200205 
     7.05     107.1       64.         1.138                       A113000200206 
     7.05     113.1       57.58       1.023                       A113000200207 
     7.05     117.2       57.58       1.023                       A113000200208 
     7.05     122.7       62.88       1.118                       A113000200209 
     7.05     128.1       67.48       1.199                       A113000200210 
     7.05     131.6       79.07       1.405                       A113000200211 
     7.05     133.        81.91       1.456                       A113000200212 
     7.05     136.4       89.45       1.59                        A113000200213 
     7.05     137.8       95.98       1.706                       A113000200214 
     7.05     143.3      116.5        2.071                       A113000200215 
     7.05     147.4      139.         2.47                        A113000200216 
     7.05     152.9      165.7        2.946                       A113000200217 
     7.05     158.4      190.8        3.392                       A113000200218 
     7.05     162.6      223.6        3.975                       A113000200219 
ENDDATA            206          0                                 A113000200220 
ENDSUBENT          219          0                                 A113000299999 
ENDENTRY             2          0                                 A113099999999 
