ENTRY            A0058   20120327                             A077A005800000001 
SUBENT        A0058001   20120327                             A077A005800100001 
BIB                 12         28                                 A005800100002 
TITLE      Neutrons from (p,n) reactions on 90,91,94Zr            A005800100003 
AUTHOR     (N.S.Biryukov,B.V.Zhuravrev,A.P.Rudenko,O.A.Salnikov,  A005800100004 
           V.I.Trykova)                                           A005800100005 
INSTITUTE  (4RUSFEI)                                              A005800100006 
HISTORY    (19800116R)                                            A005800100007 
           (19800213C)                                            A005800100008 
           (20080618A) BIB section updated                        A005800100009 
           Corrections were made according new exfor rules.       A005800100010 
           (20120327A) English translation of 'YF' was added      A005800100011 
REFERENCE  (J,YF,29,(6),1443,1979)                                A005800100012 
           (J,SNP,29,740,1979) English translation                A005800100013 
FACILITY   (CYCLO,4RUSFEI)                                        A005800100014 
METHOD     (TOF,BCINT,SITA)                                       A005800100015 
PART-DET   (N)                                                    A005800100016 
ERR-ANALYS (EN-ERR).Error in incident energy.                     A005800100017 
           (ERR-S,,6.).High limit of statistical uncertainty.     A005800100018 
           (ERR-1).Uncertainty of current integrator.             A005800100019 
           (ERR-2).Detector efficiency uncertainty.               A005800100020 
           (ERR-3,,2.).High limit of time-of-flight uncertainty.  A005800100021 
           (ERR-4).Time-of-flight distance uncertainty.           A005800100022 
           (ERR-5).Uncertainty of target nuclei.                  A005800100023 
REL-REF    (M,,N.S.Biryukov+,J,YF,26,1146,1977).Details of method.A005800100024 
              J,SNP,26,606,1977-English translation               A005800100025 
           (M,,N.S.Biryukov+,R,FEI-687,1976)                      A005800100026 
           (M,A0068001,V.Ja.Baryba+,R,FEI-910,1979)               A005800100027 
ADD-RES    (COMP,POT,LD)                                          A005800100028 
STATUS     (TABLE).Table data were received from Dr.Trykova       A005800100029 
           (APRVD).By V.I.Trykova, 19800721                       A005800100030 
ENDBIB              28          0                                 A005800100031 
COMMON               6          3                                 A005800100032 
EN         EN-ERR     ERR-1      ERR-2      ERR-4      ERR-5      A005800100033 
MEV        MEV        PER-CENT   PER-CENT   PER-CENT   PER-CENT   A005800100034 
       11.2        0.2         3.         5.        0.5         2.A005800100035 
ENDCOMMON            3          0                                 A005800100036 
ENDSUBENT           35          0                                 A005800199999 
SUBENT        A0058002   20080618                             A063A005800200001 
BIB                  3          3                                 A005800200002 
REACTION   (40-ZR-91(P,X)0-NN-1,,DA/DE)                           A005800200003 
SAMPLE     Zr-91(63.63 Percent).Thickness of foil=2.04E-3g/cm**2  A005800200004 
ERR-ANALYS (ERR-T).Total uncertainty                              A005800200005 
ENDBIB               3          0                                 A005800200006 
NOCOMMON             0          0                                 A005800200007 
DATA                 4        370                                 A005800200008 
    1.50     120.        23.71       1.36                         A005800200064 
    1.50     150.        23.96       1.39                         A005800200065 
    1.60      30.        26.34       1.51                         A005800200066 
    1.60      60.        25.30       1.46                         A005800200067 
    1.60      90.        23.85       1.38                         A005800200068 
    1.60     120.        22.58       1.31                         A005800200069 
    1.60     150.        22.38       1.29                         A005800200070 
    1.70      30.        24.13       1.39                         A005800200071 
    1.70      60.        23.44       1.35                         A005800200072 
    1.70      90.        22.65       1.31                         A005800200073 
    1.70     120.        20.98       1.22                         A005800200074 
    1.70     150.        21.12       1.24                         A005800200075 
    1.80      30.        22.51       1.31                         A005800200076 
    1.80      60.        22.40       1.30                         A005800200077 
    1.80      90.        20.20       1.17                         A005800200078 
    1.80     120.        20.10       1.18                         A005800200079 
    1.80     150.        20.29       1.17                         A005800200080 
    1.90      30.        22.19       1.29                         A005800200081 
    1.90      60.        21.46       1.25                         A005800200082 
    1.90      90.        19.92       1.16                         A005800200083 
    1.90     120.        20.12       1.17                         A005800200084 
    1.90     150.        19.78       1.15                         A005800200085 
    2.00      30.        21.20       1.23                         A005800200086 
    2.00      60.        20.38       1.19                         A005800200087 
    2.00      90.        18.11       1.08                         A005800200088 
    2.00     120.        17.95       1.05                         A005800200089 
    2.00     150.        17.45       1.02                         A005800200090 
    2.10      30.        20.04       1.19                         A005800200091 
    2.10      60.        18.95       1.13                         A005800200092 
    2.10      90.        16.55       0.97                         A005800200093 
    2.10     120.        15.62       0.94                         A005800200094 
    2.10     150.        14.71       0.89                         A005800200095 
    2.20      30.        17.83       1.06                         A005800200096 
    2.20      60.        17.94       1.05                         A005800200097 
    2.20      90.        15.97       0.96                         A005800200098 
    2.20     120.        15.06       0.89                         A005800200099 
    2.20     150.        14.95       0.90                         A005800200100 
    2.30      30.        16.12       0.96                         A005800200101 
    2.30      60.        16.27       0.97                         A005800200102 
    2.30      90.        15.08       0.91                         A005800200103 
    2.30     120.        13.75       0.83                         A005800200104 
    2.30     150.        14.11       0.85                         A005800200105 
    2.40      30.        15.30       0.91                         A005800200106 
    2.40      60.        14.93       0.89                         A005800200107 
    2.40      90.        14.38       0.86                         A005800200108 
    2.40     120.        12.31       0.75                         A005800200109 
    2.40     150.        12.41       0.75                         A005800200110 
    2.50      30.        14.22       0.85                         A005800200111 
    2.50      60.        13.77       0.87                         A005800200112 
    2.50      90.        12.56       0.76                         A005800200113 
    2.50     120.        11.55       0.75                         A005800200114 
    2.50     150.        11.86       0.72                         A005800200115 
    2.60      30.        13.33       0.84                         A005800200116 
    2.60      60.        12.94       0.78                         A005800200117 
    2.60      90.        11.90       0.76                         A005800200118 
    2.60     120.        11.67       0.71                         A005800200119 
    2.60     150.        10.89       0.66                         A005800200120 
    2.70      30.        12.59       0.76                         A005800200121 
    2.70      60.        12.11       0.78                         A005800200122 
    2.70      90.        10.99       0.71                         A005800200123 
    2.70     120.        10.49       0.69                         A005800200124 
    2.70     150.         8.66       0.58                         A005800200125 
    2.80      30.        11.17       0.72                         A005800200126 
    2.80      60.        10.63       0.69                         A005800200127 
    2.80      90.         9.34       0.58                         A005800200128 
    2.80     120.         9.10       0.60                         A005800200129 
    2.80     150.         8.07       0.54                         A005800200130 
    2.90      30.         9.85       0.64                         A005800200131 
    2.90      60.        10.43       0.67                         A005800200132 
    2.90      90.         8.70       0.57                         A005800200133 
    2.90     120.         8.04       0.50                         A005800200134 
    2.90     150.         8.47       0.56                         A005800200135 
    3.00      30.         9.41       0.62                         A005800200136 
    3.00      60.         9.65       0.64                         A005800200137 
    3.00      90.         8.88       0.59                         A005800200138 
    3.00     120.         8.05       0.54                         A005800200139 
    3.00     150.         8.07       0.55                         A005800200140 
    3.10      30.         8.51       0.56                         A005800200141 
    3.10      60.         8.75       0.58                         A005800200142 
    3.10      90.         8.27       0.55                         A005800200143 
    3.10     120.         7.53       0.50                         A005800200144 
    3.10     150.         7.55       0.51                         A005800200145 
    3.20      30.         8.56       0.56                         A005800200146 
    3.20      60.         8.51       0.56                         A005800200147 
    3.20      90.         7.02       0.47                         A005800200148 
    3.20     120.         6.97       0.47                         A005800200149 
    3.20     150.         6.62       0.45                         A005800200150 
    3.30      30.         8.56       0.56                         A005800200151 
    3.30      60.         7.36       0.49                         A005800200152 
    3.30      90.         6.47       0.44                         A005800200153 
    3.30     120.         5.90       0.41                         A005800200154 
    3.30     150.         5.26       0.37                         A005800200155 
    3.39      30.         7.38       0.50                         A005800200156 
    3.39      60.         6.96       0.47                         A005800200157 
    3.39      90.         6.00       0.42                         A005800200158 
    3.39     120.         5.36       0.38                         A005800200159 
    3.39     150.         5.29       0.37                         A005800200160 
    3.50      30.         6.51       0.44                         A005800200161 
    3.50      60.         5.90       0.41                         A005800200162 
    3.50      90.         5.50       0.39                         A005800200163 
    3.50     120.         4.82       0.35                         A005800200164 
    3.50     150.         4.73       0.34                         A005800200165 
    3.60      30.         5.83       0.40                         A005800200166 
    3.60      60.         5.58       0.39                         A005800200167 
    3.60      90.         5.16       0.36                         A005800200168 
    3.60     120.         4.85       0.35                         A005800200169 
    3.60     150.         4.96       0.35                         A005800200170 
    3.70      30.         5.99       0.41                         A005800200171 
    3.70      60.         5.84       0.40                         A005800200172 
    3.70      90.         4.91       0.35                         A005800200173 
    3.70     120.         4.52       0.33                         A005800200174 
    3.70     150.         4.33       0.31                         A005800200175 
    3.80      30.         5.63       0.39                         A005800200176 
    3.80      60.         4.98       0.35                         A005800200177 
    3.80      90.         4.22       0.31                         A005800200178 
    3.80     120.         3.83       0.28                         A005800200179 
    3.80     150.         3.67       0.27                         A005800200180 
    3.91      30.         4.85       0.34                         A005800200181 
    3.91      60.         4.72       0.33                         A005800200182 
    3.91      90.         3.79       0.28                         A005800200183 
    3.91     120.         3.43       0.26                         A005800200184 
    3.91     150.         3.40       0.26                         A005800200185 
    4.02      30.         4.21       0.30                         A005800200186 
    4.02      60.         4.43       0.32                         A005800200187 
    4.02      90.         3.39       0.25                         A005800200188 
    4.02     120.         3.30       0.25                         A005800200189 
    4.02     150.         3.02       0.23                         A005800200190 
    4.10      30.         4.03       0.30                         A005800200191 
    4.10      60.         3.88       0.29                         A005800200192 
    4.10      90.         3.48       0.27                         A005800200193 
    4.10     120.         2.46       0.20                         A005800200194 
    4.10     150.         2.68       0.22                         A005800200195 
    4.18      30.         3.89       0.29                         A005800200196 
    4.18      60.         3.44       0.26                         A005800200197 
    4.18      90.         3.34       0.26                         A005800200198 
    4.18     120.         2.58       0.21                         A005800200199 
    4.18     150.         2.53       0.21                         A005800200200 
    4.30      30.         3.45       0.26                         A005800200201 
    4.30      60.         3.32       0.25                         A005800200202 
    4.30      90.         2.66       0.21                         A005800200203 
    4.30     120.         2.46       0.20                         A005800200204 
    4.30     150.         2.51       0.20                         A005800200205 
    4.43      30.         3.27       0.25                         A005800200206 
    4.43      60.         2.95       0.23                         A005800200207 
    4.43      90.         2.52       0.21                         A005800200208 
    4.43     120.         2.62       0.21                         A005800200209 
    4.43     150.         2.35       0.20                         A005800200210 
    4.52      30.         3.04       0.24                         A005800200211 
    4.52      60.         2.78       0.22                         A005800200212 
    4.52      90.         2.72       0.22                         A005800200213 
    4.52     120.         2.08       0.18                         A005800200214 
    4.52     150.         2.54       0.21                         A005800200215 
    4.62      30.         2.59       0.21                         A005800200216 
    4.62      60.         2.73       0.22                         A005800200217 
    4.62      90.         2.45       0.20                         A005800200218 
    4.62     120.         1.84       0.16                         A005800200219 
    4.62     150.         2.05       0.18                         A005800200220 
    4.71      30.         2.69       0.22                         A005800200221 
    4.71      60.         2.56       0.21                         A005800200222 
    4.71      90.         2.45       0.20                         A005800200223 
    4.71     120.         1.77       0.16                         A005800200224 
    4.71     150.         1.74       0.16                         A005800200225 
    4.81      30.         2.47       0.21                         A005800200226 
    4.81      60.         2.38       0.20                         A005800200227 
    4.81      90.         2.02       0.18                         A005800200228 
    4.81     120.         1.33       0.13                         A005800200229 
    4.81     150.         1.48       0.14                         A005800200230 
    4.91      30.         1.99       0.17                         A005800200231 
    4.91      60.         2.04       0.18                         A005800200232 
    4.91      90.         1.80       0.16                         A005800200233 
    4.91     120.         1.20       0.12                         A005800200234 
    4.91     150.         1.42       0.14                         A005800200235 
    5.02      30.         1.77       0.16                         A005800200236 
    5.02      60.         1.82       0.16                         A005800200237 
    5.02      90.         1.62       0.15                         A005800200238 
    5.02     120.         1.02       0.11                         A005800200239 
    5.02     150.         1.02       0.11                         A005800200240 
    5.12      30.         1.68       0.15                         A005800200241 
    5.12      60.         1.44       0.14                         A005800200242 
    5.12      90.         1.10       0.11                         A005800200243 
    5.12     120.         0.74       0.08                         A005800200244 
    5.12     150.         0.78       0.09                         A005800200245 
    5.24      30.         1.18       0.11                         A005800200246 
    5.24      60.         1.33       0.13                         A005800200247 
    5.24      90.         0.87       0.09                         A005800200248 
    5.24     120.         0.72       0.08                         A005800200249 
    5.24     150.         0.70       0.08                         A005800200250 
    5.36      30.         1.09       0.11                         A005800200251 
    5.36      60.         1.06       0.11                         A005800200252 
    5.36      90.         0.94       0.10                         A005800200253 
    5.36     120.         0.80       0.09                         A005800200254 
    5.36     150.         0.73       0.08                         A005800200255 
    5.48      30.         1.00       0.10                         A005800200256 
    5.48      60.         0.92       0.10                         A005800200257 
    5.48      90.         0.78       0.09                         A005800200258 
    5.48     120.         0.78       0.09                         A005800200259 
    5.48     150.         0.78       0.09                         A005800200260 
    5.60      30.         1.03       0.10                         A005800200261 
    5.60      60.         0.85       0.09                         A005800200262 
    5.60      90.         0.80       0.09                         A005800200263 
    5.60     120.         0.71       0.08                         A005800200264 
    5.60     150.         0.76       0.08                         A005800200265 
    5.72      30.         0.86       0.09                         A005800200266 
    5.72      60.         0.80       0.09                         A005800200267 
    5.72      90.         0.78       0.09                         A005800200268 
    5.72     120.         0.55       0.07                         A005800200269 
    5.72     150.         0.61       0.07                         A005800200270 
    5.86      30.         0.73       0.08                         A005800200271 
    5.86      60.         0.69       0.08                         A005800200272 
    5.86      90.         0.58       0.07                         A005800200273 
    5.86     120.         0.48       0.06                         A005800200274 
    5.86     150.         0.50       0.06                         A005800200275 
    6.00      30.         0.67       0.08                         A005800200276 
    6.00      60.         0.71       0.08                         A005800200277 
    6.00      90.         0.41       0.06                         A005800200278 
    6.00     120.         0.41       0.06                         A005800200279 
    6.00     150.         0.43       0.06                         A005800200280 
    6.14      30.         0.55       0.07                         A005800200281 
    6.14      60.         0.60       0.07                         A005800200282 
    6.14      90.         0.46       0.06                         A005800200283 
    6.14     120.         0.37       0.05                         A005800200284 
    6.14     150.         0.43       0.06                         A005800200285 
    6.29      30.         0.44       0.06                         A005800200286 
    6.29      60.         0.42       0.06                         A005800200287 
    6.29      90.         0.50       0.06                         A005800200288 
    6.29     120.         0.45       0.06                         A005800200289 
    6.29     150.         0.40       0.06                         A005800200290 
    6.44      30.         0.53       0.07                         A005800200291 
    6.44      60.         0.40       0.06                         A005800200292 
    6.44      90.         0.45       0.06                         A005800200293 
    6.44     120.         0.43       0.06                         A005800200294 
    6.44     150.         0.39       0.06                         A005800200295 
    6.60      30.         0.46       0.06                         A005800200296 
    6.60      60.         0.45       0.06                         A005800200297 
    6.60      90.         0.39       0.05                         A005800200298 
    6.60     120.         0.28       0.04                         A005800200299 
    6.60     150.         0.34       0.05                         A005800200300 
    6.76      30.         0.38       0.05                         A005800200301 
    6.76      60.         0.46       0.06                         A005800200302 
    6.76      90.         0.27       0.04                         A005800200303 
    6.76     120.         0.27       0.04                         A005800200304 
    6.76     150.         0.29       0.05                         A005800200305 
    6.93      30.         0.33       0.05                         A005800200306 
    6.93      60.         0.35       0.05                         A005800200307 
    6.93      90.         0.23       0.04                         A005800200308 
    6.93     120.         0.16       0.03                         A005800200309 
    6.93     150.         0.18       0.03                         A005800200310 
    7.11      30.         0.30       0.05                         A005800200311 
    7.11      60.         0.30       0.05                         A005800200312 
    7.11      90.         0.27       0.04                         A005800200313 
    7.11     120.         0.22       0.04                         A005800200314 
    7.11     150.         0.28       0.04                         A005800200315 
    7.29      30.         0.28       0.04                         A005800200316 
    7.29      60.         0.33       0.05                         A005800200317 
    7.29      90.         0.20       0.04                         A005800200318 
    7.29     120.         0.12       0.03                         A005800200319 
    7.29     150.         0.20       0.04                         A005800200320 
    7.48      30.         0.31       0.05                         A005800200321 
    7.48      60.         0.28       0.05                         A005800200322 
    7.48      90.         0.16       0.03                         A005800200323 
    7.48     120.         0.09       0.02                         A005800200324 
    7.48     150.         0.15       0.03                         A005800200325 
    7.68      30.         0.19       0.03                         A005800200326 
    7.68      60.         0.24       0.04                         A005800200327 
    7.68      90.         0.11       0.02                         A005800200328 
    7.68     120.         0.06       0.02                         A005800200329 
    7.68     150.         0.10       0.02                         A005800200330 
    7.89      30.         0.22       0.04                         A005800200331 
    7.89      60.         0.17       0.03                         A005800200332 
    7.89      90.         0.17       0.03                         A005800200333 
    7.89     120.         0.07       0.02                         A005800200334 
    7.89     150.         0.13       0.03                         A005800200335 
    8.10      30.         0.17       0.03                         A005800200336 
    8.10      60.         0.16       0.03                         A005800200337 
    8.10      90.         0.10       0.02                         A005800200338 
    8.10     120.         0.10       0.02                         A005800200339 
    8.10     150.         0.05       0.02                         A005800200340 
    8.33      30.         0.13       0.03                         A005800200341 
    8.33      60.         0.16       0.03                         A005800200342 
    8.33      90.         0.06       0.02                         A005800200343 
    8.33     120.         0.08       0.02                         A005800200344 
    8.33     150.         0.03       0.01                         A005800200345 
    8.56      30.         0.25       0.04                         A005800200346 
    8.56      60.         0.15       0.03                         A005800200347 
    8.56      90.         0.14       0.03                         A005800200348 
    8.56     120.         0.12       0.03                         A005800200349 
    8.56     150.         0.06       0.02                         A005800200350 
    8.81      30.         0.26       0.04                         A005800200351 
    8.81      60.         0.26       0.05                         A005800200352 
    8.81      90.         0.15       0.03                         A005800200353 
    8.81     120.         0.08       0.02                         A005800200354 
    8.81     150.         0.13       0.03                         A005800200355 
    9.06      30.         0.17       0.03                         A005800200356 
    9.06      60.         0.16       0.03                         A005800200357 
    9.06      90.         0.11       0.03                         A005800200358 
    9.06     120.         0.04       0.01                         A005800200359 
    9.06     150.         0.05       0.02                         A005800200360 
    9.33      30.         0.08       0.02                         A005800200361 
    9.33      60.         0.12       0.03                         A005800200362 
    9.33      90.         0.08       0.02                         A005800200363 
    9.33     120.         0.03       0.01                         A005800200364 
    9.33     150.         0.01       0.01                         A005800200365 
    9.60      30.         0.00       0.00                         A005800200366 
    9.60      60.         0.07       0.02                         A005800200367 
    9.60      90.         0.03       0.01                         A005800200368 
    9.60     120.         0.02       0.01                         A005800200369 
    9.60     150.         0.01       0.01                         A005800200370 
    9.81      30.         0.03       0.01                         A005800200371 
    9.81      60.         0.01       0.01                         A005800200372 
    9.81      90.         0.         0.                           A005800200373 
    9.81     120.         0.02       0.01                         A005800200374 
    9.81     150.         0.         0.                           A005800200375 
   10.10      30.         0.01       0.02                         A005800200376 
   10.10      60.         0.01       0.01                         A005800200377 
   10.10      90.         0.         0.                           A005800200378 
   10.10     120.         0.02       0.01                         A005800200379 
   10.10     150.         0.02       0.01                         A005800200380 
ENDDATA            372          0                                 A005800200381 
ENDSUBENT          380          0                                 A005800299999 
SUBENT        A0058003   20080618                             A063A005800300001 
BIB                  4          4                                 A005800300002 
REACTION   (40-ZR-91(P,X)0-NN-1,,DE)                              A005800300003 
STATUS     (DEP,A0058002)                                         A005800300004 
ANALYSIS   (INTAD)                                                A005800300005 
ERR-ANALYS (ERR-T).Total uncertainty                              A005800300006 
ENDBIB               4          0                                 A005800300007 
NOCOMMON             0          0                                 A005800300008 
DATA                 3         74                                 A005800300009 
E          DATA       ERR-T                                       A005800300010 
MEV        MB/MEV     MB/MEV                                      A005800300011 
    0.5      599.70      34.17                                    A005800300012 
    0.6      596.28      33.44                                    A005800300013 
    0.7      526.16      29.43                                    A005800300014 
    0.8      492.18      27.52                                    A005800300015 
    0.9      470.76      26.31                                    A005800300016 
    1.00     443.81      24.80                                    A005800300017 
    1.10     419.49      23.45                                    A005800300018 
    1.20     398.71      22.29                                    A005800300019 
    1.30     362.61      20.32                                    A005800300020 
    1.40     348.24      19.53                                    A005800300021 
    1.50     321.20      18.01                                    A005800300022 
    1.60     305.40      17.14                                    A005800300023 
    1.70     285.23      16.05                                    A005800300024 
    1.80     267.05      15.04                                    A005800300025 
    1.90     261.96      14.76                                    A005800300026 
    2.00     240.58      13.60                                    A005800300027 
    2.10     217.54      12.36                                    A005800300028 
    2.20     207.59      11.78                                    A005800300029 
    2.30     191.39      10.93                                    A005800300030 
    2.40     176.51      10.09                                    A005800300031 
    2.50     161.86       9.33                                    A005800300032 
    2.60     154.35       8.89                                    A005800300033 
    2.70     140.29       8.22                                    A005800300034 
    2.80     122.79       7.19                                    A005800300035 
    2.90     115.31       6.72                                    A005800300036 
    3.00     112.22       6.71                                    A005800300037 
    3.10     103.52       6.13                                    A005800300038 
    3.20      95.43       5.66                                    A005800300039 
    3.30      84.65       5.07                                    A005800300040 
    3.39      78.37       4.75                                    A005800300041 
    3.50      69.51       4.24                                    A005800300042 
    3.60      66.71       4.08                                    A005800300043 
    3.70      64.84       3.97                                    A005800300044 
    3.80      56.22       3.48                                    A005800300045 
    3.91      50.98       3.17                                    A005800300046 
    4.02      46.66       2.91                                    A005800300047 
    4.10      41.98       2.78                                    A005800300048 
    4.18      40.09       2.63                                    A005800300049 
    4.30      36.25       2.31                                    A005800300050 
    4.43      34.58       2.32                                    A005800300051 
    4.52      33.10       2.25                                    A005800300052 
    4.62      29.74       2.07                                    A005800300053 
    4.71      28.66       2.02                                    A005800300054 
    4.81      24.55       1.78                                    A005800300055 
    4.91      21.52       1.58                                    A005800300056 
    5.02      18.62       1.39                                    A005800300057 
    5.12      14.36       1.09                                    A005800300058 
    5.24      12.19       0.94                                    A005800300059 
    5.36      11.80       0.92                                    A005800300060 
    5.48      10.71       0.85                                    A005800300061 
    5.60      10.38       0.83                                    A005800300062 
    5.72       9.17       0.75                                    A005800300063 
    5.86       7.53       0.65                                    A005800300064 
    6.00       6.60       0.60                                    A005800300065 
    6.14       6.14       0.57                                    A005800300066 
    6.29       5.66       0.54                                    A005800300067 
    6.44       5.57       0.54                                    A005800300068 
    6.60       4.88       0.48                                    A005800300069 
    6.76       4.24       0.44                                    A005800300070 
    6.93       3.15       0.34                                    A005800300071 
    7.11       3.44       0.37                                    A005800300072 
    7.29       2.82       0.33                                    A005800300073 
    7.48       2.42       0.30                                    A005800300074 
    7.68       1.74       0.23                                    A005800300075 
    7.89       1.86       0.24                                    A005800300076 
    8.10       1.46       0.20                                    A005800300077 
    8.33       1.15       0.17                                    A005800300078 
    8.56       1.77       0.24                                    A005800300079 
    8.81       2.18       0.32                                    A005800300080 
    9.06       1.37       0.22                                    A005800300081 
    9.33       0.85       0.15                                    A005800300082 
    9.60       0.38       0.09                                    A005800300083 
    9.81       0.14       0.05                                    A005800300084 
   10.10       0.11       0.05                                    A005800300085 
ENDDATA             76          0                                 A005800300086 
ENDSUBENT           85          0                                 A005800399999 
SUBENT        A0058004   20080618                             A063A005800400001 
BIB                  4          9                                 A005800400002 
REACTION   ((40-ZR-91(P,X)0-NN-1,,SIG)=                           A005800400003 
           ((40-ZR-91(P,N)41-NB-91,,SIG)+                         A005800400004 
           (40-ZR-91(P,N+P)40-ZR-90,,SIG)+                        A005800400005 
           (40-ZR-91(P,N+A)39-Y-87,,SIG)))                        A005800400006 
STATUS     (DEP,A0058002)                                         A005800400007 
           (DEP,A0058003)                                         A005800400008 
ANALYSIS   (INTED)                                                A005800400009 
COMMENT    *By author*.Uncertainty of datum is produced by pro-   A005800400010 
           posal about reaction mechanism.                        A005800400011 
ENDBIB               9          0                                 A005800400012 
NOCOMMON             0          0                                 A005800400013 
DATA                 2          1                                 A005800400014 
DATA-MAX   DATA-MIN                                               A005800400015 
