ENTRY            A1376   19990322                             0000A137600000001 
SUBENT        A1376001   19990322                             0000A137600100001 
BIB                 10         16                                 A137600100002 
INSTITUTE  (2GERUEN)                                              A137600100003 
REFERENCE  (J,NP/A,122,(1),153,196812)                            A137600100004 
AUTHOR     (W.DURR,G.CLAUSNITZER,D.FICK,R.FLEISCHMANN,            A137600100005 
           H.M.HOFMANN,K.KILIAN)                                  A137600100006 
TITLE      J-dependance in the polarized angular distribution of  A137600100007 
           the proton in the 6Li(d,p0) and 6Li(d,p1) reaction     A137600100008 
           in the energy range 2.1-10.9 MeV.                      A137600100009 
FACILITY   (VDGT)                                                 A137600100010 
SAMPLE     6Li(99.6%) OF 400 mu-g/cm2 thickness on the nickel foilA137600100011 
           50 mu-g/cm**2                                          A137600100012 
DETECTOR   (SOLST) Surface-barrier 14 detectors                   A137600100013 
MONIT-REF  (A1375001,DURR+,J,NP/A,120,678,1968)                   A137600100014 
ERR-ANALYS (EN-ERR) Digitizing error                              A137600100015 
           (DATA-ERR) Digitizing error                            A137600100016 
HISTORY    (19800716C) Compilation produced by Arzamas RFNC-VNIIEFA137600100017 
           (19990317U)CNPD: corrected 4-dig. year and lower cases.A137600100018 
ENDBIB              16          0                                 A137600100019 
NOCOMMON             0          0                                 A137600100020 
ENDSUBENT           19          0                                 A137600199999 
SUBENT        A1376002   19990322                             0000A137600200001 
BIB                  2          2                                 A137600200002 
REACTION   (3-LI-6(D,P)3-LI-7,PAR,DA,,,EXP)                       A137600200003 
STATUS     (CURVE) Fig 2                                          A137600200004 
ENDBIB               2          0                                 A137600200005 
COMMON               2          3                                 A137600200006 
E-LVL      EN-ERR                                                 A137600200007 
MEV        MEV                                                    A137600200008 
 0.0          0.02                                                A137600200009 
ENDCOMMON            3          0                                 A137600200010 
DATA                 4        215                                 A137600200011 
     2.951     40.         5.613      0.0195                      A137600200049 
     3.003     60.         2.736      0.0098                      A137600200050 
     3.037     50.         4.209      0.004                       A137600200051 
     3.062     30.         9.538      0.0059                      A137600200052 
     3.077     60.         2.855      0.0098                      A137600200053 
     3.08      40.         5.728      0.0195                      A137600200054 
     3.105     20.         8.203      0.0119                      A137600200055 
     3.151     30.        10.05       0.0059                      A137600200056 
     3.152     50.         3.993      0.004                       A137600200057 
     3.17      40.         6.103      0.0195                      A137600200058 
     3.181     20.         7.942      0.0119                      A137600200059 
     3.189     60.         2.654      0.0098                      A137600200060 
     3.225     30.        10.21       0.0059                      A137600200061 
     3.249     50.         3.776      0.004                       A137600200062 
     3.263     60.         2.653      0.0098                      A137600200063 
     3.265     40.         5.795      0.0195                      A137600200064 
     3.29      20.         8.345      0.0119                      A137600200065 
     3.336     30.        10.27       0.0059                      A137600200066 
     3.342     50.         3.781      0.004                       A137600200067 
     3.358     40.         5.75       0.0195                      A137600200068 
     3.393     60.         2.652      0.0098                      A137600200069 
     3.403     20.         7.986      0.0119                      A137600200070 
     3.452     40.         5.6        0.0195                      A137600200071 
     3.454     50.         3.75       0.004                       A137600200072 
     3.469     30.         9.772      0.0059                      A137600200073 
     3.474     20.         8.619      0.0119                      A137600200074 
     3.504     60.         2.57       0.0098                      A137600200075 
     3.524     30.         9.777      0.0059                      A137600200076 
     3.525     50.         3.939      0.004                       A137600200077 
     3.563     40.         5.713      0.0195                      A137600200078 
     3.579     60.         2.45       0.0098                      A137600200079 
     3.585     20.         8.691      0.0119                      A137600200080 
     3.633     30.        10.24       0.0059                      A137600200081 
     3.64      50.         3.723      0.004                       A137600200082 
     3.656     40.         5.616      0.0195                      A137600200083 
     3.671     60.         2.329      0.0098                      A137600200084 
     3.711     20.         9.16       0.0119                      A137600200085 
     3.719     50.         3.506      0.004                       A137600200086 
     3.726     30.        10.3        0.0059                      A137600200087 
     3.766     40.         5.834      0.0195                      A137600200088 
     3.77      20.         8.7        0.0119                      A137600200089 
     3.783     60.         2.487      0.0098                      A137600200090 
     3.833     50.         3.327      0.004                       A137600200091 
     3.857     60.         2.286      0.0098                      A137600200092 
     3.858     40.         5.947      0.0195                      A137600200093 
     3.858     30.         9.955      0.0059                      A137600200094 
     3.881     20.         8.771      0.0119                      A137600200095 
     3.948     50.         3.185      0.004                       A137600200096 
     3.95      30.        10.16       0.0059                      A137600200097 
     3.953     40.         5.691      0.0195                      A137600200098 
     3.987     60.         2.285      0.0098                      A137600200099 
     3.993     20.         8.777      0.0119                      A137600200100 
     4.026     30.         9.764      0.0059                      A137600200101 
     4.042     50.         3.116      0.004                       A137600200102 
     4.065     40.         5.543      0.0195                      A137600200103 
     4.08      60.         2.084      0.0098                      A137600200104 
     4.084     20.         8.98       0.0119                      A137600200105 
     4.136     30.         9.976      0.0059                      A137600200106 
     4.156     50.         2.937      0.004                       A137600200107 
     4.173     60.         2.083      0.0098                      A137600200108 
     4.175     40.         5.761      0.0195                      A137600200109 
     4.21      20.         9.516      0.0119                      A137600200110 
     4.231     30.         9.677      0.0059                      A137600200111 
     4.249     50.         2.942      0.004                       A137600200112 
     4.251     40.         5.557      0.0195                      A137600200113 
     4.284     60.         2.081      0.0098                      A137600200114 
     4.286     20.         9.354      0.0119                      A137600200115 
     4.343     30.         9.584      0.0059                      A137600200116 
     4.361     40.         5.723      0.0195                      A137600200117 
     4.362     50.         2.874      0.004                       A137600200118 
     4.396     60.         2.         0.0098                      A137600200119 
     4.416     20.         9.394      0.0119                      A137600200120 
     4.434     30.         9.947      0.0059                      A137600200121 
     4.473     40.         5.627      0.0195                      A137600200122 
     4.506     20.         9.828      0.0119                      A137600200123 
     4.528     30.         9.649      0.0059                      A137600200124 
     4.582     20.         9.567      0.0119                      A137600200125 
     4.711     20.         9.739      0.0119                      A137600200126 
     4.758     50.         2.563      0.004                       A137600200127 
     4.767     60.         1.996      0.0098                      A137600200128 
     4.846     40.         5.446      0.0195                      A137600200129 
     4.937     30.         9.68       0.0059                      A137600200130 
     5.007     20.         9.919      0.0119                      A137600200131 
     5.133     50.         2.361      0.004                       A137600200132 
     5.175     60.         1.831      0.0098                      A137600200133 
     5.259     40.         4.952      0.0195                      A137600200134 
     5.346     30.         9.609      0.0059                      A137600200135 
     5.411     20.        10.6        0.0119                      A137600200136 
     5.469     50.         2.269      0.004                       A137600200137 
     5.472     60.         1.827      0.0098                      A137600200138 
     5.532     30.         9.47       0.0059                      A137600200139 
     5.538     40.         4.817      0.0195                      A137600200140 
     5.69      20.        10.45       0.0119                      A137600200141 
     5.732     50.         2.135      0.004                       A137600200142 
     5.751     60.         1.824      0.0098                      A137600200143 
     5.82      40.         4.471      0.0195                      A137600200144 
     5.958     50.         1.962      0.004                       A137600200145 
     5.961     30.         9.248      0.0059                      A137600200146 
     6.004     20.        10.76       0.0119                      A137600200147 
     6.013     50.         1.965      0.004                       A137600200148 
     6.066     60.         1.82       0.0098                      A137600200149 
     6.137     40.         4.233      0.0195                      A137600200150 
     6.184     30.         9.214      0.0059                      A137600200151 
     6.282     20.        10.88       0.0119                      A137600200152 
     6.333     50.         1.761      0.004                       A137600200153 
     6.382     60.         1.736      0.0098                      A137600200154 
     6.436     40.         3.993      0.0195                      A137600200155 
     6.539     30.         8.834      0.0059                      A137600200156 
     6.576     50.         1.663      0.004                       A137600200157 
     6.617     20.        10.73       0.0119                      A137600200158 
     6.66      60.         1.733      0.0098                      A137600200159 
     6.699     40.         3.646      0.0195                      A137600200160 
     6.762     30.         8.698      0.0059                      A137600200161 
     6.876     20.        10.91       0.0119                      A137600200162 
     6.949     50.         1.573      0.004                       A137600200163 
     6.976     60.         1.569      0.0098                      A137600200164 
     7.016     40.         3.461      0.0195                      A137600200165 
     7.172     30.         8.475      0.0059                      A137600200166 
     7.19      20.        11.15       0.0119                      A137600200167 
     7.248     50.         1.515      0.004                       A137600200168 
     7.273     60.         1.446      0.0098                      A137600200169 
     7.334     40.         3.117      0.0195                      A137600200170 
     7.433     30.         8.342      0.0059                      A137600200171 
     7.489     20.        10.97       0.0119                      A137600200172 
     7.621     50.         1.388      0.004                       A137600200173 
     7.644     60.         1.321      0.0098                      A137600200174 
     7.727     40.         2.728      0.0195                      A137600200175 
     7.843     30.         8.118      0.0059                      A137600200176 
     7.914     20.        11.19       0.0119                      A137600200177 
     7.918     50.         1.404      0.004                       A137600200178 
     7.96      60.         1.317      0.0098                      A137600200179 
     8.007     40.         2.644      0.0195                      A137600200180 
     8.105     30.         7.782      0.0059                      A137600200181 
     8.192     20.        11.33       0.0119                      A137600200182 
     8.238     60.         1.154      0.0098                      A137600200183 
     8.253     50.         1.385      0.004                       A137600200184 
     8.324     40.         2.406      0.0195                      A137600200185 
     8.385     30.         7.396      0.0059                      A137600200186 
     8.51      20.        10.99       0.0119                      A137600200187 
     8.645     50.         1.296      0.004                       A137600200188 
     8.665     60.         1.149      0.0098                      A137600200189 
     8.698     40.         2.12       0.0195                      A137600200190 
     8.814     30.         7.123      0.0059                      A137600200191 
     8.899     20.        11.17       0.0119                      A137600200192 
     8.962     60.         0.8656     0.0098                      A137600200193 
     8.962     50.         1.239      0.004                       A137600200194 
     9.015     40.         1.935      0.0195                      A137600200195 
     9.096     30.         6.635      0.0059                      A137600200196 
     9.199     20.        10.72       0.0119                      A137600200197 
     9.259     50.         1.218      0.004                       A137600200198 
     9.315     50.         1.184      0.004                       A137600200199 
     9.389     60.         0.7804     0.0098                      A137600200200 
     9.407     40.         1.65       0.0195                      A137600200201 
     9.524     30.         6.413      0.0059                      A137600200202 
     9.614     50.         1.127      0.004                       A137600200203 
     9.627     20.        10.58       0.0119                      A137600200204 
     9.668     60.         0.777      0.0098                      A137600200205 
     9.76      40.         1.625      0.0195                      A137600200206 
     9.804     30.         6.129      0.0059                      A137600200207 
     9.908     20.        10.19       0.0119                      A137600200208 
     9.948     50.         1.145      0.004                       A137600200209 
     9.965     60.         0.5736     0.0098                      A137600200210 
    10.        40.         1.644      0.0195                      A137600200211 
    10.1       30.         5.745      0.0059                      A137600200212 
    10.19      20.         9.678      0.0119                      A137600200213 
    10.23      50.         1.124      0.004                       A137600200214 
    10.24      60.         0.6501     0.0098                      A137600200215 
    10.32      40.         1.248      0.0195                      A137600200216 
    10.4       30.         5.258      0.0059                      A137600200217 
    10.49      20.         9.163      0.0119                      A137600200218 
    10.53      50.         0.992      0.004                       A137600200219 
    10.56      60.         0.846      0.0098                      A137600200220 
    10.6       40.         0.955      0.0195                      A137600200221 
    10.72      30.         4.926      0.0059                      A137600200222 
    10.82      50.         1.045      0.004                       A137600200223 
    10.82      20.         7.855      0.0119                      A137600200224 
    10.84      60.         0.6029     0.0098                      A137600200225 
    10.9       40.         0.7681     0.0195                      A137600200226 
    11.        30.         4.286      0.0059                      A137600200227 
    11.1       20.         7.438      0.0119                      A137600200228 
ENDDATA            217          0                                 A137600200229 
ENDSUBENT          228          0                                 A137600299999 
SUBENT        A1376003   19990322                             0000A137600300001 
BIB                  3          3                                 A137600300002 
REACTION   (3-LI-6(D,P)3-LI-7,PAR,DA,,,EXP)                       A137600300003 
ERR-ANALYS (DATA-ERR1) From graphic bars (statistical error)      A137600300004 
STATUS     (CURVE) Fig 2                                          A137600300005 
ENDBIB               3          0                                 A137600300006 
COMMON               3          3                                 A137600300007 
E-LVL      EN-ERR     DATA-ERR                                    A137600300008 
MEV        MEV        MB/SR                                       A137600300009 
 0.0          0.02     0.005                                      A137600300010 
ENDCOMMON            3          0                                 A137600300011 
DATA                 4         60                                 A137600300012 
EN         ANG        DATA       DATA-ERR1                        A137600300013 
MEV        ADEG       MB/SR      MB/SR                            A137600300014 
     2.974     80.         2.568      0.0554                      A137600300015 
     3.031     70.         3.764      0.0835                      A137600300016 
     3.033     80.         2.639      0.0436                      A137600300017 
     3.144     80.         2.647      0.0475                      A137600300018 
     3.161     70.         3.757      0.077                       A137600300019 
     3.163     80.         2.647      0.0475                      A137600300020 
     3.239     70.         3.963      0.077                       A137600300021 
     3.24      80.         2.71       0.0475                      A137600300022 
     3.35      80.         2.694      0.0554                      A137600300023 
     3.366     70.         3.808      0.0898                      A137600300024 
     3.425     80.         2.71       0.0514                      A137600300025 
     3.441     70.         3.872      0.0835                      A137600300026 
     3.54      70.         4.161      0.0899                      A137600300027 
     3.558     80.         2.793      0.0475                      A137600300028 
     3.645     80.         2.622      0.0475                      A137600300029 
     3.661     70.         3.75       0.0834                      A137600300030 
     3.738     80.         2.618      0.0396                      A137600300031 
     3.755     70.         3.788      0.0834                      A137600300032 
     3.83      80.         2.602      0.0475                      A137600300033 
     3.835     70.         4.083      0.0642                      A137600300034 
     3.939     70.         3.704      0.0835                      A137600300035 
     3.955     80.         2.484      0.0673                      A137600300036 
     4.03      80.         2.479      0.0515                      A137600300037 
     4.045     70.         3.441      0.0707                      A137600300038 
     4.141     70.         3.576      0.0642                      A137600300039 
     4.157     80.         2.404      0.0396                      A137600300040 
     4.248     70.         3.383      0.077                       A137600300041 
     4.251     80.         2.447      0.0435                      A137600300042 
     4.325     70.         3.498      0.0705                      A137600300043 
     4.341     80.         2.368      0.0475                      A137600300044 
     4.452     80.         2.36       0.0435                      A137600300045 
     4.454     70.         3.479      0.0835                      A137600300046 
     4.546     70.         3.408      0.0706                      A137600300047 
     4.826     80.         2.419      0.0515                      A137600300048 
     4.842     70.         3.375      0.0899                      A137600300049 
     5.229     80.         2.264      0.0554                      A137600300050 
     5.249     70.         3.304      0.0706                      A137600300051 
     5.527     70.         3.278      0.0706                      A137600300052 
     5.529     80.         2.327      0.0396                      A137600300053 
     5.823     70.         3.226      0.0834                      A137600300054 
     5.826     80.         2.327      0.0396                      A137600300055 
     5.844     80.         2.331      0.0435                      A137600300056 
     6.122     80.         2.299      0.0356                      A137600300057 
     6.138     70.         3.225      0.0771                      A137600300058 
     6.434     70.         3.186      0.0706                      A137600300059 
     6.475     80.         2.302      0.0395                      A137600300060 
     6.768     70.         3.179      0.0706                      A137600300061 
     6.772     80.         2.294      0.0435                      A137600300062 
     7.065     70.         3.178      0.077                       A137600300063 
     7.291     70.         3.319      0.0771                      A137600300064 
     7.757     70.         3.453      0.1027                      A137600300065 
     8.035     70.         3.427      0.1028                      A137600300066 
     8.332     70.         3.445      0.0835                      A137600300067 
     8.777     70.         3.413      0.0899                      A137600300068 
     9.055     70.         3.367      0.0963                      A137600300069 
     9.438     70.         3.065      0.0963                      A137600300070 
     9.772     70.         3.064      0.077                       A137600300071 
    10.05      70.         2.864      0.0835                      A137600300072 
    10.34      70.         2.774      0.0771                      A137600300073 
    10.64      70.         2.863      0.0834                      A137600300074 
ENDDATA             62          0                                 A137600300075 
ENDSUBENT           74          0                                 A137600399999 
SUBENT        A1376004   19990322                             0000A137600400001 
BIB                  2          2                                 A137600400002 
REACTION   (3-LI-6(D,P)3-LI-7,PAR,DA,,,EXP)                       A137600400003 
STATUS     (CURVE)  Fig 3                                         A137600400004 
ENDBIB               2          0                                 A137600400005 
COMMON               2          3                                 A137600400006 
EN-ERR     E-LVL                                                  A137600400007 
MEV        MEV                                                    A137600400008 
 0.02       0.4780                                                A137600400009 
ENDCOMMON            3          0                                 A137600400010 
DATA                 4        212                                 A137600400011 
EN         ANG        DATA       DATA-ERR                         A137600400012 
MEV        ADEG       MB/SR      MB/SR                            A137600400013 
     2.086     30.         9.096      0.0071                      A137600400014 
     2.108     50.         5.658      0.0064                      A137600400015 
     2.108     60.         3.826      0.0053                      A137600400016 
     2.109     40.         5.847      0.0043                      A137600400017 
     2.179     50.         5.35       0.0064                      A137600400018 
     2.203     60.         3.776      0.0053                      A137600400019 
     2.204     30.         9.038      0.0071                      A137600400020 
     2.204     40.         5.908      0.0043                      A137600400021 
     2.25      50.         5.605      0.0064                      A137600400022 
     2.276     30.         8.58       0.0071                      A137600400023 
     2.276     40.         5.907      0.0043                      A137600400024 
     2.298     60.         3.675      0.0053                      A137600400025 
     2.347     30.         8.979      0.0071                      A137600400026 
     2.393     60.         3.524      0.0053                      A137600400027 
     2.395     40.         5.781      0.0043                      A137600400028 
     2.417     50.         5.705      0.0064                      A137600400029 
     2.488     50.         5.244      0.0064                      A137600400030 
     2.488     60.         3.473      0.0053                      A137600400031 
     2.49      30.         8.692      0.0071                      A137600400032 
     2.513     40.         5.655      0.0043                      A137600400033 
     2.561     30.         8.976      0.0071                      A137600400034 
     2.583     50.         5.038      0.0064                      A137600400035 
     2.585     40.         5.654      0.0043                      A137600400036 
     2.631     60.         3.272      0.0053                      A137600400037 
     2.678     60.         3.271      0.0053                      A137600400038 
     2.68      30.         8.861      0.0071                      A137600400039 
     2.702     50.         4.832      0.0064                      A137600400040 
     2.704     40.         5.902      0.0043                      A137600400041 
     2.751     40.         5.776      0.0043                      A137600400042 
     2.775     30.         8.631      0.0071                      A137600400043 
     2.797     50.         5.087      0.0064                      A137600400044 
     2.797     60.         3.12       0.0053                      A137600400045 
     2.863     20.         8.753      0.0154                      A137600400046 
     2.87      30.         8.858      0.0071                      A137600400047 
     2.87      40.         5.775      0.0043                      A137600400048 
     2.892     50.         4.83       0.0064                      A137600400049 
     2.892     60.         3.019      0.0053                      A137600400050 
     2.964     60.         3.018      0.0053                      A137600400051 
     2.981     20.         8.255      0.0154                      A137600400052 
     2.989     30.         9.313      0.0071                      A137600400053 
     2.989     40.         5.773      0.0043                      A137600400054 
     3.011     50.         4.726      0.0064                      A137600400055 
     3.06      30.         9.598      0.0071                      A137600400056 
     3.082     50.         5.032      0.0064                      A137600400057 
     3.1       20.         8.389      0.0154                      A137600400058 
     3.106     60.         2.967      0.0053                      A137600400059 
     3.108     40.         6.146      0.0043                      A137600400060 
     3.172     20.         8.343      0.0154                      A137600400061 
     3.179     30.         9.368      0.0071                      A137600400062 
     3.179     40.         5.958      0.0043                      A137600400063 
     3.201     50.         4.673      0.0064                      A137600400064 
     3.201     60.         2.816      0.0053                      A137600400065 
     3.249     60.         2.616      0.0053                      A137600400066 
     3.25      30.         8.854      0.0071                      A137600400067 
     3.267     20.         9.156      0.0154                      A137600400068 
     3.296     50.         4.364      0.0064                      A137600400069 
     3.298     40.         5.832      0.0043                      A137600400070 
     3.345     30.         8.796      0.0071                      A137600400071 
     3.345     40.         5.644      0.0043                      A137600400072 
     3.362     20.         8.793      0.0154                      A137600400073 
     3.391     50.         4.159      0.0064                      A137600400074 
     3.391     60.         2.565      0.0053                      A137600400075 
     3.464     40.         5.767      0.0043                      A137600400076 
     3.481     20.         9.018      0.0154                      A137600400077 
     3.486     50.         4.157      0.0064                      A137600400078 
     3.486     60.         2.563      0.0053                      A137600400079 
     3.488     30.         8.794      0.0071                      A137600400080 
     3.552     20.         8.384      0.0154                      A137600400081 
     3.581     50.         3.952      0.0064                      A137600400082 
     3.581     60.         2.363      0.0053                      A137600400083 
     3.583     30.         8.565      0.0071                      A137600400084 
     3.583     40.         5.641      0.0043                      A137600400085 
     3.671     20.         8.564      0.0154                      A137600400086 
     3.7       50.         3.694      0.0064                      A137600400087 
     3.7       60.         2.012      0.0053                      A137600400088 
     3.702     30.         8.392      0.0071                      A137600400089 
     3.702     40.         5.452      0.0043                      A137600400090 
     3.766     20.         8.427      0.0154                      A137600400091 
     3.773     30.         7.422      0.0071                      A137600400092 
     3.773     40.         5.326      0.0043                      A137600400093 
     3.795     50.         3.591      0.0064                      A137600400094 
     3.795     60.         1.961      0.0053                      A137600400095 
     3.861     20.         7.974      0.0154                      A137600400096 
     3.866     50.         3.283      0.0064                      A137600400097 
     3.89      60.         1.81       0.0053                      A137600400098 
     3.892     30.         7.934      0.0071                      A137600400099 
     3.916     40.         5.012      0.0043                      A137600400100 
     3.932     20.         8.607      0.0154                      A137600400101 
     3.961     50.         3.487      0.0064                      A137600400102 
     3.962     60.         1.809      0.0053                      A137600400103 
     3.963     30.         7.648      0.0071                      A137600400104 
     4.011     40.         5.074      0.0043                      A137600400105 
     4.051     20.         8.877      0.0154                      A137600400106 
     4.057     60.         1.808      0.0053                      A137600400107 
     4.104     50.         3.076      0.0064                      A137600400108 
     4.106     30.         7.703      0.0071                      A137600400109 
     4.106     40.         4.885      0.0043                      A137600400110 
     4.152     60.         1.608      0.0053                      A137600400111 
     4.17      20.         8.695      0.0154                      A137600400112 
     4.175     50.         2.87       0.0064                      A137600400113 
     4.177     30.         7.36       0.0071                      A137600400114 
     4.201     40.         4.884      0.0043                      A137600400115 
     4.247     60.         1.756      0.0053                      A137600400116 
     4.248     30.         7.815      0.0071                      A137600400117 
     4.265     20.         8.739      0.0154                      A137600400118 
     4.27      50.         2.869      0.0064                      A137600400119 
     4.272     40.         5.008      0.0043                      A137600400120 
     4.36      20.         8.738      0.0154                      A137600400121 
     4.365     50.         2.765      0.0064                      A137600400122 
     4.39      60.         1.605      0.0053                      A137600400123 
     4.391     30.         7.528      0.0071                      A137600400124 
     4.438     40.         4.818      0.0043                      A137600400125 
     4.74      20.         9.096      0.0154                      A137600400126 
     4.746     50.         2.607      0.0064                      A137600400127 
     4.746     60.         1.452      0.0053                      A137600400128 
     4.771     30.         7.296      0.0071                      A137600400129 
     4.795     40.         4.315      0.0043                      A137600400130 
     5.121     20.         8.504      0.0154                      A137600400131 
     5.15      60.         1.347      0.0053                      A137600400132 
     5.174     50.         2.193      0.0064                      A137600400133 
     5.175     30.         7.234      0.0071                      A137600400134 
     5.175     40.         4.06       0.0043                      A137600400135 
     5.453     20.         9.089      0.0154                      A137600400136 
     5.483     50.         2.087      0.0064                      A137600400137 
     5.483     60.         1.194      0.0053                      A137600400138 
     5.484     30.         7.002      0.0071                      A137600400139 
     5.508     40.         3.744      0.0043                      A137600400140 
     5.739     20.         8.95       0.0154                      A137600400141 
     5.768     50.         1.828      0.0064                      A137600400142 
     5.768     60.         1.091      0.0053                      A137600400143 
     5.769     30.         6.827      0.0071                      A137600400144 
     5.769     40.         3.491      0.0043                      A137600400145 
     6.048     20.         8.902      0.0154                      A137600400146 
     6.053     50.         1.671      0.0064                      A137600400147 
     6.055     30.         6.539      0.0071                      A137600400148 
     6.077     60.         1.038      0.0053                      A137600400149 
     6.078     40.         3.362      0.0043                      A137600400150 
     6.309     20.         8.945      0.0154                      A137600400151 
     6.338     60.         1.035      0.0053                      A137600400152 
     6.386     50.         1.462      0.0064                      A137600400153 
     6.387     30.         6.421      0.0071                      A137600400154 
     6.411     40.         2.983      0.0043                      A137600400155 
     6.624     60.         0.9823     0.0053                      A137600400156 
     6.642     20.         9.167      0.0154                      A137600400157 
     6.647     50.         1.306      0.0064                      A137600400158 
     6.672     30.         6.189      0.0071                      A137600400159 
     6.673     40.         2.855      0.0043                      A137600400160 
     6.951     20.         8.667      0.0154                      A137600400161 
     6.956     60.         0.7291     0.0053                      A137600400162 
     6.98      50.         1.148      0.0064                      A137600400163 
     6.981     30.         6.128      0.0071                      A137600400164 
     6.981     40.         2.477      0.0043                      A137600400165 
     7.236     20.         8.664      0.0154                      A137600400166 
     7.242     60.         0.7261     0.0053                      A137600400167 
     7.289     50.         1.094      0.0064                      A137600400168 
     7.29      30.         6.182      0.0071                      A137600400169 
     7.29      40.         2.223      0.0043                      A137600400170 
     7.622     60.         0.6722     0.0053                      A137600400171 
     7.64      20.         8.75       0.0154                      A137600400172 
     7.669     50.         1.038      0.0064                      A137600400173 
     7.671     30.         5.778      0.0071                      A137600400174 
     7.694     40.         2.093      0.0043                      A137600400175 
     7.925     20.         8.612      0.0154                      A137600400176 
     7.955     60.         0.6687     0.0053                      A137600400177 
     7.956     30.         5.717      0.0071                      A137600400178 
     7.978     50.         0.9834     0.0064                      A137600400179 
     7.98      40.         1.902      0.0043                      A137600400180 
     8.234     20.         8.88       0.0154                      A137600400181 
     8.24      60.         0.6157     0.0053                      A137600400182 
     8.265     40.         1.836      0.0043                      A137600400183 
     8.287     50.         0.9798     0.0064                      A137600400184 
     8.289     30.         5.485      0.0071                      A137600400185 
     8.638     20.         8.785      0.0154                      A137600400186 
     8.644     60.         0.6614     0.0053                      A137600400187 
     8.669     30.         4.967      0.0071                      A137600400188 
     8.669     40.         1.831      0.0043                      A137600400189 
     8.715     50.         0.8725     0.0064                      A137600400190 
     8.953     60.         0.5083     0.0053                      A137600400191 
     8.971     20.         8.873      0.0154                      A137600400192 
     8.976     50.         0.7671     0.0064                      A137600400193 
