ENTRY            A0106   20200527                             A095A0106  0    1 
SUBENT        A0106001   20200527                             A095A0106  1    1 
BIB                 13         46                                 A0106  1    2 
TITLE      Fragmentation cross sections of relativistic 208-Pb    A0106  1    3 
           projectiles.                                           A0106  1    4 
AUTHOR     (M.De Jong, K.-H.Schmidt, B.Blank, C.Boeckstiegel,     A0106  1    5 
           T.Brohm, H.-G.Clerc, S.Czajkowski, M.Dornik, H.Giessel,A0106  1    6 
           A.Grewe, E.Hanelt, A.Heinz, H.Irnich, A.R.Junghans,    A0106  1    7 
           A.Magel, G.Muenzenberg, F.Nickel, M.Pfuetzner,         A0106  1    8 
           A.Piechaczek, C.Scheidenberg, W.Schwab, S.Steinhaeuser,A0106  1    9 
           K.Suemmerer, W.Trinder, B.Voss, C.Ziegler)             A0106  1   10 
REFERENCE  (J,NP/A,628,479,1998)                                  A0106  1   11 
INSTITUTE  (2GERGSI,2GERTHD,2FR GRA)                              A0106  1   12 
FACILITY   (OLMS,2GERGSI)                                         A0106  1   13 
SAMPLE     Copper foil of 205 mg/cm2                              A0106  1   14 
METHOD     (BCINT) the primary beam intensity was recorded        A0106  1   15 
           permanently by measuring the current induced in a      A0106  1   16 
           secondary-electron transmission monitor.               A0106  1   17 
           (TOF,EDE)                                              A0106  1   18 
DETECTOR   (SCIN) two 5 mm thick scintillation detectors which    A0106  1   19 
           which measured the horizontal positions at the center  A0106  1   20 
           and at the exit of the spectrometer as well as the     A0106  1   21 
           time-of-flight in the second half of the separator.    A0106  1   22 
           (IOCH) multiple-sampling ionization chamber was mountedA0106  1   23 
           at the exit in order to determine the energy loss of   A0106  1   24 
           the reaction products.                                 A0106  1   25 
CORRECTION The main correction is the loss of fragments by        A0106  1   26 
           secondary reactions in the target and in the degrader. A0106  1   27 
           Another important correction, the loss due to the      A0106  1   28 
           ionic-charge changes.                                  A0106  1   29 
           All yields have been corrected for the transmission of A0106  1   30 
           the fragments through the separator.                   A0106  1   31 
           The dead-time of the data acquisition was taken in     A0106  1   32 
           account too.                                           A0106  1   33 
ERR-ANALYS (ERR-T) Total uncertainty                              A0106  1   34 
           (ERR-1) Absolute accuracy of beam current measurements A0106  1   35 
           (ERR-2) Assumed systematical error for the correction  A0106  1   36 
           of secondary reactions.                                A0106  1   37 
           (ERR-3) The systematic error of calculated transmissionA0106  1   38 
           losses.                                                A0106  1   39 
           (ERR-4) Uncertainty of the dead-time correction.       A0106  1   40 
ADD-RES    (COMP) Abrasion-Ablation model.                        A0106  1   41 
           Empirical parametrization (EPAX)                       A0106  1   42 
STATUS     (TABLE) data table was received from Web site of GSI.  A0106  1   43 
HISTORY    (20000715C)                                            A0106  1   44 
           (20080611A) BIB section updated. Corrections were made A0106  1   45 
            according new EXFOR rules and N.Otsuka remarks.       A0106  1   46 
           (20200527A) SD: Subents  002-283 merged. COMMENT,      A0106  1   47 
           PART-DET deleted.                                      A0106  1   48 
ENDBIB              46          0                                 A0106  1   49 
COMMON               5          3                                 A0106  1   50 
EN         ERR-1      ERR-2      ERR-3      ERR-4                 A0106  1   51 
GEV        PER-CENT   PER-CENT   PER-CENT   PER-CENT              A0106  1   52 
       208.         4.        10.        15.        15.           A0106  1   53 
ENDCOMMON            3          0                                 A0106  1   54 
ENDSUBENT           53          0                                 A0106  199999 
SUBENT        A0106002   20200527                             A095A0106  2    1 
BIB                  2          4                                 A0106  2    2 
REACTION   (29-CU-0(82-PB-208,X)ELEM/MASS,,SIG)                   A0106  2    3 
HISTORY    (20200527A) SD: SF4=Bi-208 -> ELEM/MASS; SF5=IND and   A0106  2    4 
           SF9=EXP deleted from REACTION code. Data from          A0106  2    5 
           Subents 003-283 added.                                 A0106  2    6 
ENDBIB               4          0                                 A0106  2    7 
NOCOMMON             0          0                                 A0106  2    8 
DATA                 4        282                                 A0106  2    9 
ELEMENT    MASS       DATA       ERR-T                            A0106  2   10 
NO-DIM     NO-DIM     MB         MB                               A0106  2   11 
        83.       208.    0.81895   0.266531                      A0106  2   12 
        83.       207.    2.05799    0.46132                      A0106  2   13 
        83.       206.    3.56398   0.772276                      A0106  2   14 
        83.       205.    3.82863     1.1789                      A0106  2   15 
        83.       203.    4.15373    1.94791                      A0106  2   16 
        83.       202.    5.19327     1.0732                      A0106  2   17 
        83.       201.    4.27865   0.834529                      A0106  2   18 
        83.       199.    1.56883   0.854539                      A0106  2   19 
        83.       198.    1.80303   0.374923                      A0106  2   20 
        83.       197.    1.22875   0.281186                      A0106  2   21 
        82.       207.    711.126    135.828                      A0106  2   22 
        82.       206.    184.357    34.7455                      A0106  2   23 
        82.       205.    67.5833    12.8673                      A0106  2   24 
        82.       204.    45.2808    8.66196                      A0106  2   25 
        82.       203.    34.0425    6.97841                      A0106  2   26 
        82.       202.    29.7368    6.88725                      A0106  2   27 
        82.       201.    23.3251    4.52356                      A0106  2   28 
        82.       200.    20.8132    4.01227                      A0106  2   29 
        82.       199.    16.8871    3.33564                      A0106  2   30 
        82.       197.    12.2426    2.49415                      A0106  2   31 
        82.       196.    9.13063    1.83211                      A0106  2   32 
        82.       195.    7.37893    1.52809                      A0106  2   33 
        82.       190.   0.396018   0.105869                      A0106  2   34 
        82.       189.   0.178284   0.045052                      A0106  2   35 
        82.       188.   0.062941   0.019149                      A0106  2   36 
        81.       209.   0.049696   0.022245                      A0106  2   37 
        81.       207.    27.1548     5.1609                      A0106  2   38 
        81.       206.    24.5769    4.67491                      A0106  2   39 
        81.       205.    26.2393    5.54661                      A0106  2   40 
        81.       204.    26.8979    5.51088                      A0106  2   41 
        81.       203.    22.9833    4.85672                      A0106  2   42 
        81.       202.    24.0419    5.08227                      A0106  2   43 
        81.       201.    24.0492     4.9477                      A0106  2   44 
        81.       200.    23.3554    6.10011                      A0106  2   45 
        81.       199.    19.5776    4.11365                      A0106  2   46 
        81.       198.    21.6743     4.7102                      A0106  2   47 
        81.       197.    21.2103    4.20512                      A0106  2   48 
        81.       196.    18.1662    5.07136                      A0106  2   49 
        81.       195.    16.8432    3.54886                      A0106  2   50 
        81.       194.    18.8772    3.89371                      A0106  2   51 
        81.       193.    13.6831    2.87411                      A0106  2   52 
        81.       192.    8.66605    3.58661                      A0106  2   53 
        81.       190.    3.44313    1.06809                      A0106  2   54 
        81.       189.    2.76844   0.728472                      A0106  2   55 
        81.       188.    1.79338   0.563623                      A0106  2   56 
        81.       187.    1.08115   0.363296                      A0106  2   57 
        81.       186.   0.383972   0.140425                      A0106  2   58 
        81.       185.   0.087937   0.034353                      A0106  2   59 
        80.       207.   0.020741   0.005824                      A0106  2   60 
        80.       206.   0.692665   0.133349                      A0106  2   61 
        80.       205.    1.65642   0.529621                      A0106  2   62 
        80.       204.    3.71817   0.744606                      A0106  2   63 
        80.       202.     7.4599    2.17926                      A0106  2   64 
        80.       201.    7.46402    1.64211                      A0106  2   65 
        80.       200.    8.96158    1.94358                      A0106  2   66 
        80.       199.     10.991    2.23323                      A0106  2   67 
        80.       198.     10.975    2.25109                      A0106  2   68 
        80.       197.    11.5723    2.40861                      A0106  2   69 
        80.       196.     14.277    2.99863                      A0106  2   70 
        80.       195.      12.66    2.49934                      A0106  2   71 
        80.       194.    15.7578    3.07727                      A0106  2   72 
        80.       193.      15.43    3.08882                      A0106  2   73 
        80.       192.    15.9069    3.35849                      A0106  2   74 
        80.       189.    8.99955    1.89289                      A0106  2   75 
        80.       188.    8.28833    1.77446                      A0106  2   76 
        80.       187.    5.09162    1.12675                      A0106  2   77 
        80.       186.    3.29674   0.864116                      A0106  2   78 
        80.       185.    2.29661   0.741006                      A0106  2   79 
        80.       184.    1.02349    0.25767                      A0106  2   80 
