ENTRY            A1415   19990323                             0000A141500000001 
SUBENT        A1415001   19990323                             0000A141500100001 
BIB                 10         13                                 A141500100002 
INSTITUTE  (1USAUI )                                              A141500100003 
REFERENCE  (J,JPR,29,969,196811)                                  A141500100004 
AUTHOR     (F.MERCHEZ,R.BOUCHEZ,R.A.HOFFSWELL,A.I.YAVIN)          A141500100005 
TITLE      Elastic and inelastic scattering  of protons from 6Li  A141500100006 
           in the energy range 14 - 16 MeV                        A141500100007 
FACILITY   (CYCLO,1USAUI )                                        A141500100008 
SAMPLE     7Li (99%) 2 mg/cm2 onto carbon backing                 A141500100009 
METHOD     (EXTB)                                                 A141500100010 
DETECTOR   (TELES,SOLST) THree: 50 micr.,1000 micr. in the        A141500100011 
           coincidence and 500 micr. in the anticoincidence.      A141500100012 
MONIT-REF  (,SHERR,J,BAP,2,231,1956)                              A141500100013 
HISTORY    (19800731C) Compilation produced by Arzamas RFNC-VNIIEFA141500100014 
           (19990220U)CNPD: corrected 4-dig. year and lower cases.A141500100015 
ENDBIB              13          0                                 A141500100016 
NOCOMMON             0          0                                 A141500100017 
ENDSUBENT           16          0                                 A141500199999 
SUBENT        A1415002   19990323                             0000A141500200001 
BIB                  3          4                                 A141500200002 
REACTION   (3-LI-6(P,INL)3-LI-6,PAR,DA,,,EXP)                     A141500200003 
ERR-ANALYS (ANG-ERR) Digitizing error                             A141500200004 
           (DATA-ERR) Digitizing error                            A141500200005 
STATUS     (CURVE) Fig 3                                          A141500200006 
ENDBIB               4          0                                 A141500200007 
COMMON               2          3                                 A141500200008 
EN         ANG-ERR                                                A141500200009 
MEV        ADEG                                                   A141500200010 
  14.00     0.5                                                   A141500200011 
ENDCOMMON            3          0                                 A141500200012 
DATA                 4         74                                 A141500200013 
    91.89       3.56       0.169      0.0219                      A141500200048 
    92.37       2.18       5.987      0.2516                      A141500200049 
    95.63       3.56       0.202      0.0341                      A141500200050 
    95.79       0.         8.367      0.2516                      A141500200051 
    96.98       2.18       5.423      0.2516                      A141500200052 
    99.82       0.         9.17       0.2516                      A141500200053 
   101.4        3.56       0.2506     0.0226                      A141500200054 
   102.         2.18       4.914      0.2516                      A141500200055 
   105.2        0.         9.555      0.2516                      A141500200056 
   106.5        3.56       0.2798     0.0649                      A141500200057 
   110.2        0.         9.611      0.2516                      A141500200058 
   112.6        2.18       4.037      0.2516                      A141500200059 
   115.2        0.         9.667      0.2516                      A141500200060 
   116.6        3.56       0.374      0.0946                      A141500200061 
   116.8        2.18       3.655      0.2516                      A141500200062 
   120.3        0.         8.76       0.2516                      A141500200063 
   124.         0.         7.925      0.2516                      A141500200064 
   125.4        2.18       3.443      0.2516                      A141500200065 
   125.8        3.56       0.3014     0.0574                      A141500200066 
   129.5        0.         7.062      0.2516                      A141500200067 
   130.         2.18       3.343      0.2516                      A141500200068 
   133.7        0.         6.067      0.2516                      A141500200069 
   135.1        2.18       2.977      0.2516                      A141500200070 
   135.3        3.56       0.2606     0.0287                      A141500200071 
   138.3        0.         5.307      0.2516                      A141500200072 
   138.9        3.56       0.2663     0.0293                      A141500200073 
   140.5        2.18       2.996      0.2516                      A141500200074 
   143.         3.56       0.2584     0.0334                      A141500200075 
   143.4        0.         4.727      0.2516                      A141500200076 
   144.2        2.18       2.856      0.2516                      A141500200077 
   147.4        2.18       2.721      0.2516                      A141500200078 
   148.         0.         4.356      0.2516                      A141500200079 
   148.         3.56       0.2599     0.0388                      A141500200080 
   151.7        0.         4.299      0.2516                      A141500200081 
   151.7        3.56       0.2082     0.0311                      A141500200082 
   152.         2.18       2.596      0.2516                      A141500200083 
   155.4        3.56       0.1917     0.0286                      A141500200084 
   156.2        0.         4.398      0.2516                      A141500200085 
   157.5        2.18       2.524      0.2516                      A141500200086 
   159.8        0.         4.572      0.2516                      A141500200087 
   160.6        2.18       2.489      0.2516                      A141500200088 
   165.2        2.18       2.636      0.2516                      A141500200089 
ENDDATA             76          0                                 A141500200090 
ENDSUBENT           89          0                                 A141500299999 
ENDENTRY             2          0                                 A141599999999 
