ENTRY            O2575   20230514                             O097O2575000    1 
SUBENT        O2575001   20230514                             O097O2575001    1 
BIB                 11         37                                 O2575001    2 
TITLE      Measurement, evaluation and benchmarking of            O2575001    3 
            differential cross sections for proton elastic        O2575001    4 
            scattering on natO in the energy range E = 4-6 MeV,   O2575001    5 
            suitable for EBS                                      O2575001    6 
AUTHOR     (M.Kokkoris, K.Bosmpotinis, V.Foteinou, A.F.Gurbich,   O2575001    7 
            A.Lagoyannis, F.Maragkos, N.Patronis, E.Taimpiri,     O2575001    8 
            A.Ziagkova)                                           O2575001    9 
INSTITUTE  (2GRCTUA,2GERBOC,4RUSFEI,2GRCATH,2GRCIOA)              O2575001   10 
REFERENCE  (J,NIM/B,539,15,2023)                                  O2575001   11 
           #doi:10.1016/j.nimb.2023.03.014                        O2575001   12 
FACILITY   (VDGT,2GRCATH)                                         O2575001   13 
INC-SPECT  The incident accelerator beam energy was corrected     O2575001   14 
           with the the energy loss in the ultra thin surface     O2575001   15 
           gold layer and the energy loss considering half of     O2575001   16 
           the disodium phosphate target thickness.               O2575001   17 
DETECTOR   (SIBAR) Six Si surface barrier detectors, having a     O2575001   18 
           thickness of 500 um.                                   O2575001   19 
SAMPLE     Thin, multi-layered structure, consisting of thin      O2575001   20 
           carbon foil, on top of which a layer of disodium       O2575001   21 
           phosphate (Na2HPO4, 8-10 keV in thickness, for         O2575001   22 
           Ep,lab = 6 to 4 MeV respectively), rich in oxygen,     O2575001   23 
           was evaporated and, on top of this, an ultra-thin Au   O2575001   24 
           layer (<1 keV) was also subsequently evaporated for    O2575001   25 
           normalization and wear protection purposes.            O2575001   26 
MONITOR    (79-AU-197(P,EL)79-AU-197,,DA,,RTH)                    O2575001   27 
ERR-ANALYS (ERR-S) Statistical uncertainty including the          O2575001   28 
           statistical error in the integrated yield of the p-Au  O2575001   29 
           scattering that was always kept below 2%, the          O2575001   30 
           corresponding one of the p-natO scattering that did    O2575001   31 
           not exceed 2-3% in the least favorable case and the    O2575001   32 
           NAu/NnatO ratio of about 1.8%.                         O2575001   33 
           (ERR-SYS,,7.) Systematic uncertainty originating from: O2575001   34 
           - accuracy of the implemented stopping power           O2575001   35 
           - lateral inhomogeneities in the target composition    O2575001   36 
           - carbon buildup effects                               O2575001   37 
HISTORY    (20230513R) Data reveived from M.Kokkoris for IBANDL   O2575001   38 
           (20230514C) VS                                         O2575001   39 
ENDBIB              37          0                                 O2575001   40 
NOCOMMON             0          0                                 O2575001   41 
ENDSUBENT           40          0                                 O257500199999 
SUBENT        O2575002   20230514                             O097O2575002    1 
BIB                  2          4                                 O2575002    2 
REACTION   (8-O-0(P,EL)8-O-0,,DA)                                 O2575002    3 
STATUS     (TABLE) Fig. 2 of                                      O2575002    4 
           Nucl.Instrum.Method Phys.Res.B 539(2023)15             O2575002    5 
           Converted by R33toX4 from R33 files.                   O2575002    6 
ENDBIB               4          0                                 O2575002    7 
NOCOMMON             0          0                                 O2575002    8 
DATA                 5        888                                 O2575002    9 
ANG        EN         EN-ERR     DATA       ERR-S                 O2575002   10 
       130.      5598.         6.      75.53       3.02           O2575002  275 
       130.      5613.         6.      73.49       2.94           O2575002  276 
       130.      5628.         6.      68.47       2.74           O2575002  277 
       130.      5643.         6.      66.11       2.64           O2575002  278 
       130.      5658.         6.      61.98       2.48           O2575002  279 
       130.      5673.         6.      60.73       2.43           O2575002  280 
       130.      5688.         6.      61.47       2.46           O2575002  281 
       130.      5703.         6.      60.30       2.41           O2575002  282 
       130.      5718.         6.      56.97       2.28           O2575002  283 
       130.      5733.         6.      60.73       2.43           O2575002  284 
       130.      5748.         6.      60.73       2.43           O2575002  285 
       130.      5753.         6.      60.57       2.42           O2575002  286 
       130.      5758.         6.      58.60       2.34           O2575002  287 
       130.      5763.         6.      60.85       2.43           O2575002  288 
       130.      5768.         6.      59.29       2.37           O2575002  289 
       130.      5773.         6.      60.37       2.41           O2575002  290 
       130.      5778.         6.      59.24       2.37           O2575002  291 
       130.      5783.         6.      56.08       2.24           O2575002  292 
       130.      5788.         6.      50.11       2.00           O2575002  293 
       130.      5803.         6.      30.40       1.22           O2575002  294 
       130.      5818.         6.      30.99       1.24           O2575002  295 
       130.      5833.         6.      30.97       1.24           O2575002  296 
       130.      5848.         6.      35.13       1.41           O2575002  297 
       130.      5863.         6.      33.02       1.32           O2575002  298 
       130.      5878.         6.      36.38       1.46           O2575002  299 
       130.      5893.         6.      38.70       1.55           O2575002  300 
       130.      5908.         6.      37.49       1.50           O2575002  301 
       130.      5923.         6.      36.88       1.48           O2575002  302 
       130.      5938.         6.      35.63       1.43           O2575002  303 
       130.      5953.         6.      36.96       1.48           O2575002  304 
       130.      5968.         6.      35.24       1.41           O2575002  305 
       130.      5983.         6.      36.29       1.45           O2575002  306 
       130.      5993.         6.      37.46       1.50           O2575002  307 
       140.      3992.         6.     132.72       5.31           O2575002  308 
       140.      4007.         6.     139.25       5.57           O2575002  309 
       140.      4022.         6.     137.34       5.49           O2575002  310 
       140.      4037.         6.     135.00       5.40           O2575002  311 
       140.      4052.         6.     141.33       5.65           O2575002  312 
       140.      4067.         6.     138.83       5.55           O2575002  313 
       140.      4082.         6.     143.04       5.72           O2575002  314 
       140.      4097.         6.     139.49       5.58           O2575002  315 
       140.      4112.         6.     138.27       5.53           O2575002  316 
       140.      4127.         6.     138.47       5.54           O2575002  317 
       140.      4142.         6.     136.36       5.45           O2575002  318 
       140.      4157.         6.     138.24       5.53           O2575002  319 
       140.      4172.         6.     137.46       5.50           O2575002  320 
       140.      4187.         6.     135.16       5.41           O2575002  321 
       140.      4202.         6.     138.56       5.54           O2575002  322 
       140.      4217.         6.     139.31       5.57           O2575002  323 
       140.      4232.         6.     139.54       5.58           O2575002  324 
       140.      4247.         6.     146.60       5.86           O2575002  325 
       140.      4262.         6.     155.50       6.22           O2575002  326 
       140.      4277.         6.     184.23       7.37           O2575002  327 
       140.      4292.         6.     193.17       7.73           O2575002  328 
       140.      4307.         6.     202.51       8.10           O2575002  329 
       140.      4322.         6.     208.52       8.34           O2575002  330 
       140.      4337.         6.     216.56       8.66           O2575002  331 
       140.      4352.         6.     228.50       9.14           O2575002  332 
       140.      4367.         6.     232.42       9.30           O2575002  333 
       140.      4382.         6.     236.68       9.47           O2575002  334 
       140.      4397.         6.     239.74       9.59           O2575002  335 
       140.      4412.         6.     236.38       9.46           O2575002  336 
       140.      4427.         6.     244.48       9.78           O2575002  337 
       140.      4442.         6.     240.03       9.60           O2575002  338 
       140.      4457.         6.     244.38       9.78           O2575002  339 
       140.      4472.         6.     242.09       9.68           O2575002  340 
       140.      4487.         6.     243.66       9.75           O2575002  341 
       140.      4502.         6.     234.79       9.39           O2575002  342 
       140.      4517.         6.     252.05      10.08           O2575002  343 
       140.      4532.         6.     241.85       9.67           O2575002  344 
       140.      4547.         6.     226.37       9.05           O2575002  345 
       140.      4562.         6.     225.30       9.01           O2575002  346 
       140.      4577.         6.     232.61       9.30           O2575002  347 
       140.      4592.         6.     224.93       9.00           O2575002  348 
       140.      4607.         6.     217.76       8.71           O2575002  349 
       140.      4622.         6.     215.53       8.62           O2575002  350 
       140.      4637.         6.     211.21       8.45           O2575002  351 
       140.      4652.         6.     219.96       8.80           O2575002  352 
       140.      4667.         6.     209.21       8.37           O2575002  353 
       140.      4682.         6.     203.44       8.14           O2575002  354 
       140.      4697.         6.     197.27       7.89           O2575002  355 
       140.      4712.         6.     185.94       7.44           O2575002  356 
       140.      4727.         6.     189.36       7.57           O2575002  357 
       140.      4742.         6.     183.22       7.33           O2575002  358 
       140.      4757.         6.     174.68       6.99           O2575002  359 
       140.      4772.         6.     176.86       7.07           O2575002  360 
       140.      4787.         6.     174.33       6.97           O2575002  361 
       140.      4802.         6.     169.09       6.76           O2575002  362 
       140.      4817.         6.     155.03       6.20           O2575002  363 
       140.      4832.         6.     158.28       6.33           O2575002  364 
       140.      4847.         6.     146.76       5.87           O2575002  365 
       140.      4862.         6.     141.24       5.65           O2575002  366 
       140.      4877.         6.     130.14       5.21           O2575002  367 
       140.      4892.         6.     133.83       5.35           O2575002  368 
       140.      4907.         6.     132.72       5.31           O2575002  369 
       140.      4922.         6.     125.67       5.03           O2575002  370 
       140.      4937.         6.     119.78       4.79           O2575002  371 
       140.      4952.         6.     115.62       4.62           O2575002  372 
       140.      4967.         6.     110.45       4.42           O2575002  373 
       140.      4982.         6.     111.23       4.45           O2575002  374 
       140.      4997.         6.     108.55       4.34           O2575002  375 
       140.      5012.         6.     103.46       4.14           O2575002  376 
       140.      5027.         6.     100.81       4.03           O2575002  377 
       140.      5042.         6.      97.64       3.91           O2575002  378 
       140.      5057.         6.      96.96       3.88           O2575002  379 
       140.      5072.         6.      94.08       3.76           O2575002  380 
       140.      5087.         6.      89.19       3.57           O2575002  381 
       140.      5102.         6.      85.01       3.40           O2575002  382 
       140.      5117.         6.      81.32       3.25           O2575002  383 
       140.      5132.         6.      80.39       3.22           O2575002  384 
       140.      5147.         6.      81.86       3.27           O2575002  385 
       140.      5157.         6.      77.39       3.10           O2575002  386 
       140.      5167.         6.      79.19       3.17           O2575002  387 
       140.      5177.         6.      77.49       3.10           O2575002  388 
       140.      5188.         6.      79.19       3.17           O2575002  389 
       140.      5197.         6.      81.11       3.24           O2575002  390 
       140.      5207.         6.      80.36       3.21           O2575002  391 
       140.      5217.         6.      78.54       3.14           O2575002  392 
       140.      5227.         6.      76.22       3.05           O2575002  393 
       140.      5242.         6.      71.80       2.87           O2575002  394 
       140.      5257.         6.      69.19       2.77           O2575002  395 
       140.      5272.         6.      68.28       2.73           O2575002  396 
       140.      5287.         6.      68.07       2.72           O2575002  397 
       140.      5303.         6.      69.91       2.80           O2575002  398 
       140.      5318.         6.      67.45       2.70           O2575002  399 
       140.      5333.         6.      83.20       3.33           O2575002  400 
       140.      5348.         6.      79.23       3.17           O2575002  401 
       140.      5363.         6.     103.98       4.16           O2575002  402 
       140.      5368.         6.     120.18       4.81           O2575002  403 
       140.      5373.         6.     148.48       5.94           O2575002  404 
       140.      5378.         6.     163.24       6.53           O2575002  405 
       140.      5384.         6.     192.18       7.69           O2575002  406 
       140.      5388.         6.     201.59       8.06           O2575002  407 
       140.      5393.         6.     240.32       9.61           O2575002  408 
       140.      5398.         6.     225.36       9.01           O2575002  409 
       140.      5403.         6.     229.33       9.17           O2575002  410 
       140.      5418.         6.     207.67       8.31           O2575002  411 
       140.      5433.         6.     144.77       5.79           O2575002  412 
       140.      5448.         6.     102.68       4.11           O2575002  413 
       140.      5463.         6.      78.77       3.15           O2575002  414 
       140.      5478.         6.      59.62       2.38           O2575002  415 
       140.      5493.         6.      47.01       1.88           O2575002  416 
       140.      5508.         6.      81.03       3.24           O2575002  417 
       140.      5523.         6.     156.80       6.27           O2575002  418 
       140.      5538.         6.     141.61       5.66           O2575002  419 
       140.      5553.         6.     127.65       5.11           O2575002  420 
       140.      5568.         6.     113.19       4.53           O2575002  421 
       140.      5583.         6.      96.95       3.88           O2575002  422 
       140.      5598.         6.      91.02       3.64           O2575002  423 
       140.      5613.         6.      85.13       3.41           O2575002  424 
       140.      5628.         6.      83.17       3.33           O2575002  425 
       140.      5643.         6.      76.96       3.08           O2575002  426 
       140.      5658.         6.      75.01       3.00           O2575002  427 
       140.      5673.         6.      73.20       2.93           O2575002  428 
       140.      5688.         6.      69.22       2.77           O2575002  429 
       140.      5703.         6.      68.43       2.74           O2575002  430 
       140.      5718.         6.      65.12       2.60           O2575002  431 
       140.      5733.         6.      65.13       2.61           O2575002  432 
       140.      5748.         6.      68.20       2.73           O2575002  433 
       140.      5753.         6.      66.27       2.65           O2575002  434 
       140.      5758.         6.      66.49       2.66           O2575002  435 
       140.      5763.         6.      70.65       2.83           O2575002  436 
       140.      5768.         6.      69.41       2.78           O2575002  437 
       140.      5773.         6.      68.02       2.72           O2575002  438 
       140.      5778.         6.      65.54       2.62           O2575002  439 
       140.      5783.         6.      59.33       2.37           O2575002  440 
       140.      5788.         6.      51.28       2.05           O2575002  441 
       140.      5803.         6.      25.92       1.04           O2575002  442 
       140.      5818.         6.      24.48       0.98           O2575002  443 
       140.      5833.         6.      27.89       1.12           O2575002  444 
       140.      5848.         6.      31.63       1.27           O2575002  445 
       140.      5863.         6.      32.58       1.30           O2575002  446 
       140.      5878.         6.      35.09       1.40           O2575002  447 
       140.      5893.         6.      36.39       1.46           O2575002  448 
       140.      5908.         6.      37.02       1.48           O2575002  449 
       140.      5923.         6.      35.23       1.41           O2575002  450 
       140.      5938.         6.      35.90       1.44           O2575002  451 
       140.      5953.         6.      35.65       1.43           O2575002  452 
       140.      5968.         6.      34.23       1.37           O2575002  453 
       140.      5983.         6.      35.88       1.44           O2575002  454 
       140.      5993.         6.      35.68       1.43           O2575002  455 
       150.      3992.         6.     135.89       5.44           O2575002  456 
       150.      4007.         6.     132.79       5.31           O2575002  457 
       150.      4022.         6.     134.75       5.39           O2575002  458 
       150.      4037.         6.     136.35       5.45           O2575002  459 
       150.      4052.         6.     127.69       5.11           O2575002  460 
       150.      4067.         6.     132.08       5.28           O2575002  461 
       150.      4082.         6.     131.92       5.28           O2575002  462 
       150.      4097.         6.     131.13       5.25           O2575002  463 
       150.      4112.         6.     127.38       5.10           O2575002  464 
       150.      4127.         6.     126.94       5.08           O2575002  465 
       150.      4142.         6.     122.97       4.92           O2575002  466 
       150.      4157.         6.     122.04       4.88           O2575002  467 
       150.      4172.         6.     117.93       4.72           O2575002  468 
       150.      4187.         6.     116.08       4.64           O2575002  469 
       150.      4202.         6.     106.62       4.26           O2575002  470 
       150.      4217.         6.     110.11       4.40           O2575002  471 
       150.      4232.         6.     107.67       4.31           O2575002  472 
       150.      4247.         6.     107.88       4.32           O2575002  473 
       150.      4262.         6.     116.11       4.64           O2575002  474 
       150.      4277.         6.     132.66       5.31           O2575002  475 
       150.      4292.         6.     143.65       5.75           O2575002  476 
       150.      4307.         6.     153.80       6.15           O2575002  477 
       150.      4322.         6.     172.17       6.89           O2575002  478 
       150.      4337.         6.     183.68       7.35           O2575002  479 
       150.      4352.         6.     194.71       7.79           O2575002  480 
       150.      4367.         6.     209.64       8.39           O2575002  481 
       150.      4382.         6.     217.48       8.70           O2575002  482 
       150.      4397.         6.     225.13       9.01           O2575002  483 
       150.      4412.         6.     236.61       9.46           O2575002  484 
       150.      4427.         6.     236.10       9.44           O2575002  485 
       150.      4442.         6.     235.38       9.42           O2575002  486 
       150.      4457.         6.     246.73       9.87           O2575002  487 
       150.      4472.         6.     252.58      10.10           O2575002  488 
       150.      4487.         6.     245.38       9.82           O2575002  489 
       150.      4502.         6.     244.32       9.77           O2575002  490 
       150.      4517.         6.     248.50       9.94           O2575002  491 
       150.      4532.         6.     241.25       9.65           O2575002  492 
       150.      4547.         6.     242.82       9.71           O2575002  493 
       150.      4562.         6.     236.90       9.48           O2575002  494 
       150.      4577.         6.     233.62       9.34           O2575002  495 
       150.      4592.         6.     234.57       9.38           O2575002  496 
       150.      4607.         6.     229.78       9.19           O2575002  497 
       150.      4622.         6.     229.63       9.19           O2575002  498 
       150.      4637.         6.     220.56       8.82           O2575002  499 
       150.      4652.         6.     227.00       9.08           O2575002  500 
       150.      4667.         6.     225.50       9.02           O2575002  501 
       150.      4682.         6.     212.91       8.52           O2575002  502 
       150.      4697.         6.     201.27       8.05           O2575002  503 
       150.      4712.         6.     192.41       7.70           O2575002  504 
       150.      4727.         6.     199.49       7.98           O2575002  505 
       150.      4742.         6.     194.30       7.77           O2575002  506 
       150.      4757.         6.     187.46       7.50           O2575002  507 
       150.      4772.         6.     188.36       7.53           O2575002  508 
       150.      4787.         6.     179.62       7.18           O2575002  509 
       150.      4802.         6.     177.03       7.08           O2575002  510 
       150.      4817.         6.     167.93       6.72           O2575002  511 
       150.      4832.         6.     161.94       6.48           O2575002  512 
       150.      4847.         6.     152.54       6.10           O2575002  513 
       150.      4862.         6.     152.41       6.10           O2575002  514 
       150.      4877.         6.     155.72       6.23           O2575002  515 
       150.      4892.         6.     147.08       5.88           O2575002  516 
       150.      4907.         6.     141.15       5.65           O2575002  517 
       150.      4922.         6.     133.03       5.32           O2575002  518 
       150.      4937.         6.     128.99       5.16           O2575002  519 
       150.      4952.         6.     124.52       4.98           O2575002  520 
       150.      4967.         6.     127.04       5.08           O2575002  521 
       150.      4982.         6.     120.86       4.83           O2575002  522 
       150.      4997.         6.     121.82       4.87           O2575002  523 
       150.      5012.         6.     114.40       4.58           O2575002  524 
       150.      5027.         6.     108.87       4.35           O2575002  525 
       150.      5042.         6.     109.62       4.38           O2575002  526 
       150.      5057.         6.     107.64       4.31           O2575002  527 
       150.      5072.         6.     110.16       4.41           O2575002  528 
       150.      5087.         6.     106.39       4.26           O2575002  529 
       150.      5102.         6.     103.70       4.15           O2575002  530 
       150.      5117.         6.     106.75       4.27           O2575002  531 
       150.      5132.         6.     108.83       4.35           O2575002  532 
       150.      5147.         6.     112.93       4.52           O2575002  533 
       150.      5157.         6.     116.40       4.66           O2575002  534 
       150.      5167.         6.     123.07       4.92           O2575002  535 
       150.      5177.         6.     122.01       4.88           O2575002  536 
       150.      5188.         6.     117.14       4.69           O2575002  537 
       150.      5197.         6.     107.63       4.31           O2575002  538 
       150.      5207.         6.      88.04       3.52           O2575002  539 
       150.      5217.         6.      69.93       2.80           O2575002  540 
       150.      5227.         6.      56.67       2.27           O2575002  541 
       150.      5242.         6.      47.05       1.88           O2575002  542 
       150.      5257.         6.      43.65       1.75           O2575002  543 
       150.      5272.         6.      41.55       1.66           O2575002  544 
       150.      5287.         6.      40.11       1.60           O2575002  545 
       150.      5303.         6.      40.74       1.63           O2575002  546 
       150.      5318.         6.      41.88       1.68           O2575002  547 
       150.      5333.         6.      45.34       1.81           O2575002  548 
       150.      5348.         6.      57.87       2.31           O2575002  549 
       150.      5363.         6.      82.14       3.29           O2575002  550 
       150.      5368.         6.      99.09       3.96           O2575002  551 
       150.      5373.         6.     124.30       4.97           O2575002  552 
       150.      5378.         6.     145.16       5.81           O2575002  553 
       150.      5384.         6.     182.63       7.31           O2575002  554 
       150.      5388.         6.     204.65       8.19           O2575002  555 
       150.      5393.         6.     242.26       9.69           O2575002  556 
       150.      5398.         6.     257.03      10.28           O2575002  557 
       150.      5403.         6.     268.73      10.75           O2575002  558 
       150.      5418.         6.     244.89       9.80           O2575002  559 
       150.      5433.         6.     175.58       7.02           O2575002  560 
       150.      5448.         6.     129.30       5.17           O2575002  561 
       150.      5463.         6.      95.46       3.82           O2575002  562 
       150.      5478.         6.      77.55       3.10           O2575002  563 
       150.      5493.         6.      69.80       2.79           O2575002  564 
       150.      5508.         6.     127.06       5.08           O2575002  565 
       150.      5523.         6.     212.48       8.50           O2575002  566 
       150.      5538.         6.     181.88       7.28           O2575002  567 
       150.      5553.         6.     150.71       6.03           O2575002  568 
       150.      5568.         6.     132.82       5.31           O2575002  569 
       150.      5583.         6.     113.53       4.54           O2575002  570 
       150.      5598.         6.     103.02       4.12           O2575002  571 
       150.      5613.         6.      92.24       3.69           O2575002  572 
       150.      5628.         6.      88.96       3.56           O2575002  573 
       150.      5643.         6.      81.18       3.25           O2575002  574 
       150.      5658.         6.      76.71       3.07           O2575002  575 
       150.      5673.         6.      77.98       3.12           O2575002  576 
       150.      5688.         6.      78.62       3.14           O2575002  577 
       150.      5703.         6.      74.01       2.96           O2575002  578 
       150.      5718.         6.      72.18       2.89           O2575002  579 
       150.      5733.         6.      73.62       2.94           O2575002  580 
       150.      5748.         6.      76.47       3.06           O2575002  581 
       150.      5753.         6.      73.50       2.94           O2575002  582 
       150.      5758.         6.      74.97       3.00           O2575002  583 
       150.      5763.         6.      75.01       3.00           O2575002  584 
       150.      5768.         6.      76.42       3.06           O2575002  585 
       150.      5773.         6.      74.32       2.97           O2575002  586 
       150.      5778.         6.      70.25       2.81           O2575002  587 
       150.      5783.         6.      62.49       2.50           O2575002  588 
       150.      5788.         6.      56.69       2.27           O2575002  589 
       150.      5803.         6.      23.85       0.95           O2575002  590 
       150.      5818.         6.      22.66       0.91           O2575002  591 
       150.      5833.         6.      28.50       1.14           O2575002  592 
       150.      5848.         6.      32.51       1.30           O2575002  593 
       150.      5863.         6.      33.93       1.36           O2575002  594 
       150.      5878.         6.      34.26       1.37           O2575002  595 
       150.      5893.         6.      37.94       1.52           O2575002  596 
       150.      5908.         6.      36.18       1.45           O2575002  597 
       150.      5923.         6.      38.72       1.55           O2575002  598 
       150.      5938.         6.      37.46       1.50           O2575002  599 
       150.      5953.         6.      38.38       1.54           O2575002  600 
       150.      5968.         6.      38.28       1.53           O2575002  601 
       150.      5983.         6.      39.59       1.58           O2575002  602 
       150.      5993.         6.      39.44       1.58           O2575002  603 
       160.      3992.         6.     124.44       4.98           O2575002  604 
       160.      4007.         6.     123.72       4.95           O2575002  605 
       160.      4022.         6.     123.00       4.92           O2575002  606 
       160.      4037.         6.     125.44       5.02           O2575002  607 
       160.      4052.         6.     122.45       4.90           O2575002  608 
       160.      4067.         6.     118.10       4.72           O2575002  609 
       160.      4082.         6.     119.87       4.79           O2575002  610 
       160.      4097.         6.     114.22       4.57           O2575002  611 
       160.      4112.         6.     114.84       4.59           O2575002  612 
       160.      4127.         6.     109.20       4.37           O2575002  613 
       160.      4142.         6.     103.74       4.15           O2575002  614 
       160.      4157.         6.      96.56       3.86           O2575002  615 
       160.      4172.         6.      91.02       3.64           O2575002  616 
       160.      4187.         6.      82.45       3.30           O2575002  617 
       160.      4202.         6.      77.04       3.08           O2575002  618 
       160.      4217.         6.      72.37       2.89           O2575002  619 
       160.      4232.         6.      61.70       2.47           O2575002  620 
       160.      4247.         6.      57.48       2.30           O2575002  621 
       160.      4262.         6.      58.41       2.34           O2575002  622 
       160.      4277.         6.      71.59       2.86           O2575002  623 
       160.      4292.         6.      82.40       3.30           O2575002  624 
       160.      4307.         6.      95.33       3.81           O2575002  625 
       160.      4322.         6.     115.08       4.60           O2575002  626 
       160.      4337.         6.     131.92       5.28           O2575002  627 
       160.      4352.         6.     152.28       6.09           O2575002  628 
       160.      4367.         6.     172.47       6.90           O2575002  629 
       160.      4382.         6.     190.30       7.61           O2575002  630 
       160.      4397.         6.     199.69       7.99           O2575002  631 
       160.      4412.         6.     213.93       8.56           O2575002  632 
       160.      4427.         6.     224.37       8.97           O2575002  633 
       160.      4442.         6.     229.69       9.19           O2575002  634 
       160.      4457.         6.     238.31       9.53           O2575002  635 
       160.      4472.         6.     237.16       9.49           O2575002  636 
       160.      4487.         6.     244.89       9.80           O2575002  637 
       160.      4502.         6.     243.11       9.72           O2575002  638 
       160.      4517.         6.     242.04       9.68           O2575002  639 
       160.      4532.         6.     248.33       9.93           O2575002  640 
       160.      4547.         6.     235.94       9.44           O2575002  641 
       160.      4562.         6.     248.18       9.93           O2575002  642 
       160.      4577.         6.     247.45       9.90           O2575002  643 
       160.      4592.         6.     244.83       9.79           O2575002  644 
       160.      4607.         6.     227.04       9.08           O2575002  645 
       160.      4622.         6.     231.84       9.27           O2575002  646 
       160.      4637.         6.     235.25       9.41           O2575002  647 
       160.      4652.         6.     240.93       9.64           O2575002  648 
       160.      4667.         6.     228.61       9.14           O2575002  649 
       160.      4682.         6.     218.15       8.73           O2575002  650 
       160.      4697.         6.     209.73       8.39           O2575002  651 
       160.      4712.         6.     200.52       8.02           O2575002  652 
       160.      4727.         6.     204.69       8.19           O2575002  653 
       160.      4742.         6.     208.55       8.34           O2575002  654 
       160.      4757.         6.     192.67       7.71           O2575002  655 
       160.      4772.         6.     203.11       8.12           O2575002  656 
       160.      4787.         6.     192.68       7.71           O2575002  657 
       160.      4802.         6.     186.84       7.47           O2575002  658 
       160.      4817.         6.     177.41       7.10           O2575002  659 
       160.      4832.         6.     179.68       7.19           O2575002  660 
       160.      4847.         6.     165.73       6.63           O2575002  661 
       160.      4862.         6.     163.74       6.55           O2575002  662 
       160.      4877.         6.     166.70       6.67           O2575002  663 
       160.      4892.         6.     155.50       6.22           O2575002  664 
       160.      4907.         6.     151.66       6.07           O2575002  665 
       160.      4922.         6.     145.27       5.81           O2575002  666 
       160.      4937.         6.     146.67       5.87           O2575002  667 
       160.      4952.         6.     138.00       5.52           O2575002  668 
       160.      4967.         6.     145.72       5.83           O2575002  669 
       160.      4982.         6.     147.03       5.88           O2575002  670 
       160.      4997.         6.     139.57       5.58           O2575002  671 
       160.      5012.         6.     140.86       5.63           O2575002  672 
       160.      5027.         6.     132.97       5.32           O2575002  673 
       160.      5042.         6.     136.79       5.47           O2575002  674 
       160.      5057.         6.     134.67       5.39           O2575002  675 
       160.      5072.         6.     130.66       5.23           O2575002  676 
       160.      5087.         6.     132.91       5.32           O2575002  677 
       160.      5102.         6.     138.41       5.54           O2575002  678 
       160.      5117.         6.     143.79       5.75           O2575002  679 
       160.      5132.         6.     146.30       5.85           O2575002  680 
       160.      5147.         6.     157.19       6.29           O2575002  681 
       160.      5157.         6.     166.49       6.66           O2575002  682 
       160.      5167.         6.     172.53       6.90           O2575002  683 
       160.      5177.         6.     174.90       7.00           O2575002  684 
       160.      5188.         6.     167.41       6.70           O2575002  685 
       160.      5197.         6.     142.62       5.70           O2575002  686 
       160.      5207.         6.     104.27       4.17           O2575002  687 
       160.      5217.         6.      71.20       2.85           O2575002  688 
       160.      5227.         6.      47.49       1.90           O2575002  689 
       160.      5242.         6.      30.03       1.20           O2575002  690 
       160.      5257.         6.      25.32       1.01           O2575002  691 
       160.      5272.         6.      24.53       0.98           O2575002  692 
       160.      5287.         6.      26.95       1.08           O2575002  693 
       160.      5303.         6.      29.09       1.16           O2575002  694 
       160.      5318.         6.      34.85       1.39           O2575002  695 
       160.      5333.         6.      42.12       1.68           O2575002  696 
       160.      5348.         6.      54.04       2.16           O2575002  697 
       160.      5363.         6.      84.21       3.37           O2575002  698 
       160.      5368.         6.     105.81       4.23           O2575002  699 
       160.      5373.         6.     133.02       5.32           O2575002  700 
       160.      5378.         6.     159.12       6.36           O2575002  701 
       160.      5384.         6.     201.27       8.05           O2575002  702 
       160.      5388.         6.     233.92       9.36           O2575002  703 
       160.      5393.         6.     279.31      11.17           O2575002  704 
       160.      5398.         6.     385.73      15.43           O2575002  705 
       160.      5403.         6.     376.58      15.06           O2575002  706 
       160.      5418.         6.     269.37      10.77           O2575002  707 
       160.      5433.         6.     185.77       7.43           O2575002  708 
       160.      5448.         6.     138.10       5.52           O2575002  709 
       160.      5463.         6.     104.57       4.18           O2575002  710 
       160.      5478.         6.      88.95       3.56           O2575002  711 
       160.      5493.         6.      91.82       3.67           O2575002  712 
       160.      5508.         6.     181.87       7.27           O2575002  713 
       160.      5523.         6.     268.50      10.74           O2575002  714 
       160.      5538.         6.     219.50       8.78           O2575002  715 
       160.      5553.         6.     168.23       6.73           O2575002  716 
       160.      5568.         6.     145.93       5.84           O2575002  717 
       160.      5583.         6.     130.80       5.23           O2575002  718 
       160.      5598.         6.     113.03       4.52           O2575002  719 
       160.      5613.         6.     105.96       4.24           O2575002  720 
       160.      5628.         6.      97.17       3.89           O2575002  721 
       160.      5643.         6.      88.85       3.55           O2575002  722 
       160.      5658.         6.      85.67       3.43           O2575002  723 
       160.      5673.         6.      81.75       3.27           O2575002  724 
       160.      5688.         6.      85.00       3.40           O2575002  725 
       160.      5703.         6.      83.95       3.36           O2575002  726 
       160.      5718.         6.      82.82       3.31           O2575002  727 
       160.      5733.         6.      80.91       3.24           O2575002  728 
       160.      5748.         6.      85.39       3.42           O2575002  729 
       160.      5753.         6.      83.71       3.35           O2575002  730 
       160.      5758.         6.      83.62       3.34           O2575002  731 
       160.      5763.         6.      85.81       3.43           O2575002  732 
       160.      5768.         6.      83.73       3.35           O2575002  733 
       160.      5773.         6.      84.05       3.36           O2575002  734 
       160.      5778.         6.      79.37       3.17           O2575002  735 
