ENTRY            O1820   20100120                             O041O182000000001 
SUBENT        O1820001   20100120                             O041O182000100001 
BIB                 15         27                                 O182000100002 
TITLE      The reactions Cr-50,52(d,Li-6)Ti-46,48 at E(d)=65 MeV. O182000100003 
AUTHOR     (M.G.Betigeri, W.Chung, A.Djaloeis, W.Oelert, P.Turek) O182000100004 
INSTITUTE  (2GERJUL)                                              O182000100005 
REFERENCE  (J,NP/A,363,35,1981)                                   O182000100006 
FACILITY   (ISOCY,2GERJUL)                                        O182000100007 
DETECTOR   (TELES) delta-E-E counter telescopes                   O182000100008 
           (GELI). The incident beam was monitored by a Ge(Li)    O182000100009 
           detector at an angle of 30 degree relative to the beam O182000100010 
INC-SOURCE *EN-RSL-FW*.An energy resolution of approx. 300 keV    O182000100011 
            (FWHM).                                               O182000100012 
ADD-RES    (COMP).Zero-range, finite-range DWBA calculations.     O182000100013 
           Li-6 spectrum of the Cr-50(d,Li-6)Ti-46  and           O182000100014 
           Cr-52(d,Li-6)Ti-48 was represented on fig.1 and fig.2  O182000100015 
SAMPLE     Self-supporting foils of Cr-50, thickness 1.0 mg/cm**2 O182000100016 
           and Cr-52, thickness 1.2 mg/cm**2, enriched to 96.80%  O182000100017 
           and 99.87%, respectively, were used as targets.        O182000100018 
METHOD     (EDE)                                                  O182000100019 
CORRECTION  Correction on O-16 impurity was applied wherever      O182000100020 
           necessary. See Rel-Ref.                                O182000100021 
REL-REF    (R,O1798002,W.Oelert+,J,NP/A,306,1,1978)-Cross sectionsO182000100022 
            of the O-16(d,Li-6)C-12 reaction have been accurately O182000100023 
           measured.                                              O182000100024 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors on   O182000100025 
           figure.                                                O182000100026 
           (ANG-ERR-D).Digitizing error of angle.                 O182000100027 
STATUS     (CURVE).By CAJAD.                                      O182000100028 
HISTORY    (20100120C) SB                                         O182000100029 
ENDBIB              27          0                                 O182000100030 
COMMON               3          3                                 O182000100031 
EN         EN-RSL-FW  ANG-ERR-D                                   O182000100032 
MEV        KEV        ADEG                                        O182000100033 
65.        300.       0.29                                        O182000100034 
ENDCOMMON            3          0                                 O182000100035 
ENDSUBENT           34          0                                 O182000199999 
SUBENT        O1820002   20100120                             O041O182000200001 
BIB                  3          5                                 O182000200002 
REACTION   (24-CR-50(D,3-LI-6)22-TI-46,PAR,DA) fig.3,5            O182000200003 
EN-SEC     (E-LVL,22-TI-46)                                       O182000200004 
LEVEL-PROP (22-TI-46,E-LVL=0.000,SPIN=0.,PARITY=+1.)              O182000200005 
           (22-TI-46,E-LVL=0.890,SPIN=2.,PARITY=+1.)              O182000200006 
           (22-TI-46,E-LVL=2.000,SPIN=4.,PARITY=+1.)              O182000200007 
ENDBIB               5          0                                 O182000200008 
NOCOMMON             0          0                                 O182000200009 
DATA                 4        103                                 O182000200010 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         O182000200011 
MEV        ADEG       MU-B/SR    PER-CENT                         O182000200012 
    0.00000   20.27000    1.32000    7.00000                      O182000200013 
    0.00000   22.52000    1.42000    8.00000                      O182000200014 
    0.00000   25.02000    1.84000    9.00000                      O182000200015 
    0.00000   26.00000    1.50000    8.00000                      O182000200016 
    0.00000   28.25000    1.50000   10.00000                      O182000200017 
    0.00000   33.15000    0.45000   11.00000                      O182000200018 
    0.00000   35.62000    0.50000    8.00000                      O182000200019 
    0.00000   36.88000    0.62000   10.00000                      O182000200020 
    0.00000   38.88000    0.48000   10.00000                      O182000200021 
    0.00000   41.09000    0.37200    7.00000                      O182000200022 
    0.00000   43.63000    0.18900   10.00000                      O182000200023 
    0.00000   45.96000    0.09600    7.00000                      O182000200024 
    0.00000   48.70000    0.15900    6.00000                      O182000200025 
    0.00000   51.16000    0.16800   13.00000                      O182000200026 
    0.00000   53.98000    0.13400   13.00000                      O182000200027 
    0.89000   19.18000    0.72000   14.00000                      O182000200028 
    0.89000   22.15000    0.41000   10.00000                      O182000200029 
    0.89000   24.03000    0.53000   11.00000                      O182000200030 
    0.89000   25.45000    0.51000   12.00000                      O182000200031 
    0.89000   27.51000    0.57000   12.00000                      O182000200032 
    0.89000   29.95000    0.54000    9.00000                      O182000200033 
    0.89000   32.74000    0.35000   11.00000                      O182000200034 
    0.89000   35.29000    0.18400   13.00000                      O182000200035 
    0.89000   36.52000    0.19100   12.00000                      O182000200036 
    0.89000   38.15000    0.18300    7.00000                      O182000200037 
    0.89000   38.32000    0.14800   12.00000                      O182000200038 
    0.89000   40.57000    0.15300    7.00000                      O182000200039 
    0.89000   43.21000    0.13600    8.00000                      O182000200040 
    0.89000   45.80000    0.09000   11.00000                      O182000200041 
    0.89000   47.80000    0.07000    9.00000                      O182000200042 
    0.89000   50.83000    0.05600   11.00000                      O182000200043 
    0.89000   53.69000    0.05700   11.00000                      O182000200044 
    2.00000   19.43000    0.23000   17.00000                      O182000200045 
    2.00000   21.90000    0.26000   19.00000                      O182000200046 
    2.00000   24.34000    0.24000   17.00000                      O182000200047 
    2.00000   27.32000    0.14800   15.00000                      O182000200048 
    2.00000   29.85000    0.24000   13.00000                      O182000200049 
    2.00000   32.27000    0.19000   14.00000                      O182000200050 
    2.00000   35.09000    0.15300   12.00000                      O182000200051 
    2.00000   36.35000    0.19000   16.00000                      O182000200052 
    2.00000   37.92000    0.12500   15.00000                      O182000200053 
    2.00000   40.57000    0.12500   14.00000                      O182000200054 
    2.00000   42.92000    0.06500   20.00000                      O182000200055 
    2.00000   45.41000    0.08300   10.00000                      O182000200056 
    2.00000   47.79000    0.05500   16.00000                      O182000200057 
    2.00000   50.80000    0.03900   21.00000                      O182000200058 
