ENTRY            O0546   19991117                             0000O054600000001 
SUBENT        O0546001   19991117                             0000O054600100001 
BIB                 13         36                                 O054600100002 
TITLE      Proton Elastic Scattering from Cu-63 and Cu-65.        O054600100003 
           Differential Cross Section and Polarization            O054600100004 
           Measurements.                                          O054600100005 
AUTHOR     (G.L.TOMAS, E.J.BURGE, D.A.SMITH)                      O054600100006 
INSTITUTE  (2UK UK ).Wheatstone Laboratory, King's College, LondonO054600100007 
REFERENCE  (J,NP/A,171,165,1971)                                  O054600100008 
HISTORY    (19990810C)                                            O054600100009 
           (19990816U) Last checking has been done.               O054600100010 
           (19991117A) DATE is corrected                          O054600100011 
SAMPLE     Self-Supporting Metallic Foils of High Isotopic        O054600100012 
           Enrichment -Cu-63-99.9% and Cu-65-99.7%.               O054600100013 
           For the Differential Cross Section Measurements 5 mg/  O054600100014 
           cm**2 and 10 mg/cm**2 Targets were Used at Forward     O054600100015 
           Angles [< 50 Degree] and Backward Angles Respectively. O054600100016 
ADD-RES    (COMP).Optical Model Analysis.                         O054600100017 
           Impurity Spectra For Cu-63 and Cu-65.                  O054600100018 
DETECTOR   (MAGSP) The N=1/2 Double-Focussing Magnetic            O054600100019 
           Spectrometer.                                          O054600100020 
FACILITY   (LINAC,2UK NIN)                                        O054600100021 
           (SPECM,2UK NIN)                                        O054600100022 
METHOD     (SITA,BCINT)                                           O054600100023 
CORRECTION /by Authors/.The Data were Corrected For Coincidence   O054600100024 
           Dead Time, Faraday Cup Leakage, Charge Integrator Dead O054600100025 
           Time and Coincident Background.                        O054600100026 
ERR-ANALYS The Error in the Polarization Data are Almost Entirely O054600100027 
           Statistical But There is Some Contribution from Erorr  O054600100028 
           In the Beam Polarization.                              O054600100029 
           The Error Quoted Include the Absolute Errors AssociatedO054600100030 
           With the Cross-Section Measurements:                   O054600100031 
           (ERR-1) Surface Density Measurements-0.7%,             O054600100032 
           (ERR-2) Target Rotation Factors-1.0%,                  O054600100033 
           (ERR-3) Beam Integration-0.3%,                         O054600100034 
           (ERR-4) Faraday Cup Dead Time-0.1%,                    O054600100035 
           (ERR-5) Electronics Dead Time-0.1.                     O054600100036 
           (ERR-6) Changes in Beam Intensity on Target.           O054600100037 
STATUS     (TABLE)                                                O054600100038 
ENDBIB              36          0                                 O054600100039 
COMMON               6          3                                 O054600100040 
ERR-1      ERR-2      ERR-3      ERR-4      ERR-5      ERR-6      O054600100041 
PER-CENT   PER-CENT   PER-CENT   PER-CENT   PER-CENT   PER-CENT   O054600100042 
        0.7         1.        0.3        0.1        0.1         3.O054600100043 
ENDCOMMON            3          0                                 O054600100044 
ENDSUBENT           43          0                                 O054600199999 
SUBENT        O0546002   19991117                             0000O054600200001 
BIB                  2          2                                 O054600200002 
REACTION   (29-CU-63(P,EL)29-CU-63,,DA)                           O054600200003 
ERR-ANALYS (ERR-T).Total Absolute Uncertainty.                    O054600200004 
ENDBIB               2          0                                 O054600200005 
NOCOMMON             0          0                                 O054600200006 
DATA                 4        137                                 O054600200007 
EN         ANG-CM     DATA-CM    ERR-T                            O054600200008 
MEV        ADEG       MB/SR      MB/SR                            O054600200009 
        30.       10.3     13040.       320.                      O054600200010 
        30.       12.3      6850.       195.                      O054600200011 
        30.       14.3      3851.       94.6                      O054600200012 
        30.      16.31      2507.       60.1                      O054600200013 
        30.      18.33      1510.       35.6                      O054600200014 
        30.      20.35       873.       22.9                      O054600200015 
        30.      22.37      424.2       12.1                      O054600200016 
        30.      24.39      183.3        5.9                      O054600200017 
        30.      26.41       69.9        3.1                      O054600200018 
        30.      27.42       41.1        1.9                      O054600200019 
        30.      28.43       33.5        1.5                      O054600200020 
        30.      29.45       33.4        1.6                      O054600200021 
        30.      30.46       47.6        2.1                      O054600200022 
        30.      31.47      66.76        1.5                      O054600200023 
        30.      32.48      84.68        1.9                      O054600200024 
        30.      33.49      102.8        2.1                      O054600200025 
        30.       34.5      124.4        2.7                      O054600200026 
        30.      36.52      144.6        3.1                      O054600200027 
        30.      38.55      162.1        3.3                      O054600200028 
        30.      40.57      160.3        3.3                      O054600200029 
        30.      42.59      139.3        2.9                      O054600200030 
        30.      44.61      120.1        2.6                      O054600200031 
        30.      46.63       85.8        1.9                      O054600200032 
        30.      48.66      61.67        1.4                      O054600200033 
        30.      50.67      43.22       0.74                      O054600200034 
        30.      52.69      25.97       0.58                      O054600200035 
        30.      54.71      15.18       0.29                      O054600200036 
        30.      56.73      10.46       0.18                      O054600200037 
        30.      58.74       9.68       0.17                      O054600200038 
        30.      60.76      12.27       0.21                      O054600200039 
        30.      62.77      15.56       0.25                      O054600200040 
        30.      64.79      18.87       0.27                      O054600200041 
        30.       66.8      20.97       0.31                      O054600200042 
        30.      68.81      23.24       0.33                      O054600200043 
        30.      70.82      23.56       0.33                      O054600200044 
        30.      72.83       20.8       0.29                      O054600200045 
        30.      74.84      18.41       0.27                      O054600200046 
        30.      76.84      15.97       0.24                      O054600200047 
        30.      78.85      12.28        0.2                      O054600200048 
        30.      80.85       9.16       0.15                      O054600200049 
        30.      82.86       7.17       0.12                      O054600200050 
        30.      84.86      5.321      0.097                      O054600200051 
        30.      86.86      3.903      0.076                      O054600200052 
        30.      88.86      3.527      0.065                      O054600200053 
        30.      90.83      3.226      0.055                      O054600200054 
        30.      92.83      3.162      0.051                      O054600200055 
        30.      94.82      3.396      0.053                      O054600200056 
        30.      96.82      3.563      0.065                      O054600200057 
        30.      98.81      3.708       0.06                      O054600200058 
        30.     100.81      3.683      0.056                      O054600200059 
        30.      102.8      3.662      0.059                      O054600200060 
        30.     104.79      3.515      0.054                      O054600200061 
        30.     106.78      3.231      0.054                      O054600200062 
        30.     108.77      3.043      0.048                      O054600200063 
        30.     110.76      2.552      0.046                      O054600200064 
        30.     112.74      2.231      0.039                      O054600200065 
        30.     114.73      1.971      0.034                      O054600200066 
        30.     116.71      1.668       0.03                      O054600200067 
        30.      118.7      1.499      0.026                      O054600200068 
        30.     120.68      1.264      0.022                      O054600200069 
        30.     122.66      1.168      0.021                      O054600200070 
        30.     124.64      1.112      0.031                      O054600200071 
