ENTRY            O2181   20140417                             O053O218100000001 
SUBENT        O2181001   20140417                             O053O218100100001 
BIB                 12         46                                 O218100100002 
TITLE      Experimental study of bound states in 12Be through low-O218100100003 
           energy 11Be(d,p)-transfer reactions.                   O218100100004 
AUTHOR     (J.G.Johansen, V.Bildstein, M.J.G.Borge, M.Cubero,     O218100100005 
           J.Diriken, J.Elseviers, L.M.Fraile, H.O.U.Fynbo,       O218100100006 
           L.P.Gaffney, R.Gernhaeuser, B.Jonson, G.T.Koldste,     O218100100007 
           J.Konki, T.Kroell, R.Kruecken, D.Muecher, T.Nilsson,   O218100100008 
           K.Nowak, J.Pakarinen, V.Pesudo, R.Raabe, K.Riisager,   O218100100009 
           M.Seidlitz, O.Tengblad, H.Toernqvist, D.Voulot, N.Warr,O218100100010 
           F.Wenander, K.Wimmer, H.De Witte)                      O218100100011 
INSTITUTE  (2DENAAU)                                              O218100100012 
           (2GERTHD)                                              O218100100013 
           (1CANGUE)                                              O218100100014 
           (2ZZZCER)                                              O218100100015 
           (2SPNSPN) Materials structure institute.               O218100100016 
                     Complutense university,Madrid                O218100100017 
           (2BLGLEU)                                              O218100100018 
           (2BLGMOL)                                              O218100100019 
           (2UK LVP)                                              O218100100020 
           (2GERMUN)                                              O218100100021 
           (2SWDCTH)                                              O218100100022 
           (2SF HLS)                                              O218100100023 
           (1CANTMF)                                              O218100100024 
           (2GERKLN)                                              O218100100025 
           (1USAMSU)                                              O218100100026 
REFERENCE  (J,PR/C,88,044619,2013)                                O218100100027 
REL-REF    (M,O0742001,J.Johansen+,J,NP/A,748,374,2005)           O218100100028 
HISTORY    (20140416C)SB                                          O218100100029 
SAMPLE     A deuterated polyethylene CD(2) target was used with   O218100100030 
           the thickness of 1.00(5) mg/cm**2. Runs on a pure      O218100100031 
           carbon target and a regular polyethylene target CH(2)  O218100100032 
           were performed and provided information about          O218100100033 
           reactions on C and H in the primary target.            O218100100034 
DETECTOR   (TELES,GE,SI)                                          O218100100035 
           The setup consisted of the MINIBALL germanium detector O218100100036 
           array in combination with the T-REX silicon detector   O218100100037 
           setup. The T-REX was used to detect the light charged  O218100100038 
           particles from the reaction. The T-REX consisted of 12 O218100100039 
           silicon telescope detectors.                           O218100100040 
           The gamma-ray detection provided by the MINIBALL was   O218100100041 
           required to separate the bound states in 12Be. The     O218100100042 
           MINIBALL consists of 24 germanium detectors            O218100100043 
ERR-ANALYS (DATA-ERR).No information on source of uncertainty.    O218100100044 
FACILITY   (OLMS,2ZZZCER) REX-ISOLDE facility.                    O218100100045 
METHOD     (EDE)                                                  O218100100046 
STATUS     The letter was send to Dr.J.D.Johansen 08.04.2014      O218100100047 
           No reply.                                              O218100100048 
ENDBIB              46          0                                 O218100100049 
COMMON               1          3                                 O218100100050 
EN                                                                O218100100051 
MEV/A                                                             O218100100052 
        2.8                                                       O218100100053 
ENDCOMMON            3          0                                 O218100100054 
ENDSUBENT           53          0                                 O218100199999 
SUBENT        O2181002   20140611                             O053O218100200001 
BIB                  4          8                                 O218100200002 
REACTION   ((1-H-2(4-BE-11,P)4-BE-12,PAR,DA,RSD)=                 O218100200003 
           (4-BE-11(D,P)4-BE-12,PAR,DA))                          O218100200004 
EN-SEC     (E-LVL,4-BE-12)                                        O218100200005 
LEVEL-PROP (4-BE-12,E-LVL=0.00,SPIN=0.00,PARITY=+1.)              O218100200006 
           (4-BE-12,E-LVL=2.10,SPIN=2.00,PARITY=+1.)              O218100200007 
           (4-BE-12,E-LVL=2.24,SPIN=0.00,PARITY=+1.)              O218100200008 
           (4-BE-12,E-LVL=2.70,SPIN=1.00,PARITY=-1.)              O218100200009 
STATUS     (CURVE).Fig 9 of J,PR/C,88,044619,2013                 O218100200010 
ENDBIB               8          0                                 O218100200011 
NOCOMMON             0          0                                 O218100200012 
DATA                 4         90                                 O218100200013 
E-LVL      ANG-CM     DATA-CM    DATA-ERR                         O218100200014 
MEV        ADEG       MB/SR      MB/SR                            O218100200015 
       0.00     12.843  1.135E+01  9.403E-01                      O218100200016 
       0.00     14.528  1.408E+01  7.406E-01                      O218100200017 
       0.00     16.765  1.438E+01  1.191E+00                      O218100200018 
       0.00     18.992  1.146E+01  9.488E-01                      O218100200019 
       0.00     21.645  1.073E+01  1.099E+00                      O218100200020 
       0.00     23.172  8.275E+00  9.275E-01                      O218100200021 
       0.00     24.841  6.809E+00  5.355E-01                      O218100200022 
       0.00     27.358  7.106E+00  4.460E-01                      O218100200023 
       0.00     28.873  4.049E+00  3.183E-01                      O218100200024 
       0.00     71.865  1.143E+00  1.171E-01                      O218100200025 
       0.00     74.542  1.962E+00  1.232E-01                      O218100200026 
       0.00     78.038  2.047E+00  2.295E-01                      O218100200027 
       0.00     80.688  1.777E+00  1.398E-01                      O218100200028 
       0.00     83.907  2.044E+00  2.581E-01                      O218100200029 
       0.00     86.847  2.276E+00  1.885E-01                      O218100200030 
       0.00     90.341  2.324E+00  2.153E-01                      O218100200031 
       0.00     93.413  2.200E+00  2.248E-01                      O218100200032 
       0.00     96.218  2.788E+00  2.031E-01                      O218100200033 
       0.00     99.016  3.038E+00  2.816E-01                      O218100200034 
       0.00    101.807  2.696E+00  2.436E-01                      O218100200035 
       0.00    105.576  2.417E+00  3.053E-01                      O218100200036 
       0.00    108.371  2.416E+00  2.183E-01                      O218100200037 
       0.00    111.305  2.388E+00  2.158E-01                      O218100200038 
       0.00    114.239  2.335E+00  2.952E-01                      O218100200039 
       0.00    117.030  2.095E+00  2.141E-01                      O218100200040 
       0.00    120.242  1.983E+00  1.791E-01                      O218100200041 
       0.00    123.163  1.417E+00  7.453E-02                      O218100200042 
       0.00    126.237  1.416E+00  1.031E-01                      O218100200043 
       0.00    129.025  1.190E+00  9.859E-02                      O218100200044 
       2.10     71.607  7.212E+00  1.094E+00                      O218100200045 
       2.10     74.250  6.461E+00  8.283E-01                      O218100200046 
       2.10     77.734  7.697E+00  5.686E-01                      O218100200047 
       2.10     80.655  6.746E+00  7.819E-01                      O218100200048 
       2.10     83.857  6.892E+00  8.497E-01                      O218100200049 
       2.10     86.767  3.530E+00  5.353E-01                      O218100200050 
       2.10     86.924  8.579E+00  1.221E+00                      O218100200051 
       2.10     89.690  3.377E+00  5.434E-01                      O218100200052 
       2.10     92.619  4.539E+00  3.812E-01                      O218100200053 
       2.10     96.102  5.290E+00  6.522E-01                      O218100200054 
       2.10     98.329  5.006E+00  6.417E-01                      O218100200055 
       2.10    100.137  4.635E+00  4.248E-01                      O218100200056 
       2.10    102.225  4.584E+00  5.875E-01                      O218100200057 
       2.10    104.313  4.684E+00  6.586E-01                      O218100200058 
       2.10    107.099  5.112E+00  4.803E-01                      O218100200059 
       2.10    110.712  3.677E+00  4.885E-01                      O218100200060 
       2.10    113.496  3.596E+00  5.509E-01                      O218100200061 
       2.10    116.420  3.635E+00  6.030E-01                      O218100200062 
       2.10    119.898  3.256E+00  3.699E-01                      O218100200063 
       2.10    122.543  3.255E+00  3.700E-01                      O218100200064 
       2.24     59.600  1.235E+00  2.421E-01                      O218100200065 
       2.24     62.683  2.376E+00  2.917E-01                      O218100200066 
       2.24     65.609  1.995E+00  2.448E-01                      O218100200067 
       2.24     68.959  2.060E+00  3.301E-01                      O218100200068 
       2.24     71.617  2.985E+00  3.663E-01                      O218100200069 
       2.24     74.967  3.185E+00  2.979E-01                      O218100200070 
       2.24     77.894  2.645E+00  3.498E-01                      O218100200071 
       2.24     80.815  1.672E+00  2.340E-01                      O218100200072 
       2.24     90.018  1.191E+00  2.124E-01                      O218100200073 
       2.24     92.809  1.230E+00  2.187E-01                      O218100200074 
       2.24     96.013  9.359E-01  1.752E-01                      O218100200075 
