ENTRY            O1435   20091021                             O041O143500000001 
SUBENT        O1435001   20091021                             O041O143500100001 
BIB                 10         50                                 O143500100002 
TITLE      Comprehensive study of reaction mechanisms for the 9-BeO143500100003 
           + 144-Sm system at near- and sub-barrier energies      O143500100004 
AUTHOR     (P.R.S.Gomes, I.Padron, E.Crema, O.A.Capurro,          O143500100005 
           J.O.Fernandez Niello, A.Arazi, G.V.Marti, J.Lubian,    O143500100006 
           M.Trotta, A.J.Pacheco, J.E.Testoni, M.D.Rodriguez,     O143500100007 
           M.E.Ortega, L.C.Chamon, R.M.Anjos, R.Veiga, M.Dasgupta,O143500100008 
           D.J.Hinde, K.Hagino)                                   O143500100009 
INSTITUTE  (3BZLUFF)                                              O143500100010 
           (3CUBHAB)                                              O143500100011 
           (3BZLUSP)                                              O143500100012 
           (3ARGCNE)                                              O143500100013 
           (2ITYNAP)                                              O143500100014 
           (3AULCBR)                                              O143500100015 
           (2JPNTOH)                                              O143500100016 
REFERENCE  (J,PR/C,73,064606,2006)                                O143500100017 
           (J,PL/B,634,356,2006)                                  O143500100018 
SAMPLE     Five 88.6% enriched Sm-144 targets were used with      O143500100019 
           thicknesses from 170 to 220-mug/cm**2 on carbon backingO143500100020 
           of 20-mug/cm**2. An aluminum catcher foil was placed a O143500100021 
           few mm behind target. A catcher foil thickness of      O143500100022 
            1.6-mg/cm**2 was chosen, such that it should stop the O143500100023 
           fusion residues but let the elastically scattered beam O143500100024 
           particles pass through.                                O143500100025 
MONITOR    (79-AU-197(4-BE-9,EL)79-AU-197,,DA,,RTH)               O143500100026 
DETECTOR   (SIBAR) The elastic and inelastic scattering cross     O143500100027 
           sections were measured with a set of seven silicon     O143500100028 
           surface barrier detectors, placed at 40-cm from the    O143500100029 
           target. The angular separation between two adjacent    O143500100030 
           detectors was 5 degree.                                O143500100031 
           An additional surface barrier detector used as monitor O143500100032 
           was placed at 31.6 degrees, relative to the beam       O143500100033 
           direction, for normalization purposes.                 O143500100034 
           (GE) A germanium detector with an energy resolution    O143500100035 
            of 600 eV for evaporation residue production cross    O143500100036 
            section.                                              O143500100037 
FACILITY   (VDGT,3ARGCNE)                                         O143500100038 
METHOD     Different processes following the breakup should be    O143500100039 
           considered: noncapture breakup (NCBU), when neither of O143500100040 
           the  breakup fragments is captured by the target;      O143500100041 
           incomplete fusion reaction (ICF), when one of the      O143500100042 
           fragments is captured by the target; sequential        O143500100043 
           complete fusion(SCF), when breakup occurs followed by  O143500100044 
           the successive capture of all fragments by the target. O143500100045 
           In summary, the total breakup cross section is sum     O143500100046 
           of three contribution-NCBU, ICF and SCF.               O143500100047 
           The sum of complete fusion (including two body         O143500100048 
           fusion and complete fusion following breakup) and      O143500100049 
           incomplete fusion is called total fusion.              O143500100050 
HISTORY    (20070716C) SB                                         O143500100051 
           (20091021A).Subent 002 was changed.                    O143500100052 
ENDBIB              50          0                                 O143500100053 
NOCOMMON             0          0                                 O143500100054 
ENDSUBENT           53          0                                 O143500199999 
SUBENT        O1435002   20091021                             O041O143500200001 
BIB                  4          5                                 O143500200002 
REACTION   (62-SM-144(4-BE-9,EL)62-SM-144,,DA,,RTH) Fig 6         O143500200003 
ERR-ANALYS (DATA-ERR).The error is reported by authors.           O143500200004 
STATUS     (TABLE).Table was received from authors.               O143500200005 
HISTORY    (20091021A).Digitizing data were replaced to           O143500200006 
           table data, received from authors.                     O143500200007 
ENDBIB               5          0                                 O143500200008 
NOCOMMON             0          0                                 O143500200009 
DATA                 4         82                                 O143500200010 
EN         ANG-CM     DATA       DATA-ERR                         O143500200011 
MEV        ADEG       NO-DIM     NO-DIM                           O143500200012 
   33.00000   88.56993    1.02714    0.03000                      O143500200013 
   33.00000   98.56993    0.96944    0.03639                      O143500200014 
   33.00000  108.46133    0.87543    0.03905                      O143500200015 
   33.00000  113.36721    0.81261    0.04233                      O143500200016 
   33.00000  118.24745    0.77886    0.04794                      O143500200017 
   33.00000  123.10297    0.73387    0.04610                      O143500200018 
   33.00000  127.93487    0.66138    0.02858                      O143500200019 
   33.00000  132.74444    0.59403    0.02625                      O143500200020 
   33.00000  137.53315    0.60911    0.02879                      O143500200021 
   33.00000  147.05456    0.55909    0.02848                      O143500200022 
   33.00000  151.79091    0.52253    0.02986                      O143500200023 
   33.00000  156.51367    0.55766    0.03432                      O143500200024 
   33.00000  161.22495    0.50156    0.03118                      O143500200025 
   34.00000   88.57000    1.00000    0.03600                      O143500200026 
   34.00000   93.58359    0.99018    0.03667                      O143500200027 
   34.00000   98.56993    0.86492    0.03880                      O143500200028 
   34.00000  108.46133    0.80295    0.04220                      O143500200029 
   34.00000  113.36721    0.69652    0.04423                      O143500200030 
   34.00000  118.24745    0.69941    0.05128                      O143500200031 
   34.00000  123.10297    0.64550    0.04879                      O143500200032 
   34.00000  127.93487    0.55576    0.02958                      O143500200033 
   34.00000  132.74444    0.45066    0.02580                      O143500200034 
   34.00000  137.53315    0.45949    0.02823                      O143500200035 
   34.00000  147.05456    0.37502    0.02632                      O143500200036 
   34.00000  151.79091    0.32386    0.02653                      O143500200037 
   34.00000  156.51367    0.34966    0.03067                      O143500200038 
   34.00000  161.22495    0.32343    0.02826                      O143500200039 
   35.00000   93.58359    0.89596    0.03020                      O143500200040 
   35.00000   98.56993    0.77459    0.03179                      O143500200041 
   35.00000  108.46133    0.66289    0.03321                      O143500200042 
   35.00000  113.36721    0.61554    0.03600                      O143500200043 
   35.00000  118.24745    0.50206    0.03761                      O143500200044 
   35.00000  118.25000    0.50170    0.03680                      O143500200045 
   35.00000  123.10297    0.43728    0.03477                      O143500200046 
   35.00000  127.93487    0.32014    0.01944                      O143500200047 
   35.00000  132.74444    0.27385    0.01741                      O143500200048 
   35.00000  137.53315    0.26413    0.01853                      O143500200049 
   35.00000  147.05456    0.22185    0.01753                      O143500200050 
   35.00000  151.79091    0.17943    0.01710                      O143500200051 
   35.00000  156.51367    0.16351    0.01816                      O143500200052 
   35.00000  161.22495    0.15009    0.01667                      O143500200053 
   37.00000   88.57000    0.72765    0.02100                      O143500200054 
   37.00000   93.58359    0.68406    0.02193                      O143500200055 
   37.00000   98.56993    0.49634    0.02114                      O143500200056 
   37.00000  108.46133    0.35029    0.02006                      O143500200057 
   37.00000  113.36721    0.27613    0.02003                      O143500200058 
   37.00000  118.24745    0.25154    0.02206                      O143500200059 
   37.00000  123.10297    0.18891    0.01899                      O143500200060 
   37.00000  127.93487    0.16415    0.01127                      O143500200061 
   37.00000  132.74444    0.13587    0.00994                      O143500200062 
   37.00000  137.53315    0.09206    0.00886                      O143500200063 
   37.00000  147.05456    0.07539    0.00828                      O143500200064 
   37.00000  151.79091    0.06413    0.00828                      O143500200065 
   37.00000  156.51367    0.06216    0.00907                      O143500200066 
   37.00000  161.22495    0.05463    0.00814                      O143500200067 
   39.00000   47.55000    1.00000    0.01000                      O143500200068 
   39.00000   52.74445    0.98109    0.01139                      O143500200069 
   39.00000   57.93487    0.98823    0.01423                      O143500200070 
   39.00000   68.24745    1.02050    0.01904                      O143500200071 
   39.00000   73.36721    1.01301    0.02400                      O143500200072 
   39.00000   78.46133    0.76161    0.02434                      O143500200073 
   39.00000   88.56993    0.49039    0.01191                      O143500200074 
   39.00000   93.58359    0.35145    0.01025                      O143500200075 
   39.00000   98.56993    0.24771    0.00974                      O143500200076 
   39.00000  108.46133    0.14101    0.00829                      O143500200077 
   39.00000  113.36721    0.10565    0.00808                      O143500200078 
   39.00000  118.24745    0.08850    0.00856                      O143500200079 
   39.00000  123.10297    0.06089    0.00703                      O143500200080 
   41.00000   47.50000    1.00000    0.01200                      O143500200081 
   41.00000   52.74445    1.00018    0.01379                      O143500200082 
   41.00000   57.93487    1.00656    0.01722                      O143500200083 
   41.00000   68.24745    0.84037    0.02071                      O143500200084 
   41.00000   73.36721    0.68248    0.02246                      O143500200085 
   41.00000   78.46133    0.54902    0.02478                      O143500200086 
   41.00000   83.52907    0.38261    0.02000                      O143500200087 
   41.00000   88.56993    0.25704    0.01036                      O143500200088 
   41.00000   93.58359    0.17398    0.00866                      O143500200089 
   41.00000   98.56993    0.09935    0.00741                      O143500200090 
   41.00000  108.46133    0.04501    0.00563                      O143500200091 
   41.00000  113.36721    0.04455    0.00630                      O143500200092 
   41.00000  118.24745    0.03220    0.00620                      O143500200093 
   41.00000  123.10297    0.02104    0.00496                      O143500200094 
ENDDATA             84          0                                 O143500200095 
ENDSUBENT           94          0                                 O143500299999 
SUBENT        O1435003   20070716                             O031O143500300001 
BIB                  3          5                                 O143500300002 
REACTION   (62-SM-144(4-BE-9,NON),,SIG,,,DERIV) Reaction cross    O143500300003 
           sections were obtained from elastic scattering data.   O143500300004 
ERR-ANALYS (DATA-ERR).The error is reported by authors in table   O143500300005 
STATUS     (TABLE) Table 3 for sigma-R                            O143500300006 
           (DEP,O1435002)                                         O143500300007 
ENDBIB               5          0                                 O143500300008 
NOCOMMON             0          0                                 O143500300009 
DATA                 3         10                                 O143500300010 
EN-CM      DATA       DATA-ERR                                    O143500300011 
MEV        MB         MB                                          O143500300012 
       28.2       54.9        0.5                                 O143500300013 
       30.1      162.5        1.5                                 O143500300014 
       31.1      250.6        2.2                                 O143500300015 
        32.      354.4        3.2                                 O143500300016 
       34.8      681.7        6.1                                 O143500300017 
       35.8       784.         7.                                 O143500300018 
       37.5       971.         9.                                 O143500300019 
       38.6      1058.         9.                                 O143500300020 
       39.5      1139.        10.                                 O143500300021 
       41.4      1292.        11.                                 O143500300022 
ENDDATA             12          0                                 O143500300023 
ENDSUBENT           22          0                                 O143500399999 
SUBENT        O1435004   20070716                             O031O143500400001 
BIB                  5          7                                 O143500400002 
REACTION   (62-SM-144(4-BE-9,INL)62-SM-144,PAR,SIG)               O143500400003 
EN-SEC     (E-LVL,62-SM-144) 1.66-MeV(2+) plus 1.81-MeV(3-)       O143500400004 
ANALYSIS   (INTAD) Authors integrated of the angular distribution O143500400005 
           to obtain inelastic scattering cross section with help O143500400006 
           of FRESCO code.                                        O143500400007 
ERR-ANALYS (DATA-ERR).The error is reported by authors in table   O143500400008 
STATUS     (TABLE) Table 3                                        O143500400009 
ENDBIB               7          0                                 O143500400010 
COMMON               1          3                                 O143500400011 
E-LVL                                                             O143500400012 
MEV                                                               O143500400013 
       1.66                                                       O143500400014 
ENDCOMMON            3          0                                 O143500400015 
DATA                 3         10                                 O143500400016 
EN-CM      DATA       DATA-ERR                                    O143500400017 
MEV        MB         MB                                          O143500400018 
       28.2      8.925       3.69                                 O143500400019 
       30.1      11.74       4.16                                 O143500400020 
       31.1      12.98       4.03                                 O143500400021 
