ENTRY            O0513   19991117                             0000O051300000001 
SUBENT        O0513001   19991117                             0000O051300100001 
BIB                 13         37                                 O051300100002 
TITLE      Inclusive (P,P') Reactions on Nuclei in the Mass Range O051300100003 
            155 to 181 at Incident Energies from 120 to 200 MeV.  O051300100004 
AUTHOR     (W.A.RICHTER,S.W.STEYN,A.A.COWLEY,J.A.STANDER,J.W.KOEN,O051300100005 
           R.LINDSAY,G.C.HILLHOUSE,R.E.JULIES,J.J.LAWRIE,         O051300100006 
           J.V.PILCHER,P.E.HODGSON)                               O051300100007 
INSTITUTE  (3SAFSTL)                                              O051300100008 
           (3SAFSAF).University of the Western Cape,Bellville.    O051300100009 
           (3SAFNAC)                                              O051300100010 
           (2UK OXF)                                              O051300100011 
REFERENCE  (J,PR/C,54,1756,1996)                                  O051300100012 
HISTORY    (19990331C)                                            O051300100013 
           (19990608U) Last checking has been done.               O051300100014 
           (19991117A) DATE is corrected                          O051300100015 
REL-REF    (R,,J.V.PILCHER+,J,PR/C,40,1937,1989).Details of       O051300100016 
           Experiments.                                           O051300100017 
           (R,O0511001,A.A.COWLEY+,J,ZP/A,336,189,1990).Details   O051300100018 
           Of Experiments.                                        O051300100019 
ADD-RES    (COMP).A Statistical Multistep Direct Calculations     O051300100020 
           Based on the Feshbach,Kerman and Koonin Theory.        O051300100021 
DETECTOR   (TELES) A Detector Telescope Consisting of a 150 Mum   O051300100022 
           Silicon Surface Barrier Detector Followed by Three     O051300100023 
           Si(LI) Detectors of 5 mm Nominal Thickness Each,and a  O051300100024 
           2 mm Silicon Surface Barrier Veto Detector was Used.   O051300100025 
           Particle Identification was Achieved with a Standard   O051300100026 
           Del'Ta E-E Technique in Which Various Combinations of  O051300100027 
           The Detector in the Telescope were Used to Measure     O051300100028 
           Energy Loss and Total Energy of the Ejectiles.         O051300100029 
PART-DET   (P)                                                    O051300100030 
FACILITY   (ISOCY,3SAFNAC)                                        O051300100031 
METHOD     (SITA)                                                 O051300100032 
           (EXTB)                                                 O051300100033 
ERR-ANALYS (ERR-1).The Uncertainty in the Thicknesses of the      O051300100034 
           Targets Up to 8%.                                      O051300100035 
           (ERR-2).Relative Errors are Less Than 3%.              O051300100036 
           (ERR-3).The Overall Systematic Error in the Cross-SectiO051300100037 
           Section Data to be Less Than 10%.                      O051300100038 
STATUS     (TABLE)                                                O051300100039 
ENDBIB              37          0                                 O051300100040 
COMMON               3          3                                 O051300100041 
ERR-1      ERR-2      ERR-3                                       O051300100042 
PER-CENT   PER-CENT   PER-CENT                                    O051300100043 
         8.         3.        10.                                 O051300100044 
ENDCOMMON            3          0                                 O051300100045 
ENDSUBENT           44          0                                 O051300199999 
SUBENT        O0513002   19991117                             0000O051300200001 
BIB                  4          4                                 O051300200002 
REACTION   (49-IN-115(P,X)1-H-1,EM,DA/DE)                         O051300200003 
SAMPLE     Indium-115,Thickness 3.44 mg/cm**2,was Used As Target. O051300200004 
EN-SEC     (E,P)                                                  O051300200005 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O051300200006 
ENDBIB               4          0                                 O051300200007 
NOCOMMON             0          0                                 O051300200008 
DATA                 5        571                                 O051300200009 
EN         ANG        E          DATA       ERR-T                 O051300200010 
DATA                 5        296                                 O051300300009 
EN         ANG        E          DATA       ERR-T                 O051300300010 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             O051300300011 
       120.        15.        20.    2.77468    0.07304           O051300300012 
       120.        15.        40.    3.54363    0.08255           O051300300013 
       120.        15.        60.    4.04216    0.08816           O051300300014 
       120.        15.        80.    3.79635    0.08544           O051300300015 
       120.        15.       100.    3.94255    0.08707           O051300300016 
       120.        20.        20.    2.36716    0.06108           O051300300017 
       120.        20.        40.    3.07221    0.06959           O051300300018 
       120.        20.        60.    3.33246    0.07248           O051300300019 
       120.        20.        80.    3.48928    0.07416           O051300300020 
       120.        20.       100.    3.18223    0.07082           O051300300021 
       120.        25.        20.     2.1132    0.04958           O051300300022 
       120.        25.        40.    2.68214    0.05586           O051300300023 
       120.        25.        60.    2.81539    0.05723           O051300300024 
       120.        25.        80.    2.85055    0.05759           O051300300025 
       120.        25.       100.    2.50357    0.05397           O051300300026 
       120.        30.        20.    2.12227    0.04357           O051300300027 
       120.        30.        40.    2.60834     0.0483           O051300300028 
       120.        30.        60.    2.47774    0.04708           O051300300029 
       120.        30.        80.    2.41331    0.04646           O051300300030 
       120.        30.       100.    1.91917    0.04143           O051300300031 
       120.        35.        20.    1.97387    0.03604           O051300300032 
       120.        35.        40.    2.39749    0.03972           O051300300033 
       120.        35.        60.    2.37336    0.03952           O051300300034 
       120.        35.        80.    2.38995    0.03966           O051300300035 
       120.        35.       100.    1.50837    0.03151           O051300300036 
       120.        40.        20.    1.96107    0.03124           O051300300037 
       120.        40.        40.    2.25381    0.03349           O051300300038 
       120.        40.        60.    2.12454    0.03252           O051300300039 
       120.        40.        80.    1.69558    0.02905           O051300300040 
       120.        40.       100.    1.05403    0.02291           O051300300041 
       120.        45.        20.    1.84611    0.02603           O051300300042 
       120.        45.        40.    2.09125     0.0277           O051300300043 
       120.        45.        60.    2.13327    0.02798           O051300300044 
       120.        45.        80.    1.34182    0.02219           O051300300045 
       120.        45.       100.    0.77786     0.0169           O051300300046 
       120.        50.        20.    1.76535    0.02205           O051300300047 
       120.        50.        40.    1.94587    0.02315           O051300300048 
       120.        50.        60.    1.57862    0.02085           O051300300049 
       120.        50.        80.    1.06452    0.01712           O051300300050 
       120.        50.       100.    0.56694    0.01249           O051300300051 
       120.        55.        20.    1.70773    0.02185           O051300300052 
       120.        55.        40.    2.00973     0.0237           O051300300053 
       120.        55.        60.    1.32289    0.01923           O051300300054 
       120.        55.        80.    0.80922    0.01504           O051300300055 
       120.        55.       100.    0.38322    0.01035           O051300300056 
       120.        60.        20.    1.60018    0.01902           O051300300057 
       120.        60.        40.    1.59162    0.01897           O051300300058 
       120.        60.        60.    1.08368    0.01565           O051300300059 
       120.        60.        80.    0.57868    0.01144           O051300300060 
       120.        60.       100.    0.22342    0.00711           O051300300061 
       120.        65.        20.    1.54488     0.0168           O051300300062 
       120.        65.        40.     1.4051    0.01602           O051300300063 
       120.        65.        60.    0.86215    0.01255           O051300300064 
       120.        65.        80.    0.40845    0.00864           O051300300065 
       120.        65.       100.    0.11607     0.0046           O051300300066 
       120.        70.        20.     1.4315    0.01535           O051300300067 
       120.        70.        40.    1.18062    0.01394           O051300300068 
       120.        70.        60.    0.66268    0.01044           O051300300069 
       120.        70.        80.     0.2713    0.00668           O051300300070 
       120.        70.       100.    0.05466      0.003           O051300300071 
       120.        75.        20.    1.33643    0.01282           O051300300072 
       120.        75.        40.    0.99271    0.01105           O051300300073 
       120.        75.        60.    0.52581    0.00804           O051300300074 
       120.        75.        80.    0.17045    0.00458           O051300300075 
       120.        75.       100.    0.03041    0.00193           O051300300076 
       120.        80.        20.    1.25096    0.01243           O051300300077 
       120.        80.        40.     0.8602    0.01031           O051300300078 
       120.        80.        60.    0.38064    0.00686           O051300300079 
       120.        80.        80.    0.10806    0.00365           O051300300080 
       120.        80.       100.    0.01926    0.00154           O051300300081 
       120.        90.        20.    1.05179    0.00822           O051300300082 
       120.        90.        40.    0.61616    0.00629           O051300300083 
       120.        90.        60.    0.22191    0.00378           O051300300084 
       120.        90.        80.    0.05266    0.00184           O051300300085 
       120.        90.       100.    0.00785    0.00071           O051300300086 
       120.       100.        20.    0.91782    0.00817           O051300300087 
       120.       100.        40.     0.4345    0.00562           O051300300088 
       120.       100.        60.    0.13238     0.0031           O051300300089 
       120.       100.        80.    0.02858    0.00144           O051300300090 
       120.       100.       100.    0.00284    0.00045           O051300300091 
       120.       110.        20.    0.79991    0.00721           O051300300092 
       120.       110.        40.    0.32862    0.00462           O051300300093 
       120.       110.        60.    0.08313    0.00232           O051300300094 
       120.       110.        80.     0.0163    0.00103           O051300300095 
       120.       110.       100.    0.00137     0.0003           O051300300096 
       120.       120.        20.    0.71245    0.00662           O051300300097 
       120.       120.        40.    0.24927    0.00392           O051300300098 
       120.       120.        60.    0.05962    0.00192           O051300300099 
       120.       120.        80.     0.0101    0.00079           O051300300100 
       120.       120.       100.    0.00077    0.00022           O051300300101 
       120.       130.        20.    0.62309     0.0055           O051300300102 
       120.       130.        40.    0.19059    0.00304           O051300300103 
       120.       130.        60.    0.04152    0.00142           O051300300104 
       120.       130.        80.    0.00732     0.0006           O051300300105 
       120.       130.       100.    0.00042    0.00014           O051300300106 
       120.       140.        20.    0.58313    0.00502           O051300300107 
       120.       140.        40.    0.15861    0.00262           O051300300108 
       120.       140.        60.    0.03017    0.00114           O051300300109 
       120.       140.        80.    0.00449    0.00044           O051300300110 
       120.       140.       100.    0.00047    0.00014           O051300300111 
       120.       150.        20.    0.61276    0.00485           O051300300112 
       120.       150.        40.    0.16375    0.00251           O051300300113 
       120.       150.        60.     0.0302    0.00108           O051300300114 
       120.       150.        80.    0.00375    0.00038           O051300300115 
       120.       150.       100.    0.00027     0.0001           O051300300116 
       120.       160.        20.    0.49481    0.00298           O051300300117 
       120.       160.        40.    0.12011    0.00147           O051300300118 
       120.       160.        60.    0.02187    0.00063           O051300300119 
       120.       160.        80.    0.00268    0.00022           O051300300120 
       120.       160.       100.    0.00011    0.00004           O051300300121 
       200.        15.        20.    2.18972    0.06112           O051300300122 
       200.        15.        40.    2.55482    0.06602           O051300300123 
       200.        15.        60.    2.52546    0.06564           O051300300124 
       200.        15.        80.    2.22363    0.06159           O051300300125 
       200.        15.       100.    2.10421    0.05991           O051300300126 
       200.        15.       120.    1.96786    0.05794           O051300300127 
       200.        15.       140.    2.20381    0.06132           O051300300128 
       200.        15.       160.    2.53001     0.0657           O051300300129 
       200.        15.       180.    2.61784    0.06683           O051300300130 
       200.        20.        20.    2.06483    0.05283           O051300300131 
       200.        20.        40.    2.29738    0.05573           O051300300132 
       200.        20.        60.    2.10401    0.05333           O051300300133 
       200.        20.        80.    2.04325    0.05256           O051300300134 
       200.        20.       100.    1.76176     0.0488           O051300300135 
       200.        20.       120.    1.85575    0.05009           O051300300136 
       200.        20.       140.    2.19618    0.05449           O051300300137 
       200.        20.       160.    2.45799    0.05765           O051300300138 
       200.        20.       180.     2.0592    0.05276           O051300300139 
       200.        25.        20.    2.02577    0.05169           O051300300140 
       200.        25.        40.    2.32498    0.05538           O051300300141 
       200.        25.        60.    2.29638    0.05504           O051300300142 
       200.        25.        80.    2.03292    0.05178           O051300300143 
       200.        25.       100.     1.8718    0.04969           O051300300144 
       200.        25.       120.    1.97365    0.05102           O051300300145 
       200.        25.       140.    2.21609    0.05407           O051300300146 
       200.        25.       160.    2.31046     0.0552           O051300300147 
       200.        25.       180.    1.36484    0.04243           O051300300148 
       200.        30.        20.    1.87335    0.04017           O051300300149 
       200.        30.        40.    2.23536    0.04388           O051300300150 
       200.        30.        60.    1.93325    0.04081           O051300300151 
       200.        30.        80.    1.92349     0.0407           O051300300152 
       200.        30.       100.    1.62608    0.03742           O051300300153 
       200.        30.       120.    1.71006    0.03838           O051300300154 
       200.        30.       140.    1.89128    0.04036           O051300300155 
       200.        30.       160.    1.61563     0.0373           O051300300156 
       200.        30.       180.     1.0632    0.03026           O051300300157 
       200.        35.        20.    1.89716      0.024           O051300300158 
       200.        35.        40.    2.12863    0.02542           O051300300159 
       200.        35.        60.    2.03219    0.02484           O051300300160 
       200.        35.        80.    1.92627    0.02418           O051300300161 
       200.        35.       100.    1.74316      0.023           O051300300162 
       200.        35.       120.    1.65453    0.02241           O051300300163 
       200.        35.       140.    1.56174    0.02177           O051300300164 
       200.        35.       160.    1.23382    0.01935           O051300300165 
       200.        35.       180.    0.65541    0.01411           O051300300166 
       200.        40.        20.    1.84653    0.02615           O051300300167 
       200.        40.        40.    2.07989    0.02775           O051300300168 
       200.        40.        60.    1.94955    0.02686           O051300300169 
       200.        40.        80.     1.8145    0.02592           O051300300170 
       200.        40.       100.    1.57875    0.02418           O051300300171 
       200.        40.       120.    1.41901    0.02292           O051300300172 
       200.        40.       140.    1.18921    0.02098           O051300300173 
       200.        40.       160.    0.80571    0.01727           O051300300174 
       200.        40.       180.    0.40954    0.01231           O051300300175 
       200.        45.        20.    1.85618    0.02488           O051300300176 
       200.        45.        40.     2.0587     0.0262           O051300300177 
       200.        45.        60.    1.88434    0.02506           O051300300178 
       200.        45.        80.    1.68875    0.02373           O051300300179 
       200.        45.       100.    1.47152    0.02215           O051300300180 
       200.        45.       120.    1.17113    0.01976           O051300300181 
       200.        45.       140.    0.83346    0.01667           O051300300182 
       200.        45.       160.      0.484     0.0127           O051300300183 
       200.        45.       180.    0.17254    0.00758           O051300300184 
       200.        50.        20.     1.6672     0.0203           O051300300185 
       200.        50.        40.    1.79132    0.02105           O051300300186 
       200.        50.        60.    1.58735    0.01981           O051300300187 
       200.        50.        80.    1.49667    0.01924           O051300300188 
       200.        50.       100.    1.09497    0.01646           O051300300189 
       200.        50.       120.    0.76564    0.01376           O051300300190 
       200.        50.       140.    0.55059    0.01167           O051300300191 
       200.        50.       160.    0.25091    0.00788           O051300300192 
       200.        50.       180.    0.06983    0.00416           O051300300193 
       200.        55.        20.    1.62922    0.01317           O051300300194 
       200.        55.        40.    1.76139    0.01369           O051300300195 
       200.        55.        60.    1.40363    0.01222           O051300300196 
       200.        55.        80.    1.20049    0.01131           O051300300197 
       200.        55.       100.     0.8372    0.00944           O051300300198 
       200.        55.       120.    0.54644    0.00763           O051300300199 
       200.        55.       140.    0.32327    0.00587           O051300300200 
       200.        55.       160.    0.12627    0.00367           O051300300201 
       200.        55.       180.    0.02876    0.00175           O051300300202 
       200.        60.        20.    1.61371    0.01404           O051300300203 
       200.        60.        40.    1.65219     0.0142           O051300300204 
       200.        60.        60.     1.2809    0.01251           O051300300205 
       200.        60.        80.    1.01339    0.01112           O051300300206 
       200.        60.       100.    0.65228    0.00892           O051300300207 
       200.        60.       120.    0.37634    0.00678           O051300300208 
       200.        60.       140.    0.18275    0.00472           O051300300209 
       200.        60.       160.    0.06129    0.00274           O051300300210 
       200.        60.       180.     0.0083    0.00101           O051300300211 
       200.        65.        20.    1.52505    0.01194           O051300300212 
       200.        65.        40.     1.5275    0.01195           O051300300213 
       200.        65.        60.    1.11446     0.0102           O051300300214 
       200.        65.        80.    0.81167    0.00871           O051300300215 
       200.        65.       100.    0.45823    0.00654           O051300300216 
       200.        65.       120.    0.23419    0.00468           O051300300217 
       200.        65.       140.    0.10102    0.00307           O051300300218 
       200.        65.       160.    0.03318    0.00176           O051300300219 
       200.        65.       180.    0.00352    0.00057           O051300300220 
       200.        70.        20.    1.44898    0.00869           O051300300221 
       200.        70.        40.    1.38731     0.0085           O051300300222 
       200.        70.        60.     0.9303    0.00696           O051300300223 
       200.        70.        80.    0.62742    0.00572           O051300300224 
       200.        70.       100.    0.32528    0.00412           O051300300225 
       200.        70.       120.    0.14677    0.00277           O051300300226 
       200.        70.       140.    0.05826    0.00174           O051300300227 
       200.        70.       160.    0.01698    0.00094           O051300300228 
       200.        70.       180.    0.00212    0.00033           O051300300229 
       200.        75.        20.    1.40808    0.00861           O051300300230 
       200.        75.        40.    1.26094    0.00815           O051300300231 
       200.        75.        60.    0.80246     0.0065           O051300300232 
       200.        75.        80.    0.48799    0.00507           O051300300233 
       200.        75.       100.    0.23301     0.0035           O051300300234 
       200.        75.       120.    0.10236    0.00232           O051300300235 
       200.        75.       140.    0.04004    0.00145           O051300300236 
       200.        75.       160.    0.01036    0.00074           O051300300237 
       200.        75.       180.    0.00091    0.00022           O051300300238 
       200.        80.        20.    1.36521    0.00794           O051300300239 
       200.        80.        40.    1.11752    0.00718           O051300300240 
       200.        80.        60.     0.6824    0.00561           O051300300241 
       200.        80.        80.    0.36789    0.00412           O051300300242 
       200.        80.       100.    0.15941    0.00271           O051300300243 
       200.        80.       120.    0.06513    0.00173           O051300300244 
       200.        80.       140.    0.02284    0.00103           O051300300245 
       200.        80.       160.    0.00518    0.00049           O051300300246 
       200.        80.       180.    0.00046    0.00015           O051300300247 
       200.        90.        20.     1.2004    0.00644           O051300300248 
       200.        90.        40.    0.85527    0.00544           O051300300249 
       200.        90.        60.    0.45261    0.00395           O051300300250 
       200.        90.        80.    0.21084     0.0027           O051300300251 
       200.        90.       100.      0.087    0.00173           O051300300252 
       200.        90.       120.    0.03237    0.00106           O051300300253 
       200.        90.       140.    0.00946    0.00057           O051300300254 
       200.        90.       160.    0.00126    0.00021           O051300300255 
       200.        90.       180.     0.0001    0.00006           O051300300256 
       200.       100.        20.    1.07548    0.00624           O051300300257 
       200.       100.        40.     0.6631     0.0049           O051300300258 
       200.       100.        60.    0.29966     0.0033           O051300300259 
       200.       100.        80.    0.12557    0.00213           O051300300260 
       200.       100.       100.    0.04738    0.00131           O051300300261 
       200.       100.       120.    0.01622    0.00077           O051300300262 
       200.       100.       140.    0.00372    0.00037           O051300300263 
       200.       100.       160.    0.00039    0.00012           O051300300264 
       200.       110.        20.    0.98378     0.0057           O051300300265 
       200.       110.        40.    0.51635    0.00413           O051300300266 
       200.       110.        60.    0.20829    0.00262           O051300300267 
       200.       110.        80.    0.07914    0.00162           O051300300268 
       200.       110.       100.    0.02607    0.00093           O051300300269 
       200.       110.       120.    0.00705    0.00048           O051300300270 
       200.       110.       140.    0.00155    0.00023           O051300300271 
       200.       110.       160.    0.00013    0.00007           O051300300272 
       200.       120.        20.    0.87654    0.00519           O051300300273 
       200.       120.        40.    0.40894    0.00355           O051300300274 
       200.       120.        60.    0.15077    0.00215           O051300300275 
       200.       120.        80.    0.05109    0.00125           O051300300276 
       200.       120.       100.     0.0143    0.00066           O051300300277 
       200.       120.       120.    0.00388    0.00035           O051300300278 
       200.       120.       140.    0.00062    0.00014           O051300300279 
       200.       120.       160.    0.00003    0.00003           O051300300280 
       200.       130.        20.    0.79442    0.00437           O051300300281 
       200.       130.        40.    0.33746    0.00285           O051300300282 
       200.       130.        60.    0.10814    0.00161           O051300300283 
       200.       130.        80.    0.03644    0.00094           O051300300284 
       200.       130.       100.    0.01054     0.0005           O051300300285 
       200.       130.       120.    0.00255    0.00025           O051300300286 
       200.       130.       140.    0.00023    0.00007           O051300300287 
       200.       140.        20.    0.73173    0.00429           O051300300288 
       200.       140.        40.    0.27967    0.00265           O051300300289 
       200.       140.        60.    0.08383    0.00145           O051300300290 
       200.       140.        80.    0.02738    0.00083           O051300300291 
       200.       140.       100.    0.00697    0.00042           O051300300292 
       200.       140.       120.     0.0016     0.0002           O051300300293 
       200.       140.       140.     0.0001    0.00005           O051300300294 
       200.       150.        20.    0.74776    0.00539           O051300300295 
       200.       150.        40.    0.27794    0.00329           O051300300296 
       200.       150.        60.    0.07842    0.00175           O051300300297 
       200.       150.        80.    0.02503    0.00099           O051300300298 
       200.       150.       100.    0.00611    0.00049           O051300300299 
       200.       150.       120.    0.00165    0.00025           O051300300300 
       200.       150.       140.    0.00008    0.00005           O051300300301 
       200.       160.        20.    0.59449    0.00411           O051300300302 
       200.       160.        40.      0.227    0.00254           O051300300303 
       200.       160.        60.    0.06325    0.00134           O051300300304 
       200.       160.        80.    0.01997    0.00075           O051300300305 
       200.       160.       100.    0.00458    0.00036           O051300300306 
       200.       160.       120.    0.00054    0.00012           O051300300307 
ENDDATA            298          0                                 O051300300308 
ENDSUBENT          307          0                                 O051300399999 
SUBENT        O0513004   19991117                             0000O051300400001 
BIB                  4          4                                 O051300400002 
REACTION   (68-ER-167(P,X)1-H-1,EM,DA/DE)                         O051300400003 
SAMPLE     Erbium-167,Thickness 2.50 mg/cm**2,was Used.           O051300400004 
EN-SEC     (E,P)                                                  O051300400005 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O051300400006 
ENDBIB               4          0                                 O051300400007 
NOCOMMON             0          0                                 O051300400008 
DATA                 5        580                                 O051300400009 
EN         ANG        E          DATA       ERR-T                 O051300400010 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             O051300400011 
       120.        15.        20.    2.77689     0.0943           O051300400012 
       120.        15.        40.    3.37333    0.11356           O051300400013 
       120.        15.        60.    4.62979    0.12458           O051300400014 
       120.        15.        80.    3.73067    0.10639           O051300400015 
       120.        15.       100.    4.21778    0.10518           O051300400016 
       120.        20.        20.    2.40354    0.05458           O051300400017 
       120.        20.        40.    3.22386    0.06184           O051300400018 
       120.        20.        60.    3.56356    0.06342           O051300400019 
       120.        20.        80.    3.48597    0.06289           O051300400020 
       120.        20.       100.    3.21581    0.06027           O051300400021 
       120.        25.        20.    2.46389    0.04401           O051300400022 
       120.        25.        40.    2.98143    0.04841           O051300400023 
       120.        25.        60.    3.13129    0.04961           O051300400024 
       120.        25.        80.    3.00899    0.04863           O051300400025 
       120.        25.       100.    2.74173    0.04642           O051300400026 
       120.        30.        20.    2.31343    0.03533           O051300400027 
       120.        30.        40.    2.86661    0.03933           O051300400028 
       120.        30.        60.    2.89848    0.03954           O051300400029 
       120.        30.        80.    2.62525    0.03763           O051300400030 
       120.        30.       100.    2.06538    0.03338           O051300400031 
       120.        35.        20.    2.21066    0.03302           O051300400032 
       120.        35.        40.    2.72706    0.03667           O051300400033 
       120.        35.        60.    2.70878    0.03655           O051300400034 
       120.        35.        80.    2.53858    0.03538           O051300400035 
       120.        35.       100.     1.5763    0.02788           O051300400036 
       120.        40.        20.    2.14526    0.03303           O051300400037 
       120.        40.        40.    2.50326    0.03568           O051300400038 
       120.        40.        60.    2.32912    0.03442           O051300400039 
       120.        40.        80.    1.86457     0.0308           O051300400040 
       120.        40.       100.     1.1726    0.02442           O051300400041 
       120.        45.        20.    2.10301    0.02217           O051300400042 
       120.        45.        40.     2.4077    0.02373           O051300400043 
       120.        45.        60.    2.27495    0.02306           O051300400044 
       120.        45.        80.     1.6436     0.0196           O051300400045 
       120.        45.       100.    0.99342    0.01524           O051300400046 
       120.        50.        20.     1.9667    0.02415           O051300400047 
       120.        50.        40.    2.16674    0.02534           O051300400048 
       120.        50.        60.    1.70802     0.0225           O051300400049 
       120.        50.        80.    1.13893    0.01838           O051300400050 
       120.        50.       100.    0.61465     0.0135           O051300400051 
       120.        55.        20.    1.83609    0.02016           O051300400052 
       120.        55.        40.    2.03767    0.02124           O051300400053 
       120.        55.        60.    1.43341    0.01781           O051300400054 
       120.        55.        80.    0.84591    0.01368           O051300400055 
       120.        55.       100.     0.3822     0.0092           O051300400056 
       120.        60.        20.    1.74447    0.01578           O051300400057 
       120.        60.        40.    1.63846     0.0153           O051300400058 
       120.        60.        60.    1.15722    0.01286           O051300400059 
       120.        60.        80.    0.60307    0.00928           O051300400060 
       120.        60.       100.    0.22581    0.00568           O051300400061 
       120.        65.        20.    1.66398    0.01353           O051300400062 
       120.        65.        40.    1.46739     0.0127           O051300400063 
       120.        65.        60.    0.92137    0.01006           O051300400064 
       120.        65.        80.    0.43694    0.00693           O051300400065 
       120.        65.       100.    0.12395    0.00369           O051300400066 
       120.        70.        20.    1.51921    0.01175           O051300400067 
       120.        70.        40.    1.25525    0.01068           O051300400068 
       120.        70.        60.    0.70991    0.00803           O051300400069 
       120.        70.        80.    0.27801    0.00503           O051300400070 
       120.        70.       100.    0.05995    0.00233           O051300400071 
       120.        75.        20.    1.44306    0.00887           O051300400072 
       120.        75.        40.    1.08209    0.00768           O051300400073 
       120.        75.        60.    0.54638    0.00546           O051300400074 
       120.        75.        80.    0.17607     0.0031           O051300400075 
       120.        75.       100.    0.03369    0.00135           O051300400076 
       120.        80.        20.     1.3356    0.01039           O051300400077 
       120.        80.        40.    0.94275    0.00873           O051300400078 
       120.        80.        60.    0.41743    0.00581           O051300400079 
       120.        80.        80.    0.11738    0.00308           O051300400080 
       120.        80.       100.    0.01782     0.0012           O051300400081 
       120.        90.        20.    1.27293    0.00658           O051300400082 
       120.        90.        40.    0.79989    0.00522           O051300400083 
       120.        90.        60.    0.31574    0.00328           O051300400084 
       120.        90.        80.    0.08412    0.00169           O051300400085 
       120.        90.       100.    0.01212    0.00064           O051300400086 
       120.       100.        20.    1.08457    0.00899           O051300400087 
       120.       100.        40.    0.50681    0.00614           O051300400088 
       120.       100.        60.    0.14658     0.0033           O051300400089 
       120.       100.        80.    0.03406    0.00159           O051300400090 
       120.       100.       100.    0.00277    0.00045           O051300400091 
       120.       110.        20.    0.93752    0.00826           O051300400092 
       120.       110.        40.    0.36547    0.00516           O051300400093 
       120.       110.        60.    0.09664    0.00265           O051300400094 
       120.       110.        80.     0.0185    0.00116           O051300400095 
       120.       110.       100.    0.00112    0.00029           O051300400096 
       120.       120.        20.    0.82276     0.0073           O051300400097 
       120.       120.        40.    0.27938    0.00425           O051300400098 
       120.       120.        60.    0.06758    0.00209           O051300400099 
       120.       120.        80.    0.00994     0.0008           O051300400100 
       120.       120.       100.    0.00032    0.00014           O051300400101 
       120.       130.        20.    0.75959    0.00684           O051300400102 
       120.       130.        40.    0.23316    0.00379           O051300400103 
       120.       130.        60.    0.04687     0.0017           O051300400104 
       120.       130.        80.    0.00765    0.00069           O051300400105 
       120.       130.       100.    0.00025    0.00012           O051300400106 
       120.       140.        20.    0.66631     0.0051           O051300400107 
       120.       140.        40.    0.18225    0.00267           O051300400108 
       120.       140.        60.    0.03434    0.00116           O051300400109 
       120.       140.        80.     0.0058    0.00048           O051300400110 
       120.       140.       100.    0.00047    0.00014           O051300400111 
       120.       150.        20.    0.69334    0.00548           O051300400112 
       120.       150.        40.     0.1808     0.0028           O051300400113 
       120.       150.        60.    0.03389    0.00121           O051300400114 
       120.       150.        80.    0.00399    0.00042           O051300400115 
       120.       150.       100.    0.00017    0.00009           O051300400116 
       120.       160.        20.    0.58633    0.00477           O051300400117 
       120.       160.        40.    0.14279    0.00235           O051300400118 
       120.       160.        60.    0.02473    0.00098           O051300400119 
       120.       160.        80.    0.00334    0.00036           O051300400120 
       120.       160.       100.    0.00012    0.00007           O051300400121 
       150.        15.        20.    2.35401    0.05522           O051300400122 
       150.        15.        40.    3.07122    0.06377           O051300400123 
       150.        15.        60.    3.11555     0.0643           O051300400124 
       150.        15.        80.    2.91091    0.06323           O051300400125 
       150.        15.       100.    2.95481    0.06277           O051300400126 
       150.        15.       120.    3.10441    0.06378           O051300400127 
       150.        20.        20.    2.28503    0.05746           O051300400128 
       150.        20.        40.    2.69712    0.06243           O051300400129 
       150.        20.        60.     2.8279    0.06393           O051300400130 
       150.        20.        80.    2.73764     0.0629           O051300400131 
       150.        20.       100.    2.90829    0.06483           O051300400132 
       150.        20.       120.    2.87997    0.06451           O051300400133 
       150.        25.        20.    2.14652    0.05368           O051300400134 
       150.        25.        40.    2.67952    0.05997           O051300400135 
       150.        25.        60.     2.7531    0.06079           O051300400136 
       150.        25.        80.    2.69042    0.06009           O051300400137 
       150.        25.       100.      2.676    0.05993           O051300400138 
       150.        25.       120.    2.52121    0.05817           O051300400139 
       150.        30.        20.     2.9892     0.0407           O051300400140 
       150.        30.        40.    3.74874    0.04558           O051300400141 
       150.        30.        60.    3.74902    0.04558           O051300400142 
       150.        30.        80.    3.62273    0.04481           O051300400143 
       150.        30.       100.    3.24223    0.04239           O051300400144 
       150.        30.       120.    2.62669    0.03815           O051300400145 
       150.        35.        20.    2.52497    0.03279           O051300400146 
       150.        35.        40.    3.03654    0.03596           O051300400147 
       150.        35.        60.    2.96986    0.03557           O051300400148 
       150.        35.        80.    2.72897    0.03409           O051300400149 
       150.        35.       100.    2.68588    0.03382           O051300400150 
       150.        35.       120.    1.75086    0.02731           O051300400151 
       150.        40.        20.    2.61358    0.02444           O051300400152 
       150.        40.        40.    3.12342    0.02672           O051300400153 
       150.        40.        60.    3.03001    0.02632           O051300400154 
       150.        40.        80.    2.74153    0.02504           O051300400155 
       150.        40.       100.    2.43913    0.02361           O051300400156 
       150.        40.       120.    1.60795    0.01917           O051300400157 
