ENTRY            O2571   20230502                             O097O2571000    1 
SUBENT        O2571001   20230502                             O097O2571001    1 
BIB                 12         37                                 O2571001    2 
TITLE      Gamma-ray cross-sections of the 27Al(p,p'gamma)27Al    O2571001    3 
            reaction in the proton energy range 1490-3000 keV     O2571001    4 
AUTHOR     (R.Mateus, M.Fonseca, J.Cruz, V.Manteigas, C.Santos,   O2571001    5 
            H.Luis, H.Silva, A.P.Jesus)                           O2571001    6 
INSTITUTE  (2PRTLIS,2PRTNOV)                                      O2571001    7 
           (2PRTPRT) LIBPhys-Laboratory of Instrumentation,       O2571001    8 
           Biomedical Engineering and Radiation Physics, Caparica O2571001    9 
           (2PRTPRT) Lusofona University, Lisbon                  O2571001   10 
REFERENCE  (J,EPJ/A,58,209,2022)                                  O2571001   11 
           #doi:10.1140/epja/s10050-022-00861-0                   O2571001   12 
FACILITY   (VDG,2PRTLIS)                                          O2571001   13 
DETECTOR   (HPGE)                                                 O2571001   14 
           (IMPSI) Backscattered particles were detected by a     O2571001   15 
           Passivated Implanted Planar Silicon (PIPS) detector    O2571001   16 
SAMPLE     Thin Al layer (1.6+-0.1)x10E17 at/cm2 (7.2+-0.5)ug/cm2 O2571001   17 
           evaporated on self-supporting and pre-evaporated thin  O2571001   18 
           Ag film (8.0+-0.1)x10E17 at/cm2 (143.3+-1.8) ug/cm2.   O2571001   19 
ANALYSIS   (NTRTH) Normalized to the Ag Rutherford cross-section. O2571001   20 
           The number of protons elastically scattered by Ag at   O2571001   21 
           angle of 165 degrees was measured by a PIPS detecror.  O2571001   22 
ADD-RES    Breit-Wigner parameters for resonancies at 1519.2,     O2571001   23 
           1663.8, 1668.0, 1682.8 and 1798.0 keV incident energiesO2571001   24 
           were detedmined.                                       O2571001   25 
ERR-ANALYS (ERR-S) Total statistical uncertanty of 2% includeds   O2571001   26 
           uncertainties due to:                                  O2571001   27 
            - Statistics and area determination of the gamma-ray  O2571001   28 
           peaks                                                2%O2571001   29 
            - Statistics and area determination of the peaks of   O2571001   30 
           the scaterred protons                                1%O2571001   31 
           (ERR-SYS) Total systemetic uncertanty of 8% includeds  O2571001   32 
           uncertainties due to:                                  O2571001   33 
           (ERR-1) gamma-ray detector efficiency                5%O2571001   34 
           (ERR-2) proton detector solid angle                  3%O2571001   35 
           (ERR-3) ratio of Al to Ag number of nuclei           6%O2571001   36 
STATUS     (APRVD) Approved by R.Mateus 04.05.2023                O2571001   37 
HISTORY    (20230417R) Data received from R.Mateus for IBANDL     O2571001   38 
           (20230502C) VS                                         O2571001   39 
ENDBIB              37          0                                 O2571001   40 
COMMON               5          3                                 O2571001   41 
ANG        ERR-1      ERR-2      ERR-3      ERR-SYS               O2571001   42 
ADEG       PER-CENT   PER-CENT   PER-CENT   PER-CENT              O2571001   43 
       130.         5.         3.         6.         8.           O2571001   44 
ENDCOMMON            3          0                                 O2571001   45 
ENDSUBENT           44          0                                 O257100199999 
SUBENT        O2571002   20230502                             O097O2571002    1 
BIB                  2          3                                 O2571002    2 
REACTION   (13-AL-27(P,INL)13-AL-27,PAR,DA,G)                     O2571002    3 
STATUS     (TABLE) Figs. 3 and 4 of Eur.Phys.J.A58(2022)209       O2571002    4 
           Converted by R33toX4 from R33 files.                   O2571002    5 
ENDBIB               3          0                                 O2571002    6 
NOCOMMON             0          0                                 O2571002    7 
DATA                 4        519                                 O2571002    8 
E          EN         DATA       ERR-S                            O2571002    9 
KEV        KEV        MB/SR      MB/SR                            O2571002   10 
       844.     1497.0   5.66E-03   2.30E-04                      O2571002   11 
       844.     1504.2   9.31E-03   3.70E-04                      O2571002   12 
       844.     1507.1   1.11E-02   4.50E-04                      O2571002   13 
       844.     1510.0   1.93E-02   5.80E-04                      O2571002   14 
       844.     1512.8   4.15E-02   1.20E-03                      O2571002   15 
       844.     1514.3   6.16E-02   1.80E-03                      O2571002   16 
       844.     1515.7   1.11E-01   2.20E-03                      O2571002   17 
       844.     1517.2   2.00E-01   4.00E-03                      O2571002   18 
       844.     1518.6   2.96E-01   5.90E-03                      O2571002   19 
       844.     1520.1   3.25E-01   6.50E-03                      O2571002   20 
       844.     1521.5   2.51E-01   5.00E-03                      O2571002   21 
       844.     1522.9   1.56E-01   3.10E-03                      O2571002   22 
       844.     1525.8   5.87E-02   1.80E-03                      O2571002   23 
       844.     1528.7   2.89E-02   8.70E-04                      O2571002   24 
       844.     1533.1   1.72E-02   5.20E-04                      O2571002   25 
       844.     1540.3   7.73E-03   3.10E-04                      O2571002   26 
       844.     1583.8   2.63E-03   1.10E-04                      O2571002   27 
       844.     1650.9   3.74E-03   1.50E-04                      O2571002   28 
       844.     1657.4   2.98E-03   1.20E-04                      O2571002   29 
       844.     1660.4   1.18E-02   4.70E-04                      O2571002   30 
       844.     1661.9   4.49E-02   1.30E-03                      O2571002   31 
       844.     1663.5   4.56E-01   9.10E-03                      O2571002   32 
       844.     1665.0   7.15E-01   1.40E-02                      O2571002   33 
       844.     1666.5   2.22E-01   4.40E-03                      O2571002   34 
       844.     1669.5   1.18E-01   2.40E-03                      O2571002   35 
       844.     1672.5   9.55E-03   3.80E-04                      O2571002   36 
       844.     1675.1   8.36E-03   3.30E-04                      O2571002   37 
       844.     1681.0   1.15E-02   4.60E-04                      O2571002   38 
       844.     1681.8   1.27E-01   2.50E-03                      O2571002   39 
       844.     1682.1   4.24E-01   8.50E-03                      O2571002   40 
       844.     1682.6   7.54E-01   1.50E-02                      O2571002   41 
       844.     1682.9   1.18E+00   2.40E-02                      O2571002   42 
       844.     1683.3   1.50E+00   3.00E-02                      O2571002   43 
       844.     1683.6   1.38E+00   2.80E-02                      O2571002   44 
       844.     1684.1   1.15E+00   2.30E-02                      O2571002   45 
       844.     1684.7   6.55E-01   1.30E-02                      O2571002   46 
       844.     1685.8   2.77E-01   5.50E-03                      O2571002   47 
       844.     1686.4   1.61E-01   3.20E-03                      O2571002   48 
       844.     1687.5   5.63E-02   1.70E-03                      O2571002   49 
       844.     1687.9   5.12E-02   1.50E-03                      O2571002   50 
       844.     1689.0   2.38E-02   7.10E-04                      O2571002   51 
       844.     1690.3   5.95E-02   1.80E-03                      O2571002   52 
       844.     1693.4   1.85E-02   5.60E-04                      O2571002   53 
       844.     1696.4   1.34E-02   4.00E-04                      O2571002   54 
       844.     1704.1   1.22E-02   3.70E-04                      O2571002   55 
       844.     1719.4   1.91E-02   5.70E-04                      O2571002   56 
       844.     1734.8   4.85E-02   1.50E-03                      O2571002   57 
       844.     1737.9   6.13E-02   1.80E-03                      O2571002   58 
       844.     1741.0   9.07E-02   2.70E-03                      O2571002   59 
       844.     1744.1   1.86E-01   3.70E-03                      O2571002   60 
       844.     1745.7   2.71E-01   5.40E-03                      O2571002   61 
