ENTRY            O1429   20080424                             O036O142900000001 
SUBENT        O1429001   20080424                             O036O142900100001 
BIB                 12         32                                 O142900100002 
TITLE      Absence of the threshold anomaly in the elastic        O142900100003 
           scattering of the weakly bound projectile 7-Li on 27-AlO142900100004 
REFERENCE  (J,PR/C,73,054603,2006)                                O142900100005 
           (J,NP/A,787,484,2007)                                  O142900100006 
AUTHOR     (J.M.Figueira, D.Abriola, J.O.Fernandez-Niello,        O142900100007 
           A.Arazi, O.A.Capurro, E.De Barbara, G.V.Marti,         O142900100008 
           D.Martinez-Heimann, A.J.Pacheco, J.E.Testoni, I.Padron,O142900100009 
           P.R.S.Gomes, J.Lubian)                                 O142900100010 
INSTITUTE  (3ARGCNE) Laboratory TANDAR.                           O142900100011 
           (3BZLUFF) Institute of Physics.                        O142900100012 
PART-DET   (3-LI-7)                                               O142900100013 
DETECTOR   (SIBAR) A set of eight silicon surface-barrier         O142900100014 
           detectors was used to measure the elastic scattering   O142900100015 
           cross sections at different angles.  These angular     O142900100016 
           distributions were taken in steps of 2-5 degrees       O142900100017 
           depending on the energy and angular range.  The angularO142900100018 
           resolution of each detector was less than 0.5 degree   O142900100019 
           and their energy resolution ranged from 0.5 to 1%.     O142900100020 
SAMPLE     The target was a 70 mug/cm2 thick 27-Al foil.          O142900100021 
FACILITY   (VDGT,3ARGCNE) 20 UD accelerator.                      O142900100022 
METHOD     (EXTB) Typical beam currents were below 50 nA.         O142900100023 
           (SITA) See SAMPLE.                                     O142900100024 
           (BCINT) An electron suppressed Faraday cup and a       O142900100025 
           monitor detector at 15 degree.                         O142900100026 
ERR-ANALYS (ERR-T) The estimated overall uncertainty of the       O142900100027 
           results ranges from 5 to 15%.                          O142900100028 
ADD-RES    (STRUC) Volume integrals.                              O142900100029 
           (POT)                                                  O142900100030 
HISTORY    (20060705C) By F.Ch                                    O142900100031 
           (20060621R) Data tables were received from J.M.        O142900100032 
            Figueira.                                             O142900100033 
           (20080424A) New reference was added.                   O142900100034 
ENDBIB              32          0                                 O142900100035 
NOCOMMON             0          0                                 O142900100036 
ENDSUBENT           35          0                                 O142900199999 
SUBENT        O1429002   20060706                             O027O142900200001 
BIB                  2          6                                 O142900200002 
REACTION   (13-AL-27(3-LI-7,EL)13-AL-27,,DA,,RTH)                 O142900200003 
COMMENT    -By authors.  Although no direct charge identification O142900200004 
           was performed in this experiment, transfer and         O142900200005 
           inelastic scattering channels can be easily separated  O142900200006 
           from the elastic peak since they contribute to         O142900200007 
           different position in the energy spectra.              O142900200008 
ENDBIB               6          0                                 O142900200009 
NOCOMMON             0          0                                 O142900200010 
DATA                 4        493                                 O142900200011 
         6.     158.32      0.927      0.016                      O142900200067 
         6.     159.86      0.946      0.014                      O142900200068 
         6.     161.29      0.903      0.018                      O142900200069 
         6.     162.81      0.949      0.017                      O142900200070 
         6.     164.33      0.925      0.019                      O142900200071 
         6.     165.84      0.929      0.014                      O142900200072 
         6.     167.35      0.942      0.014                      O142900200073 
         7.       20.1       1.02      0.008                      O142900200074 
         7.      22.47      1.009       0.01                      O142900200075 
         7.      24.96         1.       0.01                      O142900200076 
         7.      27.45      0.995      0.011                      O142900200077 
         7.      29.93       0.99      0.006                      O142900200078 
         7.       32.4       0.99      0.012                      O142900200079 
         7.      34.96      0.999      0.013                      O142900200080 
         7.      37.42      0.991      0.013                      O142900200081 
         7.      39.87      0.997      0.013                      O142900200082 
         7.      42.31      0.995       0.01                      O142900200083 
         7.      44.74       1.01      0.016                      O142900200084 
         7.      47.24      1.019      0.022                      O142900200085 
         7.      49.65      1.007      0.022                      O142900200086 
         7.      52.05      0.985      0.022                      O142900200087 
         7.      54.43      0.991      0.009                      O142900200088 
         7.      56.81      0.984       0.03                      O142900200089 
         7.      59.26       0.96      0.035                      O142900200090 
         7.       61.6      1.017      0.037                      O142900200091 
         7.      63.93      1.008      0.034                      O142900200092 
         7.      70.82      0.989      0.052                      O142900200093 
         7.      73.09       1.04       0.05                      O142900200094 
         7.      75.35      0.954      0.046                      O142900200095 
         7.      77.59       0.98      0.021                      O142900200096 
         7.      79.81      0.946      0.044                      O142900200097 
         7.      81.99      1.021      0.042                      O142900200098 
         7.      84.18      0.964      0.041                      O142900200099 
         7.      86.27      0.995      0.025                      O142900200100 
         7.      88.43      0.984      0.025                      O142900200101 
         7.      90.57      0.967      0.026                      O142900200102 
         7.      92.69      0.968      0.029                      O142900200103 
         7.      92.72      0.957      0.046                      O142900200104 
         7.      94.79      0.976      0.028                      O142900200105 
         7.      96.95       0.97       0.02                      O142900200106 
         7.      97.91      0.939      0.027                      O142900200107 
         7.      98.97      0.968      0.018                      O142900200108 
         7.     101.07      0.968       0.02                      O142900200109 
         7.     102.01      0.969      0.027                      O142900200110 
         7.     103.09      0.931      0.021                      O142900200111 
         7.      105.1      0.955      0.021                      O142900200112 
         7.     106.02      0.967      0.026                      O142900200113 
         7.     107.17      0.931      0.024                      O142900200114 
         7.     109.14      0.966      0.023                      O142900200115 
         7.     109.97      0.939      0.026                      O142900200116 
         7.     111.09      0.934      0.024                      O142900200117 
         7.     111.98      0.936      0.022                      O142900200118 
         7.     113.02      0.935      0.026                      O142900200119 
         7.     114.94      0.899      0.024                      O142900200120 
         7.     115.81      0.908      0.018                      O142900200121 
         7.      116.9      0.894       0.03                      O142900200122 
         7.     119.57      0.879      0.019                      O142900200123 
         7.     120.64        0.9       0.03                      O142900200124 
         7.     121.49      0.941      0.023                      O142900200125 
         7.      124.3      0.883      0.032                      O142900200126 
         7.     125.14      0.881      0.021                      O142900200127 
         7.     126.09      0.889      0.034                      O142900200128 
         7.     127.88       0.87      0.034                      O142900200129 
         7.     128.72      0.897      0.022                      O142900200130 
         7.     129.65      0.856      0.031                      O142900200131 
         7.     130.55      0.841      0.026                      O142900200132 
         7.     134.03      0.855      0.024                      O142900200133 
         7.     134.85       0.89      0.023                      O142900200134 
         7.     136.56      0.879      0.021                      O142900200135 
         7.     138.26      0.879      0.023                      O142900200136 
         7.     139.93      0.898      0.023                      O142900200137 
         7.      141.6      0.842      0.022                      O142900200138 
         7.     143.21      0.834       0.02                      O142900200139 
         7.     144.07      0.856      0.021                      O142900200140 
         7.     144.85      0.856       0.02                      O142900200141 
         7.     146.48       0.85       0.02                      O142900200142 
         7.     147.33      0.833       0.02                      O142900200143 
         7.     148.09       0.86      0.021                      O142900200144 
         7.     149.69      0.858      0.022                      O142900200145 
         7.     150.53      0.869      0.018                      O142900200146 
         7.     151.18      0.848       0.02                      O142900200147 
         7.     152.08      0.838      0.019                      O142900200148 
         7.     152.77      0.857      0.019                      O142900200149 
         7.     153.69      0.824      0.018                      O142900200150 
         7.     154.34      0.833       0.02                      O142900200151 
         7.     155.21      0.813      0.017                      O142900200152 
         7.     157.45      0.812      0.019                      O142900200153 
         7.     158.32      0.797      0.016                      O142900200154 
         7.     159.76      0.801      0.018                      O142900200155 
         8.      23.09      1.014      0.009                      O142900200156 
         8.      26.21      1.007      0.007                      O142900200157 
         8.      28.81      0.997      0.008                      O142900200158 
         8.       32.5      0.997      0.011                      O142900200159 
         8.      35.58      0.995      0.009                      O142900200160 
         8.      36.22      0.999      0.007                      O142900200161 
         8.      38.64      0.997      0.007                      O142900200162 
         8.       39.9      0.995      0.008                      O142900200163 
         8.      41.21      1.003      0.008                      O142900200164 
         8.       41.7      0.998      0.008                      O142900200165 
         8.      43.55      0.993      0.011                      O142900200166 
         8.      44.83      0.993      0.021                      O142900200167 
         8.      47.85      1.011      0.018                      O142900200168 
         8.      48.48      1.013       0.01                      O142900200169 
         8.      50.85      0.983      0.012                      O142900200170 
         8.      52.08      1.013       0.01                      O142900200171 
         8.      53.36      1.003      0.013                      O142900200172 
         8.      53.84      1.022      0.005                      O142900200173 
         8.      55.65       1.02      0.012                      O142900200174 
         8.       56.9      1.068      0.027                      O142900200175 
         8.      59.84      1.065      0.023                      O142900200176 
         8.      60.46      1.015      0.012                      O142900200177 
         8.      62.77       1.03      0.017                      O142900200178 
         8.      63.96      1.017      0.014                      O142900200179 
         8.      67.43      0.995      0.016                      O142900200180 
         8.      71.38      0.946      0.032                      O142900200181 
         8.      74.22       0.98      0.024                      O142900200182 
         8.      77.03      0.931      0.009                      O142900200183 
         8.      83.23      0.891       0.02                      O142900200184 
         8.      86.49       0.83       0.02                      O142900200185 
         8.      87.97      0.859      0.007                      O142900200186 
         8.      89.72      0.847      0.013                      O142900200187 
         8.      90.57      0.787       0.02                      O142900200188 
         8.      93.24      0.815      0.027                      O142900200189 
         8.      95.86      0.782      0.018                      O142900200190 
         8.      98.45      0.748      0.012                      O142900200191 
         8.     100.89      0.761       0.02                      O142900200192 
         8.     103.02       0.75      0.022                      O142900200193 
         8.     104.15      0.695      0.018                      O142900200194 
         8.     105.03      0.715      0.032                      O142900200195 
         8.     107.02      0.695      0.025                      O142900200196 
         8.     107.14      0.678      0.017                      O142900200197 
         8.     108.99      0.679      0.036                      O142900200198 
         8.     110.09      0.682      0.011                      O142900200199 
         8.     110.92      0.719      0.015                      O142900200200 
         8.     112.95      0.665      0.014                      O142900200201 
         8.     113.84        0.7      0.018                      O142900200202 
         8.     114.86      0.657      0.022                      O142900200203 
         8.     116.69      0.672      0.017                      O142900200204 
         8.     116.76      0.645      0.018                      O142900200205 
         8.     118.64      0.636      0.023                      O142900200206 
         8.      119.5      0.644      0.011                      O142900200207 
         8.     120.48       0.64      0.017                      O142900200208 
         8.     122.41      0.634      0.017                      O142900200209 
         8.     124.24      0.613      0.025                      O142900200210 
         8.     126.04      0.609       0.02                      O142900200211 
         8.     127.83      0.595      0.027                      O142900200212 
         8.     138.19      0.576      0.025                      O142900200213 
         8.     139.96      0.563      0.023                      O142900200214 
         8.     141.62      0.527      0.038                      O142900200215 
         8.     143.27      0.491      0.028                      O142900200216 
         8.     144.91      0.497       0.04                      O142900200217 
         8.     154.36      0.485      0.012                      O142900200218 
         8.     155.99      0.484      0.015                      O142900200219 
         8.     157.54      0.503      0.019                      O142900200220 
         8.     159.09      0.503      0.017                      O142900200221 
         8.     160.62      0.498       0.02                      O142900200222 
         8.     163.57      0.475      0.015                      O142900200223 
         8.     165.09      0.484      0.019                      O142900200224 
         8.      166.6      0.484      0.018                      O142900200225 
         8.      168.1      0.495      0.024                      O142900200226 
         9.       7.55      1.014      0.003                      O142900200227 
         9.      10.07       1.02      0.006                      O142900200228 
         9.      15.09      1.032      0.004                      O142900200229 
         9.       17.6      0.998      0.004                      O142900200230 
         9.      20.09       1.02      0.006                      O142900200231 
         9.       20.1      0.986      0.005                      O142900200232 
         9.      22.58      1.002      0.007                      O142900200233 
         9.      25.07      0.985      0.006                      O142900200234 
         9.      27.56      0.995      0.009                      O142900200235 
         9.      30.04      0.987      0.008                      O142900200236 
         9.      32.51      1.011       0.01                      O142900200237 
         9.      32.77      0.999       0.01                      O142900200238 
         9.      35.24      1.008      0.011                      O142900200239 
         9.      37.69       1.04      0.009                      O142900200240 
         9.      40.14      1.026      0.011                      O142900200241 
         9.      42.58      1.055      0.011                      O142900200242 
         9.      45.01      1.051      0.013                      O142900200243 
         9.      45.18      1.024      0.024                      O142900200244 
         9.      47.59       1.05      0.024                      O142900200245 
         9.        50.      1.025      0.019                      O142900200246 
         9.       52.4      1.056      0.027                      O142900200247 
         9.      54.78      1.012      0.023                      O142900200248 
         9.      57.15      1.002      0.026                      O142900200249 
         9.      57.23      1.086      0.039                      O142900200250 
         9.      59.59      1.029      0.036                      O142900200251 
         9.      61.93      1.037       0.03                      O142900200252 
         9.      64.27      1.012      0.032                      O142900200253 
         9.      66.58       0.99      0.034                      O142900200254 
         9.      68.88      0.962      0.039                      O142900200255 
         9.      68.97      0.869      0.047                      O142900200256 
         9.      71.26      0.897      0.053                      O142900200257 
         9.      73.53      0.861      0.042                      O142900200258 
         9.      75.78      0.823      0.041                      O142900200259 
         9.      78.02      0.814      0.041                      O142900200260 
         9.      80.24      0.812      0.048                      O142900200261 
         9.      82.51      0.672      0.075                      O142900200262 
         9.       84.7      0.567      0.048                      O142900200263 
         9.      86.87      0.507      0.052                      O142900200264 
         9.      89.02      0.546      0.047                      O142900200265 
         9.      91.15       0.54       0.05                      O142900200266 
         9.      93.26      0.621      0.074                      O142900200267 
         9.      95.36      0.584      0.064                      O142900200268 
         9.      97.44      0.636      0.066                      O142900200269 
         9.       99.5      0.564      0.053                      O142900200270 
         9.     101.54       0.49      0.066                      O142900200271 
        10.      16.47      1.004      0.037                      O142900200272 
        10.      18.85      1.012       0.02                      O142900200273 
        10.      21.35      1.025      0.029                      O142900200274 
        10.      23.84      1.019      0.021                      O142900200275 
        10.      26.33       1.02      0.027                      O142900200276 
        10.      29.06      0.979      0.036                      O142900200277 
        10.      31.41       0.97      0.042                      O142900200278 
        10.      33.88      0.993      0.034                      O142900200279 
        10.      34.99      1.056       0.04                      O142900200280 
        10.      36.34      1.073      0.046                      O142900200281 
        10.      37.33      1.082      0.017                      O142900200282 
        10.       38.8      1.081      0.022                      O142900200283 
        10.       39.9      1.078      0.012                      O142900200284 
        10.      42.34       1.11      0.019                      O142900200285 
        10.      44.77       1.05      0.016                      O142900200286 
        10.      47.31      1.012      0.057                      O142900200287 
        10.      49.59      0.974      0.031                      O142900200288 
        10.      50.81      0.989      0.042                      O142900200289 
        10.      52.11      0.953       0.02                      O142900200290 
        10.      54.49       0.93      0.028                      O142900200291 
        10.      56.87      0.876      0.024                      O142900200292 
        10.      59.12      0.879      0.079                      O142900200293 
        10.      61.35      0.794       0.04                      O142900200294 
        10.      62.53      0.751       0.05                      O142900200295 
        10.       63.8      0.801      0.025                      O142900200296 
        10.      66.12       0.73      0.035                      O142900200297 
        10.      68.42      0.711      0.028                      O142900200298 
        10.      70.61      0.699      0.123                      O142900200299 
        10.      72.77      0.591      0.053                      O142900200300 
        10.      74.19       0.56      0.065                      O142900200301 
        10.      75.14      0.569      0.037                      O142900200302 
        10.      77.39      0.551      0.046                      O142900200303 
        10.      79.61      0.524      0.042                      O142900200304 
        10.      84.07      0.416      0.062                      O142900200305 
        10.      85.24      0.447      0.084                      O142900200306 
        10.      86.35        0.5      0.043                      O142900200307 
        10.      88.51      0.387      0.055                      O142900200308 
        10.      90.64      0.462      0.046                      O142900200309 
        10.      94.74       0.37      0.069                      O142900200310 
        10.      95.78      0.367      0.104                      O142900200311 
        10.      96.93      0.391       0.06                      O142900200312 
        10.     101.04       0.39      0.053                      O142900200313 
        11.      15.09      1.007      0.011                      O142900200314 
        11.       17.6      0.997      0.009                      O142900200315 
        11.       20.1         1.      0.006                      O142900200316 
        11.       22.6      1.034      0.004                      O142900200317 
        11.      24.96      1.038      0.005                      O142900200318 
        11.      27.45      1.036      0.005                      O142900200319 
        11.      29.93      1.068      0.004                      O142900200320 
        11.       32.4      1.069      0.005                      O142900200321 
        11.      34.87      1.079      0.005                      O142900200322 
        11.      37.42      1.043      0.006                      O142900200323 
        11.      39.87         1.      0.006                      O142900200324 
        11.      42.31      0.958      0.005                      O142900200325 
        11.      44.74      0.931      0.005                      O142900200326 
        11.      47.15      0.884      0.005                      O142900200327 
        11.      49.65      0.817      0.009                      O142900200328 
        11.      52.05      0.749      0.008                      O142900200329 
        11.      54.43      0.711      0.006                      O142900200330 
        11.      56.81      0.678      0.006                      O142900200331 
        11.      59.17      0.632      0.006                      O142900200332 
        11.       61.6      0.595      0.012                      O142900200333 
        11.      63.93      0.518      0.011                      O142900200334 
        11.      66.25      0.478      0.008                      O142900200335 
        11.      68.56      0.445      0.007                      O142900200336 
        11.      70.84      0.404      0.007                      O142900200337 
        11.      73.09      0.395      0.014                      O142900200338 
        11.      75.35       0.39      0.013                      O142900200339 
        11.      77.59      0.341       0.01                      O142900200340 
        11.      79.81      0.338      0.009                      O142900200341 
        11.      82.02      0.302      0.008                      O142900200342 
        11.      84.18      0.299       0.01                      O142900200343 
        11.      86.36      0.268      0.009                      O142900200344 
        11.      87.36      0.259       0.01                      O142900200345 
        11.      88.51      0.254      0.007                      O142900200346 
        11.      90.65      0.243      0.007                      O142900200347 
        11.      92.77      0.221      0.007                      O142900200348 
        11.      94.82      0.216      0.009                      O142900200349 
        11.       96.9      0.202      0.009                      O142900200350 
        11.      97.99      0.193      0.009                      O142900200351 
        11.      98.97       0.18      0.007                      O142900200352 
        11.     100.99      0.177      0.011                      O142900200353 
        11.     101.01      0.183      0.007                      O142900200354 
        11.     103.02      0.167      0.013                      O142900200355 
        11.     103.04      0.171      0.007                      O142900200356 
        11.     105.03       0.17       0.01                      O142900200357 
        11.     107.02      0.153      0.012                      O142900200358 
        11.     108.15       0.16       0.01                      O142900200359 
        11.     109.97      0.133       0.01                      O142900200360 
        11.     111.01      0.145      0.007                      O142900200361 
        11.     112.95      0.145      0.009                      O142900200362 
        11.     114.86      0.126      0.009                      O142900200363 
        11.     116.76      0.121      0.009                      O142900200364 
        11.     117.84      0.106      0.008                      O142900200365 
        11.     119.57      0.119      0.007                      O142900200366 
        11.     120.57      0.116      0.007                      O142900200367 
        11.     122.41      0.104      0.011                      O142900200368 
        11.     124.24      0.089      0.013                      O142900200369 
        11.     126.04      0.078      0.016                      O142900200370 
        11.     126.99      0.083      0.013                      O142900200371 
        11.     128.72      0.078      0.016                      O142900200372 
        11.     129.67      0.082      0.008                      O142900200373 
        11.     131.43      0.092      0.011                      O142900200374 
        11.     133.17      0.073      0.011                      O142900200375 
        11.     134.89      0.086      0.013                      O142900200376 
        11.     135.71       0.08      0.006                      O142900200377 
        11.     137.45       0.08      0.011                      O142900200378 
        11.     138.28      0.069      0.009                      O142900200379 
        11.     139.96      0.067      0.011                      O142900200380 
        11.     141.62       0.06      0.011                      O142900200381 
        11.     143.27      0.068      0.009                      O142900200382 
        11.     144.03      0.093      0.033                      O142900200383 
        11.     145.73      0.076      0.011                      O142900200384 
        11.     151.98      0.055       0.01                      O142900200385 
        11.     154.43      0.088      0.011                      O142900200386 
        11.     155.99      0.097      0.014                      O142900200387 
        11.     157.54      0.075      0.011                      O142900200388 
        11.     159.09      0.059      0.009                      O142900200389 
        11.     161.39      0.073      0.013                      O142900200390 
        11.     162.05      0.068      0.015                      O142900200391 
        11.     163.57      0.077      0.016                      O142900200392 
        11.     165.09      0.084      0.015                      O142900200393 
        11.      166.6      0.091      0.018                      O142900200394 
        11.     168.85      0.083      0.012                      O142900200395 
        12.      16.34      1.015      0.012                      O142900200396 
        12.      18.85      0.993      0.014                      O142900200397 
        12.      21.35       1.03      0.011                      O142900200398 
        12.      23.84      1.066      0.012                      O142900200399 
        12.      26.33      1.108      0.011                      O142900200400 
        12.      28.94      1.075      0.018                      O142900200401 
        12.      31.41      1.052      0.022                      O142900200402 
        12.      32.53      1.033      0.016                      O142900200403 
        12.      33.88      1.022      0.023                      O142900200404 
        12.      36.34      0.983      0.023                      O142900200405 
        12.      37.45      0.961      0.015                      O142900200406 
        12.       38.8      0.929      0.021                      O142900200407 
        12.      41.13      0.915      0.034                      O142900200408 
        12.      43.56       0.81       0.03                      O142900200409 
        12.      44.89      0.796      0.028                      O142900200410 
        12.      45.99      0.732      0.032                      O142900200411 
        12.       48.4      0.701      0.035                      O142900200412 
        12.      49.71      0.689      0.023                      O142900200413 
        12.      50.81      0.679      0.031                      O142900200414 
        12.      53.09      0.512      0.047                      O142900200415 
        12.      55.47      0.479      0.041                      O142900200416 
        12.      56.76      0.552      0.036                      O142900200417 
        12.      57.84      0.452      0.045                      O142900200418 
        12.      60.19      0.446      0.049                      O142900200419 
        12.      61.47       0.45      0.029                      O142900200420 
        12.      62.53      0.485      0.042                      O142900200421 
        12.      65.03      0.488      0.063                      O142900200422 
        12.      67.34      0.444      0.054                      O142900200423 
        12.      68.32       0.36      0.058                      O142900200424 
        12.      69.64      0.447      0.063                      O142900200425 
        12.      71.92      0.326      0.057                      O142900200426 
        12.      72.88      0.302      0.038                      O142900200427 
        12.      84.18      0.246      0.068                      O142900200428 
        14.      12.58      1.048      0.018                      O142900200429 
        14.      15.09      1.048       0.01                      O142900200430 
        14.       17.6      1.046      0.013                      O142900200431 
        14.      19.97      1.093      0.011                      O142900200432 
        14.      22.47      1.064      0.007                      O142900200433 
        14.      24.96      1.048      0.004                      O142900200434 
        14.      27.45      0.974      0.006                      O142900200435 
        14.      29.93      0.907      0.005                      O142900200436 
        14.       32.5       0.86      0.009                      O142900200437 
        14.      34.96      0.776      0.004                      O142900200438 
        14.      37.42      0.696      0.004                      O142900200439 
        14.      39.87      0.627      0.003                      O142900200440 
        14.      42.31       0.56      0.003                      O142900200441 
        14.      44.83      0.508      0.013                      O142900200442 
        14.      47.24      0.439      0.006                      O142900200443 
        14.      49.65      0.408      0.005                      O142900200444 
        14.      52.05       0.37      0.004                      O142900200445 
        14.      54.43      0.325      0.004                      O142900200446 
        14.       56.9      0.271      0.016                      O142900200447 
        14.      59.26      0.261      0.006                      O142900200448 
        14.       61.6      0.237      0.007                      O142900200449 
        14.      63.93      0.213      0.005                      O142900200450 
        14.      66.25       0.19      0.005                      O142900200451 
        14.      68.53      0.167      0.019                      O142900200452 
        14.      70.82      0.146      0.006                      O142900200453 
        14.      73.09      0.138      0.007                      O142900200454 
        14.      75.35       0.12      0.005                      O142900200455 
        14.      77.59      0.116      0.005                      O142900200456 
        14.      79.78      0.103      0.012                      O142900200457 
        14.      81.99        0.1      0.005                      O142900200458 
        14.      84.18      0.078      0.005                      O142900200459 
        14.      86.36      0.083      0.004                      O142900200460 
        14.      88.51      0.076      0.004                      O142900200461 
        14.       90.6      0.071      0.011                      O142900200462 
        14.      92.72      0.059      0.005                      O142900200463 
        14.      94.82      0.058      0.005                      O142900200464 
        14.       96.9      0.055      0.005                      O142900200465 
        14.      98.97      0.054      0.005                      O142900200466 
        16.       4.99      0.988       0.02                      O142900200467 
        16.      10.06      1.001      0.016                      O142900200468 
        16.       12.4      0.999      0.018                      O142900200469 
        16.      14.99      1.002      0.027                      O142900200470 
        16.      17.53      0.993      0.036                      O142900200471 
        16.      19.44         1.      0.041                      O142900200472 
        16.      22.57      1.002      0.048                      O142900200473 
        16.       24.9      0.861       0.06                      O142900200474 
        16.      27.46      0.764      0.073                      O142900200475 
        16.      30.25      0.728      0.061                      O142900200476 
        16.      32.13      0.709      0.047                      O142900200477 
        16.      35.22      0.578      0.068                      O142900200478 
        16.      37.52      0.573      0.065                      O142900200479 
        16.      40.04      0.414      0.072                      O142900200480 
        16.       42.7      0.272      0.083                      O142900200481 
        16.      44.55      0.217      0.047                      O142900200482 
