ENTRY            O0860   20120520                             O048O086000000001 
SUBENT        O0860001   20120520                             O048O086000100001 
BIB                 11         37                                 O086000100002 
TITLE       RBS and ERD cross-sections and optical model          O086000100003 
           parameters for the analysis of lithium, boron and      O086000100004 
           nickel                                                 O086000100005 
AUTHOR     (A.Nurmela, P.Pusa, E.Rauhala, J.Raisanen)             O086000100006 
REFERENCE  (J,NIM/B,161-163,130,2000)                             O086000100007 
INSTITUTE  (2SF HLS) Accelerator laboratory, university of        O086000100008 
            Helsinki                                              O086000100009 
           (2SF JYV) University of Jyvaskyla, department of       O086000100010 
           physics                                                O086000100011 
FACILITY   (VDGT,2SF HLS)                                         O086000100012 
METHOD     (SITA)                                                 O086000100013 
           (EXTB) The charge states were chosen as +2 at energies O086000100014 
           below 13.0 MeV and +3 for higher energies for the      O086000100015 
           lithium ions. For the boron ions the charge stated wereO086000100016 
           +3 for energies below 19.1 MeV and +4 for higher       O086000100017 
           energies.                                              O086000100018 
DETECTOR   (SIBAR) Three surface barrier detectors were applied   O086000100019 
           simultaneously at laboratory scattering angles of      O086000100020 
           89-135 degrees.                                        O086000100021 
           The sample for the lithium bombardments was made of    O086000100022 
           100 nm thick gold leaf on which a 60 nm nickel film wasO086000100023 
           evaporated.  On this structure a 10 nm gold film was   O086000100024 
           further evaporated to prevent nickel emission from the O086000100025 
           gold leaf.  For the boron measurements the gold leaf   O086000100026 
           substrate was replaced by silicin waffer.  Thin films  O086000100027 
           of gold, nickel and gold, with thicknesses of 90, 60   O086000100028 
           and 10 nm were again evaporated on the substrate.      O086000100029 
ADD-RES    (POT) Optical model parameters for lithium and boron.  O086000100030 
           By kinematically reversing the reaction the ERD data ofO086000100031 
           Li(Ni,Li)Ni and B(Ni,B)Ni reactions have been          O086000100032 
           calculated.                                            O086000100033 
MISC-COL   (MISC) Optical model results                           O086000100034 
STATUS     (TABLE) Tbl.1,2 from NIM/B,161-163,130,2000            O086000100035 
HISTORY    (20010503C)                                            O086000100036 
           (20030501U) Last checking has been done.               O086000100037 
           (20120520A) SD: Vol. of ref. on NIM/B,161 corrected.   O086000100038 
               Col. EN and ANG were swapped in Subents 2,3        O086000100039 
ENDBIB              37          0                                 O086000100040 
COMMON               1          3                                 O086000100041 
ANG-RSL                                                           O086000100042 
ADEG                                                              O086000100043 
  1.5                                                             O086000100044 
ENDCOMMON            3          0                                 O086000100045 
ENDSUBENT           44          0                                 O086000199999 
SUBENT        O0860002   20120520                             O048O086000200001 
BIB                  4          5                                 O086000200002 
REACTION   (28-NI-0(3-LI-7,EL)28-NI-0,,DA,,RTH)                   O086000200003 
PART-DET   (3-LI-7)                                               O086000200004 
ERR-ANALYS (ERR-S,1.,4.)                                          O086000200005 
HISTORY    (20120520A) SD: Col. EN and ANG were swapped.          O086000200006 
            COMMON deleted; ERR-ANALYS added.                     O086000200007 
ENDBIB               5          0                                 O086000200008 
NOCOMMON             0          0                                 O086000200009 
DATA                 4        100                                 O086000200010 
       135.      11.25       0.99       0.98                      O086000200076 
       135.      11.35       0.99       0.98                      O086000200077 
       135.      11.45       0.98       0.97                      O086000200078 
       135.      11.56       0.97       0.97                      O086000200079 
       135.      11.66       0.95       0.96                      O086000200080 
       135.      11.76        0.9       0.96                      O086000200081 
       135.      11.86       0.91       0.95                      O086000200082 
       135.      11.96       0.98       0.94                      O086000200083 
       135.      12.06       0.95       0.94                      O086000200084 
       135.      12.16       0.95       0.93                      O086000200085 
       135.      12.26       0.97       0.92                      O086000200086 
       135.      12.36       1.01        0.9                      O086000200087 
       135.      12.46       0.84       0.89                      O086000200088 
       135.      12.56       0.89       0.88                      O086000200089 
       135.      12.66       0.89       0.86                      O086000200090 
       135.      12.76       0.88       0.84                      O086000200091 
       135.      12.86       0.76       0.82                      O086000200092 
       135.      12.96       0.79        0.8                      O086000200093 
       135.      13.06       0.75       0.78                      O086000200094 
       135.      13.16       0.69       0.75                      O086000200095 
       135.      13.27       0.63       0.72                      O086000200096 
       135.      13.37       0.59        0.7                      O086000200097 
       135.      13.47       0.65       0.66                      O086000200098 
       135.      13.57       0.61       0.63                      O086000200099 
       135.      13.67       0.61        0.6                      O086000200100 
       135.      13.77       0.61       0.56                      O086000200101 
       135.      13.87       0.56       0.52                      O086000200102 
       135.      13.97       0.48       0.49                      O086000200103 
       135.      14.07       0.45       0.45                      O086000200104 
       135.      14.17        0.4       0.41                      O086000200105 
       135.      14.27       0.38       0.37                      O086000200106 
       135.      14.37       0.34       0.33                      O086000200107 
       135.      14.47       0.34       0.29                      O086000200108 
       135.      14.57        0.3       0.26                      O086000200109 
       135.      14.67       0.29       0.23                      O086000200110 
       135.      14.77       0.28        0.2                      O086000200111 
       135.      14.87       0.25       0.17                      O086000200112 
ENDDATA            102          0                                 O086000200113 
ENDSUBENT          112          0                                 O086000299999 
SUBENT        O0860003   20120520                             O048O086000300001 
BIB                  4          5                                 O086000300002 
REACTION   (28-NI-0(5-B-11,EL)28-NI-0,,DA,,RTH)                   O086000300003 
PART-DET   (5-B-11)                                               O086000300004 
ERR-ANALYS (ERR-S,2.,3.)                                          O086000300005 
HISTORY    (20120520A) SD: Col. EN and ANG were swapped.          O086000300006 
            COMMON deleted; ERR-ANALYS added.                     O086000300007 
ENDBIB               5          0                                 O086000300008 
NOCOMMON             0          0                                 O086000300009 
DATA                 4        207                                 O086000300010 
ANG        EN         DATA       MISC                             O086000300011 
ADEG       MEV        NO-DIM     NO-DIM                           O086000300012 
        89.      13.57         1.         1.                      O086000300013 
        89.      14.58       1.04         1.                      O086000300014 
        89.      15.59       1.02         1.                      O086000300015 
        89.      15.79       1.01         1.                      O086000300016 
        89.        16.         1.         1.                      O086000300017 
        89.       16.2       1.01         1.                      O086000300018 
        89.       16.4       1.01         1.                      O086000300019 
        89.       16.6         1.         1.                      O086000300020 
        89.       16.8         1.         1.                      O086000300021 
        89.      17.01         1.         1.                      O086000300022 
        89.      17.21         1.         1.                      O086000300023 
        89.      17.41       1.01         1.                      O086000300024 
        89.      17.61         1.         1.                      O086000300025 
        89.      17.81       0.99         1.                      O086000300026 
        89.        18.         1.         1.                      O086000300027 
        89.      18.22       0.99         1.                      O086000300028 
        89.      18.42         1.         1.                      O086000300029 
        89.      18.62         1.         1.                      O086000300030 
        89.      18.82         1.         1.                      O086000300031 
        89.      19.02       0.99       0.99                      O086000300032 
        89.      19.12       0.95       0.99                      O086000300033 
        89.      19.22       0.99       0.99                      O086000300034 
        89.      19.33       1.01       0.99                      O086000300035 
        89.      19.43       0.99       0.99                      O086000300036 
        89.      19.53         1.       0.99                      O086000300037 
        89.      19.63       1.01       0.99                      O086000300038 
        89.      19.73       0.99       0.99                      O086000300039 
        89.      19.83         1.       0.99                      O086000300040 
        89.      19.93         1.       0.99                      O086000300041 
        89.      20.03       0.97       0.98                      O086000300042 
        89.      20.13       0.97       0.98                      O086000300043 
        89.      20.23       0.99       0.98                      O086000300044 
        89.      20.33         1.       0.98                      O086000300045 
        89.      20.43       1.01       0.98                      O086000300046 
        89.      20.53       1.01       0.98                      O086000300047 
        89.      20.64       0.97       0.98                      O086000300048 
        89.      20.74       0.98       0.98                      O086000300049 
        89.      20.84         1.       0.98                      O086000300050 
        89.      20.94       0.99       0.98                      O086000300051 
        89.      21.04       0.99       0.98                      O086000300052 
        89.      21.14       0.99       0.97                      O086000300053 
        89.      21.24       1.02       0.97                      O086000300054 
        89.      21.34       1.01       0.97                      O086000300055 
        89.      21.44       0.98       0.97                      O086000300056 
        89.      21.54         1.       0.97                      O086000300057 
        89.      21.64         1.       0.97                      O086000300058 
        89.      21.74       0.99       0.98                      O086000300059 
        89.      21.84       0.99       0.98                      O086000300060 
        89.      21.94         1.       0.98                      O086000300061 
        89.      22.05       0.97       0.98                      O086000300062 
        89.      22.15         1.       0.98                      O086000300063 
        89.      22.25       0.99       0.98                      O086000300064 
        89.      22.35       0.96       0.98                      O086000300065 
        89.      22.45       0.99       0.98                      O086000300066 
        89.      22.55       0.99       0.97                      O086000300067 
        89.      22.65       1.01       0.97                      O086000300068 
        89.      22.75       1.02       0.97                      O086000300069 
        89.      22.85       1.02       0.97                      O086000300070 
        89.      22.95       1.01       0.97                      O086000300071 
        89.      23.05       1.01       0.97                      O086000300072 
        89.      23.15       1.04       0.97                      O086000300073 
        89.      23.25       0.99       0.96                      O086000300074 
        89.      23.35         1.       0.96                      O086000300075 
        89.      23.45       1.02       0.96                      O086000300076 
        89.      23.55         1.       0.95                      O086000300077 
        89.      23.66       1.02       0.95                      O086000300078 
        89.      23.76         1.       0.94                      O086000300079 
        89.      23.86       0.99       0.93                      O086000300080 
        89.      23.96       0.98       0.93                      O086000300081 
       110.      13.57         1.         1.                      O086000300082 
       110.      14.58       1.01         1.                      O086000300083 
       110.      15.59       0.99         1.                      O086000300084 
       110.      15.79         1.         1.                      O086000300085 
       110.        16.       0.98         1.                      O086000300086 
       110.       16.2       0.98         1.                      O086000300087 
       110.       16.4       0.99         1.                      O086000300088 
       110.       16.6       0.99         1.                      O086000300089 
       110.       16.8       1.01         1.                      O086000300090 
       110.      17.01         1.         1.                      O086000300091 
       110.      17.21       0.99         1.                      O086000300092 
       110.      17.41       0.99         1.                      O086000300093 
       110.      17.61         1.         1.                      O086000300094 
       110.      17.81       0.99         1.                      O086000300095 
       110.        18.       0.95         1.                      O086000300096 
       110.      18.22       0.98         1.                      O086000300097 
       110.      18.42       0.97         1.                      O086000300098 
       110.      18.62         1.         1.                      O086000300099 
       110.      18.82         1.         1.                      O086000300100 
       110.      19.02       1.02         1.                      O086000300101 
       110.      19.12         1.         1.                      O086000300102 
       110.      19.22       0.98         1.                      O086000300103 
       110.      19.33       0.98         1.                      O086000300104 
       110.      19.43       1.01         1.                      O086000300105 
       110.      19.53       1.03         1.                      O086000300106 
       110.      19.63         1.         1.                      O086000300107 
       110.      19.73       1.01         1.                      O086000300108 
       110.      19.83       0.99         1.                      O086000300109 
       110.      19.93         1.         1.                      O086000300110 
       110.      20.03       0.99         1.                      O086000300111 
       110.      20.13       1.02       1.01                      O086000300112 
       110.      20.23       0.97       1.01                      O086000300113 
       110.      20.33       1.01       1.01                      O086000300114 
       110.      20.43         1.       1.01                      O086000300115 
       110.      20.53       0.99       1.01                      O086000300116 
       110.      20.64         1.       1.01                      O086000300117 
       110.      20.74         1.         1.                      O086000300118 
       110.      20.84       0.99         1.                      O086000300119 
       110.      20.94       1.01         1.                      O086000300120 
       110.      21.04       0.98         1.                      O086000300121 
       110.      21.14       0.98         1.                      O086000300122 
       110.      21.24       0.99         1.                      O086000300123 
       110.      21.34       1.02         1.                      O086000300124 
       110.      21.44         1.         1.                      O086000300125 
       110.      21.54       1.01         1.                      O086000300126 
       110.      21.64       0.89       0.99                      O086000300127 
       110.      21.74       0.99       0.99                      O086000300128 
       110.      21.84       0.97       0.99                      O086000300129 
       110.      21.94       1.01       0.98                      O086000300130 
       110.      22.05       0.97       0.98                      O086000300131 
       110.      22.15       0.98       0.97                      O086000300132 
       110.      22.25         1.       0.97                      O086000300133 
       110.      22.35       0.98       0.96                      O086000300134 
       110.      22.45       0.96       0.96                      O086000300135 
       110.      22.55       0.94       0.95                      O086000300136 
       110.      22.65       0.95       0.94                      O086000300137 
       110.      22.75       0.93       0.93                      O086000300138 
       110.      22.85       0.94       0.92                      O086000300139 
       110.      22.95       0.93       0.91                      O086000300140 
       110.      23.05       0.92        0.9                      O086000300141 
       110.      23.15       0.91       0.89                      O086000300142 
       110.      23.25        0.9       0.88                      O086000300143 
       110.      23.35        0.9       0.86                      O086000300144 
       110.      23.45       0.89       0.85                      O086000300145 
       110.      23.55       0.89       0.83                      O086000300146 
       110.      23.66       0.83       0.81                      O086000300147 
       110.      23.76       0.83       0.79                      O086000300148 
       110.      23.86       0.83       0.77                      O086000300149 
       110.      23.96        0.8       0.74                      O086000300150 
       132.      13.57         1.         1.                      O086000300151 
       132.      14.58       0.99         1.                      O086000300152 
       132.      15.59         1.         1.                      O086000300153 
       132.      15.79         1.         1.                      O086000300154 
       132.        16.       0.99         1.                      O086000300155 
       132.       16.2       0.97         1.                      O086000300156 
       132.       16.4       1.01         1.                      O086000300157 
       132.       16.6         1.         1.                      O086000300158 
       132.       16.8         1.         1.                      O086000300159 
       132.      17.01         1.         1.                      O086000300160 
       132.      17.21         1.         1.                      O086000300161 
       132.      17.41         1.         1.                      O086000300162 
       132.      17.61         1.         1.                      O086000300163 
       132.      17.81         1.         1.                      O086000300164 
       132.        18.       0.99         1.                      O086000300165 
       132.      18.22       0.99         1.                      O086000300166 
       132.      18.42       0.97         1.                      O086000300167 
       132.      18.62         1.       0.99                      O086000300168 
       132.      18.82       1.01       0.99                      O086000300169 
       132.      19.02       1.01       0.99                      O086000300170 
       132.      19.12       0.99       0.99                      O086000300171 
       132.      19.22       1.01       0.99                      O086000300172 
       132.      19.33       1.02       0.99                      O086000300173 
       132.      19.43       1.01       0.99                      O086000300174 
       132.      19.53       1.02       0.99                      O086000300175 
       132.      19.63       0.99       0.99                      O086000300176 
       132.      19.73         1.       0.98                      O086000300177 
       132.      19.83       1.01       0.98                      O086000300178 
       132.      19.93       1.02       0.98                      O086000300179 
       132.      20.03         1.       0.98                      O086000300180 
       132.      20.13       0.98       0.98                      O086000300181 
       132.      20.23       1.02       0.97                      O086000300182 
       132.      20.33       0.99       0.97                      O086000300183 
       132.      20.43       1.01       0.97                      O086000300184 
       132.      20.53       1.01       0.97                      O086000300185 
       132.      20.64         1.       0.96                      O086000300186 
       132.      20.74       0.99       0.96                      O086000300187 
       132.      20.84       0.99       0.96                      O086000300188 
       132.      20.94       0.98       0.95                      O086000300189 
       132.      21.04       0.98       0.95                      O086000300190 
       132.      21.14       0.98       0.94                      O086000300191 
       132.      21.24       0.96       0.94                      O086000300192 
       132.      21.34       0.97       0.93                      O086000300193 
       132.      21.44       0.94       0.93                      O086000300194 
       132.      21.54       0.94       0.92                      O086000300195 
       132.      21.64       0.91       0.92                      O086000300196 
       132.      21.74       0.93       0.91                      O086000300197 
       132.      21.84       0.92        0.9                      O086000300198 
       132.      21.94       0.92       0.89                      O086000300199 
       132.      22.05       0.94       0.89                      O086000300200 
       132.      22.15       0.95       0.88                      O086000300201 
       132.      22.25       0.86       0.87                      O086000300202 
       132.      22.35       0.89       0.86                      O086000300203 
       132.      22.45       0.88       0.85                      O086000300204 
       132.      22.55       0.89       0.84                      O086000300205 
       132.      22.65        0.9       0.82                      O086000300206 
       132.      22.75       0.83       0.81                      O086000300207 
       132.      22.85       0.84        0.8                      O086000300208 
       132.      22.95        0.8       0.79                      O086000300209 
       132.      23.05       0.77       0.77                      O086000300210 
       132.      23.15       0.77       0.76                      O086000300211 
       132.      23.25       0.73       0.74                      O086000300212 
       132.      23.35        0.7       0.73                      O086000300213 
       132.      23.45       0.69       0.71                      O086000300214 
       132.      23.55       0.66       0.69                      O086000300215 
       132.      23.66       0.66       0.68                      O086000300216 
       132.      23.76       0.65       0.66                      O086000300217 
       132.      23.86        0.6       0.64                      O086000300218 
       132.      23.96        0.6       0.62                      O086000300219 
ENDDATA            209          0                                 O086000300220 
ENDSUBENT          219          0                                 O086000399999 
ENDENTRY             3          0                                 O086099999999 
