ENTRY            O2572   20230503                             O097O2572000    1 
SUBENT        O2572001   20230503                             O097O2572001    1 
BIB                 10         22                                 O2572001    2 
TITLE      Determination and benchmarking of 27Al(d,alpha) and    O2572001    3 
            27Al(d,p) reaction cross sections for energies and    O2572001    4 
            angles relevant to NRA                                O2572001    5 
AUTHOR     (M.Salimi, O.Kakuee, S.F.Masoudi, H.Rafi-Kheiri,       O2572001    6 
            E.Briand, J.-J.Ganem, I.Vickridge)                    O2572001    7 
INSTITUTE  (3IRNNRT)                                              O2572001    8 
           (3IRNIRN) K.N. Toosi University of Technology, Tehran  O2572001    9 
           (2FR FR) Sorbonne Universite, Institut des NanoSciencesO2572001   10 
           de Paris, Paris                                        O2572001   11 
REFERENCE  (J,SCR,11,18036,2021)                                  O2572001   12 
           #doi:10.1038/s41598-021-97372-7                        O2572001   13 
FACILITY   (VDG,2FR FR) 2.5 MV Van de Graaff at Sorbonne          O2572001   14 
           Universite, Institut des NanoSciences de Paris, Paris  O2572001   15 
SAMPLE     A thin self-supporting target of Al and Au.            O2572001   16 
MONITOR    (79-AU-197(D,EL)79-AU-197,,DA,,RTH)                    O2572001   17 
ANALYSIS   (NTRTH) Ag+d elastic scattering                        O2572001   18 
ERR-ANALYS (ERR-1) The uncertainty of the nubber of Au to number  O2572001   19 
           of Al atoms ratio was estimated to be about 3%         O2572001   20 
           (ERR-S) Estimated uncertainties from counting          O2572001   21 
           statistics.                                            O2572001   22 
HISTORY    (20210630R) Data received from M.Salimi for IBANDL     O2572001   23 
           (20230503C) VS                                         O2572001   24 
ENDBIB              22          0                                 O2572001   25 
COMMON               2          3                                 O2572001   26 
ANG        ERR-1                                                  O2572001   27 
ADEG       PER-CENT                                               O2572001   28 
       150.         3.                                            O2572001   29 
ENDCOMMON            3          0                                 O2572001   30 
ENDSUBENT           29          0                                 O257200199999 
SUBENT        O2572002   20230503                             O097O2572002    1 
BIB                  4          5                                 O2572002    2 
REACTION   (13-AL-27(D,A)12-MG-25,PAR,DA)                         O2572002    3 
REL-REF    (O,D1046002,M.Salimi+,J,SCR,11,18036,2021)             O2572002    4 
DETECTOR   (SIBAR) 300 um-thick surface barrier detector.         O2572002    5 
STATUS     (TABLE) Fig. 8a) of Scient.Rep.11(2012)18036           O2572002    6 
           Converted by R33toX4 from R33 files.                   O2572002    7 
ENDBIB               5          0                                 O2572002    8 
NOCOMMON             0          0                                 O2572002    9 
DATA                 4        107                                 O2572002   10 
Q-VAL      EN         DATA       ERR-S                            O2572002   11 
KEV        KEV        MB/SR      MB/SR                            O2572002   12 
    6706.73  1957.2983     0.4064     0.0098                      O2572002   13 
    6706.73  1937.1433     0.3592      0.009                      O2572002   14 
    6706.73  1916.9883     0.3274     0.0084                      O2572002   15 
    6706.73  1896.8338     0.2844     0.0077                      O2572002   16 
    6706.73  1876.6778     0.2877     0.0079                      O2572002   17 
    6706.73  1856.5213     0.2578     0.0072                      O2572002   18 
    6706.73  1836.3643     0.1827     0.0063                      O2572002   19 
    6706.73  1816.2063     0.1475     0.0057                      O2572002   20 
    6706.73  1796.0483     0.1611      0.006                      O2572002   21 
    6706.73  1775.8903     0.1886     0.0067                      O2572002   22 
    6706.73  1755.7308     0.1863     0.0064                      O2572002   23 
    6706.73  1735.5703     0.1697     0.0061                      O2572002   24 
    6706.73  1715.4111     0.1366     0.0055                      O2572002   25 
    6706.73  1695.2498     0.1304     0.0054                      O2572002   26 
    6706.73  1675.0883     0.1374     0.0055                      O2572002   27 
    6706.73  1654.9253     0.1318     0.0054                      O2572002   28 
    6706.73  1634.7628     0.1421     0.0055                      O2572002   29 
    6706.73  1614.5998     0.1416     0.0053                      O2572002   30 
    6706.73  1594.4348     0.1347     0.0052                      O2572002   31 
    6706.73  1574.2698     0.1217     0.0049                      O2572002   32 
    6706.73  1554.1038     0.1035     0.0046                      O2572002   33 
    6706.73  1533.9378     0.0787     0.0043                      O2572002   34 
    6706.73  1513.7703     0.0657     0.0039                      O2572002   35 
    6121.73  1957.2983     0.1047     0.0049                      O2572002   36 
    6121.73  1937.1433      0.091     0.0044                      O2572002   37 
    6121.73  1916.9883     0.1188      0.005                      O2572002   38 
    6121.73  1896.8338     0.1177     0.0049                      O2572002   39 
    6121.73  1876.6778     0.0958     0.0045                      O2572002   40 
    6121.73  1856.5213     0.1137     0.0047                      O2572002   41 
    6121.73  1836.3643     0.0891     0.0044                      O2572002   42 
    6121.73  1816.2063     0.0823     0.0042                      O2572002   43 
    6121.73  1796.0483     0.0871     0.0044                      O2572002   44 
    6121.73  1775.8903     0.0782     0.0043                      O2572002   45 
    6121.73  1755.7308     0.0473     0.0032                      O2572002   46 
    6121.73  1735.5703     0.0328     0.0027                      O2572002   47 
    6121.73  1715.4111     0.0358     0.0028                      O2572002   48 
    6121.73  1695.2498     0.0637     0.0038                      O2572002   49 
    6121.73  1675.0883     0.1046     0.0048                      O2572002   50 
    6121.73  1654.9253     0.0918     0.0045                      O2572002   51 
    6121.73  1634.7628     0.0785     0.0041                      O2572002   52 
    6121.73  1614.5998     0.0497     0.0031                      O2572002   53 
    6121.73  1594.4348     0.0379     0.0027                      O2572002   54 
    6121.73  1574.2698     0.0334     0.0025                      O2572002   55 
    6121.73  1554.1038     0.0256     0.0023                      O2572002   56 
    6121.73  1533.9378     0.0203     0.0022                      O2572002   57 
    6121.73  1513.7703      0.026     0.0024                      O2572002   58 
    5731.86  2007.7833     0.1983     0.0064                      O2572002   59 
    5731.86  1997.7063     0.2444     0.0076                      O2572002   60 
    5731.86  1987.6303     0.2738      0.008                      O2572002   61 
    5731.86  1977.5533      0.278     0.0081                      O2572002   62 
    5731.86  1967.4763     0.2665     0.0081                      O2572002   63 
    5731.86  1957.3993     0.2434     0.0077                      O2572002   64 
    5731.86  1947.3228     0.2297     0.0075                      O2572002   65 
    5731.86  1937.2453     0.1899     0.0068                      O2572002   66 
    5731.86  1927.1678      0.172     0.0065                      O2572002   67 
    5731.86  1917.0903     0.1658     0.0064                      O2572002   68 
    5731.86  1907.0128     0.1392     0.0056                      O2572002   69 
    5731.86  1896.9358     0.1131     0.0052                      O2572002   70 
    5731.86  1886.8578     0.1022      0.005                      O2572002   71 
    5731.86  1876.7798     0.1091     0.0051                      O2572002   72 
    5731.86  1866.7018      0.116     0.0053                      O2572002   73 
    5731.86  1856.6238     0.1329     0.0057                      O2572002   74 
    5731.86  1846.5453     0.1532     0.0061                      O2572002   75 
    5731.86  1836.4668     0.1389     0.0058                      O2572002   76 
    5731.86  1826.3883     0.1498      0.006                      O2572002   77 
    5731.86  1816.3098     0.1487     0.0059                      O2572002   78 
    5731.86  1806.2308      0.158     0.0059                      O2572002   79 
    5731.86  1796.1523     0.1869     0.0067                      O2572002   80 
    5731.86  1775.9938     0.2467     0.0078                      O2572002   81 
    5731.86  1765.9138     0.2129     0.0072                      O2572002   82 
    5731.86  1755.8343     0.2028     0.0071                      O2572002   83 
    5731.86  1745.7548     0.1909     0.0068                      O2572002   84 
    5731.86  1735.6753     0.1868     0.0067                      O2572002   85 
    5731.86  1725.5958     0.1632     0.0062                      O2572002   86 
    5731.86  1715.5148     0.1453     0.0059                      O2572002   87 
    5731.86  1705.4348     0.1347     0.0058                      O2572002   88 
    5731.86  1695.3548      0.113     0.0051                      O2572002   89 
    5731.86  1685.2738     0.1157     0.0052                      O2572002   90 
    5731.86  1675.1933     0.0959     0.0048                      O2572002   91 
    5731.86  1665.1118     0.0967     0.0048                      O2572002   92 
    5731.86  1655.0313     0.0937     0.0047                      O2572002   93 
    5731.86  1644.9503     0.0956     0.0047                      O2572002   94 
    5731.86  1634.8688      0.087     0.0045                      O2572002   95 
    5731.86  1624.7878     0.0831     0.0044                      O2572002   96 
     5094.6  1957.2983     0.4513     0.0104                      O2572002   97 
     5094.6  1937.1433     0.4243     0.0098                      O2572002   98 
     5094.6  1916.9883     0.4013     0.0094                      O2572002   99 
     5094.6  1896.8338     0.2292     0.0069                      O2572002  100 
     5094.6  1876.6778     0.1747     0.0061                      O2572002  101 
     5094.6  1856.5213     0.1802      0.006                      O2572002  102 
     5094.6  1836.3643       0.23     0.0071                      O2572002  103 
     5094.6  1816.2063     0.2679     0.0077                      O2572002  104 
     5094.6  1796.0483     0.3157     0.0085                      O2572002  105 
     5094.6  1775.8903     0.2968     0.0085                      O2572002  106 
     5094.6  1755.7308     0.1997     0.0066                      O2572002  107 
     5094.6  1735.5703     0.2171      0.007                      O2572002  108 
     5094.6  1715.4111     0.2485     0.0075                      O2572002  109 
     5094.6  1695.2498     0.2542     0.0077                      O2572002  110 
     5094.6  1675.0883     0.2396     0.0073                      O2572002  111 
     5094.6  1654.9253     0.2247     0.0071                      O2572002  112 
     5094.6  1634.7628     0.2096     0.0067                      O2572002  113 
     5094.6  1614.5998     0.1768     0.0059                      O2572002  114 
     5094.6  1594.4348     0.1449     0.0054                      O2572002  115 
     5094.6  1574.2698     0.0746     0.0038                      O2572002  116 
     5094.6  1554.1038     0.0639     0.0036                      O2572002  117 
     5094.6  1533.9378     0.0347     0.0028                      O2572002  118 
     5094.6  1513.7703     0.0316     0.0027                      O2572002  119 
ENDDATA            109          0                                 O2572002  120 
ENDSUBENT          119          0                                 O257200299999 
SUBENT        O2572003   20230503                             O097O2572003    1 
BIB                  4          5                                 O2572003    2 
REACTION   (13-AL-27(D,P)13-AL-28,PAR,DA)                         O2572003    3 
DETECTOR   (SIBAR) 500 um-thick pin diode detector.               O2572003    4 
REL-REF    (O,D1046003,M.Salimi+,J,SCR,11,18036,2021)             O2572003    5 
STATUS     (TABLE) Fig. 9a) of Scient.Rep.11(2012)18036           O2572003    6 
           Converted by R33toX4 from R33 files.                   O2572003    7 
ENDBIB               5          0                                 O2572003    8 
NOCOMMON             0          0                                 O2572003    9 
DATA                 5        284                                 O2572003   10 
Q-VAL      Q-VAL      EN         DATA       ERR-S                 O2572003   11 
KEV        KEV        KEV        MB/SR      MB/SR                 O2572003   12 
     5500.5     5469.9  2007.7833     0.7496     0.0215           O2572003   13 
     5500.5     5469.9  1997.7063     0.7763      0.022           O2572003   14 
     5500.5     5469.9  1987.6303     0.7759     0.0221           O2572003   15 
     5500.5     5469.9  1977.5533     0.8249     0.0226           O2572003   16 
     5500.5     5469.9  1967.4763     0.8641     0.0232           O2572003   17 
     5500.5     5469.9  1957.3993     0.7963     0.0222           O2572003   18 
     5500.5     5469.9  1947.3228     0.7415     0.0214           O2572003   19 
     5500.5     5469.9  1937.2453     0.8033     0.0224           O2572003   20 
     5500.5     5469.9  1927.1678     0.7472     0.0216           O2572003   21 
     5500.5     5469.9  1917.0903     0.7848     0.0221           O2572003   22 
     5500.5     5469.9  1907.0128     0.7278     0.0214           O2572003   23 
     5500.5     5469.9  1907.0128     0.6925     0.0209           O2572003   24 
     5500.5     5469.9  1896.9358     0.6807     0.0208           O2572003   25 
     5500.5     5469.9  1886.8578     0.7041      0.021           O2572003   26 
     5500.5     5469.9  1876.7798     0.6535     0.0204           O2572003   27 
     5500.5     5469.9  1866.7018     0.5758      0.019           O2572003   28 
     5500.5     5469.9  1856.6238     0.5135      0.018           O2572003   29 
     5500.5     5469.9  1846.5453     0.4241     0.0162           O2572003   30 
     5500.5     5469.9  1836.4668     0.3828     0.0154           O2572003   31 
     5500.5     5469.9  1826.3883     0.3447     0.0147           O2572003   32 
     5500.5     5469.9  1816.3098     0.3603     0.0151           O2572003   33 
     5500.5     5469.9  1806.2308     0.3372     0.0147           O2572003   34 
     5500.5     5469.9  1796.1523     0.3208     0.0142           O2572003   35 
     5500.5     5469.9  1775.9938      0.404     0.0159           O2572003   36 
     5500.5     5469.9  1765.9138      0.373     0.0153           O2572003   37 
     5500.5     5469.9  1755.8343     0.3571     0.0149           O2572003   38 
     5500.5     5469.9  1745.7548     0.3727     0.0153           O2572003   39 
     5500.5     5469.9  1735.6753     0.3762     0.0153           O2572003   40 
     5500.5     5469.9  1725.5958     0.3447     0.0146           O2572003   41 
     5500.5     5469.9  1715.5148     0.3543     0.0148           O2572003   42 
     5500.5     5469.9  1705.4348     0.3042     0.0137           O2572003   43 
     5500.5     5469.9  1695.3548     0.3276     0.0142           O2572003   44 
     5500.5     5469.9  1685.2738      0.323     0.0141           O2572003   45 
     5500.5     5469.9  1675.1933      0.321     0.0142           O2572003   46 
     5500.5     5469.9  1665.1118     0.3284     0.0143           O2572003   47 
     5500.5     5469.9  1655.0313     0.2966     0.0137           O2572003   48 
     5500.5     5469.9  1644.9503     0.2539     0.0127           O2572003   49 
     5500.5     5469.9  1634.8688     0.2641     0.0129           O2572003   50 
     5500.5     5469.9  1624.7878     0.2281     0.0119           O2572003   51 
     5500.5     5469.9  1614.7053     0.2276      0.012           O2572003   52 
     5500.5     5469.9  1604.6233     0.2649     0.0128           O2572003   53 
     5500.5     5469.9  1594.5418     0.2465     0.0125           O2572003   54 
     5500.5     5469.9  1584.4593     0.2882     0.0134           O2572003   55 
     5500.5     5469.9  1574.3763     0.3118     0.0141           O2572003   56 
     5500.5     5469.9  1564.2943     0.2713     0.0131           O2572003   57 
     5500.5     5469.9  1554.2113      0.237     0.0122           O2572003   58 
     5500.5     5469.9  1544.1283     0.1942      0.011           O2572003   59 
     5500.5     5469.9  1534.0448     0.2316     0.0121           O2572003   60 
     5500.5     5469.9  1523.9613     0.1975     0.0111           O2572003   61 
     5500.5     5469.9  1513.8788     0.2009     0.0112           O2572003   62 
     5500.5     5469.9  1503.7948     0.1584       0.01           O2572003   63 
     5500.5     5469.9  1493.7108     0.1876     0.0108           O2572003   64 
     5500.5     5469.9  1483.6268     0.2044     0.0113           O2572003   65 
     5500.5     5469.9  1473.5423     0.1974     0.0111           O2572003   66 
     5500.5     5469.9  1463.4578     0.2041     0.0113           O2572003   67 
     5500.5     5469.9  1453.3723     0.2284     0.0118           O2572003   68 
     5500.5     5469.9  1443.2873      0.181     0.0105           O2572003   69 
     5500.5     5469.9  1433.2023     0.1597     0.0099           O2572003   70 
     5500.5     5469.9  1423.1173     0.1783     0.0104           O2572003   71 
     5500.5     5469.9  1413.0318     0.1446     0.0094           O2572003   72 
