ENTRY            O1000   20070905                             O033O100000000001 
SUBENT        O1000001   20070905                             O033O100000100001 
BIB                 12         31                                 O100000100002 
TITLE      Detailed study and mean field interpretation of O-16+  O100000100003 
            C-12 elastic scattering at seven medium energies.     O100000100004 
AUTHOR     (M.P.Nicoli, F.Haas, R.M.Freeman, S.Szilner, Z.Basrak, O100000100005 
           A.Morsad, G.R.Satchler, M.E.Brandan)                   O100000100006 
INSTITUTE  (2FR STR)                                              O100000100007 
           (3CRORBZ)                                              O100000100008 
           (3MORMOR) University of Hassan II.                     O100000100009 
           (1USATEN)                                              O100000100010 
           (1USAORL)                                              O100000100011 
           (3MEXUMX)                                              O100000100012 
REFERENCE  (J,PR/C,61,034609,2000)                                O100000100013 
           (J,PR/C,60,064608,1999) Details of experiments.        O100000100014 
HISTORY    (20020910C)                                            O100000100015 
           (20070828A) Data were received from S.SZilner and      O100000100016 
           data-section was replace to table data.                O100000100017 
SAMPLE     Self-supporting carbon films, approx. 20 mug/cm**2     O100000100018 
           thickness, were used.                                  O100000100019 
ADD-RES    (POT) Optical model analysis and parameters.           O100000100020 
DETECTOR   (MAGSP) Q3D-Spectrometer                               O100000100021 
           (PROPC) A position-sensitive proportional counter.     O100000100022 
           (SOLST) Two position-sensitive silicon detectors, area=O100000100023 
            5*1 cm**2, placed 7.8 cm from the target.             O100000100024 
FACILITY   (VDGT,2FR STR) The Strasbourg Tandem Vivitron          O100000100025 
           accelerator.                                           O100000100026 
METHOD     (SITA)                                                 O100000100027 
           (EXTB) O-16 beam                                       O100000100028 
ERR-ANALYS The uncertainties were set to be fixed 10% of the      O100000100029 
           experimental cross section, for the four highest       O100000100030 
           energies, the statistical uncertainties for the data   O100000100031 
           at 75 and 62 MeV and both choices at 80-MeV.           O100000100032 
STATUS     (TABLE).Data were received from S.Szilner 28.08.2007   O100000100033 
ENDBIB              31          0                                 O100000100034 
NOCOMMON             0          0                                 O100000100035 
ENDSUBENT           34          0                                 O100000199999 
SUBENT        O1000002   20070905                             O033O100000200001 
BIB                  2          2                                 O100000200002 
REACTION   (6-C-12(8-O-16,EL)6-C-12,,DA,,RTH)                     O100000200003 
ERR-ANALYS (DATA-ERR).The error was reported by authors in table  O100000200004 
ENDBIB               2          0                                 O100000200005 
NOCOMMON             0          0                                 O100000200006 
DATA                 4        995                                 O100000200007 
EN         ANG-CM     DATA       DATA-ERR                         O100000200008 
MEV        ADEG       NO-DIM     NO-DIM                           O100000200009 
   62.00000   11.68000    1.13835    0.17072                      O100000200010 
   62.00000   12.85000    0.86888    0.08687                      O100000200011 
   62.00000   14.02000    0.78040    0.00078                      O100000200012 
   62.00000   15.19000    0.72936    0.00089                      O100000200013 
   62.00000   16.37000    0.81477    0.00109                      O100000200014 
   62.00000   17.54000    0.82128    0.00125                      O100000200015 
   62.00000   18.71000    0.70860    0.00132                      O100000200016 
   62.00000   19.88000    0.56163    0.00133                      O100000200017 
   62.00000   21.06000    0.41841    0.00129                      O100000200018 
   62.00000   22.23000    0.34728    0.00130                      O100000200019 
   62.00000   23.41000    0.32222    0.00139                      O100000200020 
   62.00000   24.58000    0.34616    0.00159                      O100000200021 
   62.00000   25.76000    0.37490    0.00181                      O100000200022 
   62.00000   26.94000    0.37317    0.00197                      O100000200023 
   62.00000   28.12000    0.33427    0.00203                      O100000200024 
   62.00000   29.30000    0.23504    0.00185                      O100000200025 
   62.00000   30.48000    0.15612    0.00163                      O100000200026 
   62.00000   31.66000    0.10884    0.00146                      O100000200027 
   62.00000   32.84000    0.10583    0.00155                      O100000200028 
   62.00000   34.03000    0.13292    0.00186                      O100000200029 
   62.00000   35.21000    0.17628    0.00229                      O100000200030 
   62.00000   36.40000    0.17558    0.00243                      O100000200031 
   62.00000   37.59000    0.17053    0.00255                      O100000200032 
   62.00000   38.78000    0.13480    0.00241                      O100000200033 
   62.00000   39.35000    0.09275    0.00195                      O100000200034 
   62.00000   39.94000    0.06987    0.00171                      O100000200035 
   62.00000   40.54000    0.05947    0.00160                      O100000200036 
   62.00000   41.14000    0.05333    0.00153                      O100000200037 
   62.00000   41.73000    0.04314    0.00140                      O100000200038 
   62.00000   42.33000    0.04856    0.00150                      O100000200039 
   62.00000   42.93000    0.05233    0.00158                      O100000200040 
   62.00000   43.53000    0.06246    0.00174                      O100000200041 
   62.00000   44.13000    0.07543    0.00193                      O100000200042 
   62.00000   44.73000    0.09484    0.00219                      O100000200043 
   62.00000   45.33000    0.10682    0.00235                      O100000200044 
   62.00000   45.93000    0.11868    0.00251                      O100000200045 
   62.00000   46.53000    0.12997    0.00265                      O100000200046 
   62.00000   47.13000    0.12593    0.00264                      O100000200047 
