ENTRY            O1456   20101002                             O043O145600000001 
SUBENT        O1456001   20101002                             O043O145600100001 
BIB                 13         44                                 O145600100002 
TITLE      Competition between direct and dissipative processes inO145600100003 
           the binary channels of the O-16+C-12 and O-18+C-12     O145600100004 
           reaction.                                              O145600100005 
AUTHOR     (S.Szilner, F.Haas, Z.Basrak, R.M.Freeman, A.Morsad,   O145600100006 
           M.P.Nicoli)                                            O145600100007 
INSTITUTE  (3CRORBZ)                                              O145600100008 
           (2FR STR)                                              O145600100009 
           (3MORMOR) University of Hassan II.                     O145600100010 
REFERENCE  (J,NP/A,779,21,2006)                                   O145600100011 
           #doi:10.1016/j.nuclphysa.2006.09.007                   O145600100012 
REL-REF    (O,O1000001,M.P.Nicoli+,J,PR/C,61,034609,2000) The exp.O145600100013 
             data of the O-18+C-12 elastic scattering are given   O145600100014 
             in the EXFOR Entry O1000                             O145600100015 
           (O,O0999001,M.P.Nicoli+,J,PR/C,60,064608,1999) The exp.O145600100016 
             data of the O-16+O-16 elastic scattering are given   O145600100017 
             in the EXFOR Entry O0999                             O145600100018 
SAMPLE     The C-12 self-supporting target of 20 mug/cm**2        O145600100019 
           thickness was used.                                    O145600100020 
ADD-RES    (COMP).Phenomenological models.                        O145600100021 
           Angle and energy integrated cross section of different O145600100022 
           exit fragments of the O-16+C-12 and O-18+C-12 reaction O145600100023 
           and the reaction cross sections obtained from an       O145600100024 
           optical model analysis is reported.                    O145600100025 
DETECTOR   (MAGSP) Q3D-spectrometer                               O145600100026 
           (PROPC) Two position-sensitive silicon detectors, area=O145600100027 
            5*1 cm**2, placed 7.8 cm from the target.             O145600100028 
FACILITY   (VDGT,2FR STR) The Strasbourg tandem Vivitron          O145600100029 
           accelerator.                                           O145600100030 
METHOD     (SITA)                                                 O145600100031 
           (COINC)                                                O145600100032 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors in   O145600100033 
           table.                                                 O145600100034 
STATUS     (TABLE) The all data were received from S.Szilner.     O145600100035 
            (More than have been reported in paper)               O145600100036 
HISTORY    (20070801C) S.B                                        O145600100037 
           (20070810U) Last checking has been done.               O145600100038 
           (20101002A) SD: DATA and DATA-ERR multiplied on factor O145600100039 
            100 at Subents: 005-017 according to the author's     O145600100040 
             e-mail (E-mail from Dr.S.Szilner, 2010/09/27)        O145600100041 
            title ERR-T changed on DATA-ERR - no any description  O145600100042 
            of the source of uncertainties                        O145600100043 
             Two refs (PR/C,61,034609 + PR/C,60,064608) moved     O145600100044 
             to REl-REF. E-LVL2 added in several Subents (see     O145600100045 
                                              HISTORY in Subents) O145600100046 
ENDBIB              44          0                                 O145600100047 
NOCOMMON             0          0                                 O145600100048 
ENDSUBENT           47          0                                 O145600199999 
SUBENT        O1456002   20101002                             O043O145600200001 
BIB                  4          6                                 O145600200002 
REACTION   (6-C-12(8-O-16,INL)6-C-12,PAR,DA)   fig.6              O145600200003 
EN-SEC     (E-LVL1,6-C-12)                                        O145600200004 
           (E-LVL2,8-O-16)                                        O145600200005 
LEVEL-PROP (6-C-12,E-LVL=4.44,SPIN=2.0,PARITY=+1.)                O145600200006 
           (8-O-16,E-LVL=0.0,SPIN=0.0,PARITY=+1.)                 O145600200007 
HISTORY    (20101002A) SD: E-LVL2 added                           O145600200008 
ENDBIB               6          0                                 O145600200009 
COMMON               2          3                                 O145600200010 
E-LVL1     E-LVL2                                                 O145600200011 
MEV        MEV                                                    O145600200012 
       4.44  0.0                                                  O145600200013 
ENDCOMMON            3          0                                 O145600200014 
DATA                 4        775                                 O145600200015 
        62.      122.4    0.59938    0.10485                      O145600200084 
        62.      123.2    0.58301    0.10346                      O145600200085 
        62.       124.    0.41338    0.08706                      O145600200086 
        62.      124.8    0.33533    0.07846                      O145600200087 
        62.      125.6     0.3085    0.07514                      O145600200088 
        62.      126.4    0.30315    0.07441                      O145600200089 
        62.      127.2    0.28687     0.0724                      O145600200090 
        62.       128.    0.32446    0.07709                      O145600200091 
        62.      128.8    0.37813    0.08324                      O145600200092 
        62.      129.6    0.41087    0.08683                      O145600200093 
        62.      130.4      0.389    0.08423                      O145600200094 
        62.      131.2    0.39213    0.08472                      O145600200095 
        62.       132.     0.4185    0.08752                      O145600200096 
        62.      132.8    0.38472    0.08391                      O145600200097 
        62.      133.6    0.48319    0.09417                      O145600200098 
        62.      134.4    0.40902    0.08665                      O145600200099 
        62.      135.2    0.52866     0.0985                      O145600200100 
        62.       136.    0.66691    0.11057                      O145600200101 
        62.      136.8    0.73618    0.11622                      O145600200102 
        62.      137.6    0.80642    0.12156                      O145600200103 
        62.      138.4     1.0208     0.1366                      O145600200104 
        62.      139.2    0.91115    0.12927                      O145600200105 
        62.       140.    0.88998    0.12778                      O145600200106 
        62.      140.8    0.81376    0.12223                      O145600200107 
        62.      141.6      0.787    0.11995                      O145600200108 
        62.      142.4    0.71451    0.11453                      O145600200109 
        62.      143.2    0.61611    0.10626                      O145600200110 
        62.       144.    0.74993    0.11733                      O145600200111 
        62.      144.8    0.84574    0.12461                      O145600200112 
        62.      145.6    0.90193    0.12853                      O145600200113 
        75.      40.66    5.72298    0.14899                      O145600200114 
        75.     41.615    4.42474    0.13086                      O145600200115 
        75.     42.571     3.3475    0.11386                      O145600200116 
        75.     43.529    3.04369    0.10834                      O145600200117 
        75.     44.488    3.93167    0.12337                      O145600200118 
        75.     45.448    5.01402    0.13937                      O145600200119 
        75.     46.409    6.33584     0.1566                      O145600200120 
        75.     47.372    7.07599    0.16544                      O145600200121 
        75.     48.336     6.9776    0.16418                      O145600200122 
        75.     49.302    6.25659     0.1555                      O145600200123 
        75.     50.269    4.83157    0.13671                      O145600200124 
        75.     51.238    3.64685    0.11848                      O145600200125 
        75.     52.208    2.99088    0.10764                      O145600200126 
        75.      53.18    2.73415    0.10267                      O145600200127 
        75.     54.154     2.8743    0.10526                      O145600200128 
        75.      55.13    3.56123    0.11717                      O145600200129 
        75.     56.107    4.11173    0.12629                      O145600200130 
        75.     57.086    4.37949     0.1302                      O145600200131 
        75.     58.068    4.09209    0.12589                      O145600200132 
        75.     59.051    3.31335    0.11294                      O145600200133 
        75.     60.037    2.33071    0.09488                      O145600200134 
        75.     61.025    1.58461    0.07832                      O145600200135 
        75.     62.015    1.14987    0.06665                      O145600200136 
        75.     63.008    1.01629    0.06276                      O145600200137 
        75.     64.003     1.3013    0.07096                      O145600200138 
        75.        65.    1.59391    0.07861                      O145600200139 
        75.     66.001    1.93836    0.08656                      O145600200140 
        75.     67.004    1.93644    0.08648                      O145600200141 
        75.      68.01    1.71047    0.08129                      O145600200142 
        75.     69.019    1.30053    0.07085                      O145600200143 
        75.     70.031    0.83875      0.057                      O145600200144 
        75.     71.047    0.68537    0.05143                      O145600200145 
        75.     72.065    0.59492    0.04786                      O145600200146 
        75.     73.088    0.95358    0.06078                      O145600200147 
        75.     74.114    1.08242    0.06479                      O145600200148 
        75.     75.144    1.30077    0.07091                      O145600200149 
        75.     76.177    1.50198    0.07613                      O145600200150 
        75.     77.216     1.3163    0.07138                      O145600200151 
        75.     78.258    1.08044    0.06459                      O145600200152 
        75.     79.305    0.93889     0.0603                      O145600200153 
        75.     80.357    0.81952    0.05637                      O145600200154 
        75.     81.414    0.96307    0.06109                      O145600200155 
        75.     82.476    1.14173    0.06651                      O145600200156 
        75.     83.544    1.20011    0.06813                      O145600200157 
        75.     84.617    1.12096    0.06594                      O145600200158 
        75.     85.697    0.89916    0.05898                      O145600200159 
        75.     86.783    0.66509    0.05073                      O145600200160 
        75.     87.876    0.54414    0.04572                      O145600200161 
        75.     88.976    0.42742    0.04071                      O145600200162 
        75.       100.     0.2999    0.02544                      O145600200163 
        75.      100.8    0.36525    0.03076                      O145600200164 
        75.      101.6    0.37344    0.02839                      O145600200165 
        75.      102.4    0.36011    0.02787                      O145600200166 
        75.      103.2    0.28828    0.02765                      O145600200167 
        75.       104.    0.32926    0.03238                      O145600200168 
        75.      104.8    0.28137    0.03279                      O145600200169 
        75.      105.6    0.21783    0.02958                      O145600200170 
        75.      106.4    0.29277    0.03582                      O145600200171 
        75.      107.2    0.36498    0.04044                      O145600200172 
        75.       108.     0.3518    0.04031                      O145600200173 
        75.      108.8    0.38408    0.04187                      O145600200174 
        75.      109.6    0.41685    0.04393                      O145600200175 
        75.      110.4    0.43952    0.04507                      O145600200176 
        75.      111.2    0.36273     0.0411                      O145600200177 
        75.       112.      0.368    0.04135                      O145600200178 
        75.      112.8    0.24367    0.03359                      O145600200179 
        75.      113.6    0.24402    0.03364                      O145600200180 
        75.      114.4    0.24296    0.03358                      O145600200181 
        75.      115.2    0.24338    0.03367                      O145600200182 
        75.       116.    0.23727     0.0332                      O145600200183 
        75.      116.8    0.27351    0.03554                      O145600200184 
        75.      117.6     0.3067    0.03753                      O145600200185 
        75.      118.4    0.24738    0.03367                      O145600200186 
        75.      119.2    0.23208    0.03253                      O145600200187 
        75.       120.      0.259    0.03409                      O145600200188 
        75.      120.8    0.26905    0.03488                      O145600200189 
        75.      121.6     0.2298    0.03209                      O145600200190 
        75.      122.4    0.29425    0.03574                      O145600200191 
        75.      123.2    0.32351    0.03799                      O145600200192 
        75.       124.    0.38276     0.0415                      O145600200193 
        75.      124.8    0.30726     0.0375                      O145600200194 
        75.      125.6    0.37887    0.04137                      O145600200195 
        75.      126.4    0.34212    0.03924                      O145600200196 
        75.      127.2    0.31037    0.03702                      O145600200197 
        75.       128.    0.34729    0.03843                      O145600200198 
        75.      128.8    0.33756      0.039                      O145600200199 
        75.      129.6    0.34294    0.03813                      O145600200200 
        75.      130.4    0.33567    0.03842                      O145600200201 
        75.      131.2    0.47236    0.04609                      O145600200202 
        75.       132.    0.52704    0.04829                      O145600200203 
        75.      132.8    0.53219    0.04966                      O145600200204 
        75.      133.6    0.46608    0.04643                      O145600200205 
        75.      134.4    0.53663    0.04999                      O145600200206 
        75.      135.2    0.55934    0.05053                      O145600200207 
        75.       136.    0.60096    0.05192                      O145600200208 
        75.      136.8    0.43595     0.0448                      O145600200209 
        75.      137.6    0.57361    0.05122                      O145600200210 
        75.      138.4    0.69615    0.05562                      O145600200211 
        75.      139.2    0.68564    0.05642                      O145600200212 
        75.       140.    0.82022     0.0617                      O145600200213 
        75.      140.8    0.83177    0.06224                      O145600200214 
        75.      141.6    0.80372    0.06106                      O145600200215 
        75.      142.4    0.71304    0.05763                      O145600200216 
        75.      143.2     0.8386    0.06244                      O145600200217 
        75.       144.     0.8239    0.06169                      O145600200218 
        75.      144.8    0.80489    0.06054                      O145600200219 
        75.      145.6    0.73245    0.05753                      O145600200220 
        80.      40.66    2.18474     0.0872                      O145600200221 
        80.     41.615    2.86804     0.0999                      O145600200222 
        80.     42.571    3.56838    0.11144                      O145600200223 
        80.     43.529    4.55328    0.12588                      O145600200224 
        80.     44.488    4.91085    0.13073                      O145600200225 
        80.     45.448    5.19745    0.13449                      O145600200226 
        80.     46.409    4.14874    0.12016                      O145600200227 
        80.     47.372    3.26526     0.1066                      O145600200228 
        80.     48.336    2.45156    0.09237                      O145600200229 
        80.     49.302    2.12148    0.08592                      O145600200230 
        80.     50.269    2.01118    0.08366                      O145600200231 
        80.     51.238    2.21878    0.08787                      O145600200232 
        80.     52.208    2.43305    0.09202                      O145600200233 
        80.      53.18    2.26157    0.08872                      O145600200234 
        80.     54.154    2.06371    0.08475                      O145600200235 
        80.      55.13    1.71262     0.0772                      O145600200236 
        80.     56.107    1.45498    0.07116                      O145600200237 
        80.     57.086     1.1807     0.0641                      O145600200238 
        80.     58.068    1.18576    0.06424                      O145600200239 
        80.     59.051    1.14928    0.06324                      O145600200240 
        80.     60.037    0.96309    0.05789                      O145600200241 
        80.     61.025    0.70116     0.0494                      O145600200242 
        80.     62.015    0.59648    0.04556                      O145600200243 
        80.     63.008    0.65069    0.04759                      O145600200244 
        80.     64.003     0.7765    0.05198                      O145600200245 
        80.        65.     0.9595    0.05779                      O145600200246 
        80.     66.001     1.0278    0.05981                      O145600200247 
        80.     67.004    1.02371    0.05969                      O145600200248 
        80.      68.01    1.05157    0.06049                      O145600200249 
        80.     69.019    0.99722    0.05891                      O145600200250 
        80.     70.031    0.88143    0.05538                      O145600200251 
        80.     71.047    0.73612    0.05061                      O145600200252 
        80.     72.065    0.67382    0.04842                      O145600200253 
        80.     73.088    0.67008    0.04829                      O145600200254 
        80.     74.114    0.71676    0.04994                      O145600200255 
        80.     75.144    0.92138    0.05663                      O145600200256 
        80.     76.177    0.94002     0.0572                      O145600200257 
        80.     77.216    0.84137    0.05411                      O145600200258 
        80.     78.258    0.67161    0.04835                      O145600200259 
        80.     79.305    0.43929     0.0391                      O145600200260 
        80.     80.357    0.31931    0.03334                      O145600200261 
        80.     81.414    0.40797    0.03768                      O145600200262 
        80.     82.476    0.50508    0.04192                      O145600200263 
        80.     83.544      0.611    0.04611                      O145600200264 
        80.     84.617    0.59348    0.04545                      O145600200265 
        80.     85.697    0.45503    0.03979                      O145600200266 
        80.       100.    0.32892    0.03383                      O145600200267 
        80.      100.8     0.3591    0.03535                      O145600200268 
        80.      101.6    0.30894    0.03279                      O145600200269 
        80.      102.4    0.29597    0.03209                      O145600200270 
        80.      103.2    0.25462    0.02977                      O145600200271 
        80.       104.    0.23193    0.02841                      O145600200272 
        80.      104.8     0.2168    0.02747                      O145600200273 
        80.      105.6    0.19439    0.02601                      O145600200274 
        80.      106.4    0.25928    0.03004                      O145600200275 
        80.      107.2    0.32291    0.03352                      O145600200276 
        80.       108.    0.33072    0.03393                      O145600200277 
        80.      108.8    0.31706    0.03322                      O145600200278 
        80.      109.6    0.32479    0.03362                      O145600200279 
        80.      110.4    0.29242     0.0319                      O145600200280 
        80.      111.2    0.20872    0.02695                      O145600200281 
        80.       112.    0.17716    0.02483                      O145600200282 
        80.      112.8    0.15499    0.02322                      O145600200283 
        80.      113.6    0.19859    0.02629                      O145600200284 
        80.      114.4    0.20965    0.02701                      O145600200285 
        80.      115.2    0.24415    0.02915                      O145600200286 
        80.       116.    0.26502    0.03037                      O145600200287 
        80.      116.8    0.24271    0.02906                      O145600200288 
        80.      117.6    0.23323    0.02849                      O145600200289 
        80.      118.4    0.19367    0.02596                      O145600200290 
        80.      119.2    0.16154    0.02371                      O145600200291 
        80.       120.     0.1481     0.0227                      O145600200292 
        80.      120.8    0.16388    0.02388                      O145600200293 
        80.      121.6    0.19398    0.02598                      O145600200294 
        80.      122.4    0.22055     0.0277                      O145600200295 
        80.      123.2    0.25915    0.03003                      O145600200296 
        80.       124.    0.31484     0.0331                      O145600200297 
        80.      124.8     0.3452    0.03466                      O145600200298 
        80.      125.6    0.28194    0.03132                      O145600200299 
        80.      126.4    0.29911    0.03226                      O145600200300 
        80.      127.2    0.27191    0.03076                      O145600200301 
        80.       128.    0.21146    0.02713                      O145600200302 
        80.      128.8    0.13541    0.02171                      O145600200303 
        80.      129.6    0.13246    0.02147                      O145600200304 
        80.      130.4    0.16177    0.02373                      O145600200305 
        80.      131.2    0.31918    0.03333                      O145600200306 
        80.       132.    0.43969    0.03912                      O145600200307 
        80.      132.8    0.49749    0.04161                      O145600200308 
        80.      133.6    0.52116    0.04259                      O145600200309 
        80.      134.4    0.51122    0.04218                      O145600200310 
        80.      135.2    0.50773    0.04203                      O145600200311 
        80.       136.    0.43681    0.03899                      O145600200312 
        80.      136.8    0.36028    0.03541                      O145600200313 
        80.      137.6    0.33805     0.0343                      O145600200314 
        80.      138.4      0.395    0.03708                      O145600200315 
        80.      139.2    0.31986    0.03336                      O145600200316 
        80.       140.    0.46801    0.04036                      O145600200317 
        80.      140.8    0.50824    0.04206                      O145600200318 
        80.      141.6    0.48648    0.04115                      O145600200319 
        80.      142.4     0.5321    0.04303                      O145600200320 
        80.      143.2    0.49383    0.04146                      O145600200321 
        80.       144.    0.38652    0.03668                      O145600200322 
        80.      144.8    0.33821    0.03431                      O145600200323 
        80.      145.6    0.24288    0.02907                      O145600200324 
       94.8     39.705    4.31066    0.18124                      O145600200325 
       94.8      40.66    4.53785    0.18595                      O145600200326 
       94.8     41.615    4.38993     0.1829                      O145600200327 
       94.8     42.571    3.39908    0.16094                      O145600200328 
       94.8     43.529     2.3101    0.13268                      O145600200329 
       94.8     44.488    1.69833    0.11376                      O145600200330 
       94.8     45.448    1.55621     0.1089                      O145600200331 
       94.8     46.409    1.80874     0.1174                      O145600200332 
       94.8     47.372    2.39949    0.13522                      O145600200333 
       94.8     48.336    2.67253    0.14271                      O145600200334 
       94.8     49.302    2.67164    0.14268                      O145600200335 
       94.8     50.269    2.24503     0.1308                      O145600200336 
       94.8     51.238    1.86915    0.11934                      O145600200337 
       94.8     52.208    1.57518    0.10956                      O145600200338 
       94.8      53.18    1.38882    0.10287                      O145600200339 
       94.8     54.154    1.38493    0.10273                      O145600200340 
       94.8      55.13    1.53969    0.10832                      O145600200341 
       94.8     56.107    1.52628    0.10784                      O145600200342 
       94.8     57.086    1.64415    0.11193                      O145600200343 
       94.8     58.068    1.37616     0.1024                      O145600200344 
       94.8     59.051    1.20088    0.09566                      O145600200345 
       94.8     60.037     1.0681    0.09022                      O145600200346 
       94.8     61.025    0.94678    0.08494                      O145600200347 
       94.8     62.015    0.81635    0.07887                      O145600200348 
       94.8     63.008    0.80506    0.07832                      O145600200349 
       94.8     64.003    0.97238    0.08608                      O145600200350 
       94.8        65.     0.8209    0.07909                      O145600200351 
       94.8     66.001    0.64819    0.07028                      O145600200352 
       94.8     67.004    0.50119     0.0618                      O145600200353 
       94.8      68.01    0.41846    0.05647                      O145600200354 
       94.8     69.019    0.38877    0.05443                      O145600200355 
       94.8     70.031     0.4468    0.05835                      O145600200356 
       94.8     71.047    0.57112    0.06597                      O145600200357 
       94.8     72.065    0.58827    0.06695                      O145600200358 
       94.8     73.088     0.5107    0.06238                      O145600200359 
       94.8     74.114    0.37701     0.0536                      O145600200360 
       94.8     75.144    0.42108    0.05665                      O145600200361 
       94.8     76.177    0.37849     0.0537                      O145600200362 
       94.8     77.216    0.47209    0.05998                      O145600200363 
       94.8     78.258    0.52338    0.06315                      O145600200364 
       94.8     79.305    0.51944    0.06291                      O145600200365 
       94.8     80.357    0.43945    0.05787                      O145600200366 
       94.8     81.414    0.30756    0.04841                      O145600200367 
       94.8     82.476    0.31083    0.04867                      O145600200368 
       94.8     83.544    0.32787    0.04998                      O145600200369 
       94.8     84.617    0.37419     0.0534                      O145600200370 
       94.8     85.697    0.41697    0.05637                      O145600200371 
       94.8     86.783    0.32966    0.05012                      O145600200372 
       94.8     87.876    0.24332    0.04306                      O145600200373 
       94.8     88.976    0.12967    0.03143                      O145600200374 
       94.8     90.084    0.12574    0.03095                      O145600200375 
       94.8     91.199    0.20068     0.0391                      O145600200376 
       94.8     92.324    0.20961    0.03997                      O145600200377 
       94.8     93.457    0.14708    0.03348                      O145600200378 
       94.8       97.6    0.09999     0.0276                      O145600200379 
       94.8       98.4    0.11492    0.02959                      O145600200380 
       94.8       99.2    0.15839    0.03474                      O145600200381 
       94.8       100.    0.17177    0.03618                      O145600200382 
       94.8      100.8    0.22123    0.04106                      O145600200383 
       94.8      101.6    0.18909    0.03796                      O145600200384 
       94.8      102.4    0.18111    0.03715                      O145600200385 
       94.8      103.2    0.15793    0.03469                      O145600200386 
       94.8       104.    0.11952    0.03018                      O145600200387 
       94.8      104.8    0.07782    0.02435                      O145600200388 
       94.8      105.6    0.07608    0.02408                      O145600200389 
       94.8      106.4    0.06393    0.02207                      O145600200390 
       94.8      107.2    0.10064    0.02769                      O145600200391 
       94.8       108.    0.17714    0.03674                      O145600200392 
       94.8      108.8    0.22349    0.04127                      O145600200393 
       94.8      109.6    0.19119    0.03817                      O145600200394 
       94.8      110.4    0.20628    0.03965                      O145600200395 
       94.8      111.2    0.12707    0.03112                      O145600200396 
       94.8       112.    0.11753    0.02993                      O145600200397 
       94.8      112.8    0.06341    0.02198                      O145600200398 
       94.8      113.6     0.0864    0.02566                      O145600200399 
       94.8      114.4    0.09296    0.02662                      O145600200400 
       94.8      115.2    0.11951    0.03018                      O145600200401 
       94.8       116.    0.16099    0.03503                      O145600200402 
       94.8      116.8    0.19454     0.0385                      O145600200403 
       94.8      117.6    0.16722     0.0357                      O145600200404 
       94.8      118.4    0.15418    0.03428                      O145600200405 
       94.8      119.2     0.1109    0.02907                      O145600200406 
       94.8       120.    0.09397    0.02676                      O145600200407 
       94.8      120.8    0.08269     0.0251                      O145600200408 
       94.8      121.6    0.09292    0.02661                      O145600200409 
       94.8      122.4    0.08773    0.02586                      O145600200410 
       94.8      123.2    0.08557    0.02554                      O145600200411 
       94.8       124.    0.07375    0.02371                      O145600200412 
       94.8      124.8    0.11368    0.02943                      O145600200413 
       94.8      125.6    0.11171    0.02918                      O145600200414 
